Cdh1_1_task1,CkiT_2_task1,time_task1
0.998,0.2,0.0
0.9974210460882312,0.19987032070618063,12.0
0.9966974770819259,0.19957257054104466,24.0
0.9954988827192921,0.19918456666254464,36.0
0.9929251895920727,0.19889929259124764,48.0
0.939434099332422,0.19866636383944994,60.0
0.901485329945621,0.19825800938068391,72.0
0.8868779490358826,0.19787987894656828,84.0
0.8754251452817523,0.19751477028455325,96.0
0.8657112618364323,0.1971396532093348,108.0
0.8571589556191201,0.19674799835387274,120.0
0.849470811730841,0.19633816945723603,132.0
0.84246762532062,0.1959101445066704,144.0
0.8360274842091515,0.19546458781369364,156.0
0.8300593464783518,0.1950025012667048,168.0
0.8244903157948245,0.1945250513982917,180.0
0.8192589033954505,0.19403346705939453,192.0
0.8143112658635121,0.1935289731172511,204.0
0.809598845361265,0.19301274578974278,216.0
0.8050767538364837,0.19248588096324745,228.0
0.8007025554373141,0.19194937068703716,240.0
0.7964352157306667,0.19140408480611582,252.0
0.7922341391134899,0.19085075469078544,264.0
0.7880581700717623,0.19028995765050333,276.0
0.7838645227771674,0.18972210019858943,288.0
0.7796075511973531,0.18914739581537152,300.0
0.775237276692181,0.1885658385641837,312.0
0.770697650506406,0.18797716696346475,324.0
0.7659242721547018,0.18738081556901803,336.0
0.7608415536491557,0.18677584776903147,348.0
0.7553591757671784,0.18616086140648028,360.0
0.749367644704643,0.1855338760870488,372.0
0.7427309929665697,0.1848921421673078,384.0
0.7352809573900817,0.18423189738436005,396.0
0.7268041282464294,0.1835480303066109,408.0
0.7170376651596477,0.18283360798237308,420.0
0.705639105605655,0.18207921864739754,432.0
0.6922004894893364,0.18127205616145578,444.0
0.6762166089367303,0.18039484178950727,456.0
0.6571026368641694,0.17942415799147818,468.0
0.6342130373496931,0.1783287148113778,480.0
0.6068989939846001,0.17706711263228028,492.0
0.5745878605407108,0.17558529549195845,504.0
0.5368760971642306,0.17381344451031147,516.0
0.4935871967715938,0.17166157125568063,528.0
0.44471840565302523,0.16901158858157178,540.0
0.3901074359373118,0.1656986588877269,552.0
0.32830394728386275,0.16146043219906053,564.0
0.2512815257928264,0.15574462739998135,576.0
0.05778067613507237,0.14619987105845972,588.0
0.001410668874526963,0.12306221993124908,600.0
0.0009624370748791382,0.10195669552653013,612.0
0.0007720531120243916,0.08639708266716858,624.0
0.0006728368294825291,0.07481753533079592,636.0
0.0006135683682790092,0.06602566985144942,648.0
0.0005750285553438553,0.05921854686601514,660.0
0.0005493510473055166,0.05385255581215,672.0
0.0005325274956630068,0.04955316111874995,684.0
0.0005222104608105136,0.04605701930251791,696.0
0.0005169183898143391,0.04317526893151333,708.0
0.0005156733925909198,0.04076993162204345,720.0
0.0005178145712516837,0.038738637835100426,732.0
0.0005228898215881263,0.03700437284500404,744.0
0.0005305935933624304,0.03550831776887511,756.0
0.0005407268070897991,0.03420545343640232,768.0
0.0005531712105831426,0.033060722226642664,780.0
0.0005678707322941817,0.03204684913486101,792.0
0.0005848188458789165,0.03114248634450123,804.0
0.000604050011593581,0.030330773198305974,816.0
0.0006256317182064572,0.029598549450699688,828.0
0.0006496571017806543,0.028935132771136855,840.0
0.0006762400548173434,0.028332181367736416,852.0
0.0007055135664883935,0.027782904527398546,864.0
0.0007376201290368369,0.02728188862670155,876.0
0.0007727096141146118,0.02682465620188342,888.0
0.0008109339322846171,0.026407533239043816,900.0
0.0008524409528211435,0.026027447186272114,912.0
0.0008973697219258036,0.025681793154272096,924.0
0.0009458418842163214,0.025368325238023154,936.0
0.0009979562398837111,0.025085083079900476,948.0
0.001053778493189841,0.024830324516476848,960.0
0.001113331314112129,0.024602479601210463,972.0
0.001176591807924398,0.02440011074479073,984.0
0.0012434698816775047,0.024221876517246742,996.0
0.0013138082888588185,0.024066513130641787,1008.0
0.0013873832350740924,0.02393280930995463,1020.0
0.0014638465408470809,0.023819585042247904,1032.0
0.0015428036805652746,0.023725664153881155,1044.0
0.0016237847784004384,0.0236498783934986,1056.0
0.0017061198902084919,0.023591037463173543,1068.0
0.001789191007060376,0.023547915136890134,1080.0
0.001872239095399741,0.023519248862210955,1092.0
0.001954462445175692,0.0235037256480079,1104.0
0.002035028616994741,0.023499980089142482,1116.0
0.002113103251990673,0.023506595735763542,1128.0
0.0021878681156222886,0.02352210821788069,1140.0
0.002258567945219263,0.023545017906799387,1152.0
0.0023245030629446832,0.023573798047262538,1164.0
0.002385074182059399,0.02360692204917112,1176.0
0.0024398315050664166,0.023642876094995387,1188.0
0.0024884457431807233,0.02368018872972346,1200.0
