Cdh1_1_task1,CkiT_2_task1,CycDT_3_task1,CycE_4_task1,E2FT_5_task1,Rbpp_6_task1,time_task1
0.998,0.2,0.0,0.00399999999999999,0.106,0.001,0.0
0.9974210460882312,0.19987032070618063,0.06513294906939314,0.009810078661285707,0.10600976449252984,0.0023108181705130027,12.0
0.9966974770819259,0.19957257054104466,0.14275448169452506,0.02997440130276638,0.10602980753913326,0.014691014367120597,24.0
0.9954988827192921,0.19918456666254464,0.21882806406328478,0.0482019232381419,0.10609705772703909,0.07086570833305683,36.0
0.9929251895920727,0.19889929259124764,0.28961197808195527,0.060230377505800056,0.10628781155794048,0.3289700903426378,48.0
0.939434099332422,0.19866636383944994,0.35442075428297415,0.06987164209928737,0.10816794166154906,0.9046452504106929,60.0
0.901485329945621,0.19825800938068391,0.4134490391477386,0.08297111871776836,0.11763222302076637,0.9480351096927682,72.0
0.8868779490358826,0.19787987894656828,0.46711984630056874,0.09649941193171514,0.1293631163510115,0.9601884461689036,84.0
0.8754251452817523,0.19751477028455325,0.5158916181373265,0.11074703564492622,0.14252723390769687,0.9678136932967468,96.0
0.8657112618364323,0.1971396532093348,0.5602031664530426,0.12578447324772932,0.1568015892127801,0.9731304592017415,108.0
0.8571589556191201,0.19674799835387274,0.600459862687021,0.1416284175973364,0.1719746040728945,0.9770645686741036,120.0
0.849470811730841,0.19633816945723603,0.637031993795818,0.1582648292461787,0.18788646899741157,0.9800917274235726,132.0
0.84246762532062,0.1959101445066704,0.670256578742596,0.1756613778251533,0.2044062602705301,0.9824873156003816,144.0
0.8360274842091515,0.19546458781369364,0.7004399525982933,0.19377503879099292,0.2214217015433493,0.98442418010992,156.0
0.8300593464783518,0.1950025012667048,0.7278604718629685,0.21255686075466151,0.2388340413204817,0.9860171011927686,168.0
0.8244903157948245,0.1945250513982917,0.7527710306195683,0.23195505927871668,0.2565552873637679,0.9873457260967914,180.0
0.8192589033954505,0.19403346705939453,0.7754013771204282,0.2519170552016053,0.2745065646531233,0.9884671965572692,192.0
0.8143112658635121,0.1935289731172511,0.7959602329339378,0.2723908237094624,0.29261703304359077,0.9894235917983426,204.0
0.809598845361265,0.19301274578974278,0.8146372137599879,0.2933257793897718,0.31082309798159113,0.9902466046791102,216.0
0.8050767538364837,0.19248588096324745,0.8316045787976512,0.31467334262403424,0.3290677720999664,0.9909605264611994,228.0
0.8007025554373141,0.19194937068703716,0.8470188193866068,0.3363872842000487,0.34730012468269317,0.9915842641169149,240.0
0.7964352157306667,0.19140408480611582,0.8610221022801247,0.3584239106877253,0.3654747800327273,0.9921327673838195,252.0
0.7922341391134899,0.19085075469078544,0.8737435678848777,0.38074214440635296,0.3835514580232821,0.9926179599347699,264.0
0.7880581700717623,0.19028995765050333,0.8853005282947493,0.4033035231848095,0.4014945355949569,0.9930494700793627,276.0
0.7838645227771674,0.18972210019858943,0.8957996167527355,0.4260721259053121,0.41927260624678503,0.9934351468596229,288.0
0.7796075511973531,0.18914739581537152,0.9053376649229975,0.4490145148100907,0.4368581340661322,0.9937814418568837,300.0
0.775237276692181,0.1885658385641837,0.9140026420043449,0.4720996151881647,0.45422707110844573,0.9940936890100592,312.0
0.770697650506406,0.18797716696346475,0.921874464961704,0.4952985977161642,0.4713585152052171,0.9943763771048373,324.0
0.7659242721547018,0.18738081556901803,0.9290257350077537,0.5185847498743902,0.48823438708206635,0.9946332116206108,336.0
0.7608415536491557,0.18677584776903147,0.935522408642299,0.5419333457560022,0.5048391258768532,0.9948673929301999,348.0
0.7553591757671784,0.18616086140648028,0.9414243629952038,0.5653215653000301,0.5211594167167014,0.9950816028219722,360.0
0.749367644704643,0.1855338760870488,0.9467860495296266,0.5887283248545765,0.537183878504241,0.9952781495873173,372.0
0.7427309929665697,0.1848921421673078,0.9516569548402911,0.6121342141510897,0.552902806696437,0.9954590167598951,384.0
0.7352809573900817,0.18423189738436005,0.9560820044623952,0.6355214289363207,0.5683079229211823,0.9956259211531744,396.0
0.7268041282464294,0.1835480303066109,0.9601020156867481,0.6588737053855114,0.5833920828409699,0.9957803597829501,408.0
0.7170376651596477,0.18283360798237308,0.9637540522949837,0.682176298380969,0.5981489798413802,0.9959236387357788,420.0
0.705639105605655,0.18207921864739754,0.9670718019751132,0.7054159839336311,0.6125727978989656,0.9960569045739245,432.0
0.6922004894893364,0.18127205616145578,0.9700858822057302,0.7285811325378502,0.6266578143513736,0.9961811992583426,444.0
0.6762166089367303,0.18039484178950727,0.9728240899584997,0.7516617411856359,0.6403979245852153,0.9962974424075146,456.0
0.6571026368641694,0.17942415799147818,0.9753116531492967,0.7746495809932212,0.653786007361552,0.9964064815303006,468.0
0.6342130373496931,0.1783287148113778,0.977571515293971,0.7975382212173058,0.6668131574677291,0.9965090803129132,480.0
0.6068989939846001,0.17706711263228028,0.9796245200377037,0.8203229909425949,0.6794676840153528,0.9966059735711186,492.0
0.5745878605407108,0.17558529549195845,0.9814896018991255,0.8430007107874729,0.6917338019872211,0.9966978518335002,504.0
0.5368760971642306,0.17381344451031147,0.9831839619710755,0.8655691296310792,0.7035898809828536,0.9967853915269709,516.0
0.4935871967715938,0.17166157125568063,0.9847232279576207,0.8880261057977263,0.715005968770143,0.9968692802441742,528.0
0.44471840565302523,0.16901158858157178,0.9861216005495318,0.9103689754687511,0.7259399526219815,0.9969502703966829,540.0
0.3901074359373118,0.1656986588877269,0.9873919723155619,0.9325955899581068,0.7363303317443934,0.9970293118739089,552.0
0.32830394728386275,0.16146043219906053,0.9885460600972734,0.9547137727216527,0.7460807043803824,0.9971079710250097,564.0
0.2512815257928264,0.15574462739998135,0.9895945076442244,0.9767971345765707,0.7550123271072181,0.9971901825392916,576.0
0.05778067613507237,0.14619987105845972,0.9905469846228071,0.9996325601559397,0.7625757195276528,0.9973031834531155,588.0
0.001410668874526963,0.12306221993124908,0.9914122756862035,1.0244477590225263,0.7654096795190051,0.997519036046908,600.0
0.0009624370748791382,0.10195669552653013,0.992198361473385,1.037938062274164,0.7615160092558422,0.9976806087283114,612.0
0.0007720531120243916,0.08639708266716858,0.9929124920678503,1.038917972079985,0.7514538595531061,0.997796726835921,624.0
0.0006728368294825291,0.07481753533079592,0.9935612538708448,1.0291750467477132,0.7359650997719015,0.9978806865423244,636.0
0.0006135683682790092,0.06602566985144942,0.9941506306394083,1.0104160730402256,0.7158831875666652,0.9979411493718708,648.0
0.0005750285553438553,0.05921854686601514,0.9946860582467446,0.9842148727276034,0.6920743095498862,0.997983935461282,660.0
0.0005493510473055166,0.05385255581215,0.9951724749783293,0.9520328220359664,0.6653924741561007,0.9980131279618395,672.0
0.0005325274956630068,0.04955316111874995,0.995614367087456,0.9152227445460082,0.6366463709314152,0.9980316994773993,684.0
0.0005222104608105136,0.04605701930251791,0.9960158100981377,0.8750228651945768,0.6065760369317391,0.9980418971184821,696.0
0.0005169183898143391,0.04317526893151333,0.9963805062852815,0.8325479444298931,0.5758379306311162,0.9980454672475685,708.0
0.0005156733925909198,0.04076993162204345,0.9967118202784935,0.7887825636385832,0.5449975869483699,0.9980437955128105,720.0
0.0005178145712516837,0.038738637835100426,0.9970128073025815,0.7445766737376142,0.5145269191504461,0.9980380015005217,732.0
0.0005228898215881263,0.03700437284500404,0.9972862430483324,0.7006469426256984,0.48480731742003774,0.9980289987691162,744.0
0.0005305935933624304,0.03550831776887511,0.9975346495980753,0.657581525421381,0.4561355598346403,0.9980175355023505,756.0
0.0005407268070897991,0.03420545343640232,0.9977603179941652,0.6158477895360167,0.42873180227634927,0.9980042224272744,768.0
0.0005531712105831426,0.033060722226642664,0.9979653295934812,0.5758032146157603,0.4027489902538313,0.99798955406083,780.0
0.0005678707322941817,0.03204684913486101,0.9981515752537603,0.537707272595569,0.37828271289175985,0.9979739247959049,792.0
0.0005848188458789165,0.03114248634450123,0.9983207727183133,0.5017343019232244,0.3553809005305672,0.9979576425205857,804.0
0.000604050011593581,0.030330773198305974,0.9984744825215426,0.4679864811235803,0.3340530372179582,0.9979409405322174,816.0
0.0006256317182064572,0.029598549450699688,0.9986141223404711,0.43650609432827003,0.31427848231773686,0.997923988290141,828.0
0.0006496571017806543,0.028935132771136855,0.9987409800791957,0.4072873517090611,0.2960138446462209,0.9979069020472645,840.0
