Time,Cdh1,CkiT,CycAT,CycDT,CycE,E2F,Emi1T,Rbpp,E2FT,Myc,CycET,Comp1,Comp2,Rbp,CycECki,CycDCki,CycACki,Cdh1dp,EmiC,UbI,Rb,CycD,CycA,Cdh1p,Cdh1T,S,Ksm,Kdm,Kscycdm,Kscycds,Kdcycd,Kscyceb,Kscycem,Kscyce,Kdcyce,Kdcycea,Khcyce,Kscyca,Kdcyca,Kdcycac,Khcyca,Kse2fm,Kse2f,Kde2f,Kde2fa,Khe2f,RbT,Kase2f,Kdise2f,Kprb,Kdprbp,Kppeb,Kdprbpp,Kprbp,JpRb,JpRbp,JdpRb,JppRb,Kscki,Kdcki,Kascki,Kdiscki,Ksub1,Kdub1,Kdub1c,Ksemi1,Kdemi1,Kdemi1c,Khemi1,Kascdh1,Kdiscdh1,Kacdh1,Kicdh1e,Kicdh1a,JdpCdh1,JpCdh1,Kse2fb,Kdckic,compartment,reaction_for_Myc_production,reaction_for_Myc_decay,reaction_for_CycDT_production,reaction_CycDT_decay,reaction_for_CycET_production,reaction_CycET_decay,reaction_for_CycAT_production,reaction_CycAT_decay,reaction_for_E2FT_production,reaction_E2FT_decay,reaction_Comp1_production,reaction_Comp1_decay,reaction_for_Comp2_production,reaction_Comp2_decay,reactionfor_Rbp_production,reaction_for_Rbp_decay,reaction_for_CkiT_production,reaction_for_CkiT_decay,reaction_for_CycECki_production,reaction_for_CycECki_decay,reaction_for_CycDCki_production,reaction_for_CycDCki_decay,reaction_for_CycACki_production,reaction_for_CycACki_decay,reaction_for_Cdh1dp_production,reaction_for_Cdh1dp_decay,reaction_for_Emi1T_production,reaction_for_Emi1T_decay,reaction_for_EmiC_production,reaction_for_EmiC_decay,reaction_for_Cdh1_production,reaction_for_Cdh1_decay,reaction_for_UbI_production,reaction_for_UbI_decay,reaction_for_Rbpp_production,reaction_for_Rbpp_decay
120.0,0.8571589556191201,0.19674799835387274,0.01111447631541648,0.600459862687021,0.1416284175973364,0.1548426195792087,0.14248907232771946,0.9770645686741036,0.1719746040728945,0.9999938552024792,0.18848430207775071,0.0013366696285148348,0.015795314865170974,0.00396502243893363,0.04685588448041429,0.1475327128585111,0.0013468671685242246,0.995797562222329,0.13922368548002345,0.022956024716146786,0.0018384243932769648,0.4529271498285099,0.009767609146892255,0.0036173589008564044,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999938552024792,0.007999975420809918,0.004803678901496168,0.001629904334085688,0.00020689471200795314,0.004860807657208418,0.004807894360649584,0.001829904334085688,0.0005327216193764392,0.26853411622728096,0.26855842964875265,0.3284112386451689,0.3286022375867169,0.3675263142209996,0.36756801568311853,0.04,0.04003338768499647,0.01434035664326531,0.014271043255643972,0.045860406916532884,0.04595281826480639,0.0009890034859860615,0.0009913682177522657,0.0173636962370302,0.01741050516636748,0.2734204307179735,0.2727693833126745,0.28107676562417716,0.2804407633310106,0.2942084869174981,0.29488210847741336,0.004,0.003981304483604111,0.09541698308715252,0.09513175689971004
132.0,0.849470811730841,0.19633816945723603,0.011715103158135209,0.637031993795818,0.1582648292461787,0.17304427540639064,0.14987758119409494,0.9800917274235726,0.18788646899741157,0.9999981486372105,0.20608429263244704,0.001090472438000208,0.013751721153020735,0.003516000370976531,0.04781946338626832,0.14627250198481945,0.0013189230688645656,0.9952109016891634,0.14644141227007615,0.023170524940574942,0.0015500786144298662,0.49075949181099854,0.010396180089270644,0.004087775999082804,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999981486372106,0.007999992594548842,0.005096255950366544,0.0017361812270373681,0.00022750918683021575,0.00507007224813886,0.0050226795072583685,0.001936181227037368,0.0005831924226725772,0.24253067228127106,0.24254739631118202,0.3021123928056295,0.3022647273974997,0.3431063606673125,0.343140580158342,0.04,0.040034916413722366,0.014675597186362629,0.014585506624107576,0.045507196080813,0.0456235583013078,0.0009640180449043338,0.0009663002419288134,0.019319372777440065,0.01937040705169008,0.2851915639578109,0.2846087773532247,0.2932971493986935,0.29272783438516753,0.30781614860230694,0.3084262977996848,0.004,0.003982877975781129,0.09536907322468738,0.09514606333893603
144.0,0.84246762532062,0.1959101445066704,0.012255832653706946,0.670256578742596,0.1756613778251533,0.19138144850704567,0.15652354468640575,0.9824873156003816,0.2044062602705301,0.9999994424866115,0.22465556426921068,0.000911703557404806,0.012113108206079625,0.003150936940479888,0.048994186444057404,0.1447657622183691,0.0012922298925729069,0.9945711353411342,0.15293376677162523,0.023368221265527074,0.0013369356956541099,0.5254908165242269,0.010963602761134039,0.004598607907754737,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999994424866115,0.007999997769946445,0.005362052629940769,0.0018343859752546052,0.00024928590791647114,0.005254458016805913,0.00521159444666253,0.002034385975254605,0.0006356290712065411,0.2206034075479779,0.22061556259069315,0.27983427457265037,0.2799577788534472,0.3219996841268497,0.3220282994829676,0.04,0.040036411425738584,0.015071148119759879,0.014966289892336783,0.045085322849358525,0.0452191918371133,0.0009406397876699296,0.000942804347648655,0.02134922157042919,0.02140488305547373,0.2955632634453326,0.29503674693472554,0.30407796563995426,0.3035636246783449,0.3199998233678459,0.3205585211924847,0.004,0.003984130418038136,0.09533604879274023,0.09515732549499406
156.0,0.8360274842091515,0.19546458781369364,0.012746582524880317,0.7004399525982933,0.19377503879099292,0.2098685268261505,0.16254777533423712,0.98442418010992,0.2214217015433493,0.9999998320940834,0.24409401833440833,0.0007773722555761484,0.010775802461622661,0.0028486784197870258,0.0503189795434154,0.14307818943668948,0.0012669868551136447,0.9938733390803791,0.15881888431703453,0.023552243706211118,0.0011739667530941585,0.5573617631616038,0.011479595669766673,0.005153631473813952,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999998320940834,0.007999999328376334,0.005603519620786346,0.0019254654500892995,0.00027211502469328455,0.005418259904630992,0.005379232990369534,0.0021254654500892996,0.0006896834206923419,0.20194202496236519,0.20195172714757195,0.26079741630288206,0.26089852468656827,0.30359893475363436,0.3036221285528003,0.04,0.04003783387514659,0.015510373767856304,0.015395041629793934,0.04461301788138106,0.04475975195612486,0.0009188635474045488,0.000920906797400553,0.023449842819446624,0.023510553827168858,0.30477711963549325,0.3042983704198007,0.31366727061106586,0.3131995698960597,0.33100626731159416,0.3315221714987176,0.004,0.003985169098049323,0.09531220491647979,0.09516639295934798
168.0,0.8300593464783518,0.1950025012667048,0.013194564853755142,0.7278604718629685,0.21255686075466151,0.22849197556010564,0.16803921826614826,0.9860171011927686,0.2388340413204817,0.999999949428554,0.2643064146774377,0.0006736683763002785,0.00966839738407578,0.0025948124435424417,0.051749553922776206,0.14125793248623422,0.0012431650897016086,0.9931122278510356,0.16418374157543947,0.023724799612327815,0.0010460206033128736,0.5866025393767343,0.011951399764053534,0.005756911946208754,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.0999999949428554,0.007999999797714215,0.005822883774903749,0.002010100793582932,0.00029589473089757537,0.005564628485563659,0.005528914199202132,0.002210100793582932,0.0007450461350123007,0.18593621096220175,0.18594385101435254,0.24440642265065743,0.24449064494642375,0.2874448905333563,0.2874643337719487,0.04,0.04003916420708485,0.015981082644365756,0.015858440049046473,0.044103698313435025,0.04425984136322363,0.0008985657139792147,0.0009004941995372161,0.025616745451443792,0.025682967304076067,0.3130103523129558,0.31257289104669395,0.3222470102071329,0.3218196209415916,0.34101389305447294,0.3414936878625647,0.004,0.0039860479315323915,0.09529463241118474,0.09517382483914263
180.0,0.8244903157948245,0.1945250513982917,0.013605407695165042,0.7527710306195683,0.23195505927871668,0.24722348510159473,0.17306781428983822,0.9873457260967914,0.2565552873637679,0.9999999847867777,0.28520793497651425,0.0005918359373934864,0.008739966324779719,0.002379063514619763,0.05325287569779757,0.13934128070859278,0.0012206670774373687,0.9922819515768018,0.16909673255338892,0.023887613379630714,0.0009434081264156017,0.6134297499109755,0.012384740617727673,0.006412951651786625,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999847867777,0.007999999939147111,0.006022168244956547,0.0020888319237461683,0.00032053019794453297,0.005696008379830856,0.00566318507433264,0.0022888319237461684,0.0008014395689723723,0.1721140601191817,0.17212001226416246,0.23019792675065662,0.23026909073816826,0.273179691341811,0.2731963750582367,0.04,0.04004039361095532,0.01647409580008933,0.016346531591480713,0.04356749319494369,0.043730406969112866,0.0008795988500106147,0.000881421544647909,0.027844847896068753,0.027917096855391177,0.32040047136548566,0.3199990365734651,0.32995847901132896,0.3295662566116499,0.35015902337530935,0.3506082504880211,0.004,0.003986796406550542,0.09528143020366599,0.09518000616938634
192.0,0.8192589033954505,0.19403346705939453,0.013983735443412158,0.7754013771204282,0.2519170552016053,0.26602728378649737,0.17769124924578367,0.9884671965572692,0.2745065646531233,0.9999999954167851,0.3067208131660495,0.0005260766437781,0.007953204222847836,0.002193870215357112,0.05480375796444418,0.13735619803499788,0.0011993862063627355,0.991375908273928,0.173614270275106,0.024042138607200815,0.0008596523607477327,0.6380451790854303,0.012784349237049422,0.007126826329443503,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999954167851,0.00799999998166714,0.006203211016963426,0.0021621179704642453,0.00034593307310391516,0.005814370579908361,0.005784084824144618,0.0023621179704642454,0.000858613571863252,0.16010403339597276,0.16010926787754923,0.21780537232081404,0.2178655758846212,0.2605170322376431,0.26053119978274913,0.04,0.0400415200397152,0.01698235479545422,0.016851707901206894,0.04301221129346092,0.04317984217088784,0.0008618247557666127,0.0008635502000712425,0.030128787346698056,0.030207650104053196,0.3270583451198453,0.32668852584929353,0.33691572417565036,0.3365543544413012,0.3585498787088299,0.35897330304302827,0.004,0.003987431499337755,0.09527126933928597,0.09518521141873715
204.0,0.8143112658635121,0.1935289731172511,0.014333483970669829,0.7959602329339378,0.2723908237094624,0.2848644258950063,0.18195865711424322,0.9894235917983426,0.29261703304359077,0.9999999986195536,0.3287734898868315,0.0004724068455420128,0.007280200303042422,0.0020335353632396514,0.056382666177369145,0.13532460797842513,0.0011792272203722282,0.9903865531339727,0.1777844082357761,0.02418966950019319,0.0007902656898332687,0.6606356249555126,0.0131542567502976,0.0079043259007118,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999986195536,0.007999999994478216,0.006367681863471503,0.0022303673387388456,0.00037202119887345904,0.005921345943731765,0.005893292674077933,0.0024303673387388457,0.0009163426949524295,0.14960988273114698,0.14961393652108373,0.20693347257019834,0.2069854543672765,0.24922367173499985,0.2492361243409417,0.04,0.040042545905198484,0.017500340676408266,0.017368047910545477,0.04244397201876714,0.04261469895463585,0.0008451238237037358,0.0008467592870249415,0.03246311349542994,0.03254926374220692,0.3330757093349118,0.3327337002418969,0.3432132511779994,0.3428790155132733,0.3662744443726941,0.3666763009747823,0.004,0.0039879634173048475,0.09526341249725342,0.09518964160573909
216.0,0.809598845361265,0.19301274578974278,0.014658088526376114,0.8146372137599879,0.2933257793897718,0.3036954177474759,0.18591287305952645,0.9902466046791102,0.31082309798159113,0.9999999995842367,0.35130003319835645,0.00042801942105614825,0.006699660813059118,0.0018936662933298136,0.05797425380858469,0.13326392053353278,0.0011601118662105993,0.9893051874493339,0.18164904456846057,0.02433140458407674,0.0007320487934447811,0.6813732932264551,0.013497976660165514,0.008752110070274405,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999995842368,0.007999999998336947,0.006517097710079903,0.002293952906332213,0.00039871842968662433,0.006018307949929655,0.005992218127184159,0.002493952906332213,0.000974424123164732,0.14039249596501321,0.1403958551542151,0.1973450573016682,0.19739007638012177,0.2391080240638159,0.23911892391050787,0.04,0.04004347672932234,0.018023683562198016,0.01789087981142998,0.04186763485430841,0.042040163052265066,0.0008293961088550708,0.0008309473815625255,0.03484241036824313,0.034936627577517726,0.3385298221835431,0.3382122693454814,0.3489308119459982,0.34862042685774347,0.3734053165621603,0.3737894848761126,0.004,0.003988398220625418,0.09525718153133095,0.09519344742149641
228.0,0.8050767538364837,0.19248588096324745,0.014960603820477434,0.8316045787976512,0.31467334262403424,0.32248178719009896,0.189591899346688,0.9909605264611994,0.3290677720999664,0.9999999998747815,0.374239690155556,0.0003908792705029018,0.006195105639364547,0.0017708270420846335,0.05956634753152176,0.13118808946106977,0.0011419790633951227,0.9881217137356315,0.18524535727761665,0.02446848759898136,0.0006826615868485431,0.7004164893365814,0.013818624757082312,0.009677888885899655,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999998747816,0.007999999999499127,0.0066528366303812096,0.0023532195392480864,0.00042595446863021984,0.006106427249040125,0.0060820595948937435,0.0025532195392480865,0.0010326759569228843,0.13225739014149251,0.13226011731043968,0.18884565792094454,0.18888509105784954,0.23001056836238645,0.2300201811402521,0.04,0.04004432027186401,0.018548889272732016,0.01841647838569588,0.04128709409307183,0.04146038227453747,0.0008145594360905226,0.0008160309209053433,0.03726137021877891,0.037364561887044664,0.343486532758507,0.3431904416287874,0.35413653305640286,0.3538470689839715,0.3800028466070273,0.38037294820875717,0.004,0.003988739088693198,0.09525220063302829,0.09519674389863969
240.0,0.8007025554373141,0.19194937068703716,0.015243788423188027,0.8470188193866068,0.3363872842000487,0.341187042861449,0.19302992814116987,0.9915842641169149,0.34730012468269317,0.9999999999622868,0.39753650878169994,0.0003594839270425825,0.005753597894201552,0.0016622948746000416,0.061149224581651236,0.12910836308625045,0.0011247834509267244,0.9868243424516725,0.18860680569677377,0.024602037910210744,0.0006403591872409381,0.7179104563003564,0.014119004972261304,0.010690638865912178,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999622869,0.007999999999849149,0.006776150555092855,0.0024084879615090607,0.00045366470822314213,0.0061867101200176605,0.006163845326188951,0.002608487961509061,0.0010909356959206986,0.12504511548110459,0.12504739589473274,0.18127621917177852,0.18131087852344982,0.22179847437229208,0.2218070779723429,0.04,0.04004508600296971,0.019073144489234133,0.018941850359777877,0.040705491873484795,0.040878699066576756,0.0008005469722809337,0.0008019418586185126,0.03971483467700471,0.03982806316497114,0.3480024442509934,0.3477250991052656,0.35888914489528495,0.3586179442975836,0.3861172636462178,0.3864767638183172,0.004,0.003988987000554706,0.09524829257751449,0.0951996202590108
252.0,0.7964352157306667,0.19140408480611582,0.015510168031827906,0.8610221022801247,0.3584239106877253,0.35977723401812656,0.19625814523138357,0.9921327673838195,0.3654747800327273,0.9999999999886411,0.42113899341072386,0.000332701467579697,0.005364844547021079,0.0015658736979216614,0.06271508272299856,0.1270338325981273,0.0011084935346844205,0.985399234053838,0.191763918418723,0.024733175837932324,0.0006038129036580056,0.7339882696819974,0.014401674497143486,0.011800865850610326,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999886411,0.007999999999954564,0.006888176818240998,0.0024600568466446333,0.00048179006042228285,0.0062600269417244355,0.006238462683351186,0.0026600568466446334,0.0011490588282876465,0.11862365307053549,0.11862572451533716,0.17450459067687252,0.17453502982869712,0.21435917688703457,0.2143667778975265,0.04,0.040045784796433274,0.019594173198743608,0.01946457778126498,0.04012537348415164,0.040297819831967,0.0007873049091716808,0.0007886252753397701,0.04219781136891725,0.042322327026466516,0.35212651547199947,0.3518654255187917,0.3632396268802289,0.36298425099596415,0.39179019658940273,0.3921424818679084,0.004,0.003989140798513494,0.09524507713027464,0.09520214683149054
264.0,0.7922341391134899,0.19085075469078544,0.015762088683402856,0.8737435678848777,0.38074214440635296,0.37822119703213697,0.19930537952358565,0.9926179599347699,0.3835514580232821,0.9999999999965676,0.44499978701161397,0.00030966587258273495,0.005020595118562378,0.0014797829133037755,0.06425764260526101,0.12497183929304344,0.0010930904082022991,0.9838300547095516,0.19474493048119507,0.02486304814534949,0.0005719961607812693,0.7487717285918343,0.014668998275200556,0.01302093040531499,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999965677,0.007999999999986272,0.006989948543079022,0.0025082039817754752,0.0005102767980929938,0.006327133960257644,0.006306680734096683,0.0027082039817754753,0.001206917530831788,0.11288348593175598,0.11288527239347898,0.1684207890309617,0.16844781422074703,0.2075972662424962,0.20760404832757573,0.04,0.040046428807716375,0.020110129362792932,0.019982701375428593,0.039548803688811224,0.039719940435503615,0.0007747906483975441,0.0007760375631871582,0.04470547345483119,0.04484275539451361,0.3559012852644925,0.35565412743982766,0.36723247106671986,0.36699064383733054,0.3970557342756066,0.397404198220171,0.004,0.003989197204924341,0.09524246058407565,0.09520437955978352
276.0,0.7880581700717623,0.19028995765050333,0.0160017658923804,0.8853005282947493,0.4033035231848095,0.39649067459729886,0.2021987100432761,0.9930494700793627,0.4014945355949569,0.9999999999989508,0.4690753625778218,0.000289706324703853,0.004714154672954163,0.0014025633086877085,0.06577183939301229,0.12292828583770903,0.0010785670306568264,0.98209742354662,0.1975763796602235,0.024992855456498597,0.000544105614291546,0.7623722424570403,0.014923198861723573,0.014365450268014224,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999989509,0.007999999999995804,0.0070824042263579945,0.0025531872781878817,0.0005390764117466611,0.006388690783268233,0.00636916823710254,0.002753187278187882,0.0012643994347506598,0.10773297144397553,0.10773453166968781,0.1629331474714019,0.16295726235514138,0.20143179956584478,0.20143789294530284,0.04,0.040047031566947756,0.02061951327166408,0.02049463091067029,0.038977454119804064,0.03914684207431859,0.000762971507303166,0.000764145073602367,0.04723313855827213,0.047384951107493384,0.3593638565588381,0.35912843286380525,0.37090670803756115,0.37067627430694605,0.4019412002654489,0.40228932632810743,0.004,0.003989150498096266,0.09524032960358174,0.09520636351062088
288.0,0.7838645227771674,0.18972210019858943,0.01623133009198952,0.8957996167527355,0.4260721259053121,0.41456026434966786,0.20496403173018124,0.9934351468596229,0.41927260624678503,0.9999999999996799,0.49332570334571424,0.0002722953583649498,0.004440046538752216,0.0013330076083768877,0.0672535774404021,0.12090787811452498,0.0010649279964849074,0.9801782039558481,0.200283662923952,0.025123883829873593,0.0005195036348831245,0.7748917386382105,0.015166402095504612,0.01585181429888055,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.099999999999968,0.00799999999999872,0.0071663969340218835,0.0025952455726816737,0.0005681454631556016,0.006445274430564343,0.006426507228665979,0.002795245572681674,0.0013214063880800442,0.10309501974045103,0.10309638800697568,0.1579643513083421,0.15798597599571856,0.19579342681458614,0.19579892534504933,0.04,0.04004760819515153,0.021121104570954462,0.020999074731840275,0.03841267346032294,0.03857996591831884,0.0007518237996528419,0.000752923141783227,0.04977624821887677,0.049944699648626335,0.3625466867192443,0.3623208721833617,0.3742967397882644,0.37407561459307903,0.4064676437084872,0.4068190983221917,0.004,0.003988992009382319,0.09523856931882144,0.09520813534502048
300.0,0.7796075511973531,0.18914739581537152,0.016452876318364337,0.9053376649229975,0.4490145148100907,0.4324073643221159,0.20762665512144338,0.9937814418568837,0.4368581340661322,0.9999999999999023,0.5177140541094039,0.0002570139239310669,0.004193755820085245,0.0012701097574139683,0.06869953929931313,0.11891430284822527,0.0010521903021962254,0.9780446148970209,0.20289162698022783,0.025257544172981265,0.0004976786416860971,0.7864233620747723,0.01540068601616811,0.01750082182241902,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999024,0.007999999999999608,0.00724270131938398,0.0026345996361083063,0.0005974455700443679,0.006497391182748581,0.00647920481362993,0.0028345996361083064,0.0013778535517620124,0.09890447478720013,0.09890568039654879,0.15344903725960346,0.15346852795155522,0.19062253442406174,0.19062750720420435,0.04,0.04004817574208915,0.021613913806880033,0.021494986263200826,0.03785553963837907,0.03802046855722593,0.0007413326053859665,0.0007423557833512728,0.052330314807240645,0.052517948267750816,0.3654782540296077,0.36525994734934036,0.3774330577847156,0.3772191770310729,0.41065011904974685,0.41100886567226863,0.004,0.003988709520737343,0.09523709163840792,0.09520972514025061
312.0,0.775237276692181,0.1885658385641837,0.016668517736649808,0.9140026420043449,0.4720996151881647,0.45001200529249147,0.21021194981307753,0.9940936890100592,0.45422707110844573,0.9999999999999701,0.5422066348289939,0.00024352602083731946,0.003971539795116949,0.0012130283031602882,0.07010701964082922,0.11695037327903289,0.0010403846796260177,0.9756630592018445,0.20542520289422614,0.02539542046842164,0.0004782168708262176,0.797052268725312,0.01562813305702379,0.01933752041359285,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.09999999999999702,0.00799999999999988,0.007312021136034759,0.002671453071605305,0.0006269434091640801,0.006545486294295399,0.006527702219274456,0.002871453071605305,0.001433668424379187,0.09510614927303943,0.09510722675480694,0.14933194543887643,0.1493495797186675,0.1858679998731614,0.18587256117067125,0.04,0.04004875385155772,0.022097140131738892,0.021981518467812676,0.03730690538123777,0.03746926828600728,0.0007314919035061587,0.0007324356934310743,0.05489088863606929,0.05510077144524092,0.3681836040541162,0.36797066896510283,0.3803428461843033,0.38013411057958507,0.4144977284682329,0.41486814881514855,0.004,0.003988286161815257,0.09523599450989322,0.09521115772211912
