Time,E,I,M,N,S,A,beta,alpha,rho,mu1,mu2,mu3,alpha1,alpha2,tau,gamma,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
0.0,2.5,3.0,6.0,9.0,3.5,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,2.0999999999999996,5.197780491171583,2.1,0.22499999999999998,1.5,1.8599999999999999,3.465,1.0,2.4000000000000004,3.5999999999999996
1.0,2.645174452239233,0.9448612324557663,6.923103691910823,5.515986962762901,1.9259512780679018,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.6614028627190364,0.836700551287563,1.1555707668407411,0.23806570070153096,1.5871046713435397,0.585813964122575,1.9066917652872228,1.0580697808956934,0.7558889859646131,4.153862215146494
2.0,1.6614940055062979,0.3540744103720761,6.051574652151532,3.620322113205708,1.604753697327334,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.24785208726045324,0.28011713403952776,0.9628522183964003,0.14953446049556682,0.9968964033037787,0.2195261344306872,1.5887061603540606,0.6645976022025192,0.2832595282976609,3.6309447912909194
3.0,0.9625640348169278,0.15509174503069967,4.967229036512221,2.585019369482551,1.4673635896349233,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.10856422152148976,0.12235935955315069,0.880418153780954,0.0866307631335235,0.5775384208901566,0.0961568819190338,1.452689953738574,0.38502561392677115,0.12407339602455975,2.9803374219073326
4.0,0.5436817823771586,0.07591244262056922,4.0662081956133616,2.018676231549792,1.399082006552064,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.05313870983439845,0.061372184438995815,0.8394492039312383,0.04893136041394427,0.32620906942629513,0.047065714424752915,1.3850911864865434,0.21747271295086346,0.060729954096455374,2.4397249173680167
5.0,0.3044331640118792,0.03964564652307301,3.410571082817904,1.7086477879370514,1.3645689774020993,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.027751952566151105,0.03294470393764442,0.8187413864412595,0.027398984761069126,0.1826598984071275,0.024580300844305264,1.3509232876280783,0.12177326560475168,0.03171651721845841,2.046342649690742
6.0,0.17002537328984868,0.021416238198528368,2.9645338449778187,1.5388794170395865,1.3474378055512095,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.014991366738969857,0.018211404832977358,0.8084626833307257,0.015302283596086382,0.1020152239739092,0.013278067683087588,1.3339634274956973,0.06801014931593947,0.017132990558822694,1.7787203069866913
7.0,0.09492275365285348,0.011765162769684208,2.673387377364344,1.4459044774475551,1.3392165610250175,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.008235613938778944,0.010177843000719312,0.8035299366150105,0.008543047828756813,0.056953652191712084,0.007294400917204209,1.3258243954147673,0.037969101461141394,0.009412130215747367,1.6040324264186065
8.0,0.053010545046450495,0.0065177637955725,2.488662775393485,1.3949841025958574,1.3354557937538345,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.00456243465690075,0.0057062805535534125,0.8012734762523007,0.004770949054180545,0.0318063270278703,0.00404101355325495,1.3221012358162962,0.0212042180185802,0.005214211036458,1.493197665236091
9.0,0.02961699303394258,0.0036263099567137884,2.3738797805401446,1.3670960337801135,1.3338527307894572,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.0025384169696996517,0.0032002636637420293,0.8003116384736743,0.002665529373054832,0.017770195820365545,0.0022483121731625487,1.3205142034815627,0.011846797213577032,0.002901047965371031,1.4243278683240868
10.0,0.01655305289368243,0.002022191742758822,2.3036928171239817,1.3518226099477155,1.3332473653112744,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.0014155342199311752,0.00179384356716224,0.7999484191867646,0.0014897747604314185,0.009931831736209457,0.0012537588805104697,1.3199148916581616,0.006621221157472972,0.0016177533942070576,1.382215690274389
11.0,0.00925401014938309,0.0011290826637219684,2.261320172237457,1.3434580942480512,1.3330750014349462,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.0007903578646053778,0.001004856394927332,0.7998450008609677,0.000832860913444478,0.005552406089629853,0.0007000312515076204,1.3197442514205966,0.003701604059753236,0.0009032661309775748,1.3567921033424744
12.0,0.005174383295083136,0.0006308688940476533,2.2360047602371895,1.3388774248339672,1.3330721726448362,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.0004416082258333573,0.000562595173266858,0.7998433035869017,0.00046569449655748226,0.0031046299770498818,0.0003911387143095451,1.3197414509183878,0.0020697533180332544,0.0005046951152381226,1.3416028561423137
13.0,0.002893585083812311,0.0003526406416227592,2.2210109656106654,1.336369011991836,1.333122786266401,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.00024684844913593144,0.0003148666598441624,0.7998736717598406,0.00026042265754310797,0.0017361510502873865,0.0002186371978061107,1.319791558403737,0.0011574340335249245,0.0002821125132982074,1.3326065793663993
14.0,0.0016182452156193055,0.00019716574038312762,2.2121955636523665,1.3349954451508406,1.333180034194838,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,0.00013801601826818932,0.00017617760258825806,0.7999080205169028,0.0001456420694057375,0.0009709471293715833,0.00012224275903753912,1.3198482338528896,0.0006472980862477222,0.0001577325923065021,1.3273173381914198
15.0,0.0009050463784603056,0.00011025371728884837,2.2070453413645694,1.3342433366375388,1.3332280365417897,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,7.717760210219385e-05,9.856144381554667e-05,0.7999368219250738,8.14541740614275e-05,0.0005430278270761833,6.835730471908599e-05,1.3198957561763718,0.00036201855138412225,8.82029738310787e-05,1.3242272048187416
16.0,0.0005061839427606823,6.165840692048057e-05,2.204052944994036,1.3338315329369412,1.3332636905872601,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,4.31608848443364e-05,5.513427853638758e-05,0.799958214352356,4.555655484846141e-05,0.0003037103656564094,3.8228212290697954e-05,1.3199310536813875,0.00020247357710427295,4.932672553638446e-05,1.3224317669964214
17.0,0.0002831081906265125,3.448367388679829e-05,2.2023226987219195,1.3336060683393751,1.3332884764748618,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,2.41385717207588e-05,3.083976884567459e-05,0.7999730858849171,2.547973715638612e-05,0.00016986491437590747,2.137987780981494e-05,1.3199555917101131,0.00011324327625060499,2.758693910943863e-05,1.3213936192331517
18.0,0.0001583435255784334,1.92862539549269e-05,2.2013265465643017,1.333482631628011,1.3333050018484776,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,1.350037776844883e-05,1.724985539274051e-05,0.7999830011090865,1.4250917302059006e-05,9.500611534706003e-05,1.1957477452054678e-05,1.3199719518299928,6.333741023137336e-05,1.5429003163941522e-05,1.320795927938581
19.0,8.85626096666224e-05,1.0786734638586834e-05,2.2007552464003752,1.3334150564047669,1.3333157070604615,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,7.550714247010783e-06,9.648302436996643e-06,0.799989424236277,7.970634869996016e-06,5.313756579997344e-05,6.687775475923837e-06,1.319982549989857,3.542504386664896e-05,8.629387710869467e-06,1.320453147840225
20.0,4.953381811088897e-05,6.033046912243143e-06,2.200428746210815,1.3333780644569433,1.3333224975919202,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,4.2231328385702e-06,5.396487451459072e-06,0.7999934985551521,4.458043629980007e-06,2.972029086653338e-05,3.7404890855907484e-06,1.319989272616001,1.981352724435559e-05,4.8264375297945145e-06,1.320257247726489
21.0,2.77047309440113e-05,3.37431860079228e-06,2.2002427446597297,1.3333578154845949,1.33332673643505,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,2.3620230205545957e-06,3.0183416612004523e-06,0.79999604186103,2.493425784961017e-06,1.6622838566406778e-05,2.0920775324912135e-06,1.3199934690706996,1.1081892377604521e-05,2.699454880633824e-06,1.3201456467958377
22.0,1.5495531841542042e-05,1.8872830178123211e-06,2.200137093023547,1.3333467320548018,1.3333293492399425,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,1.3210981124686247e-06,1.6881998837441372e-06,0.7999976095439655,1.3945978657387838e-06,9.297319104925224e-06,1.170115471043639e-06,1.319996055747543,6.198212736616817e-06,1.509826414249857e-06,1.320082255814128
23.0,8.666810365856819e-06,1.0555745403647547e-06,2.20007724391123,1.3333406658073588,1.3333309434224525,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,7.389021782553282e-07,9.442311843979026e-07,0.7999985660534715,7.800129329271136e-07,5.200086219514091e-06,6.544562150261479e-07,1.319997633988228,3.4667241463427277e-06,8.444596322918038e-07,1.320046346346738
24.0,4.847437717198612e-06,5.903931503283725e-07,2.200043426363452,1.3333373457905295,1.333331907959662,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,4.132752052298607e-07,5.281195346516479e-07,0.7999991447757971,4.362693945478751e-07,2.908462630319167e-06,3.660437532035909e-07,1.3199985888800654,1.938975086879445e-06,4.72314520262698e-07,1.3200260558180712
25.0,2.7112230590218567e-06,3.302128808171363e-07,2.2000243630466394,1.333335528878122,1.3333324874421821,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,2.311490165719954e-07,2.953831944159806e-07,0.7999994924653092,2.440100753119671e-07,1.626733835413114e-06,2.047319861066245e-07,1.3199991625677603,1.0844892236087428e-06,2.6417030465370907e-07,1.3200146178279837
26.0,1.5164158478599663e-06,1.8469149443960673e-07,2.2000136408036,1.3333345346168468,1.3333328335095045,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,1.292840461077247e-07,1.6521107362542632e-07,0.7999997001057026,1.3647742630739696e-07,9.098495087159798e-07,1.1450872655255617e-07,1.3199995051744093,6.065663391439865e-07,1.477531955516854e-07,1.32000818448216
27.0,8.481475491017043e-07,1.0329989716924731e-07,2.200007622779664,1.3333339905662858,1.3333330391188396,0.8,0.8,0.08,0.09,0.99,0.4,0.8,0.6,0.02,0.6,0.7,1.0,0.8,7.230992801847311e-08,9.240435146556843e-08,0.7999998234713037,7.633327941915339e-08,5.088885294610226e-07,6.404593624493334e-08,1.3199997087276512,3.392590196406817e-07,8.263991773539785e-08,1.3200045736677983
