CC,CCPT,CLK,CYC,PDP,PER,PT,TIM,VRI,clkm,clkp,pdpm,pdpp,perm,perp,prcpdp,prcper,prct,prcv,prpc,prvc,timm,timp,vrim,vrip,Time
0.5566,0.4982,3.6628,1.0,4.1953,2.7527,0.4014,2.7527,3.175,0.2583,0.003185,0.3175,0.003185,0.2395,0.003185,0.08,0.0431,0.043,0.0585,0.426,0.489,0.2395,0.003185,0.2571,0.003185,0.0
0.5620416789449022,0.4978141990947978,3.6648009334965974,1.0,4.194692433100897,2.7502733306896183,0.39724923621549835,2.750273304409165,3.1738193263096055,0.2583471152806081,0.003185,0.3174334427112008,0.003185,0.2394432494366727,0.003185,0.08020285316391756,0.04335598981962963,0.04325628996125015,0.05886453391729552,0.42606316641424075,0.48891419132784975,0.23944310324498116,0.003185,0.2570361319312309,0.003185,0.01
0.5675206181623359,0.49743701213915664,3.6668157593870103,1.0,4.194084572338946,2.7478663997914703,0.3931336268430784,2.74786629504777,3.172643771786774,0.2583941810003531,0.003185,0.31736717714575596,0.003185,0.23938690552978342,0.003185,0.08040845257929295,0.04361480930075844,0.043515409057613204,0.05923298867183211,0.4261262259884391,0.48882874231701007,0.23938661381978552,0.003185,0.25697296345277887,0.003185,0.02
0.5730413539594637,0.4970629371644088,3.668844459027607,1.0,4.193476423649587,2.7454790208617017,0.3890579143183582,2.745478786036081,3.171473376546694,0.25844119701867313,0.003185,0.3173012062396035,0.003185,0.2393309718033228,0.003185,0.08061681448158936,0.0438764740942256,0.04377737294196452,0.05960538443554173,0.42618916746948166,0.48874364214578414,0.23933053524792944,0.003185,0.2569105003224087,0.003185,0.03
0.5786060956451279,0.49668942846075365,3.670887046810249,1.0,4.192867993014853,2.7431111346761825,0.3850244180940074,2.7431107187104353,3.170308181056352,0.25848816315359985,0.003185,0.31723553293645307,0.003185,0.23927545179005066,0.003185,0.08082795713833307,0.04414100218511742,0.04404219960165481,0.05998174467451039,0.4262519807427897,0.4886588814322525,0.23927487106169487,0.003185,0.2568487483071981,0.003185,0.04
0.5842161505278688,0.49631506364042804,3.6729435514328808,1.0,4.1922592868804625,2.7407627330793973,0.3810345213235612,2.740762085510131,3.169148228964848,0.25853507916911167,0.003185,0.31717016039434476,0.003185,0.23922034927986638,0.003185,0.08104190088829612,0.044408413715015416,0.04430990918076247,0.0603620957399319,0.42631465613119723,0.4885744515866136,0.2392196250504699,0.003185,0.25678771358875746,0.003185,0.05
0.5898720813609284,0.4959392951536559,3.675014004216381,1.0,4.191650310919418,2.738433837499526,0.3770888311172053,2.738432908379005,3.1679935587248904,0.25858194482720853,0.003185,0.3171050913806134,0.003185,0.23916566759381827,0.003185,0.08125866386399946,0.044678726682292,0.04458051967986567,0.0607464611912394,0.4263771860504018,0.4884903462105658,0.23916480053485545,0.003185,0.25672740157931806,0.003185,0.06
0.595574219367407,0.49556184320291746,3.6770984405221143,1.0,4.19104107125289,2.736124482436102,0.3731877171970472,2.736123222366288,3.166844211855269,0.25862875984880634,0.003185,0.31704032887025896,0.003185,0.23911141030225874,0.003185,0.08147826559953138,0.044951960473560454,0.04485405048793627,0.0611348663822377,0.42643956301044417,0.4884065592659455,0.23911040108472303,0.003185,0.25666781809321765,0.003185,0.07
0.6013226375552713,0.4951827136590887,3.67919689710686,1.0,4.190431574086612,2.733834712695585,0.36933128330038223,2.7338330728279083,3.1657002304793633,0.2586755239264837,0.003185,0.31697587586689746,0.003185,0.23905758100997448,0.003185,0.08170072580489969,0.0452281346373463,0.04513052115585995,0.061527336845448824,0.4265017801825582,0.4883230855853109,0.23905643030437412,0.003185,0.2566089689960212,0.003185,0.08
0.6071172586037685,0.4948020602085688,3.6813094096430743,1.0,4.189821825582803,2.7315645761878913,0.3655194791498344,2.731562508211814,3.164561656452433,0.2587222367340198,0.003185,0.3169117353405353,0.003185,0.23900418328151668,0.003185,0.08192606385060758,0.0455072683550078,0.04540995086729535,0.06192389758588195,0.42656383144665916,0.48823992086323936,0.23900289175788036,0.003185,0.2565508600829684,0.003185,0.09
