Time,CC,CCPT,clkp,perp,clkm,perm,PT,vrip,vrim,VRI,pdpp,pdpm,PDP,CLK,PER,timp,timm,TIM,CYC,prcper,prcv,prcpdp,prvc,prpc,prct,dccpt,bccperp,ubccperp,bccpt,dperm,tlper,tcccperp,tcdvpmt,dvri,tcclkp,bcc,dclk,ubcc,bpt,ubpt,dper,tcccvrip,tcccpdpp,dvrim,dpdpm,ubccpt,tlvri,tlpdp,bccvrip,bccpdpp,ubccvrip,ubccpdpp,tcpdpclkp,dclkm,bvriclkp,bpdpclkp,ubvriclkp,ubpdpclkp,tcvriclkp,dpdp,tlclk,dcc,dpt,dtim,dtimm,tltim,bcctimp,ubcctimp,tccctimp,npt,nvri,npdp,wholeCell,re1,re2,re3,re4,re9,re10,re15,re17,re20,re28,re30,re31,re32,re35,re37,re38,re39,re42,re43,re44,re45,re46,re47,re48,re51,re53,re54,re55,re56,re57,re58,re59,re60,re61,re62,re63,re64,re65,re66,re68,re69
3.07,2.7007003418447204,0.4856467136400357,0.003185,0.003185,0.26719239274591,0.25130077346995455,0.08110064817042772,0.003185,0.28444532668712835,3.2484475936446855,0.003185,0.3192514361278591,4.033536774313189,4.534471999098101,2.627311196621208,0.003185,0.2512815949190713,2.626533985994335,1.0,0.2424216368455313,0.32179662534173964,0.2717373040395325,0.48652145547681813,0.42774796378811825,0.24239030459852712,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.17045596012283,0.49692886289942856,7.313839507418938,0.022627080839549337,0.17180470853562013,9.35173374610685,0.013318940993907591,9.046827844918363,0.026314667430497804,0.04235722269263879,0.019911172868098986,4.175657395767044,3.9825967498083843,0.02665376350598616,0.019155086167671545,0.5970001855590966,0.6292317367928575,0.171502702757846,10.65147472588144,0.9068943998196203,2.403623304241801,7.590794364679952,0.23762489913935325,1.6289329419051488,0.026312863985278292,0.01331792453071078,9.046137417086568,1.6284510713164877,3.8317525706198814,0.14117345795983519,0.06351446885352921,0.08881586859432015,0.1831624085779807,0.03940190908573221,0.12194279733985791,0.5174368329670955,0.5074418780623213,0.39939605484021123,0.40721606152628853,0.14117929667153864,0.06350625980481411
3.08,2.704804277666058,0.4858958673517006,0.003185,0.003185,0.26718922557100805,0.25143091932598355,0.08101977992242924,0.003185,0.2846700234392339,3.250382834294791,0.003185,0.31932655842550317,4.0332154117586345,4.536434577780957,2.627959964182025,0.003185,0.25141173298452363,2.6271806730320697,1.0,0.243197560238104,0.3227389091290423,0.272562351010829,0.48662176472645263,0.42766946995181293,0.24316636819846751,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.17627501279721,0.49768398709055467,7.317591762316611,0.02260451859835776,0.17180267204215818,9.351622894985281,0.013325838724277127,9.051513095735407,0.026359233538979218,0.042420124265093326,0.019926901640746376,4.178955944087954,3.984969354845414,0.026685335991695057,0.01915959350553019,0.597140664255691,0.629181604234347,0.1714712356658509,10.65608482320747,0.9072869155561915,2.4072758071227915,7.594538190141174,0.23738795517271769,1.6293351777928555,0.026357445508542753,0.013324821848179753,9.050822387442851,1.6288520172798833,3.8337183934049177,0.1412431708727099,0.06371776078238325,0.08907593891961568,0.18318586956845476,0.0395215408965702,0.1219897408127175,0.5176133445645809,0.5075465006096901,0.39926260976727923,0.4071413353941259,0.14124899228970433,0.06370958846799848
3.09,2.708871661613159,0.48614602317798417,0.003185,0.003185,0.26718576386742365,0.2515614404919924,0.08094041199595642,0.003185,0.28489518968129157,3.2523273128672097,0.003185,0.31940195027936036,4.032895956387155,4.538382519112678,2.628611742509341,0.003185,0.2515422465175268,2.6278303809291392,1.0,0.24397213914318785,0.32367881703578283,0.27338666197200956,0.4867227917676962,0.4275903896533882,0.24394108677103893,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.182116605092148,0.4984323857368213,7.321359109060442,0.022582374946871844,0.1718004461667534,9.351501735359827,0.013332756346075598,9.056211857711727,0.026403540504576186,0.04248260622601068,0.01994266327769041,4.18226138452136,3.987353285575199,0.026716702012716906,0.01916411701676162,0.5972816470224039,0.6291317691963962,0.17143953360717124,10.66066053739568,0.9076765038225356,2.4108957788357115,7.598300376296444,0.2371554071481523,1.6297392803557913,0.026401767757005493,0.013331739065428921,9.055520874630966,1.6292548361760664,3.835692122874295,0.14131078888888743,0.06392070045551522,0.08933535350187607,0.18320672866804566,0.03964106598594138,0.12203474138071832,0.5177903764146091,0.5076518718137071,0.39912875790778984,0.4070660509500255,0.1413165929543623,0.0639125647340122
3.1,2.712902397081827,0.4863971770263947,0.003185,0.003185,0.26718200718337604,0.2516923341580808,0.08086253356789237,0.003185,0.2851208208765845,3.254280984076389,0.003185,0.3194776094486063,4.032578410167419,4.5403157683504185,2.629266508534965,0.003185,0.2516731327067939,2.62848308660958,1.0,0.24474535622142699,0.32461632985962013,0.2742102185766982,0.4868245342344188,0.4275107244712829,0.2447144429777583,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.18798021867269,0.4991740410630562,7.325141486017504,0.022560646865441975,0.1717980306189108,9.351370251418162,0.013339693710378282,9.06092402969091,0.02644758884409535,0.04254467000397821,0.019958457461360917,4.18557365046826,3.989748486477653,0.026747862159611693,0.019168656566916378,0.5974231296688939,0.6290822319861173,0.17140759721610083,10.665201739855133,0.9080631536700837,2.4144831334028263,7.602080802660497,0.23692722335392466,1.6301452352916783,0.026445831248375577,0.013338676033460077,9.06023277744458,1.6296595136979397,3.8376737267382537,0.141376317212471,0.06412328333001387,0.08959410704125516,0.18322499776737589,0.03976048169362124,0.1220778039436478,0.5179679235185365,0.5077579892064987,0.39899450312563894,0.40699020969666133,0.14138210387075764,0.06411518406017268
3.11,2.7168963896706977,0.4866493218599257,0.003185,0.003185,0.26717795507432324,0.25182359754142664,0.08078613614143654,0.003185,0.28534691252163696,3.2562438034115977,0.003185,0.3195535337152672,4.032262775105835,4.542234270699171,2.6299242391326585,0.003185,0.25180438876811295,2.629138766940672,1.0,0.24551719417090098,0.32555142836256434,0.2750330025575502,0.4869269898081705,0.42743047595235434,0.24548641951756392,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.193865642523834,0.49990893569940836,7.328938787210482,0.022539331983460795,0.17179542511278983,9.351228427601313,0.013346650669695611,9.065649511491358,0.02649137908399169,0.042606317029372814,0.01997428387651459,4.18889267581763,3.9921549029826187,0.02677881703409462,0.01917321202291603,0.5975651080475497,0.6290329929165103,0.17137542711424097,10.669708301872355,0.9084468541398343,2.418037786806921,7.605879348342685,0.23670337889440907,1.6305530282622482,0.02648963651000676,0.013345632604709987,9.064957995652065,1.6300660355032166,3.8396631494748137,0.1414397611745731,0.06432550487277607,0.08985219422806777,0.1832406889300308,0.03987978537084478,0.12211893351487145,0.5181459809090557,0.5078648503699218,0.3988598492103948,0.4069138131066413,0.1414455303711467,0.06431744191360175
3.12,2.720853545739428,0.48690245066320414,0.003185,0.003185,0.2671736071041424,0.2519552278649649,0.08071121134499185,0.003185,0.28557346012884544,3.2582157262332196,0.003185,0.3196297208678004,4.031949053165458,4.544137971746043,2.6305849112776247,0.003185,0.25193601192303816,2.6297973988906698,1.0,0.24628763578264717,0.3264840934730143,0.27585499571810224,0.4870301561449959,0.42734964566637584,0.24625699918236063,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.199772664016216,0.5006370524160547,7.3327509069878545,0.022518427965252726,0.17179262936796358,9.351076248644985,0.013353627076843138,9.070388203138736,0.02653491176330765,0.042667548747459844,0.019990142209019183,4.192218394691451,3.9945724803619274,0.02680956724847494,0.019177783252068023,0.5977075780227867,0.6289840522938114,0.17134302393236325,10.674180095631456,0.9088275943492086,2.4215596557080907,7.6096958929628356,0.23648384924082613,1.6309626449921273,0.0265331840818384,0.013352608631921023,9.069696429229374,1.6304743873122152,3.8416603357326804,0.1415011261467418,0.06452736057505357,0.09010960979855197,0.1832538142385854,0.03999897437912482,0.12215813515685346,0.5183245436193494,0.5079724528592306,0.39872479995634275,0.4068368626743898,0.14150687782821558,0.06451933378577848
3.13,2.724773772408689,0.48715655644248984,0.003185,0.003185,0.26716896284512937,0.25208722235738706,0.08063775093216492,0.003185,0.2858004592264783,3.2601967077727503,0.003185,0.31970616870109503,4.031637246265992,4.546026817460262,2.6312485020465113,0.003185,0.25206799939889,2.6304589595288017,1.0,0.2470566639406601,0.32741430628575696,0.2766761799327725,0.4871340308754343,0.42726823520603724,0.24702616485702,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.205701069105352,0.5013583741231987,7.336577740023897,0.022497932510074016,0.1717896431094182,9.350913699579527,0.013360622784941514,9.075140004865935,0.026578187433418995,0.042728366617982065,0.020006032145853482,4.195550741444701,3.997001163729392,0.02684011342541003,0.019182370122065702,0.5978505354710477,0.6289354104174948,0.1713103883104097,10.678616994214156,0.9092053634920524,2.425048657443733,7.613530316650483,0.23626861023124324,1.631374071268837,0.026576474516141164,0.01335960396814117,9.074447978360041,1.630884554907857,3.843665230331245,0.14156041754010298,0.06472884595245294,0.09036634853486893,0.18326438579298732,0.04011804609025201,0.12219541398041386,0.5185036066834017,0.508080794203078,0.39858935916250066,0.4067593599161474,0.14156615165422273,0.06472085519253924
3.14,2.7286569808639713,0.4874116296844598,0.003185,0.003185,0.26716402189531707,0.2522195782820927,0.08056574934819734,0.003185,0.28602790540301415,3.2621867036242356,0.003185,0.31978287504295216,4.031327356263126,4.5479007546942585,2.6319149887824653,0.003185,0.2522003484577139,2.631123426190795,1.0,0.24782426176674216,0.32834204823019897,0.2774965373020009,0.4872386116156254,0.4271862461851527,0.2477938996642294,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.211651013252276,0.5020728844789707,7.340419143047964,0.022477844068147058,0.1717864660786889,9.350740766336097,0.013367637648950912,9.079904818155336,0.026621206665884353,0.042788772125684056,0.020021953378210992,4.1988896513162475,3.9994408986433125,0.026870456203383693,0.01918697250257713,0.5979939763303206,0.6288870675770476,0.17127752089673598,10.683018872776815,0.9095801509388517,2.4285047129689343,7.617382501001051,0.23605764559021822,1.6317872930451285,0.026619508385367842,0.013366618468258835,9.0792125444777,1.631296524238293,3.8456777582103876,0.14161764094870166,0.06492995658288644,0.09062240531153493,0.18327241588494644,0.04023699790879013,0.12223077526573581,0.5186831651579957,0.5081898719150972,0.39845353058722377,0.4066813063682654,0.14162335744434693,0.06492200171202811
3.15,2.7325030814822084,0.4876676621047088,0.003185,0.003185,0.26715878385292985,0.2523522928944841,0.08049519994427032,0.003185,0.28625579424173925,3.2641856690193642,0.003185,0.3198598377150239,4.03101938497901,4.549759730444526,2.632584348851662,0.003185,0.25233305635356346,2.6317907762347152,1.0,0.24859041240683735,0.32926730082221173,0.2783160499234046,0.48734389595092803,0.4271036802413042,0.2485601867508276,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.217622476504502,0.5027805669927263,7.344274991296915,0.022458160784451422,0.1717830980174339,9.350557434852545,0.013374671523407655,9.084682544201426,0.026663970040129135,0.042848766763627553,0.02003790559692175,4.202235059468732,4.001891630217741,0.026900596227910484,0.019191590262901435,0.5981378965270947,0.6288390240567255,0.17124442234922763,10.687385606814193,0.9099519460889053,2.4319277425191657,7.621252327664446,0.23585093583671204,1.6322022962880303,0.026662286269835286,0.013373651986738863,9.083990028728284,1.6317102812655235,3.847697854006152,0.14167280193519788,0.06513068805059138,0.09087777502693044,0.18327791673541857,0.04035582723889366,0.12226422428131406,0.5188632140908412,0.5082996834768179,0.398317318015215,0.40660270358972156,0.14167850076237276,0.06512276892871684
3.16,2.7363119826297573,0.48792464757231985,0.003185,0.003185,0.2671532483100827,0.2524853634314329,0.080426094043761,0.003185,0.2864841213046165,3.266193558648667,0.003185,0.3199370545231782,4.03071333420979,4.55160369166931,2.6332565595832502,0.003185,0.2524661203219651,2.632460986980743,1.0,0.24935509897833108,0.3301900456029242,0.279134699835333,0.48744988143187756,0.4270205390364927,0.2493250092351043,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.223615127250598,0.5034814048038754,7.348145192439137,0.02243888023820932,0.17177953866338316,9.350363690852895,0.013381724261865943,9.089473083531585,0.026706478140354185,0.04290835202895937,0.020053888491323155,4.205586900751769,4.004353302903265,0.026930534149316884,0.019196223271390693,0.5982822919583433,0.6287912801367272,0.17121109333557533,10.69171707173121,0.9103207383338621,2.435317664540484,7.625139677995443,0.23564845554821973,1.6326190669416152,0.02670480875463249,0.01338070437706415,9.088780331590742,1.6321258119280606,3.8497254693456036,0.14172590597822096,0.06533103593232274,0.09113245258640709,0.18328090043014097,0.04047453147612328,0.12229576623955965,0.5190437485131768,0.5084102263334482,0.39818072527405907,0.406523553162741,0.1417315870880422,0.06532315241959734
3.17,2.7400835953329987,0.48818257851733204,0.003185,0.003185,0.26714741487726373,0.2526187871522088,0.08035842457042054,0.003185,0.2867128821949658,3.2682103273562624,0.003185,0.32001452329493585,4.030409205696376,4.553432585996995,2.633931598502697,0.003185,0.2525995376208566,2.633134035945177,1.0,0.2501183047748249,0.33111026437655205,0.27995246923619066,0.48755656558988847,0.42693682425460566,0.25008835041157423,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.229628846522887,0.5041753815412717,7.352029632471021,0.022420000455147332,0.17177578776608057,9.350159520704231,0.013388795719067067,9.094276337479517,0.02674873156674234,0.04296752943797053,0.02006990175364761,4.208945110622098,4.006825861338777,0.026960270630592618,0.01920087139769615,0.5984271585615301,0.6287438360886347,0.17117753453220508,10.696013144506942,0.910686517199399,2.4386743998463687,7.629044434405833,0.2354501839913322,1.6330375910716723,0.026747076440828958,0.013387775493905399,9.093583354350837,1.6325431022860097,3.8517605445017495,0.14177695867536314,0.06553099585100412,0.09138643296792838,0.18328137916684364,0.04059310803924764,0.1223254064681687,0.5192247634707224,0.5085214979102536,0.3980437561700316,0.4064438566903846,0.1417826220200584,0.06552314780783246
3.18,2.7438178314528505,0.4884414473348683,0.003185,0.003185,0.26714128317376545,0.25275256132248225,0.08029218463031428,0.003185,0.286942072532966,3.2702359298683197,0.003185,0.3200922418648379,4.0301070011358675,4.555246361449235,2.6346094432405853,0.003185,0.2527333055145863,2.6338099007489744,1.0,0.25088001318610154,0.3320279391174428,0.2807693403987162,0.48766394593111667,0.4268525376024071,0.2508501936709422,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.235663523663002,0.5048624809873244,7.3559281968631165,0.022401519511857686,0.17177184508073118,9.34994491108179,0.013395885750091558,9.099092207609361,0.026790730930717786,0.04302630051963951,0.020085945077307623,4.21230962478394,4.00930925001856,0.026989806343973972,0.019205534511890273,0.598572492287247,0.6286966921771954,0.17114374662469653,10.700273703044255,0.9110492722898471,2.441997869993037,7.632966479835177,0.23525610096682084,1.633457854809163,0.026789089940733216,0.013394865192273073,9.098398998525106,1.632962138464364,3.8538030194721107,0.14182596566252123,0.06573056345475861,0.09163971119641423,0.18327936515618695,0.040711554357813845,0.12235315034197908,0.5194062540119783,0.5086334956061547,0.39790641451321396,0.40636361579749153,0.14183161119542317,0.06572275074178685
3.19,2.747514603684765,0.48870124638513535,0.003185,0.003185,0.26713485282768457,0.252886683214325,0.08022736751182168,0.003185,0.28717168795565445,3.272270320793058,0.003185,0.32017020807444635,4.029806722181556,4.557044966440954,2.635290071532613,0.003185,0.2528674212739133,2.634488559117748,1.0,0.2516402076981242,0.3329430519700762,0.2815852956699817,0.48777201993645986,0.4267676808095372,0.2516105225001027,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.24171905654965,0.5055426870779968,7.3598407705601385,0.02238343553579825,0.17176771036820118,9.34971984896896,0.013402994210359225,9.1039205957157,0.026832476854702393,0.04308466681524538,0.020102018156895815,4.215680379189007,4.011803413292289,0.027019141970709086,0.01921021248446678,0.5987182890992148,0.6286498486603228,0.17110973030778276,10.704498626169803,0.9114089932881909,2.445287997279441,7.636905697750187,0.23506618680963753,1.63387984435022,0.026830849877649134,0.013401973327517405,9.10322716586088,1.6333829066530037,3.8558528339787177,0.14187293261303321,0.06592973441690854,0.09189228234374103,0.18327487062016048,0.040829867872147346,0.12237900328221306,0.5195882151885283,0.5087462167937276,0.39776870411750964,0.4062828321306794,0.14187856028857357,0.0659219568950269
3.2,2.751173825123135,0.4889619686675117,0.003185,0.003185,0.26712812348001286,0.25302115011394477,0.08016396607734297,0.003185,0.28740172412792747,3.2743134547816477,0.003185,0.3202484197792169,4.029508370441482,4.558828349900751,2.635973461280218,0.003185,0.2530018821837434,2.635169988942575,1.0,0.2523988719263522,0.33385558528009324,0.28240031751049266,0.48788078506850496,0.42668225562497714,0.2523693205154539,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.24779526469229,0.5062159838226568,7.363767248132726,0.02236574653557869,0.17176338339764827,9.34948432180045,0.013410120956039072,9.108761404102012,0.026873969973692808,0.043142629879952474,0.020118120688954924,4.219057310197975,4.0143082955623,0.027048278202219483,0.019214905186753013,0.5988645449871357,0.6286033057888711,0.1710754862839225,10.708687793916866,0.9117656699801503,2.44854470435959,7.640861972496184,0.2348804206066149,1.6343035459937352,0.026872356887453108,0.013409099755738401,9.108067758614762,1.6338053931443963,3.857909932786667,0.14191786520802366,0.06612850444470428,0.09214414153730574,0.18326790775293778,0.040948046039021434,0.1224029707296719,0.5197706420601266,0.5088596588264507,0.3976306287846379,0.40620150735497823,0.1419234749817266,0.06612076197504893
3.21,2.754795407039226,0.48922361125917196,0.003185,0.003185,0.2671210948055039,0.2531559593611424,0.0801019696603026,0.003185,0.2876321767986537,3.2763652873489955,0.003185,0.3203268748835622,4.029211947471111,4.560596461885121,2.636659590859813,0.003185,0.2531366855825929,2.635854168590151,1.0,0.25315598978568554,0.33476552175258284,0.283214388693642,0.4879902388069657,0.42659626379901355,0.25312657163283475,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.253891443864848,0.5068823548952176,7.36770758556313,0.022348449535224427,0.171758863959939,9.349238318192636,0.013417265846140546,9.113614537001126,0.026915210944222962,0.043200191292385254,0.020134252375905763,4.2224403554042365,4.0168238422898686,0.027077215746900734,0.01921961249301373,0.5990112560322614,0.6285570638054934,0.17104101525601595,10.71284108896815,0.9121192923770242,2.451767912264911,7.6448351910931445,0.23469877110468662,1.634728946333084,0.026913611627557583,0.013416244335877422,9.112920680973344,1.6342295845258936,3.859974292834867,0.14196076898880738,0.06632686932384961,0.09239528400371287,0.18325848852801208,0.04106608636057809,0.12242505801123064,0.5199535297192233,0.5089738190756652,0.3974921922224497,0.4061196431366609,0.14196636081728,0.06631916176780271
3.22,2.7583792660532405,0.4894861642163739,0.003185,0.003185,0.26711376644532164,0.2532911082219577,0.08004137408056969,0.003185,0.28786304161955867,3.2784257722245296,0.003185,0.3204055712276815,4.028917454796989,4.562349251595964,2.637348438124668,0.003185,0.25327182873521337,2.636541075901701,1.0,0.25391154494194035,0.3356728439411873,0.28402749166194086,0.4881003785343005,0.42650970714145053,0.25388225951902466,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.260007801202988,0.5075417849537962,7.371661633098592,0.022331543368478944,0.1717541518243418,9.348981825586257,0.01342442873576376,9.118479895990477,0.026956200414206963,0.04325735262189139,0.02015041291336911,4.225829450975121,4.019349996747273,0.027105955306966443,0.019224334273660888,0.5991584181957644,0.6285111229483303,0.17100631795091534,10.71695839199892,0.9124698503191928,2.454957546787384,7.648825237438972,0.2345212260560692,1.6351560316372942,0.026954614746750483,0.013423406922966308,9.117785834467682,1.6346554670590547,3.8620458356671903,0.14200164983009542,0.06652482477478837,0.0926457049277677,0.18324662531487443,0.04118398629098142,0.12244527076795765,0.5201368732124944,0.5090886948112754,0.3973533983086967,0.4060372411986609,0.14200722367102783,0.06651715199398446
3.23,2.761925317719921,0.48974962050069065,0.003185,0.003185,0.267106138067277,0.2534265940025699,0.07998217268707762,0.003185,0.2880943143072072,3.280494863721548,0.003185,0.32048450668877515,4.028624893895582,4.564086669153647,2.6380399812975877,0.003185,0.25340730894651087,2.637230689088313,1.0,0.2546655213024267,0.3365775347050255,0.28483960910277895,0.488211201638011,0.42642258746954737,0.2546363680822997,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.266144173245006,0.5081942584604654,7.375629284740401,0.022315026179694657,0.1717492467772591,9.348714832354695,0.013431609482136205,9.123357384092516,0.026996939049537854,0.043314115457199626,0.020166602001504507,4.229224534029802,4.021886702922618,0.027134497598808784,0.019229070401326508,0.5993060275080095,0.6284654834477108,0.17097139509839818,10.721039585841917,0.9128173338307294,2.4581135327707297,7.652831997491953,0.23434776597313745,1.6355847884045043,0.026995366911796916,0.013430587374165076,9.12266312207439,1.6350830272347538,3.864124505750449,0.14204051351502409,0.0667223665812358,0.09289539957858704,0.18323233032423555,0.041301743319902946,0.12246361457066962,0.5203206676117909,0.5092042833084455,0.3972142508551493,0.40595430327100906,0.14204606932718064,0.06671472843756253
3.24,2.765433478386135,0.49001397310440825,0.003185,0.003185,0.2670982093483833,0.25356241401631224,0.07992435895185092,0.003185,0.2883259905960938,3.282572516051065,0.003185,0.32056367915173345,4.028334266199407,4.565808665083524,2.638734198712396,0.003185,0.2535431235285552,2.6379229864716534,1.0,0.25541790287387917,0.337479577076369,0.28565072378168666,0.48832270548101747,0.42633490662309537,0.25538888133036947,15.06,0.069,0.262,51.0,0.053,36.0,11.0,0.028,1.226,1.42,2.349,0.2,0.89,1.1,2.93,0.62,16.86,9.831,0.07,0.06,7.89,14.68,1.87,0.1,0.062,0.276,0.145,125.54,0.643,1.858,1.155,1.043,0.952,0.053,0.156,35.0,0.184,0.279,0.62,0.053,36.0,0.069,0.262,11.0,5.0,4.0,6.0,1.0,11.272300397183955,0.5088397600230489,7.379610434952388,0.02229889614756641,0.17174414861101048,9.348437327193416,0.013438807942864549,9.128246904587241,0.027037427526066662,0.04337048139763082,0.02018281934172657,4.232625541950657,4.024433904678606,0.02716284334679505,0.019233820749104007,0.5994540800137416,0.6284201455271075,0.17093624743725638,10.725084554281198,0.9131617330167048,2.46123579576366,7.656855357769517,0.2341783717289232,1.6360152032016855,0.027035868799417336,0.013437785547013425,9.127552447027986,1.635512251612425,3.8662102477937808,0.14207736585716765,0.06691949055295635,0.09314436327307785,0.18321561576675502,0.04141935494834456,0.12248009503033175,0.5205049079939247,0.5093205818167011,0.3970747536759274,0.4058708311051868,0.14208290360038078,0.0669118869085568
