Time,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine,r,K,delta,m,beta,k,a,alpha,b,mu,I_1,I_2,compartment,Tumor_Growth,Tumor_Killing,CD4_Production,CD4_Death,CD4_Treatment,Cytokine_Production,Cytokine_Loss,Cytokine_Treatment
114.5,0.27115235574933216,466.67808224243686,0.7254872673312316,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.008132364964479112,0.01547553137224419,0.24640051475000355,9.333561644848738,10.0,34.09404774520148,34.097901564567884,0.0
115.0,0.2675047631408004,467.13148092017474,0.7235353444617706,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.008022996130274922,0.015270092592365508,0.2434084990303677,9.342629618403494,10.0,34.00225213170567,34.00616118970322,0.0
115.5,0.26390520212088786,467.5788872928565,0.7215519086127878,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007915066684955441,0.01506610637915209,0.24044746775911965,9.35157774585713,10.0,33.90896861031663,33.912939704801026,0.0
116.0,0.2603536457270835,468.0203764725044,0.7195377954285133,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007808575851187204,0.014863628864275695,0.23751776107624392,9.360407529450088,10.0,33.81423019692807,33.81827638514012,0.0
116.5,0.25685003581219956,468.4560229972379,0.7174938843835251,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007703521916139084,0.01466271429748197,0.23461968511417985,9.369120459944758,10.0,33.71807039599229,33.72221256602568,0.0
117.0,0.253394336679425,468.88590082649904,0.7154202191545986,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007599903839686914,0.01446339963207401,0.23175355968361816,9.37771801652998,10.0,33.62052514328898,33.624750300266136,0.0
117.5,0.24998644209212573,469.310083323869,0.7133175406101765,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0074977184661268745,0.014265731855506078,0.22891963541787205,9.38620166647738,10.0,33.52162937134892,33.52592440867829,0.0
118.0,0.24662623209750711,469.72864325256313,0.7111863547158597,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007396962227974454,0.014069751338989522,0.22611814419611076,9.394572865051263,10.0,33.42141900012504,33.425758671645404,0.0
118.5,0.2433135661347058,470.1416527615687,0.7090272180127065,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0072976309392972175,0.013875497348393771,0.22334929294768702,9.402833055231374,10.0,33.31993064235567,33.32427924659721,0.0
119.0,0.24004827070077106,470.54918335191405,0.7068419406914782,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007199719425855139,0.013683030695722808,0.22061325251068775,9.41098366703828,10.0,33.21720104928353,33.22157121249948,0.0
119.5,0.2368301579572346,470.95130590821265,0.7046316073034434,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.007103222083005496,0.013492395361296218,0.21791017423828174,9.419026118164252,10.0,33.11326778006883,33.11768554326184,0.0
120.0,0.23365901224914679,471.34809068929496,0.7023970204976919,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0070081324714542466,0.01330362704658691,0.21524017785653496,9.4269618137859,10.0,33.00816859511145,33.01265996339152,0.0
120.5,0.23053459255168487,471.7396073328841,0.7001381598241534,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006914443390599656,0.013116743436708244,0.21260335358458216,9.434792146657681,10.0,32.90194146622427,32.906493511735206,0.0
121.0,0.2274566368509997,472.1259247953698,0.6978558369528589,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006822147009880564,0.012931775910826355,0.2099997659969298,9.442518495907397,10.0,32.79462467361348,32.79922433678437,0.0
121.5,0.2244248648682403,472.50711133102516,0.6955511539733124,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006731234950448074,0.012748758884131853,0.20742945644623195,9.450142226620503,10.0,32.68625684804252,32.69090423674568,0.0
122.0,0.2214389724667127,472.8832345373882,0.6932247710741309,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006641698117445568,0.012567715985442832,0.20489243801144413,9.457664690747764,10.0,32.576876646013645,32.581564240484155,0.0
122.5,0.2184986394422397,473.2543613350735,0.6908773162118479,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006553526933604048,0.012388668212456428,0.2023887025099489,9.46508722670147,10.0,32.466523010241126,32.471233861956854,0.0
123.0,0.21560356998695498,473.6205580375448,0.6885100674679008,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006466712552626916,0.012211647956877231,0.19991825726698376,9.472411160750896,10.0,32.35523702609866,32.35997317099134,0.0
123.5,0.21275342894469615,473.98189019953867,0.6861239832802425,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006381244947695052,0.012036678407999926,0.1974810673717802,9.479637803990773,10.0,32.24305892917068,32.247827214171394,0.0
124.0,0.2099478731265446,474.3384227611845,0.6837200039198257,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006297113850513427,0.01186378056652257,0.19507708411133068,9.486768455223691,10.0,32.13002947765079,32.134840184231805,0.0
124.5,0.20718653599128645,474.6902200522619,0.6812987503212496,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0062143082919177105,0.011692967395328118,0.19270623107510065,9.493804401045239,10.0,32.0161891354377,32.02104126509873,0.0
125.0,0.2044690613022503,475.0373456724017,0.6788612666109367,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0061328176111566145,0.011524258314142184,0.1903684347899884,9.500746913448035,10.0,31.90157966714587,31.906479530714027,0.0
125.5,0.20179502392407933,475.3798624859226,0.6764082384822191,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.006052629080771964,0.01135766199308099,0.18806355253837181,9.507597249718453,10.0,31.786240036715995,31.791187208664297,0.0
126.0,0.1991639917905928,475.7178327015337,0.6739403077751427,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005973729764849005,0.011193184822423976,0.1857914287937104,9.514356654030674,10.0,31.670209358994835,31.675194465431705,0.0
126.5,0.19657551922085964,476.051317840281,0.6714580793055677,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005896106318583081,0.01103083077117262,0.18355188916872425,9.52102635680562,10.0,31.55352647651903,31.55852972736168,0.0
127.0,0.19402919509572616,476.3803786197148,0.6689627283443063,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0058197464330153005,0.010870613571494844,0.1813447845871361,9.527607572394297,10.0,31.43623251183878,31.441248232182396,0.0
127.5,0.19152454313056616,476.70507509358174,0.6664549216375555,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005744635844398344,0.01071253421674279,0.17916990010461245,9.534101501871636,10.0,31.318365422985774,31.323381316965108,0.0
128.0,0.18906110840190302,477.02546665003507,0.663935638294227,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005670760928975786,0.010556598546237562,0.17702703419144764,9.540509333000701,10.0,31.19996458859386,31.204974999828668,0.0
128.5,0.18663845972049023,477.34161211130925,0.6614061178544214,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005598108774175302,0.010402816297993167,0.17491600118572384,9.546832242226186,10.0,31.081071022997083,31.086087539157806,0.0
129.0,0.18425614330748483,477.65356946756,0.6588676092680036,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0055266657894341474,0.010251194838211984,0.17283658876742208,9.5530713893512,10.0,30.961724704730052,30.96677763559617,0.0
129.5,0.18191369424818754,477.96139609836246,0.6563205022805858,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005456418049680976,0.010101726358000565,0.1707885685996171,9.55922792196725,10.0,30.841965128422757,30.847063607187533,0.0
130.0,0.17961065732278872,478.2651487153951,0.6537652789841838,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005387351920036944,0.009954404087842511,0.16877171559318813,9.565302974307903,10.0,30.721832478719435,30.72696811225664,0.0
130.5,0.1773465804463074,478.5648833575767,0.6512025408698933,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005319453859101342,0.009809222341092036,0.16678580200504545,9.571297667151535,10.0,30.60136723105654,30.606519420884982,0.0
131.0,0.17512087488826109,478.8606552433114,0.6486336337738624,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0052527062270231835,0.009666179186820388,0.16483046821140698,9.577213104866228,10.0,30.480601273834043,30.48578078737153,0.0
131.5,0.17293302177956857,479.15251901821665,0.6460590564869126,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005187093478486403,0.00952526212595074,0.1629054134726178,9.583050380364334,10.0,30.359570442170398,30.364775654884895,0.0
132.0,0.17078250696661926,479.440528538614,0.6434794033938157,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.005122600209058003,0.009386459486630645,0.16101033592870673,9.58881057077228,10.0,30.23831056240248,30.243531959509337,0.0
132.5,0.16866893790288673,479.7247368317652,0.640894912185017,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0050592146607682026,0.00924975933215001,0.15914504118735315,9.594494736635305,10.0,30.116865194294682,30.1220608726958,0.0
133.0,0.16659180960736483,480.00519627026114,0.6383060058383782,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004996921703290097,0.009115146507984987,0.15730922567784175,9.600103925405223,10.0,29.99527044186883,30.000382274403773,0.0
133.5,0.16455061176778804,480.2819587858234,0.6357148053918271,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004935706045918647,0.008982628928275744,0.15550257587923805,9.605639175716469,10.0,29.873561664113172,29.878595853415874,0.0
134.0,0.16254478897194016,480.55507590646783,0.633125299720128,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004875551044905547,0.008852236852466635,0.1537247314026616,9.611101518129358,10.0,29.751770624919846,29.756889086846016,0.0
134.5,0.16057381040787227,480.82459831313355,0.6305359592705995,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0048164407937785,0.00872392265543892,0.15197534967934084,9.616491966262672,10.0,29.629930102385256,29.635190085718175,0.0
135.0,0.15863717350972406,481.09057574805286,0.6279407675334383,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004758360232707147,0.008597579187907467,0.1502541095529045,9.621811514961058,10.0,29.50807422737611,29.5132160740716,0.0
135.5,0.15673440343553832,481.3530572363562,0.6253495666121848,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00470129513286954,0.008473318591591042,0.1485607110929149,9.627061144727124,10.0,29.386238563370288,29.391429630772684,0.0
136.0,0.15486500019848623,481.61209137372714,0.6227581297105135,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004645230510905993,0.008351057298009022,0.1468948265185757,9.632241827474543,10.0,29.26445630749601,29.269632096394133,0.0
136.5,0.15302847548730159,481.86772610065077,0.6201690211298798,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004590151733189748,0.008230804517455547,0.14525613454103115,9.637354522013016,10.0,29.142760857133595,29.147943993104352,0.0
137.0,0.15122420602710784,482.1200086114349,0.6175815812596543,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0045360401179985795,0.008112519159517906,0.14364418326758796,9.6424001722287,10.0,29.02117461729768,29.026334319203755,0.0
137.5,0.1494518085665833,482.36898554598275,0.6149980034007756,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004482884181704984,0.007996208556816545,0.14205874099609458,9.647379710919655,10.0,28.89973726810355,28.904906159836454,0.0
138.0,0.14771072136505534,482.61470286429267,0.6124174615518915,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004430667087235474,0.007881831487536736,0.1404994049571745,9.652294057285854,10.0,28.778474144608843,28.7836206929389,0.0
138.5,0.1460004700571707,482.8572059024045,0.6098421166488046,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004379374617597413,0.007769389107400941,0.13896585012053697,9.65714411804809,10.0,28.657416392683913,28.66257948249382,0.0
139.0,0.14432053941303294,483.0965394026962,0.6072708344332153,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004328991329848094,0.007658837832287717,0.13745770923599146,9.661930788053924,10.0,28.53659103842314,28.54172921836112,0.0
139.5,0.14267045635490996,483.3327474303918,0.6047056272939931,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004279503044873802,0.0075501757594772165,0.1359746507468575,9.666654948607837,10.0,28.4160275144145,28.421164482817677,0.0
140.0,0.14104971943154757,483.5658734935884,0.6021457575944067,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004230894732245876,0.00744336453698965,0.13451631274866716,9.671317469871768,10.0,28.295751990000138,28.300850606937114,0.0
140.5,0.13945783416288252,483.79596044959357,0.5995930518718501,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004183151570261194,0.007338397778851737,0.13308233620485718,9.675919208991871,10.0,28.1757901372976,28.180873437976953,0.0
141.0,0.1378943200417244,484.0230505960202,0.597047353392024,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004136259155946738,0.007235244730432033,0.13167237167685264,9.680461011920404,10.0,28.05616772807064,28.061225609425126,0.0
141.5,0.1363587253382658,484.24718557921074,0.594510387886342,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004090203949088697,0.007133898555529465,0.13028609338610447,9.684943711584214,10.0,27.936911945908832,27.941988230658076,0.0
142.0,0.13485049855304795,484.4684065437541,0.5919805070046191,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0040449694168826385,0.00703430686289005,0.12892307817456852,9.689368130875081,10.0,27.818040224798185,27.823083829217097,0.0
142.5,0.13336922037933577,484.68675394047324,0.5894598892169371,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.004000542990911735,0.00693646910963755,0.12758302415593226,9.693735078809466,10.0,27.699580260052056,27.704614793196047,0.0
143.0,0.13191442073840592,484.90226769983667,0.5869482408975679,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003956910579720215,0.006840352572849053,0.1262655784526487,9.698045353996733,10.0,27.58155424518215,27.586567322185694,0.0
143.5,0.13048562658404755,485.1149871856444,0.5844463285666459,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003914058002559076,0.006745936754472759,0.12497038227292892,9.702299743712889,10.0,27.463982898364467,27.468977442632358,0.0
144.0,0.12908238513225226,485.3249511805775,0.5819545224430872,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003871971686103025,0.0066531972143605385,0.1236970929460258,9.706499023611551,10.0,27.346887551574934,27.3518625548251,0.0
144.5,0.1277042450949372,485.53219791434987,0.5794732226244004,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0038306381016216576,0.006562109770345828,0.12244536630099126,9.710643958286997,10.0,27.23028847270108,27.235241463346817,0.0
145.0,0.1263507606703282,485.7367650647928,0.5770028690496076,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0037900438846681862,0.006472650790415561,0.12121486051983918,9.714735301295857,10.0,27.11420521394622,27.11913484533156,0.0
145.5,0.12502148976792485,485.93868976648935,0.5745438899042291,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0037501757818506317,0.006384796531104739,0.12000523454073671,9.718773795329787,10.0,26.9986564363862,27.00356282549877,0.0
146.0,0.12371599614046067,486.13800862237025,0.5720966542751877,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003711020714782789,0.00629852273309035,0.11881615015945758,9.722760172447405,10.0,26.883660103006413,26.888542750933823,0.0
146.5,0.12243384807827662,486.33475769607344,0.5696615196793812,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003672565740933641,0.00621380512320416,0.1176472708690525,9.726695153921469,10.0,26.76923334887075,26.774091424930916,0.0
147.0,0.12117462346317447,486.52897257200624,0.5672388581151788,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003634798205214091,0.006130619941563944,0.11649826674992256,9.730579451440125,10.0,26.655392979635387,26.660226331413405,0.0
147.5,0.11993790558609801,486.72068830836446,0.5648290225570234,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0035977056145470488,0.0060489433960429755,0.11536881057127074,9.73441376616729,10.0,26.542155071253504,26.5469640601801,0.0
148.0,0.11872327555304198,486.9099393576889,0.5624322884684064,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003561275410106518,0.005968750719944833,0.11425857062331486,9.73819878715378,10.0,26.429534192788328,26.434317558015103,0.0
148.5,0.11753031926948057,487.09675964026786,0.5600489075563941,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003525495176805989,0.005890017100802646,0.11316721743174113,9.741935192805357,10.0,26.317544086684048,26.322298655150526,0.0
149.0,0.11635864712717896,487.2811828771018,0.557679287613054,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0034903532337725303,0.005812720455428275,0.11209444265049347,9.745623657542037,10.0,26.20619973500864,26.210926517813537,0.0
149.5,0.11520786191231339,487.46324206438817,0.5553237032296924,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003455837671826009,0.005736836934471984,0.11103992848341816,9.749264841287763,10.0,26.09551406721605,26.100214051795543,0.0
150.0,0.1140775636526495,487.64296955289564,0.5529823394907638,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003421936498863617,0.005662341661851905,0.11000335235484844,9.752859391057912,10.0,25.985498409911948,25.9901699560659,0.0
150.5,0.11296736179486042,487.8203972473716,0.5506554017438422,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0033886380051008852,0.0055892104412453136,0.10898439861468272,9.756407944947432,10.0,25.876163766276363,25.880803881960585,0.0
151.0,0.11187689258224554,487.99555710823097,0.5483432333402903,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.00335593128429455,0.005517421705935401,0.10798277531100109,9.75991114216462,10.0,25.767522761840574,25.772131966993644,0.0
151.5,0.11080577982208828,488.168480130403,0.5460460298425953,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0033238050570373887,0.005446951866342902,0.10699817661093422,9.76336960260806,10.0,25.659585411303393,25.66416340260198,0.0
152.0,0.10975365185278473,488.33919678495437,0.5437639626224914,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0032922481796606906,0.0053777773602385484,0.10603029912639236,9.766783935699088,10.0,25.552360932252753,25.556906243257096,0.0
152.5,0.10872014594206926,488.50773713356654,0.5414972109001122,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003261249776158068,0.005309875175602672,0.10507884620054794,9.77015474267133,10.0,25.445858249702606,25.450368912305272,0.0
153.0,0.10770491601012114,488.6741313805581,0.5392460547886041,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0032307994698356516,0.005243224093379858,0.104143535479146,9.773482627611163,10.0,25.340086930873227,25.344564575064393,0.0
153.5,0.10670761127989502,488.83840863918397,0.5370106487159351,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0032008867429676987,0.005177801523391877,0.1032240782933795,9.77676817278368,10.0,25.235054754283265,25.239500489648947,0.0
154.0,0.10572788905803786,489.00059767018666,0.5347911570652628,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0031715013201453956,0.005113585420331927,0.10232019208782948,9.780011953403733,10.0,25.130769180838843,25.13518438206735,0.0
154.5,0.10476541360756028,489.1607268166533,0.5325877422109055,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0031426331344701574,0.005050554118348114,0.10143159938480048,9.783214536333066,10.0,25.027237248053183,25.03162388391256,0.0
155.0,0.10381985371093502,489.31882456331243,0.5304004668663985,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003114272254467314,0.0049886853088530955,0.10055802561743332,9.78637649126625,10.0,24.92446533506872,24.92882194272073,0.0
155.5,0.10289088608447974,489.47491827278037,0.5282294801370654,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.003086408986501215,0.004927957965107676,0.09969920218891602,9.789498365455607,10.0,24.822459514640165,24.826785566442073,0.0
156.0,0.10197819294000965,489.62903508805863,0.5260748846524298,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0030590338016452303,0.0048683509738835055,0.09885486437524983,9.792580701761173,10.0,24.72122533746559,24.7255195786642,0.0
156.5,0.1010814621770972,489.7812017471992,0.5239367720652998,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0030321373414530397,0.004809843488236922,0.09802475151763058,9.795624034943984,10.0,24.62076786365321,24.62502828706909,0.0
157.0,0.10020038069143906,489.93144504461594,0.521815300129173,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0030057102172544505,0.004752415345530113,0.0972086007323682,9.79862890089232,10.0,24.521090887354447,24.52531910607113,0.0
157.5,0.09933464966277337,490.07979076660484,0.5197105189177351,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0029797434687044927,0.004696046134685894,0.09640616141823066,9.801595815332098,10.0,24.422198752180883,24.426394389133552,0.0
158.0,0.09848397309805716,490.226264489069,0.5176225010566197,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0029542282201529993,0.004640715906417567,0.0956171844655434,9.804525289781381,10.0,24.3240950341371,24.328257549661124,0.0
158.5,0.0976480603243242,490.3708914327135,0.5155513106555847,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002929155755419173,0.004586404996543803,0.09484142466018224,9.80741782865427,10.0,24.226782852986734,24.23091160081248,0.0
159.0,0.09682662341122747,490.51369681732973,0.5134970160114075,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002904517440486787,0.004533094030621855,0.09407863831128045,9.810273936346595,10.0,24.130264583440177,24.134359752536152,0.0
159.5,0.09601938387452884,490.6547049403666,0.5114596565700091,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0028803049245734757,0.0044807639192403605,0.09332858956027981,9.813094098807333,10.0,24.034542672406914,24.03860385879043,0.0
160.0,0.09522606745221504,490.7939398949803,0.5094392686721534,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0028565099834487787,0.004429395866575115,0.09259104553638366,9.815878797899607,10.0,23.939619045503395,23.94364562759121,0.0
160.5,0.09444640452823339,490.931425476466,0.5074358854732014,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0028331245321471517,0.004378971388023593,0.09186577678073182,9.81862850952932,10.0,23.845495173164892,23.849486617240466,0.0
161.0,0.09368012765039165,491.0671854294428,0.5054495545194944,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002810140550522251,0.004329472355865647,0.09115255493371253,9.821343708588856,10.0,23.75217177623319,23.756129062416235,0.0
161.5,0.0929269795420261,491.20124264999646,0.5034802810156932,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.002787550323554979,0.004280880850188564,0.09045116034085333,9.82402485299993,10.0,23.659649850481795,23.66357320773758,0.0
162.0,0.0921867065308448,491.33361984008036,0.5015280743568116,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0027653462442595138,0.004233179284388716,0.08976137588026245,9.826672396801607,10.0,23.567929873269186,23.571819494770143,0.0
162.5,0.09145905898044535,491.4643394603816,0.4995929342277837,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0027435208266292726,0.004186350304374656,0.0890829873991163,9.829286789207632,10.0,23.477011873375762,23.480867908705836,0.0
