_1_task1,y_CD4_T_Cells_1_task1
92.5,439.5707465802977
93.0,440.3690510938316
93.5,441.1576497175616
94.0,441.9366326479286
94.5,442.70608902514346
95.0,443.4661070606953
95.5,444.2167775450753
96.0,444.9581898671088
96.5,445.6904332848552
97.0,446.41359692638423
97.5,447.1277697905531
98.0,447.83304055209146
98.5,448.5294958925173
99.0,449.2172253119272
99.5,449.8963169277718
100.0,450.566858679245
100.5,451.2289383248766
101.0,451.88264344012555
101.5,452.5280614149724
102.0,453.16527732502857
102.5,453.79437858344363
103.0,454.4154518923983
103.5,455.0285834150588
104.0,455.63385905512706
104.5,456.23136445086647
105.0,456.82118496912676
105.5,457.40340453983606
106.0,457.97810739699753
106.5,458.5453783343394
107.0,459.105301199378
107.5,459.6579594871093
108.0,460.2034363310386
108.5,460.74181449421167
109.0,461.27317606418046
109.5,461.79760223074715
110.0,462.3151746847176
110.5,462.82597424833074
111.0,463.33008125767606
111.5,463.8275755640314
112.0,464.31853658159554
112.5,464.80304308575245
113.0,465.2811733569732
113.5,465.7530051232157
114.0,466.2186155830274
114.5,466.67808224243686
115.0,467.13148092017474
115.5,467.5788872928565
116.0,468.0203764725044
116.5,468.4560229972379
117.0,468.88590082649904
117.5,469.310083323869
118.0,469.72864325256313
118.5,470.1416527615687
119.0,470.54918335191405
119.5,470.95130590821265
120.0,471.34809068929496
120.5,471.7396073328841
121.0,472.1259247953698
121.5,472.50711133102516
122.0,472.8832345373882
122.5,473.2543613350735
123.0,473.6205580375448
123.5,473.98189019953867
124.0,474.3384227611845
124.5,474.6902200522619
125.0,475.0373456724017
125.5,475.3798624859226
126.0,475.7178327015337
126.5,476.051317840281
127.0,476.3803786197148
127.5,476.70507509358174
128.0,477.02546665003507
128.5,477.34161211130925
129.0,477.65356946756
129.5,477.96139609836246
130.0,478.2651487153951
130.5,478.5648833575767
131.0,478.8606552433114
131.5,479.15251901821665
132.0,479.440528538614
132.5,479.7247368317652
133.0,480.00519627026114
133.5,480.2819587858234
134.0,480.55507590646783
134.5,480.82459831313355
135.0,481.09057574805286
135.5,481.3530572363562
136.0,481.61209137372714
136.5,481.86772610065077
137.0,482.1200086114349
137.5,482.36898554598275
138.0,482.61470286429267
138.5,482.8572059024045
139.0,483.0965394026962
139.5,483.3327474303918
140.0,483.5658734935884
140.5,483.79596044959357
141.0,484.0230505960202
141.5,484.24718557921074
142.0,484.4684065437541
142.5,484.68675394047324
143.0,484.90226769983667
143.5,485.1149871856444
144.0,485.3249511805775
144.5,485.53219791434987
145.0,485.7367650647928
145.5,485.93868976648935
146.0,486.13800862237025
146.5,486.33475769607344
147.0,486.52897257200624
147.5,486.72068830836446
148.0,486.9099393576889
148.5,487.09675964026786
149.0,487.2811828771018
149.5,487.46324206438817
150.0,487.64296955289564
150.5,487.8203972473716
151.0,487.99555710823097
151.5,488.168480130403
152.0,488.33919678495437
152.5,488.50773713356654
153.0,488.6741313805581
153.5,488.83840863918397
154.0,489.00059767018666
154.5,489.1607268166533
155.0,489.31882456331243
155.5,489.47491827278037
156.0,489.62903508805863
156.5,489.7812017471992
157.0,489.93144504461594
157.5,490.07979076660484
158.0,490.226264489069
158.5,490.3708914327135
159.0,490.51369681732973
159.5,490.6547049403666
160.0,490.7939398949803
160.5,490.931425476466
161.0,491.0671854294428
161.5,491.20124264999646
162.0,491.33361984008036
162.5,491.4643394603816
163.0,491.59342386016965
163.5,491.72089462680935
164.0,491.84677315838275
164.5,491.97108066459475
165.0,492.09383817625604
165.5,492.2150660581624
166.0,492.3347844855961
166.5,492.4530134946146
167.0,492.56977287501456
167.5,492.6850818466894
168.0,492.79895943764825
168.5,492.911424583084
169.0,493.0224959069319
169.5,493.1321915557803
170.0,493.2405294813432
170.5,493.3475275864871
171.0,493.453203400256
171.5,493.5575740631771
172.0,493.66065651749994
172.5,493.7624676978684
173.0,493.863024105158
173.5,493.9623419370566
174.0,494.0604371891035
174.5,494.15732588747903
175.0,494.25302356774984
175.5,494.3475455438987
176.0,494.4409069235062
176.5,494.533122879895
177.0,494.62420804252486
177.5,494.7141768967639
178.0,494.8030437222195
178.5,494.89082287590753
179.0,494.97752815217484
179.5,495.0631732539145
180.0,495.1477716959612
180.5,495.2313370314824
181.0,495.3138823078437
181.5,495.39542048119023
182.0,495.4759643484258
182.5,495.5555267070238
183.0,495.6341199033313
183.5,495.71175619217365
184.0,495.7884476961761
184.5,495.86420650208737
185.0,495.93904429811124
185.5,496.0129726801228
186.0,496.0860031371481
186.5,496.15814708744705
187.0,496.22941560098053
187.5,496.29981965423013
188.0,496.3693701404945
188.5,496.43807784895097
189.0,496.50595326852886
189.5,496.5730067931887
190.0,496.63924875587225
190.5,496.70468935372367
191.0,496.7693385292681
191.5,496.83320612840527
192.0,496.8963019565819
192.5,496.9586356534105
193.0,497.0202166473437
193.5,497.0810542683266
194.0,497.1411578251647
194.5,497.2005364323897
195.0,497.2591990344915
195.5,497.3171544755202
196.0,497.37441159631146
196.5,497.43097901660707
197.0,497.4868652251053
197.5,497.5420786080288
198.0,497.59662756498153
198.5,497.6505202492921
199.0,497.70376472012634
199.5,497.756368932084
200.0,497.8083408679854
200.5,497.85968824135426
201.0,497.91041870614936
201.5,497.9605398156201
202.0,498.01005914183804
202.5,498.05898400108157
203.0,498.1073216589827
203.5,498.1550792921878
204.0,498.2022640793527
204.5,498.2488829679542
205.0,498.29494285527494
205.5,498.3404505863129
206.0,498.38541305563575
206.5,498.42983680793907
207.0,498.4737283864978
207.5,498.5170942376127
208.0,498.5599407106105
208.5,498.60227405784343
209.0,498.6441008962546
209.5,498.6854272908489
210.0,498.72625916576203
210.5,498.76660247466714
211.0,498.8064630811268
211.5,498.8458467585933
212.0,498.8847593661009
212.5,498.9232071044925
213.0,498.9611951857834
213.5,498.9987291323788
214.0,499.0358143860935
214.5,499.07245630815174
215.0,499.10866017918744
215.5,499.1444317369981
216.0,499.1797760849928
216.5,499.21469822463473
217.0,499.24920321542567
217.5,499.283296044714
218.0,499.316981627695
218.5,499.35026493436584
219.0,499.3831511401117
219.5,499.41564474898604
220.0,499.44775046229074
220.5,499.4794729156689
221.0,499.510816679105
221.5,499.5417862569249
222.0,499.57238642612697
222.5,499.6026215390252
223.0,499.63249588431637
223.5,499.66201376608313
224.0,499.69117942794395
224.5,499.71999705305274
225.0,499.7484708620116
225.5,499.77660520499853
226.0,499.80440394451614
226.5,499.8318710764806
227.0,499.8590105410855
227.5,499.88582622280177
228.0,499.91232195037765
228.5,499.9385018053116
229.0,499.9643694767115
229.5,499.9899286134439
230.0,500.0151828771111
230.5,500.0401358782284
231.0,500.0647911762238
231.5,500.0891523745775
232.0,500.1132231892149
232.5,500.1370069005715
233.0,500.16050691415563
233.5,500.18372658876115
234.0,500.20666923646746
234.5,500.2293381226395
235.0,500.25173672588494
235.5,500.2738681867884
236.0,500.29573562335304
236.5,500.3173421601357
237.0,500.33869087880356
237.5,500.3597848181343
238.0,500.38062705123656
238.5,500.4012207254644
239.0,500.4215686559526
239.5,500.4416737489003
240.0,500.46153887099257
240.5,500.48116684940084
241.0,500.50056047178276
241.5,500.5197227048143
242.0,500.53865622460467
242.5,500.55736369704346
243.0,500.57584778969226
243.5,500.5941111337481
244.0,500.61215632404344
244.5,500.62998595923176
245.0,500.6476026754149
245.5,500.6650089374323
246.0,500.68220723579765
246.5,500.69920002962976
247.0,500.71598978254696
247.5,500.73257889550973
248.0,500.74896973910825
248.5,500.76516465978216
249.0,500.781165980066
249.5,500.79697600639594
250.0,500.81259699189997
250.5,500.82803117001106
251.0,500.84328074500644
251.5,500.8583479236912
252.0,500.87323485813516
252.5,500.88794366970063
253.0,500.9024764578683
253.5,500.9168353057434
254.0,500.93102230025914
254.5,500.9450394495485
255.0,500.95888875589776
255.5,500.9725721954071
256.0,500.9860917553034
256.5,500.9994493688964
257.0,501.01264693850777
257.5,501.0256863499841
258.0,501.0385694895094
258.5,501.0512982876112
259.0,501.06387451322655
259.5,501.0762999650485
260.0,501.08857641665315
260.5,501.1007056164996
261.0,501.1126892879304
261.5,501.12452912917104
262.0,501.1362268133303
262.5,501.14778398840014
263.0,501.1592027461954
263.5,501.1704844512799
264.0,501.1816306760469
264.5,501.1926430032113
265.0,501.2035229922454
265.5,501.2142721793789
266.0,501.22489207759895
266.5,501.23538417665014
267.0,501.2457499430345
267.5,501.2559912297213
268.0,501.2661095431374
268.5,501.27610609686354
269.0,501.28598231311554
269.5,501.295739593894
270.0,501.30537932098423
270.5,501.31490285595606
271.0,501.32431154016416
271.5,501.33360669474774
272.0,501.34278977813915
272.5,501.3518624869653
273.0,501.3608257755942
273.5,501.3696809271228
274.0,501.3784292071497
274.5,501.38707186377565
275.0,501.39561012760345
275.5,501.40404521173764
276.0,501.41237831178506
276.5,501.42061060585434
277.0,501.42874371683513
277.5,501.4367785350845
278.0,501.4447161958917
278.5,501.45255784044883
279.0,501.4603045944626
279.5,501.46795756815476
280.0,501.4755178562613
280.5,501.48298653803323
281.0,501.490364677236
281.5,501.4976535425941
282.0,501.5048541938216
282.5,501.51196756173573
283.0,501.51899467312865
283.5,501.525936540857
284.0,501.5327941638423
284.5,501.5395685270704
285.0,501.5462606015919
285.5,501.55287134452186
286.0,501.5594017873002
286.5,501.5658530564525
287.0,501.5722259177717
287.5,501.5785212943669
288.0,501.5847400967891
288.5,501.59088322303074
289.0,501.5969515585259
289.5,501.60294597615024
290.0,501.60886733622095
290.5,501.614716486497
291.0,501.620494571351
291.5,501.6262022332818
292.0,501.6318402957182
292.5,501.6374095776189
293.0,501.64291088668654
293.5,501.64834501936747
294.0,501.6537127608516
294.5,501.6590148850726
295.0,501.664252154708
295.5,501.6694255004391
296.0,501.6745356697282
296.5,501.6795833301544
297.0,501.68456921875963
297.5,501.6894940625309
298.0,501.6943585784007
298.5,501.6991634732467
299.0,501.70390944389203
299.5,501.7085971771051
300.0,501.71322745753946
300.5,501.7178011523092
301.0,501.72231875253794
301.5,501.7267809247011
302.0,501.7311883259063
302.5,501.7355416038301
303.0,501.7398413966546
303.5,501.74408833300464
304.0,501.7482830318847
304.5,501.7524261026155
305.0,501.756518144771
305.5,501.76055974811544
306.0,501.76455149254
306.5,501.7684939479998
307.0,501.7723876744506
307.5,501.7762332217861
308.0,501.7800320082746
308.5,501.7837839408935
309.0,501.78748956705874
309.5,501.79114943186084
310.0,501.7947640722705
310.5,501.79833401712114
311.0,501.80185978709204
311.5,501.805341894691
312.0,501.80878084423694
312.5,501.81217713184304
313.0,501.81553124539914
313.5,501.818843664555
314.0,501.82211486070264
314.5,501.8253452969594
315.0,501.82853542815064
315.5,501.8316863047284
316.0,501.8347982834871
316.5,501.8378715560636
317.0,501.840906580554
317.5,501.84390380919376
318.0,501.8468636884129
318.5,501.84978665889236
319.0,501.852673155619
319.5,501.85552360794196
320.0,501.85833843962774
320.5,501.86111806891626
321.0,501.86386290857644
321.5,501.8665733659618
322.0,501.8692498430663
322.5,501.87189273658004
323.0,501.87450254481604
323.5,501.8770798285907
324.0,501.8796247890518
324.5,501.8821378155313
325.0,501.88461929327116
325.5,501.8870696035068
326.0,501.8894891235516
326.5,501.8918782268806
327.0,501.89423728321475
327.5,501.89656665860485
328.0,501.89886671551557
328.5,501.90113781290955
329.0,501.9033803063313
329.5,501.9055945479915
330.0,501.90778088685056
330.5,501.9099396687033
331.0,501.9120710138704
331.5,501.91417542225736
332.0,501.9162532238445
332.5,501.91830474388667
333.0,501.9203303042957
333.5,501.9223302237066
334.0,501.9243048175436
334.5,501.9262543980868
335.0,501.9281792745383
335.5,501.93007975308825
336.0,501.93195613698157
336.5,501.93380872658395
337.0,501.9356378194481
337.5,501.93744371038036
338.0,501.9392266915066
338.5,501.94098686040854
339.0,501.9427245305936
339.5,501.9444400620745
340.0,501.946133725361
340.5,501.94780578781166
341.0,501.94945651367624
341.5,501.9510861641376
342.0,501.95269499735434
342.5,501.9542832685026
343.0,501.95585122981856
343.5,501.9573991306406
344.0,501.9589272174514
344.5,501.9604357339201
345.0,501.96192492094497
345.5,501.96339501669496
346.0,501.96484622941216
346.5,501.9662787476674
347.0,501.96769284740066
347.5,501.9690887529052
348.0,501.97046668571846
348.5,501.9718268646574
349.0,501.97316950585287
349.5,501.97449482278546
350.0,501.97580302631974
350.5,501.97709432473977
351.0,501.9783689237839
351.5,501.9796270266797
352.0,501.98086883417915
352.5,501.9820945445935
353.0,501.9833043538285
353.5,501.984498455419
354.0,501.98567706475956
354.5,501.9868403532988
355.0,501.9879885084279
355.5,501.98912171549676
356.0,501.99024015772454
356.5,501.9913440162367
357.0,501.9924334701018
357.5,501.9935086963685
358.0,501.9945698701026
358.5,501.9956171644239
359.0,501.99665075054287
359.5,501.9976707977981
360.0,501.9986774736928
360.5,501.9996709439319
361.0,502.0006513724591
361.5,502.0016188999531
362.0,502.00257368996853
362.5,502.0035159098315
363.0,502.00444571551384
363.5,502.00536326132107
364.0,502.00626869992624
364.5,502.0071621824042
365.0,502.00804385826603
365.5,502.00891387549314
366.0,502.00977238057146
366.5,502.0106195185258
367.0,502.01145543295394
367.5,502.01228026606105
368.0,502.01309415869383
368.5,502.0138972503746
369.0,502.01468964762967
369.5,502.0154714361756
370.0,502.01624280477284
370.5,502.0170038840625
371.0,502.0177548032562
371.5,502.0184956901627
372.0,502.019226671213
372.5,502.01994787148675
373.0,502.02065941473796
373.5,502.02136142342073
374.0,502.02205401871527
374.5,502.02273732055374
375.0,502.02341144764614
375.5,502.02407651750605
376.0,502.02473264647665
376.5,502.02537994975654
377.0,502.02601845129806
377.5,502.0266483291715
378.0,502.0272696924134
378.5,502.0278826483761
379.0,502.02848730315515
379.5,502.0290837616078
380.0,502.0296721273719
380.5,502.03025250288425
381.0,502.03082498939966
381.5,502.0313896870094
382.0,502.0319466946598
382.5,502.0324961101714
383.0,502.03303803025705
383.5,502.03357255054107
384.0,502.0340997655776
384.5,502.0346197462702
385.0,502.035132588307
385.5,502.03563839197045
386.0,502.0361372463639
386.5,502.0366292395199
387.0,502.0371144584162
387.5,502.0375929889913
388.0,502.0380649161607
388.5,502.03853032383216
389.0,502.0389892949224
389.5,502.0394419113721
390.0,502.03988825416235
390.5,502.04032840333036
391.0,502.0407624379852
391.5,502.04119043632386
392.0,502.04161247202205
392.5,502.04202861566966
393.0,502.04243894886014
393.5,502.0428435458524
394.0,502.043242480041
394.5,502.04363582397093
395.0,502.0440236493528
395.5,502.0444060270775
396.0,502.0447830272311
396.5,502.04515471911
397.0,502.04552117123546
397.5,502.045882451369
398.0,502.0462386265267
398.5,502.04658976299476
399.0,502.04693592634385
399.5,502.04727718144443
400.0,502.04761356864685
400.5,502.04794516869845
401.0,502.0482720436797
401.5,502.0485942548765
402.0,502.04891186288535
402.5,502.04922492762597
403.0,502.0495335083543
403.5,502.04983766367565
404.0,502.05013745155776
404.5,502.0504329293436
405.0,502.05072415376446
405.5,502.0510111809532
406.0,502.0512940664569
406.5,502.05157286525
407.0,502.0518476317475
407.5,502.0521183976461
408.0,502.052385219483
408.5,502.05264815869833
409.0,502.05290726626845
409.5,502.0531625925828
410.0,502.0534141874543
410.5,502.05366210012943
411.0,502.0539063792986
411.5,502.0541470731062
412.0,502.054384229161
412.5,502.0546178945463
413.0,502.05484811583034
413.5,502.0550749390762
414.0,502.05529840985247
414.5,502.0555185732431
415.0,502.0557354654097
415.5,502.05594911697955
416.0,502.0561595856663
416.5,502.05636691367727
417.0,502.0565711427133
417.5,502.05677231397675
418.0,502.05697046817966
418.5,502.0571656455515
419.0,502.0573578858475
419.5,502.0575472283565
420.0,502.057733711909
420.5,502.05791737488516
421.0,502.05809825522283
421.5,502.0582763904257
422.0,502.05845181757104
422.5,502.05862457331796
423.0,502.05879467894863
423.5,502.0589621811448
424.0,502.05912711486036
424.5,502.0592895145772
425.0,502.0594494143588
425.5,502.05960684785754
426.0,502.0597618483211
426.5,502.0599144485996
427.0,502.06006468115214
427.5,502.06021257805395
428.0,502.06035817100303
428.5,502.060501491327
429.0,502.06064256998985
429.5,502.0607814375991
430.0,502.0609181244122
430.5,502.06105265407064
431.0,502.0611850570715
431.5,502.061315365095
432.0,502.0614436066917
432.5,502.06156981007007
433.0,502.0616940031032
433.5,502.0618162133343
434.0,502.06193646798295
434.5,502.0620547939511
435.0,502.06217121782936
435.5,502.06228576590246
436.0,502.062398464156
436.5,502.062509338282
437.0,502.0626184136852
437.5,502.0627257154891
438.0,502.0628312617529
438.5,502.0629350668432
439.0,502.06303716684477
439.5,502.06313758532883
440.0,502.0632363456006
440.5,502.0633334707061
441.0,502.0634289834382
441.5,502.0635229063434
442.0,502.06361526172776
442.5,502.0637060716639
443.0,502.06379535799664
443.5,502.06388314235016
444.0,502.06396944613385
444.5,502.06405429054905
445.0,502.06413769659514
445.5,502.06421968507624
446.0,502.06430027660747
446.5,502.06437949162125
447.0,502.0644573503739
447.5,502.0645338729519
448.0,502.06460907927834
448.5,502.06468298911926
449.0,502.0647556220902
449.5,502.0648269748054
450.0,502.06489703089244
450.5,502.06496585333093
451.0,502.06503345987306
451.5,502.06509986809306
452.0,502.0651650953927
452.5,502.0652291590066
453.0,502.06529207600806
453.5,502.065353863314
454.0,502.0654145376908
454.5,502.0654741157596
455.0,502.065532614002
455.5,502.06559004876505
456.0,502.0656464362671
456.5,502.06570179260325
457.0,502.06575613375054
457.5,502.06580947557364
458.0,502.0658618338303
458.5,502.06591322417677
459.0,502.0659636621731
459.5,502.0660131632889
460.0,502.06606174290863
460.5,502.066109416337
461.0,502.0661561678091
461.5,502.06620195932004
462.0,502.06624686972754
462.5,502.0662909122605
463.0,502.06633410000956
463.5,502.06637644593076
464.0,502.0664179628493
464.5,502.0664586634632
465.0,502.06649856034727
465.5,502.06653766595633
466.0,502.06657599262957
466.5,502.0666135525938
467.0,502.0666503579676
467.5,502.0666864207645
468.0,502.06672175289725
468.5,502.0667563661813
469.0,502.06679027233855
469.5,502.06682348300103
470.0,502.0668560097149
470.5,502.06688786394375
471.0,502.0669190570727
471.5,502.066949600412
472.0,502.06697950520066
472.5,502.0670087602596
473.0,502.06703733435586
473.5,502.0670652878383
474.0,502.0670926303334
474.5,502.0671193713495
475.0,502.06714552028
475.5,502.06717108640515
476.0,502.06719607889454
476.5,502.06722050680963
477.0,502.06724437910606
477.5,502.067267704636
478.0,502.06729049215045
478.5,502.06731275030194
479.0,502.06733448764646
479.5,502.06735571264625
480.0,502.0673764336719
480.5,502.06739665900494
481.0,502.06741639684003
481.5,502.06743565528745
482.0,502.06745444237555
482.5,502.06747276605296
483.0,502.067490634191
483.5,502.0675080545863
484.0,502.06752502573687
484.5,502.06754153598024
485.0,502.06755761475887
485.5,502.06757326900004
486.0,502.0675885055398
486.5,502.0676033311245
487.0,502.0676177524129
487.5,502.06763177597765
488.0,502.0676454083073
488.5,502.06765865580815
489.0,502.0676715248057
489.5,502.06768402154677
490.0,502.0676961522013
490.5,502.0677079228638
491.0,502.0677193395556
491.5,502.06773040822634
492.0,502.06774113475586
492.5,502.0677515249559
493.0,502.06776158457217
493.5,502.0677713192857
494.0,502.0677807347151
494.5,502.06778983641806
495.0,502.0677986298932
495.5,502.0678071133909
496.0,502.067815276141
496.5,502.0678231422422
497.0,502.0678307166838
497.5,502.06783800439865
498.0,502.0678450102656
498.5,502.0678517391111
499.0,502.0678581957111
499.5,502.0678643847931
500.0,502.0678703110377
