C,M,MI,X,XI,Time
0.01,0.01,0.99,0.01,0.99,0.0
0.010241906294284673,0.0027044295926726045,0.9972955704073273,0.006928280026901353,0.9930717199730984,0.01
0.010486115417050116,0.0004540178250053132,0.9995459821749945,0.0043167071792945995,0.9956832928207052,0.02
0.010732218079636547,0.00023242147589469,0.9997675785241049,0.0023546627794735786,0.9976453372205262,0.03
0.010979659920018925,0.0002225124875851966,0.9997774875124148,0.0011125545530201429,0.9988874454469794,0.04
0.011227881142183241,0.00022670538931809014,0.9997732946106817,0.00046734905444751517,0.9995326509455518,0.05
0.011476470392033426,0.00023181292135626005,0.9997681870786433,0.00018352643875868102,0.9998164735612404,0.06
0.011725201941581933,0.0002369877048788081,0.9997630122951208,7.057902173817538e-05,0.9999294209782608,0.07
0.011973974528135914,0.00024217295475070994,0.9997578270452492,2.7714879396754926e-05,0.9999722851206021,0.08
0.012222747327532337,0.0002473639543503105,0.9997526360456495,1.1777456022443198e-05,0.9999882225439763,0.09
0.012471504639615475,0.00025255998706695147,0.999747440012933,5.915750723484648e-06,0.999994084249275,0.1
0.01272024054018631,0.000257760853667481,0.9997422391463328,3.786463529969697e-06,0.9999962135364684,0.11
0.012968952810956112,0.0002629664874880876,0.9997370335125123,3.034636854434864e-06,0.9999969653631439,0.12
0.013217640624431511,0.0002681768678091531,0.9997318231321913,2.7904866649906013e-06,0.9999972095133334,0.13
0.013466303673012155,0.00027339199090195055,0.9997266080090984,2.733372148501856e-06,0.9999972666278499,0.14
0.013714941843120864,0.00027861185938891854,0.9997213881406115,2.745172065924793e-06,0.9999972548279324,0.15
0.013963555093535777,0.00028383647827329985,0.9997161635217272,2.7823820243699343e-06,0.999997217617974,0.16
0.014212143410009724,0.00028906585345516073,0.9997109341465454,2.828980378934243e-06,0.9999971710196194,0.17
0.014460706788353385,0.0002942999911769003,0.9997057000088237,2.879066787896181e-06,0.9999971209332106,0.18
0.014709245228131648,0.0002995388978161678,0.9997004611021845,2.9304686350740633e-06,0.9999970695313635,0.19
0.014957758730314465,0.0003047825798085218,0.9996952174201921,2.9823855561457004e-06,0.9999970176144424,0.2
0.015206247296402717,0.00031003104361861675,0.9996899689563821,3.034523089062538e-06,0.9999969654769094,0.21
0.015454710928092415,0.0003152842957294225,0.9996847157042714,3.0867725541987237e-06,0.9999969132274441,0.22
0.015703149627191104,0.00032054234263807465,0.9996794576573629,3.13909395725512e-06,0.9999968609060411,0.23
0.015951563395512836,0.00032580519085503943,0.9996741948091459,3.191472907636273e-06,0.9999968085270907,0.24
0.016199952234910817,0.00033107284690271415,0.9996689271530983,3.2439040170894975e-06,0.9999967560959812,0.25
0.016448316147241064,0.0003363453173156493,0.9996636546826854,3.296385247823393e-06,0.9999967036147505,0.26
0.016696655134378468,0.0003416226086404499,0.9996583773913604,3.348915997673442e-06,0.9999966510840006,0.27
0.016944969198206403,0.000346904727436094,0.9996530952725647,3.40149605441556e-06,0.9999965985039437,0.28
0.01719325834061828,0.000352191680273704,0.9996478083197271,3.454125372536675e-06,0.9999965458746256,0.29
0.017441522563516332,0.00035748347373543827,0.9996425165262653,3.5068039795349887e-06,0.9999964931960186,0.3
0.01768976186881092,0.00036278011441542494,0.9996372198855853,3.5595319283201913e-06,0.9999964404680698,0.31
0.017937976258421324,0.0003680816089222052,0.9996319183910786,3.6123092868908073e-06,0.9999963876907113,0.32
0.018186165734276484,0.0003733879638757044,0.999626612036125,3.6651361265507343e-06,0.9999963348638716,0.33
0.018434330298313966,0.0003786991859065584,0.9996213008140942,3.718012516001448e-06,0.9999962819874821,0.34
0.018682469952479346,0.0003840152816580323,0.9996159847183427,3.770938522389234e-06,0.9999962290614758,0.35000000000000003
0.018930584698726886,0.00038933625778714455,0.9996106637422135,3.823914213726023e-06,0.9999961760857845,0.36
0.019178674539016918,0.0003946621209611822,0.9996053378790395,3.87693965947593e-06,0.9999961230603388,0.37
0.019426739475317183,0.00039999287786046184,0.9996000071221403,3.930014929524801e-06,0.9999960699850687,0.38
0.019674779509602964,0.00040532853517802656,0.9995946714648226,3.983140093744496e-06,0.9999960168599045,0.39
0.019922794643856795,0.0004106690996190622,0.9995893309003816,4.036315221985508e-06,0.9999959636847762,0.4
0.020170784880068175,0.0004160145779009281,0.9995839854220997,4.089540384178634e-06,0.9999959104596139,0.41000000000000003
