Time,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT,CoAMAT,C16AcylCoACYT,CarCYT,CoACYT,MalCoACYT,CarMAT,FADtMAT,NADtMAT,CoAMATt,Vfcact,Vrcact,KmcactCarMAT,KmcactCarCYT,KicactCarCYT,Keqcact,Vcpt2,Kmcpt2C16AcylCarMAT,Kmcpt2C14AcylCarMAT,Kmcpt2C12AcylCarMAT,Kmcpt2C10AcylCarMAT,Kmcpt2C8AcylCarMAT,Kmcpt2C6AcylCarMAT,Kmcpt2C4AcylCarMAT,Kmcpt2CoAMAT,Kmcpt2C16AcylCoAMAT,Kmcpt2C14AcylCoAMAT,Kmcpt2C12AcylCoAMAT,Kmcpt2C10AcylCoAMAT,Kmcpt2C8AcylCoAMAT,Kmcpt2C6AcylCoAMAT,Kmcpt2C4AcylCoAMAT,Kmcpt2CarMAT,Keqcpt2,Vvlcad,KmvlcadC16AcylCoAMAT,KmvlcadC14AcylCoAMAT,KmvlcadC12AcylCoAMAT,KmvlcadFAD,KmvlcadC16EnoylCoAMAT,KmvlcadC14EnoylCoAMAT,KmvlcadC12EnoylCoAMAT,KmvlcadFADH,Keqvlcad,Vlcad,KmlcadC16AcylCoAMAT,KmlcadC14AcylCoAMAT,KmlcadC12AcylCoAMAT,KmlcadC10AcylCoAMAT,KmlcadC8AcylCoAMAT,KmlcadFAD,KmlcadC16EnoylCoAMAT,KmlcadC14EnoylCoAMAT,KmlcadC12EnoylCoAMAT,KmlcadC10EnoylCoAMAT,KmlcadC8EnoylCoAMAT,KmlcadFADH,Keqlcad,Vmcad,KmmcadC12AcylCoAMAT,KmmcadC10AcylCoAMAT,KmmcadC8AcylCoAMAT,KmmcadC6AcylCoAMAT,KmmcadC4AcylCoAMAT,KmmcadFAD,KmmcadC12EnoylCoAMAT,KmmcadC10EnoylCoAMAT,KmmcadC8EnoylCoAMAT,KmmcadC6EnoylCoAMAT,KmmcadC4EnoylCoAMAT,KmmcadFADH,Keqmcad,Vscad,KmscadC6AcylCoAMAT,KmscadC4AcylCoAMAT,KmscadFAD,KmscadC6EnoylCoAMAT,KmscadC4EnoylCoAMAT,KmscadFADH,Keqscad,Vcrot,KmcrotC16EnoylCoAMAT,KmcrotC14EnoylCoAMAT,KmcrotC12EnoylCoAMAT,KmcrotC10EnoylCoAMAT,KmcrotC8EnoylCoAMAT,KmcrotC6EnoylCoAMAT,KmcrotC4EnoylCoAMAT,KmcrotC16HydroxyacylCoAMAT,KmcrotC14HydroxyacylCoAMAT,KmcrotC12HydroxyacylCoAMAT,KmcrotC10HydroxyacylCoAMAT,KmcrotC8HydroxyacylCoAMAT,KmcrotC6HydroxyacylCoAMAT,KmcrotC4HydroxyacylCoAMAT,KicrotC4AcetoacylCoA,Keqcrot,Vmschad,KmmschadC16HydroxyacylCoAMAT,KmmschadC14HydroxyacylCoAMAT,KmmschadC12HydroxyacylCoAMAT,KmmschadC10HydroxyacylCoAMAT,KmmschadC8HydroxyacylCoAMAT,KmmschadC6HydroxyacylCoAMAT,KmmschadC4HydroxyacylCoAMAT,KmmschadNADMAT,KmmschadC16KetoacylCoAMAT,KmmschadC14KetoacylCoAMAT,KmmschadC12KetoacylCoAMAT,KmmschadC10KetoacylCoAMAT,KmmschadC8KetoacylCoAMAT,KmmschadC6KetoacylCoAMAT,KmmschadC4AcetoacylCoAMAT,KmmschadNADHMAT,Keqmschad,Vmckat,KmmckatC16KetoacylCoAMAT,KmmckatC14KetoacylCoAMAT,KmmckatC12KetoacylCoAMAT,KmmckatC10KetoacylCoAMAT,KmmckatC8KetoacylCoAMAT,KmmckatC6KetoacylCoAMAT,KmmckatC4AcetoacylCoAMAT,KmmckatCoAMAT,KmmckatC14AcylCoAMAT,KmmckatC16AcylCoAMAT,KmmckatC12AcylCoAMAT,KmmckatC10AcylCoAMAT,KmmckatC8AcylCoAMAT,KmmckatC6AcylCoAMAT,KmmckatC4AcylCoAMAT,KmmckatAcetylCoAMAT,Keqmckat,Vmtp,KmmtpC16EnoylCoAMAT,KmmtpC14EnoylCoAMAT,KmmtpC12EnoylCoAMAT,KmmtpC10EnoylCoAMAT,KmmtpC8EnoylCoAMAT,KmmtpNADMAT,KmmtpCoAMAT,KmmtpC14AcylCoAMAT,KmmtpC16AcylCoAMAT,KmmtpC12AcylCoAMAT,KmmtpC10AcylCoAMAT,KmmtpC8AcylCoAMAT,KmmtpC6AcylCoAMAT,KmmtpNADHMAT,KmmtpAcetylCoAMAT,Keqmtp,VCYT,VMAT,vcpt1C16,vcactC16,vcactC14,vcactC12,vcactC10,vcactC8,vcactC6,vcactC4,vcpt2C16,vcpt2C14,vcpt2C12,vcpt2C10,vcpt2C8,vcpt2C6,vcpt2C4,vvlcadC16,vvlcadC14,vvlcadC12,vlcadC16,vlcadC14,vlcadC12,vlcadC10,vlcadC8,vmcadC12,vmcadC10,vmcadC8,vmcadC6,vmcadC4,vscadC6,vscadC4,vcrotC16,vcrotC14,vcrotC12,vcrotC10,vcrotC8,vcrotC6,vcrotC4,vmschadC16,vmschadC14,vmschadC12,vmschadC10,vmschadC8,vmschadC6,vmschadC4,vmckatC16,vmckatC14,vmckatC12,vmckatC10,vmckatC8,vmckatC6,vmckatC4,vmtpC16,vmtpC14,vmtpC12,vmtpC10,vmtpC8,vacesink,vfadhsink,vnadhsink
0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,30.0,0.46,16.0,4970.0,26.8,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.003299982214844652,0.0013942872416862642,0.00018815028403988614,0.0008981190452804242,0.00015544226307203615,0.0004251102729655436,0.00013908607958110545,6.546532060779382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2698285076791888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.17344911847718048,0.1694952246796081,0.34855564140619444,0.012462926129594236,0.03775236301367804,0.0001198117768483457,0.02297999006905157,0.060490858135427934,0.7362589144779165,0.013080950389972252,0.03876157761122124,0.00012292279433947313,0.10946999107184407,0.12013428123015311,0.5608405858417396,0.021968424358678254,0.06761514150227822,0.00021390337285330955,0.018936199003008462,0.03481599048406525,0.3464327967214445,0.024163131859506456,0.0746391370126453,0.00023560290192232297,0.05183399859366259,0.08164437875985978,0.2773995216831437,0.0561391955591773,0.17461502181356015,0.0005509214325749123,0.016987684456309084,0.0454845297253653,0.747655579311131,1.0813602551300117,3.3557294608323547,0.010591540740890018,0.007995585781255943,0.018793243194368297,0.11742837632213687,0.12348511733724907,0.37972518698574315,0.0011992826146749937,30.000000000940652,0.4600000011313604,16.000000000939973,4961.390896708126,26.75180338996212,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.003297675117323405,0.0008307833023651663,-2.035467321719903e-05,0.0004801765949662658,3.4976333192296316e-05,0.0001425919146572572,-1.7693614527036207e-05,6.761291644935435e-07,0.0008298514190361534,-2.1101756998254998e-05,0.00047734362727012194,3.283097877306821e-05,0.00014144929072864987,-1.9957655154195173e-05,6.067100339069046e-07,0.0002047271228362226,0.00029647051573861773,8.715951362507033e-05,0.0006210559558622888,0.0004946522405588192,0.0002800505480267233,5.247238663716613e-05,4.27932102671745e-06,0.0008526152758399046,0.0011614246953122545,0.0013197699933969996,0.0011763787160761806,1.7784641208451782e-06,1.3790621270052076e-05,0.00022153700384350362,1.0957298114679397e-06,4.3903601522152885e-06,1.153056375567509e-05,1.3167624068795855e-05,2.569195022654092e-05,0.0009663052751842131,0.00017062095162137972,3.466360568829405e-09,3.341665403781813e-06,1.0369247595565207e-05,1.2123894945409025e-05,2.3161752228437672e-05,0.00026672714140699416,7.304527844817962e-06,0.0,3.33833879264707e-06,1.0365584068222997e-05,1.2120607327512304e-05,2.3153790573221694e-05,0.0002645198121993945,6.789111169334887e-06,0.0008244789028286103,0.0007864371459095498,0.0012079256791454687,0.0012003995038857576,0.0012975578075991867,0.005643912004416052,0.006788162365545247,0.005639840594540146
0.02,0.17591282394993846,0.17397311959063008,0.3653857580029217,0.013399664802448625,0.0413187604278271,0.0001311302188448409,0.023004832688603656,0.06281863380475182,0.7749908436689157,0.014180388971278126,0.04217495885641158,0.00013374151418817874,0.10901392877899706,0.1320271927360245,0.7615842014304983,0.023215733642677965,0.07142909668428399,0.00022592368231497652,0.018919538225232155,0.044889693748571054,0.5221737133913432,0.025009966137981756,0.07723498837804614,0.00024371298628825892,0.05170161312671096,0.08698263081720008,0.4202466295473862,0.05794999994188834,0.18025244836803425,0.0005685019070726782,0.017024336009758594,0.055950256612289556,1.2633486426746834,2.124964051977039,6.617619690008551,0.02087981749028456,0.00799571538913889,0.01929309251696952,0.4163510476637702,0.5521844147034455,1.7130707229095965,0.005406339455631396,30.000000000973483,0.46000000114207273,16.00000000096838,4953.8943251095825,26.70369345579062,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.0032953647347712914,0.0008354036801942919,-2.816337945771775e-05,0.00043557360749263424,1.5221477259953443e-07,0.00012314476262116007,-5.342290241934359e-05,-1.0447056065463764e-06,0.0008346679863947618,-2.8464912096105793e-05,0.00043390717758118145,-1.420039993666453e-06,0.0001223108984906305,-5.500433620199289e-05,-1.1495984945349219e-06,0.00020238005310714493,0.00029430824795398337,0.00011187849521320284,0.0006297727797607721,0.0005037113502902195,0.00036834510020285574,7.694520861729895e-05,6.377882173764677e-06,0.0007227115381619029,0.001096379857818076,0.0012662489626601612,0.0011257639739947162,3.5670026570270607e-06,1.2808407344283164e-05,0.0004312366997378898,4.76730002269134e-07,3.907079621838193e-06,1.0928690358570312e-05,1.2209224181238277e-05,2.319890189544497e-05,0.0009838085139040192,0.0003374243611109344,1.5099998848467414e-09,3.450598905546471e-06,1.0426460961033268e-05,1.1949485096098907e-05,2.2729028257371986e-05,0.0005000567938797567,3.404396527225888e-05,0.0,3.4491895096356033e-06,1.0424860572864518e-05,1.1948874621383733e-05,2.2727987738697014e-05,0.0004985317850361768,3.308688070177528e-05,0.0008315297621881238,0.0007939545979729035,0.0011918413603239243,0.0011610331724847655,0.001249283004655624,0.005840895767050824,0.0068524362850652665,0.005810285585994279
0.03,0.1783684270513109,0.17785325169125704,0.3780665217811273,0.01414335406592907,0.043699779130262614,0.00013868668280121794,0.023035531024334473,0.06431019763710571,0.7998965711808587,0.014968732770304883,0.044434130031264445,0.00014090118459779806,0.108594124832722,0.13972897187979366,0.8934877505913124,0.024029999812959852,0.07386606530408177,0.0002335996095978525,0.0189333019482003,0.05271217851211257,0.6592410424062677,0.0253952710005824,0.07836459979212956,0.0002472194243154405,0.0515863586596363,0.09114356596922508,0.5343683505886933,0.058547454896605476,0.18205033641379495,0.00057403043996648,0.017091199867241728,0.06353682797400195,1.6405957617636477,2.8420024707143723,8.858567766473445,0.027943575888599453,0.007997807152517602,0.01991593859963994,0.7879943918693986,1.1674385338265418,3.631575374414424,0.011457823142172146,30.000000000993833,0.46000000113975115,16.00000000098274,4947.206529903806,26.655670041609284,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.003293053442837266,0.0008420106898214136,-3.304590220462019e-05,0.00040568106737105217,-2.6666014453219737e-05,0.00010788952299340344,-7.898831291498018e-05,-3.1731636293509995e-06,0.0008413430738984401,-3.3289436242296484e-05,0.00040452337626501063,-2.7930653637932983e-05,0.00010721478983475293,-8.016625867421432e-05,-3.2899108458731464e-06,0.0002017992059303682,0.0002927587362041506,0.00012662531842044255,0.000637446295107887,0.0005086243359153511,0.0004229642890150754,9.526897824503634e-05,7.992359588264449e-06,0.0006358675781819399,0.0010395628835372635,0.0012151710568608744,0.0010720619301706723,4.769284388898638e-06,1.1965592067438753e-05,0.0005656294781618589,3.934008817139501e-07,3.858510197006327e-06,1.0753978589340599e-05,1.1823092566153007e-05,2.227191695340861e-05,0.0009774550262996455,0.00044894682725071897,1.2445567088658588e-09,3.4917990555627177e-06,1.0364848271966927e-05,1.1659346884384132e-05,2.2049110578884054e-05,0.0006444264423725353,6.999613493460301e-05,0.0,3.490636844165834e-06,1.0363622458468977e-05,1.1658838966316558e-05,2.2048429232236552e-05,0.0006433769507174332,6.880096917846592e-05,0.0008387288010971232,0.0007973957585977849,0.0011745728073778202,0.0011229523432272515,0.0012008164319023444,0.00596299543076384,0.0068385067608645045,0.005896445998132549
0.04,0.18081460148859368,0.18143814463829183,0.3890220017800698,0.014783723090028216,0.04573239883102854,0.00014513745756958434,0.023070656407298534,0.0655731365932049,0.8208833908796217,0.01563052171856184,0.046310828434701204,0.0001468489000298445,0.10820006172870394,0.1452757939743527,0.9896289598086841,0.024690309541639123,0.07583316404534493,0.0002397972728984307,0.018971182126417026,0.059111655943858636,0.7714383680585595,0.025664141161959544,0.079139749073995,0.0002496234869109398,0.05148495458571412,0.09456539113353511,0.6296108751585562,0.058855991448272145,0.18295360867730331,0.0005767778470091664,0.017180149110623308,0.06927800261011087,1.9264626261488633,3.3379266552356173,10.408089897144105,0.03282558297535542,0.008002090121786286,0.0205702721439747,1.1786694253886352,1.8785230029767803,5.851183939763064,0.018457504544535402,30.000000001010214,0.46000000113502043,16.000000000992532,4941.19632514814,26.6077329918222,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.0032907413855285048,0.0008495539956954964,-3.710524795989251e-05,0.0003834082605589186,-4.83845991462671e-05,9.529098675611137e-05,-9.801860508227347e-05,-5.39213072876109e-06,0.0008489281240917573,-3.7319056269903145e-05,0.0003825452123467287,-4.943546853460366e-05,9.472801965917097e-05,-9.892424189853724e-05,-5.509718217792593e-06,0.00020214300176667899,0.0002924958371354093,0.00013661935060519607,0.0006449190623307781,0.0005132504237336728,0.00046075523036463343,0.0001097735718489451,9.29819025002454e-06,0.0005754394521156439,0.0009947546645887814,0.0011740315304062884,0.0010278926319978044,5.570651323953888e-06,1.1319596995657156e-05,0.000651859028079632,3.4381063876855947e-07,3.8341379970502705e-06,1.0621050212357791e-05,1.1516165328642015e-05,2.1545033996732395e-05,0.0009651745215367775,0.0005245031260996846,1.0876687503803056e-09,3.521600805293381e-06,1.0297320904905286e-05,1.1396274875956397e-05,2.1430523343145536e-05,0.0007338757857934397,0.00010945068943445307,0.0,3.520610170975889e-06,1.0296299333351665e-05,1.1395902028457921e-05,2.1430176511394127e-05,0.0007331471878131666,0.00010814190141632137,0.0008466100969444438,0.0008018015028784756,0.0011620843978290623,0.001092970232786484,0.001161745131356934,0.006061284807401535,0.00681012246595003,0.005955193671525194
0.05,0.18325061209850968,0.18483166421234593,0.3989590554160924,0.015353044317074712,0.04753428128788848,0.00015085595834083099,0.0231095847455786,0.0667070330430105,0.839645712961628,0.016207813860352104,0.047937451926312415,0.00015200425846401594,0.10782576823908525,0.1495134609199804,1.0639769321738533,0.025251585485497174,0.0775005064524286,0.0002450522395714611,0.01902885255611149,0.06449205370881421,0.8656531245769168,0.025872069201674987,0.07973232687291457,0.00025146212191311674,0.0513951326663959,0.09745090123495158,0.7107926266432039,0.05902135757464471,0.18341710884900167,0.0005781648472104366,0.01728574189328524,0.07374914391078966,2.1482401339568193,3.6834133882306515,11.487241940859429,0.036224270717003695,0.008008571306811926,0.021213061113252784,1.5622575614871148,2.6302916921615833,8.199107411609921,0.025860672920849107,30.00000000102402,0.4600000011293839,16.000000000999655,4935.769130390007,26.559882151113282,400.0,140.0,0.0,950.0,0.77,250.0,5000.0,0.42,0.42,130.0,130.0,200.0,1.0,0.391,51.0,51.0,51.0,51.0,51.0,51.0,51.0,30.0,38.0,38.0,38.0,38.0,38.0,1000.0,1000000.0,350.0,2.22,0.008,6.5,4.0,2.7,0.12,1.08,1.08,1.08,24.2,6.0,0.01,2.5,7.4,9.0,24.3,123.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,5.7,5.4,4.0,9.4,135.0,0.12,1.08,1.08,1.08,1.08,1.08,24.2,6.0,0.081,285.0,10.7,0.12,1.08,1.08,24.2,6.0,3.6,150.0,100.0,25.0,25.0,25.0,25.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1.6,3.13,1.0,1.5,1.8,3.7,8.8,16.3,28.6,69.9,58.5,1.4,1.4,1.6,2.3,4.1,5.8,16.9,5.4,0.000217,0.377,1.1,1.2,1.3,2.1,3.2,6.7,12.4,26.6,13.83,13.83,13.83,13.83,13.83,13.83,13.83,30.0,1051.0,2.84,25.0,25.0,25.0,25.0,25.0,60.0,30.0,13.83,13.83,13.83,13.83,13.83,13.83,50.0,30.0,0.71,0.01,1.8e-06,0.0032884286453716783,0.0008576707063206371,-4.068929221804435e-05,0.00036579737568252237,-6.643111301811878e-05,8.463254729820343e-05,-0.00011254040993424997,-7.553314066690293e-06,0.0008570732685286097,-4.088504901317697e-05,0.00036512195176479565,-6.732465937418533e-05,8.415293565775328e-05,-0.00011325518985187337,-7.66657109494751e-06,0.00020301799691639183,0.0002930082030820758,0.00014390542880901285,0.0006523336070640766,0.0005178191620058423,0.0004886711273502601,0.00012160988811792269,1.0381936673303395e-05,0.0005310723782422236,0.0009587105022957682,0.001140407633097164,0.0009913167902919824,6.103727594634667e-06,1.0808285026650743e-05,0.0007071376590975578,3.087774999249184e-07,3.821802167257421e-06,1.0515450669367691e-05,1.1264029307099923e-05,2.0948016422735337e-05,0.0009504221974602719,0.0005765119297689757,9.768310591843676e-10,3.5466396831949553e-06,1.0235845323030644e-05,1.1167910445887975e-05,2.0888547004347434e-05,0.0007889475878294969,0.00014940823078714261,0.0,3.5457672444117514e-06,1.0234967660666992e-05,1.116761153200464e-05,2.0888371247309686e-05,0.000788439165294808,0.0001480616126290774,0.0008549454532771291,0.0008069076478404083,0.0011530398645025772,0.0010690232607871175,0.0011298202375959758,0.006144119879536447,0.006776303185240806,0.005997932817081164
