Time,uninfected_cancer_cells,infected_cancer_cells,free_virus,f,h,m,Whole_organism,uninfected_cancer_cell_growth,cancer_cell_infection,infected_cancer_cell_lysis,virus_infection_removal
0.0,0.6,0.0,0.5,0.0,0.15,0.02,1.0,0.0,0.3,0.0,0.081
0.1,0.5709400688844435,0.027639649552565437,0.4933922670293547,0.0,0.15,0.02,1.0,0.0,0.2816974149247915,0.027639649552565437,0.07964278835289902
0.2,0.54357222288928,0.05104101235977472,0.4894431576045676,0.0,0.15,0.02,1.0,0.0,0.266047705157063,0.05104101235977472,0.0787374277438264
0.30000000000000004,0.517661382752176,0.07083050051801129,0.487720106195183,0.0,0.15,0.02,1.0,0.0,0.25247386456903653,0.07083050051801129,0.07820749322065819
0.4,0.49302340113496496,0.0875267711681367,0.48785435993286813,0.0,0.15,0.02,1.0,0.0,0.24052361579262402,0.0875267711681367,0.0779886263057827
0.5,0.46951437739222407,0.10156089119466599,0.48953043940204244,0.0,0.15,0.02,1.0,0.0,0.22984157947039183,0.10156089119466599,0.0780263974997142
0.6000000000000001,0.4470221352404925,0.11329261995367813,0.4924774838310359,0.0,0.15,0.02,1.0,0.0,0.2201483363800148,0.11329261995367813,0.07827458930225567
0.7000000000000001,0.4254591467310019,0.1230242035196516,0.49646174910717317,0.0,0.15,0.02,1.0,0.0,0.21122419215971863,0.1230242035196516,0.07869374620927035
0.8,0.4047574518928235,0.13101056149195067,0.5012809108232469,0.0,0.15,0.02,1.0,0.0,0.2028971841473311,0.13101056149195067,0.07925008030643366
0.9,0.3848643760640777,0.13746773898558903,0.5067593748413756,0.0,0.15,0.02,1.0,0.0,0.19503363061294807,0.13746773898558903,0.0799145788384653
1.0,0.36573898437005486,0.14258010434877788,0.512744175318512,0.0,0.15,0.02,1.0,0.0,0.18753053392265395,0.14258010434877788,0.08066223697622987
1.1,0.3473492485066389,0.14650609634039446,0.5191016845737106,0.0,0.15,0.02,1.0,0.0,0.1803095800352087,0.14650609634039446,0.08147144428676077
1.2000000000000002,0.3296699170786911,0.14938256065717187,0.5257151013604633,0.0,0.15,0.02,1.0,0.0,0.17331245387251962,0.14938256065717187,0.08232351428151989
1.3,0.31268085567836174,0.15132858800410928,0.532482013290795,0.0,0.15,0.02,1.0,0.0,0.16649693154910258,0.15132858800410928,0.0832022406246013
1.4000000000000001,0.296365519902616,0.15244846394212294,0.5393127371456071,0.0,0.15,0.02,1.0,0.0,0.15983369973426073,0.15244846394212294,0.08409358456652628
1.5,0.2807097424432845,0.15283426183329185,0.5461287305508928,0.0,0.15,0.02,1.0,0.0,0.15330365529381906,0.15283426183329185,0.0849853826885103
1.6,0.26570080542586655,0.15256790141567356,0.5528612844052392,0.0,0.15,0.02,1.0,0.0,0.14689568855525112,0.15256790141567356,0.0858671064318909
1.7000000000000002,0.2513267745804787,0.15172278789779992,0.5594503998460522,0.0,0.15,0.02,1.0,0.0,0.14060486453106744,0.15172278789779992,0.08672965726752917
1.8,0.23757598236592464,0.15036510986250654,0.565843874824335,0.0,0.15,0.02,1.0,0.0,0.13443091442713268,0.15036510986250654,0.0875651995121929
1.9000000000000001,0.22443661919894192,0.14855489271402758,0.5719965397201392,0.0,0.15,0.02,1.0,0.0,0.12837696956828135,0.14855489271402758,0.08836702034938651
2.0,0.21189643223189145,0.14634686152473916,0.5778695883817695,0.0,0.15,0.02,1.0,0.0,0.12244850407340863,0.14634686152473916,0.08912940833873359
2.1,0.19994253262484954,0.1437911358025703,0.5834299811670605,0.0,0.15,0.02,1.0,0.0,0.11665246804381034,0.1437911358025703,0.08984754653593527
2.2,0.18856129104751834,0.1409337759000333,0.588649918868979,0.0,0.15,0.02,1.0,0.0,0.11099658867695161,0.1409337759000333,0.09051741960388587
2.3000000000000003,0.17773829408902608,0.13781721051317902,0.5935063831164458,0.0,0.15,0.02,1.0,0.0,0.10548881206606503,0.13781721051317902,0.09113573370878816
2.4000000000000004,0.16745834415869104,0.1344805767878034,0.5979807277002808,0.0,0.15,0.02,1.0,0.0,0.10013686249949813,0.1344805767878034,0.09169984640503208
2.5,0.1577054960574846,0.13095999565966562,0.6020583044904095,0.0,0.15,0.02,1.0,0.0,0.09494790356518815,0.13095999565966562,0.09220770374486519
2.6,0.14846312515516638,0.12728879529732165,0.6057281158071135,0.0,0.15,0.02,1.0,0.0,0.0899282890670746,0.12728879529732165,0.09265778315240851
2.7,0.13971401885682794,0.12349769202681919,0.6089824916158773,0.0,0.15,0.02,1.0,0.0,0.08508339131709873,0.12349769202681919,0.09304904156872355
2.8000000000000003,0.13144048305889156,0.1196149355754327,0.6118167930102694,0.0,0.15,0.02,1.0,0.0,0.08041749481681167,0.1196149355754327,0.09338086884787664
2.9000000000000004,0.12362445342738039,0.11566643883341986,0.614229129637962,0.0,0.15,0.02,1.0,0.0,0.07593374043066863,0.11566643883341986,0.09365304425430766
3.0,0.11624760970613159,0.11167588476462191,0.6162201030833064,0.0,0.15,0.02,1.0,0.0,0.07163411403630038,0.11167588476462191,0.09386569774322197
3.1,0.10929148005993125,0.10766486817887165,0.6177925185257038,0.0,0.15,0.02,1.0,0.0,0.06751945871962667,0.10766486817887165,0.09401926695324811
3.2,0.10273757057843318,0.10365293125374439,0.618951203666494,0.0,0.15,0.02,1.0,0.0,0.0635895429712926,0.10365293125374439,0.09411447140939996
3.3000000000000003,0.09656745532714352,0.09965770090666824,0.6197027457485352,0.0,0.15,0.02,1.0,0.0,0.05984311721617985,0.09965770090666824,0.09415227420660387
3.4000000000000004,0.09076289031784036,0.09569495231721473,0.6200552942855342,0.0,0.15,0.02,1.0,0.0,0.05627801066623417,0.09569495231721473,0.09413385435615482
3.5,0.0853058865020573,0.09177870401744259,0.6200183774015537,0.0,0.15,0.02,1.0,0.0,0.05289121733180667,0.09177870401744259,0.0940605809568692
3.6,0.08017879683898388,0.08792131974494817,0.6196026887607152,0.0,0.15,0.02,1.0,0.0,0.04967899810303355,0.08792131974494817,0.09393398327616796
3.7,0.07536438355070291,0.08413359893053726,0.6188199168510717,0.0,0.15,0.02,1.0,0.0,0.04663698156237825,0.08413359893053726,0.09375572715890833
3.8000000000000003,0.07084586292156364,0.08042487550755062,0.6176825905039884,0.0,0.15,0.02,1.0,0.0,0.04376025613588189,0.08042487550755062,0.0935275936983159
