ATMA,ATMI,GADD45,IR,Mdm2,Mdm2_P,Mdm2_mRNA,Mdm2_p53,ROS,Sink,Source,basalROS,damDNA,p21,p21_basal,p21_mRNA,p21step1,p21step2,p38,p38_P,p53,p53_P,p53_mRNA,Time
9.679604939814998e-13,199.99999999999906,2.5021783779761165e-22,0.0,5.011513610631444,6.921108727481801e-13,9.999890076701785,94.9890985347778,1.4599959784757623e-28,1.0,1.0,10.0,2.1999854800600513e-09,1.136097244764508e-15,7.0,0.9999947860590601,8.799938338737885e-05,3.871971574022849e-10,100.0,8.798679367840124e-24,5.006859046790666,2.0749221706143166e-15,10.0,0.22
1.0579548232622504e-12,199.99999999999898,2.9885419149568024e-22,0.0,5.0120363281762375,7.899074133968849e-13,9.999885083828866,94.98860361569079,1.9036408305507215e-28,1.0,1.0,10.0,2.2999841300691653e-09,1.2981203812377644e-15,7.0,0.9999945490645487,9.1999326057884e-05,4.23196737350823e-10,100.0,1.0980857836951956e-23,5.007170266548466,2.3680390572340118e-15,10.0,0.23
1.1519486373730166e-12,199.9999999999989,3.542636885505765e-22,0.0,5.012558991101019,8.964255336715246e-13,9.999880091272136,94.98810874893583,2.4545838943768394e-28,1.0,1.0,10.0,2.399982720079107e-09,1.474863020307515e-15,7.0,0.9999943120702808,9.599926618043503e-05,4.60796279138148e-10,100.0,1.3576439573116162e-23,5.007481438054525,2.6872830655866415e-15,10.0,0.24
1.249941913916457e-12,199.9999999999988,4.170479370958465e-22,0.0,5.013081599408654,1.0120235859915962e-12,9.999875099031545,94.98761393451028,3.1326607700325086e-28,1.0,1.0,10.0,2.4999812500899127e-09,1.66696511802737e-15,7.0,0.9999940750762565,9.999920375503395e-05,4.999957811050937e-10,100.0,1.664154843889412e-23,5.007792561311039,3.0337259774200068e-15,10.0,0.25
1.3519346304953509e-12,199.9999999999987,4.878341269731553e-22,0.0,5.0136041531020075,1.1370582577160104e-12,9.999870107107045,94.98711917241151,3.9603432729130422e-28,1.0,1.0,10.0,2.5999797201016187e-09,1.875066628317499e-15,7.0,0.9999938380824758,0.00010399913878168274,5.40795241592496e-10,100.0,2.0237166531258314e-23,5.008103636320204,3.4084344482525966e-15,10.0,0.26
1.4579267647125946e-12,199.99999999999858,5.672750302621035e-22,0.0,5.014126652183948,1.2718845796853055e-12,9.999865115498586,94.9866244626369,4.96296707159688e-28,1.0,1.0,10.0,2.6999781301142607e-09,2.0998075031444467e-15,7.0,0.9999936010889385,0.0001079990712603834,5.831946589411925e-10,100.0,2.4429338434559167e-23,5.00841466308422,3.8124700336553915e-15,10.0,0.27
1.5679182941711964e-12,199.99999999999847,6.560490120434947e-22,0.0,5.014649096657344,1.4168559340404182e-12,9.999860124206123,94.98612980518381,6.168972048500254e-28,1.0,1.0,10.0,2.799976480127875e-09,2.3418276926457535e-15,7.0,0.9999933640956448,0.00011199900119113791,6.27194031492022e-10,100.0,2.9289377826932076e-23,5.008725641605285,4.246889213309338e-15,10.0,0.28
1.6819091964742739e-12,199.99999999999835,7.54860040318153e-22,0.0,5.015171486525065,1.5723240611463236e-12,9.999855133229605,94.98563520004961,7.610129262666363e-28,1.0,1.0,10.0,2.899974770142496e-09,2.601767145149671e-15,7.0,0.9999931271025945,0.00011599892857394825,6.727933575858245e-10,100.0,3.4894053416728424e-23,5.009036571885603,4.712743412313221e-15,10.0,0.29
1.7998994492250603e-12,199.99999999999824,8.644376857395336e-22,0.0,5.015693821789983,1.738639067451128e-12,9.999850142568985,94.98514064723167,9.321783381777221e-28,1.0,1.0,10.0,2.999973000158162e-09,2.8802658071193294e-15,7.0,0.9999928901097876,0.00011999885340881645,7.19992635563442e-10,100.0,4.132578128262827e-23,5.009347453927373,5.211079025375074e-15,10.0,0.3
1.9218890300269004e-12,199.99999999999812,9.85537117124494e-22,0.0,5.01621610245497,1.9161494339622093e-12,9.999845152224212,94.98464614672736,1.1343112104695502e-27,1.0,1.0,10.0,3.099971170174908e-09,3.1779636231142542e-15,7.0,0.9999926531172242,0.00012399877569574448,7.687918637657173e-10,100.0,4.867282507063077e-23,5.0096582877328,5.7429374429021655e-15,10.0,0.31
2.047877916483255e-12,199.999999999998,1.1189390986984121e-21,0.0,5.016738328522898,2.105202024766712e-12,9.99984016219524,94.98415169853403,1.3717399669827788e-27,1.0,1.0,10.0,3.1999692801927696e-09,3.4955005357934734e-15,7.0,0.9999924161249041,0.00012799869543473434,8.19191040533495e-10,100.0,5.70295004898351e-23,5.009969073304088,6.309355077225424e-15,10.0,0.32
2.1778660861976975e-12,199.99999999999787,1.2654499907652808e-21,0.0,5.017260499996642,2.3061420951481516e-12,9.999835172482017,94.98365730264906,1.649231664330175e-27,1.0,1.0,10.0,3.2999673302117835e-09,3.833516485937002e-15,7.0,0.9999921791328273,0.00013199861262578802,8.711901642076212e-10,100.0,6.649637667298531e-23,5.010279810643442,6.911363387579768e-15,10.0,0.33
2.311853516773914e-12,199.99999999999773,1.4259017513780836e-21,0.0,5.017782616879077,2.5193132994324115e-12,9.999830183084498,94.9831629590698,1.972020503191683e-27,1.0,1.0,10.0,3.3999653202319853e-09,4.192651412456376e-15,7.0,0.9999919421409939,0.0001359985272689075,9.247892331289434e-10,100.0,7.718047374750638e-23,5.010590499753069,7.549988904252174e-15,10.0,0.34
2.4498401858157045e-12,199.99999999999758,1.6011519369376212e-21,0.0,5.018304679173081,2.7450576988215115e-12,9.999825194002634,94.98266866779362,2.3458371082833206e-27,1.0,1.0,10.0,3.499963250253411e-09,4.573545252390072e-15,7.0,0.9999917051494037,0.0001399984393640948,9.799882456383104e-10,100.0,8.919545919950539e-23,5.010901140635177,8.226253252693008e-15,10.0,0.35000000000000003
2.5918260709269813e-12,199.99999999999744,1.792083701625408e-21,0.0,5.018826686881531,2.9837157693243056e-12,9.999820205236375,94.98217442881787,2.776938814130027e-27,1.0,1.0,10.0,3.5999611202760964e-09,4.9768379408953305e-15,7.0,0.9999914681580568,0.0001439983489113519,1.0367872000765728e-09,100.0,1.0266184530467203e-22,5.011211733291976,8.941173177926016e-15,10.0,0.36
2.7378111497117727e-12,199.9999999999973,1.9996057966967463e-21,0.0,5.019348640007306,3.235626409710825e-12,9.999815216785674,94.98168024213992,3.272140963190608e-27,1.0,1.0,10.0,3.6999589303000785e-09,5.403169411245625e-15,7.0,0.9999912311669531,0.0001479982559106808,1.0951860947845826e-09,100.0,1.1770718754393947e-22,5.011522277725675,9.695760569030911e-15,10.0,0.37
2.8877953997742185e-12,199.99999999999716,2.224652570273243e-21,0.0,5.019870538553286,3.5011269493966027e-12,9.999810228650482,94.98118610775711,3.838849111421809e-27,1.0,1.0,10.0,3.799956680325392e-09,5.853179594833224e-15,7.0,0.9999909941760926,0.00015199816036208345,1.155184928103193e-09,100.0,1.3446628289579046e-22,5.011832773938486,1.049102248341026e-14,10.0,0.38
3.041778798718572e-12,199.99999999999702,2.4681839675049097e-21,0.0,5.020392382522351,3.780553156237148e-12,9.99980524083075,94.98069202566681,4.4850920711027304e-27,1.0,1.0,10.0,3.899954370352074e-09,6.3275084211720205e-15,7.0,0.9999907571854753,0.0001559980622655619,1.2167836983732587e-09,100.0,1.5308136736714908e-22,5.012143221932622,1.1327961170779892e-14,10.0,0.39
3.1997613241492004e-12,199.99999999999685,2.731185530699565e-21,0.0,5.020914171917385,4.0742392442690025e-12,9.999800253326429,94.98019799586638,5.219555802271732e-27,1.0,1.0,10.0,3.99995200038016e-09,6.8267958178979e-15,7.0,0.999990520195101,0.0001599979616211181,1.2799824039356361e-09,100.0,1.7370231295841735e-22,5.0124536217102955,1.2207574096995116e-14,10.0,0.4
3.361742953670584e-12,199.99999999999667,3.0146683992474218e-21,0.0,5.02143590674127,4.38251788142891e-12,9.99979526613747,94.97970401835315,6.051618193055599e-27,1.0,1.0,10.0,4.099949570409686e-09,7.351681710767554e-15,7.0,0.99999028320497,0.00016399785842875406,1.3447810431311829e-09,100.0,1.9648682449460196e-22,5.012763973273723,1.3130853967809747e-14,10.0,0.41000000000000003
3.527723664887316e-12,199.9999999999965,3.3196693094404184e-21,0.0,5.0219575869968915,4.705720197251732e-12,9.999790279263827,94.9792100931245,6.991384746929773e-27,1.0,1.0,10.0,4.199947080440687e-09,7.902806023657583e-15,7.0,0.9999900462150819,0.00016799775268847174,1.4111796143007579e-09,100.0,2.2160063648266767e-22,5.013074276625119,1.409878875256981e-14,10.0,0.42
3.697703435404105e-12,199.99999999999633,3.647250594332253e-21,0.0,5.022479212687135,5.044175790531759e-12,9.99978529270545,94.97871622017776,8.049725166704796e-27,1.0,1.0,10.0,4.299944530473201e-09,8.480808678564584e-15,7.0,0.9999898092254369,0.0001719976444002732,1.4791781157852223e-09,100.0,2.492177098716913e-22,5.013384531766701,1.5112361707794585e-14,10.0,0.43
3.871682242825771e-12,199.99999999999616,3.998500183675481e-21,0.0,5.023000783814887,5.398212736938121e-12,9.99978030646229,94.9782223995103,9.238310819391451e-27,1.0,1.0,10.0,4.399941920507263e-09,9.086329595605633e-15,7.0,0.9999895722360349,0.00017599753356416039,1.548776545925438e-09,100.0,2.7952042856280012e-22,5.013694738700688,1.617255140061649e-14,10.0,0.44
4.049660064757248e-12,199.999999999996,4.374531603882813e-21,0.0,5.0235223003830365,5.768157596588684e-12,9.999775320534297,94.97772863111946,1.0569653038393848e-26,1.0,1.0,10.0,4.499939250542909e-09,9.720008693018562e-15,7.0,0.9999893352468759,0.0001799974201801353,1.6199749030622686e-09,100.0,3.126997956525303e-22,5.0140048974293,1.7280331732093222e-14,10.0,0.45
4.231636878803583e-12,199.99999999999582,4.776483977969871e-21,0.0,5.024043762394471,6.154335421581152e-12,9.999770334921426,94.9772349150026,1.2057142412780352e-26,1.0,1.0,10.0,4.5999365205801745e-09,1.0382485887161856e-14,7.0,0.9999890982579599,0.00018399730424819994,1.692773185536579e-09,100.0,3.4895562942082304e-22,5.014315007954757,1.843667196038838e-14,10.0,0.46
4.4176126625699385e-12,199.99999999999562,5.2055220254633744e-21,0.0,5.024565169852082,6.55706976349349e-12,9.999765349623626,94.97674125115705,1.3715088897114418e-26,1.0,1.0,10.0,4.6999337306190965e-09,1.1074401092514445e-14,7.0,0.9999888612692868,0.00018799718576835626,1.7671713916892358e-09,100.0,3.884967591761668e-22,5.014625070279281,1.9642536723857656e-14,10.0,0.47000000000000003
4.607587393661586e-12,199.99999999999542,5.662836062306163e-21,0.0,5.02508652275876,6.9766826808507115e-12,9.999760364640851,94.97624763958017,1.5558762757500935e-26,1.0,1.0,10.0,4.799930880659709e-09,1.1796394221675667e-14,7.0,0.9999886242808566,0.00019199706474060625,1.8431695198611063e-09,100.0,4.315412209489743e-22,5.014935084405095,2.0898886064031653e-14,10.0,0.48
4.801561049683917e-12,199.99999999999523,6.1496420007790585e-21,0.0,5.025607821117397,7.413494746552086e-12,9.99975537997305,94.97575408026928,1.760443641919574e-26,1.0,1.0,10.0,4.899927970702051e-09,1.2549105185365374e-14,7.0,0.9999883872926693,0.00019599694116495195,1.920767568393061e-09,100.0,4.783164529782187e-22,5.015245050334423,2.2206675448476907e-14,10.0,0.49
4.99953360824243e-12,199.99999999999503,6.667181349431576e-21,0.0,5.026129064930888,7.86782505525825e-12,9.999750395620175,94.97526057322176,1.9869427226294415e-26,1.0,1.0,10.0,4.999925000746157e-09,1.3333173892423969e-14,7.0,0.9999881503047248,0.00019999681504139532,1.9999655356259703e-09,100.0,5.290594909747735e-22,5.01555496806949,2.3566855793533615e-14,10.0,0.5
5.2015050469427405e-12,199.99999999999483,7.216721213008e-21,0.0,5.026650254202127,8.339991230741416e-12,9.999745411582179,94.97476711843493,2.2372141082050546e-26,1.0,1.0,10.0,5.0999219707920624e-09,1.4149240249812405e-14,7.0,0.9999879133170231,0.0002039966863699384,2.0807634199007066e-09,100.0,5.84017163182858e-22,5.015864837612524,2.4980373486939856e-14,10.0,0.51
5.407475343390577e-12,199.99999999999463,7.799554292367011e-21,0.0,5.0271713889340095,8.830309433200383e-12,9.999740427859011,94.97427371590612,2.5132116950202535e-26,1.0,1.0,10.0,5.199918880839804e-09,1.4997944162612152e-14,7.0,0.9999876763295642,0.0002079965551505831,2.1631612195581435e-09,100.0,6.434462852571587e-22,5.016174658965751,2.6448170410347556e-14,10.0,0.52
5.6174444751917796e-12,199.99999999999443,8.41699888440095e-21,0.0,5.027692469129432,9.33909436653972e-12,9.999735444450625,94.9737803656327,2.817007222415596e-26,1.0,1.0,10.0,5.299915730889417e-09,1.5879925534025194e-14,7.0,0.999987439342348,0.00021199642138333143,2.2471589329391563e-09,100.0,7.0761385495242e-22,5.0164844321314,2.797118396172828e-14,10.0,0.53
5.8314124199523035e-12,199.9999999999942,9.070398881958152e-21,0.0,5.028213494791294,9.866659285612159e-12,9.99973046135697,94.973287067612,3.150794897601398e-26,1.0,1.0,10.0,5.399912520940939e-09,1.6795824265374054e-14,7.0,0.9999872023553746,0.00021599628506818543,2.3327565583846214e-09,100.0,7.767972466155003e-22,5.016794157111702,2.9550347077665835e-14,10.0,0.54
6.0493791552782174e-12,199.99999999999397,9.761123773766738e-21,0.0,5.028734465922494,1.0413316003424304e-11,9.999725478578,94.97279382184135,3.516896108621404e-26,1.0,1.0,10.0,5.499909250994405e-09,1.7746280256101797e-14,7.0,0.999986965368644,0.00021999614620514706,2.4199540942354174e-09,100.0,8.51284405477505e-22,5.017103833908888,3.118658825553608e-14,10.0,0.55
6.2713446587757026e-12,199.99999999999375,1.0490568644357497e-20,0.0,5.029255382525933,1.0979374898306394e-11,9.999720496113666,94.9723006283181,3.917764224716056e-26,1.0,1.0,10.0,5.59990592104985e-09,1.873193340377204e-14,7.0,0.9999867283821559,0.0002239960047942183,2.5087515388324237e-09,100.0,9.313740417502146e-22,5.01741346252519,3.2880831575576156e-14,10.0,0.56
6.497308908051054e-12,199.99999999999352,1.126015417398563e-20,0.0,5.029776244604511,1.1565144921046543e-11,9.999715513963917,94.97180748703957,4.355989483676458e-26,1.0,1.0,10.0,5.6999025311073116e-09,1.9753423604068948e-14,7.0,0.9999864913959104,0.00022799586083540113,2.5991488905165216e-09,100.0,1.01737582452999e-21,5.017723042962841,3.463399672284444e-14,10.0,0.5700000000000001
6.727271880710677e-12,199.9999999999933,1.2071326638552481e-20,0.0,5.030297052161131,1.2170933601989475e-11,9.999710532128708,94.9713143980031,4.834303966255206e-26,1.0,1.0,10.0,5.799899081166824e-09,2.081139075079722e-14,7.0,0.9999862544099076,0.00023199571432869752,2.6911461476285925e-09,100.0,1.1096105755085743e-21,5.018032575224077,3.644699900907137e-14,10.0,0.58
6.9612335543611004e-12,199.99999999999307,1.292555790952787e-20,0.0,5.030817805198698,1.2797047058099788e-11,9.999705550607988,94.97082136120603,5.355586657772564e-26,1.0,1.0,10.0,5.899895571228425e-09,2.1906474735882142e-14,7.0,0.9999860174241474,0.00023599556527410955,2.7847433085095224e-09,100.0,1.2084104624891646e-21,5.0183420593111325,3.832074939440105e-14,10.0,0.59
7.199193906608956e-12,199.99999999999284,1.3824345453872587e-20,0.0,5.031338503720115,1.3443789999989775e-11,9.999700569401709,94.9703283766457,5.922868596847821e-26,1.0,1.0,10.0,5.99989200129215e-09,2.3039315449369543e-14,7.0,0.9999857804386297,0.00023999541367163916,2.8799403715001955e-09,100.0,1.3141191927075567e-21,5.018651495226245,4.025615450902396e-14,10.0,0.6
7.441152915060992e-12,199.99999999999258,1.4769212333960784e-20,0.0,5.031859147728289,1.4111465738912262e-11,9.999695588509823,94.96983544431941,6.539338111061907e-26,1.0,1.0,10.0,6.099888371358035e-09,2.4210552779425817e-14,7.0,0.9999855434533546,0.00024399525952128833,2.976737334941499e-09,100.0,1.4270922059593395e-21,5.018960882971652,4.225411667470203e-14,10.0,0.61
7.68711055732407e-12,199.99999999999233,1.5761707207502133e-20,0.0,5.032379737226127,1.4800376193718566e-11,9.999690607932282,94.96934256422452,7.208346139410117e-26,1.0,1.0,10.0,6.1998846814261165e-09,2.5420826612337933e-14,7.0,0.9999853064683218,0.000247995102823059,3.0751341971743213e-09,100.0,1.5476968675338217e-21,5.0192702225495935,4.431553392618634e-14,10.0,0.62
7.937066811005165e-12,199.99999999999207,1.6803404327464e-20,0.0,5.032900272216537,1.5510821897781724e-11,9.999685627669036,94.96884973635834,7.933411641488536e-26,1.0,1.0,10.0,6.29988093149643e-09,2.6670776832513423e-14,7.0,0.9999850694835316,0.0002519949435769533,3.175130956539552e-09,100.0,1.6763126609547221e-21,5.019579513962309,4.644130003252817e-14,10.0,0.63
8.191021653711368e-12,199.99999999999181,1.7895903541993716e-20,0.0,5.033420752702428,1.6243102005885165e-11,9.999680647720037,94.96835696071821,8.718227093366772e-26,1.0,1.0,10.0,6.399877121569011e-09,2.7961043322480412e-14,7.0,0.9999848324989838,0.0002559947817829731,3.2767276113780825e-09,100.0,1.8133313805274936e-21,5.019888757212041,4.863230451828365e-14,10.0,0.64
8.448975063049881e-12,199.99999999999156,1.904083029434089e-20,0.0,5.033941178686711,1.6997514301077e-11,9.999675668085239,94.96786423730146,9.566664070060905e-26,1.0,1.0,10.0,6.499873251643895e-09,2.9292265962887594e-14,7.0,0.9999845955146784,0.0002599946174411204,3.379924160030806e-09,100.0,1.9591573236934164e-21,5.020197952301032,5.0889432684612633e-14,10.0,0.65
8.710927016628019e-12,199.9999999999913,2.0239835622779696e-20,0.0,5.034461550172297,1.777435520149007e-11,9.99967068876459,94.9673715661054,1.0482778914499914e-25,1.0,1.0,10.0,6.59986932172112e-09,3.0665084632504255e-14,7.0,0.9999843585306155,0.0002639944505513972,3.4847206008386157e-09,100.0,2.114207483190799e-21,5.020507099231526,5.321356563027231e-14,10.0,0.66
8.97687749205321e-12,199.99999999999105,2.149459616053111e-20,0.0,5.0349818671621,1.8573919767127976e-11,9.999665709758045,94.96687894712737,1.147081849288967e-25,1.0,1.0,10.0,6.699865331800721e-09,3.208013920822027e-14,7.0,0.999984121546795,0.00026799428111380554,3.591116932142408e-09,100.0,2.2789117390235676e-21,5.020816198005768,5.560558027250625e-14,10.0,0.67
9.246826466932998e-12,199.9999999999908,2.2806814135685165e-20,0.0,5.035502129659031,1.9396501706617266e-11,9.999660731065552,94.96638638036468,1.2535226036393642e-25,1.0,1.0,10.0,6.799861281882734e-09,3.353806956504611e-14,7.0,0.9999838845632166,0.0002719941091283474,3.6991131522830804e-09,100.0,2.4537130502373953e-21,5.021125248626004,5.806634936782911e-14,10.0,0.68
9.52077391887504e-12,199.9999999999905,2.417821737112321e-20,0.0,5.036022337666007,2.0242393383925872e-11,9.999655752687064,94.96589386581466,1.368064706905041e-25,1.0,1.0,10.0,6.8998571719671945e-09,3.5039515576112844e-14,7.0,0.9999836475798807,0.0002759939345950247,3.808709259601531e-09,100.0,2.6390676465035085e-21,5.0214342510944805,6.059674153270785e-14,10.0,0.6900000000000001
9.7987198254871e-12,199.99999999999022,2.5610559284440194e-20,0.0,5.036542491185944,2.1111885825048058e-11,9.999650774622532,94.96540140347464,1.491193542184103e-25,1.0,1.0,10.0,6.999853002054139e-09,3.658511711267214e-14,7.0,0.999983410596787,0.00027999375751383944,3.919905252438659e-09,100.0,2.83544521951036e-21,5.021743205413447,6.319762126413972e-14,10.0,0.7000000000000001
