Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p21,p21_mRNA,p21step1,p21step2,p53_P,Mdm2_P,p21_basal,p38,p38_P,GADD45,IR,damDNA,ROS,basalROS,Sink,Source,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kdegp53mdm2ind,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kactATM,kdegATMMdm2,kinactATM,kphosp53,kdephosp53,kphosMdm2,kdephosMdm2,kphosp38,kdephosp38,kdam,krepair,kGADD45,kdegGADD45,ksynp53mRNA,kdegp53mRNA,ksynp21mRNAp53P,ksynp21mRNAp53,kdegp21mRNA,ksynp21step1,ksynp21step2,ksynp21step3,kdegp21,kremROS,kgenROSp38,kdamROS,kdamBasalROS,kp38ROS,cell,p53mRNASynthesis,p53mRNADegradation,Mdm2Synthesis,Mdm2mRNASynthesis1,Mdm2mRNASynthesis2,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,p53Mdm2IndepDegradation1,p53Mdm2IndepDegradation2,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ATMactivation,p53phoshorylation,p53dephosorylation,Mdm2phoshorylation,Mdm2dephosorylation,Mdm2Pdegradation,ATMInactivation,p21mRNASynthesis1,p21mRNASynthesis2,p21mRNADegradation,p21Synthesis1,p21Synthesis2,p21Synthesis3,p21degradation,GADD45activation2,GADD45degradation,p38activation,p38inactivation,ROSgenerationP38,ROSremoval,ROSDNAdamage,basalROSDNAdamage
1.9000000000000001,5.098566208649379,5.058468832444695,94.90668416615178,9.999055671916208,10.0,7.217439947049668e-11,199.99999999992784,7.31524943500199e-13,0.9999549743758332,0.0007599540108755486,2.8878103439063272e-08,1.1090676207764597e-12,3.7192904121879665e-10,7.0,100.0,4.0952271463328006e-19,1.3899328343569305e-18,0.0,1.899891704114898e-08,5.861182744082912e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949532557598523,0.0005058468832444695,1.1090676207764597e-16,0.0009999055671916209,0.002207679168345181,0.06,0.07829801443707522,9.149807871405794e-19,4.1732367867668735e-06,0.029788533686382932,0.0001096172202119053,0.0,1.1399350224689388e-12,7.59956681645685e-11,2.190551701331522e-12,5.545338103882298e-13,7.35971908539672e-10,1.8596452060939832e-10,1.4877161648751866e-13,3.608719973524834e-14,3.0350812994668165e-07,6.654405724658758e-18,2.399891938502e-05,0.00039998198975033333,3.0398160435021944e-08,1.1551241375625309e-12,1.389897392650378e-16,2.9260997740007956e-18,1.3899328343569305e-23,1.1119462674855445e-18,4.095227146332801e-20,1.84285221584976e-22,2.2448329909837551e-26,5.861182744082913e-28,1e-08
1.9100000000000001,5.099079791094948,5.058771977613512,94.90619800111043,9.999050731483415,10.0,7.293599314943875e-11,199.99999999992707,7.431356846237722e-13,0.99995473742184,0.0007639535255176365,2.91828733342848e-08,1.1255028997824223e-12,3.7745299730532153e-10,7.0,100.0,4.2034492329475587e-19,1.4194255001690377e-18,0.0,1.909890561180218e-08,6.047871716399512e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.00494953011208429,0.0005058771977613512,1.1255028997824223e-16,0.0009999050731483415,0.002207901549544113,0.06,0.0782976133509161,9.285398923204984e-19,4.173486881531147e-06,0.02979331966242149,0.00010961665869128254,0.0,1.1459343367081309e-12,7.639562244718087e-11,2.2137993498227513e-12,5.627514498912111e-13,7.438128974234855e-10,1.8872649865266077e-10,1.5098119892212862e-13,3.646799657471938e-14,3.035263186568107e-07,6.7530173986945335e-18,2.3998913698124163e-05,0.00039998189496873605,3.0558141020705466e-08,1.167314933371392e-12,1.4119578007851673e-16,2.9725427384950886e-18,1.4194255001690377e-23,1.1355404001352302e-18,4.203449232947559e-20,1.8915521548264013e-22,2.3163348673810132e-26,6.047871716399513e-28,1e-08
1.92,5.099593319417488,5.059075074915645,94.9057118879439,9.999045791358684,10.0,7.370158255204934e-11,199.9999999999263,7.548686314657106e-13,0.9999545004680856,0.0007679530376121035,2.9489242912625734e-08,1.1420887227548304e-12,3.830278057807989e-10,7.0,100.0,4.3139400214714145e-19,1.4493850346357484e-18,0.0,1.9198894122462255e-08,6.23948087244552e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949527666722548,0.0005059075074915645,1.1420887227548305e-16,0.0009999045791358684,0.002208123907307772,0.06,0.07829721230755371,9.422231962727351e-19,4.173736936805408e-06,0.02979810539991441,0.0001096160972305752,0.0,1.1519336473477352e-12,7.679557648982074e-11,2.2371710356254638e-12,5.710443613774152e-13,7.516961960258545e-10,1.9151390289039945e-10,1.5321112231231957e-13,3.685079127602467e-14,3.0354450449493867e-07,6.852532336528982e-18,2.3998908011234056e-05,0.0003999818001872343,3.071812150448414e-08,1.1795697165050294e-12,1.4342503997848503e-16,3.0194745258628423e-18,1.4493850346357486e-23,1.1595080277085987e-18,4.313940021471415e-20,1.9412730096621366e-22,2.389721174146634e-26,6.23948087244552e-28,1e-08
1.93,5.100106793620047,5.059378124353482,94.90522582664939,9.999040851541967,10.0,7.447116765595022e-11,199.99999999992554,7.667244236661322e-13,0.99995426351457,0.0007719525471589516,2.9797212172427172e-08,1.1588255762307673e-12,3.8865363491492526e-10,7.0,100.0,4.426734770963455e-19,1.4798163387316753e-18,0.0,1.929888257312924e-08,6.436113076756825e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949525221513274,0.0005059378124353482,1.1588255762307673e-16,0.0009999040851541967,0.0022083462416374803,0.06,0.07829681130698574,9.56031100390383e-19,4.173986952591623e-06,0.02980289089875156,0.00010961553582978004,0.0,1.1579329543877545e-12,7.719553029248824e-11,2.2606667792014507e-12,5.794127881153836e-13,7.596218161818584e-10,1.9432681745746263e-10,1.554614539659701e-13,3.723558382797511e-14,3.0356268746120886e-07,6.952953457384603e-18,2.399890232434968e-05,0.000399981705405828,3.087810188635807e-08,1.191888486897087e-12,1.4567764049656513e-16,3.066897694664529e-18,1.4798163387316753e-23,1.1838530709853404e-18,4.426734770963455e-20,1.9920306469335546e-22,2.4650313083978637e-26,6.436113076756825e-28,1e-08
1.94,5.100620213705678,5.05968112592941,94.90473981722407,9.999035912033214,10.0,7.524474843876317e-11,199.99999999992477,7.787037008632754e-13,0.999954026561293,0.0007759520541581829,3.0106781112030185e-08,1.1757139445247692e-12,3.943306522555203e-10,7.0,100.0,4.541869098146381e-19,1.5107243390165052e-18,0.0,1.9398870963803178e-08,6.637872788171046e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949522776456441,0.000505968112592941,1.1757139445247694e-16,0.0009999035912033214,0.0022085685525345586,0.06,0.07829641034920985,9.699640042329347e-19,4.174236928891764e-06,0.029807676158822856,0.00010961497448889379,0.0,1.1639322578281907e-12,7.759548385518353e-11,2.284286601005499e-12,5.878569722623846e-13,7.675897697239085e-10,1.9716532612776015e-10,1.5773226090220812e-13,3.762237421938159e-14,3.035808675557646e-07,7.054283667148616e-18,2.399889663747103e-05,0.0003999816106245172,3.103808216632732e-08,1.2042712444812075e-12,1.4795370316402233e-16,3.1148148034531012e-18,1.5107243390165053e-23,1.2085794712132041e-18,4.541869098146381e-20,2.0438410941658713e-22,2.5423052778695107e-26,6.637872788171047e-28,1e-08
1.95,5.101133579677432,5.05998407964582,94.90425385966515,9.99903097283238,10.0,7.602232487811016e-11,199.999999999924,7.908071026934998e-13,0.9999537896082545,0.0007799515586097993,3.0417949729775855e-08,1.1927543097398427e-12,4.0005902463210404e-10,7.0,100.0,4.659378979094814e-19,1.5421139876349232e-18,0.0,1.9498859294484096e-08,6.844866075954262e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949520331552028,0.000505998407964582,1.1927543097398427e-16,0.000999903097283238,0.0022087908400003284,0.06,0.07829600943422374,9.840223055353702e-19,4.174486865707802e-06,0.029812461180018245,0.00010961441320791324,0.0,1.1699315576690458e-12,7.799543717790675e-11,2.308030521485398e-12,5.963771548699213e-13,7.756000684817496e-10,2.0002951231605202e-10,1.6002360985284162e-13,3.801116243905508e-14,3.0359904477874914e-07,7.156525858439057e-18,2.3998890950598108e-05,0.0003999815158433018,3.1198062344391975e-08,1.2167179891910344e-12,1.5025334951176498e-16,3.163228410773999e-18,1.5421139876349235e-23,1.2336911901079385e-18,4.659378979094814e-20,2.0967205405926662e-22,2.6215837070904823e-26,6.844866075954262e-28,1e-08
1.96,5.101646891538364,5.0602869855051,94.90376795396979,9.999026033939412,10.0,7.680389695161323e-11,199.99999999992323,8.030352687912863e-13,0.9999535526554548,0.0007839510605138028,3.0730718024005266e-08,1.2099471517784239e-12,4.058389181594554e-10,7.0,100.0,4.779300750921894e-19,1.5739902623165352e-18,0.0,1.9598847565172037e-08,7.057200636003596e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949517886800009,0.00050602869855051,1.209947151778424e-16,0.0009999026033939411,0.0022090131040361114,0.06,0.07829560856202508,9.982064002171997e-19,4.1747367630417076e-06,0.02981724596222772,0.00010961385198683511,0.0,1.1759308539103222e-12,7.839539026065806e-11,2.33189856108194e-12,6.049735758892119e-13,7.83652724282461e-10,2.029194590797277e-10,1.6233556726378218e-13,3.840194847580662e-14,3.03617219130306e-07,7.259682910670543e-18,2.3998885263730915e-05,0.00039998142106218197,3.135804242055211e-08,1.2292287209602107e-12,1.525767010703444e-16,3.212141075165145e-18,1.5739902623165355e-23,1.2591922098532282e-18,4.779300750921895e-20,2.1506853379148524e-22,2.7029078435893774e-26,7.057200636003597e-28,1e-08
1.97,5.102160149291527,5.060589843509643,94.90328210013517,9.999021095354266,10.0,7.758946463689455e-11,199.99999999992244,8.153888387892368e-13,0.9999533157028937,0.0007879505598701953,3.1045085993059503e-08,1.2272929483532843e-12,4.116704982411534e-10,7.0,100.0,4.901671113464191e-19,1.6063581663757892e-18,0.0,1.9698835775867033e-08,7.274985807125612e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949515442200361,0.0005060589843509643,1.2272929483532844e-16,0.0009999021095354267,0.0022092353446432314,0.06,0.07829520773261152,1.0125166823914597e-18,4.174986620895455e-06,0.029822030505341317,0.00010961329082565611,0.0,1.1819301465520219e-12,7.879534310343757e-11,2.3558907402289153e-12,6.136464741766422e-13,7.917477489504551e-10,2.058352491205767e-10,1.6466819929646137e-13,3.8794732318447274e-14,3.0363539061057856e-07,7.363757690119707e-18,2.399887957686945e-05,0.0003999813262811575,3.151802239480781e-08,1.2418034397223802e-12,1.54923879369955e-16,3.261555355156947e-18,1.6063581663757892e-23,1.2850865331006314e-18,4.9016711134641913e-20,2.205752001058886e-22,2.7863195641291093e-26,7.274985807125613e-28,1e-08
1.98,5.102673352939978,5.06089265366184,94.90279629815848,9.999016157076893,10.0,7.83790279115764e-11,199.99999999992164,8.278684523180744e-13,0.9999530787505712,0.0007919500566789787,3.136105363527965e-08,1.2447921749983828e-12,4.175539295731003e-10,7.0,100.0,5.026527130964918e-19,1.6392227287118982e-18,0.0,1.979882392656912e-08,7.498332587390418e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949512997753062,0.000506089265366184,1.2447921749983828e-16,0.0009999016157076893,0.0022094575618230106,0.06,0.07829480694598075,1.0269535443736659e-18,4.175236439271018e-06,0.02982681480924911,0.00010961272972437304,0.0,1.1879294355941472e-12,7.919529570624545e-11,2.3800070793531196e-12,6.223960874991914e-13,7.998851543074793e-10,2.0877696478655015e-10,1.6702157182924014e-13,3.9189513955788196e-14,3.036535592197104e-07,7.468753049990297e-18,2.3998873890013707e-05,0.0003999812315002285,3.167800226715915e-08,1.2544421454111862e-12,1.5729500594043414e-16,3.3114738092722976e-18,1.6392227287118985e-23,1.3113781829695184e-18,5.026527130964918e-20,2.261937208934213e-22,2.87186138097053e-26,7.4983325873904185e-28,1e-08
1.99,5.103186502486772,5.061195415964086,94.9023105480369,9.999011219107244,10.0,7.917258675328117e-11,199.99999999992085,8.404747490066433e-13,0.9999528417984871,0.0007959495509401552,3.167862094900681e-08,1.2624453050796615e-12,4.2348937614702764e-10,7.0,100.0,5.153906233755471e-19,1.6725890038087628e-18,0.0,1.9898812017278335e-08,7.727353650561421e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949510553458086,0.0005061195415964086,1.2624453050796615e-16,0.0009999011219107244,0.0022096797555767726,0.06,0.07829440620213043,1.0415173766907207e-18,4.175486218170371e-06,0.029831598873841205,0.00010961216868298261,0.0,1.1939287210367002e-12,7.959524806908186e-11,2.4042475988743532e-12,6.312226525398307e-13,8.080649521726149e-10,2.1174468807351382e-10,1.6939575045881106e-13,3.958629337664058e-14,3.036717249578451e-07,7.574671830477968e-18,2.3998868203163692e-05,0.00039998113671939486,3.183798203760621e-08,1.2671448379602725e-12,1.5969020231126224e-16,3.361898996026573e-18,1.672589003808763e-23,1.3380712030470103e-18,5.153906233755471e-20,2.3192578051899617e-22,2.959576448165024e-26,7.727353650561421e-28,1e-08
2.0,5.103699597934968,5.061498130418776,94.90182484976759,9.99900628144527,10.0,7.997014113963136e-11,199.99999999992005,8.532083684819089e-13,0.9999526048466416,0.0007999490426537266,3.199778793258205e-08,1.2802528098057895e-12,4.294770012539842e-10,7.0,100.0,5.283846219935261e-19,1.7064620717348927e-18,0.0,1.999880004799471e-08,7.962163362600652e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949508109315408,0.0005061498130418775,1.2802528098057895e-16,0.000999900628144527,0.0022099019259058414,0.06,0.07829400550105826,1.0562085680897763e-18,4.17573595759549e-06,0.029836382699007763,0.00010961160770148156,0.0,1.1999280028796827e-12,7.999520019194688e-11,2.4286123192054187e-12,6.401264049028947e-13,8.162871543622785e-10,2.147385006269921e-10,1.7179080050159369e-13,3.998507056981568e-14,3.036898878251265e-07,7.681516858834737e-18,2.39988625163194e-05,0.00039998104193865664,3.1997961706149065e-08,1.2799115173032821e-12,1.621095900115627e-16,3.4128334739276354e-18,1.7064620717348928e-23,1.3651696573879142e-18,5.2838462199352613e-20,2.377730798970867e-22,3.04950856787605e-26,7.962163362600653e-28,1e-08
2.0100000000000002,5.104212639287624,5.061800797028304,94.90133920334776,9.999001344090924,10.0,8.077169104824962e-11,199.99999999991925,8.66069950368958e-13,0.9999523678950346,0.0008039485318196949,3.231855458434648e-08,1.2982151582388533e-12,4.3551696748780735e-10,7.0,100.0,5.416385257049889e-19,1.74084703814333e-18,0.0,2.0098788018718292e-08,8.20287779824958e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949505665325008,0.0005061800797028303,1.2982151582388535e-16,0.0009999001344090925,0.0022101240728115415,0.06,0.0782936048427619,1.071027505547054e-18,4.175985657548351e-06,0.029841166284638985,0.00010961104677986666,0.0,1.2059272811230976e-12,8.039515207484071e-11,2.453101260752123e-12,6.491075791194267e-13,8.245517726902216e-10,2.1775848374390368e-10,1.7420678699512295e-13,4.038584552412481e-14,3.037080478216982e-07,7.78929094943312e-18,2.399885682948083e-05,0.0003999809471580139,3.21579412727878e-08,1.2927421833738594e-12,1.6455329057010204e-16,3.464279801475832e-18,1.7408470381433304e-23,1.392677630514664e-18,5.4163852570498897e-20,2.43737336567245e-22,3.141702196729589e-26,8.202877798249581e-28,1e-08
2.02,5.1047256265478005,5.062103415795068,94.90085360877455,9.99899640704416,10.0,8.157723645675862e-11,199.99999999991846,8.790601342909974e-13,0.999952130943666,0.000807948018438062,3.264092090264117e-08,1.316332817304991e-12,4.416094367485757e-10,7.0,100.0,5.551561883767594e-19,1.7757490342715683e-18,0.0,2.0198775929449103e-08,8.449614757685316e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949503221486859,0.0005062103415795069,1.316332817304991e-16,0.000999899640704416,0.0022103461962951977,0.06,0.07829320422723901,1.0859745742766175e-18,4.1762353180309315e-06,0.029845949630625097,0.0001096104859181346,0.0,1.2119265557669462e-12,8.079510371776348e-11,2.477714443913279e-12,6.581664086524955e-13,8.328588189675305e-10,2.2080471837428785e-10,1.766437746994303e-13,4.0788618228379314e-14,3.0372620494770406e-07,7.897996903829946e-18,2.3998851142647983e-05,0.0003999808523774664,3.2317920737522486e-08,1.305636836105647e-12,1.6702142551528953e-16,3.516240537163989e-18,1.7757490342715685e-23,1.4205992274172546e-18,5.551561883767594e-20,2.4982028476954176e-22,3.236202452193476e-26,8.449614757685317e-28,1e-08
2.0300000000000002,5.105238559718558,5.062405986721466,94.90036806604516,9.998991470304928,10.0,8.238677734278129e-11,199.99999999991766,8.921795598693571e-13,0.9999518939925358,0.0008119475025088302,3.2964886885807245e-08,1.3346062518049791e-12,4.4775457024604706e-10,7.0,100.0,5.689415011554085e-19,1.8111732169414822e-18,0.0,2.029876378018719e-08,8.702493783252238e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949500777800939,0.0005062405986721466,1.3346062518049792e-16,0.0009998991470304929,0.0022105682963581355,0.06,0.07829280365448726,1.1010501577391078e-18,4.17648493904521e-06,0.029850732736856383,0.00010960992511628215,0.0,1.2179258268112316e-12,8.119505512071534e-11,2.5024518890807066e-12,6.673031259024896e-13,8.412083050026285e-10,2.2387728512302353e-10,1.7910182809841883e-13,4.1193388671390645e-14,3.0374435920328794e-07,8.007637510829875e-18,2.399884545582086e-05,0.00039998075759701434,3.247790010035321e-08,1.31859547543229e-12,1.6951411637517787e-16,3.568718239477428e-18,1.8111732169414824e-23,1.4489385735531858e-18,5.689415011554086e-20,2.560236755199338e-22,3.333055118985607e-26,8.702493783252239e-28,1e-08
2.04,5.105751438802958,5.062708509809898,94.89988257515675,9.998986533873177,10.0,8.32003136839405e-11,199.99999999991684,9.054288667234859e-13,0.999951657041644,0.000815946984032001,3.329045253218576e-08,1.3530359244247592e-12,4.539525285030753e-10,7.0,100.0,5.829983926345608e-19,1.847124768559239e-18,0.0,2.039875157093258e-08,8.961636176268743e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.0049494983342672225,0.0005062708509809898,1.3530359244247594e-16,0.0009998986533873177,0.002210790373001681,0.06,0.07829240312450432,1.1162546376504263e-18,4.176734520593166e-06,0.029855515603223158,0.00010960936437430605,0.0,1.2239250942559546e-12,8.15950062836964e-11,2.527313616639231e-12,6.765179622123796e-13,8.496002426012733e-10,2.2697626425153765e-10,1.8158101140123013e-13,4.160015684197025e-14,3.0376251058859384e-07,8.118215546548556e-18,2.3998839768999456e-05,0.0003999806628166576,3.263787936128004e-08,1.3316181012874305e-12,1.7203148467746232e-16,3.621715466893944e-18,1.8471247685592393e-23,1.4776998148473912e-18,5.829983926345609e-20,2.6234927668555236e-22,3.432306655510928e-26,8.961636176268744e-28,1e-08
2.05,5.106264263804064,5.063010985062762,94.8993971361065,9.998981597748863,10.0,8.401784545785937e-11,199.999999999916,9.188086944709554e-13,0.9999514200909906,0.0008199464630075766,3.3617617840117834e-08,1.3716222957459194e-12,4.6020347135901476e-10,7.0,100.0,5.973308290220421e-19,1.883608897115232e-18,0.0,2.0498739301685313e-08,9.227165013909346e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949495890885687,0.0005063010985062763,1.3716222957459195e-16,0.0009998981597748864,0.00221101242622716,0.06,0.07829200263728786,1.1315883939903837e-18,4.176984062676779e-06,0.029860298229615775,0.00010960880369220301,0.0,1.2299243581011187e-12,8.199495720670682e-11,2.552299646966685e-12,6.858111478729597e-13,8.580346435665599e-10,2.3010173567950738e-10,1.840813885436059e-13,4.2008922728929685e-14,3.037806591037657e-07,8.229733774475516e-18,2.3998834082183776e-05,0.00039998056803639627,3.2797858520303065e-08,1.3447047136047135e-12,1.7457365194948154e-16,3.675234777883822e-18,1.883608897115232e-23,1.5068871176921855e-18,5.973308290220422e-20,2.6879887305991893e-22,3.5340042003272796e-26,9.227165013909346e-28,1e-08
2.06,5.106777034724941,5.0633134124824615,94.89891174889158,9.998976661931936,10.0,8.483937264216113e-11,199.9999999999152,9.323196827274587e-13,0.9999511831405755,0.0008239459394355592,3.394638280794458e-08,1.3903658242561187e-12,4.665075579731042e-10,7.0,100.0,6.119428143068536e-19,1.920630836183997e-18,0.0,2.059872697244543e-08,9.499205166161775e-23,10.0,1.0,1.0,0.000495,0.000433,0.006,0.000825,8.25e-07,0.001155,1.155e-06,0.0001,0.0001,2e-05,0.0004,0.0005,0.006,0.5,2.0,0.5,0.008,0.1,0.007,6e-05,4e-06,1e-05,0.001,0.0001,6e-06,6e-08,2.4e-05,0.0004,4e-05,4e-05,0.00019,0.000383,0.00045,1e-05,1e-09,1.0,1.0,0.001,0.001,0.004949493447656308,0.0005063313412482462,1.3903658242561188e-16,0.0009998976661931937,0.0022112344560358994,0.06,0.07829160219283555,1.147051805011298e-18,4.177233565298031e-06,0.02986508061592464,0.00010960824306996976,0.0,1.2359236183467257e-12,8.239490788974678e-11,2.5774100004339128e-12,6.951829121280594e-13,8.665115196989199e-10,2.332537789865521e-10,1.866030231892417e-13,4.2419686321080566e-14,3.0379880474894765e-07,8.342194945536713e-18,2.3998828395373812e-05,0.00039998047325623024,3.295783757742237e-08,1.3578553123177833e-12,1.7714073971821715e-16,3.729278730909835e-18,1.920630836183997e-23,1.5365046689471977e-18,6.119428143068536e-20,2.7537426643808414e-22,3.63819557863996e-26,9.499205166161776e-28,1e-08
