value_component_Environment_variable_time,value_component_Environment_variable_F,value_component_Environment_variable_R,value_component_Environment_variable_Temp,value_component_Environment_variable_FonRT,value_component_Environment_variable_K_o,value_component_Environment_variable_Na_o,value_component_Environment_variable_Ca_o,value_component_cell_variable_V,value_component_cell_variable_caiont,value_component_cell_variable_naiont,value_component_cell_variable_kiont,value_component_cell_variable_l,value_component_cell_variable_ra,value_component_cell_variable_vcell,value_component_cell_variable_ageo,value_component_cell_variable_Acap,value_component_cell_variable_AF,value_component_cell_variable_vmyo,value_component_cell_variable_vmito,value_component_cell_variable_vsr,value_component_cell_variable_vnsr,value_component_cell_variable_vjsr,value_component_cell_variable_vss,value_component_cell_variable_i_Stim,value_component_cell_variable_stim_offset,value_component_cell_variable_stim_period,value_component_cell_variable_stim_duration,value_component_cell_variable_stim_amplitude,value_component_cell_variable_past,value_component_INa_variable_H,value_component_INa_variable_m,value_component_INa_variable_J,value_component_INa_variable_GNa,value_component_INa_variable_a,value_component_INa_variable_aH,value_component_INa_variable_bH,value_component_INa_variable_aj,value_component_INa_variable_bj,value_component_INa_variable_am,value_component_INa_variable_bm,value_component_INa_variable_ina,value_component_ICaL_variable_d,value_component_ICaL_variable_f,value_component_ICaL_variable_dss0,value_component_ICaL_variable_taud,value_component_ICaL_variable_dss1,value_component_ICaL_variable_dss,value_component_ICaL_variable_fss,value_component_ICaL_variable_tauf,value_component_ICaL_variable_gacai,value_component_ICaL_variable_gacao,value_component_ICaL_variable_kmca,value_component_ICaL_variable_pca,value_component_ICaL_variable_pna,value_component_ICaL_variable_ganai,value_component_ICaL_variable_ganao,value_component_ICaL_variable_pk,value_component_ICaL_variable_gaki,value_component_ICaL_variable_gako,value_component_ICaL_variable_ibarca,value_component_ICaL_variable_ibarna,value_component_ICaL_variable_ibark,value_component_ICaL_variable_fca,value_component_ICaL_variable_ilca,value_component_ICaL_variable_ilcana,value_component_ICaL_variable_ilcak,value_component_IK1_variable_GK1max,value_component_IK1_variable_GK1_,value_component_IK1_variable_ak1,value_component_IK1_variable_bk1,value_component_IK1_variable_gK1,value_component_IK1_variable_IK1,value_component_IKr_variable_gkrmax,value_component_IKr_variable_xr,value_component_IKr_variable_r,value_component_IKr_variable_xrss,value_component_IKr_variable_tauxr,value_component_IKr_variable_ikr,value_component_IKs_variable_GKsmax,value_component_IKs_variable_xs1,value_component_IKs_variable_xs2,value_component_IKs_variable_gks,value_component_IKs_variable_xss,value_component_IKs_variable_tauxs,value_component_IKs_variable_iks,value_component_INaK_variable_kmnai,value_component_INaK_variable_kmko,value_component_INaK_variable_ibarnak,value_component_INaK_variable_fnak,value_component_INaK_variable_sigma,value_component_INaK_variable_inak,value_component_INaCa_variable_c1,value_component_INaCa_variable_c2,value_component_INaCa_variable_gammas,value_component_INaCa_variable_inaca,value_component_IKp_variable_GKpmax,value_component_IKp_variable_ikp,value_component_IpCa_variable_ibarpca,value_component_IpCa_variable_kmpca,value_component_IpCa_variable_ipca,value_component_ICab_variable_gcab,value_component_ICab_variable_icab,value_component_INab_variable_GNab,value_component_INab_variable_inab,value_component_ICaT_variable_b,value_component_ICaT_variable_g,value_component_ICaT_variable_gcat,value_component_ICaT_variable_bss,value_component_ICaT_variable_taub,value_component_ICaT_variable_gss,value_component_ICaT_variable_aa,value_component_ICaT_variable_taug,value_component_ICaT_variable_icat,value_component_reversal_potentials_variable_ENa,value_component_reversal_potentials_variable_ECa,value_component_reversal_potentials_variable_EK,value_component_reversal_potentials_variable_EKs,value_component_reversal_potentials_variable_prnak,value_component_Irel_variable_Rel,value_component_Irel_variable_Rel_ss,value_component_Irel_variable_tau_Rel,value_component_Irel_variable_K_Relss,value_component_Irel_variable_alpha_Rel,value_component_Irel_variable_tau,value_component_Irel_variable_kappa,value_component_Irel_variable_qn,value_component_Irel_variable_Ca_JSR_free,value_component_Irel_variable_bbb,value_component_Irel_variable_c,value_component_Irel_variable_kmcsqn,value_component_Irel_variable_csqnbar,value_component_Iup_Ileak_variable_kmup,value_component_Iup_Ileak_variable_iupbar,value_component_Iup_Ileak_variable_nsrbar,value_component_Iup_Ileak_variable_iup,value_component_Iup_Ileak_variable_ileak,value_component_Itr_variable_tautr,value_component_Itr_variable_itr,value_component_Na_variable_Na_i,value_component_K_variable_K_i,value_component_Ca_variable_Ca_T,value_component_Ca_variable_Ca_JSR_T,value_component_Ca_variable_Ca_NSR,value_component_Ca_variable_Over,value_component_Ca_variable_cmdnbar,value_component_Ca_variable_trpnbar,value_component_Ca_variable_kmcmdn,value_component_Ca_variable_kmtrpn,value_component_Ca_variable_bmyo,value_component_Ca_variable_cmyo,value_component_Ca_variable_dmyo,value_component_Ca_variable_Ca_i
0.0,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-89.4356034692784,0.7686246706421895,-0.48443714823871964,-15.28148008313971,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.994401369032678,0.000734780346592185,0.996100688673679,16.0,1.0,0.5406994201171813,0.0030407547064980386,0.08945896465194167,0.00034793117905351973,0.19980287162434193,271.72234703692686,-9.202719712939708e-07,3.2514786721066e-27,0.997404948824816,2.960750959434919e-06,0.3596782568248418,0.0,0.0,0.9998007553875783,49.96199631090096,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-428.8206776486492,-23.630711323452932,0.019951976389919395,0.7330925317456728,-1.0194993245059033e-24,-5.618081283755965e-26,4.743480786331579e-29,0.75,0.6846531968814575,1.0199986897155195,0.8968185005027522,0.36432549086702753,0.8519409788417441,0.02614,0.000162194715543637,0.9731657446316874,7.787622396941335e-09,32.407633018958485,8.807617056750857e-06,0.433,0.0285147332973946,0.0764114040188678,0.6721345481411648,0.004298224685670949,126.25978008546714,-0.014142880464695732,10.0,1.5,2.25,0.45180757846568015,1.0009103049457284,0.5596434951568386,0.00025,0.0001,0.15,-0.525959276057614,0.00552,1.179861970518114e-09,1.15,0.0005,0.3496665817759773,0.003016,-0.6329518628437456,0.004,-0.5854888852644224,0.000927461915392873,0.952834331760863,0.05,0.0009250122850728475,9.799996313137846,0.9948127857378388,1.0,90.25615303561861,-8.60040526999836e-06,56.93661784682719,120.42907253992105,-91.77400964781475,-79.77833826172998,0.01833,1.06874246141923e-23,-5.836743296937862e-25,4.709825597634816,1.0,0.59375,4.75,0.125,9.0,1.4419842347452483,2.9262834970343308,6.298973202372537,0.8,10.0,0.00092,0.00875,15.0,0.0016789859246736905,0.0015838563748972537,120.0,0.010609984351845599,16.612739313555,139.730914103161,0.0257059808595638,7.87371650296567,2.71518235696672,1e-12,0.05,0.07,0.00238,0.0005,0.09717401914043622,0.00011875677512445628,-3.059011722288092e-08,0.00021845056935889534
0.1,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-87.96257390287,0.6876984129288879,-0.30640519474651945,-14.858010149444471,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9943533350701713,0.0009319926296250659,0.9960956900306261,16.0,1.0,0.43538971599959614,0.003416020754259071,0.08056113686963408,0.0004195739458443858,0.22397621166584558,237.6666313682247,-1.8589391042961446e-06,2.4686731677832748e-27,0.9974096324265377,3.7490578967096895e-06,0.3664734616784756,0.0,0.0,0.9996898733885814,49.950559669730744,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-421.81870558234345,-23.284079198719034,0.032964480686977854,0.7331237302658694,-7.61448028740985e-25,-4.203136554230541e-26,5.950598801187973e-29,0.75,0.6846531968814575,1.0199981381595078,1.0232665983874834,0.34177900377422826,1.3026747667711969,0.02614,0.00016170229429293318,0.9713939788582935,1.101359908803875e-08,33.37313611321232,1.4286214631745321e-05,0.433,0.028495935130567755,0.0763973299621617,0.6721303014811051,0.004692714341142084,129.22958411040412,-0.011975447624043217,10.0,1.5,2.25,0.4636898876010818,1.0009103049457284,0.5743618786332549,0.00025,0.0001,0.15,-0.48329740677686955,0.00552,2.4602536922792864e-09,1.15,0.0005,0.3496277806538363,0.003016,-0.6285156287594339,0.004,-0.5795967513765713,0.0009281121915811217,0.9528803187636428,0.05,0.0010600416529626176,9.799994885317112,0.9932625717727316,1.0,88.96725216501126,-8.55251925361625e-06,56.93661394127284,120.43120221100067,-91.77402736369089,-79.77835594757516,0.01833,1.0473524287681662e-23,-4.359769778153135e-25,4.709836903270087,1.0,0.59375,4.75,0.125,9.0,1.442393605746945,2.9252227036721985,6.299821837062242,0.8,10.0,0.00092,0.00875,15.0,0.0016787695880820979,0.001583808110772029,120.0,0.010605883439328253,16.612741742468536,139.731006774058,0.02570297035724094,7.874777296327802,2.7150996184663354,1e-12,0.05,0.07,0.00238,0.0005,0.09717702964275907,0.00011876544537114611,-3.058653472511672e-08,0.00021841573970386718
0.2,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-86.53778632014858,0.6099751857528376,-0.1351600537073176,-14.50539427033247,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9942177067241543,0.0011822929637940506,0.9960797290866967,16.0,1.0,0.35308680851227303,0.0038230035848414987,0.07230418166822129,0.0005028485875643819,0.24991732552483956,208.7928974407614,-3.7570355502085084e-06,1.883846408195377e-27,0.9974140638574903,4.710692678062426e-06,0.373294822892839,0.0,0.0,0.9995562714271643,49.936535204671564,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-415.05076063407614,-22.949879778273626,0.04588941438684079,0.7331523879400719,-5.717635250368476e-25,-3.161517916784724e-26,6.32161070891977e-29,0.75,0.6846531968814575,1.0199973846949968,1.1545732495315224,0.32114131371527144,1.6815788707271406,0.02614,0.0001612255196216625,0.9695724961626806,1.540011416475376e-08,34.36214002706257,1.953215198674833e-05,0.433,0.028477889588359843,0.07638365699688325,0.672126399693521,0.0051085210167553345,132.22425114622996,-0.009882531216468338,10.0,1.5,2.25,0.4751482193094044,1.0009103049457284,0.5885550731422063,0.00025,0.0001,0.15,-0.44230797458923704,0.00552,4.28928396119991e-09,1.15,0.0005,0.3495921391379254,0.003016,-0.6242243698145056,0.004,-0.5738975923306753,0.0009301980928567797,0.9529249481815304,0.05,0.0012093505745083175,9.799992980201235,0.9913275220104923,1.0,87.72056303013001,-8.53274905633567e-06,56.93661176252024,120.43315857856018,-91.77404462423603,-79.77837317532448,0.01833,1.026144994517147e-23,-3.2740044115863456e-25,4.7098482007093745,1.0,0.59375,4.75,0.125,9.0,1.442802910260864,2.9241623203440446,6.300670143724766,0.8,10.0,0.00092,0.00875,15.0,0.001678570874770064,0.0015837598581590834,120.0,0.010601783245336848,16.612743097462427,139.73109706319946,0.025700205043429465,7.875837679655956,2.715016899701286,1e-12,0.05,0.07,0.00238,0.0005,0.09717979495657053,0.00011877340947492315,-3.0583244001681064e-08,0.0002183837492309229
0.30000000000000004,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-85.15428982224925,0.5351016919594054,0.030052448159155642,-14.214700944986573,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.994003757941931,0.0014881788889466356,0.9960518408776554,16.0,1.0,0.28808586435658035,0.004264543763774412,0.06451576945007913,0.000599460434308234,0.2777402864063101,184.11681686754005,-7.418594581941475e-06,1.4446438909726741e-27,0.9974181949652647,5.87994833739789e-06,0.3801658247580474,0.0,0.0,0.99939657445859,49.919481587612275,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-408.48377626482164,-22.626412568217802,0.0587678691657625,0.7331786024143172,-4.315416183029277e-25,-2.3903614447953538e-26,6.208516185368983e-29,0.75,0.6846531968814575,1.0199963623143617,1.2941205126339559,0.3017754970917714,1.9976848908695917,0.02614,0.0001607638130563747,0.9676965675147688,2.1325499248099396e-08,35.37878727089756,2.4574544126796757e-05,0.433,0.028460582971062326,0.07637037426335637,0.6721228297287616,0.005547308730465852,135.25341193628861,-0.007853595391773164,10.0,1.5,2.25,0.4862272446553618,1.0009103049457284,0.6022784109213177,0.00025,0.0001,0.15,-0.40280392057729386,0.00552,6.834117879380327e-09,1.15,0.0005,0.3495595358872733,0.003016,-0.6200571420974428,0.004,-0.568363604278334,0.0009338573620973271,0.9529676745282503,0.05,0.001374403421198697,9.79999045346937,0.9889240064646032,1.0,86.5100035944681,-8.542985012882802e-06,56.93661124733423,120.43494827371983,-91.77406150723164,-79.7783900227278,0.01833,1.0051864635513519e-23,-2.4712968098756564e-25,4.709859489959063,1.0,0.59375,4.75,0.125,9.0,1.4432121482117926,2.923102346998708,6.301518122401035,0.8,10.0,0.00092,0.00875,15.0,0.0016783891065159208,0.0015837116180624782,120.0,0.01059768378484189,16.612743417863157,139.73118537745265,0.025697675493449226,7.876897653001293,2.7149342023928194,1e-12,0.05,0.07,0.00238,0.0005,0.09718232450655079,0.00011878069457886624,-3.058023383720458e-08,0.00021835448828461806
0.4,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-83.80595411790404,0.46276550800519173,0.18989981731931815,-13.97889738732488,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9937165324559157,0.0018597221683458584,0.9960108030484872,16.0,1.0,0.23626969156127772,0.004743889523426875,0.05708021652738217,0.000711399329551787,0.30757423639278314,162.87686034841315,-1.4335611303925734e-05,1.1131439842381692e-27,0.9974219703378023,7.298187263619979e-06,0.3871098459958196,0.0,0.0,0.9992068388232105,49.898893450276795,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-402.08864603431584,-22.312186956352974,0.07163894518673386,0.7332024608291088,-3.2732260408754156e-25,-1.8163365739052085e-26,5.831810055786838e-29,0.75,0.6846531968814575,1.0199949825174122,1.444220431841894,0.2833935789518471,2.2581151675033637,0.02614,0.00016031666760337108,0.9657610157651184,2.9287445892961055e-08,36.427494407767824,2.943875163722145e-05,0.433,0.02844400444201498,0.07635747258237827,0.6721195799356833,0.006010964455591371,138.3267761164218,-0.005879352610278987,10.0,1.5,2.25,0.496966872642218,1.0009103049457284,0.6155813256381277,0.00025,0.0001,0.15,-0.3646198527181733,0.00552,1.0306654456668959e-08,1.15,0.0005,0.3495298626134293,0.003016,-0.6159954744998978,0.004,-0.5629702658292411,0.0009392422023458361,0.9530078278478868,0.05,0.001556878596354783,9.799987118303687,0.9859511079949275,1.0,85.33020985316602,-8.585544686417435e-06,56.936612339406246,120.43657721495332,-91.77407808124568,-79.77840655832645,0.01833,9.845225017878156e-24,-1.8746384263493194e-25,4.709870771025782,1.0,0.59375,4.75,0.125,9.0,1.443621319533381,2.922042783562148,6.3023657731502825,0.8,10.0,0.00092,0.00875,15.0,0.0016782236780924604,0.00158366339144817,120.0,0.01059358507219568,16.612742738689686,139.73127207549024,0.02569537329661476,7.877957216437853,2.7148515281968626,1e-12,0.05,0.07,0.00238,0.0005,0.09718462670338524,0.0001187873249057495,-3.0577494222971565e-08,0.00021832785902207302
0.5,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-82.48733230194732,0.39268976980196313,0.3449734449420018,-13.791937081006463,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9933581967289475,0.0023107017698519895,0.9959551295550092,16.0,1.0,0.19462194642297106,0.0052647497809232575,0.04995306946008517,0.0008409934624264968,0.3395644833414608,144.47691641204221,-2.722918860723123e-05,8.617233038361301e-28,0.9974253260200101,9.015468990761009e-06,0.3941504328336886,0.0,0.0,0.9989824419949596,49.874191536990196,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-395.839568846591,-22.00588749686937,0.08454020351568102,0.7332240408973032,-2.49461845141058e-25,-1.386831871035888e-26,5.327803690539e-29,0.75,0.6846531968814575,1.019993128230032,1.6067146758561077,0.26586191085032795,2.468996318915435,0.02614,0.00015988363998589933,0.9637601976138976,3.9941780342857117e-08,37.51301046561067,3.414697953093922e-05,0.433,0.02842814581108333,0.07634494429127248,0.6721166399187232,0.006501616639891148,141.4542247589761,-0.003951554299471154,10.0,1.5,2.25,0.5074027761124337,1.0009103049457284,0.628508003788881,0.00025,0.0001,0.15,-0.32760918269121664,0.00552,1.4975804893916785e-08,1.15,0.0005,0.34950302274149087,0.003016,-0.6120229550769493,0.004,-0.5576957891623843,0.0009465215368624785,0.9530445849976595,0.05,0.0017587008309391007,9.79998273236803,0.9822871802699847,1.0,84.17641576420391,-8.663245011774553e-06,56.93661498864873,120.43805068112604,-91.77409440720204,-79.77842284302076,0.01833,9.641840712454005e-24,-1.4288440416987446e-25,4.7098820439161635,1.0,0.59375,4.75,0.125,9.0,1.4440304241598714,2.9209836299588776,6.3032130960328985,0.8,10.0,0.00092,0.00875,15.0,0.0016780740497748332,0.001583615179248632,120.0,0.010589487121267243,16.612741091092214,139.73135747600028,0.025693290952259862,7.879016370041123,2.7147688787119404,1e-12,0.05,0.07,0.00238,0.0005,0.09718670904774016,0.00011879332205749161,-3.0575016233189235e-08,0.00021830377419940206
0.6000000000000001,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-81.1935762700074,0.3246300421636592,0.4957941089370169,-13.648451661408545,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9929288485118211,0.0028558775376770415,0.9958830641787593,16.0,1.0,0.16090283934690275,0.005831343994920684,0.043170207391737395,0.000990970441945623,0.3738729836717907,128.44561203029588,-5.0904224603145536e-05,6.701450530305698e-28,0.9974281879908631,1.1092536547051715e-05,0.40131141331965486,0.0,0.0,0.9987179561925676,49.844712139945436,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-389.7136452372522,-21.70635201861855,0.09750779059241596,0.7332434119894522,-1.910047797972049e-25,-1.06386241235993e-26,4.779009998297102e-29,0.75,0.6846531968814575,1.0199906443172801,1.783294460695359,0.24911481681698405,2.6357678563279974,0.02614,0.00015946434331692134,0.9616880221565182,5.415422921274019e-08,38.64045738943204,3.871866316724024e-05,0.433,0.028413001316040763,0.07633278308447491,0.6721140003933196,0.007021646333536516,144.64583341213995,-0.002062859932946794,10.0,1.5,2.25,0.5175666453593364,1.0009103049457284,0.6410976988249872,0.00025,0.0001,0.15,-0.2916424338771415,0.00552,2.1183211346479e-08,1.15,0.0005,0.34947893006159425,0.003016,-0.6081249761599042,0.004,-0.5525207816819171,0.0009558835061880601,0.9530769348414111,0.05,0.0019820740681092573,9.799976980673122,0.9777859800091039,1.0,83.04437923625647,-8.779492313804254e-06,56.936619150471884,120.43937338513327,-91.7741105393295,-79.77843893101853,0.01833,9.441916050715888e-24,-1.0941175898264067e-25,4.70989330863685,1.0,0.59375,4.75,0.125,9.0,1.444439462026064,2.919924886112054,6.304060091110358,0.8,10.0,0.00092,0.00875,15.0,0.0016779397397997707,0.0015835669823664558,120.0,0.010585389945494069,16.61273850280199,139.73144186264923,0.0256914217649423,7.880075113887947,2.7146862554853524,1e-12,0.05,0.07,0.00238,0.0005,0.09718857823505772,0.00011879870531696619,-3.057279190028134e-08,0.00021828215595155048
0.7000000000000001,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-79.92037208455336,0.25837175420504593,0.6428155080618548,-13.543627005507952,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9924270051339504,0.0035138633102193405,0.9957925691829136,16.0,1.0,0.13342837151258827,0.00644845527019566,0.036837274741334636,0.0011645277630701696,0.41067857996691964,114.40670953585152,-9.388777199580931e-05,5.23503573707027e-28,0.9974304703468544,1.360325524775594e-05,0.40861697944066044,0.0,0.0,0.9984070016592856,49.80969583347657,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-383.6905690245884,-21.412554736110863,0.11057648290883389,0.733260636130662,-1.4690675906563794e-25,-8.198400673736752e-27,4.2337326075827227e-29,0.75,0.6846531968814575,1.0199873248460822,1.9756710249975336,0.23311656443428924,2.7633065110091484,0.02614,0.00015905844070375277,0.95953797604198,7.306968016487577e-08,39.815369886730714,4.317076800549769e-05,0.433,0.02839856742682289,0.07632098387124318,0.6721116530528383,0.00757369737727029,147.91187946287621,-0.00020673637406697933,10.0,1.5,2.25,0.5274863972182896,1.0009103049457284,0.6533849901372046,0.00025,0.0001,0.15,-0.25660586236637906,0.00552,2.936337025514647e-08,1.15,0.0005,0.3494575074902251,0.003016,-0.6042885396244022,0.004,-0.5474279874786262,0.0009675382876969432,0.9531036363327673,0.05,0.0022295173266685922,9.7999694529783,0.9722724430186049,1.0,81.93032557398419,-8.938393535030104e-06,56.936624785103184,120.44054954157468,-91.77412652587736,-79.77845487055062,0.01833,9.245579633628504e-24,-8.415898636650756e-26,4.709904565194491,1.0,0.59375,4.75,0.125,9.0,1.4448484330673073,2.9188665519435038,6.304906758445198,0.8,10.0,0.00092,0.00875,15.0,0.001677820317440891,0.0015835188016775311,120.0,0.010581293557927644,16.61273499855448,139.73152548782616,0.025689759748241538,7.881133448056497,2.7146036600186245,1e-12,0.05,0.07,0.00238,0.0005,0.09719024025175846,0.00011880349192506438,-3.057081410040743e-08,0.00021826293467236413
0.8,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-78.66388462898327,0.19372776014207915,0.7864264541363483,-13.47313144549843,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9918498980357272,0.004307044075662912,0.995681299769484,16.0,1.0,0.11091756013396638,0.007121490071899077,0.03109229478558165,0.001365414642996323,0.450177139975951,102.0572157446706,-0.00017119283271183823,4.107633764670375e-28,0.9974320731383708,1.663761765392506e-05,0.41609177815669446,0.0,0.0,0.9980420751698202,49.768275596741546,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-377.7523635898471,-21.123591798828905,0.12377972881684517,0.7332757689169336,-1.1348790229820977e-25,-6.3461472470246414e-27,3.7187065189927983e-29,0.75,0.6846531968814575,1.0199828959479547,2.18567215568116,0.21784457130541243,2.855998485948663,0.02614,0.00015866563964631733,0.9573031452618377,9.820504519239304e-08,41.0437409211005,4.751804494856637e-05,0.433,0.028384842667437318,0.0763095426470815,0.6721095904460103,0.008160688150807728,151.26285094193162,0.0016226283053397048,10.0,1.5,2.25,0.5371863977932289,1.0009103049457284,0.6654000589333949,0.00025,0.0001,0.15,-0.22240015462914833,0.00552,4.006940817099973e-08,1.15,0.0005,0.34943868593148125,0.003016,-0.6005020901548687,0.004,-0.5424020659436799,0.000981721272462827,0.9531231685886541,0.05,0.00250390498961612,9.799959613926381,0.9655382778289681,1.0,80.83089905036036,-9.144892830078112e-06,56.936631856936714,120.44158292899704,-91.77414240972286,-79.77847070447852,0.01833,9.052905397710358e-24,-6.502002430029595e-26,4.7099158135957415,1.0,0.59375,4.75,0.125,9.0,1.4452573372194801,2.9178086273737707,6.305753098100984,0.8,10.0,0.00092,0.00875,15.0,0.001677715396644441,0.001583470638033842,120.0,0.010577197971273499,16.61273060049401,139.73160857581954,0.025688299536270984,7.88219137262623,2.7145210937723,1e-12,0.05,0.07,0.00238,0.0005,0.09719170046372902,0.00011880769733553958,-3.056907644816247e-08,0.00021824604798575953
0.9,96485.0,8314.0,310.0,0.037435883507802616,4.5,140.0,1.8,-77.42070852758657,0.13053596807214432,0.9269512611493674,-13.433058476692977,0.01,0.0011,3.8013271108436465e-05,7.671769260066267e-05,0.00015343538520132534,1.590251181026329e-09,2.5849024353736797e-05,9.123185066024751e-06,2.2807962665061878e-06,2.0983325651856927e-06,1.8246370132049502e-07,7.602654221687293e-07,-15.0,0.0,400.0,3.0,-15.0,0.0,0.9911936448839711,0.0052604329775727664,0.9955465541094356,16.0,1.0,0.0923852384606588,0.007856546564705172,0.026052666213148747,0.0015980271546111471,0.49258163616457457,91.1510103438896,-0.00030879194699430843,3.237152133459132e-28,0.9974328797983831,2.0305454138402664e-05,0.4237610206673125,0.0,0.0,0.9976143489783259,49.719464505608464,1.0,0.341,0.0006,0.00054,6.75e-07,0.75,0.75,1.93e-07,0.75,0.75,-371.8831484139739,-20.838668529284867,0.13714970213030395,0.7332888603542839,-8.804980064921438e-26,-4.9339170586887606e-27,3.2472576354090656e-29,0.75,0.6846531968814575,1.0199769927155131,2.4153034344302644,0.20328195139178876,2.9177972644875414,0.02614,0.0001582856871673808,0.9549762316692922,1.31574019769181e-07,42.33207474810473,5.177325386401411e-05,0.433,0.028371827453365073,0.0762984563772501,0.672107805864507,0.008785825644097196,154.70945993266366,0.0034304010892107044,10.0,1.5,2.25,0.5466877018502907,1.0009103049457284,0.6771689847648569,0.00025,0.0001,0.15,-0.1889391685840944,0.00552,5.400611911085157e-08,1.15,0.0005,0.3494224032342194,0.003016,-0.5967553673911064,0.004,-0.5374293954459255,0.0009986966391372805,0.9531336723907768,0.05,0.00280851251352079,9.799946763499413,0.9573377094750156,1.0,79.74311996163824,-9.404939157546836e-06,56.9366403338948,120.44247694691819,-91.77415822890325,-79.7784864708265,0.01833,8.863927704935085e-24,-5.0450405798903495e-26,4.709927053847266,1.0,0.59375,4.75,0.125,9.0,1.4456661744189852,2.916751112322139,6.30659911014229,0.8,10.0,0.00092,0.00875,15.0,0.0016776246302022603,0.0015834224922658946,120.0,0.010573103197925997,16.61272532857079,139.73169132560056,0.025687036302771634,7.883248887677862,2.7144385581701047,1e-12,0.05,0.07,0.00238,0.0005,0.09719296369722838,0.00011881133544801771,-3.0567573200298244e-08,0.00021823143980410908
