AbDim,AbP,Abeta,Nep,Sink,Source,Time
-2.6518684461876417e-14,1.1822427649832938e-20,4.091990600533157e-06,999.9999999604001,1.0,1.0,0.22
-2.898425922996529e-14,1.3393231479519062e-20,4.277989726616404e-06,999.9999999586001,1.0,1.0,0.23
-3.155942427237959e-14,1.4232507426190863e-20,4.463988813857855e-06,999.9999999568,1.0,1.0,0.24
-3.424415672830419e-14,1.6337233930894395e-20,4.64998786226013e-06,999.999999955,1.0,1.0,0.25
-3.7038469686789174e-14,1.856403309266666e-20,4.835986871821731e-06,999.9999999532,1.0,1.0,0.26
-3.9942363077963e-14,2.0919008454394915e-20,5.021985842542662e-06,999.9999999514,1.0,1.0,0.27
-4.295583683195411e-14,2.3408263558966414e-20,5.207984774422934e-06,999.9999999496001,1.0,1.0,0.28
-4.607889087889095e-14,2.603790194926839e-20,5.3939836674625525e-06,999.9999999478001,1.0,1.0,0.29
-4.9311525148902024e-14,2.8814027168188125e-20,5.579982521661529e-06,999.9999999460001,1.0,1.0,0.3
-5.265373957211575e-14,3.174274275861285e-20,5.765981337019869e-06,999.9999999442001,1.0,1.0,0.31
-5.6105534078660605e-14,3.483015226342983e-20,5.951980113537581e-06,999.9999999424001,1.0,1.0,0.32
-5.966690859866503e-14,3.808235922552631e-20,6.137978851214673e-06,999.9999999406001,1.0,1.0,0.33
-6.333786303407876e-14,4.15079279858822e-20,6.323977550051157e-06,999.9999999388,1.0,1.0,0.34
-6.711839718291152e-14,4.5124499763419376e-20,6.509976210047052e-06,999.999999937,1.0,1.0,0.35
-7.100851095547443e-14,4.893990870370717e-20,6.695974831202376e-06,999.9999999352001,1.0,1.0,0.36
-7.500820427840337e-14,5.296056337177731e-20,6.8819734135171335e-06,999.9999999334001,1.0,1.0,0.37
-7.911747707833362e-14,5.719287233266077e-20,7.06797195699133e-06,999.9999999316001,1.0,1.0,0.38
-8.333632928190117e-14,6.16432441513889e-20,7.253970461624977e-06,999.9999999298001,1.0,1.0,0.39
-8.76647608157415e-14,6.631808739299306e-20,7.439968927418084e-06,999.9999999280001,1.0,1.0,0.4
-9.210277160649029e-14,7.122381062250419e-20,7.625967354370654e-06,999.9999999262001,1.0,1.0,0.41
-9.665036158078293e-14,7.636682240495328e-20,7.811965742482705e-06,999.9999999244001,1.0,1.0,0.42
-1.0130753066525549e-13,8.175353130537167e-20,7.997964091754236e-06,999.9999999226001,1.0,1.0,0.43
-1.0607427878654296e-13,8.739034588879033e-20,8.183962402185254e-06,999.9999999208001,1.0,1.0,0.44
-1.1095060587128173e-13,9.328367472024099e-20,8.36996067377578e-06,999.9999999190001,1.0,1.0,0.45
-1.1593651184610687e-13,9.943992636475462e-20,8.555958906525813e-06,999.9999999172001,1.0,1.0,0.46
-1.2103199663765418e-13,1.0586550938736219e-19,8.741957100435367e-06,999.9999999154,1.0,1.0,0.47
-1.2623706017255912e-13,1.1256683235309504e-19,8.92795525550444e-06,999.9999999136,1.0,1.0,0.48
-1.315517023774577e-13,1.1955030382698377e-19,9.113953371733053e-06,999.9999999118,1.0,1.0,0.49
-1.3697592317898527e-13,1.2682233237406087e-19,9.299951449121204e-06,999.99999991,1.0,1.0,0.5
-1.4250972250377753e-13,1.3438932655935653e-19,9.485949487668907e-06,999.9999999082,1.0,1.0,0.51
-1.4815310027847017e-13,1.422576949479025e-19,9.671947487376173e-06,999.9999999064,1.0,1.0,0.52
-1.5390605642969867e-13,1.5043384610472937e-19,9.857945448243004e-06,999.9999999046,1.0,1.0,0.53
-1.597685908840987e-13,1.5892418859486846e-19,1.004394337026941e-05,999.9999999028,1.0,1.0,0.54
-1.6574070356830596e-13,1.6773513098335115e-19,1.0229941253455403e-05,999.999999901,1.0,1.0,0.55
-1.7182239440895602e-13,1.768730818352084e-19,1.0415939097800985e-05,999.9999998992,1.0,1.0,0.56
-1.7801366333268457e-13,1.8634444971547153e-19,1.060193690330617e-05,999.9999998974,1.0,1.0,0.57
-1.843145102661272e-13,1.9615564318917155e-19,1.0787934669970966e-05,999.9999998956,1.0,1.0,0.58
-1.9072493513591937e-13,2.0631307082134017e-19,1.097393239779538e-05,999.9999998938,1.0,1.0,0.59
-1.9724493786869718e-13,2.1682314117700837e-19,1.1159930086779422e-05,999.999999892,1.0,1.0,0.6
-2.038745183910958e-13,2.276922628212071e-19,1.1345927736923099e-05,999.9999998902,1.0,1.0,0.61
-2.1061367662975094e-13,2.3892684431896697e-19,1.1531925348226416e-05,999.9999998884,1.0,1.0,0.62
-2.1746241251129825e-13,2.5053329423532045e-19,1.1717922920689388e-05,999.9999998866,1.0,1.0,0.63
-2.2442072596237363e-13,2.6251802113529814e-19,1.1903920454312018e-05,999.9999998848,1.0,1.0,0.64
-2.3148861690961226e-13,2.748874335839306e-19,1.2089917949094318e-05,999.999999883,1.0,1.0,0.65
-2.3866608527965013e-13,2.8764794014625e-19,1.2275915405036297e-05,999.9999998812,1.0,1.0,0.66
-2.459531309991228e-13,3.0080594938728688e-19,1.2461912822137959e-05,999.9999998794001,1.0,1.0,0.67
-2.533497539946658e-13,3.1436786987207336e-19,1.2647910200399317e-05,999.9999998776001,1.0,1.0,0.68
-2.6085595419291465e-13,3.2834011016563927e-19,1.2833907539820374e-05,999.9999998758001,1.0,1.0,0.69
-2.684717315205051e-13,3.427290788330167e-19,1.3019904840401145e-05,999.9999998740001,1.0,1.0,0.7
-2.7619708590407285e-13,3.575411844392363e-19,1.3205902102141633e-05,999.9999998722001,1.0,1.0,0.71
-2.8403201727025356e-13,3.7278283554932934e-19,1.3391899325041848e-05,999.9999998704001,1.0,1.0,0.72
-2.919765255456828e-13,3.884604407283276e-19,1.3577896509101802e-05,999.9999998686001,1.0,1.0,0.73
-3.000306106569961e-13,4.0458040854126165e-19,1.37638936543215e-05,999.9999998668001,1.0,1.0,0.74
-3.081942725308291e-13,4.2114914755316322e-19,1.394989076070095e-05,999.9999998650001,1.0,1.0,0.75
-3.1646751109381754e-13,4.381730663290629e-19,1.4135887828240162e-05,999.9999998632001,1.0,1.0,0.76
-3.2485032627259704e-13,4.556585734339921e-19,1.4321884856939142e-05,999.9999998614,1.0,1.0,0.77
-3.3334271799380316e-13,4.736120774329816e-19,1.4507881846797901e-05,999.9999998596,1.0,1.0,0.78
-3.419446861840714e-13,4.9203998689106335e-19,1.4693878797816445e-05,999.9999998578,1.0,1.0,0.79
-3.5065623077003773e-13,5.109487103732682e-19,1.4879875709994785e-05,999.999999856,1.0,1.0,0.8
-3.5947735167833743e-13,5.303446564446272e-19,1.5065872583332928e-05,999.9999998542,1.0,1.0,0.81
-3.684080488356064e-13,5.502342336701719e-19,1.5251869417830883e-05,999.9999998524,1.0,1.0,0.82
-3.7744832216848e-13,5.706238506149331e-19,1.5437866213488658e-05,999.9999998506,1.0,1.0,0.83
-3.8659817160359423e-13,5.915199158439417e-19,1.562386297030626e-05,999.9999998488,1.0,1.0,0.84
-3.9585759706758437e-13,6.129288379222297e-19,1.58098596882837e-05,999.999999847,1.0,1.0,0.85
-4.052265984870862e-13,6.348570254148279e-19,1.599585636742099e-05,999.9999998452,1.0,1.0,0.86
-4.147051757887354e-13,6.573108868867678e-19,1.618185300771813e-05,999.9999998434,1.0,1.0,0.87
-4.2429332889916745e-13,6.802968309030796e-19,1.6367849609175132e-05,999.9999998416,1.0,1.0,0.88
-4.3399105774501804e-13,7.038212660287951e-19,1.6553846171792003e-05,999.9999998398,1.0,1.0,0.89
-4.4379836225292286e-13,7.278906008289459e-19,1.6739842695568755e-05,999.999999838,1.0,1.0,0.9
-4.537152423495175e-13,7.525112438685626e-19,1.6925839180505394e-05,999.9999998362,1.0,1.0,0.91
-4.637416979614375e-13,7.776896037126765e-19,1.711183562660193e-05,999.9999998344,1.0,1.0,0.92
-4.738777290153187e-13,8.034320889263189e-19,1.7297832033858367e-05,999.9999998326,1.0,1.0,0.93
-4.841233354377963e-13,8.297451080745209e-19,1.7483828402274717e-05,999.9999998308,1.0,1.0,0.94
-4.944785171555065e-13,8.566350697223138e-19,1.766982473185099e-05,999.999999829,1.0,1.0,0.95
-5.049432740950845e-13,8.841083824347285e-19,1.785582102258719e-05,999.9999998272,1.0,1.0,0.96
-5.155176061831661e-13,9.121714547767967e-19,1.804181727448333e-05,999.9999998254,1.0,1.0,0.97
-5.26201513346387e-13,9.40830695313549e-19,1.822781348753942e-05,999.9999998236001,1.0,1.0,0.98
-5.369949955113827e-13,9.700925126100172e-19,1.8413809661755462e-05,999.9999998218001,1.0,1.0,0.99
-5.478980526047889e-13,9.999633152312317e-19,1.8599805797131463e-05,999.9999998200001,1.0,1.0,1.0
-5.58910684553241e-13,1.030449511742224e-18,1.878580189366744e-05,999.9999998182001,1.0,1.0,1.01
-5.700328912833751e-13,1.0615575107080258e-18,1.8971797951363397e-05,999.9999998164001,1.0,1.0,1.02
-5.812646727218264e-13,1.0932937206936677e-18,1.915779397021934e-05,999.9999998146001,1.0,1.0,1.03
-5.926060287952306e-13,1.125664550264181e-18,1.9343789950235278e-05,999.9999998128001,1.0,1.0,1.04
-6.040569594302235e-13,1.1586764079845971e-18,1.9529785891411226e-05,999.9999998110001,1.0,1.0,1.05
-6.156174645534406e-13,1.1923357024199472e-18,1.9715781793747185e-05,999.9999998092001,1.0,1.0,1.06
-6.272875440915176e-13,1.2266488421352619e-18,1.9901777657243167e-05,999.9999998074001,1.0,1.0,1.07
-6.390671979710902e-13,1.261622235695573e-18,2.008777348189918e-05,999.9999998056,1.0,1.0,1.08
-6.509564261187937e-13,1.2972622916659114e-18,2.027376926771523e-05,999.9999998038,1.0,1.0,1.09
-6.629552284612641e-13,1.3335754186113083e-18,2.0459765014691327e-05,999.999999802,1.0,1.0,1.1
-6.750636049251367e-13,1.3705680250967951e-18,2.064576072282748e-05,999.9999998002,1.0,1.0,1.11
-6.872815554370474e-13,1.4082465196874024e-18,2.0831756392123697e-05,999.9999997984,1.0,1.0,1.12
-6.996090799236314e-13,1.4466173109481611e-18,2.1017752022579983e-05,999.9999997966,1.0,1.0,1.13
-7.120461783115251e-13,1.4856868074441043e-18,2.1203747614196353e-05,999.9999997948,1.0,1.0,1.14
-7.245928505273635e-13,1.5254614177402617e-18,2.1389743166972814e-05,999.999999793,1.0,1.0,1.15
-7.372490964977825e-13,1.5659475504016646e-18,2.157573868090937e-05,999.9999997912,1.0,1.0,1.16
-7.500149161494176e-13,1.6071516139933444e-18,2.1761734156006035e-05,999.9999997894,1.0,1.0,1.17
-7.628903094089045e-13,1.6490800170803324e-18,2.1947729592262814e-05,999.9999997876,1.0,1.0,1.18
-7.758752762028788e-13,1.6917391682276594e-18,2.2133724989679716e-05,999.9999997858,1.0,1.0,1.19
-7.88969816457976e-13,1.7351354760003565e-18,2.2319720348256746e-05,999.999999784,1.0,1.0,1.2
-8.02173930100832e-13,1.7792753489634557e-18,2.2505715667993917e-05,999.9999997822,1.0,1.0,1.21
-8.154876170580823e-13,1.8241651956819873e-18,2.269171094889124e-05,999.9999997804,1.0,1.0,1.22
-8.289108772563625e-13,1.869811424720983e-18,2.2877706190948717e-05,999.9999997786,1.0,1.0,1.23
-8.424437106223082e-13,1.9162204446454738e-18,2.306370139416636e-05,999.9999997768,1.0,1.0,1.24
-8.560861170825551e-13,1.963398664020491e-18,2.3249696558544175e-05,999.999999775,1.0,1.0,1.25
-8.698380965637387e-13,2.011352491411065e-18,2.343569168408217e-05,999.9999997732,1.0,1.0,1.26
-8.836996489924948e-13,2.0600883353822282e-18,2.362168677078036e-05,999.9999997714,1.0,1.0,1.27
-8.976707742954589e-13,2.1096126044990113e-18,2.3807681818638747e-05,999.9999997696001,1.0,1.0,1.28
-9.117514723992667e-13,2.159931707326445e-18,2.3993676827657338e-05,999.9999997678001,1.0,1.0,1.29
-9.259417432305538e-13,2.2110520524295613e-18,2.4179671797836148e-05,999.9999997660001,1.0,1.0,1.3
-9.40241586715956e-13,2.262980048373391e-18,2.436566672917518e-05,999.9999997642001,1.0,1.0,1.31
-9.546510027821086e-13,2.315722103722965e-18,2.4551661621674445e-05,999.9999997624001,1.0,1.0,1.32
-9.691699913556474e-13,2.3692846270433148e-18,2.473765647533395e-05,999.9999997606001,1.0,1.0,1.33
-9.837985523914174e-13,2.423671559675107e-18,2.4923651290153703e-05,999.9999997588,1.0,1.0,1.34
-9.985366859483154e-13,2.4788777423985067e-18,2.5109646066133693e-05,999.999999757,1.0,1.0,1.35
-1.0133843919728152e-12,2.534907848662825e-18,2.529564080327393e-05,999.9999997552001,1.0,1.0,1.36
-1.0283416703950494e-12,2.5917679812149406e-18,2.5481635501574418e-05,999.9999997534001,1.0,1.0,1.37
-1.0434085211451496e-12,2.6494642428017264e-18,2.5667630161035163e-05,999.9999997516001,1.0,1.0,1.38
-1.0585849441532493e-12,2.708002736170057e-18,2.5853624781656185e-05,999.9999997498,1.0,1.0,1.39
-1.0738709393494796e-12,2.7673895640668078e-18,2.603961936343748e-05,999.999999748,1.0,1.0,1.4
-1.0892665066639733e-12,2.827630829238852e-18,2.6225613906379065e-05,999.9999997462,1.0,1.0,1.41
-1.1047716460268626e-12,2.8887326344330665e-18,2.6411608410480936e-05,999.9999997444,1.0,1.0,1.42
-1.120386357368279e-12,2.95070108239632e-18,2.6597602875743112e-05,999.9999997426,1.0,1.0,1.43
-1.1361106406183559e-12,3.013542275875496e-18,2.6783597302165598e-05,999.9999997408,1.0,1.0,1.44
-1.1519444957072244e-12,3.0772623176174607e-18,2.69695916897484e-05,999.999999739,1.0,1.0,1.45
-1.1678879225650176e-12,3.1418673103690965e-18,2.715558603849153e-05,999.9999997372,1.0,1.0,1.46
-1.1839409211218673e-12,3.20736335687727e-18,2.7341580348394996e-05,999.9999997354,1.0,1.0,1.47
-1.2001034913079057e-12,3.2737565598888615e-18,2.7527574619458795e-05,999.9999997336,1.0,1.0,1.48
-1.2163756330532653e-12,3.3410530221507425e-18,2.771356885168295e-05,999.9999997318,1.0,1.0,1.49
-1.232757346288078e-12,3.40925884640979e-18,2.789956304506746e-05,999.99999973,1.0,1.0,1.5
-1.249248630942476e-12,3.4783801354128775e-18,2.8085557199612333e-05,999.9999997282,1.0,1.0,1.51
-1.265849486946592e-12,3.548422991906879e-18,2.8271551315317584e-05,999.9999997264,1.0,1.0,1.52
-1.282559914230558e-12,3.619393518638668e-18,2.8457545392183213e-05,999.9999997246,1.0,1.0,1.53
-1.2993799127245058e-12,3.691297818355123e-18,2.8643539430209234e-05,999.9999997228,1.0,1.0,1.54
-1.316309482358568e-12,3.764141993803113e-18,2.882953342939565e-05,999.999999721,1.0,1.0,1.55
-1.333348623062877e-12,3.837932147729518e-18,2.9015527389742476e-05,999.9999997192,1.0,1.0,1.56
-1.3504973347675648e-12,3.912674382881211e-18,2.920152131124971e-05,999.9999997174,1.0,1.0,1.57
-1.3677556174027636e-12,3.988374802005064e-18,2.938751519391737e-05,999.9999997156,1.0,1.0,1.58
-1.3851234708986055e-12,4.0650395078479545e-18,2.9573509037745457e-05,999.9999997138,1.0,1.0,1.59
-1.4026008951852232e-12,4.142674603156755e-18,2.975950284273398e-05,999.999999712,1.0,1.0,1.6
-1.4201878901927484e-12,4.221286190678343e-18,2.994549660888295e-05,999.9999997102,1.0,1.0,1.61
-1.4378844558513136e-12,4.300880373159589e-18,3.0131490336192378e-05,999.9999997084,1.0,1.0,1.62
-1.4556905920910507e-12,4.38146325334737e-18,3.0317484024662257e-05,999.9999997066,1.0,1.0,1.63
-1.4736062988420922e-12,4.46304093398856e-18,3.0503477674292613e-05,999.9999997048,1.0,1.0,1.64
-1.4916315760345708e-12,4.545619517830035e-18,3.0689471285083445e-05,999.999999703,1.0,1.0,1.65
-1.5097664235986176e-12,4.629205107618669e-18,3.087546485703476e-05,999.9999997012,1.0,1.0,1.66
-1.528010841464366e-12,4.713803806101334e-18,3.106145839014657e-05,999.9999996994001,1.0,1.0,1.67
-1.5463648295619476e-12,4.799421716024908e-18,3.124745188441888e-05,999.9999996976001,1.0,1.0,1.68
-1.5648283878214948e-12,4.886064940136265e-18,3.143344533985171e-05,999.9999996958,1.0,1.0,1.69
-1.5834015161731397e-12,4.9737395811822766e-18,3.1619438756445045e-05,999.999999694,1.0,1.0,1.7
-1.6020842145470145e-12,5.062451741909822e-18,3.180543213419891e-05,999.9999996922,1.0,1.0,1.71
-1.6208764828732513e-12,5.152207525065773e-18,3.199142547311332e-05,999.9999996904,1.0,1.0,1.72
-1.6397783210819828e-12,5.243013033397003e-18,3.217741877318825e-05,999.9999996886,1.0,1.0,1.73
-1.658789729103341e-12,5.33487436965039e-18,3.2363412034423746e-05,999.9999996868,1.0,1.0,1.74
-1.677910706867458e-12,5.427797636572805e-18,3.25494052568198e-05,999.999999685,1.0,1.0,1.75
-1.697141254304466e-12,5.521788936911125e-18,3.273539844037641e-05,999.9999996832,1.0,1.0,1.76
-1.7164813713444972e-12,5.616854373412222e-18,3.2921391585093594e-05,999.9999996814,1.0,1.0,1.77
-1.7359310579176842e-12,5.713000048822975e-18,3.3107384690971366e-05,999.9999996796,1.0,1.0,1.78
-1.7554903139541589e-12,5.810232065890254e-18,3.329337775800972e-05,999.9999996778,1.0,1.0,1.79
-1.7751591393840535e-12,5.908556527360936e-18,3.3479370786208685e-05,999.999999676,1.0,1.0,1.8
-1.7949375341375005e-12,6.007979535981897e-18,3.3665363775568246e-05,999.9999996742,1.0,1.0,1.81
-1.8148254981446317e-12,6.1085071945000086e-18,3.3851356726088425e-05,999.9999996724,1.0,1.0,1.82
-1.8348230313355797e-12,6.210145605662145e-18,3.403734963776922e-05,999.9999996706,1.0,1.0,1.83
-1.8549301336404768e-12,6.312900872215183e-18,3.4223342510610654e-05,999.9999996688,1.0,1.0,1.84
-1.875146804989455e-12,6.416779096905998e-18,3.440933534461272e-05,999.999999667,1.0,1.0,1.85
-1.895473045312646e-12,6.521786382481462e-18,3.4595328139775426e-05,999.9999996652,1.0,1.0,1.86
-1.915908854540183e-12,6.62792883168845e-18,3.4781320896098794e-05,999.9999996634,1.0,1.0,1.87
-1.9364542326021973e-12,6.735212547273834e-18,3.4967313613582815e-05,999.9999996616,1.0,1.0,1.88
-1.9571091794288218e-12,6.843643631984496e-18,3.515330629222751e-05,999.9999996598,1.0,1.0,1.89
-1.977873694950189e-12,6.953228188567304e-18,3.533929893203289e-05,999.999999658,1.0,1.0,1.9
-1.9987477790964307e-12,7.063972319769138e-18,3.552529153299895e-05,999.9999996562,1.0,1.0,1.91
-2.019731431797679e-12,7.175882128336867e-18,3.5711284095125704e-05,999.9999996544,1.0,1.0,1.92
-2.040824652984066e-12,7.28896371701737e-18,3.589727661841316e-05,999.9999996526,1.0,1.0,1.93
-2.062027442585724e-12,7.403223188557518e-18,3.6083269102861325e-05,999.9999996508,1.0,1.0,1.94
-2.0833398005327857e-12,7.518666645704189e-18,3.626926154847021e-05,999.999999649,1.0,1.0,1.95
-2.1047617267553825e-12,7.635300191204252e-18,3.6455253955239815e-05,999.9999996472,1.0,1.0,1.96
-2.126293221183648e-12,7.753129927804589e-18,3.6641246323170164e-05,999.9999996454,1.0,1.0,1.97
-2.147934283747713e-12,7.87216195825207e-18,3.682723865226125e-05,999.9999996436001,1.0,1.0,1.98
-2.16968491437771e-12,7.99240238529357e-18,3.7013230942513085e-05,999.9999996418001,1.0,1.0,1.99
-2.1915451130037723e-12,8.113857311675964e-18,3.719922319392568e-05,999.99999964,1.0,1.0,2.0
-2.2135148795560304e-12,8.236532840146125e-18,3.7385215406499036e-05,999.9999996382,1.0,1.0,2.01
-2.235594213964618e-12,8.360435073450933e-18,3.757120758023317e-05,999.9999996364,1.0,1.0,2.02
-2.2577831161596662e-12,8.485570114337254e-18,3.7757199715128086e-05,999.9999996346,1.0,1.0,2.03
-2.280081586071309e-12,8.611944065551974e-18,3.794319181118379e-05,999.9999996328,1.0,1.0,2.04
-2.302489623629676e-12,8.739563029841952e-18,3.812918386840029e-05,999.999999631,1.0,1.0,2.05
-2.325007228764902e-12,8.868433109954082e-18,3.8315175886777604e-05,999.9999996292,1.0,1.0,2.06
-2.3476344014071173e-12,8.998560408635219e-18,3.8501167866315726e-05,999.9999996274,1.0,1.0,2.07
-2.370371141486456e-12,9.129951028632254e-18,3.868715980701467e-05,999.9999996256,1.0,1.0,2.08
-2.393217448933048e-12,9.262611072692048e-18,3.8873151708874445e-05,999.9999996238,1.0,1.0,2.09
-2.4161733236770273e-12,9.396546643561487e-18,3.905914357189506e-05,999.999999622,1.0,1.0,2.1
-2.439238765648525e-12,9.531763843987434e-18,3.924513539607652e-05,999.9999996202,1.0,1.0,2.11
-2.462413774777675e-12,9.668268776716778e-18,3.9431127181418834e-05,999.9999996184,1.0,1.0,2.12
-2.485698350994607e-12,9.806067544496379e-18,3.9617118927922005e-05,999.9999996166,1.0,1.0,2.13
-2.5090924942294564e-12,9.945166250073124e-18,3.980311063558606e-05,999.9999996148,1.0,1.0,2.14
-2.532596204412352e-12,1.0085570996193876e-17,3.9989102304410975e-05,999.999999613,1.0,1.0,2.15
-2.556209481473429e-12,1.022728788560552e-17,4.0175093934396795e-05,999.9999996112,1.0,1.0,2.16
-2.579932325342817e-12,1.037032302105492e-17,4.036108552554349e-05,999.9999996094,1.0,1.0,2.17
-2.603764735950651e-12,1.0514682505288964e-17,4.0547077077851104e-05,999.9999996076,1.0,1.0,2.18
-2.6277067132270607e-12,1.0660372441054512e-17,4.073306859131961e-05,999.9999996058,1.0,1.0,2.19
-2.65175825710218e-12,1.0807398931098452e-17,4.0919060065949053e-05,999.999999604,1.0,1.0,2.2
-2.6759193675061397e-12,1.0955768078167645e-17,4.110505150173941e-05,999.9999996022,1.0,1.0,2.21
-2.700190044369074e-12,1.110548598500898e-17,4.129104289869071e-05,999.9999996004,1.0,1.0,2.22
-2.724570287621113e-12,1.1256558754369318e-17,4.147703425680294e-05,999.9999995986,1.0,1.0,2.23
-2.7490600971923907e-12,1.1408992488995546e-17,4.166302557607613e-05,999.9999995968,1.0,1.0,2.24
-2.7736594730130377e-12,1.1562793291634526e-17,4.184901685651027e-05,999.999999595,1.0,1.0,2.25
-2.798368415013187e-12,1.1717967265033139e-17,4.2035008098105384e-05,999.9999995932,1.0,1.0,2.26
-2.8231869231229717e-12,1.1874520511938266e-17,4.222099930086147e-05,999.9999995914,1.0,1.0,2.27
-2.8481149972725223e-12,1.2032459135096768e-17,4.2406990464778533e-05,999.9999995896,1.0,1.0,2.28
-2.873152637391973e-12,1.2191789237255536e-17,4.25929815898566e-05,999.9999995878001,1.0,1.0,2.29
-2.898299843411454e-12,1.2352516921161425e-17,4.277897267609565e-05,999.9999995860001,1.0,1.0,2.3
-2.9235566152610996e-12,1.251464828956133e-17,4.296496372349572e-05,999.9999995842,1.0,1.0,2.31
-2.9489229528710397e-12,1.2678189445202106e-17,4.315095473205679e-05,999.9999995824,1.0,1.0,2.32
-2.974398856171409e-12,1.2843146490830646e-17,4.33369457017789e-05,999.9999995806,1.0,1.0,2.33
-2.999984325092363e-12,1.3009525523402179e-17,4.352293663266201e-05,999.9999995787999,1.0,1.0,2.34
-3.025679359564169e-12,1.3177332618509118e-17,4.370892752470618e-05,999.9999995769999,1.0,1.0,2.35
-3.0514839595169748e-12,1.3346573874825283e-17,4.3894918377911394e-05,999.9999995751999,1.0,1.0,2.36
-3.0773981248809182e-12,1.351725539437967e-17,4.408090919227766e-05,999.9999995734,1.0,1.0,2.37
-3.103421855586133e-12,1.3689383279201264e-17,4.426689996780499e-05,999.9999995716,1.0,1.0,2.38
-3.1295551515627565e-12,1.386296363131907e-17,4.44528907044934e-05,999.9999995698,1.0,1.0,2.39
-3.1557980127409224e-12,1.4038002552762057e-17,4.463888140234287e-05,999.999999568,1.0,1.0,2.4
-3.1821504390507685e-12,1.4214506145559232e-17,4.4824872061353444e-05,999.9999995662,1.0,1.0,2.41
-3.2086124304224284e-12,1.4392480511739574e-17,4.50108626815251e-05,999.9999995644,1.0,1.0,2.42
-3.2351839867860396e-12,1.4571931753332087e-17,4.519685326285786e-05,999.9999995626,1.0,1.0,2.43
-3.261865108071736e-12,1.4752865972365736e-17,4.5382843805351736e-05,999.9999995608,1.0,1.0,2.44
-3.2886557942096548e-12,1.4935289270869544e-17,4.5568834309006736e-05,999.999999559,1.0,1.0,2.45
-3.3155560451299303e-12,1.5119207750872467e-17,4.575482477382284e-05,999.9999995572,1.0,1.0,2.46
-3.3425658607626994e-12,1.5304627514403527e-17,4.5940815199800104e-05,999.9999995554,1.0,1.0,2.47
-3.3696852410380963e-12,1.5491554663491688e-17,4.612680558693849e-05,999.9999995536,1.0,1.0,2.48
-3.3969141858862586e-12,1.5679995300165963e-17,4.631279593523805e-05,999.9999995518,1.0,1.0,2.49
-3.4242526952373194e-12,1.5869955526455318e-17,4.649878624469874e-05,999.99999955,1.0,1.0,2.5
-3.451700769021416e-12,1.6061441444388758e-17,4.6684776515320606e-05,999.9999995482,1.0,1.0,2.51
-3.4792584071686846e-12,1.6254459155995277e-17,4.687076674710366e-05,999.9999995464,1.0,1.0,2.52
-3.506925609609259e-12,1.6449014763303854e-17,4.705675694004788e-05,999.9999995446,1.0,1.0,2.53
-3.5347023762732778e-12,1.664511436834349e-17,4.72427470941533e-05,999.9999995428,1.0,1.0,2.54
-3.5625887070908726e-12,1.6842764073143162e-17,4.7428737209419914e-05,999.999999541,1.0,1.0,2.55
