Time (min),Dephosphorylated NFAT,Phosphorylated NFAT,Transported NFAT,Stimulus
0.0,0.0,1.0,0.0,1.0
0.08,0.028079609477973378,0.971852553685144,6.783683688261696e-05,1.0
0.16,0.054912330751803184,0.9448206024941745,0.00026706675402227154,1.0
0.24,0.08054976201098452,0.9188587675132746,0.0005914704757409295,1.0
0.32,0.10504139143799796,0.8939235206366527,0.0010350879253493428,1.0
0.4,0.1284346782973901,0.8699731134675711,0.0015922082350387778,1.0
0.48,0.15077513792961647,0.8469675027955378,0.002257359274845744,1.0
0.56,0.1721064210606708,0.8248682810572243,0.0030252978821048715,1.0
0.64,0.19247039020967577,0.8036386093417166,0.003891000448607629,1.0
0.72,0.21190718979500292,0.783243155920565,0.004849654284432042,1.0
0.8,0.23045531517541865,0.7636480357115468,0.00589664911303453,1.0
0.88,0.2481516943872486,0.7448207386112314,0.007027567001519963,1.0
0.96,0.26503168046188824,0.7267301381811209,0.008238181356990892,1.0
1.04,0.27092357181569937,0.7195642683545538,0.009512159829746847,0.0
1.12,0.266474021491343,0.7227524996526565,0.01077347885600044,0.0
1.2,0.2620975488429636,0.7258923322473005,0.012010118909735856,0.0
1.28,0.257792953795003,0.7289845498568841,0.0132224963481129,0.0
1.36,0.2535590558912737,0.7320299234180708,0.014411020690655474,0.0
1.44,0.24939469399386485,0.7350292112818643,0.015576094724270878,0.0
1.52,0.24529872605197584,0.7379831593641185,0.016718114583905652,0.0
1.6,0.2412700281019326,0.7408925017967607,0.017837470101306707,0.0
1.68,0.23730749357815045,0.7437579613765081,0.018934545045341478,0.0
1.76,0.23341003573108896,0.7465802479902378,0.020009716278673234,0.0
1.84,0.2295765860673769,0.7493600596308123,0.021063354301810777,0.0
1.92,0.22580609396577597,0.7520980826471717,0.02209582338705232,0.0
2.0,0.22209752634774377,0.7547949919588692,0.023107481693387,0.0
2.08,0.218449867347997,0.7574514512706069,0.02409868138139612,0.0
2.16,0.21486211798507449,0.7600681132867708,0.025069768728154695,0.0
2.24,0.21133329583190005,0.7626456199259671,0.026021084242132814,0.0
2.32,0.20786243441459534,0.765184602712531,0.026952962872873687,0.0
2.4,0.20444858009367836,0.7676856848075957,0.027865735098725947,0.0
2.48,0.20109079251554873,0.7701494807150651,0.028759726769386207,0.0
2.56,0.1977881492696425,0.7725765932487452,0.02963525748161233,0.0
2.64,0.19453974696127602,0.7749676128336824,0.030492640205041555,0.0
2.72,0.1913446968507438,0.7773231203461002,0.03133218280315603,0.0
2.8,0.1882021214499457,0.7796436893297545,0.032154189220299834,0.0
2.88,0.18511115820457066,0.7819298835980064,0.03295895819742292,0.0
2.96,0.18207095976567578,0.7841822570569793,0.03374678317734492,0.0
3.04,0.19023953106575422,0.775229083825476,0.034531385108769824,1.0
3.12,0.20891608731613684,0.7556920780940045,0.035391834589858645,1.0
3.2,0.22674044011853364,0.7369222174338637,0.0363373424476027,1.0
3.28,0.24374798924566138,0.7188883392901277,0.03736367146421088,1.0
3.36,0.25997268368576626,0.7015605538600178,0.03846676245421593,1.0
3.44,0.2754470790310946,0.6849101937733908,0.03964272719551459,1.0
3.52,0.29020239609952425,0.6689097626920605,0.040887841208415265,1.0
3.6,0.3042685798412372,0.6535328836592047,0.042198536499558126,1.0
3.68,0.31767435304515096,0.6387542520080776,0.04357139494677148,1.0
3.76,0.33044725590675533,0.624549600666741,0.04500314342650363,1.0
3.84,0.34261369398756153,0.6108956581054337,0.0464906479070048,1.0
3.92,0.3541989927243645,0.5977701005413775,0.04803090673425803,1.0
4.0,0.3652262400581912,0.5851527085219701,0.04962105141983869,0.0
4.08,0.3592279036208725,0.5895535779034172,0.051218518475710295,0.0
4.16,0.35332807513171904,0.5938889209505739,0.05278300391770707,0.0
4.24,0.34752514294052217,0.5981597886032267,0.054315068456251114,0.0
4.32,0.34181751589577253,0.6023672208188929,0.05581526328533454,0.0
4.4,0.3362036290284253,0.6065122404952444,0.05728413047633024,0.0
4.48,0.33068194263255984,0.610595854068971,0.05872220329846917,0.0
4.56,0.3252509424081576,0.6146190514225827,0.06013000616925973,0.0
4.64,0.31990913891449324,0.6185828062404441,0.06150805484506261,0.0
4.72,0.31465506690408124,0.6224880764425349,0.06285685665338386,0.0
4.8,0.3094872825066474,0.6263358060183629,0.06417691147498966,0.0
4.88,0.3044043678585381,0.6301269220121027,0.06546871012935918,0.0
4.96,0.2994049294773512,0.633862335581099,0.06673273494154985,0.0
5.04,0.294487597296542,0.6375429426245692,0.06796946007888877,0.0
5.12,0.28965102422686073,0.6411696240692106,0.06917935170392864,0.0
5.2,0.2848938857177899,0.6447432461548077,0.07036286812740239,0.0
5.28,0.2802148793189812,0.6482646607198401,0.07152045996117867,0.0
5.36,0.27561272424169353,0.6517347054870893,0.07265257027121713,0.0
5.44,0.2710861605440916,0.6551542045942081,0.07375963486170023,0.0
5.52,0.26663394417676584,0.6585239718203334,0.07484208400290077,0.0
5.6,0.262254847477921,0.6618448102635867,0.07590034225849235,0.0
5.68,0.2579476673037064,0.6651175070462394,0.07693482565005422,0.0
5.76,0.25371122627665704,0.6683428325016809,0.07794594122166204,0.0
5.84,0.24954436546133163,0.6715215449443579,0.07893408959431047,0.0
5.92,0.24544594005425938,0.674654393476652,0.07989966646908861,0.0
6.000000000000073,0.24141485400052584,0.6777420923006827,0.08084305369879144,1.0
6.08,0.2565230559524371,0.6616662554988911,0.0818106885486718,1.0
6.16,0.27093503675444325,0.6462186067541489,0.08284635649140787,1.0
6.24,0.284678982505969,0.6313744212356257,0.08394659625840528,1.0
6.32,0.2977827019851277,0.6171092056788933,0.08510809233597905,1.0
6.4,0.31027286371775775,0.6033994672287276,0.08632766905351463,1.0
6.48,0.32217504286821236,0.5902226723237974,0.0876022848079902,1.0
6.56,0.3335137655128263,0.5775572078761086,0.08892902661106505,1.0
6.64,0.3443125477878046,0.5653823469443082,0.09030510526788715,1.0
6.72,0.3545939442575437,0.5536782063229593,0.09172784941949702,1.0
6.8,0.364379589789538,0.5424257098249239,0.09319470038553812,1.0
6.88,0.3736902390121134,0.531606553683004,0.09470320730488258,1.0
6.96,0.38254578584420923,0.5212031894234269,0.09625102473236385,1.0
7.04,0.38361799810175434,0.5185549148147136,0.09782708708353205,0.0
7.12,0.37731759555214367,0.5233052078039176,0.09937719664393868,0.0
7.2,0.3711206685198212,0.5279863103483481,0.10089302113183074,0.0
7.28,0.3650255170162504,0.5325993344813694,0.10237514850238016,0.0
7.36,0.3590304701133846,0.5371453732985259,0.10382415658808952,0.0
7.44,0.3531338838842824,0.5416255022993194,0.10524061381639821,0.0
7.52,0.3473341411038893,0.5460407795820931,0.1066250793140176,0.0
7.6,0.34162965112297267,0.5503922459258674,0.1079781029511599,0.0
7.68,0.3360188496910548,0.5546809249057504,0.10930022540319484,0.0
7.76,0.33050019796625524,0.5589078235377802,0.11059197849596453,0.0
7.84,0.3250721803020806,0.5630739337203073,0.11185388597761203,0.0
7.92,0.31973330579365333,0.5671802312269939,0.11308646297935276,0.0
8.0,0.31448211059240766,0.5712276741993423,0.11429021520825006,0.0
8.08,0.3093171555160466,0.575217204703232,0.11546563978072139,0.0
8.16,0.30423702558485893,0.5791497490308941,0.11661322538424695,0.0
8.24,0.2992403295580362,0.5830262180028868,0.11773345243907701,0.0
8.32,0.2943256994699892,0.5868475072700708,0.11882679325993994,0.0
8.4,0.28949179016666565,0.5906144976155839,0.11989371221775041,0.0
8.48,0.2847372788226768,0.5943280552693141,0.12093466590800911,0.0
8.56,0.2800608608911629,0.5979890345456382,0.12195010456319888,0.0
8.64,0.27546124738107514,0.6015982796166486,0.12294047300227628,0.0
8.72,0.2709371707956298,0.6051566206446323,0.12390620855973794,0.0
8.8,0.2664873941996878,0.6086648678768236,0.12484773792348858,0.0
8.88,0.26211070187589813,0.6121238177307224,0.12576548039337943,0.0
8.96,0.25780589072839893,0.6155342583925025,0.12665985087909853,0.0
9.04,0.2623478462167647,0.6101103363047765,0.12754181747845877,1.0
9.12,0.27521926653684015,0.5963069191877608,0.12847381427539906,1.0
9.2,0.28749386376652786,0.583042675858239,0.12946346037523315,1.0
9.28,0.2991964854562378,0.5702957209904482,0.130507793553314,1.0
9.36,0.310350974862572,0.5580450503926787,0.13160397474474927,1.0
9.44,0.32098017542936036,0.5462705370782713,0.1327492874923683,1.0
9.52,0.3311059739781011,0.5349528933950023,0.1339411326268966,1.0
9.6,0.3407493635391514,0.5240736159318363,0.13517702052901226,1.0
9.68,0.34993050234229267,0.5136149337933411,0.13645456386436622,1.0
9.76,0.3586687365266322,0.5035597886886839,0.13777147478468388,1.0
9.84,0.3669826495652661,0.49389179159419716,0.13912555884053673,1.0
9.92,0.37488998695029485,0.48459528878674274,0.1405147242629624,1.0
10.0,0.3824071708520872,0.4756558268548202,0.14193700229309258,0.0
10.08,0.37612665433354353,0.4805153247993036,0.14335802086715288,0.0
10.16,0.36994928668115745,0.4853055034493415,0.14474520986950112,0.0
10.24,0.36387337388195423,0.4900274719019151,0.14609915421613068,0.0
10.32,0.35789724968010395,0.4946823211628157,0.1474204291570803,0.0
10.4,0.35201927517287873,0.4992711244097369,0.1487096004173843,0.0
10.48,0.346237837360669,0.5037949379366028,0.14996722470272822,0.0
10.56,0.3405513491084682,0.5082548011786566,0.1511938497128752,0.0
10.64,0.33495825095486764,0.512651735534299,0.15239001351083337,0.0
10.72,0.3294570094504959,0.5169867454472205,0.15355624510228366,0.0
10.8,0.3240461166840904,0.5212608187150559,0.1546930646008537,0.0
10.88,0.3187240898183292,0.5254749267916816,0.15580098338998916,0.0
10.96,0.3134894706256635,0.5296300250895126,0.15688050428482386,0.0
11.04,0.3083408250241493,0.5337270532817997,0.15793212169405102,0.0
11.12,0.3032767426132791,0.5377669356049278,0.1589563217817931,0.0
11.2,0.29829583583983915,0.5417505814017245,0.15995358275843635,0.0
11.28,0.29339673812201883,0.5456788863433915,0.16092437553458971,0.0
11.36,0.28857810608462237,0.549552730973353,0.16186916294202464,0.0
11.44,0.28383861821147327,0.5533729815850426,0.16278840020348417,0.0
11.52,0.2791769741681789,0.5571404906629968,0.16368253516882436,0.0
11.6,0.2745918943271807,0.5608560971921774,0.1645520084806419,0.0
11.68,0.27008211929280546,0.5645206269672914,0.1653972537399031,0.0
11.76,0.2656464094263155,0.5681348929021112,0.16621869767157332,0.0
11.84,0.26128354437096,0.5716996953387954,0.1670167602902446,0.0
11.92,0.25699232271952976,0.5752158222644085,0.16779185501606175,0.0
12.000000000000167,0.2527716531007727,0.5786839669565326,0.16854437994269472,1.0
12.08,0.26491794368071714,0.5657679812594716,0.16931407505981128,1.0
12.16,0.2765041159324836,0.5533573979157493,0.17013848615176708,1.0
12.24,0.2875534665454471,0.5414317017300857,0.1710148317244672,1.0
12.32,0.29808834120371935,0.5299712114768816,0.171940447319399,1.0
12.4,0.30813016903511087,0.5189570500763748,0.1729127808885143,1.0
12.48,0.3176995006004977,0.5083711112843886,0.17392938811511371,1.0
12.56,0.32681604387982977,0.498196028138561,0.17498792798160923,1.0
12.64,0.3354986982390652,0.48841514317480195,0.17608615858613286,1.0
12.72,0.34376558359441267,0.4790124828545175,0.17722193355106985,1.0
12.8,0.35163407953136366,0.46997272326395323,0.1783931972046831,1.0
12.88,0.35912085781887687,0.4612811616043485,0.17959798057677462,1.0
12.96,0.36624191284038354,0.4529236895085191,0.18083439765109732,1.0
13.04,0.3666200053607172,0.45128701368034146,0.18209298095894128,0.0
13.12,0.3605987714890576,0.4560745574343702,0.1833266710765722,0.0
13.2,0.35467642814224665,0.46079528387987473,0.18452828797787857,0.0
13.28,0.34885135119170746,0.4654502573651985,0.18569839144309402,0.0
13.36,0.3431219432526434,0.47004052480517444,0.18683753194218217,0.0
13.44,0.3374866330783012,0.47456711607563395,0.18794625084606487,0.0
13.52,0.33194387517011437,0.479031044267309,0.1890250805625766,0.0
13.6,0.3264921494916226,0.4834333058721606,0.1900745446362168,0.0
13.68,0.3211299609865759,0.48777488109722833,0.19109515791619575,0.0
13.76,0.3158558390955707,0.4920567341794379,0.19208742672499135,0.0
13.84,0.3106683374778658,0.4962798135667877,0.19305184895534655,0.0
13.92,0.30556603349602945,0.5004450522539863,0.19398891424998427,0.0
14.0,0.30054752790481176,0.5045533679850954,0.1948991041100928,0.0
14.08,0.2956114444320806,0.5086056635264626,0.19578289204145677,0.0
14.16,0.29075642939215707,0.5126028269185539,0.19664074368928908,0.0
14.24,0.2859811513665643,0.5165457316838884,0.19747311694954728,0.0
14.32,0.28128430076525646,0.520435237112804,0.1982804621219395,0.0
14.4,0.2766645895320566,0.5242721884553133,0.1990632220126301,0.0
14.48,0.27212075076094705,0.5280574171710143,0.19982183206803866,0.0
14.56,0.2676515383396483,0.5317917411612285,0.2005567204991232,0.0
14.64,0.2632557266280187,0.5354759649784663,0.201268308393515,0.0
14.72,0.2589321101292276,0.5391108800405968,0.20195700983017556,0.0
14.8,0.254679503152578,0.5426972648504561,0.2026232319969659,0.0
14.88,0.2504967394456478,0.5462358852354349,0.2032673753189173,0.0
14.96,0.24638267193250063,0.5497274945179933,0.20388983354950607,0.0
15.04,0.25017856121336274,0.5453210105722011,0.2045004282144362,1.0
15.12,0.26143161776262286,0.5334133837019253,0.20515499853545188,1.0
15.2,0.2721673871316365,0.5219721844973345,0.20586042837102897,1.0
15.28,0.2824073758056295,0.5109784759127514,0.20661414828161911,1.0
15.36,0.292172207974087,0.500414094957617,0.207413697068296,1.0
15.44,0.30148166914608976,0.4902616144536312,0.2082567164002791,1.0
15.52,0.31035473381133594,0.48050431878067607,0.20914094740798794,1.0
15.6,0.3188095917317877,0.47112618082312024,0.21006422744509212,1.0
15.68,0.32686369334961174,0.46211182215520696,0.2110244844951813,1.0
15.76,0.3345337675778441,0.4534464974406664,0.21201973498148946,1.0
