Signal_5_task1,TF1_6_task1,TF1_mRNA_7_task1,TF2_8_task1,_1_task1,miR_1_task1,miR_gene_2_task1,miR_gene_TF1_3_task1,miR_gene_TF2_4_task1
100.0,228.17200415750384,777.3097232015829,998.9795327456305,5184.0,886.5181651173475,0.0035944511764220673,0.975938294453565,1.0204672543700104
100.0,297.18517905045206,840.6367681635057,999.1549391917496,5472.0,840.5745909590976,0.0028794827622466686,1.1520597089866393,0.845060808251112
100.0,371.25763837101965,899.1636267141034,999.3013790926315,5760.0,790.900969180849,0.0023730000959800474,1.299006092534737,0.698620907369281
100.0,450.10428815522465,956.0745561830587,999.4219802891728,6048.0,739.3982197559077,0.0019988271044456608,1.4199814620677575,0.5780197108277955
100.0,533.6649490083189,1013.462810883912,999.5205309254816,6336.0,687.5666684527184,0.0017126657111651304,1.5188182597699729,0.47946907451885784
100.0,622.0262545315588,1072.6851323107412,999.6007309278885,6624.0,636.5382793446731,0.0014874937826288856,1.599243434105412,0.39926907211195517
100.0,715.3695051260383,1134.6052440036374,999.6658890570754,6912.0,587.1300362211533,0.001306104506712356,1.6645829525682347,0.33411094292504895
100.0,813.9354078002646,1199.7605252374474,999.7188338151384,7200.0,539.9033440235384,0.0011571156142828735,1.7176766995236528,0.28116618486206124
0.0,906.2763185937172,1004.3380774394063,999.7617994415303,7488.0,495.21971174996617,0.0010453560987196378,1.760754085430687,0.23820055847059068
0.0,983.4184625035368,851.3003936262209,999.796329629562,7776.0,453.3011283222274,0.0009673148265503122,1.7953623147346025,0.20367037043884373
0.0,1048.5784188110101,730.0443148415169,999.8238806060016,8064.0,414.2650676970589,0.0009099390035166722,1.8229706669972405,0.1761193939992393
0.0,1104.1816427054514,632.8721145481566,999.8457836654292,8352.0,378.13986055061844,0.0008661034229138752,1.8449175620055112,0.1542163345715718
0.0,1152.0764486240669,554.1418718922193,999.8631730030535,8640.0,344.88367080054843,0.000831596959675796,1.8623414060930306,0.13682699694729059
0.0,1193.6858852922337,489.67892266625967,999.876981745048,8928.0,314.4031179740212,0.0008037774643770624,1.8761779675828407,0.12301825495277856
0.0,1230.117590331444,436.36151404150246,999.8879631836401,9216.0,286.56940535832916,0.0007809048862214011,1.8871822787529156,0.1120368163608592
0.0,1262.2408930414394,391.8366681376549,999.8967174189626,9504.0,261.23104137260685,0.0007617911195953986,1.8959556278421188,0.10328258103828171
0.0,1290.7455121564772,354.31156582485215,999.9037193723178,9792.0,238.22400604591928,0.0007455975579251504,1.9029737747590236,0.09628062768304724
0.0,1316.183308554299,322.4083984379327,999.9093428162719,10080.0,217.3791758232511,0.0007317172825541512,1.9086110989886262,0.09065718372881557
0.0,1338.9998564421915,295.05851958797143,999.9138810547473,10368.0,198.52778009500125,0.0007196996458072082,1.9131613551007725,0.08611894525341622
0.0,1359.5576180821279,271.42656799496956,999.9175635971711,10656.0,181.5054324629911,0.0007092050505955217,1.9168543921196937,0.08243640282970657
0.0,1378.1543172556153,250.85303872699595,999.9205701751578,10944.0,166.1544290993042,0.0006999718624179564,1.9198702032944883,0.07942982484308932
0.0,1395.035935788896,232.8140237855955,999.9230412148056,11232.0,152.32560680483576,0.0006917960217913659,1.9223494187829913,0.07695878519521313
0.0,1410.4070467675638,216.89075639283533,999.9250863530798,11520.0,139.87934200019114,0.0006845162904326282,1.9244018367884281,0.07491364692113484
0.0,1424.4394233303249,202.74487333714293,999.9267915736452,11808.0,128.68587924178348,0.0006780029110141286,1.926113570733311,0.0732084263556705
0.0,1437.2779050330607,190.1020377838721,999.9282241487466,12096.0,118.62545327670615,0.0006721514382883344,1.9275519973073532,0.071775851254354
0.0,1449.0455742108513,178.73798026173233,999.929436925533,12384.0,109.58808581065082,0.000666875996487156,1.9287700495355962,0.07056307446791248
0.0,1459.8475584128453,168.46849884612337,999.9304714263443,12672.0,101.47322137230331,0.0006621059861628526,1.9298093203571314,0.06952857365670133
0.0,1469.7743576660503,159.14109415324506,999.9313604468667,12960.0,94.18912113500227,0.0006577822024815398,1.9307026646631418,0.06863955313437228
0.0,1478.9038858723416,150.6295486052711,999.932129832399,13248.0,87.65282387228298,0.0006538552224163172,1.931475977175503,0.06787016760207647
0.0,1487.3042485749513,142.82780763833077,999.9328002070628,13536.0,81.7887272415653,0.0006502830872741297,1.932149923974275,0.06719979293844675
0.0,1495.034919675132,135.64685145419026,999.9333879973583,13824.0,76.52852075629625,0.0006470300547920757,1.9327409673021683,0.06661200264303546
0.0,1502.1479298929803,129.01202462502616,999.9339062357781,14112.0,71.81070265804564,0.0006440655462943338,1.9332621702304633,0.06609376422323829
0.0,1508.6893376973783,122.8598473782167,999.9343654588188,14400.0,67.57974539651283,0.0006413631471760293,1.9337240956701942,0.06563454118262581
0.0,1514.7000577869135,117.13619320758193,999.9347742012212,14688.0,63.7856129444696,0.0006388999005309093,1.934135301319201,0.06522579878026398
0.0,1520.21652469698,111.7948790858584,999.9351393742614,14976.0,60.3833293645941,0.000636655794033323,1.9345027184659085,0.06486062574005423
0.0,1525.2713688869399,106.79626887738698,999.9354666238555,15264.0,57.33247783416809,0.000634613269834367,1.9348320105842052,0.06453337614595674
0.0,1529.8939924684898,102.10611514816762,999.9357606168585,15552.0,54.596732006941615,0.0006327568839961671,1.9351278599729287,0.06423938314307151
0.0,1534.1109539081674,97.69480793125211,999.9360252113347,15840.0,52.14349542797093,0.0006310727642688541,1.9353941385689764,0.06397478866675109
0.0,1537.9463248680665,93.5366770851656,999.9362636061121,16128.0,49.94354566759045,0.0006295488061974856,1.9356340573045212,0.0637363938892775
0.0,1541.4220470012444,89.60931189616049,999.9364784946074,16416.0,47.97067916236642,0.0006281741370183223,1.9358503204686843,0.06352150539429349
0.0,1544.558208162442,85.89306537674976,999.9366721583062,16704.0,46.20138333752267,0.0006269388845396587,1.936045219420105,0.0633278416953516
0.0,1547.3732394782423,82.37068407005023,999.9368465375179,16992.0,44.61460280852315,0.000625834240469343,1.93622070327594,0.06315346248358675
0.0,1549.8841046249463,79.02697070091749,999.9370032937466,17280.0,43.19150011094922,0.0006248522263177642,1.936378441518691,0.06299670625498728
0.0,1552.1065075096467,75.84843319756276,999.9371438672122,17568.0,41.91516954097926,0.0006239855912843259,1.936519881619476,0.06285613278923619
0.0,1554.0549989793374,72.82309453534333,999.9372695079498,17856.0,40.77048684345879,0.0006232277360236702,1.9366462802123583,0.06273049205161434
0.0,1555.743109303595,69.94027166661485,999.9373813102955,18144.0,39.74391409919351,0.0006225726321314331,1.9367587376619009,0.06261868970596371
0.0,1557.1834643085936,67.19038595332376,999.9374802404341,18432.0,38.823320379058785,0.0006220147521406891,1.9368582256805864,0.06251975956726885
0.0,1558.387856433313,64.56485034404365,999.937567151985,18720.0,37.99786674113814,0.0006215490208467553,1.9369456029629204,0.06243284801622883
0.0,1559.3673508886563,62.05590054758669,999.9376428090654,19008.0,37.25783394347956,0.0006211707565374082,1.9370216383076828,0.0623571909357758
0.0,1560.132355312757,59.65648695886045,999.9377078996936,19296.0,36.59450282649244,0.0006208756289621419,1.9370870240634188,0.06229210030761487
0.0,1560.6926617378,57.3602133974561,999.9377630423254,19584.0,36.000076293557704,0.000620659629321854,1.9371423826949636,0.06223695767571048
0.0,1561.0574979307066,55.16126283545255,999.9378087948843,19872.0,35.46758764021457,0.0006205190391862305,1.937188275844093,0.06219120511671661
0.0,1561.2355838554586,53.054315528800274,999.9378456649838,20160.0,34.99080140347308,0.0006204503996504566,1.9372252145831457,0.06215433501719974
0.0,1561.2351783234562,51.03448243982499,999.9378741176423,20448.0,34.56412882485444,0.0006204504827288119,1.937253667158524,0.06212588235874304
0.0,1561.0641099897857,49.09726456532823,999.9378945790236,20736.0,34.18256789419609,0.0006205162746015837,1.9372740627479268,0.06210542097746755
0.0,1560.7298204932772,47.23849210420926,999.9379074436067,21024.0,33.84162534375412,0.0006206449496130902,1.93728679865593,0.06209255639445314
0.0,1560.239380574721,45.45430771440278,999.9379130745435,21312.0,33.53728101789565,0.0006208338609010139,1.937292240681525,0.062086925457570157
0.0,1559.5995167980209,43.741132721607435,999.9379118076054,21600.0,33.26593866581136,0.0006210805238475436,1.9372907270804318,0.06208819239571671
0.0,1558.8166416626518,42.09562792946034,999.9379039551768,21888.0,33.02436928056413,0.0006213825994105077,1.937282572576358,0.06209604482422744
0.0,1557.8968662775762,40.514683081912295,999.9378898073326,22176.0,32.809686825678774,0.0006217378869193848,1.9372680694446276,0.06211019266844892
0.0,1556.8460251734157,38.99538536936374,999.9378696351787,22464.0,32.61930361213074,0.0006221443101610763,1.9372474908675064,0.06213036482232848
0.0,1555.6696947888333,37.53499885109092,999.9378436927828,22752.0,32.45089490898672,0.0006225999068585115,1.9372210928748923,0.06215630721824517
0.0,1554.3732065051024,36.13095146401051,999.937812218396,23040.0,32.30237679823148,0.0006231028221435874,1.937189115572673,0.062187781605179356
0.0,1552.9616601049993,34.78082142638142,999.9377754355627,23328.0,32.17188116800351,0.0006236513003858872,1.9371517842611978,0.06222456443841221
0.0,1551.439940300129,33.48231913435395,999.9377335550037,23616.0,32.057726348563264,0.0006242436764103338,1.93710931132609,0.06226644499749581
0.0,1549.8127231482451,32.23328390259197,999.9376867747374,23904.0,31.95840722726389,0.0006248783718872105,1.9370618963642277,0.062313225263881174
0.0,1548.0844900366208,31.03166934410728,999.9376352817441,24192.0,31.872571928024325,0.0006255538880856068,1.9370097278547516,0.062364718257158835
0.0,1546.259538269911,29.875533868522087,999.937579252755,24480.0,31.799003732112105,0.0006262688000117416,1.9369529839538107,0.062420747246173594
0.0,1544.3419890240866,28.76303452287801,999.9375188550379,24768.0,31.73661064209864,0.0006270217526934214,1.9368918332840426,0.06248114496325992
0.0,1542.335796450986,27.692419136389702,999.9374542470064,25056.0,31.684410864516327,0.0006278114563152103,1.9368264355488791,0.06254575299480163
0.0,1540.2447566464823,26.662018759948488,999.9373855790365,25344.0,31.64151945071997,0.0006286366816839652,1.9367569423536315,0.06261442096468056
0.0,1538.0725133001215,25.670244240908026,999.9373129937071,25632.0,31.607141760580213,0.0006294962575601168,1.9366834974483838,0.06268700629405205
0.0,1535.8225668428906,24.71557838721036,999.9372366266806,25920.0,31.580559707138836,0.000630389065722847,1.9366062376137336,0.0627633733205395
0.0,1533.49827938378,23.7965734215856,999.9371566069069,26208.0,31.56112679971302,0.0006313140386042581,1.936525292867177,0.0628433930942147
0.0,1531.1028809913114,22.91184632176637,999.937073057106,26496.0,31.548260714810258,0.000632270157866608,1.9364407869469447,0.06292694289518463
0.0,1528.6394766833932,22.06007382962182,999.9369860942636,26784.0,31.541433915219983,0.0006332564501346283,1.9363528378122892,0.06301390573757204
0.0,1526.1110492102273,21.2399916242076,999.9368958297507,27072.0,31.54017371004919,0.00063427198186822,1.9362615577676916,0.06310417025043594
0.0,1523.5204678048742,20.45038741212344,999.9368023699927,27360.0,31.544049106608153,0.0006353158600421409,1.9361670541314844,0.06319763000846933
0.0,1520.8704892878732,19.690101675501282,999.9367058164311,27648.0,31.55267412706324,0.0006363872405677186,1.9360694291893101,0.06329418357011797
0.0,1518.1637661160162,18.95802159585682,999.9366062661104,27936.0,31.565696407089014,0.0006374853074781334,1.935968780801795,0.06339373389072296
0.0,1515.4028478767589,18.25308129321544,999.9365038116217,28224.0,31.58279915205523,0.0006386092555300618,1.9358652023650864,0.06349618837937951
0.0,1512.5901874658093,17.57425758141443,999.9363985416292,28512.0,31.603693734761137,0.0006397583405426889,1.9357587832875949,0.06360145837185821
0.0,1509.7281436312394,16.920569195294007,999.9362905409446,28800.0,31.62811935790189,0.0006409318770652175,1.9356496090664987,0.06370945905643192
