Time,miR,miR_gene,miR_gene_TF1,miR_gene_TF2,Signal,TF1,TF1_mRNA,TF2,Sink,kbinTF1miRgene,kbinTF2miRgene,kdegMiR,kdegTF1,kdegTF1mRNA,kdegTF1mRNAbyMiR,krelTF1miRgene,krelTF2miRgene,ksynMiR,ksynTF1,ksynTF1mRNA,cell,miR_gene_TF1_binding,miR_gene_TF1_release,miR_gene_TF2_binding,miR_gene_TF2_release,miR_synthesis,miR_degradation,TF1_transcription,TF1_mRNA_degradation,TF1_mRNA_degradation_via_miR,TF1_translation,TF1_degradation
3456.0,991.5801957035179,0.019840879313457647,0.0,1.9801591206865434,0.0,0.0,0.0,998.0198408793134,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0,0.0,0.0019801591215322665,0.0019801591206865437,0.3960318241373087,0.3966320782814072,0.0,0.0,0.0,0.0,0.0
3744.0,991.3869208707625,0.018870374462720333,0.005327745982461695,1.9758018795548185,100.0,2.94689237854358,133.25427537269076,998.024198120445,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.00011121792536890791,5.327745982461696e-06,0.0018833090341388984,0.0019758018795548184,0.3951603759109637,0.39655476834830505,1.0,0.013325427537269076,0.13210654575459654,0.039976282611807225,2.9468923785435805e-05
4032.0,989.1146576779265,0.01357886027384106,0.10015082775583425,1.8862703119703246,100.0,23.932505294330753,344.5014559674795,998.1137296880298,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0006499522907893574,0.00010015082775583426,0.0013553246872836124,0.0018862703119703246,0.37725406239406495,0.3956458630711706,1.0,0.03445014559674795,0.3407514396888207,0.10335043679024385,0.00023932505294330754
4320.0,979.0116640452364,0.009078334142880751,0.30044715411603895,1.6904745117410804,100.0,60.41217131802385,499.46228345670664,998.3095254882595,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0010968837550439543,0.00030044715411603896,0.0009062987450403149,0.0016904745117410805,0.3380949023482161,0.3916046656180946,1.0,0.04994622834567067,0.48897940125478395,0.14983868503701198,0.0006041217131802386
4608.0,957.9825263390417,0.0063226654970717265,0.5384302080099047,1.4552471264930233,100.0,108.31239490799945,615.06160691525,998.5447528735077,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001369646084380031,0.0005384302080099048,0.0006313464456275342,0.0014552471264930233,0.29104942529860467,0.38319301053561666,1.0,0.061506160691525,0.5892182720468216,0.18451848207457497,0.0010831239490799946
4896.0,926.465969497057,0.004655651363169348,0.7697285862450693,1.2256157623917623,100.0,164.84112176580788,704.4274710806984,998.7743842376087,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001534885586510696,0.0007697285862450693,0.000464994532347445,0.0012256157623917623,0.24512315247835248,0.3705863877988228,1.0,0.07044274710806984,0.6526280799351394,0.2113282413242095,0.001648411217658079
5184.0,886.5181651173475,0.0035944511764220673,0.975938294453565,1.0204672543700104,100.0,228.17200415750384,777.3097232015829,998.9795327456305,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001640306257541041,0.0009759382944535649,0.0003590783156699099,0.0010204672543700105,0.2040934508740021,0.35460726604693904,1.0,0.07773097232015828,0.6890991895405405,0.23319291696047484,0.0022817200415750387
5472.0,840.5745909590976,0.0028794827622466686,1.1520597089866393,0.845060808251112,100.0,297.18517905045206,840.6367681635057,999.1549391917496,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001711479200541933,0.0011520597089866393,0.00028770494242162615,0.000845060808251112,0.1690121616502224,0.33622983638363907,1.0,0.08406367681635057,0.7066179075442165,0.2521910304490517,0.002971851790504521
5760.0,790.900969180849,0.0023730000959800474,1.299006092534737,0.698620907369281,100.0,371.25763837101965,899.1636267141034,999.3013790926315,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0017619888229755108,0.0012990060925347372,0.00023713422684998084,0.000698620907369281,0.1397241814738562,0.3163603876723396,1.0,0.08991636267141034,0.7111493838203514,0.26974908801423103,0.003712576383710197
6048.0,739.3982197559077,0.0019988271044456608,1.4199814620677575,0.5780197108277955,100.0,450.10428815522465,956.0745561830587,999.4219802891728,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001799361301983766,0.0014199814620677576,0.00019976717429807557,0.0005780197108277954,0.1156039421655591,0.2957592879023631,1.0,0.09560745561830587,0.7069198247956731,0.2868223668549176,0.004501042881552247
6336.0,687.5666684527184,0.0017126657111651304,1.5188182597699729,0.47946907451885784,100.0,533.6649490083189,1013.462810883912,999.5205309254816,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0018279793188344712,0.0015188182597699728,0.0001711844540921639,0.0004794690745188578,0.09589381490377158,0.2750266673810874,1.0,0.10134628108839121,0.6968232484801788,0.30403884326517355,0.005336649490083189
6624.0,636.5382793446731,0.0014874937826288856,1.599243434105412,0.39926907211195517,100.0,622.0262545315588,1072.6851323107412,999.6007309278885,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0018505203724952528,0.001599243434105412,0.00014868998723665237,0.0003992690721119552,0.07985381442239103,0.2546153117378693,1.0,0.10726851323107413,0.6828051483996923,0.32180553969322234,0.0062202625453155885
6912.0,587.1300362211533,0.001306104506712356,1.6645829525682347,0.33411094292504895,100.0,715.3695051260383,1134.6052440036374,999.6658890570754,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0018686946692194131,0.0016645829525682347,0.00013056681229040606,0.00033411094292504895,0.0668221885850098,0.23485201448846132,1.0,0.11346052440036375,0.6661608180085661,0.3403815732010912,0.007153695051260384
7200.0,539.9033440235384,0.0011571156142828735,1.7176766995236528,0.28116618486206124,100.0,813.9354078002646,1199.7605252374474,999.7188338151384,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0018836347387667684,0.0017176766995236528,0.00011567902725001618,0.00028116618486206127,0.056233236972412254,0.21596133760941535,1.0,0.11997605252374474,0.6477547196031346,0.3599281575712342,0.008139354078002646
7488.0,495.21971174996617,0.0010453560987196378,1.760754085430687,0.23820055847059068,0.0,906.2763185937172,1004.3380774394063,999.7617994415303,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0018947629535342476,0.0017607540854306868,0.00010451070943131232,0.0002382005584705907,0.04764011169411814,0.19808788469998648,0.0,0.10043380774394063,0.49736801320905794,0.30130142323182185,0.009062763185937173
7776.0,453.3011283222274,0.0009673148265503122,1.7953623147346025,0.20367037043884373,0.0,983.4184625035368,851.3003936262209,999.796329629562,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001902550518965967,0.0017953623147346025,9.671178131812586e-05,0.00020367037043884372,0.040734074087768746,0.18132045132889096,0.0,0.08513003936262209,0.3858954289719222,0.2553901180878662,0.00983418462503537
8064.0,414.2650676970589,0.0009099390035166722,1.8229706669972405,0.1761193939992393,0.0,1048.5784188110101,730.0443148415169,999.8238806060016,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019082848030439565,0.0018229706669972406,9.097787456107974e-05,0.0001761193939992393,0.03522387879984786,0.16570602707882356,0.0,0.0730044314841517,0.302431857509674,0.21901329445245504,0.010485784188110102
8352.0,378.13986055061844,0.0008661034229138752,1.8449175620055112,0.1542163345715718,0.0,1104.1816427054514,632.8721145481566,999.8457836654292,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001912671000531714,0.001844917562005511,8.659698556186341e-05,0.0001542163345715718,0.03084326691431436,0.15125594422024738,0.0,0.06328721145481565,0.2393141731416149,0.18986163436444695,0.011041816427054514
8640.0,344.88367080054843,0.000831596959675796,1.8623414060930306,0.13682699694729059,0.0,1152.0764486240669,554.1418718922193,999.8631730030535,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019161265439797247,0.0018623414060930305,8.314831747611336e-05,0.00013682699694729058,0.027365399389458117,0.13795346832021937,0.0,0.05541418718922193,0.19111448292247585,0.1662425615676658,0.01152076448624067
8928.0,314.4031179740212,0.0008037774643770624,1.8761779675828407,0.12301825495277856,0.0,1193.6858852922337,489.67892266625967,999.876981745048,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019189156282857613,0.0018761779675828408,8.03678585076025e-05,0.00012301825495277855,0.02460365099055571,0.1257612471896085,0.0,0.04896789226662597,0.15395658009243163,0.1469036767998779,0.011936858852922339
9216.0,286.56940535832916,0.0007809048862214011,1.8871822787529156,0.1120368163608592,0.0,1230.117590331444,436.36151404150246,999.8879631836401,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019212096738334408,0.0018871822787529156,7.80817396124069e-05,0.0001120368163608592,0.02240736327217184,0.11462776214333167,0.0,0.043636151404150246,0.12504785960013354,0.13090845421245073,0.012301175903314442
9504.0,261.23104137260685,0.0007617911195953986,1.8959556278421188,0.10328258103828171,0.0,1262.2408930414394,391.8366681376549,999.8967174189626,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001923127806218268,0.0018959556278421187,7.617124398423554e-05,0.00010328258103828172,0.020656516207656343,0.10449241654904275,0.0,0.03918366681376549,0.10235990086557213,0.11755100044129646,0.012622408930414395
9792.0,238.22400604591928,0.0007455975579251504,1.9029737747590236,0.09628062768304724,0.0,1290.7455121564772,354.31156582485215,999.9037193723178,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019247534035334338,0.0019029737747590237,7.455257713242751e-05,9.628062768304724e-05,0.01925612553660945,0.09528960241836772,0.0,0.03543115658248522,0.0844055205991987,0.10629346974745564,0.012907455121564772
10080.0,217.3791758232511,0.0007317172825541512,1.9086110989886262,0.09065718372881557,0.0,1316.183308554299,322.4083984379327,999.9093428162719,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019261481477569672,0.0019086110989886263,7.316509471260296e-05,9.065718372881556e-05,0.018131436745763115,0.08695167032930044,0.0,0.03224083984379327,0.07008487193093217,0.09672251953137981,0.01316183308554299
10368.0,198.52778009500125,0.0007196996458072082,1.9131613551007725,0.08611894525341622,0.0,1338.9998564421915,295.05851958797143,999.9138810547473,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019273554448346957,0.0019131613551007726,7.196376660328126e-05,8.611894525341622e-05,0.017223789050683246,0.0794111120380005,0.0,0.029505851958797145,0.0585773128919174,0.08851755587639142,0.013389998564421916
10656.0,181.5054324629911,0.0007092050505955217,1.9168543921196937,0.08243640282970657,0.0,1359.5576180821279,271.42656799496956,999.9175635971711,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001928410258638925,0.0019168543921196937,7.091465862822826e-05,8.243640282970657e-05,0.016487280565941315,0.07260217298519644,0.0,0.027142656799496956,0.04926539660587241,0.08142797039849087,0.01359557618082128
10944.0,166.1544290993042,0.0006999718624179564,1.9198702032944883,0.07942982484308932,0.0,1378.1543172556153,250.85303872699595,999.9205701751578,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019293384882975203,0.0019198702032944884,6.9991626377553e-05,7.942982484308931e-05,0.015885964968617865,0.06646177163972168,0.0,0.025085303872699596,0.041680343437509655,0.07525591161809878,0.013781543172556154
11232.0,152.32560680483576,0.0006917960217913659,1.9223494187829913,0.07695878519521313,0.0,1395.035935788896,232.8140237855955,999.9230412148056,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019301606212695072,0.0019223494187829912,6.917427820099265e-05,7.695878519521313e-05,0.015391757039042626,0.060930242721934307,0.0,0.02328140237855955,0.035463537445816304,0.06984420713567864,0.013950359357888962
11520.0,139.87934200019114,0.0006845162904326282,1.9244018367884281,0.07491364692113484,0.0,1410.4070467675638,216.89075639283533,999.9250863530798,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019308931993067423,0.0019244018367884281,6.844650108209356e-05,7.491364692113483e-05,0.014982729384226968,0.05595173680007646,0.0,0.021689075639283534,0.030338536290153557,0.06506722691785059,0.01410407046767564
11808.0,128.68587924178348,0.0006780029110141286,1.926113570733311,0.0732084263556705,0.0,1424.4394233303249,202.74487333714293,999.9267915736452,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019315481511624941,0.001926113570733311,6.779532754879494e-05,7.32084263556705e-05,0.014641685271134101,0.0514743516967134,0.0,0.020274487333714293,0.02609040228715426,0.06082346200114287,0.01424439423330325
12096.0,118.62545327670615,0.0006721514382883344,1.9275519973073532,0.071775851254354,0.0,1437.2779050330607,190.1020377838721,999.9282241487466,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019321368221760318,0.0019275519973073532,6.7210319404668e-05,7.1775851254354e-05,0.0143551702508708,0.04745018131068247,0.0,0.019010203778387212,0.022550940400937348,0.05703061133516163,0.014372779050330608
12384.0,109.58808581065082,0.000666875996487156,1.9287700495355962,0.07056307446791248,0.0,1449.0455742108513,178.73798026173233,999.929436925533,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019326674225143292,0.0019287700495355961,6.668289396665555e-05,7.056307446791248e-05,0.014112614893582495,0.043835234324260335,0.0,0.017873798026173233,0.019587553118545136,0.053621394078519694,0.014490455742108515
12672.0,101.47322137230331,0.0006621059861628526,1.9298093203571314,0.06952857365670133,0.0,1459.8475584128453,168.46849884612337,999.9304714263443,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019331476146207391,0.0019298093203571314,6.62059950878026e-05,6.952857365670133e-05,0.013905714731340266,0.040589288548921326,0.0,0.01684684988461234,0.0170950412776723,0.050540549653837,0.014598475584128454
12960.0,94.18912113500227,0.0006577822024815398,1.9307026646631418,0.06863955313437228,0.0,1469.7743576660503,159.14109415324506,999.9313604468667,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.00193358282827293,0.0019307026646631419,6.577370526051025e-05,6.863955313437228e-05,0.013727910626874458,0.037675648454000905,0.0,0.015914109415324507,0.0149893597947568,0.04774232824597351,0.014697743576660503
13248.0,87.65282387228298,0.0006538552224163172,1.931475977175503,0.06787016760207647,0.0,1478.9038858723416,150.6295486052711,999.932129832399,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019339780584588314,0.001931475977175503,6.538108451527851e-05,6.787016760207646e-05,0.013574033520415293,0.035061129548913196,0.0,0.015062954860527111,0.013203105293859317,0.04518886458158133,0.014789038858723416
13536.0,81.7887272415653,0.0006502830872741297,1.932149923974275,0.06719979293844675,0.0,1487.3042485749513,142.82780763833077,999.9328002070628,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001934337596958498,0.001932149923974275,6.502393883853144e-05,6.719979293844675e-05,0.01343995858768935,0.03271549089662612,0.0,0.014282780763833077,0.011681704601442192,0.042848342291499225,0.014873042485749515
13824.0,76.52852075629625,0.0006470300547920757,1.9327409673021683,0.06661200264303546,0.0,1495.034919675132,135.64685145419026,999.9333879973583,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001934665051986934,0.0019327409673021683,6.469869548243566e-05,6.661200264303547e-05,0.013322400528607094,0.0306114083025185,0.0,0.013564685145419026,0.010380852887038232,0.04069405543625707,0.01495034919675132
14112.0,71.81070265804564,0.0006440655462943338,1.9332621702304633,0.06609376422323829,0.0,1502.1479298929803,129.01202462502616,999.9339062357781,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019349634541628497,0.0019332621702304635,6.440229775779735e-05,6.609376422323829e-05,0.013218752844647658,0.028724281063218258,0.0,0.012901202462502617,0.009264444139660216,0.038703607387507846,0.015021479298929804
14400.0,67.57974539651283,0.0006413631471760293,1.9337240956701942,0.06563454118262581,0.0,1508.6893376973783,122.8598473782167,999.9343654588188,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019352354834730199,0.0019337240956701942,6.413210516001339e-05,6.563454118262581e-05,0.013126908236525162,0.027031898158605135,0.0,0.01228598473782167,0.00830283720527431,0.03685795421346501,0.015086893376973784
14688.0,63.7856129444696,0.0006388999005309093,1.934135301319201,0.06522579878026398,0.0,1514.7000577869135,117.13619320758193,999.9347742012212,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019354834325084433,0.0019341353013192012,6.388582277745576e-05,6.522579878026398e-05,0.013045159756052797,0.02551424517778784,0.0,0.011713619320758192,0.007471603881727429,0.03514085796227458,0.015147000577869135
14976.0,60.3833293645941,0.000636655794033323,1.9345027184659085,0.06486062574005423,0.0,1520.21652469698,111.7948790858584,999.9351393742614,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019357093172670695,0.0019345027184659086,6.36614500140142e-05,6.486062574005423e-05,0.012972125148010848,0.02415333174583764,0.0,0.01117948790858584,0.0067505470051163596,0.033538463725757514,0.015202165246969802
15264.0,57.33247783416809,0.000634613269834367,1.9348320105842052,0.06453337614595674,0.0,1525.2713688869399,106.79626887738698,999.9354666238555,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019359149015881639,0.0019348320105842052,6.345723160975186e-05,6.453337614595674e-05,0.012906675229191348,0.022932991133667237,0.0,0.010679626887738698,0.006122894718184644,0.03203888066321609,0.0152527136888694
15552.0,54.596732006941615,0.0006327568839961671,1.9351278599729287,0.06423938314307151,0.0,1529.8939924684898,102.10611514816762,999.9357606168585,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019361019110376346,0.0019351278599729288,6.327162360842607e-05,6.423938314307152e-05,0.012847876628614302,0.021838692802776647,0.0,0.010210611514816762,0.0055746602050144286,0.030631834544450284,0.015298939924684899
15840.0,52.14349542797093,0.0006310727642688541,1.9353941385689764,0.06397478866675109,0.0,1534.1109539081674,97.69480793125211,999.9360252113347,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019362712807559118,0.0019353941385689764,6.310323915221277e-05,6.39747886667511e-05,0.012794957733350218,0.020857398171188375,0.0,0.009769480793125212,0.0050941487706997425,0.029308442379375632,0.015341109539081675
16128.0,49.94354566759045,0.0006295488061974856,1.9356340573045212,0.0637363938892775,0.0,1537.9463248680665,93.5366770851656,999.9362636061121,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019364245456330034,0.0019356340573045213,6.295086810268021e-05,6.37363938892775e-05,0.012747278777855501,0.01997741826703618,0.0,0.009353667708516561,0.004671553303597629,0.02806100312554968,0.015379463248680666
16416.0,47.97067916236642,0.0006281741370183223,1.9358503204686843,0.06352150539429349,0.0,1541.4220470012444,89.60931189616049,999.9364784946074,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.001936562928312045,0.0019358503204686844,6.281342344514902e-05,6.352150539429349e-05,0.012704301078858699,0.01918827166494657,0.0,0.00896093118961605,0.004298619550931139,0.026882793568848144,0.015414220470012445
16704.0,46.20138333752267,0.0006269388845396587,1.936045219420105,0.0633278416953516,0.0,1544.558208162442,85.89306537674976,999.9366721583062,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019366872002638707,0.001936045219420105,6.268991818532269e-05,6.332784169535161e-05,0.012665568339070322,0.01848055333500907,0.0,0.008589306537674977,0.003968378439506112,0.025767919613024926,0.015445582081624422
16992.0,44.61460280852315,0.000625834240469343,1.93622070327594,0.06315346248358675,0.0,1547.3732394782423,82.37068407005023,999.9368465375179,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019367983121029054,0.00193622070327594,6.257947168701175e-05,6.315346248358674e-05,0.01263069249671735,0.017845841123409263,0.0,0.008237068407005024,0.003674935352851636,0.024711205221015067,0.015473732394782424
17280.0,43.19150011094922,0.0006248522263177642,1.936378441518691,0.06299670625498728,0.0,1549.8841046249463,79.02697070091749,999.9370032937466,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019368970666188245,0.001936378441518691,6.24812862685611e-05,6.299670625498728e-05,0.012599341250997457,0.01727660004437969,0.0,0.007902697070091749,0.0034132934137966584,0.023708091210275246,0.015498841046249464
17568.0,41.91516954097926,0.0006239855912843259,1.936519881619476,0.06285613278923619,0.0,1552.1065075096467,75.84843319756276,999.9371438672122,0.0,0.002,0.0001,0.0004,1e-05,0.0001,1e-06,0.001,0.001,0.2,0.0003,0.01,1.0,0.0019369841936493141,0.001936519881619476,6.239463699631424e-05,6.285613278923619e-05,0.012571226557847238,0.016766067816391703,0.0,0.007584843319756276,0.0031791999368934822,0.022754529959268823,0.015521065075096468
