A,AC9,AC9X,AC9X_C3_star,AC9_star,AC9_starX,AC9_starX_C3_star,C3,C3_star,C3_starX,C9,C9X,C9X_C3_star,C9_star,C9_starX,C9_starX_C3_star,X,Time
20.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
19.992007235207954,0.007989568664678363,3.196125750083358e-06,9.693782702512544e-15,1.611769405125998e-12,2.1492723040115527e-16,6.580938556221402e-25,199.99979728350323,0.00020259545917127112,1.2101352017126152e-07,19.984012906576684,0.007994324575167812,2.4190885317974977e-11,4.031378967976317e-09,5.363430320276646e-13,1.6331335440793709e-21,39.99200235826083,0.01
19.984028921685532,0.015958309270759762,1.27690305664059e-05,1.5587498210431618e-13,1.2987368594264071e-11,3.4481434942947736e-15,4.2655722953282375e-23,199.9995891436131,0.00041036809351384406,4.880982900455174e-07,19.96805158866216,0.015977316573467015,1.9504126496329113e-10,1.62505570734315e-08,4.31461546063713e-12,5.284491320897593e-20,39.98400942609817,0.02
19.976065030762687,0.02390627363127004,2.8695561092040416e-05,7.948350628637389e-13,4.4146161414998e-11,1.7543927520510046e-14,4.8712353225959545e-22,199.9993755947039,0.0006232973336251479,1.107298397820376e-06,19.9521159898993,0.023949003341351412,6.633694155281866e-10,3.684402843228774e-08,1.4642309003732555e-11,4.058323441822984e-19,39.976021193120346,0.03
19.968115533834954,0.03183351341967416,5.0952637408001864e-05,2.5301005818309106e-12,1.053827642835051e-10,5.572400450787708e-14,2.7683557765049307e-21,199.99915665111428,0.0008413626703749925,1.984628419425453e-06,19.936206054076752,0.03190941214195232,1.5844894210179126e-09,6.599687207684654e-08,3.489778207681744e-11,1.7331389578624885e-18,39.96803764897025,0.04
19.96018040236331,0.03974008017027543,7.951725279759322e-05,6.220747903115752e-12,2.0726357365385128e-10,1.3671512270843802e-13,1.0696871328918782e-20,199.99893232714743,0.0010645436547534698,3.1260735167098734e-06,19.92032172512851,0.03985857015535226,3.1181720745797906e-09,1.0389275972526228e-07,6.852963508481059e-11,5.3614137527785434e-18,39.96005878332529,0.05
19.95225960787398,0.04762602527860929,0.00011436647351321964,1.2989625559042658e-11,3.6062330438583326e-10,2.848752035179285e-13,3.2366839196001e-20,199.99870263707123,0.001292819897720875,4.537589535092183e-06,19.904462947133517,0.04779650447885578,5.428605838001827e-09,1.5071396352361124e-07,1.1905608623974468e-10,1.3523274333537524e-17,39.95208458589717,0.06
19.944353121958265,0.055491400001911426,0.00015547743850428594,2.423120857456244e-11,5.765614318127387e-10,5.303128143795151e-13,8.266583893499568e-20,199.99846759511834,0.0015261710700249355,6.225103117046751e-06,19.88862966431519,0.05572324212730427,8.68435582634522e-09,2.0664136448929327e-07,1.9006431642542038e-10,2.96227150965943e-17,39.94411504643191,0.07
19.936460916272353,0.06333625545948227,0.00020282735919954645,4.161979184542997e-11,8.664387920053073e-10,9.090130878506689e-13,1.865778185815986e-19,199.99822721548625,0.001764576902063492,8.194511793577195e-06,19.872821821041043,0.0636388100333293,1.3058325715281856e-08,2.7185445995567293e-07,2.852098601728541e-10,5.85274849017263e-17,39.93615015470963,0.08
19.928582962537156,0.07116064263315931,0.0002563935192331918,6.711707361164567e-11,1.2418740698631786e-09,1.4629528081646886e-12,3.831200918604066e-19,199.99798151233745,0.002008017183699453,1.0451684098541185e-05,19.857039361822196,0.07154323504766938,1.8727717062492724e-08,3.4653137199559995e-07,4.0821595594329116e-10,1.0686933008882363e-16,39.9281899005445,0.09
19.920719232538126,0.07896461236769554,0.0003161532742218534,1.0297948304130112e-10,1.7147405992323882e-09,2.240212456591509e-12,7.298610650270211e-19,199.99773049979936,0.0022564717641156322,1.3002459662191894e-05,19.84128223131299,0.07943654393942885,2.5873992923994587e-08,4.30848854706931e-07,5.628729646701882e-10,1.8335006548939718e-16,39.92023427378462,0.1
19.912869698125082,0.08674821537119141,0.0003820840515095536,1.5176667161578864e-10,2.297162660889066e-09,3.295106031550597e-12,1.3089989997616327e-18,199.99747419196456,0.0025099205516494185,1.585264931829193e-05,19.825550374310545,0.08731876339637402,3.4682835812712295e-08,5.249823026025995e-07,7.530376979348578e-10,2.991170956788434e-16,39.91228326431188,0.11
19.90503433121202,0.09451150221552711,0.0004541633499178063,2.163480214788515e-10,3.00151236304546e-09,4.6882794487079035e-12,2.2334510136931745e-18,199.9972126028908,0.0027683435136226903,1.900803520855048e-05,19.809843735754306,0.09518992002522213,4.534411131206398e-08,6.291057582057172e-07,9.826328369214654e-10,4.680904677521432e-16,39.904336862041895,0.12
19.897213103776963,0.10225452333670994,0.0005323687395365577,2.9991079491106834e-10,3.840406243765796e-09,6.4868358524684094e-12,3.6543852873884866e-18,199.9969457466013,0.003031720676212169,2.247437087100005e-05,19.7941622607257,0.10305004035188504,5.8051830107153964e-08,7.433919193877526e-07,1.2556463253946023e-09,7.073601256140597e-16,39.89639505692386,0.13
19.88940598786175,0.10997732903543114,0.0006166778614089288,4.0596607654019214e-10,4.826701967112811e-09,8.764423631375067e-12,5.769618462473247e-18,199.99667363708448,0.0033000321242248006,2.6257381371148508e-05,19.778505894447548,0.1108991508218325,7.300410804751101e-08,8.680121481743671e-07,1.5761307324885623e-09,1.0375575991073342e-15,39.88845783894045,0.14
19.881612955571924,0.11767996947722792,0.0007070684274183811,5.383578935444017e-10,5.97349510567719e-09,1.1601379086174722e-11,8.832883878033273e-18,199.99639628829428,0.003573258001049996,3.0362763351496012e-05,19.76287458228391,0.1187372778002266,9.040313241170752e-08,1.0031364764381021e-06,1.9482027125501894e-09,1.4833049166907943e-15,39.88052519810774,0.15
19.87383397907645,0.12536249469323804,0.0008035182198721301,7.012674479477042e-10,7.294115801102058e-09,1.5084785148608937e-11,1.3164557018797065e-17,199.99611371415025,0.0038513785083464282,3.479618520373932e-05,19.747268269739298,0.1265644475723999,1.1045511887519296e-07,1.1489336162654947e-06,2.376042319398101e-09,2.073602439780538e-15,39.87259712447505,0.16
19.866069030607704,0.1330249545802031,0.0009060050914702756,8.992232109232393e-10,8.8021256550742e-09,1.9308631161590492e-11,1.9162988130801247e-17,199.99582592853756,0.004134373906064765,3.956328708525354e-05,19.731686902458694,0.13438068634389702,1.3337028094491948e-07,1.3055709643050487e-06,2.863892516257518e-09,2.842334542241669e-15,39.864673608124896,0.17
19.858318082461135,0.14066739890123953,0.0010145069648810582,1.1371048406529644e-09,1.0511314418607426e-08,2.4373866393034423e-11,2.7317636842662733e-17,199.9955329453071,0.004422224512126859,4.466968109470704e-05,19.716130426226737,0.14218602024096177,1.5936278693367252e-07,1.4732146122296971e-06,3.4160584901182843e-09,3.828696675107525e-15,39.8567546391728,0.18
19.85058110699518,0.14828987728602844,0.0011290018326143866,1.4201516500095198e-09,1.2435696852027549e-08,3.038853193298231e-11,3.822310878220696e-17,199.99523477827566,0.004714910702364879,5.0120951327276674e-05,19.70059878696753,0.14998047531068714,1.8865072649427575e-07,1.6520293525550444e-06,4.036907116367688e-09,5.0777207814901755e-15,39.848840207767275,0.19
19.842858076631114,0.15589243923123633,0.0012494677567806227,1.7539679195241912e-09,1.4589509919340528e-08,3.7467840181676607e-11,5.2592795733635407e-17,199.99493144122587,0.005012412910354027,5.5922653975741274e-05,19.685091930744207,0.15776407752129396,2.2145607728096055e-07,1.8421786857487373e-06,4.730866426391364e-09,6.640720716966558e-15,39.84093030408966,0.2
19.8351489638528,0.16347513410103548,0.0013758828687886922,2.144530617231371e-09,1.6987208950073716e-08,4.5734291198649164e-11,7.127893977295951e-17,199.9946229479064,0.005314711627208487,6.208031745751453e-05,19.66960980375842,0.16553685276248048,2.580046600603856e-07,2.0438248295428558e-06,5.502424890934924e-09,8.575934227521404e-15,39.833024918354035,0.21
19.827453741206572,0.1710380111273919,0.001508225369175892,2.5981946764762444e-09,1.9643465186617408e-08,5.531775294803378e-11,9.528750660140728e-17,199.99430931203202,0.005621787401471076,6.859944248676884e-05,19.65415235235,0.17329882684562037,2.9852611059771005e-07,2.2571287245535474e-06,6.356130971063199e-09,1.0948974033507558e-14,39.82512404080709,0.22
