Time,VIIa_TF,X,VIIa_TF_X,VIIa_TF_Xa,Xa,TFPI,Xa_TFPI,Xa_TFPI_VIIa_TF,VIIa_TF_Xa_TFPI,compartment,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
0.0,0.9999997,169.9999,0.0,0.0,0.0,2.399999,0.0,0.0,0.0,1.0,849.99924500015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4599566626266437,168.29159426755646,0.32665397741046215,0.1768874485532288,1.1676079163298192,2.362842609850057,0.0006547787402781972,3.944468597611133e-07,0.03650121696280552,1.0,135.5106376310565,137.1946705123941,133.51809018372862,0.14896608618552062,0.00013248869792764026,4.179572005892288,0.0,0.0
0.02,0.44049172495146266,166.9705216408258,0.3103576214691189,0.17182267842120044,2.4669170579692037,2.3197179986854746,0.00295332615630654,3.686806785399246e-06,0.0773239883514325,1.0,128.7702969368429,130.35020101702992,126.87017963343914,0.30895873611118435,0.0005721595932438895,3.98580159716005,0.0,0.0
0.03,0.42193356752898903,165.71485473272648,0.29503299721509596,0.16678430729980462,3.7002045078780057,2.276975545119511,0.0067746269243754405,1.265330019404776e-05,0.11623617465591764,1.0,122.42789139401341,123.9138588303403,120.61771417787048,0.454829366985989,0.0012568795852142486,3.797637890313527,0.0,0.0
0.04,0.40425284526089506,164.52070666290533,0.28061968502896006,0.16180009666114684,4.871465935455767,2.2346913800513093,0.011980546899688244,2.9448216926352095e-05,0.15329762483207324,1.0,116.46266139176359,117.86026771216322,114.73955460408547,0.5876164275075422,0.0021290512933543103,3.615732813001334,0.0,0.0
0.05,0.3874181011716362,163.38442013477874,0.26706302990175407,0.1568898524759533,5.984454697673175,2.192926714829773,0.018443568719565727,5.56969905681692e-05,0.1885730194600897,1.0,110.8518760238735,112.16647255873671,109.21275602888295,0.7082985399572747,0.0031402878423741065,3.4404794878022,0.0,0.0
0.06,0.37139655433377455,162.3025602128413,0.25431071791654875,0.1520696130047554,7.042690541812079,2.1517300855749135,0.026046099680160844,9.258212685492107e-05,0.22213023261806786,1.0,105.57380531725366,106.81050152495047,104.01544701132131,0.8177934106057875,0.004250199516647712,3.2721276140406634,0.0,0.0
0.07,0.3561546865909093,161.2719040167259,0.2423129190357426,0.14735215010237876,8.04947118007722,2.1111392659414348,0.03467978978759107,0.00014091762651394712,0.2540390266444567,1.0,100.60777449745927,101.77142599501188,99.12687115201686,0.9169583568337958,0.00542530208829885,3.1108091000202798,0.0,0.0
0.08,0.3416587197399546,160.2894300300049,0.2310223629922426,0.14274741623304474,9.007884119206864,2.071182928437206,0.04424487052803124,0.000201213070934,0.2843699879638254,1.0,95.9341877554657,97.02939245674189,94.52739972077403,1.0065917962777007,0.006638044097971926,2.956560115804024,0.0,0.0
0.09,0.32787500061087066,159.35230727458034,0.22039435920172562,0.13826294624439525,9.920818504637516,2.031882084664134,0.05464952139285351,0.0002737285653668815,0.31319366537764287,1.0,91.53453263965466,92.56563086472477,90.19852674184253,1.0874354123501222,0.007865947133114663,2.8093400344686694,0.0,0.0
