Time,Ca_cyt,CaER,CaM,CaPr,Pr,Cytosol,Endoplasmic_Reticulum,Mitochondria,v1,v3,v5,v7,v9,v11,v12
0.11,0.3697113661248208,0.7329739784028746,0.300761781208305,85.49534559543044,34.50465440456955,1.0,1.0,1.0,8.098827233594106,0.01816313061390269,7.394227322496416,0.20631240127350742,0.6228753384700579,0.8549534559543044,1.2756762917578224
0.12,0.3684616134324597,0.7312185454175777,0.3017834200864691,85.49953052455133,34.50046947544866,1.0,1.0,1.0,8.03326301697853,0.0181378465992559,7.369232268649194,0.2056362313667206,0.6062626471961237,0.8549953052455134,1.271209864710114
0.13,0.3670346584946347,0.729561790561456,0.3027627950653203,85.50366699899824,34.49633300100175,1.0,1.0,1.0,7.966445115327661,0.018126356603341064,7.340693169892694,0.20473185337790062,0.5877684217197998,0.8550366699899824,1.2661349802339874
0.14,0.3654707926415574,0.7279979042614177,0.303696899662502,85.50774999166273,34.492250008337244,1.0,1.0,1.0,7.89906224714716,0.018126355580993018,7.309415852831148,0.20364253886231443,0.5680670756930172,0.8550774999166274,1.260590995053778
0.15,0.3638025275753053,0.7265214944269982,0.3045839819793366,85.51177556679932,34.48822443320065,1.0,1.0,1.0,7.8316344489412,0.018135948342584647,7.276050551506106,0.20240410312592214,0.5476883091631262,0.8551177556679932,1.25469032203828
0.16,0.3620564305135848,0.7251276997450669,0.30542307504244287,85.51574047033634,34.484259529663625,1.0,1.0,1.0,7.764563291301951,0.018153563461574103,7.241128610271696,0.20104644097788818,0.5270451669450816,0.8551574047033634,1.2485247914214084
0.17,0.36025349360681064,0.7238119793013797,0.30621407267932876,85.51964229847033,34.48035770152964,1.0,1.0,1.0,7.698140153687148,0.018177924284728458,7.205069872136213,0.1995938823064763,0.5064460550736599,0.8551964229847033,1.2421669322788553
0.18,0.35841020158514775,0.7225700254028785,0.3069575721591651,85.52347940816665,34.476520591833314,1.0,1.0,1.0,7.632569639343247,0.01820799119088654,7.168204031702955,0.19806619959043936,0.486116054528426,0.8552347940816665,1.2356736695273476
0.19,0.35653946262887987,0.7213978076162433,0.30765464896659667,85.52725071103974,34.47274928896024,1.0,1.0,1.0,7.567991422561297,0.018242917249368173,7.130789252577597,0.19647944945992932,0.4662155581723069,0.8552725071103975,1.2290895506825985
0.2,0.35465144463087844,0.720291590361751,0.30830667201623285,85.53095550585715,34.469044494142814,1.0,1.0,1.0,7.504498660645859,0.018282007286543632,7.093028892617569,0.1948467556412475,0.44685626552976465,0.8553095550585715,1.2224496424893776
0.21,0.3527541684272646,0.7192479169715607,0.3089151947835588,85.53459338455222,34.46540661544774,1.0,1.0,1.0,7.442150080177718,0.018324687427214804,7.055083368545292,0.1931788862596318,0.42811297913868906,0.8553459338455223,1.2157815850139813
0.22,0.35085394289288585,0.718263578753465,0.30948189086925915,85.5381641786162,34.46183582138379,1.0,1.0,1.0,7.3809781712208515,0.01837048179302896,7.017078857857717,0.19148469302038748,0.41003248180436297,0.855381641786162,1.2091070977259795
0.23,0.34895570292580175,0.7173355899493625,0.31000850554158527,85.54166791511038,34.4583320848896,1.0,1.0,1.0,7.320995352366267,0.01841899435117804,6.979114058516035,0.18977145779568683,0.392640400363611,0.8554166791511039,1.2024431494333359
0.24,0.3470632871199131,0.7164611703982373,0.3104968141648558,85.54510477462769,34.45489522537229,1.0,1.0,1.0,7.262198998482235,0.01846989416391621,6.9412657423982616,0.1880451792344726,0.37594662052401556,0.8554510477462769,1.1958029194289905
0.25,0.3451796885894091,0.7156377286943799,0.3109485862809945,85.54847505150907,34.45152494849092,1.0,1.0,1.0,7.204575955547933,0.018522902005248542,6.903593771788183,0.1863108334685511,0.3599497084824074,0.8554847505150908,1.1891966653150357
0.26,0.3433072162603369,0.7148628479013257,0.3113655656044661,85.55177912971646,34.448220870283514,1.0,1.0,1.0,7.148105222342013,0.01857778158204944,6.866144325206738,0.1845725475793726,0.34463994564059725,0.8555177912971647,1.1826322812098273
0.27,0.3414476277987713,0.7141342754092,0.31174945258822717,85.55501746021149,34.4449825397885,1.0,1.0,1.0,7.092760155894607,0.018634332380521437,6.828952555975426,0.18283374333940797,0.33000169301491655,0.8555501746021149,1.1761157577780879
0.28,0.33960209484608156,0.7134499235609626,0.3121019110080952,85.55819056687766,34.44180943312234,1.0,1.0,1.0,7.0385071926181775,0.01869239143574405,6.792041896921631,0.18109711736519138,0.3160141466641492,0.8555819056687766,1.169651063377788
0.29,0.3377716233118416,0.7128078170655214,0.3124245306360821,85.56129898588172,34.43870101411828,1.0,1.0,1.0,6.985313800115516,0.018751809687683994,6.755432466236831,0.17936507358343826,0.3026553028474864,0.8556129898588172,1.1632415946289896
0.3,0.33595677936014046,0.712206128303629,0.31271885113168374,85.56434330289859,34.43565669710142,1.0,1.0,1.0,6.933142658673934,0.018812467447174425,6.719135587202809,0.177639458271656,0.2899003610094762,0.8556434330289859,1.1568892319109647
0.31,0.3341580590672547,0.7116431390594381,0.31298632232671797,85.5673240953881,34.432675904611905,1.0,1.0,1.0,6.881958931654766,0.01887425399960917,6.683161181345094,0.17592193346454055,0.27772478698381736,0.8556732409538811,1.1505956148776944
0.32,0.3323757270780776,0.7111172384188956,0.31322833905328856,85.57024196303315,34.429758036966845,1.0,1.0,1.0,6.831726334294441,0.0189370755670409,6.647514541561552,0.1742138353335985,0.26610336515915173,0.8557024196303316,1.1443615860659142
0.33,0.33060997862518393,0.7106269108422728,0.3134462195625552,85.57309749975548,34.42690250024452,1.0,1.0,1.0,6.782410361480637,0.019000846610854445,6.612199572503679,0.17251633699286278,0.2550114584120996,0.8557309749975548,1.1381877499737132
0.34,0.3288608158143971,0.7101707354087423,0.3136412318418419,85.57589131518323,34.42410868481676,1.0,1.0,1.0,6.733975236370835,0.019065495979717264,6.577216316287942,0.17083034145470705,0.24442431835565695,0.8557589131518323,1.132074046577231
0.35000000000000003,0.3271281874944802,0.7097473737353179,0.31381457652266614,85.57862401147355,34.42137598852644,1.0,1.0,1.0,6.6863867057440745,0.01913095931204189,6.542563749889604,0.16915662203452803,0.23431805574821465,0.8557862401147355,1.1260202338192677
0.36,0.3254119156070553,0.7093555722940321,0.31396740026955217,85.58129619413857,34.41870380586142,1.0,1.0,1.0,6.639610213838432,0.019197182834348844,6.508238312141106,0.16749575927919816,0.22466923499289865,0.8558129619413858,1.1200256338177208
0.37,0.323711781131691,0.7089941529401962,0.3141007871558299,85.58390845848417,34.41609154151582,1.0,1.0,1.0,6.593612570414304,0.01926411859042526,6.47423562263382,0.16584822877356414,0.21545540127811577,0.8558390845848418,1.1140894292495414
0.38,0.3220275071737551,0.708662008625536,0.3142157664494823,85.58646139252616,34.41353860747385,1.0,1.0,1.0,6.548361355765944,0.019331725072589043,6.440550143475102,0.16421439204883728,0.2066549694308022,0.8558646139252616,1.1082106050792586
0.39,0.32035878904924453,0.708358096545252,0.3143133127965371,85.58895557358359,34.411044426416424,1.0,1.0,1.0,6.503825393118967,0.019399965374800373,6.407175780984891,0.16259453063189905,0.19824736262535853,0.8558895557358359,1.102388052236652
0.4,0.3187053159049613,0.7080814370321763,0.31439434373606157,85.59139156102208,34.408608438977936,1.0,1.0,1.0,6.459975146283126,0.01946880605636075,6.374106318099226,0.16098886934907097,0.1902130762243418,0.8559139156102208,1.096620642239458
0.41000000000000003,0.3170666320301367,0.7078311087980951,0.3144597511503671,85.593769928176,34.40623007182401,1.0,1.0,1.0,6.416779246039699,0.01953822383839792,6.341332640602734,0.15939745762943613,0.18253298265791545,0.85593769928176,1.0909067489727249
0.42,0.3154422439872139,0.707606243763762,0.31451038537282966,85.5960912394664,34.40390876053361,1.0,1.0,1.0,6.374206828127909,0.01960819998882741,6.308844879744278,0.1578202719561764,0.17518886592833682,0.8559609123946641,1.085244618135409
0.43,0.3138318351805931,0.7074060203177014,0.31454701970137694,85.59835600474308,34.40164399525694,1.0,1.0,1.0,6.332232514522131,0.019678709256855415,6.276636703611862,0.1562574111294977,0.16816430594137213,0.8559835600474308,1.0796331068260918
0.44,0.31223512158061173,0.7072296605588301,0.31457038135133375,85.60056471077871,34.3994352892213,1.0,1.0,1.0,6.290832915440644,0.019749726948910917,6.244702431612234,0.1547089692341739,0.16144388671817955,0.8560056471077871,1.07407118598344
0.45,0.31065193661069573,0.7070764249949574,0.31458113997918524,85.60271780349271,34.3972821965073,1.0,1.0,1.0,6.249988575622207,0.019821224419213083,6.2130387322139145,0.15317511334063366,0.1550134630618817,0.8560271780349271,1.0685582328489598
0.46,0.3090820533793233,0.7069456162450473,0.31457993825402053,85.60481572862437,34.395184271375626,1.0,1.0,1.0,6.209679706237973,0.0198931781432862,6.181641067586466,0.15165592583696175,0.14885935050915197,0.8560481572862437,1.0630934180956984
0.47000000000000003,0.3075246464986311,0.7068365970177091,0.3145674780490418,85.60685905323434,34.39314094676567,1.0,1.0,1.0,6.16987318579933,0.0199655975259539,6.150492929972621,0.15015093148038336,0.1429663297542611,0.8560685905323435,1.0576738511631707
0.48,0.30597963959583835,0.7067487333960528,0.31454431562732615,85.60884816431061,34.39115183568939,1.0,1.0,1.0,6.1305545119750695,0.020038454690010726,6.119592791916767,0.14866030135406175,0.13732283100465498,0.8560884816431061,1.0522992243969995
0.49,0.3044466630186925,0.7066814374442613,0.3145110214552627,85.61078350138318,34.389216498616825,1.0,1.0,1.0,6.0917030444372395,0.02011173872127844,6.0889332603738495,0.1471839228039937,0.13191679558885536,0.8561078350138318,1.0469682206831257
0.5,0.3029252180364933,0.7066341720462647,0.31446814484789803,85.61266551438683,34.38733448561318,1.0,1.0,1.0,6.053295960977845,0.02018544770048857,6.0585043607298665,0.14572154545122565,0.1267363757513891,0.8561266551438683,1.0416790796748199
0.51,0.3014148628078613,0.7066064084014715,0.3144162168933526,85.61449463601282,34.38550536398719,1.0,1.0,1.0,6.015312152309784,0.020259577279680512,6.0282972561572254,0.14427296144395071,0.12177057339402278,0.8561449463601283,1.0364302381865178
0.52,0.2999151189371247,0.706597655041787,0.31435574281086404,85.61627128965225,34.38372871034777,1.0,1.0,1.0,5.977730326884052,0.020334126805233114,5.998302378742494,0.14283791388590047,0.1170088775702157,0.8561627128965225,1.031220008566578
0.53,0.29842569121768314,0.7066074566160134,0.3142871631299124,85.61799582979859,34.38200417020142,1.0,1.0,1.0,5.940534462555221,0.020409088269916515,5.968513824353662,0.14141628575627127,0.11244191140717977,0.8561799582979859,1.0260473359941624
0.54,0.2969460478780851,0.7066353750361262,0.3142109469177606,85.61966866430633,34.38033133569367,1.0,1.0,1.0,5.9037030091049045,0.020484466357902055,5.938920957561702,0.1400077498599641,0.10806008226789207,0.8561966866430634,1.0209103514873323
0.55,0.29547574699320933,0.7066810001745542,0.31412752277478073,85.62129016120943,34.378709838790584,1.0,1.0,1.0,5.8672171725840405,0.02056026265906724,5.909514939864186,0.13861204449884526,0.10385459152856023,0.8562129016120943,1.0158074970279443
0.56,0.2940144730436827,0.706743946279887,0.314037273846098,85.62286064645235,34.37713935354766,1.0,1.0,1.0,5.831061813516312,0.020636473661810217,5.880289460873654,0.13722900376039365,0.09981745875088607,0.8562286064645236,1.0107376511782564
0.5700000000000001,0.2925618173522642,0.7068238481117411,0.313940585013224,85.62438045014785,34.37561954985216,1.0,1.0,1.0,5.7952198346089405,0.020713101537973847,5.851236347045284,0.13585837580480234,0.09594086038869747,0.8562438045014785,1.0056993728114771
0.58,0.29111742281018127,0.7069203618272492,0.31383781302803365,85.62584987776866,34.37415012223135,1.0,1.0,1.0,5.759675836050391,0.020790146950853395,5.822348456203626,0.1344999437468251,0.09221751666714124,0.8562584987776866,1.000691399487427
0.59,0.28968086151786143,0.7070331672154144,0.313729306136315,85.6272692450752,34.37273075492482,1.0,1.0,1.0,5.72441301178602,0.020867615284877652,5.793617230357229,0.1331534230459601,0.08864034691112666,0.856272692450752,0.9957122257808112
0.6,0.28825182451460063,0.7071619574744357,0.3136153816536032,85.62863881897322,34.37136118102679,1.0,1.0,1.0,5.689417849568835,0.020945506647991753,5.765036490292013,0.13181862444978654,0.08520292738612087,0.8562863881897321,0.9907607571481292
0.61,0.2868299695945993,0.7073064458198798,0.3134963458938028,85.62995886355064,34.370041136449366,1.0,1.0,1.0,5.654676328664538,0.021023823811264025,5.7365993918919855,0.13049532429210906,0.08189907497199056,0.8562995886355065,0.9858357854132899
0.62,0.28541483937412465,0.7074663719055975,0.31337250431583363,85.63122965574013,34.368770344259886,1.0,1.0,1.0,5.620171851090727,0.02110257662657364,5.708296787482493,0.1291831969881445,0.07872266281197339,0.8563122965574013,0.9809357067293115
0.63,0.28400609195755644,0.7076414819558446,0.31324413654798317,85.6324514340271,34.36754856597291,1.0,1.0,1.0,5.58589091507693,0.02118176949991441,5.680121839151129,0.12788201154993475,0.07566813858120083,0.856324514340271,0.9760593158383489
0.64,0.2826033367481322,0.7078315422197953,0.3131115150641534,85.63362443411604,34.36637556588397,1.0,1.0,1.0,5.55181904965908,0.021261410273583154,5.652066734962644,0.12659149266810202,0.07273012618479242,0.8563362443411604,0.971205240685829
0.65,0.28120617503390116,0.708036342330478,0.312974895525683,85.63474887354143,34.36525112645859,1.0,1.0,1.0,5.51794188784097,0.021341508364828843,5.6241235006780235,0.12531135370037996,0.0699035089569687,0.8563474887354143,0.9663720823350883
0.66,0.27981418712820083,0.7082556797932682,0.3128345315659135,85.63582496743504,34.36417503256497,1.0,1.0,1.0,5.484244612687377,0.02142207463325337,5.596283742564017,0.12404129193421731,0.0671833928245752,0.8563582496743505,0.9615583703068383
0.67,0.2784269594428593,0.7084893701034567,0.31269066183348077,85.63685291280937,34.363147087190654,1.0,1.0,1.0,5.450712786824874,0.02150312053302987,5.568539188857185,0.12278100751298769,0.06456514917622262,0.8563685291280938,0.956762656037424
0.68,0.27704419603799924,0.7087372463913106,0.312543488990563,85.63783286243448,34.362167137565535,1.0,1.0,1.0,5.417335290115176,0.021584652517665573,5.540883920759985,0.12153029146877552,0.06204459887423464,0.8563783286243448,0.9519838968750202
0.6900000000000001,0.2756654313883428,0.7089991520618406,0.31239324087309633,85.63876499687188,34.36123500312813,1.0,1.0,1.0,5.38409664888218,0.02166668603367489,5.513308627766857,0.120288801415195,0.059617466305740566,0.8563876499687189,0.9472204670173542
0.7000000000000001,0.274290229517165,0.709274944907709,0.31224012915081684,85.63964947424871,34.36035052575131,1.0,1.0,1.0,5.350982310728133,0.021749235769527205,5.4858045903432995,0.11905621881262837,0.05727975253964688,0.8563964947424871,0.9424708431998566
0.71,0.2729181298379268,0.7095644952471153,0.31208436136771744,85.64048644370273,34.3595135562973,1.0,1.0,1.0,5.31797718260625,0.021832318270459426,5.458362596758536,0.11783220731620887,0.05502762688337225,0.8564048644370272,0.9377334181925553
0.72,0.27154875868639317,0.7098676938236835,0.3119261134279271,85.64127601230715,34.358723987692876,1.0,1.0,1.0,5.285068695539563,0.02191594675686452,5.430975173727863,0.11661649708719062,0.0528575960688917,0.8564127601230714,0.9330068848906402
0.73,0.27018178907034246,0.7101844484732002,0.31176554013007834,85.64201825651652,34.35798174348349,1.0,1.0,1.0,5.2522457087785295,0.02200013297014289,5.403635781406849,0.115408853592663,0.050766409164108996,0.8564201825651653,0.9282900976300534
0.74,0.26881667821456573,0.7105146643453677,0.31160284140347466,85.64271329879004,34.35728670120997,1.0,1.0,1.0,5.219491224685884,0.0220848993065401,5.376333564291315,0.11420888264243508,0.04875065562792608,0.8564271329879004,0.923581168348474
0.75,0.26745294581147977,0.7108582641422382,0.31143819300133546,85.64336122561421,34.356638774385814,1.0,1.0,1.0,5.186790056249605,0.022170265916537923,5.349058916229596,0.11301623987032088,0.0468072017650801,0.8564336122561421,0.9188784248390395
0.76,0.26609008665769807,0.7112151812981898,0.3112717688453838,85.643962112768,34.35603788723203,1.0,1.0,1.0,5.154126401727577,0.02225625473202459,5.321801733153961,0.11183056583613528,0.04493304662238335,0.8564396211276799,0.9141801098628728
0.77,0.26472773492934415,0.7115853888091371,0.31110368675602296,85.64451596281,34.355484037190024,1.0,1.0,1.0,5.121488619573682,0.022342882693989652,5.294554698586883,0.11065160189623714,0.04312553279595972,0.8564451596281001,0.9094849471566555
0.78,0.263365401085877,0.7119688529682477,0.3109340958656851,85.64502280357839,34.35497719642165,1.0,1.0,1.0,5.0888615797461565,0.022430172594118537,5.2673080217175405,0.10947900454303855,0.041381974526180844,0.8564502280357839,0.9047912348631747
0.79,0.2620025336325484,0.7123655441826066,0.3107631563343046,85.64548266429979,34.35451733570023,1.0,1.0,1.0,5.056228433205257,0.02251815052750291,5.240050672650968,0.10831239066433022,0.03969975369693609,0.8564548266429979,0.9000970583676766
0.8,0.2606386020157019,0.7127754515031353,0.31059101205878203,85.64589554373661,34.35410445626341,1.0,1.0,1.0,5.0235730202503905,0.02260684247437167,5.212772040314038,0.10715139613412217,0.03807642226058506,0.8564589554373662,0.8954005758981889
0.81,0.25927305541993145,0.7131985753511936,0.310417804521048,85.64626142509108,34.35373857490893,1.0,1.0,1.0,4.990878663546505,0.022696275996563108,5.185461108398629,0.10599564739698977,0.0365096431329355,0.8564626142509109,0.89069987654142
0.8200000000000001,0.2579054783350566,0.7136349598945536,0.3102436144847179,85.64658022414784,34.35341977585218,1.0,1.0,1.0,4.95813278582647,0.02278647407797485,5.158109566701132,0.10484486612782574,0.03499735564561233,0.8564658022414784,0.8859935159736151
0.8300000000000001,0.25653525588398274,0.714084623439181,0.31006858781481317,85.64685189910003,34.35314810089999,1.0,1.0,1.0,4.925316971452226,0.022877468377759915,5.130705117679655,0.10369864447073641,0.03353739130628232,0.8564685189910003,0.8812793638484736
0.84,0.2551618238700531,0.7145476104599142,0.30989284168965786,85.64707636753164,34.352923632468375,1.0,1.0,1.0,4.892414376847615,0.022969289329493058,5.103236477401062,0.10255661421080073,0.0321277586656635,0.8564707636753164,0.8765554649329281
0.85,0.2537846036084134,0.7150239780569227,0.3097164892009906,85.64725352735992,34.352746472640106,1.0,1.0,1.0,4.859407793699915,0.02306196872242547,5.075692072168268,0.10141840324902611,0.030766563249437356,0.8564725352735992,0.871819814641929
0.86,0.2524029870996088,0.7155138014005719,0.3095396384288213,85.64738325358282,34.35261674641722,1.0,1.0,1.0,4.826279290155662,0.023155540715048155,5.0480597419921756,0.10028362424306085,0.029451989919219945,0.8564738325358282,0.867070308148375
0.87,0.2510163073211855,0.7160171849139684,0.30936239024082285,85.64746539205964,34.35253460794039,1.0,1.0,1.0,4.7930094890803225,0.023250043879639144,5.02032614642371,0.09915185178366814,0.028182275117409818,0.8564746539205964,0.8623046384408427
0.88,0.24962394177118002,0.7165342220808905,0.3091848475121074,85.64749977985683,34.35250022014321,1.0,1.0,1.0,4.75958001562571,0.023345514015485524,4.992478835423601,0.09802270641803748,0.026955800206346293,0.8564749977985683,0.8575206514647479
0.89,0.2482252216540321,0.7170650301873337,0.3090071076875405,85.64748622684647,34.35251377315357,1.0,1.0,1.0,4.7259713422307525,0.02344199042666508,4.964504433080642,0.09689578201308116,0.025771002153021024,0.8564748622684647,0.8527160345714235
0.9,0.24681945571516312,0.7176097408608233,0.3088292651700464,85.64742452016135,34.352575479838684,1.0,1.0,1.0,4.692163343398937,0.023539514257283012,4.936389114303262,0.09577066585596251,0.024626394320573484,0.8564742452016135,0.8478883982347843
0.91,0.24540586444437354,0.718168514170449,0.3086514162370128,85.64731441392577,34.352685586074266,1.0,1.0,1.0,4.6581335871846585,0.023638132486303778,4.908117288887471,0.09464689125970832,0.02352051369039364,0.8564731441392577,0.8430350502236327
0.92,0.24398363025311523,0.7187415276810468,0.3084736556350904,85.64715563648232,34.352844363517704,1.0,1.0,1.0,4.623858608172583,0.023737894871396582,4.8796726050623045,0.09352397631058251,0.022451965510559075,0.8564715563648233,0.8381531677331318
0.93,0.24255197726828973,0.7193289591113607,0.3082960710498832,85.64694790208672,34.353052097913306,1.0,1.0,1.0,4.58931597796511,0.023838849092153554,4.851039545365794,0.09240148269499188,0.02141947906656932,0.8564694790208672,0.8332400711549441
0.9400000000000001,0.2411100565605618,0.7199310110107945,0.3081187515365189,85.64669089325018,34.353309106749855,1.0,1.0,1.0,4.554481330991513,0.023941047722511634,4.822201131211236,0.09127893263129822,0.020421817630990245,0.8564669089325019,0.8282928301770921
0.9500000000000001,0.23965698043555753,0.7205479032443681,0.3079417852543396,85.64638426556961,34.35361573443043,1.0,1.0,1.0,4.5193292439453865,0.024044546140440534,4.793139608711151,0.09015583533042114,0.01945780535765914,0.8564638426556961,0.8233083813957054
0.96,0.238191798947198,0.7211798941059607,0.3077652537004867,85.646027609827,34.35397239017303,1.0,1.0,1.0,4.483832764846293,0.02414940475793814,4.76383597894396,0.08903166937450178,0.018526312010622478,0.85646027609827,0.8182834484597685
0.97,0.2367135355360768,0.7218272443949939,0.30758924266085735,85.64562051624051,34.35437948375952,1.0,1.0,1.0,4.44796407470754,0.02425568544294586,4.734270710721536,0.0879059135802809,0.01762627647533477,0.8564562051624052,0.8132146628748778
0.98,0.23522116812235971,0.7224902341118737,0.30741383773854314,85.64516254447597,34.35483745552407,1.0,1.0,1.0,4.41169411517623,0.0243634532994757,4.704423362447194,0.08677803301022523,0.016756693242989913,0.8564516254447597,0.8080984996942168
0.99,0.23371362258525197,0.7231691672043977,0.3072391233845221,85.64465321505907,34.35534678494097,1.0,1.0,1.0,4.3749924468910315,0.02447277723095729,4.67427245170504,0.08564747551392786,0.015916608464310106,0.8564465321505906,0.8029312552281144
1.0,0.23218977728381734,0.7238643696072495,0.3070651831796694,85.64409201156852,34.35590798843154,1.0,1.0,1.0,4.337827360696156,0.024583729616171612,4.643795545676347,0.08451367672405952,0.015105122476473054,0.8564409201156852,0.797709062421724
1.01,0.2306485168495417,0.7245762053131516,0.30689208295598264,85.64347833007393,34.356521669926124,1.0,1.0,1.0,4.300167555856893,0.024696384423180496,4.612970336990834,0.08337609503965988,0.01432141587370083,0.8564347833007393,0.7924280767277602
1.02,0.2290886022484195,0.7253050412285786,0.30671991031029044,85.64281159159611,34.35718840840394,1.0,1.0,1.0,4.261978139132475,0.024810821949007956,4.58177204496839,0.08223413194512931,0.013564680879066293,0.8564281159159611,0.7870840269666861
1.03,0.22750876780784393,0.7260512752966116,0.30654874445554514,85.64209115318353,34.357908846816514,1.0,1.0,1.0,4.223223644074036,0.024927125374438388,4.5501753561568785,0.08108719475641091,0.012834172890284693,0.8564209115318353,0.7816725506193446
1.04,0.22590769370072733,0.7268153299031104,0.30637866429808724,85.64131632949449,34.35868367050556,1.0,1.0,1.0,4.18386720372906,0.02504538181011915,4.518153874014547,0.07993468123293408,0.01212919489762741,0.8564131632949449,0.7761890986596752
1.05,0.22428400871621454,0.727597656119106,0.30620974673032203,85.64048637988608,34.35951362011397,1.0,1.0,1.0,4.1438706833495385,0.025165682370144573,4.4856801743242904,0.07877598315634807,0.011449097734014526,0.8564048637988608,0.7706289452258536
1.06,0.2226362924101151,0.7283987374364292,0.3060420651819404,85.63960049711642,34.360399502883645,1.0,1.0,1.0,4.103194793971773,0.02528812225131571,4.452725848202302,0.0776104896001959,0.010793279456633045,0.8563960049711642,0.7649871951052376
1.07,0.22096305229392696,0.729219073110046,0.3058756985755138,85.63865786096385,34.36134213903622,1.0,1.0,1.0,4.061798329995107,0.02541280104080595,4.419261045878539,0.07643757606010194,0.010161175029187694,0.8563865786096385,0.7592587039957376
1.08,0.2192627417630737,0.7300591947840382,0.3057107233012363,85.63765758589584,34.36234241410422,1.0,1.0,1.0,4.019638854112137,0.02553982265104823,4.385254835261474,0.07525661726894214,0.009552262612652287,0.8563765758589584,0.7534381411118048
1.09,0.21753375301039987,0.7309196626807214,0.3055472156182703,85.63659873379365,34.36340126620642,1.0,1.0,1.0,3.976672503083536,0.025669295483516076,4.3506750602079975,0.07406698569633079,0.00896605915066962,0.8563659873379365,0.747519964364021
1.1,0.21577440598568906,0.7318010691116332,0.30538525581176523,85.63548029432073,34.36451970567933,1.0,1.0,1.0,3.9328537457623503,0.025801333156297207,4.315488119713781,0.0728680481900621,0.008402115221189308,0.8563548029432073,0.7414983826476463
1.11,0.21398295744965456,0.7327040360311013,0.30522492374601845,85.63430120344188,34.365698796558185,1.0,1.0,1.0,3.888135680596829,0.02593605392907234,4.279659148993091,0.0716591741093535,0.007860016628428473,0.8563430120344188,0.7353673863311556
1.12,0.212157604510561,0.7336292142255483,0.3050662967800114,85.63306035146722,34.36693964853285,1.0,1.0,1.0,3.8424701998662862,0.026073580485749367,4.24315209021122,0.07043974040505789,0.007339383117808419,0.8563306035146723,0.7291207590191752
1.1300000000000001,0.2102964715031185,0.7345772874413252,0.3049094548152885,85.63175655947045,34.368243440529625,1.0,1.0,1.0,3.7958077226549483,0.026214040796910337,4.20592943006237,0.06920912777421982,0.006839862067508727,0.8563175655947045,0.7227520327303578
1.1400000000000001,0.20839761228624243,0.7355489719413042,0.30475447874193684,85.6303885849808,34.36961141501926,1.0,1.0,1.0,3.7480973490042016,0.02635756798275309,4.167952245724848,0.06796672564122955,0.006361126904795045,0.8563038858498081,0.7162544954095995
