Gluc,Pfr,Pi,Pr,S,V,Xa,Xi,Ya,Yi,preS,prepreS,Time
0.0,10.0,0.0,0.0,0.0,30.0,0.0,6.0,0.9,0.0,0.0,200.0,0.0
0.0,9.990004998333745,4.996667916358086e-06,0.009990004998333708,1.0954883378255887e-05,30.19900332501667,2.9900132546004213e-05,5.999970099867455,0.9,0.0,3.9810447590880016e-06,199.99999600998945,0.01
0.0,9.980019986673327,1.9973353322695798e-05,0.01996003997334661,2.171208625155925e-05,30.39602653386492,0.00011920212144227768,5.999880797878559,0.9,0.0,3.169742704528032e-05,199.99996815966315,0.02
0.0,9.970044955033725,4.491010116906474e-05,0.02991013486510114,3.259860933520972e-05,30.591089329029508,0.00026731074333337477,5.9997326892566685,0.9,0.0,0.00010647181027005315,199.99989280745098,0.03
0.0,9.96007989343991,7.978698632562916e-05,0.03984031957375962,4.41447019567316e-05,30.78421121695309,0.00047363396517550196,5.999526366034828,0.9,0.0,0.0002511814525305899,199.99974654929437,0.04
0.0,9.95012479192682,0.00012458411354276223,0.049750623959634074,5.7077900077490556e-05,30.975411509985204,0.000737582948909256,5.999262417051095,0.9,0.0,0.0004882633954645988,199.99950621743903,0.05
0.0,9.940179640539348,0.00017928161741123528,0.05964107784323608,7.231715764810634e-05,31.164709328315134,0.0010585720558160883,5.998941427944188,0.9,0.0,0.000839719591863463,199.9991488792497,0.06
0.0,9.930244429332348,0.0002438596623224446,0.06951171100532648,9.096708848192934e-05,31.352123601883125,0.0014360188505401464,5.998563981149465,0.9,0.0,0.0013271219575367512,199.99865183604945,0.07
0.0,9.920319148370604,0.00031829844242874534,0.07936255318696492,0.00011431231268602136,31.53767307227124,0.0018693441047881437,5.998130655895217,0.9,0.0,0.001971617352331396,199.99799262198238,0.08
0.0,9.910403787728836,0.0004025781816037165,0.08919363408955963,0.00014381188986856022,31.721376294579734,0.0023579718007169805,5.997642028199289,0.9,0.0,0.0027939325062584976,199.99714900289544,0.09
0.0,9.90049833749168,0.0004966791334025916,0.09900498337491684,0.00018109386473142132,31.903251639279905,0.0029013291339992095,5.997098670866007,0.9,0.0,0.0038143788681864414,199.99609897524357,0.1
0.0,9.890602787753688,0.0006005815810224173,0.10879663066529055,0.00022794986583432987,32.083317294063136,0.0034988465165991826,5.996501153483408,0.9,0.0,0.005052857429594454,199.99482076500678,0.11
0.0,9.880717128619306,0.0007142658372630218,0.11856860554343149,0.0002863299033985096,32.26159126563608,0.004149957579186666,5.995850042420819,0.9,0.0,0.006528863393671346,199.99329282664732,0.12
0.0,9.870841350202877,0.0008377122444869178,0.12832093755263713,0.0003583371085394463,32.438091381549256,0.004854099173330144,5.995145900826675,0.9,0.0,0.008261490919191594,199.99149384205475,0.13
0.0,9.86097544262862,0.0009709011745802866,0.13805365619680063,0.00044622270575528204,32.612835291958945,0.005610711373309932,5.994389288626695,0.9,0.0,0.010269437678757544,199.98940271953757,0.14
0.0,9.851119396030628,0.001113813028913784,0.14776679094045958,0.0005523810447439828,32.785840471380844,0.0064192374776557825,5.993580762522348,0.9,0.0,0.0125710093867019,199.98699859282576,0.15
0.0,9.841273200552852,0.0012664282383029928,0.15746037120884587,0.0006793446628447467,32.957124220443994,0.007279124010432005,5.992720875989572,0.9,0.0,0.015184124321200948,199.98426082007822,0.16
0.0,9.831436846349098,0.0014287272629686545,0.16713442638793508,0.0008297794139211659,33.12670366763389,0.008189820722206394,5.991810179277797,0.9,0.0,0.018126317813569447,199.9811689829013,0.17
0.0,9.821610323583009,0.001600690592498137,0.1767889858244948,0.001006479825728101,33.2945957709627,0.009150780590712802,5.990849219409291,0.9,0.0,0.021414746551046672,199.97770288541173,0.18
0.0,9.811793622428063,0.001782298745805751,0.18642407882613446,0.001212364395514002,33.46081731966873,0.010161459821262216,5.9898385401787415,0.9,0.0,0.025066192961300193,199.97384255328413,0.19
0.0,9.801986733067555,0.0019735322710961226,0.19603973466135083,0.0014504713225791993,33.62538493576172,0.011221317846855133,5.988778682153147,0.9,0.0,0.02909706921389476,199.96956823288457,0.2
0.0,9.792189645694599,0.002174371745819394,0.2056359825595843,0.0017239533659691355,33.788315075884626,0.012329817328035206,5.987670182671967,0.9,0.0,0.03352342206797408,199.96486039022335,0.21
0.0,9.782402350512102,0.0023847977766340888,0.21521285171126533,0.0020360736841209173,33.949624032816736,0.01348642415246188,5.986513575847542,0.9,0.0,0.03836093683265346,199.95969971009993,0.22
0.0,9.772624837732776,0.002604790999375586,0.22477037126785376,0.0023902023739490737,34.109327936704986,0.014690607434204694,5.985309392565798,0.9,0.0,0.043624940682271615,199.954067095392,0.23
0.0,9.762857097579099,0.0028343320790083734,0.23430857034189867,0.002789811216898848,34.26744275692579,0.015941839512796603,5.984058160487205,0.9,0.0,0.04933040769014538,199.94794366597188,0.24
0.0,9.753099120283334,0.003073401709589966,0.24382747800708354,0.003238469850802846,34.42398430339472,0.017239595952008344,5.982760404047994,0.9,0.0,0.055491962548532725,199.94131075790847,0.25
0.0,9.743350896087502,0.0033219806142313372,0.25332712329827567,0.0037398416031551945,34.57896822795015,0.01858335553838176,5.981416644461621,0.9,0.0,0.0621238846299393,199.93414992259582,0.26
0.0,9.733612415243378,0.0035800495450607323,0.26280753521157163,0.004297679797087832,34.73241002549375,0.019972600279469326,5.980027399720535,0.9,0.0,0.06924011163371993,199.92644292597174,0.27
0.0,9.723883668012482,0.0038475892831812595,0.27226874270435014,0.004915823384990748,34.88432503528936,0.021406815401897275,5.9785931845981075,0.9,0.0,0.07685424388229467,199.91817174759552,0.28
0.0,9.714164644666063,0.004124580638635882,0.281710774695316,0.005598193533815147,35.034728441789255,0.022885489349089728,5.977114510650916,0.9,0.0,0.08497954775806399,199.9093185799114,0.29
