E_1_task1,_1_task1
0.8589517661098439,5.34
0.8607593044068744,5.37
0.8625473865552631,5.4
0.8643161267967141,5.43
0.8660656410534522,5.46
0.8677960401218476,5.49
0.8695074571029751,5.52
0.8712000083006252,5.55
0.8728738157678883,5.58
0.8745291097011948,5.61
0.87616570697666,5.64
0.8777840303425458,5.67
0.8793841306876268,5.7
0.8809661230036453,5.73
0.8825301350606903,5.76
0.8840762987216515,5.79
0.8856047711446561,5.82
0.8871157006143816,5.85
0.8886091522304855,5.88
0.890085327788666,5.91
0.891544294935283,5.94
0.892986260280413,5.97
0.8944112880452683,6.0
0.8958195795406896,6.03
0.8972112012373071,6.06
0.8985863339909683,6.09
0.8999451221203975,6.12
0.9012877057466595,6.15
0.9026142225632421,6.18
0.9039248080165052,6.21
0.9052195946454117,6.24
0.906498738705221,6.27
0.9077623909281726,6.3
0.909010679987753,6.33
0.9102437472463041,6.36
0.9114617309630642,6.39
0.9126647758753779,6.42
0.9138530568590562,6.45
0.9150266846968423,6.48
0.9161857820979368,6.51
0.9173305056499569,6.54
0.9184609512225601,6.57
0.9195773564233788,6.6
0.9206796974520545,6.63
0.921768197461822,6.66
0.9228430444407815,6.69
0.9239043496439948,6.72
0.9249522434389316,6.75
0.9259868665942197,6.78
0.9270083516108315,6.81
0.9280168345191246,6.84
0.9290124814130021,6.87
0.9299954475058946,6.9
0.9309657639751965,6.93
0.9319236612809779,6.96
0.9328691973411333,6.99
0.9338025428179834,7.02
0.9347238349978647,7.05
0.9356331249881406,7.08
0.9365306053236993,7.11
0.9374164072566078,7.14
0.9382906612928892,7.17
0.9391535053389046,7.2
0.9400050564824245,7.23
0.9408454402684521,7.26
0.9416747595509415,7.29
0.9424931372149233,7.32
0.9433007126101616,7.35
0.9440976246593735,7.38
0.9448840122852762,7.41
0.9456599957096602,7.44
0.9464256707609228,7.47
0.9471811593058381,7.5
0.9479265944884209,7.53
0.9486620517578204,7.56
0.9493876929946503,7.59
0.950103617142746,7.62
0.9508099388847784,7.65
0.951506764582564,7.68
0.9521942052922732,7.71
0.9528723823033745,7.74
0.9535414167639953,7.77
0.9542014180830617,7.8
0.954852486181194,7.83
0.9554947386437246,7.86
0.95612825879804,7.89
0.9567531790692586,7.92
0.9573695947834717,7.95
0.9579776104789769,7.98
0.9585773949571053,8.01
0.9591690526090113,8.04
0.959752583434695,8.07
0.9603280569479666,8.1
0.960895717637757,8.13
0.961455586751754,8.16
0.9620076775932106,8.19
0.9625522186895012,8.22
0.9630892926564776,8.25
0.9636188994941397,8.28
0.9641411244795921,8.31
0.9646561291515973,8.34
0.9651640025157537,8.37
0.9656648374512233,8.4
0.9661587244557357,8.43
0.9666457589041327,8.46
0.9671260377647555,8.49
0.9675996273363758,8.52
0.9680665805402182,8.55
0.9685271038553057,8.58
0.9689811370589224,8.61
0.9694287918087711,8.64
0.9698701640429297,8.67
0.9703053477518289,8.7
0.9707344369258983,8.73
0.9711575255555682,8.76
0.9715747076198243,8.79
0.9719860543430482,8.82
0.9723916152231464,8.85
0.972791466698831,8.88
0.9731856868655898,8.91
0.9735743978633818,8.94
0.9739575333162347,8.97
0.9743353028475145,9.0
0.9747077379571765,9.03
0.9750749066809219,9.06
0.9754369065360653,9.09
0.9757938856901412,9.12
0.9761457817724223,9.15
0.9764926791231245,9.18
0.9768347626626883,9.21
0.9771719179412576,9.24
0.9775041260620764,9.27
0.9778319652199413,9.3
0.97815496416083,9.33
0.9784732808622341,9.36
0.9787870480701986,9.39
0.9790962923432417,9.42
0.9794010970484577,9.45
0.9797015395667601,9.48
0.9799976297150056,9.51
0.9802894803713269,9.54
0.980577165888995,9.57
0.980860760621281,9.6
0.9811402781078782,9.63
0.9814157701346157,9.66
0.9816873235456666,9.69
0.9819550010677919,9.72
0.9822188553325871,9.75
0.9824788948655595,9.78
0.982735204577863,9.81
0.982987839735823,9.84
0.9832368556057648,9.87
0.9834822720764301,9.9
0.9837241461528705,9.93
0.9839625389292285,9.96
0.9841975018845327,9.99
0.9844290864978115,10.02
0.984657339135252,10.05
0.984882272013708,10.08
0.9851039576216711,10.11
0.9853224439712531,10.14
0.9855377790745651,10.17
0.9857500109437187,10.2
0.9859591666285875,10.23
0.986165280867892,10.26
0.9863684124996778,10.29
0.9865686062555088,10.32
0.9867659068669488,10.35
0.9869603590655617,10.38
0.987151957756887,10.41
0.9873407927179152,10.44
0.987526885896529,10.47
0.9877102806593728,10.5
0.9878910198110668,10.53
0.9880691322664837,10.56
0.9882446340968126,10.59
0.9884175860897686,10.62
0.9885880256763294,10.65
0.9887559895243848,10.68
0.988921513538735,10.71
0.989084632861093,10.74
0.9892453818700826,10.77
0.9894037941812396,10.8
0.9895599034956919,10.83
0.9897137461437928,10.86
0.989865350612094,10.89
0.990014747833791,10.92
0.9901619680030204,10.95
0.9903070405748599,10.98
0.9904499942653286,11.01
0.9905908570513863,11.04
0.9907296561709341,11.07
0.9908664192537868,11.1
0.99100121362327,11.13
0.9911340386890175,11.16
0.9912649215815394,11.19
0.9913938888790768,11.22
0.9915209666076026,11.25
0.9916461802408211,11.28
0.9917695547001686,11.31
0.9918911143548131,11.34
0.9920108830216537,11.37
0.9921289154895894,11.4
0.992245220342943,11.43
0.9923598187306333,11.46
0.9924727347878437,11.49
0.9925839922544211,11.52
0.9926936144748765,11.55
0.9928016243983836,11.58
0.9929080445787795,11.61
0.9930128971745653,11.64
0.9931162151267668,11.67
0.9932180178629038,11.7
0.9933183241215509,11.73
0.9934171555742016,11.76
0.9935145335655886,11.79
0.9936104791136842,11.82
0.9937050129096998,11.85
0.9937981553180864,11.88
0.9938899263765335,11.91
0.9939803499942761,11.94
0.9940694460467919,11.97
0.9941572314110118,12.0
0.9942437251363758,12.03
0.9943289459618111,12.06
0.9944129123157327,12.09
0.9944956423160424,12.12
0.9945771537701299,12.15
0.9946574641748717,12.18
0.9947365907166317,12.21
0.9948145502712613,12.24
0.9948913594040991,12.27
0.9949670448398112,12.3
0.9950416165683478,12.33
0.9951150897603793,12.36
0.9951874802425685,12.39
0.9952588035563161,12.42
0.9953290749577622,12.45
0.9953983094177865,12.48
0.9954665216220068,12.51
0.9955337259707804,12.54
0.9955999365792032,12.57
0.9956651672771105,12.6
0.9957294351640111,12.63
0.9957927658200887,12.66
0.995855162136476,12.69
0.995916637558529,12.72
0.995977205285649,12.75
0.9960368782712826,12.78
0.9960956692229197,12.81
0.9961535906020959,12.84
0.9962106546243917,12.87
0.9962668732594316,12.9
0.9963222582308854,12.93
0.9963768210164675,12.96
0.9964305821945391,12.99
0.9964835558617529,13.02
0.9965357465071109,13.05
0.9965871654164359,13.08
0.9966378236700774,13.11
0.9966877321429134,13.14
0.9967369015043487,13.17
0.9967853422183164,13.2
0.996833064543276,13.23
0.9968800785322156,13.26
0.9969263940326503,13.29
0.9969720206866226,13.32
0.9970169809451376,13.35
0.9970612777961799,13.38
0.9971049188864146,13.41
0.9971479137086037,13.44
0.9971902715838769,13.47
0.9972320016617316,13.5
0.9972731129200331,13.53
0.9973136141650141,13.56
0.9973535140312754,13.59
0.9973928209817853,13.62
0.9974315433078798,13.65
0.9974696917049111,13.68
0.9975072873678076,13.71
0.9975443266798104,13.74
0.9975808177129722,13.77
0.9976167683873921,13.8
0.9976521864712131,13.83
0.997687079580624,13.86
0.9977214551798584,13.89
0.9977553205811952,13.92
0.9977886829449585,13.95
0.9978215492795169,13.98
0.9978539264412856,14.01
0.9978858211347231,14.04
0.9979172399123342,14.07
0.9979481891746687,14.1
0.9979786847013491,14.13
0.9980087392509773,14.16
0.9980383485620656,14.19
0.9980675190483876,14.22
0.9980962569976161,14.25
0.9981245685713208,14.28
0.9981524598049697,14.31
0.9981799366079288,14.34
0.9982070047634617,14.37
0.9982336699287303,14.4
0.998259937634794,14.43
0.9982858132866107,14.46
0.9983113021630355,14.49
0.9983364094168222,14.52
0.9983611400746217,14.55
0.9983855145591385,14.58
0.9984095329552695,14.61
0.9984331950171497,14.64
0.9984565058729963,14.67
0.9984794705498621,14.7
0.9985020939736362,14.73
0.998524380969043,14.76
0.9985463362596431,14.79
0.9985679644678326,14.82
0.9985892701148437,14.85
0.9986102576207446,14.88
0.9986309313044388,14.91
0.9986512953836661,14.94
0.998671353975002,14.97
0.9986911110938576,15.0
0.9987105889595007,15.03
0.9987297777496426,15.06
0.9987486815255062,15.09
0.998767304401803,15.12
0.9987856504125864,15.15
0.9988037235112504,15.18
0.9988215275705318,15.21
0.9988390663825082,15.24
0.9988563436585992,15.27
0.9988733630295661,15.3
0.9988901280455115,15.33
0.9989066421758798,15.36
0.9989229088094572,15.39
0.9989389312543714,15.42
0.9989547106078025,15.45
0.9989702710448456,15.48
0.998985599879749,15.51
0.9990007005630899,15.54
0.9990155764672108,15.57
0.9990302308872901,15.6
0.9990446670424085,15.63
0.9990588880766187,15.66
0.9990728970600141,15.69
0.9990866969897977,15.72
0.999100290791349,15.75
0.9991136813192951,15.78
0.9991268713585774,15.81
0.9991398636255205,15.84
0.999152660768902,15.87
0.9991652712912447,15.9
0.9991776986713319,15.93
0.9991899412550274,15.96
0.9992020017371424,15.99
0.9992138827684283,16.02
0.9992255869571108,16.05
0.999237116870425,16.08
0.9992484750361514,16.11
0.999259663944149,16.14
0.9992706860478908,16.17
0.9992815437660001,16.2
0.999292239483783,16.23
0.9993027755547651,16.26
0.9993131543022257,16.29
0.9993233780207321,16.32
0.9993334489776764,16.35
0.9993433694148077,16.38
0.9993531415497695,16.41
0.999362767392409,16.44
0.9993722488931851,16.47
0.9993815884842611,16.5
0.9993907882876331,16.53
0.9993998504079934,16.56
0.9994087769342443,16.59
0.9994175699410105,16.62
0.9994262314901506,16.65
0.9994347636322701,16.68
0.9994431684082338,16.71
0.9994514478506783,16.74
0.9994596039855241,16.77
0.9994676388334881,16.8
0.9994755544115961,16.83
0.9994833527346952,16.86
0.9994910358169662,16.89
0.9994986056734358,16.92
0.9995060643214895,16.95
0.999513411601157,16.98
0.9995206399056891,17.01
0.9995277599338086,17.04
0.999534773374457,17.07
0.9995416819052746,17.1
0.9995484871935634,17.13
0.9995551908972495,17.16
0.999561794665844,17.19
0.9995683001414053,17.22
0.9995747089595005,17.25
0.9995810227501685,17.28
0.9995872431388803,17.31
0.9995933717475022,17.34
0.9995994101952567,17.37
0.999605360099685,17.4
0.9996112230776089,17.43
0.9996170007460916,17.46
0.9996226947234013,17.49
0.9996283066299713,17.52
0.9996338242923494,17.55
0.9996392598693048,17.58
0.9996446147148501,17.61
0.9996498900857094,17.64
0.9996550872232267,17.67
0.9996602073537596,17.7
0.9996652516890729,17.73
0.999670221426733,17.76
0.9996751177505017,17.79
0.9996799418307294,17.82
0.9996846948247508,17.85
0.9996893778772765,17.88
0.999693992120789,17.91
0.9996985386759352,17.94
0.9997030186519208,17.97
0.9997074331469044,18.0
0.9997117832483913,18.03
0.999716070033627,18.06
0.9997202906308472,18.09
0.9997244480922801,18.12
0.999728544168041,18.15
0.9997325797630953,18.18
0.9997365557661589,18.21
0.9997404730498901,18.24
0.9997443324710801,18.27
0.9997481348708434,18.3
0.9997518810748091,18.33
0.9997555718933115,18.36
0.9997592081215804,18.39
0.9997627905399329,18.42
0.999766319913963,18.45
0.999769796994733,18.48
0.9997732225189643,18.51
0.9997765972092283,18.54
0.999779921774136,18.57
0.9997831969085308,18.6
0.9997864240393064,18.63
0.9997896037610221,18.66
0.9997927363610654,18.69
0.9997958225145627,18.72
0.9997988628858059,18.75
0.9998018581284955,18.78
0.9998048088859817,18.81
0.9998077157915047,18.84
0.9998105794684389,18.87
0.9998134005305321,18.9
0.999816179582148,18.93
0.999818917218508,18.96
0.9998216140259326,18.99
0.9998242705820826,19.02
0.9998268874562015,19.05
0.9998294652093558,19.08
0.9998320043946778,19.11
0.9998345055576071,19.14
0.9998369695962454,19.17
0.9998393972366231,19.2
0.9998417885939698,19.23
0.9998441441972548,19.26
0.9998464645694818,19.29
0.9998487502279407,19.32
0.9998510016844587,19.35
0.9998532194456526,19.38
0.9998554040131795,19.41
0.9998575558839877,19.44
0.99985967555057,19.47
0.999861763501213,19.5
0.9998638202202503,19.53
0.9998658461883124,19.56
0.9998678418825797,19.59
0.9998698077770325,19.62
0.9998717443427034,19.65
0.9998736520479288,19.68
0.9998755313585992,19.71
0.999877382738412,19.74
0.9998792066491222,19.77
0.999881003550794,19.8
0.9998827739020524,19.83
0.999884518160334,19.86
0.9998862367821394,19.89
0.9998879288203866,19.92
0.9998895924512835,19.95
0.9998912309884597,19.98
0.9998928448201638,20.01
0.9998944343320239,20.04
0.9998959999072438,20.07
0.9998975419267977,20.1
0.9998990607696264,20.13
0.9999005568128326,20.16
0.9999020304318756,20.19
0.9999034820007686,20.22
0.9999049118922718,20.25
0.9999063204780906,20.28
0.9999077081290686,20.31
0.9999090752153847,20.34
0.9999104221067486,20.37
0.9999117491725948,20.4
0.9999130567822798,20.43
0.9999143453052768,20.46
0.9999156151113716,20.49
0.9999168665708571,20.52
0.9999181000547308,20.55
0.9999193159348876,20.58
0.9999205145843181,20.61
0.9999216963773017,20.64
0.9999228604132719,20.67
0.9999240014457356,20.7
0.9999251254161413,20.73
0.9999262325964643,20.76
0.999927323256129,20.79
0.9999283976621144,20.82
0.9999294560790564,20.85
0.9999304987693516,20.88
0.9999315259932615,20.91
0.9999325380090163,20.94
0.9999335350729169,20.97
0.9999345174394408,21.0
0.9999354853613445,21.03
0.9999364390897666,21.06
0.9999373788743329,21.09
0.9999383049632588,21.12
0.9999392176034538,21.15
0.9999401170406247,21.18
0.9999410035193791,21.21
0.9999418772833294,21.24
0.9999427385751963,21.27
0.9999435876369127,21.3
0.9999444247097264,21.33
0.9999452500343051,21.36
0.999946063850839,21.39
0.9999468662395846,21.42
0.9999476530492396,21.45
0.999948428290662,21.48
0.999949192139163,21.51
0.9999499447672673,21.54
0.9999506863447634,21.57
0.999951417038752,21.6
0.999952137013697,21.63
0.9999528464314742,21.66
0.9999535454514205,21.69
0.9999542342303848,21.72
0.9999549129227764,21.75
0.9999555816806155,21.78
0.9999562406535812,21.81
0.9999568899890635,21.84
0.9999575298322111,21.87
0.999958160325981,21.9
0.9999587816111892,21.93
0.9999593938265597,21.96
0.9999599971087731,21.99
0.9999605915925187,22.02
0.9999611774105407,22.05
0.9999617546936912,22.08
0.9999623235709773,22.11
0.9999628841696118,22.14
0.9999634366150626,22.17
0.9999639805384298,22.2
0.9999645164146896,22.23
0.9999650444061342,22.26
0.9999655646239359,22.29
0.9999660771774325,22.32
0.9999665821741694,22.35
0.9999670797199439,22.38
0.9999675699188485,22.41
0.9999680528733133,22.44
0.9999685286841498,22.47
0.9999689974505943,22.5
0.9999694592703505,22.53
0.9999699142396336,22.56
0.9999703624532122,22.59
0.9999708040044535,22.62
0.9999712389853642,22.65
0.999971667486636,22.68
0.9999720895976869,22.71
0.9999725054067061,22.74
0.9999729150006961,22.77
0.9999733184655155,22.8
0.9999737158859245,22.83
0.9999741073456256,22.86
0.9999744929273082,22.89
0.9999748727126913,22.92
0.9999752468957943,22.95
0.9999756154993816,22.98
0.9999759785729423,23.01
0.9999763361968683,23.04
0.99997668845089,23.07
0.9999770354141208,23.1
0.999977377165101,23.13
0.9999777137818453,23.16
0.9999780453418855,23.19
0.9999783719223163,23.22
0.9999786935998409,23.25
0.9999790104508142,23.28
0.9999793225512899,23.31
0.9999796299770637,23.34
0.9999799328037196,23.37
0.999980231106674,23.4
0.999980524961221,23.43
0.9999808144425775,23.46
0.9999810996259278,23.49
0.9999813805864688,23.52
0.9999816573994548,23.55
0.9999819301402428,23.58
0.9999821988843376,23.61
0.9999824637074356,23.64
0.9999827246854716,23.67
0.9999829791926053,23.7
0.9999832281202197,23.73
0.9999834730270041,23.76
0.9999837139721357,23.79
0.9999839510148121,23.82
0.9999841842142929,23.85
0.9999844136299392,23.88
0.9999846393212538,23.91
0.999984861347922,23.94
0.9999850797698513,23.97
0.9999852946472121,24.0
0.9999855060404784,24.03
0.9999857140104671,24.06
0.9999859186183792,24.09
0.9999861199258393,24.12
0.9999863179949365,24.15
0.9999865128882647,24.18
0.9999867046689624,24.21
0.9999868934007536,24.24
0.9999870791479877,24.27
0.9999872619756798,24.3
0.9999874419495511,24.33
0.9999876191360695,24.36
0.9999877936024895,24.39
0.9999879654168922,24.42
0.9999881346482263,24.45
0.9999883013663483,24.48
0.9999884656420623,24.51
0.9999886275471608,24.54
0.9999887871544643,24.57
0.9999889445378629,24.6
0.9999890997723551,24.63
0.9999892529340892,24.66
0.9999894041004026,24.69
0.9999895533498636,24.72
0.99998970076231,24.75
0.9999898464188905,24.78
0.9999899904021045,24.81
0.9999901327958429,24.84
0.9999902736854277,24.87
0.9999904131576528,24.9
0.9999905513008244,24.93
0.9999906882048006,24.96
0.9999908239610327,24.99
0.9999909586626042,25.02
0.9999910924042731,25.05
0.9999912148101171,25.08
0.9999913312801116,25.11
0.9999914457080964,25.14
0.999991558134378,25.17
0.9999916685996441,25.2
0.9999917771449874,25.23
0.9999918838119313,25.26
0.9999919886424526,25.29
0.9999920916790076,25.32
0.9999921929645562,25.35
0.9999922925425859,25.38
0.9999923904571364,25.41
0.9999924867528246,25.44
0.999992581474869,25.47
0.9999926746691137,25.5
0.9999927663820533,25.53
0.9999928566608568,25.56
0.9999929455533935,25.59
0.9999930331082559,25.62
0.9999931193747853,25.65
0.9999932044030955,25.68
0.999993288244098,25.71
0.999993370949526,25.74
0.9999934525719592,25.77
0.9999935331648482,25.8
0.9999936127825386,25.83
0.9999936914802965,25.86
0.9999937693143317,25.89
0.9999938463418233,25.92
0.999993922620944,25.95
0.9999939982108834,25.98
0.9999940731718746,26.01
0.9999941475652167,26.04
0.9999942214533005,26.07
0.9999942948996328,26.1
0.9999943679688607,26.13
0.9999944407267953,26.16
0.9999945132404386,26.19
0.9999945855780054,26.22
0.9999946578089487,26.25
0.9999947300039851,26.28
0.9999948022351178,26.31
0.9999948745756624,26.34
0.9999949471002705,26.37
0.9999950198849544,26.4
0.9999950930071124,26.43
0.9999951544869939,26.46
0.999995212434425,26.49
0.9999952695494152,26.52
0.9999953258522015,26.55
0.9999953813630035,26.58
0.9999954361020299,26.61
0.9999954900894886,26.64
0.9999955433455945,26.67
0.9999955958905778,26.7
0.9999956477446921,26.73
0.9999956989282235,26.76
0.9999957494614984,26.79
0.999995799364892,26.82
0.9999958486588366,26.85
0.9999958973638302,26.88
0.9999959455004448,26.91
0.9999959930893347,26.94
0.9999960401512445,26.97
0.9999960867070187,27.0
0.9999961327776082,27.03
0.999996178384081,27.06
0.9999962235476276,27.09
0.9999962682895727,27.12
0.9999963126313809,27.15
0.9999963565946662,27.18
0.9999964002012011,27.21
0.9999964434729228,27.24
0.999996486431944,27.27
0.99999652910056,27.3
0.9999965715012566,27.33
0.9999966136567199,27.36
0.9999966555898436,27.39
0.9999966973237376,27.42
0.9999967388817368,27.45
0.9999967802874087,27.48
0.999996821564562,27.51
0.9999968627372562,27.54
0.9999969038298078,27.57
0.9999969448668005,27.6
0.9999969858730926,27.63
0.9999970268738256,27.66
0.999997067894433,27.69
0.9999971089606479,27.72
0.9999971500985121,27.75
0.9999971913343835,27.78
0.9999972326949463,27.81
0.9999972690571547,27.84
0.9999973045367244,27.87
0.9999973396803985,27.9
0.9999973744920727,27.93
0.9999974089754247,27.96
0.9999974431339153,27.99
0.999997476970792,28.02
0.9999975104890905,28.05
0.9999975436916372,28.08
0.9999975765810503,28.11
0.999997609159744,28.14
0.9999976414299286,28.17
0.9999976733936146,28.2
0.9999977050526134,28.23
0.9999977364085395,28.26
0.9999977674628144,28.29
0.9999977982166671,28.32
0.9999978286711367,28.35
0.9999978588270747,28.38
0.9999978886851474,28.41
0.9999979182458376,28.44
0.9999979475094479,28.47
0.9999979764761012,28.5
0.9999980051457441,28.53
0.999998033518149,28.56
0.9999980615929158,28.59
0.9999980893694744,28.62
0.9999981168470868,28.65
0.99999814402485,28.68
0.9999981709016966,28.71
0.9999981974763983,28.74
0.999998223747568,28.77
0.9999982497136615,28.8
0.9999982753729801,28.83
0.9999983007236725,28.86
0.9999983257637367,28.89
0.9999983504910236,28.92
0.999998374903237,28.95
0.999998398997938,28.98
0.9999984227725458,29.01
0.9999984462243399,29.04
0.9999984693504634,29.07
0.999998492147924,29.1
0.9999985146135968,29.13
0.9999985367442263,29.16
0.9999985585364287,29.19
0.9999985808735565,29.22
0.9999986029549331,29.25
0.9999986247719931,29.28
0.9999986463246412,29.31
0.999998667612756,29.34
0.9999986886361931,29.37
0.999998709394789,29.4
0.9999987298883629,29.43
0.9999987501167213,29.46
0.9999987700796602,29.49
0.9999987897769688,29.52
0.9999988092084322,29.55
0.9999988283738348,29.58
0.9999988472729638,29.61
0.9999988659056115,29.64
0.9999988842715791,29.67
0.9999989023706803,29.7
0.999998920202743,29.73
0.9999989377676136,29.76
0.9999989550651606,29.79
0.9999989720952759,29.82
0.99999898885788,29.85
0.999999005352924,29.88
0.9999990215803927,29.91
0.9999990375403086,29.94
0.9999990532327342,29.97
0.9999990686577754,30.0
