N_1_task1,_1_task1
1.5072199450636516,5.52
1.5099521289977549,5.55
1.5126215672600973,5.58
1.515230613515504,5.61
1.5177774389195429,5.64
1.52026627920775,5.67
1.5226975945684162,5.7
1.5250724583851984,5.73
1.5273920500095517,5.76
1.529657558288885,5.79
1.5318703579529542,5.82
1.5340317150225076,5.85
1.5361421685543648,5.88
1.5382033820978782,5.91
1.54021589498731,5.94
1.5421813338166297,5.97
1.5441001901846008,6.0
1.5459739808502226,6.03
1.5478031987371217,6.06
1.5495891533608472,6.09
1.5513328593237645,6.12
1.5530352804594434,6.15
1.5546973441137522,6.18
1.5563199390872315,6.21
1.5579039081367765,6.24
1.5594502601135702,6.27
1.5609599571393344,6.3
1.5624337503375005,6.33
1.5638724760593914,6.36
1.5652769388571341,6.39
1.5666479635809287,6.42
1.5679865184546071,6.45
1.5692932083224844,6.48
1.5705686846648994,6.51
1.5718137787545758,6.54
1.5730289798645796,6.57
1.5742155003339993,6.6
1.5753732018683448,6.63
1.576503186559162,6.66
1.5776063850992357,6.69
1.5786832960328445,6.72
1.5797345092721398,6.75
1.5807606578981095,6.78
1.5817623260906863,6.81
1.5827401028943924,6.84
1.5836946887934593,6.87
1.5846267257649822,6.9
1.5855363396833488,6.93
1.5864244553424174,6.96
1.5872913050728457,6.99
1.5881375448689772,7.02
1.5889637024340564,7.05
1.5897699694912304,7.08
1.590557059420119,7.11
1.5913254437281226,7.14
1.592075583781044,7.17
1.592807957468376,7.2
1.5935229631934649,7.23
1.5942210216779789,7.26
1.5949024649662247,7.29
1.595567678535076,7.32
1.5962171146094404,7.35
1.5968512243135131,7.38
1.5974704587714903,7.41
1.5980751824190969,7.44
1.5986656435207365,7.47
1.5992421996475001,7.5
1.5998052321779055,7.53
1.600354954128552,7.56
1.600891815897491,7.59
1.6014160852330959,7.62
1.6019280694282858,7.65
1.6024280460012814,7.68
1.6029162988060113,7.71
1.6033931425555932,7.74
1.603858891652628,7.77
1.604313816552658,7.8
1.604758149129465,7.83
1.6051921709008206,7.86
1.6056160780186461,7.89
1.6060301773702537,7.92
1.606434685199947,7.95
1.606829835705466,7.98
1.6072159954510923,8.01
1.6075933883192766,8.04
1.607962014310019,8.07
1.6083220180137534,8.1
1.6086739079734682,8.13
1.6090177283848752,8.16
1.6093535055353023,8.19
1.6096816909965403,8.22
1.6100024480181272,8.25
1.610315776600063,8.28
1.610621841548007,8.31
1.6109209476037738,8.34
1.6112132563105284,8.37
1.6114989355176401,8.4
1.611778146286971,8.43
1.6120510555274363,8.46
1.6123178302561592,8.49
1.6125785826911814,8.52
1.6128334034455964,8.55
1.613082632952603,8.58
1.6133261694325534,8.61
1.6135641859909238,8.64
1.6137968363424342,8.67
1.6140242717993056,8.7
1.6142466436737601,8.73
1.614464103278019,8.76
1.614676801899147,8.79
1.614884840804769,8.82
1.6150882732563605,8.85
1.6152872082877805,8.88
1.615481757981777,8.91
1.6156720915589193,8.94
1.6158581188488372,8.97
1.6160401261916018,9.0
1.6162181545694025,9.03
1.6163922936851887,9.06
1.6165626694800497,9.09
1.6167294696037382,9.12
1.6168926156460388,9.15
1.6170522119095754,9.18
1.6172084870834351,9.21
1.6173612996287323,9.24
1.617510626798335,9.27
1.6176571645991777,9.3
1.6178003457551982,9.33
1.617940353665609,9.36
1.6180773431176683,9.39
1.6182113484841092,9.42
1.618342468557451,9.45
1.6184707927565374,9.48
1.6185963047026208,9.51
1.6187191493991337,9.54
1.618839411523977,9.57
1.6189571757550534,9.6
1.6190724359214754,9.63
1.619185242987873,9.66
1.6192957002921788,9.69
1.61940387514357,9.72
1.6195098188043737,9.75
1.6196135124277462,9.78
1.6197150585862363,9.81
1.619814512730227,9.84
1.619911930310101,9.87
1.620007305842906,9.9
1.620100697773757,9.93
1.6201921715907028,9.96
1.6202817762209945,9.99
1.620369560591884,10.02
1.6204555646011911,10.05
1.6205397678379907,10.08
1.6206222563328758,10.11
1.6207030728904186,10.14
1.620782260315191,10.17
1.6208598614117653,10.2
1.6209358844665882,10.23
1.621010350427185,10.26
1.6210833199249928,10.29
1.621154830362567,10.32
1.6212249191424628,10.35
1.621293623667236,10.38
1.6213609062707528,10.41
1.6214268722217324,10.44
1.6214915245964705,10.47
1.6215548987411126,10.5
1.6216170291550498,10.53
1.6216779317485175,10.56
1.6217376052351538,10.59
1.6217961077584753,10.62
1.6218534662700017,10.65
1.6219097066068342,10.68
1.6219648534916538,10.71
1.6220189305327215,10.74
1.6220719602238802,10.77
1.6221239639445524,10.8
1.6221749655928155,10.83
1.6222250024743012,10.86
1.6222740804687723,10.89
1.622322218081945,10.92
1.6223694328079834,10.95
1.6224157411294977,10.98
1.6224611585175464,11.01
1.622505699431635,11.04
1.6225493773197162,11.07
1.6225922067269563,11.1
1.6226342765759374,11.13
1.6226755495265293,11.16
1.6227160402923155,11.19
1.62275576292361,11.22
1.622794730807455,11.25
1.6228329566676232,11.28
1.6228704525646156,11.31
1.6229072298956642,11.34
1.622943299394729,11.37
1.6229787267627511,11.4
1.623013496475679,11.43
1.6230476154932596,11.46
1.6230810963563498,11.49
1.6231139512194699,11.52
1.6231461918508048,11.55
1.6231778296322028,11.58
1.6232088755591767,11.61
1.6232393402409024,11.64
1.623269252665871,11.67
1.6232986194131531,11.7
1.6233274461825662,11.73
1.6233557438751445,11.76
1.623383523120712,11.79
1.6234107942778835,11.82
1.6234375674340646,11.85
1.6234638524054517,11.88
1.623489658737031,11.91
1.6235150014176511,11.94
1.6235398901186895,11.97
1.6235643306032643,12.0
1.6235883317654913,12.03
1.6236119022503954,12.06
1.62363505045391,12.09
1.6236577845228775,12.12
1.6236801123550486,12.15
1.623702041599083,12.18
1.6237235796545497,12.21
1.6237447336719257,12.24
1.6237655105525972,12.27
1.6237859298485386,12.3
1.6238059906267028,12.33
1.6238256984705888,12.36
1.623845059905415,12.39
1.6238640812384213,12.42
1.623882768558867,12.45
1.6239011277380342,12.48
1.6239191644292246,12.51
1.6239368840677602,12.54
1.6239542918709853,12.57
1.6239713928382642,12.6
1.6239881962689116,12.63
1.6240047223848004,12.66
1.6240209627170799,12.69
1.6240369223547086,12.72
1.6240526062186198,12.75
1.6240680190617207,12.78
1.6240831654688928,12.81
1.6240980498569906,12.84
1.6241126764748446,12.87
1.6241270494032576,12.9
1.624141172555008,12.93
1.624155049674847,12.96
1.6241686950796135,12.99
1.624182115752662,13.02
1.6241953077518634,13.05
1.6242082750598665,13.08
1.6242210215378121,13.11
1.624233550925334,13.14
1.6242458668405584,13.17
1.6242579727801034,13.2
1.6242698721190811,13.23
1.6242815681110951,13.26
1.6242930638882416,13.29
1.6243043624611102,13.32
1.6243154794863714,13.35
1.6243264116069005,13.38
1.6243371601159582,13.41
1.6243477281979564,13.44
1.6243581189489964,13.47
1.624368335376872,13.5
1.6243783804010672,13.53
1.6243882568527568,13.56
1.6243979674748068,13.59
1.6244075149217738,13.62
1.624416901759906,13.65
1.6244261324378335,13.68
1.6244352194806795,13.71
1.6244441564725505,13.74
1.6244529459839594,13.77
1.6244615905121662,13.8
1.6244700924811772,13.83
1.624478454241745,13.86
1.6244866780713692,13.89
1.624494766174296,13.92
1.624502720681518,13.95
1.6245105436507743,13.98
1.6245182370665512,14.01
1.6245258028400813,14.04
1.6245332428093433,14.07
1.624540558739063,14.1
1.624547758780637,14.13
1.6245548490676178,14.16
1.624561824227448,14.19
1.6245686861527702,14.22
1.6245754366804952,14.25
1.6245820775918038,14.28
1.6245886106121454,14.31
1.6245950374112388,14.34
1.6246013596030715,14.37
1.6246075787459002,14.4
1.6246136963422504,14.43
1.6246197138389176,14.46
1.624625632626965,14.49
1.6246314540417262,14.52
1.6246371793628027,14.55
1.6246428192086817,14.58
1.6246483719092044,14.61
1.6246538356146119,14.64
1.624659211748342,14.67
1.6246645016931947,14.7
1.6246697067913327,14.73
1.6246748283442807,14.76
1.6246798676129262,14.79
1.624684825817519,14.82
1.6246897041376718,14.85
1.6246945037123588,14.88
1.624699225639918,14.91
1.6247038709780486,14.94
1.6247084407438133,14.97
1.6247129359136363,15.0
1.6247173675389412,15.03
1.6247217289797613,15.06
1.6247260212836396,15.09
1.6247302455429447,15.12
1.6247344028207398,15.15
1.6247384941507825,15.18
1.6247425205375248,15.21
1.6247464829561116,15.24
1.6247503823523837,15.27
1.624754219642876,15.3
1.6247579957148166,15.33
1.624761711426129,15.36
1.6247653676054308,15.39
1.6247689650520327,15.42
1.624772503493849,15.45
1.6247759939581763,15.48
1.6247794294509073,15.51
1.6247828108816391,15.54
1.6247861391318497,15.57
1.6247894150554196,15.6
1.624792639479156,15.63
1.6247958132033136,15.66
1.624798937002119,15.69
1.6248020116242923,15.72
1.6248050377935708,15.75
1.6248080162092304,15.78
1.6248109475466104,15.81
1.624813832457634,15.84
1.6248166715713324,15.87
1.6248194679934431,15.9
1.6248222227148212,15.93
1.6248249345654242,15.96
1.6248276042169174,15.99
1.6248302323283468,16.02
1.6248328195468584,16.05
1.6248353665084188,16.08
1.6248378738385325,16.11
1.6248403421529647,16.14
1.6248427720584575,16.17
1.6248451641534527,16.2
1.6248475190288083,16.23
1.62484983726852,16.26
1.624852119450441,16.29
1.6248543661469999,16.32
1.6248565779259214,16.35
1.6248587553509461,16.38
1.6248608989825493,16.41
1.6248630089747167,16.44
1.6248650853959672,16.47
1.6248671294067716,16.5
1.624869141529967,16.53
1.6248711222868255,16.56
1.6248730721977243,16.59
1.6248749917828154,16.62
1.624876881562698,16.65
1.6248787420590864,16.68
1.624880573795484,16.71
1.6248823772978505,16.74
1.6248841530952747,16.77
1.6248859017206436,16.8
1.6248876237113146,16.83
1.6248893196097844,16.86
1.6248909899643598,16.89
1.6248926353298294,16.92
1.6248942562681337,16.95
1.624895852245218,16.98
1.6248974189643335,17.01
1.6248989613979419,17.04
1.6249004799646567,17.07
1.624901975082858,17.1
1.6249034471710824,17.13
1.6249048966484165,17.16
1.6249063239348884,17.19
1.6249077294518588,17.22
1.6249091136224145,17.25
1.6249104768717593,17.28
1.624911819627606,17.31
1.6249131423205685,17.34
1.6249144453845545,17.37
1.6249157292571557,17.4
1.624916994380041,17.43
1.624918241199349,17.46
1.6249194701660787,17.49
1.624920681736482,17.52
1.6249218697923664,17.55
1.624923039824179,17.58
1.6249241921733688,17.61
1.6249253271389381,17.64
1.6249264450164402,17.67
1.6249275460981003,17.7
1.6249286306729362,17.73
1.6249296990268798,17.76
1.6249307514428981,17.79
1.624931788201114,17.82
1.6249328095789277,17.85
1.6249338158511375,17.88
1.6249348072900611,17.91
1.624935784165657,17.94
1.6249367467456448,17.97
1.6249376952956267,18.0
1.6249386300792086,18.03
1.6249395513581213,18.06
1.6249404577029247,18.09
1.6249413502272847,18.12
1.6249422294887983,18.15
1.6249430956849291,18.18
1.6249439490084583,18.21
1.6249447896475158,18.24
1.624945617785618,18.27
1.6249464336016994,18.3
1.6249472372701468,18.33
1.6249480289608338,18.36
1.6249488088391544,18.39
1.6249495770660567,18.42
1.624950333798078,18.45
1.6249510791873774,18.48
1.6249518133817702,18.51
1.624952536524762,18.54
1.6249532487555831,18.57
1.6249539502092214,18.6
1.62495464153085,18.63
1.624955322796494,18.66
1.6249559938752323,18.69
1.6249566549085022,18.72
1.6249573060350349,18.75
1.6249579473909261,18.78
1.624958579109704,18.81
1.624959201322399,18.84
1.6249598141576114,18.87
1.6249604177415822,18.9
1.6249610121982612,18.93
1.6249615976493754,18.96
1.6249621742144988,18.99
1.624962742011122,19.02
1.6249633011547195,19.05
1.62496385175882,19.08
1.6249643939350753,19.11
1.6249649277933287,19.14
1.6249654537589928,19.17
1.624965972110544,19.2
1.624966482592804,19.23
1.6249669853195474,19.26
1.6249674804035434,19.29
1.6249679679566345,19.32
1.624968448089813,19.35
1.6249689209133,19.38
1.624969386536622,19.41
1.6249698450686882,19.44
1.624970296617871,19.47
1.6249707412920793,19.5
1.6249711791988404,19.53
1.6249716104453749,19.56
1.6249720351386758,19.59
1.6249724533855856,19.62
1.6249728652928743,19.65
1.624973270967317,19.68
1.6249736705157711,19.71
1.624974064045255,19.74
1.6249744516630253,19.77
1.624974833476654,19.8
1.6249752095941068,19.83
1.6249755801238213,19.86
1.624975945174783,19.89
1.624976304371137,19.92
1.6249766570345014,19.95
1.6249770042651241,19.98
1.6249773461517711,20.01
1.6249776827831297,20.04
1.6249780142478634,20.07
1.6249783406346736,20.1
1.624978662032356,20.13
1.6249789785298592,20.16
1.6249792902163436,20.19
1.6249795971812386,20.22
1.624979899514303,20.25
1.6249801973056808,20.28
1.6249804906459617,20.31
1.624980779626238,20.34
1.624981064338164,20.37
1.6249813448740134,20.4
1.624981621326738,20.43
1.6249818937900267,20.46
1.6249821623583625,20.49
1.624982427127082,20.52
1.6249826881924339,20.55
1.6249829456516354,20.58
1.6249831996029331,20.61
1.62498345014566,20.64
1.6249836968861826,20.67
1.6249839377489663,20.7
1.6249841749902396,20.73
1.6249844086719047,20.76
1.624984638855377,20.79
1.624984865601609,20.82
1.6249850889711108,20.85
1.624985309023975,20.88
1.6249855258198984,20.91
1.6249857394182052,20.94
1.6249859498778687,20.97
1.6249861572575361,21.0
1.6249863616155495,21.03
1.6249865630099694,21.06
1.624986761498597,21.09
1.6249869571389985,21.12
1.6249871499885253,21.15
1.6249873401043395,21.18
1.6249875275434345,21.21
1.6249877123626588,21.24
1.6249878946187393,21.27
1.6249880743683025,21.3
1.624988251667899,21.33
1.6249884265740249,21.36
1.6249885991431456,21.39
1.6249887693809553,21.42
1.6249889359470215,21.45
1.6249891000977097,21.48
1.6249892618692248,21.51
1.6249894212969558,21.54
1.62498957841548,21.57
1.6249897332585688,21.6
1.6249898858591945,21.63
1.6249900362495344,21.66
1.6249901844609769,21.69
1.6249903305241271,21.72
1.624990474468813,21.75
1.6249906163240901,21.78
1.6249907561182473,21.81
1.624990893878813,21.84
1.6249910296325591,21.87
1.6249911634055099,21.9
1.6249912952229428,21.93
1.6249914251093993,21.96
1.6249915530886856,21.99
1.624991679183882,22.02
1.6249918034173465,22.05
1.62499192581072,22.08
1.624992046384934,22.11
1.6249921651602144,22.14
1.6249922821560874,22.17
1.62499239767639,22.2
1.6249925115351476,22.23
1.624992623725662,22.26
1.624992734269237,22.29
1.6249928431866991,22.32
1.6249929504984078,22.35
1.6249930562242658,22.38
1.6249931603837267,22.41
1.6249932629958053,22.44
1.6249933640790866,22.47
1.6249934636517347,22.5
1.6249935617315023,22.53
1.6249936583357405,22.56
1.6249937534814067,22.59
1.6249938471850758,22.62
1.6249939394629471,22.65
1.6249940303308559,22.68
1.624994119804281,22.71
1.6249942078983555,22.74
1.6249942946278737,22.77
1.6249943800073035,22.8
1.6249944640507927,22.83
1.6249945467721807,22.86
1.6249946281850054,22.89
1.6249947083025147,22.92
1.624994787407452,22.95
1.6249948653763577,22.98
1.6249949421511867,23.01
1.6249950177491685,23.04
1.6249950921875091,23.07
1.6249951654834016,23.1
1.6249952376540402,23.13
1.6249953087166344,23.16
1.6249953786884215,23.19
1.624995447586681,23.22
1.6249955154287465,23.25
1.6249955822320203,23.28
1.6249956480139867,23.31
1.6249957127922248,23.34
1.6249957765844223,23.37
1.624995839408389,23.4
1.62499590128207,23.43
1.6249959622235586,23.46
1.6249960222511108,23.49
1.624996081383158,23.52
1.6249961396383201,23.55
1.6249961970354196,23.58
1.6249962535934948,23.61
1.6249963093318127,23.64
1.624996364269883,23.67
1.624996417414134,23.7
1.624996469090185,23.73
1.6249965198740544,23.76
1.6249965697795459,23.79
1.6249966188206078,23.82
1.6249966670113438,23.85
1.624996714366025,23.88
1.6249967608991014,23.91
1.6249968066252127,23.94
1.624996851559202,23.97
1.6249968957161252,24.0
1.624996939111264,24.03
1.6249969817601373,24.06
1.6249970236785127,24.09
1.6249970648824177,24.12
1.624997105388153,24.15
1.624997145212301,24.18
1.6249971843717415,24.21
1.6249972228836596,24.24
1.6249972607655596,24.27
1.624997298035276,24.3
1.6249973347109856,24.33
1.6249973708112178,24.36
1.6249974063548673,24.39
1.6249974413612063,24.42
1.6249974758498948,24.45
1.6249975098409928,24.48
1.6249975433549722,24.51
1.6249975764127282,24.54
1.6249976090355913,24.57
1.6249976412453377,24.6
1.6249976730642028,24.63
1.6249977045148916,24.66
1.6249977356205902,24.69
1.6249977664049788,24.72
1.6249977968922413,24.75
1.6249978271070789,24.78
1.6249978570747208,24.81
1.6249978868209354,24.84
1.6249979163720432,24.87
1.624997945754927,24.9
1.624997974997045,24.93
1.6249980041264411,24.96
1.6249980331717577,24.99
1.6249980621622464,25.02
1.6249980911277797,25.05
1.6249981163110443,25.08
1.6249981396608109,25.11
1.6249981625810945,25.14
1.6249981850821087,25.17
1.6249982071742048,25.2
1.6249982288678813,25.23
1.6249982501737854,25.26
1.6249982711027229,25.29
1.6249982916656611,25.32
1.6249983118737374,25.35
1.6249983317382626,25.38
1.6249983512707293,25.41
1.6249983704828157,25.44
1.624998389386393,25.47
1.6249984079935305,25.5
1.6249984263165014,25.53
1.6249984443677903,25.56
1.6249984621600972,25.59
1.624998479706344,25.62
1.624998497019681,25.65
1.6249985141134924,25.68
1.624998531001402,25.71
1.6249985476972797,25.74
1.6249985642152471,25.77
1.6249985805696834,25.8
1.624998596775231,25.83
1.6249986128468024,25.86
1.624998628799585,25.89
1.624998644649048,25.92
1.6249986604109476,25.95
1.6249986761013333,25.98
1.6249986917365538,26.01
1.6249987073332621,26.04
1.6249987229084235,26.07
1.6249987384793194,26.1
1.6249987540635538,26.13
1.6249987696790604,26.16
1.6249987853441061,26.19
1.6249988010773002,26.22
1.624998816897597,26.25
1.6249988328243044,26.28
1.624998848877088,26.31
1.6249988650759775,26.34
1.6249988814413734,26.37
1.6249988979940526,26.4
1.6249989147551733,26.43
1.6249989281515629,26.46
1.6249989405988225,26.49
1.6249989528998248,26.52
1.6249989650585508,26.55
1.6249989770789393,26.58
1.6249989889648855,26.61
1.6249990007202453,26.64
1.6249990123488338,26.67
1.6249990238544278,26.7
1.6249990352407664,26.73
1.6249990465115522,26.76
1.6249990576704527,26.79
1.6249990687211004,26.82
1.6249990796670961,26.85
1.6249990905120069,26.88
1.6249991012593707,26.91
1.6249991119126943,26.94
1.6249991224754565,26.97
1.6249991329511089,27.0
1.624999143343076,27.03
1.6249991536547574,27.06
1.6249991638895287,27.09
1.6249991740507417,27.12
1.6249991841417275,27.15
1.6249991941657953,27.18
1.6249992041262356,27.21
1.6249992140263194,27.24
1.6249992238693005,27.27
1.6249992336584171,27.3
1.6249992433968912,27.33
1.6249992530879316,27.36
1.624999262734733,27.39
1.6249992723404798,27.42
1.624999281908344,27.45
1.6249992914414897,27.48
1.624999300943071,27.51
1.6249993104162357,27.54
1.6249993198641244,27.57
1.6249993292898737,27.6
1.624999338696615,27.63
1.6249993480874776,27.66
1.6249993574655892,27.69
1.624999366834076,27.72
1.6249993761960653,27.75
1.6249993855546858,27.78
1.624999394913069,27.81
1.62499940355152,27.84
1.6249994120469948,27.87
1.6249994204754878,27.9
1.6249994288367602,27.93
1.624999437130498,27.96
1.624999445356316,27.99
1.6249994535137529,28.02
1.6249994616022758,28.05
1.6249994696212795,28.08
1.6249994775700847,28.11
1.6249994854479408,28.14
1.6249994932540253,28.17
1.6249995009874425,28.2
1.6249995086472266,28.23
1.62499951623234,28.26
1.624999523741674,28.29
1.6249995311740482,28.32
1.6249995385282132,28.35
1.6249995458028486,28.38
1.624999552996563,28.41
1.624999560107897,28.44
1.6249995671353201,28.47
1.6249995740772332,28.5
1.6249995809319677,28.53
1.624999587697787,28.56
1.624999594372885,28.59
1.6249996009553875,28.62
1.624999607443353,28.65
1.6249996138347715,28.68
1.6249996201275652,28.71
1.6249996263195898,28.74
1.6249996324086333,28.77
1.6249996383924172,28.8
1.6249996442685966,28.83
1.6249996500347599,28.86
1.6249996556884294,28.89
1.6249996612270623,28.92
1.6249996666480497,28.95
1.6249996719487176,28.98
1.6249996771263269,29.01
1.6249996821780734,29.04
1.6249996871010894,29.07
1.6249996918924414,29.1
1.6249996965491333,29.13
1.6249997010681045,29.16
1.624999705446231,29.19
1.6249997104645741,29.22
1.624999715415062,29.25
1.6249997202901287,29.28
1.6249997250897412,29.31
1.624999729813885,29.34
1.6249997344625653,29.37
1.624999739035808,29.4
1.624999743533661,29.43
1.624999747956195,29.46
1.624999752303505,29.49
1.624999756575711,29.52
1.62499976077296,29.55
1.624999764895425,29.58
1.6249997689433089,29.61
1.6249997729168433,29.64
1.6249997768162914,29.67
1.624999780641947,29.7
1.6249997843941375,29.73
1.6249997880732252,29.76
1.624999791679606,29.79
1.6249997952137127,29.82
1.6249997986760158,29.85
1.6249998020670238,29.88
1.6249998053872845,29.91
1.6249998086373874,29.94
1.6249998118179625,29.97
1.6249998149296834,30.0
