cpd_C00002tot_CY,cpd_C00008tot_CY,cpd_C00009tot_CY,cpd_C00031_CS,cpd_C00031_CY,cpd_C00051_CY,cpd_C00080_CY,cpd_C00092tot_CY,cpd_C00103tot_CY,cpd_C00208_CS,cpd_C00208_CY,cpd_C00369Glc_CS,cpd_C00369_CS,cpd_C00369db_CS,cpd_C00569Glc_CY,cpd_C00569_CY,cpd_C00660tot_CY,cpd_C01835_CS,cpd_C03339tot_CY,cpd_G00343_CS,ec_2_4_1_1_CY,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_7_1_1_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,tc_2_A_1_1_17_CIMS,tc_2_A_84_1_2_CIMS,Time
10000.0,10000.0,10000.0,10.0,10.0,1000.0,0.09999999999999999,10000.0,10000.0,10.0,10.0,1000.0,0.16196760647870426,0.0,10000.0,10000.0,10000.0,100.0,10000.0,1000.0,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.0
10000.0,10000.0,10000.0,9.975145003450164,10.084301684365593,1000.0,0.09999999999999999,10000.0,10000.0,10.009622021517393,10.000073144385171,1000.0,0.16196760647870426,2.336400000000094e-06,10318.507165168472,9681.492834831528,10000.0,100.00540345628065,10000.0,999.996875989584,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.01
10000.0,10000.0,10000.0,9.95035266866652,10.168383257957982,1000.0,0.09999999999999999,10000.0,10000.0,10.019243792645229,10.000159387740242,1000.0,0.16196760647870426,4.672800000000188e-06,10628.179768576407,9371.820231423593,10000.0,100.0108050758818,10000.0,999.9937529019018,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.02
10000.0,10000.0,10000.0,9.925622837903282,10.252245747649605,1000.0,0.09999999999999999,10000.0,10000.0,10.02886531339636,10.000258592236852,1000.0,0.16196760647870426,7.009200000000282e-06,10929.189719808697,9070.810280191303,10000.0,100.01620486326902,10000.0,999.9906307347198,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.03
10000.0,10000.0,10000.0,9.900955353816226,10.335890118632816,1000.0,0.09999999999999999,10000.0,10000.0,10.038486583783627,10.000370675588158,1000.0,0.16196760647870426,9.345600000000377e-06,11221.709383187032,8778.290616812968,10000.0,100.02160282289644,10000.0,999.9875094858111,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.04
10000.0,10000.0,10000.0,9.876350059615506,10.419317263589624,1000.0,0.09999999999999999,10000.0,10000.0,10.048107603819851,10.000495619908657,1000.0,0.16196760647870426,1.1682000000000474e-05,11505.911286926283,8494.088713073716,10000.0,100.02699895920254,10000.0,999.9843891529559,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.05
10000.0,10000.0,10000.0,9.851806799516124,10.502527958007489,1000.0,0.09999999999999999,10000.0,10000.0,10.057728373517833,10.00063351030125,1000.0,0.16196760647870426,1.4018400000000564e-05,11781.967647534455,8218.032352465545,10000.0,100.03239327659722,10000.0,999.981269733949,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.06
10000.0,10000.0,10000.0,9.827325417180264,10.585523041865939,1000.0,0.09999999999999999,10000.0,10000.0,10.06734889289038,10.00078437519179,1000.0,0.16196760647870426,1.6354800000000662e-05,12050.050853340135,7949.9491466598665,10000.0,100.03778577950608,10000.0,999.9781512265772,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.07
10000.0,10000.0,10000.0,9.802905756161099,10.668303367803295,1000.0,0.09999999999999999,10000.0,10000.0,10.07696916195031,10.000948231886388,1000.0,0.16196760647870426,1.8691200000000754e-05,12310.333329109988,7689.666670890013,10000.0,100.04317647235784,10000.0,999.9750336286261,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.08
10000.0,10000.0,10000.0,9.778547660012043,10.750869788433612,1000.0,0.09999999999999999,10000.0,10000.0,10.086589180710435,10.0011250977121,1000.0,0.16196760647870426,2.1027600000000852e-05,12562.987499297895,7437.012500702108,10000.0,100.04856535958119,10000.0,999.9719169378805,2.0,1.9999999999999998,2.0,10.0,0.00783,0.011799999999999998,19.999999999999993,1.9999999999999996,0.09
