Time,cpd_C00080_CY,cpd_C00369_CS,cpd_C00369Glc_CS,cpd_C00369db_CS,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00002tot_CY,cpd_C00008tot_CY,cpd_C00009tot_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,cpd_C00103tot_CY,cpd_C00092tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,C00369_MW,N_Glc_Starch,f_bamylase,f_G2,f_G3,conv_gm_umole,ec_3_2_1_2_MW,G00343_MW,C01835_MW,C00208_MW,R05196CS_kcat,R05196CS_Keq,R05196CS_G3_KM,R05196CS_Glc_KM,R05196CS_G5_KM,R05196CS_G3_Ki,R05196CS_Glc_Ki,R05196CS_G5_Ki,AT2G40840CY_kcat,AT2G40840CY_Keq,AT2G40840CY_Glc_KM,AT2G40840CY_G2_KM,AT2G40840CY_AG_KM,AT2G40840CY_GlcAG_KM,AT2G40840CY_Glc_Ki,AT2G40840CY_G2_Ki,AT2G40840CY_AG_Ki,AT2G40840CY_GlcAG_Ki,R06050CY_kcat,R06050CY_GlcAG_KM,R06050CY_GlcAG_Ki,R06050CY_AG_KM,R06050CY_Pi_KM,R06050CY_G1P_KM,R06050CY_G1P_Ki,R06050CY_Keq,TC_2_A_84_1_2_kcat,TC_2_A_84_1_2_KM,TC_2_A_1_1_17_kcat,TC_2_A_1_1_17_KM,R02112CS_Gn_KM,R02112CS_G5_KM,R02112CS_G2C_KM,R02112CS_Keq,R02112CS_Gn_kcat,R02112CS_G5_kcat,ec_3_2_1_68_CS_kcat,R00299CY_kfor,R00299CY_krev,R00299CY_Keq,R00299CY_MgATP_KM,R00299CY_MgATP_Ki,R00299CY_Glc_KM,R00299CY_Glc_Ki,R00299CY_G6P_KM,R00299CY_G6P_Ki,R00299CY_MgADP_KM,R00299CY_MgADP_Ki,R00299CY_G6P_Kip,R00299CY_BPG_Kip,R00299CY_G16P_Kip,R00299CY_GSH_Kip,Cell,Cytosol,Chloroplast,ChloroplastOuterMembrane,ChloroplastIntermembraneSpace,ChloroplastInnerMembrane,ChloroplastStroma,rn_R02112CS_G2,rn_R02112CS_G3,rn_R02112CS_G5,tr_TC_2_A_84_1_2,tr_TC_2_A_1_1_17,rn_R00299CY,rn_R06050CY,rn_AT2G40840CY,rn_R05196CS
1.2,0.09999999999999999,0.16196760647870426,1000.0,0.00028036800000001385,10.189111684812765,11.15285832258644,100.63646766150922,999.631123582073,7.423580974730841,18.67291237831625,142.2069507870443,19857.793049212953,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8536264765589413e-17,4.846394862087232e-18,9.140525184537172e-17,1.1718669954745299e-14,6.529796919890494e-13,-9.574759074795021e-12,-7.680768897323542e-10,-5.548560235694867e-13,3.379729367570334e-15
1.21,0.09999999999999999,0.16196760647870426,1000.0,0.000282704400000014,10.1927120503375,11.162450386175124,100.64167965946574,999.628095825939,7.40522272888018,18.734067247251797,137.43790920701628,19862.56209079298,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.853687018147847e-17,4.846511752300899e-18,9.140507515716495e-17,1.1728720599596516e-14,6.513655162947573e-13,-9.556203465453115e-12,-7.399378202395199e-10,-5.591846756224802e-13,3.4039735681176352e-15
1.22,0.09999999999999999,0.16196760647870426,1000.0,0.0002850408000000141,10.196339690568735,11.172042200843403,100.64689028366274,999.6250687610442,7.386910786248448,18.795067456218483,132.8437528991838,19867.15624710081,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8537475593011834e-17,4.8466286423759604e-18,9.140489850890912e-17,1.1738770935559755e-14,6.497554088208634e-13,-9.53771712852818e-12,-7.128265854168286e-10,-5.634531564179604e-13,3.428159445054003e-15
1.23,0.09999999999999999,0.16196760647870426,1000.0,0.0002873772000000142,10.199994226883385,11.181633766602957,100.65209953739905,999.6220423857388,7.368645030215586,18.855913846603066,128.4180986382951,19871.581901361704,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8538081000189585e-17,4.846745532312416e-18,9.140472190050822e-17,1.1748820962651344e-14,6.48149359336489e-13,-9.519299599559144e-12,-6.867059614507068e-10,-5.676621110952031e-13,3.452287145453138e-15
1.24,0.09999999999999999,0.16196760647870426,1000.0,0.00028971360000001444,10.203675284465168,11.191225083465454,100.65730742396511,999.6190166983777,7.350425344454829,18.91660725298186,124.15478355154856,19875.84521644845,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.853868640301174e-17,4.8468624221102676e-18,9.14045453318665e-17,1.1758870680887593e-14,6.465473576364078e-13,-9.500950418499882e-12,-6.615399877689244e-10,-5.71812230752112e-13,3.4763568160191627e-15
1.25,0.09999999999999999,0.16196760647870426,1000.0,0.00029205000000001455,10.207382493111028,11.200816151442567,100.6625139466431,999.6159916973194,7.332251612931962,18.97714850236527,120.04787301767549,19879.952126982324,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.853929180147835e-17,4.846979311769513e-18,9.140436880288847e-17,1.1768920090284817e-14,6.449493935409817e-13,-9.48266912991518e-12,-6.37294016491415e-10,-5.75904240260651e-13,3.500368603087606e-15
1.26,0.09999999999999999,0.16196760647870426,1000.0,0.0002943864000000147,10.211115487289423,11.210406970545947,100.66771910870692,999.6129673809264,7.314123719904602,19.037538414166406,116.09164915475905,19883.90835084524,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.853989719558948e-17,4.8470962012901534e-18,9.140419231347878e-17,1.1778969190859316e-14,6.43355456896098e-13,-9.464455282957131e-12,-6.139346471293694e-10,-5.799388966441576e-13,3.5243226526262757e-15
1.27,0.09999999999999999,0.16196760647870426,1000.0,0.0002967228000000149,10.21487390626126,11.219997540787245,100.67292291342217,999.6099437475663,7.296041549921453,19.097777800110798,112.2806021545753,19887.719397845423,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854050258534516e-17,4.847213090672189e-18,9.140401586354245e-17,1.1789017982627381e-14,6.417655375731048e-13,-9.44630843135959e-12,-5.914296778832123e-10,-5.839169862620963e-13,3.5482191102361897e-15
1.28,0.09999999999999999,0.16196760647870426,1000.0,0.00029905920000001493,10.218657394276832,11.229587862178096,100.67812536404625,999.6069207956095,7.278004987821581,19.15786746406719,108.60942280165467,19891.390577198345,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8541107970745444e-17,4.847329979915621e-18,9.140383945298467e-17,1.1799066465605286e-14,6.401796254687477e-13,-9.428228133456533e-12,-5.69748063752851e-10,-5.87839321638174e-13,3.572058121152511e-15
1.29,0.09999999999999999,0.16196760647870426,1000.0,0.00030139560000001515,10.222465601281819,11.239177934730138,100.68332646382838,999.6038985234316,7.260013918733683,19.21780820132322,105.07299199093471,19894.927008009065,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8541713351790383e-17,4.847446869020448e-18,9.140366308171089e-17,1.180911463980931e-14,6.385977105051064e-13,-9.410213952367144e-12,-5.488598567507919e-10,-5.917067402835143e-13,3.595839830245448e-15
1.3,0.09999999999999999,0.16196760647870426,1000.0,0.00030373200000001526,10.226298182430044,11.248767758454989,100.68852621600954,999.6008769294116,7.2420682280753645,19.277600799156232,101.66637787322183,19898.33362212678,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854231872848001e-17,4.847563757986672e-18,9.140348674962672e-17,1.1819162505255711e-14,6.370197826295326e-13,-9.39226545579119e-12,-5.287361910081527e-10,-5.955200995241962e-13,3.619564382021159e-15
1.31,0.09999999999999999,0.16196760647870426,1000.0,0.0003060684000000154,10.230154798230926,11.258357333364263,100.69372462382255,999.5978560119329,7.224167801552412,19.33724603671255,98.38482921506957,19901.61517078493,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854292410081439e-17,4.847680646814292e-18,9.140331045663815e-17,1.1829210061960744e-14,6.354458318145855e-13,-9.374382216013209e-12,-5.093492453860128e-10,-5.992802736696234e-13,3.643231920622679e-15
1.32,0.09999999999999999,0.16196760647870426,1000.0,0.0003084048000000156,10.234035114717875,11.26794665946957,100.69892169049206,999.5948357693832,7.206312525158074,19.396744684862178,95.22376880517162,19904.776231194828,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854352946879356e-17,4.8477975355033085e-18,9.140313420265129e-17,1.1839257309940655e-14,6.338758480579699e-13,-9.35656380991412e-12,-4.9067220622661e-10,-6.029881514287008e-13,3.666842589830789e-15
1.33,0.09999999999999999,0.16196760647870426,1000.0,0.00031074120000001575,10.237938803529197,11.277535736782507,100.70411741923462,999.5918162001534,7.188502285172339,19.45609750614761,92.17878734507093,19907.82121265493,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8544134832417587e-17,4.847914424053723e-18,9.140295798757254e-17,1.184930424921168e-14,6.323098213824735e-13,-9.338809818954784e-12,-4.726792328404033e-10,-6.066446333179041e-13,3.690396533064984e-15
1.34,0.09999999999999999,0.16196760647870426,1000.0,0.0003130776000000159,10.241865542522726,11.287124565314667,100.70931181325865,999.5887973026396,7.170736968161208,19.515305254166105,89.2456291222828,19910.754370877716,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854474019168649e-17,4.848031312465532e-18,9.140278181130857e-17,1.1859350879790049e-14,6.307477418359035e-13,-9.321119829328965e-12,-4.5534537431170044e-10,-6.102506342579289e-13,3.7138938933843065e-15
1.35,0.09999999999999999,0.16196760647870426,1000.0,0.00031541400000001607,10.24581501526059,11.296713145077625,100.71450487576449,999.5857790752412,7.153016460975992,19.574368674147774,86.42019495993445,19913.579805040063,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8545345546600325e-17,4.848148200738741e-18,9.140260567376615e-17,1.1869397201691968e-14,6.291895994910256e-13,-9.303493431758695e-12,-4.3864658828085077e-10,-6.138070762461794e-13,3.7373348134883006e-15
1.36,0.09999999999999999,0.16196760647870426,1000.0,0.00031775040000001624,10.249786910936706,11.306301476082961,100.71969660994436,999.582761516362,7.135340650752582,19.633288503063554,83.69853834378561,19916.30146165621,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8545950897159156e-17,4.848265088873346e-18,9.140242957485244e-17,1.1879443214933662e-14,6.276353844455004e-13,-9.285930221431245e-12,-4.2255971932689323e-10,-6.17314885172663e-13,3.7607194357178755e-15
1.37,0.09999999999999999,0.16196760647870426,1000.0,0.00032008680000001634,10.25378092451943,11.315889558342239,100.72488701898254,999.5797446244093,7.117709424910748,19.692065469504183,81.07685821412367,19918.923141785872,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854655624336301e-17,4.848381976869349e-18,9.140225351447472e-17,1.1889488919531316e-14,6.260850868218225e-13,-9.26842979800481e-12,-4.07062457545994e-10,-6.207749898854537e-13,3.784047902056234e-15
1.38,0.09999999999999999,0.16196760647870426,1000.0,0.00032242320000001645,10.257796756720165,11.325477391867015,100.73007610605515,999.576728397795,7.100122671153424,19.750700293742412,78.55149438643438,19921.448505613564,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.854716158521195e-17,4.84849886472675e-18,9.14020774925406e-17,1.1899534315501133e-14,6.245386967672582e-13,-9.250991765559801e-12,-3.921333125780837e-10,-6.241883199290752e-13,3.8073203541297054e-15
