Time,Metabolic_outcome_of_Pentose_Phosphate_Shunt,Metabolic_outcome_of_Serine_Biosynthesis_Flux,Metabolic_outcome_of_Glycolytic_Flux,Glucose,Fructose_6_Phosphate,Fructose_1_6_Bisphosphate,_3_Phosphoglycerate,Phosphoenolpyruvate,Pyruvate,Oxaloacetate,Phosphofructokinase_1,Fructose_1_6_Bisphosphatase,Large_sized_enzyme_clusters,Medium_sized_enzyme_clusters,Small_sized_enzyme_clusters,Pyruvate_Kinase_M2_dimers,Phosphoenolpyruvate_Carboxykinase_1,Glycosylated_Phosphofructokinase,Pyruvate_Kinase_M2_tetramers,k1,k_1,k2,k_2,k3,k_3,k4,k_4,k5,k_5,k_6,kas,k_as,kam,k_am,kal,k_al,kg,k_g,kd,k_d,kp,ks,kf,delta_p,delta_s,delta_f,c2,c_2,c_6,e2,e_2,e_6,e_d,c_d,alpha,K1,K2,K3,k0,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R17_1,R18_1
0.5,0.4436712786135647,0.4707633967620293,0.374466336219779,1.3017452890035326,0.3726252012251244,0.9905821331034135,0.37747028555488693,0.20242569695967577,0.4589917314676818,0.004576342504169766,68.39029330369429,100.0,0.0,0.0,0.0,60.281942982803784,100.0,31.6097066963042,40.70805701719471,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,13.017452890035326,3.7262520122512437,512.0903353915603,505.16884911736634,9.905821331034135,3.7747028555488695,5.284583997768417,1.4169798787177303,8.24035681357986,4.589917314676818,4.576342504169766,0.0,0.0,0.0,0.0,0.0,0.0,68.39029330369429,31.6097066963042,40.70805701719471,90.2803111357555,1.8631260061256218,1.8873514277744348,2.294958657338409,0.22183563930678235,0.23538169838101464,0.1872331681098895,0.0,0.0
0.55,0.527724067471641,0.5545139002394455,0.4867292091136203,1.3347914563729224,0.3963494455545898,1.026233364841988,0.39443027278314297,0.21154335472052807,0.5240913333972517,0.0052284319961551804,66.64022553393988,100.0,0.0,0.0,0.0,57.93890510659692,100.0,33.35977446605863,43.05109489340157,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,13.347914563729224,3.9634944555458977,521.417066766535,514.4581520595501,10.26233364841988,3.9443027278314298,5.522023818964001,1.4808034830436965,9.107173038141962,5.240913333972516,5.22843199615518,0.0,0.0,0.0,0.0,0.0,0.0,66.64022553393988,33.35977446605863,43.05109489340157,87.28342117986786,1.9817472277729489,1.9721513639157149,2.620456666986258,0.2638620337358205,0.27725695011972273,0.24336460455681014,0.0,0.0
0.6,0.6151863658854537,0.6399696336389589,0.6115859958924637,1.3635300832724522,0.4171321638184339,1.0551416259270763,0.408157553537921,0.2187983836907479,0.583397305980276,0.005822693634710197,65.05669876465214,100.0,0.0,0.0,0.0,55.85048064045502,100.0,34.94330123534636,45.13951935954346,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,13.635300832724521,4.171321638184339,528.1824120387176,521.1928407289925,10.551416259270763,4.08157553537921,5.714205749530894,1.5315886858352352,9.876453876445334,5.8339730598027595,5.822693634710197,0.0,0.0,0.0,0.0,0.0,0.0,65.05669876465214,34.94330123534636,45.13951935954346,84.52498472734243,2.0856608190921695,2.040787767689605,2.9169865299013797,0.30759318294272686,0.31998481681947943,0.3057929979462318,0.0,0.0
0.65,0.7052948976439553,0.7263676286940023,0.7472493700309798,1.388579654647318,0.43534713903014893,1.0785832455930668,0.41925595060561294,0.22453240537672559,0.6366114822248327,0.006356057582438845,63.62386452313868,100.0,0.0,0.0,0.0,53.992463178019214,100.0,36.37613547685982,46.99753682197927,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,13.885796546473179,4.35347139030149,533.0258954586583,526.0109219469368,10.785832455930668,4.19255950605613,5.869583308478581,1.5717268376370792,10.552469989420237,6.366114822248327,6.3560575824388446,0.0,0.0,0.0,0.0,0.0,0.0,63.62386452313868,36.37613547685982,46.99753682197927,82.00931855082207,2.176735695150745,2.096279753028065,3.1830574111241634,0.3526474488219776,0.36318381434700114,0.3736246850154899,0.0,0.0
0.7,0.797392332434128,0.8130988912413815,0.8919500902085801,1.4104535427093747,0.45132564265246383,1.0975922888919407,0.428219698276073,0.22902797053267937,0.683792110238324,0.006829049115656783,62.327382465423845,100.0,0.0,0.0,0.0,52.34189238929925,100.0,37.67261753457466,48.64810761069924,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.104535427093747,4.513256426524638,536.423519384943,529.3881535918952,10.975922888919406,4.28219698276073,5.995075775865022,1.6031957937287555,11.141777356333842,6.837921102383239,6.829049115656783,0.0,0.0,0.0,0.0,0.0,0.0,62.327382465423845,37.67261753457466,48.64810761069924,79.73046440910524,2.256628213262319,2.141098491380365,3.4189605511916197,0.398696166217064,0.40654944562069073,0.44597504510429004,0.0,0.0
0.75,0.890914216540974,0.8996797069081948,1.044006850548152,1.4295843929715657,0.46535821368800473,1.113004257509965,0.43545099330188747,0.23251784786298094,0.7252229808134915,0.007244471212240246,61.15427698704517,100.0,0.0,0.0,0.0,50.87737532046731,100.0,38.845723012953336,50.11262467953117,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.295843929715657,4.653582136880047,538.7333224138303,531.6809043545289,11.130042575099651,4.354509933018875,6.096313906226425,1.6276249350408665,11.652079641249893,7.252229808134914,7.244471212240246,0.0,0.0,0.0,0.0,0.0,0.0,61.15427698704517,38.845723012953336,50.11262467953117,77.67653350547891,2.3267910684400235,2.1772549665094374,3.626114904067457,0.445457108270487,0.4498398534540974,0.522003425274076,0.0,0.0
0.8,0.9853768661722925,0.9857279002914839,1.2018679048462946,1.446340661441379,0.4776967690835929,1.1254948244862255,0.4412761302143013,0.2351936561757228,0.7613187272423881,0.007606450614096598,60.092807247441556,100.0,0.0,0.0,0.0,49.579229540204686,100.0,39.90719275255695,51.410770459793795,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.46340661441379,4.776967690835929,540.2250720456078,533.1583540166688,11.254948244862256,4.4127613021430125,6.177865823000218,1.6463555932300595,12.091487071249748,7.613187272423882,7.606450614096598,0.0,0.0,0.0,0.0,0.0,0.0,60.092807247441556,39.90719275255695,51.410770459793795,75.83248859624742,2.3884838454179644,2.2063806510715063,3.806593636211941,0.49268843308614624,0.49286395014574197,0.6009339524231473,0.0,0.0
0.85,1.0803664480603539,1.0709433946452676,1.364131411196149,1.461037556178629,0.4885591520295785,1.1356110772323618,0.4459598330081143,0.23721269946147422,0.7925598839514372,0.007919784856631716,59.1323497049124,100.0,0.0,0.0,0.0,48.429505739992635,100.0,40.8676502950861,52.56049426000585,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.610375561786292,4.885591520295785,541.1032174788669,534.0249683587028,11.356110772323618,4.4595983300811435,6.2434376621136005,1.6604888962303195,12.468016728445308,7.925598839514372,7.919784856631716,0.0,0.0,0.0,0.0,0.0,0.0,59.1323497049124,40.8676502950861,52.56049426000585,74.18189285277029,2.4427957601478925,2.2297991650405717,3.962799419757186,0.5401832240301769,0.5354716973226338,0.6820657055980744,0.0,0.0
0.9,1.175529468879802,1.1550924764227566,1.5295522050766834,1.4739456867532272,0.49813404303277187,1.1437960372097105,0.44971692247634715,0.23870418214702854,0.8194485194911361,0.008189494005501589,58.26329177686458,100.0,0.0,0.0,0.0,47.411942591512314,100.0,41.736708223133924,53.57805740848617,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.739456867532272,4.981340430327719,541.5240739223087,534.4363074655015,11.437960372097105,4.497169224763471,6.29603691466886,1.6709292750291997,12.789306374719233,8.19448519491136,8.189494005501588,0.0,0.0,0.0,0.0,0.0,0.0,58.26329177686458,41.736708223133924,53.57805740848617,72.70800206327503,2.4906702151638593,2.2485846123817357,4.09724259745568,0.587764734439901,0.5775462382113783,0.7647761025383417,0.0,0.0
0.95,1.2705644293500773,1.237995080461216,1.697039433766621,1.4852977485718026,0.5065843796330528,1.15040949614913,0.4527219986914961,0.2397739983055605,0.8424797403905705,0.008420533114034914,57.47693563755631,100.0,0.0,0.0,0.0,46.511881595321015,100.0,42.5230643624422,54.47811840467746,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.852977485718027,5.065843796330528,541.6069420322374,534.5114805322279,11.504094961491301,4.527219986914961,6.338107981680945,1.6784179881389236,13.062436270053258,8.424797403905705,8.420533114034914,0.0,0.0,0.0,0.0,0.0,0.0,57.47693563755631,42.5230643624422,54.47811840467746,71.39444948150306,2.532921898165264,2.2636099934574805,4.212398701952853,0.6352822146750386,0.618997540230608,0.8485197168833105,0.0,0.0
1.0,1.3652147612848042,1.3195145065356866,1.8656486150317508,1.4952942741170503,0.5140512868270086,1.1557437309273972,0.45511695270220914,0.24050876902621998,0.8621240302888351,0.00861760829479978,56.76541117546263,100.0,0.0,0.0,0.0,45.716159321824456,100.0,43.23458882453588,55.273840678174025,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,14.952942741170503,5.140512868270086,541.4434423419615,534.3416162240047,11.557437309273972,4.5511695270220915,6.371637337830928,1.6835613831835399,13.29384338085904,8.621240302888351,8.61760829479978,0.0,0.0,0.0,0.0,0.0,0.0,56.76541117546263,43.23458882453588,55.273840678174025,70.22564242051666,2.570256434135043,2.2755847635110458,4.3106201514441755,0.6826073806424021,0.6597572532678433,0.9328243075158754,0.0,0.0
1.05,1.4592626366985029,1.399549067819657,2.03457053991697,1.5041082624201099,0.520656881922277,1.160036753498068,0.457017326176709,0.2409793450219215,0.8788168794522832,0.008785088146488937,56.12159707282446,100.0,0.0,0.0,0.0,45.0129905740971,100.0,43.878402927174044,55.97700942590138,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,15.041082624201099,5.20656881922277,541.1036769279917,533.996680712192,11.60036753498068,4.57017326176709,6.398242566473925,1.6868554151534505,13.489303067739641,8.788168794522832,8.785088146488937,0.0,0.0,0.0,0.0,0.0,0.0,56.12159707282446,43.878402927174044,55.97700942590138,69.18698824624433,2.603284409611385,2.285086630883545,4.394084397261416,0.7296313183492514,0.6997745339098285,1.017285269958485,0.0,0.0
1.1,1.5525236471114636,1.4780252907407219,2.2031184768603977,1.5118892222973426,0.5265071866067458,1.1634825374124482,0.45851726303554374,0.241243402631107,0.8929540756272359,0.008926935731541265,55.539048849656766,100.0,0.0,0.0,0.0,44.39184834617421,100.0,44.46095115034174,56.59815165382427,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,15.118892222973425,5.265071866067458,540.6414491631784,533.5302600173915,11.634825374124482,4.585172630355437,6.419241682497613,1.688703818417749,13.653930687599981,8.92954075627236,8.926935731541265,0.0,0.0,0.0,0.0,0.0,0.0,55.539048849656766,44.46095115034174,56.59815165382427,68.26499705945588,2.632535933033729,2.2925863151777186,4.46477037813618,0.7762618235557318,0.7390126453703609,1.1015592384301989,0.0,0.0
1.15,1.644842448145589,1.5548926515490271,2.370715571711711,1.5187664328729698,0.5316941897874393,1.1662391028410524,0.45969336104782066,0.24134783525538364,0.9048901237723608,0.009046705005591363,55.01193681684329,100.0,0.0,0.0,0.0,43.84335175717682,100.0,44.98806318315521,57.146648242821655,10.0,10.0,40.0,7.0,10.0,10.0,14.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,15.187664328729698,5.316941897874393,540.0978522843234,532.983266132274,11.662391028410523,4.596933610478207,6.435707054669489,1.6894348467876854,13.79221984550588,9.048901237723609,9.046705005591363,0.0,0.0,0.0,0.0,0.0,0.0,55.01193681684329,44.98806318315521,57.146648242821655,67.44731641268251,2.6584709489371967,2.2984668052391033,4.524450618861804,0.8224212240727945,0.7774463257745136,1.1853577858558555,0.0,0.0
