Time,C,B,z,Tumour,y1,y2,C_bar,B_bar,alpha1,beta1,alpha2,beta2,k1,k2,g11,g21,g12,g22,gamma,gammaT,LT,r11,r21,r12,r22,Compartment
0.1,15.030612128943577,321.29998722426245,99.9252133671387,1.0023046616811193,10.03680216736997,5.3984985518437725,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.11,15.033529645627112,321.8300378144528,99.91774096450332,1.0025353562705885,10.039719684053505,5.9285491420341145,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.12,15.036421209995213,322.36009368947344,99.91026977900276,1.0027660924192672,10.042611248421608,6.458605017054765,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.13,15.039286866695532,322.8901538247627,99.90279983004466,1.002996870131979,10.045476905121927,6.988665152344026,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.14,15.042126660375134,323.42021719747777,99.89533113700183,1.0032276894135517,10.048316698801528,7.518728525059089,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.15,15.044940635688567,323.95028278632674,99.88786371921542,1.0034585502688163,10.051130674114962,8.048794113908059,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.16,15.047728837287716,324.48034957181227,99.88039759599023,1.0036894527026041,10.05391887571411,8.57886089939359,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.17,15.050491309817492,325.0104165363281,99.87293278659293,1.0039203967197472,10.056681348243885,9.1089278639094,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.18,15.053228097912111,325.5404826642381,99.86546931025048,1.0041513823250776,10.059418136338504,9.638993991819405,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.19,15.055939246194837,326.0705469417542,99.85800718615272,1.0043824095234268,10.062129284621232,10.169058269335494,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.2,15.058624799277297,326.6006083569749,99.85054643345153,1.0046134783196268,10.06481483770369,10.699119684556194,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.21,15.061284801756239,327.1306659003973,99.84308707125052,1.0048445887185091,10.067474840182633,11.229177227978596,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.22,15.063919298216433,327.66071856438367,99.83562911861584,1.0050757407249058,10.070109336642826,11.759229891964992,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.23,15.066528333229266,328.19076534337415,99.82817259457183,1.0053069343436487,10.072718371655661,12.289276670955473,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.24,15.069111951353612,328.72080523369164,99.82071751810494,1.0055381695795695,10.075301989780005,12.819316561272956,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.25,15.07167019713548,329.25083723355743,99.8132639081635,1.0057694464375004,10.077860235561875,13.349348561138754,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.26,15.074203115107354,329.78086034315766,99.80581178365631,1.0060007649222735,10.080393153533748,13.879371670738976,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.27,15.07671074978773,330.3108735646722,99.79836116345207,1.0062321250387207,10.082900788214125,14.409384892253513,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.28,15.079193145680884,330.84087590226824,99.79091206637956,1.0064635267916742,10.085383184107279,14.939387229849558,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.29,15.081650347276653,331.3708663620867,99.78346451122786,1.006694970185966,10.087840385703046,15.469377689668022,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.3,15.08408239905021,331.90084395223624,99.77601851674652,1.0069264552264283,10.090272437476603,15.999355279817564,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.31,15.086489345461784,332.43080768279316,99.7685741016455,1.0071579819178935,10.092679383888179,16.52931901037448,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.32,15.08887123095639,332.9607565658029,99.76113128459524,1.0073895502651937,10.095061269382782,17.05926789338423,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.33,15.091228099963553,333.4906896152796,99.75369008422656,1.0076211602731613,10.097418138389948,17.58920094286094,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.34,15.093559996897048,334.02060584720493,99.7462505191308,1.0078528119466286,10.099750035323442,18.119117174786254,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.35000000000000003,15.095866966154647,334.55050427952636,99.73881260785976,1.0080845052904281,10.102057004581042,18.649015607107685,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.36,15.098149052117869,335.0803839321564,99.73137636892578,1.0083162403093924,10.104339090544261,19.178895259737715,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.37,15.100406299151707,335.6102438269711,99.72394182080174,1.0085480170083536,10.1065963375781,19.70875515455242,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.38,15.102638751604367,336.14008298780925,99.71650898192111,1.0087798353921447,10.10882879003076,20.23859431539057,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.39,15.10484645380701,336.6699004404711,99.70907787067794,1.0090116954655979,10.111036492233403,20.76841176805243,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.4,15.107029450073524,337.19969521271753,99.70164850542692,1.009243597233546,10.113219488499919,21.29820654029885,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.41000000000000003,15.109187784700273,337.7294663342687,99.69422090448336,1.0094755407008218,10.115377823126668,21.827977661850014,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.42,15.11132150196584,338.25921283680293,99.68679508612327,1.0097075258722579,10.117511540392233,22.35772416438425,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.43,15.113430646130778,338.78893375395575,99.67937106858335,1.009939552752687,10.119620684557173,22.887445081537066,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.44,15.115515261437368,339.31862812131834,99.67194887006103,1.0101716213469423,10.121705299863763,23.41713944889966,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.45,15.117575392109368,339.84829497643676,99.6645285087145,1.0104037316598562,10.123765430535762,23.946806304018082,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.46,15.119611082351778,340.3779333588106,99.6571100026627,1.0106358836962617,10.12580112077817,24.476444686391915,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.47000000000000003,15.121622376350603,340.9075423098917,99.64969336998541,1.0108680774609917,10.127812414776997,25.00605363747303,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.48,15.123609318272603,341.4371208730832,99.64227862872323,1.0111003129588794,10.129799356698996,25.53563220066451,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.49,15.125571952265062,341.966668093738,99.6348657968776,1.0113325901947576,10.131761990691455,26.06517942131933,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.5,15.127510322455556,342.49618301915797,99.62745489241088,1.0115649091734595,10.13370036088195,26.59469434673929,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.51,15.129424472951712,343.0256646985923,99.62004593324632,1.0117972698998183,10.135614511378105,27.124176026173643,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.52,15.131314447840973,343.5551121832367,99.61263893726812,1.012029672378667,10.137504486267368,27.653623510818022,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.53,15.133180291190378,344.0845245262317,99.60523392232145,1.012262116614839,10.13937032961677,28.18303585381301,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.54,15.135022047046323,344.6139007826617,99.59783090621247,1.0124946026131671,10.141212085472716,28.712412110243008,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.55,15.136839759434338,345.14324000955367,99.59042990670837,1.012727130378485,10.14302979786073,29.241751337134986,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.56,15.138633472358853,345.67254126587585,99.58303094153739,1.012959699915626,10.144823510785248,29.77105259345717,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.5700000000000001,15.140403229802985,346.20180361253654,99.57563402838886,1.0131923112294234,10.146593268229378,30.300314940117858,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.58,15.142149075728302,346.73102611238266,99.56823918491321,1.0134249643247106,10.148339114154695,30.829537439963985,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.59,15.14387105407461,347.2602078301986,99.560846428722,1.0136576592063211,10.150061092501005,31.358719157779944,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.6,15.145569208759728,347.7893478327049,99.55345577738797,1.0138903958790881,10.15175924718612,31.88785916028621,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.61,15.14724358367927,348.31844518855684,99.54606724844504,1.0141231743478456,10.153433622105663,32.41695651613816,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.62,15.148894222706428,348.8474989683433,99.53868085938839,1.014355994617427,10.15508426113282,32.94601029592462,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.63,15.150521169691753,349.37650824458535,99.53129662767442,1.0145888566926657,10.156711208118146,33.47501957216667,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.64,15.152124468462949,349.9054720917348,99.52391457072082,1.0148217605783956,10.158314506889344,34.003983419316114,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.65,15.153704162824646,350.434389586173,99.51653470590661,1.0150547062794504,10.159894201251038,34.532900913754304,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.66,15.1552602965582,350.9632598062095,99.50915705057211,1.0152876938006639,10.161450334984593,35.06177113379084,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.67,15.156792913421478,351.49208183208066,99.50178162201907,1.0155207231468697,10.162982951847873,35.59059315966198,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.68,15.15830205714865,352.0208547459482,99.4944084375106,1.0157537943229018,10.164492095575042,36.119366073529534,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.6900000000000001,15.15978777144998,352.549577631898,99.48703751427126,1.0159869073335939,10.165977809876374,36.64808895947931,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.7000000000000001,15.161250100011621,353.0782495759385,99.47966886948707,1.01622006218378,10.167440138438014,37.176760903519835,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.71,15.162689086495414,353.60686966599957,99.47230252030553,1.0164532588782942,10.168879124921808,37.70538099358089,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.72,15.164104774538677,354.1354369919309,99.4649384838357,1.0166864974219703,10.170294812965071,38.233948319512194,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.73,15.165497207754008,354.66395064550056,99.45757677714813,1.0169197778196424,10.1716872461804,38.762461973081884,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.74,15.166866429729087,355.192409720394,99.45021741727503,1.0171531000761447,10.17305646815548,39.2909210479753,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.75,15.168212484026473,355.72081331221204,99.44286042121017,1.0173864641963113,10.174402522452866,39.819324639793365,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.76,15.169535414183406,356.2491605184699,99.435505805909,1.0176198701849761,10.1757254526098,40.34767184605124,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.77,15.170835263711613,356.7774504385956,99.42815358828864,1.0178533180469735,10.177025302138006,40.87596176617694,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.78,15.172112076097113,357.3056821739285,99.42080378522789,1.018086807787138,10.178302114523508,41.40419350150984,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.79,15.17336589480002,357.83385482771786,99.41345641356733,1.0183203394103033,10.179555933226414,41.93236615529918,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.8,15.174596763254355,358.3619675051214,99.40611149010931,1.0185539129213041,10.18078680168075,42.460478832702734,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.81,15.175804724867854,358.8900193132039,99.39876903161797,1.0187875283249748,10.181994763294249,42.9885306407852,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.8200000000000001,15.176989823021776,359.41800936093557,99.3914290548193,1.0190211856261495,10.18317986144817,43.51652068851689,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.8300000000000001,15.178152101070719,359.9459367591908,99.38409157640112,1.019254884829663,10.184342139497112,44.04444808677209,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.84,15.179291602342426,360.4738006207464,99.3767566130132,1.0194886259403495,10.18548164076882,44.572311948327695,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.85,15.18040837013761,361.0016000602804,99.36942418126723,1.0197224089630437,10.186598408564002,45.100111387861716,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.86,15.181502447729757,361.52933419437034,99.36209429773686,1.01995623390258,10.187692486156152,45.627845521951656,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.87,15.182573878364956,362.05700214149186,99.35476697895773,1.0201901007637932,10.188763916791348,46.155513469073185,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.88,15.183622705261705,362.5846030220172,99.34744224142752,1.020424009551518,10.189812743688098,46.6831143495985,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.89,15.184648971610741,363.11213595821357,99.34012010160596,1.0206579602705887,10.190839010037134,47.21064728579489,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
0.9,15.185652720574854,363.63960007424174,99.33280057591492,1.0208919529258405,10.191842759001247,47.73811140182306,4.993809961573606,315.9014886724187,3.0,0.2,4.0,0.02,0.0748,0.0006395,1.1,-0.5,1.0,0.0,-0.37340000000000007,0.005,100.0,0.005,0.0,0.0,0.2,1.0
