B,C,Tumour,z,Time
316.0,15.0,1.0,100.0,0.0
316.529941050793,15.00317920871494,1.0002302797220657,99.99251651497191,0.01
317.0598975015514,15.006332305596853,1.000460600508052,99.9850340411499,0.02
317.58986838242924,15.00945906010775,1.0006909628024159,99.97755261086617,0.03
318.1198527627012,15.012559508558052,1.0009213666153745,99.9700722419564,0.04
318.6498497438122,15.015633688743973,1.0011518119524478,99.9625929515003,0.05
319.1798583428992,15.018681642617153,1.0013822988187429,99.95511475814898,0.06
319.70987745510257,15.021703417582085,1.001612827219753,99.9476376828582,0.07
320.2399060092951,15.02469905985112,1.0018433971605332,99.94016174593246,0.08
320.76994294534376,15.027668615287407,1.0020740086460425,99.9326869674635,0.09
321.29998722426245,15.030612128943577,1.0023046616811193,99.9252133671387,0.1
321.8300378144528,15.033529645627112,1.0025353562705885,99.91774096450332,0.11
322.36009368947344,15.036421209995213,1.0027660924192672,99.91026977900276,0.12
322.8901538247627,15.039286866695532,1.002996870131979,99.90279983004466,0.13
323.42021719747777,15.042126660375134,1.0032276894135517,99.89533113700183,0.14
323.95028278632674,15.044940635688567,1.0034585502688163,99.88786371921542,0.15
324.48034957181227,15.047728837287716,1.0036894527026041,99.88039759599023,0.16
325.0104165363281,15.050491309817492,1.0039203967197472,99.87293278659293,0.17
325.5404826642381,15.053228097912111,1.0041513823250776,99.86546931025048,0.18
326.0705469417542,15.055939246194837,1.0043824095234268,99.85800718615272,0.19
326.6006083569749,15.058624799277297,1.0046134783196268,99.85054643345153,0.2
327.1306659003973,15.061284801756239,1.0048445887185091,99.84308707125052,0.21
327.66071856438367,15.063919298216433,1.0050757407249058,99.83562911861584,0.22
328.19076534337415,15.066528333229266,1.0053069343436487,99.82817259457183,0.23
328.72080523369164,15.069111951353612,1.0055381695795695,99.82071751810494,0.24
329.25083723355743,15.07167019713548,1.0057694464375004,99.8132639081635,0.25
329.78086034315766,15.074203115107354,1.0060007649222735,99.80581178365631,0.26
330.3108735646722,15.07671074978773,1.0062321250387207,99.79836116345207,0.27
330.84087590226824,15.079193145680884,1.0064635267916742,99.79091206637956,0.28
331.3708663620867,15.081650347276653,1.006694970185966,99.78346451122786,0.29
331.90084395223624,15.08408239905021,1.0069264552264283,99.77601851674652,0.3
332.43080768279316,15.086489345461784,1.0071579819178935,99.7685741016455,0.31
332.9607565658029,15.08887123095639,1.0073895502651937,99.76113128459524,0.32
333.4906896152796,15.091228099963553,1.0076211602731613,99.75369008422656,0.33
334.02060584720493,15.093559996897048,1.0078528119466286,99.7462505191308,0.34
334.55050427952636,15.095866966154647,1.0080845052904281,99.73881260785976,0.35000000000000003
335.0803839321564,15.098149052117869,1.0083162403093924,99.73137636892578,0.36
335.6102438269711,15.100406299151707,1.0085480170083536,99.72394182080174,0.37
336.14008298780925,15.102638751604367,1.0087798353921447,99.71650898192111,0.38
336.6699004404711,15.10484645380701,1.0090116954655979,99.70907787067794,0.39
337.19969521271753,15.107029450073524,1.009243597233546,99.70164850542692,0.4
337.7294663342687,15.109187784700273,1.0094755407008218,99.69422090448336,0.41000000000000003
338.25921283680293,15.11132150196584,1.0097075258722579,99.68679508612327,0.42
338.78893375395575,15.113430646130778,1.009939552752687,99.67937106858335,0.43
339.31862812131834,15.115515261437368,1.0101716213469423,99.67194887006103,0.44
339.84829497643676,15.117575392109368,1.0104037316598562,99.6645285087145,0.45
340.3779333588106,15.119611082351778,1.0106358836962617,99.6571100026627,0.46
340.9075423098917,15.121622376350603,1.0108680774609917,99.64969336998541,0.47000000000000003
341.4371208730832,15.123609318272603,1.0111003129588794,99.64227862872323,0.48
341.966668093738,15.125571952265062,1.0113325901947576,99.6348657968776,0.49
342.49618301915797,15.127510322455556,1.0115649091734595,99.62745489241088,0.5
343.0256646985923,15.129424472951712,1.0117972698998183,99.62004593324632,0.51
343.5551121832367,15.131314447840973,1.012029672378667,99.61263893726812,0.52
344.0845245262317,15.133180291190378,1.012262116614839,99.60523392232145,0.53
344.6139007826617,15.135022047046323,1.0124946026131671,99.59783090621247,0.54
345.14324000955367,15.136839759434338,1.012727130378485,99.59042990670837,0.55
345.67254126587585,15.138633472358853,1.012959699915626,99.58303094153739,0.56
346.20180361253654,15.140403229802985,1.0131923112294234,99.57563402838886,0.5700000000000001
346.73102611238266,15.142149075728302,1.0134249643247106,99.56823918491321,0.58
347.2602078301986,15.14387105407461,1.0136576592063211,99.560846428722,0.59
347.7893478327049,15.145569208759728,1.0138903958790881,99.55345577738797,0.6
348.31844518855684,15.14724358367927,1.0141231743478456,99.54606724844504,0.61
348.8474989683433,15.148894222706428,1.014355994617427,99.53868085938839,0.62
349.37650824458535,15.150521169691753,1.0145888566926657,99.53129662767442,0.63
349.9054720917348,15.152124468462949,1.0148217605783956,99.52391457072082,0.64
350.434389586173,15.153704162824646,1.0150547062794504,99.51653470590661,0.65
350.9632598062095,15.1552602965582,1.0152876938006639,99.50915705057211,0.66
351.49208183208066,15.156792913421478,1.0155207231468697,99.50178162201907,0.67
352.0208547459482,15.15830205714865,1.0157537943229018,99.4944084375106,0.68
352.549577631898,15.15978777144998,1.0159869073335939,99.48703751427126,0.6900000000000001
353.0782495759385,15.161250100011621,1.01622006218378,99.47966886948707,0.7000000000000001
353.60686966599957,15.162689086495414,1.0164532588782942,99.47230252030553,0.71
354.1354369919309,15.164104774538677,1.0166864974219703,99.4649384838357,0.72
354.66395064550056,15.165497207754008,1.0169197778196424,99.45757677714813,0.73
355.192409720394,15.166866429729087,1.0171531000761447,99.45021741727503,0.74
355.72081331221204,15.168212484026473,1.0173864641963113,99.44286042121017,0.75
356.2491605184699,15.169535414183406,1.0176198701849761,99.435505805909,0.76
356.7774504385956,15.170835263711613,1.0178533180469735,99.42815358828864,0.77
357.3056821739285,15.172112076097113,1.018086807787138,99.42080378522789,0.78
357.83385482771786,15.17336589480002,1.0183203394103033,99.41345641356733,0.79
358.3619675051214,15.174596763254355,1.0185539129213041,99.40611149010931,0.8
358.8900193132039,15.175804724867854,1.0187875283249748,99.39876903161797,0.81
359.41800936093557,15.176989823021776,1.0190211856261495,99.3914290548193,0.8200000000000001
359.9459367591908,15.178152101070719,1.019254884829663,99.38409157640112,0.8300000000000001
360.4738006207464,15.179291602342426,1.0194886259403495,99.3767566130132,0.84
