Time,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding
0.44,0.9748028827097147,0.02442819583563946,0.0007674467775374457,1.4746768567226952e-06,0.9999985253231433,1.0,1.0,1.0,0.0034443756128251634,9.976808107986795e-06,0.05653856719716346
0.45,0.9742376609674962,0.0249585997668503,0.0008021625714813617,1.5766939279031137e-06,0.9999984233060721,1.0,1.0,1.0,0.003519162567125892,1.0428113429257702e-05,0.056505784336114785
0.46,0.9736727669585281,0.02548792885808244,0.0008376209104183129,1.6832727339877485e-06,0.999998316727266,1.0,1.0,1.0,0.0035937979689896235,1.0889071835438067e-05,0.056473020483594635
0.47000000000000003,0.9731082004931267,0.026016184807867028,0.0008738201895171976,1.7945092514413824e-06,0.9999982054907486,1.0,1.0,1.0,0.0036682820579092505,1.1359662463723567e-05,0.05644027562860136
0.48,0.9725439613813985,0.026543369317607833,0.0009107588010860168,1.910499663391193e-06,0.9999980895003366,1.0,1.0,1.0,0.0037426150737827043,1.1839864414118218e-05,0.05640754976012112
0.49,0.9719800494335639,0.027069484086145325,0.0009484351400961996,2.031339939827284e-06,0.9999979686600602,1.0,1.0,1.0,0.0038167972561464905,1.2329656821250594e-05,0.05637484286714671
0.5,0.9714164644599567,0.02759453080975846,0.000986847604180587,2.1571258378092867e-06,0.9999978428741622,1.0,1.0,1.0,0.0038908288441759425,1.282901885434763e-05,0.05634215493867749
0.51,0.9708532062710247,0.028118511182166475,0.0010259945936314176,2.2879529016729686e-06,0.9999977120470983,1.0,1.0,1.0,0.003964710076685473,1.3337929717208428e-05,0.05630948596371944
0.52,0.9702902746771811,0.028641426896956826,0.001065874508932336,2.4239166494990823e-06,0.9999975760833505,1.0,1.0,1.0,0.004038441192470912,1.3856368616120367e-05,0.056276835931276505
0.53,0.9697276694889541,0.02916327964515017,0.0011064857532332019,2.5651123862383797e-06,0.9999974348876137,1.0,1.0,1.0,0.004112022429966174,1.4384314792031624e-05,0.056244204830359336
0.54,0.9691653905171943,0.02968407111179782,0.001147826735808217,2.7116349425633865e-06,0.9999972883650574,1.0,1.0,1.0,0.004185454026763492,1.4921747565506822e-05,0.05621159264999727
0.55,0.9686034375727425,0.030203802981432586,0.001189895866515491,2.8635790934080703e-06,0.9999971364209066,1.0,1.0,1.0,0.004258736220381994,1.5468646264701383e-05,0.056178999379219066
0.56,0.968041810466544,0.03072247693618678,0.001232691557709694,3.021039413553881e-06,0.9999969789605865,1.0,1.0,1.0,0.004331869248002335,1.602499025022602e-05,0.056146425007059554
0.5700000000000001,0.9674805090096492,0.03124009465580346,0.0012762122242304368,3.1841102785618335e-06,0.9999968158897214,1.0,1.0,1.0,0.0044048533464682875,1.6590758914995678e-05,0.05611386952255966
0.58,0.966919533013212,0.03175665781764766,0.001320456283390651,3.3528858657045895e-06,0.9999966471141343,1.0,1.0,1.0,0.00447768875228832,1.716593168407846e-05,0.056081332914766295
0.59,0.9663588822885704,0.03227216809523096,0.0013654221564270896,3.5274600423659998e-06,0.9999964725399576,1.0,1.0,1.0,0.004550375701427565,1.7750488033552164e-05,0.05604881517273708
0.6,0.9657985566471625,0.032786627159763104,0.001411108266973761,3.7079264835712756e-06,0.9999962920735165,1.0,1.0,1.0,0.004622914429526597,1.834440747065889e-05,0.05601631628553543
0.61,0.9652385559004202,0.033300036682124945,0.0014575130391210201,3.894378821407591e-06,0.9999961056211786,1.0,1.0,1.0,0.004695305172179616,1.8947669508573262e-05,0.055983836242224375
0.62,0.9646788798599423,0.033812398329654,0.0015046349005763317,4.08691040179265e-06,0.9999959130895982,1.0,1.0,1.0,0.004767548164481213,1.956025370749231e-05,0.05595137503187665
0.63,0.9641195283374344,0.03432371376727616,0.0015524722815506925,4.2856143702191295e-06,0.9999957143856297,1.0,1.0,1.0,0.004839643641185938,2.0182139660159e-05,0.0559189326435712
0.64,0.9635605011447081,0.03483398465751142,0.0016010236147524222,4.49058367227045e-06,0.9999955094163278,1.0,1.0,1.0,0.00491159183670911,2.081330699178149e-05,0.05588650906639307
0.65,0.9630017980936811,0.035343212660479635,0.0016502873353809514,4.70191105413654e-06,0.9999952980889458,1.0,1.0,1.0,0.0049833929851276285,2.1453735359952367e-05,0.05585410428943351
0.66,0.9624434189964657,0.0358513994324525,0.0017002618826735198,4.919688944610836e-06,0.9999950803110554,1.0,1.0,1.0,0.005055047319975803,2.2103404474755757e-05,0.05582171830179501
0.67,0.9618853636652734,0.036358546627418144,0.0017509456982337612,5.144009582695185e-06,0.9999948559904173,1.0,1.0,1.0,0.005126555074465957,2.2762294077038894e-05,0.055789351092585864
0.68,0.961327631912305,0.03686465589887661,0.0018023372241136875,5.37496516402556e-06,0.9999946250348359,1.0,1.0,1.0,0.005197916481741601,2.3430383913477937e-05,0.05575700265091369
0.6900000000000001,0.9607702235499369,0.03736972889679901,0.001854434906061848,5.612647593012622e-06,0.999994387352407,1.0,1.0,1.0,0.0052691317744486595,2.4107653778804024e-05,0.055724672965896345
0.7000000000000001,0.960213138390656,0.037873767268698746,0.0019072371923790135,5.857148570218304e-06,0.9999941428514297,1.0,1.0,1.0,0.005340201184886523,2.4794083500927174e-05,0.05569236202665805
0.71,0.9596563762470594,0.038376772659631936,0.001960742533917553,6.108559592444956e-06,0.9999938914404075,1.0,1.0,1.0,0.005411124945008103,2.548965294092819e-05,0.05566006982232945
0.72,0.9590999369318545,0.038878746712198015,0.0020149493840808156,6.3669719528245045e-06,0.9999936330280472,1.0,1.0,1.0,0.00548190328641992,2.6194341993050602e-05,0.055627796342047564
0.73,0.9585438202578492,0.039379691066723815,0.0020698561986319127,6.632476755665396e-06,0.9999933675232443,1.0,1.0,1.0,0.0055525364404080575,2.6908130582214865e-05,0.055595541574955255
0.74,0.9579880260379634,0.03987960736106053,0.0021254614359043976,6.905164900180737e-06,0.9999930948350998,1.0,1.0,1.0,0.005623024637909535,2.7630998666757168e-05,0.05556330551020188
0.75,0.9574325540852403,0.04037849723037408,0.002181763557019621,7.185127063699123e-06,0.9999928148729363,1.0,1.0,1.0,0.005693368109482745,2.8362926241255075e-05,0.05553108813694394
0.76,0.9568774042128264,0.04087636230751735,0.002238761025500412,7.4724537316188465e-06,0.9999925275462683,1.0,1.0,1.0,0.005763567085359946,2.9103893331505353e-05,0.05549888944434393
0.77,0.9563225762339785,0.04137320422289976,0.0022964523074063305,7.767235186976106e-06,0.999992232764813,1.0,1.0,1.0,0.005833621795428865,2.9853879996282295e-05,0.05546670942157076
0.78,0.9557680699620641,0.04186902460448838,0.002354835871332374,8.069561510586443e-06,0.9999919304384894,1.0,1.0,1.0,0.005903532469232861,3.061286632732086e-05,0.055434548057799723
0.79,0.955213885210561,0.04236382507780916,0.0024139101884076766,8.379522581186194e-06,0.9999916204774189,1.0,1.0,1.0,0.005973299335971092,3.1380832449299794e-05,0.055402405342212545
0.8,0.9546600217929389,0.04285760726787163,0.002473673730235628,8.697208232258488e-06,0.9999913027917677,1.0,1.0,1.0,0.006042922624769899,3.215775849306316e-05,0.055370281263990455
0.81,0.9541064795228164,0.04335037279661512,0.00253412497162681,9.022708044064805e-06,0.999990977291956,1.0,1.0,1.0,0.006112402564322731,3.294362463114853e-05,0.05533817581232335
0.8200000000000001,0.9535532582140703,0.043842123281183865,0.002595262392444852,9.356111203194885e-06,0.9999906438887968,1.0,1.0,1.0,0.006181739382646924,3.3738411101783076e-05,0.05530608897641608
0.8300000000000001,0.9530003576806001,0.044332860337706274,0.0026570844735619333,9.697506810446822e-06,0.9999903024931895,1.0,1.0,1.0,0.006250933307616584,3.454209815630513e-05,0.05527402074547481
0.84,0.9524477777364152,0.04482258557988395,0.0027195896983686924,1.0046983765946713e-05,0.9999899530162341,1.0,1.0,1.0,0.006319984566763637,3.5354666078793e-05,0.05524197110871208
0.85,0.9518955181956362,0.045311300618990136,0.0027827765527758674,1.0404630769066635e-05,0.9999895953692309,1.0,1.0,1.0,0.006388893387277609,3.6176095186086275e-05,0.05520994005534691
0.86,0.9513435788724947,0.04579900706386809,0.002846643525215932,1.0770536318342581e-05,0.9999892294636816,1.0,1.0,1.0,0.0064576599960054,3.700636582780712e-05,0.05517792757460469
0.87,0.9507919595813331,0.0462857065209295,0.0029111891066447393,1.1144788711392431e-05,0.9999888552112887,1.0,1.0,1.0,0.006526284619451058,3.784545838638161e-05,0.05514593365571732
0.88,0.950240660136606,0.04677140059415291,0.002976411790543158,1.152747604483391e-05,0.9999884725239552,1.0,1.0,1.0,0.00659476748377556,3.869335327706105e-05,0.055113958287923155
0.89,0.9496896803528793,0.047256090885082154,0.0030423100729187144,1.191868621420255e-05,0.9999880813137858,1.0,1.0,1.0,0.006663108814796583,3.9550030947943284e-05,0.055082001460467
0.9,0.949139020044831,0.0477397789928247,0.0031088824523072306,1.2318506913869641e-05,0.9999876814930861,1.0,1.0,1.0,0.006731308837988282,4.0415471879993995e-05,0.0550500631626002
0.91,0.9485886790272512,0.04822246651405013,0.0031761274297744655,1.27270256369602e-05,0.9999872729743631,1.0,1.0,1.0,0.0067993677784810675,4.128965658706805e-05,0.05501814338358057
0.92,0.9480386571150429,0.04870415504298851,0.0032440435089177537,1.3144329675270925e-05,0.9999868556703247,1.0,1.0,1.0,0.006867285861061379,4.2172565615930796e-05,0.05498624211267249
0.93,0.9474889541226987,0.049184846179895755,0.0033126291869990904,1.3570506792079526e-05,0.9999864294932079,1.0,1.0,1.0,0.006935063311365301,4.3064179430988174e-05,0.05495435933911653
0.9400000000000001,0.946939569865332,0.049664541514368346,0.0033818829724218333,1.4005643896162364e-05,0.9999859943561038,1.0,1.0,1.0,0.0070027003535259365,4.396447864148383e-05,0.05492249505218926
0.9500000000000001,0.9463905041583944,0.050143242629909476,0.003451803379947939,1.444982740472369e-05,0.9999855501725953,1.0,1.0,1.0,0.0070701972108172355,4.4873443939323205e-05,0.05489064924118688
0.96,0.945841756817191,0.05062095111178852,0.0035223889224656763,1.4903143868052934e-05,0.9999850968561319,1.0,1.0,1.0,0.007137554106762181,4.579105599205379e-05,0.05485882189539708
0.97,0.9452933276571369,0.051097668542886186,0.003593638115341539,1.5365679639371385e-05,0.9999846343203607,1.0,1.0,1.0,0.007204771264546952,4.671729549944e-05,0.054827013004113946
0.98,0.944745216493758,0.05157339650369404,0.003665549476420669,1.5837520874841625e-05,0.9999841624791251,1.0,1.0,1.0,0.007271848907020859,4.7652143193468697e-05,0.05479522255663796
0.99,0.9441974231426903,0.05204813657231411,0.0037381215260272964,1.6318753533577036e-05,0.9999836812464664,1.0,1.0,1.0,0.007338787256696289,4.859557983835485e-05,0.05476345054227604
1.0,0.9436499474196806,0.052521890324458434,0.00381135278696517,1.680946337765125e-05,0.9999831905366223,1.0,1.0,1.0,0.007405586535748639,4.954758623054721e-05,0.054731696950341475
1.01,0.9431027891405865,0.05299465933344865,0.0038852417845179938,1.7309735972107635e-05,0.9999826902640279,1.0,1.0,1.0,0.007472246966016259,5.0508143198733915e-05,0.05469996177015402
1.02,0.942555948121377,0.0534664451702155,0.003959787046449857,1.7819656684968766e-05,0.999982180343315,1.0,1.0,1.0,0.0075387687690003855,5.147723160384814e-05,0.054668244991039866
1.03,0.9420094241781317,0.05393724940329845,0.004034987103005669,1.8339310687245887e-05,0.9999816606893127,1.0,1.0,1.0,0.007605152165865081,5.24548323390737e-05,0.054636546602331644
1.04,0.9414632171270423,0.05440707359884523,0.0041108404869115945,1.8868782952948395e-05,0.999981131217047,1.0,1.0,1.0,0.007671397377437177,5.3440926329850726e-05,0.054604866593368453
1.05,0.9409173267844115,0.05487591932061139,0.004187345733375484,1.9408158259093304e-05,0.9999805918417409,1.0,1.0,1.0,0.007737504624206205,5.443549453388129e-05,0.05457320495349587
1.06,0.9403717529656194,0.05534378815102668,0.004264501357158243,1.9957523011403465e-05,0.9999800424769886,1.0,1.0,1.0,0.007803474129294761,5.543851764305715e-05,0.054541561672005925
1.07,0.9398264954875346,0.05581068164142945,0.004342305906747183,2.0516960921868475e-05,0.9999794830390781,1.0,1.0,1.0,0.007869306111441552,5.644997678771338e-05,0.05450993673827701
1.08,0.9392815541670447,0.05627660134295065,0.00442075793072963,2.1086555699042897e-05,0.999978913444301,1.0,1.0,1.0,0.007935000789356042,5.746985309948518e-05,0.0544783301416886
1.09,0.9387369288208439,0.056741548810563404,0.0044998559733887365,2.1666391395252104e-05,0.9999783336086048,1.0,1.0,1.0,0.00800055838228944,5.849812765405357e-05,0.05444674187160895
1.1,0.9381926192657348,0.0572055255968773,0.004579598581458671,2.2256551867745067e-05,0.9999777434481323,1.0,1.0,1.0,0.008065979109159698,5.953478155896272e-05,0.05441517191741262
1.11,0.9376486253186285,0.05766853325213841,0.004659984304124611,2.2857120778694353e-05,0.9999771428792213,1.0,1.0,1.0,0.008131263188551514,6.057979595361994e-05,0.054383620268480454
1.12,0.9371049467965438,0.05813057332422927,0.004741011693022747,2.3468181595196135e-05,0.9999765318184048,1.0,1.0,1.0,0.008196410838716327,6.16331520092957e-05,0.05435208691419954
1.1300000000000001,0.9365615835166083,0.058591647358668904,0.004822679302240284,2.408981758927019e-05,0.9999759101824107,1.0,1.0,1.0,0.008261422277572315,6.269483092912369e-05,0.054320571843963286
1.1400000000000001,0.9360185352960578,0.05905175689861279,0.0049049856883154365,2.4722111837859897e-05,0.9999752778881621,1.0,1.0,1.0,0.008326297722704403,6.376481394810067e-05,0.054289075047171356
1.1500000000000001,0.9354758019522362,0.059510903484852905,0.004987929410237435,2.5365147222832228e-05,0.9999746348527772,1.0,1.0,1.0,0.00839103739136426,6.484308233308665e-05,0.05425759651322971
1.16,0.9349333833025958,0.05996908865581766,0.005071509029446515,2.601900643097775e-05,0.999973980993569,1.0,1.0,1.0,0.00845564150047029,6.59296173828047e-05,0.05422613623155056
1.17,0.9343912791646971,0.060426313947571995,0.0051557231098339346,2.6683771954010675e-05,0.999973316228046,1.0,1.0,1.0,0.00852011026660765,6.702440042784114e-05,0.054194694191552435
1.18,0.933849489356209,0.060882580893817276,0.005240570217741958,2.7359526088568773e-05,0.9999726404739114,1.0,1.0,1.0,0.008584443906028236,6.812741283064545e-05,0.054163270382660125
1.19,0.9333080136949085,0.061337891025891364,0.005326048921963863,2.8046350936213424e-05,0.9999719536490638,1.0,1.0,1.0,0.00864864263465068,6.923863598553021e-05,0.05413186479430469
1.2,0.9327668519986809,0.06179224587276858,0.005412157793743938,2.8744328403429618e-05,0.9999712556715966,1.0,1.0,1.0,0.00871270666806037,7.035805131867119e-05,0.0541004774159235
1.21,0.9322260040850627,0.06224564697567931,0.0054988953911927155,2.945354150962384e-05,0.9999705464584904,1.0,1.0,1.0,0.008776636223570783,7.14856400855053e-05,0.054069108236933644
1.22,0.9316854697713527,0.06269809588452789,0.0055862602631055495,3.0174074066638842e-05,0.9999698259259333,1.0,1.0,1.0,0.008840431519718433,7.262138342037213e-05,0.05403775724673846
1.23,0.9311452488766314,0.0631495940933889,0.005674251017724926,3.0906004907672574e-05,0.9999690939950924,1.0,1.0,1.0,0.008904092767167833,7.376526323042403e-05,0.05400642443484462
1.24,0.9306053412191783,0.0636001431230284,0.005762866234771071,3.164941527037025e-05,0.9999683505847297,1.0,1.0,1.0,0.008967620180347004,7.491726105202391e-05,0.05397510979071234
1.25,0.9300657466173795,0.0640497444918976,0.005852104496363414,3.240438620164903e-05,0.9999675956137983,1.0,1.0,1.0,0.00903101397335756,7.607735845272438e-05,0.053943813303808014
1.26,0.9295264648897281,0.06449839971613268,0.005941964387020586,3.317099855769794e-05,0.9999668290014423,1.0,1.0,1.0,0.009094274359974707,7.724553703126761e-05,0.053912534963604236
1.27,0.928987495854824,0.064946110309555,0.00603244449366042,3.3949333003977945e-05,0.9999660506669961,1.0,1.0,1.0,0.009157401553647254,7.842177841758546e-05,0.053881274759579795
1.28,0.9284488393313735,0.0653928777836709,0.0061235434055999525,3.473947001522189e-05,0.9999652605299848,1.0,1.0,1.0,0.009220395767497596,7.960606427279937e-05,0.05385003268121966
1.29,0.9279104951381899,0.06583870364767185,0.00621525971455542,3.554148987543457e-05,0.9999644585101246,1.0,1.0,1.0,0.00928325721432173,8.079837628922045e-05,0.05381880871801502
1.3,0.9273724630941933,0.0662835894084344,0.006307592014642265,3.635547267789265e-05,0.9999636445273221,1.0,1.0,1.0,0.00934598610658925,8.199869619034944e-05,0.05378760285946321
1.31,0.9268347430184105,0.06672753657052015,0.006400538902375129,3.7181498325144714e-05,0.9999628185016749,1.0,1.0,1.0,0.00940858265644334,8.320700573087667e-05,0.05375641509506781
1.32,0.926297334729975,0.06717054663617578,0.006494098976667858,3.8019646529011266e-05,0.999961980353471,1.0,1.0,1.0,0.009471047075700784,8.442328669668214e-05,0.053725245414338554
1.33,0.9257602380481271,0.06761262110533306,0.006588270838833499,3.8869996810584714e-05,0.9999611300031894,1.0,1.0,1.0,0.00953337957585196,8.564752090483549e-05,0.053694093806791375
1.34,0.9252234527922139,0.0680537614756088,0.0066830530925843035,3.973262850022937e-05,0.9999602673714998,1.0,1.0,1.0,0.009595580368060842,8.687969020359594e-05,0.0536629602619484
1.35,0.924686978781689,0.06849396924230494,0.006778444344031721,4.060762073758146e-05,0.9999593923792625,1.0,1.0,1.0,0.009657649663164996,8.811977647241237e-05,0.053631844769337966
1.36,0.9241508158361132,0.06893324589840844,0.00687444320168641,4.149505247154911e-05,0.9999585049475285,1.0,1.0,1.0,0.009719587671675588,8.936776162192332e-05,0.05360074731849457
1.37,0.923614963774024,0.06937159298501827,0.0069710482228212516,4.239500708366241e-05,0.9999576049929163,1.0,1.0,1.0,0.009781394610887575,9.062362689667627e-05,0.05356966789889339
1.3800000000000001,0.9230794224158675,0.06980901196049147,0.007068258052655151,4.3307560390838074e-05,0.9999566924396092,1.0,1.0,1.0,0.009843070686429296,9.188735468451696e-05,0.053538606500120316
1.3900000000000001,0.9225441915816454,0.07024550430547803,0.007166071312631809,4.4232790275421965e-05,0.9999557672097246,1.0,1.0,1.0,0.009904616107072401,9.315892706421351e-05,0.053507563111735434
1.4000000000000001,0.9220092710913125,0.07068107150516112,0.007264486619310173,4.517077505688748e-05,0.9999548292249432,1.0,1.0,1.0,0.009966031082227716,9.443832605103225e-05,0.05347653772329613
1.41,0.9214746607649295,0.07111571504246593,0.007363502591587733,4.612159286920838e-05,0.9999538784071308,1.0,1.0,1.0,0.010027315820987695,9.572553369064052e-05,0.053445530324365914
1.42,0.9209403604226621,0.0715494363980598,0.00746311785070053,4.708532166085889e-05,0.9999529146783391,1.0,1.0,1.0,0.010088470532126432,9.702053205910689e-05,0.053414540904514404
1.43,0.920406369884782,0.07198223705035217,0.007563331020223145,4.8062039194813595e-05,0.9999519379608052,1.0,1.0,1.0,0.010149495424099654,9.832330326290088e-05,0.053383569453317355
1.44,0.9198726889716657,0.07241411847549456,0.007664140726068705,4.9051823048547456e-05,0.9999509481769514,1.0,1.0,1.0,0.010210390705044732,9.963382943889316e-05,0.05335261596035661
1.45,0.9193393175037958,0.07284508214738061,0.007765545596488883,5.005475061403586e-05,0.999949945249386,1.0,1.0,1.0,0.010271156582780666,0.00010095209275435547,0.05332168041522016
1.46,0.9188062553017601,0.07327512953764606,0.007867544262073894,5.1070899097754585e-05,0.9999489291009023,1.0,1.0,1.0,0.010331793264808094,0.00010227807540696062,0.053290762807502084
1.47,0.9182735021862519,0.07370426211566873,0.007970135355752504,5.2100345520679816e-05,0.9999478996544793,1.0,1.0,1.0,0.01039230095830929,0.00010361175962478254,0.053259863126802615
