Time,z,y,x,v,r,a,c,d,e,m,n,b,tumor_microenvironment,tumor_growth,tumor_death,tumor_cross_infection,infected_tumor_killing,infected_tumor_death,virus_multiplication_in_infected_tumor,virus_clearing,virus_killing_by_immune,immune_stimulation,immune_cell_death,infection
10.0,0.008774324375478582,0.11523090697583534,0.6738744750711166,1.8689329787094917,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.242594811025602,0.16347845093485427,0.027954420102111497,0.00048531521082555693,0.11523090697583534,1.037078162782518,0.3737865957418984,0.002623779870596238,0.0006066440135319461,0.0003158756775172289,0.13853688529680527
11.0,0.0091292355125025,0.1361959740926575,0.5816143111886044,2.4247020592573025,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.2093811520278976,0.12177907451258212,0.02851686995708232,0.0005968152592063484,0.1361959740926575,1.2257637668339174,0.48494041185146053,0.003541708183457553,0.0007460190740079355,0.00032865247845008995,0.15512655598357794
12.0,0.009601424705452118,0.1504242721285995,0.48440812995369464,3.0143108843421227,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.17438692678333007,0.08447444509148479,0.026232026530125796,0.0006932579149032899,0.1504242721285995,1.3538184491573955,0.6028621768684246,0.004630668639173708,0.0008665723936291125,0.0003456512893962762,0.16061723684415588
13.0,0.010154516140842411,0.1543886642393741,0.39056652844143647,3.571426087779989,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1406039502389171,0.05491519672996634,0.021707656064165838,0.0007525162478312754,0.1543886642393741,1.389497978154367,0.7142852175559978,0.00580257661667001,0.0009406453097890944,0.0003655625810703268,0.15343674375583521
14.0,0.010729013188097472,0.147336264152578,0.30758322724434595,4.02334359599721,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.11072996180796453,0.0340586790055369,0.016314538902543134,0.0007587709061654506,0.147336264152578,1.326026377373202,0.8046687191994422,0.006906641040272253,0.0009484636327068133,0.000386244474771509,0.13612643083266632
15.0,0.011257022649239534,0.13169712232288225,0.23985781069628687,4.314648826174312,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08634881185066327,0.020711436966725682,0.011371890036732345,0.0007116083946376103,0.13169712232288225,1.1852741009059402,0.8629297652348624,0.0077712159295614406,0.0008895104932970129,0.0004052528153726232,0.1138392443506422
16.0,0.01168279038308178,0.11169168588653232,0.18816275202903995,4.424044325256212,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06773859073045438,0.012745879650411112,0.0075658373982622805,0.0006263378657977779,0.11169168588653232,1.0052251729787909,0.8848088650512423,0.008269629199588926,0.0007829223322472224,0.00042058045379094405,0.09156843908725325
17.0,0.011976718128842725,0.09134684229166348,0.15071287608248973,4.36529159044167,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.0542566353896963,0.008177173566140125,0.004956172316218876,0.0005251369834018096,0.09134684229166348,0.8221215806249713,0.873058318088334,0.008365098708628392,0.000656421229252262,0.0004311618526383381,0.07236962155875869
18.0,0.01213629453312112,0.07328599450221925,0.1246902151615693,4.175223043076134,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.044888477458164946,0.005597153912533841,0.0032896967122120688,0.00042692179892718133,0.07328599450221925,0.6595739505199733,0.8350446086152268,0.008107477854759394,0.0005336522486589767,0.0004369066031923603,0.057267040554757585
19.0,0.012177511435147866,0.05860548652376725,0.10734106487039484,3.8984126556005827,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.03864278335334214,0.004147957514703713,0.00226467911905515,0.0003425611115066783,0.05860548652376725,0.5274493787139053,0.7796825311201165,0.007595674350800201,0.00042820138938334785,0.0004383904116653231,0.04603057423320294
20.0,0.01212434094057119,0.047348604230645075,0.09646487415146525,3.575851780555924,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.034727354694527486,0.00334996990022089,0.0016442917734084163,0.00027555389796120593,0.047348604230645075,0.4261374380758057,0.7151703561111848,0.006936775382465372,0.0003444423724515074,0.0004364762738605628,0.037943850119518216
21.0,0.012001136409291744,0.03904831351932585,0.09049787327452156,3.2395815074635936,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.03257923437882776,0.0029483514241960907,0.0012721641582440655,0.00022493958580714583,0.03904831351932585,0.35143482167393264,0.6479163014927187,0.006220585532814331,0.00028117448225893225,0.00043204091073450275,0.03224927603974163
22.0,0.011828868573621858,0.033099988903181256,0.08842263690379264,2.9118227388698643,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.031832149285365346,0.002814682578127182,0.0010536437881100021,0.000187937000891555,0.033099988903181256,0.2978999001286313,0.5823645477739728,0.005510970958044042,0.0002349212511144438,0.00042583926865038684,0.028321814924402673
23.0,0.01162409298163019,0.028948594389526797,0.08963921730149518,2.6064125212280755,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.032270118228538265,0.0028926681402328823,0.0009341745635000293,0.0001615205533782516,0.028948594389526797,0.2605373495057412,0.5212825042456152,0.0048475490392384515,0.0002019006917228145,0.0004184673473386868,0.025700045620447153
24.0,0.011399299282262545,0.026153678941395628,0.09385111977934059,2.330940635685172,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.03378640312056261,0.003170891766181008,0.0008836387397997618,0.00014310413452088458,0.026153678941395628,0.23538311047256066,0.46618812713703445,0.004251374386458013,0.00017888016815110572,0.0004103747741614516,0.024063752767804352
25.0,0.011163736490748713,0.024393583815182394,0.1009762042918942,2.088760767022268,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.03635143354508191,0.003670629779951407,0.0008867417409839885,0.00013071530005329067,0.024393583815182394,0.21954225433664154,0.41775215340445365,0.0037309399672401226,0.00016339412506661332,0.0004018945136669536,0.02320066473205076
26.0,0.01092426523595988,0.023447218230006922,0.1110757740322034,1.8805838220276145,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.03998727865159322,0.0044416179276671195,0.0009375904489680032,0.0001229489428752141,0.023447218230006922,0.2110249640700623,0.37611676440552294,0.0032870394352455734,0.00015368617859401763,0.0003932735484945557,0.02297760340305724
27.0,0.010686072538955748,0.023171990718955433,0.12429103247392324,1.7056276865951974,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.04474477169061237,0.0055613738712361836,0.0010368254343366497,0.00011885643537348821,0.023171990718955433,0.2085479164705989,0.3411255373190395,0.0029162337893452097,0.00014857054421686027,0.0003846986114024069,0.023319364880132885
28.0,0.010453222235642342,0.02348504380538628,0.14077645795370328,1.562402523289901,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.05067952486333318,0.007134484001036683,0.0011902108614515428,0.00011783730341351918,0.02348504380538628,0.2113653942484765,0.3124805046579802,0.0026131425275964315,0.00014729662926689897,0.0003763160004831243,0.02419444424393487
29.0,0.010229066918266987,0.024349280157695795,0.16062236619369355,1.4492305681845081,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.057824051829729675,0.009287836027797956,0.00140797403785521,0.0001195537997494564,0.024349280157695795,0.21914352141926216,0.28984611363690166,0.0023718842339131873,0.0001494422496868205,0.0003682464090576115,0.02560567273242293
30.0,0.01001655556625461,0.025763522021857162,0.1837642446299915,1.3645816665491728,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06615512806679694,0.012156947137595289,0.0017043890988077037,0.00012386963995889117,0.025763522021857162,0.23187169819671447,0.27291633330983456,0.0021869452940291374,0.00015483704994861394,0.00036059600038516594,0.027583745110827805
31.0,0.009818466963038128,0.0277552677466984,0.20988432530673692,1.3072845604547831,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.07555835711042529,0.0158585148034071,0.0020971424321005066,0.00013080680612219327,0.0277552677466984,0.2497974097202856,0.2614569120909566,0.0020536848428984174,0.00016350850765274157,0.00035346481066937256,0.030181639175046293
32.0,0.009637588662282454,0.030374188835446413,0.23832109071624008,1.2766501694935868,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08579559265784642,0.0204468992208642,0.002605971532638467,0.0001405122902143318,0.030374188835446413,0.27336769951901774,0.2553300338987174,0.0019686126718739786,0.0001756403627679148,0.0003469531918421683,0.03346779269424628
33.0,0.009476851457650294,0.03368417844286232,0.26801098328239226,1.272523516546712,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09648395398166121,0.025858759377598104,0.0032499827227911926,0.00015322557867647634,0.03368417844286232,0.30315760598576086,0.2545047033093424,0.0019295226148287976,0.00019153197334559541,0.00034116665247541057,0.0375155306811617
34.0,0.009339413431137391,0.03775153841820885,0.2974937043209587,1.2952585634483427,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.10709773355554512,0.031860901479818154,0.004043104202825257,0.00016923706797557708,0.03775153841820885,0.33976384576387963,0.25905171268966853,0.0019355128358824279,0.00021154633496947136,0.0003362188835209461,0.042386439490306
35.0,0.0092286794534185,0.042627546397204834,0.3249993280356592,1.3455955542291371,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1169997580928373,0.0380248427605068,0.0049874126165641635,0.00018883006156105348,0.042627546397204834,0.3836479175748435,0.26911911084582746,0.001986891207028115,0.00023603757695131683,0.000332232460323066,0.04810494160254639
36.0,0.009148232194119539,0.048321968152827736,0.34862393594722824,1.424412040603425,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.12550461694100215,0.04375391353752135,0.00606463010285595,0.0002121890806746805,0.048321968152827736,0.43489771337544963,0.28488240812068505,0.002084936334006362,0.00026523635084335065,0.0003293363589883034,0.0546242545206368
37.0,0.009101632157048675,0.05476988591281464,0.36656541250544855,1.5323067662735859,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1319635485019615,0.04837327259230428,0.007227628496102612,0.00023927777033374125,0.05476988591281464,0.49292897321533174,0.3064613532547172,0.00223143880614063,0.0002990972129171765,0.0003276587576537523,0.06178597280503637
38.0,0.009092053416626802,0.06179445053812072,0.3773808392298227,1.6690023223781218,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.13585710212273616,0.051269867214409896,0.008395214977375836,0.0002696824536689743,0.06179445053812072,0.5561500548430865,0.3338004644756244,0.002427945322805771,0.0003371030670862178,0.0003273139229985648,0.06928344468051366
39.0,0.009121731117376724,0.06907661912901825,0.38021261621383706,1.832598983221036,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.13687654183698134,0.052042188070141396,0.00945496874817029,0.000302447206172326,0.06907661912901825,0.6216895721611642,0.36651979664420725,0.002674636027347243,0.0003780590077154076,0.00032838232022556205,0.07664549792694167
40.0,0.00919124466760182,0.07614809925996961,0.3749388612522453,2.018799826295021,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1349779900508083,0.05060849388376696,0.01027831738430014,0.00033594998941018073,0.07614809925996961,0.6853328933397265,0.4037599652590042,0.002968845302142335,0.0004199374867627259,0.0003308848080336655,0.08326191587640143
41.0,0.009298738529263566,0.08242559080178417,0.36221495437914486,2.220334009069888,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.13039738357649214,0.04723188234331895,0.010748081380299233,0.0003678979281532143,0.08242559080178417,0.7418303172160575,0.4440668018139777,0.0033034088636755853,0.00045987241019151786,0.00033475458705348833,0.08846619999818847
42.0,0.009439282761248585,0.08729572733626625,0.343389286614182,2.4268778359890515,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.12362014318110552,0.04244983277810286,0.010791510312407982,0.00039552434600441996,0.08729572733626625,0.7856615460263963,0.48537556719781033,0.003665277779345236,0.0004944054325055249,0.00033981417940494904,0.09167002336800552
43.0,0.009604645474839154,0.09023923318768459,0.3202994135731583,2.6257335930420393,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.11530778888633697,0.03693301716071127,0.010405286449670467,0.000416023604490744,0.09023923318768459,0.8121530986891613,0.5251467186084079,0.0040350784436071,0.00052002950561343,0.0003457672370942095,0.09251230230557778
44.0,0.00978372303312914,0.09095725982173457,0.29498680831302726,2.8033182269923183,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.10619525099268981,0.03132619814833441,0.009659229036376404,0.0004271523062151437,0.09095725982173457,0.8186153383956111,0.5606636453984637,0.004388302257058478,0.0005339403827689296,0.000352214029192649,0.09096360861128183
45.0,0.009963702765745446,0.0894503619950197,0.26939688674713275,2.947194443581893,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09698287922896778,0.026126885732057088,0.008675153654350445,0.00042780327321922034,0.0894503619950197,0.8050532579551772,0.5894388887163786,0.004698395108593044,0.0005347540915240255,0.000358693299566836,0.08733615085133511
46.0,0.010131745258433624,0.08601530411581378,0.24514008251974467,3.0480776597684645,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08825042970710809,0.021633717620803402,0.007590887549608148,0.0004183128718214988,0.08601530411581378,0.774137737042324,0.6096155319536929,0.0049411754202714556,0.0005228910897768735,0.00036474282930361047,0.08219266099464548
47.0,0.010276737923337914,0.08116163843840016,0.2233644102216708,3.1012117963712287,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08041118767980149,0.01796099751132294,0.006526303740870386,0.0004003569060768706,0.08116163843840016,0.7304547459456014,0.6202423592742458,0.0050992545401713765,0.0005004461325960882,0.0003699625652401649,0.07619703782558425
48.0,0.010390618255496175,0.07548564971208367,0.20474675789868244,3.106734448115987,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.07370883284352567,0.015091644553207802,0.005563959136712907,0.0003764844335646558,0.07548564971208367,0.6793708474087531,0.6213468896231974,0.005164942667451649,0.0004706055419558197,0.0003740622571978623,0.06997031864942908
49.0,0.010468958902762738,0.06955081255477674,0.189570448722319,3.069052014020593,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06824536154003484,0.012937303810361296,0.004746520348203933,0.00034949980717906195,0.06955081255477674,0.6259573129929907,0.6138104028041186,0.005140764704835648,0.00043687475897382744,0.00037688252049945857,0.06399817241950227
50.0,0.010510804410600903,0.0638089614422855,0.17784146889768387,2.9955647664604745,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06402292880316619,0.01138593170148691,0.004085236595423421,0.0003219280864144499,0.0638089614422855,0.5742806529805695,0.5991129532920949,0.005037727257528547,0.0004024101080180624,0.00037838895878163244,0.05860092020700259
51.0,0.010517987590014743,0.058570972335499585,0.16940266840660093,2.895196881274874,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06098496062637633,0.010331015062779643,0.0035719484417290194,0.0002957034048767431,0.058570972335499585,0.5271387510194963,0.5790393762549748,0.004872263178863761,0.00036962925609592887,0.0003786475532405307,0.053949948497547584
52.0,0.010494234852671881,0.05401568779332927,0.1640232452203288,2.7771019303055606,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.059048368279318364,0.009685304990138921,0.003189538225681188,0.00027208959044726355,0.05401568779332927,0.48614119013996343,0.5554203860611121,0.004662969578629595,0.00034011198805907947,0.00037779245469618766,0.05010601980079932
53.0,0.010444315466549664,0.050219070687201064,0.1614568270595221,2.6497405013055935,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.05812445774142796,0.009384590521486234,0.0029189562519720018,0.00025176183201316076,0.050219070687201064,0.45197163618480957,0.5299481002611187,0.004427956112020652,0.00031470229001645094,0.0003759953567957879,0.04706005632590995
54.0,0.010373373582657386,0.04718814528910601,0.1614716199223253,2.520358298869936,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.05812978317203711,0.009386310254522358,0.0027430366539463167,0.00023496012468317322,0.04718814528910601,0.4246933076019541,0.5040716597739872,0.0041831389114125915,0.00029370015585396654,0.00037344144897566585,0.04476629710335251
55.0,0.010286479794518149,0.0448905072913506,0.16385949712930434,2.3947973929765123,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.05898941896654956,0.009665976527808658,0.002648064942230428,0.00022164734218471082,0.0448905072913506,0.4040145656221554,0.47895947859530247,0.0039414455991708215,0.0002770591777308885,0.00037031327260265333,0.04316513261936704
56.0,0.010188377040488665,0.0432760596386976,0.1684306538446853,2.277534774696623,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06063503538408671,0.010212798655637354,0.0026240454074762756,0.0002116381499643479,0.0432760596386976,0.38948453674827843,0.45550695493932464,0.0037127012811893757,0.0002645476874554349,0.0003667815734575919,0.04219673383817763
57.0,0.010083369734494772,0.0422909157502115,0.17499925970457925,2.171848075635456,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06299973349364853,0.011024906722974279,0.002664316421465668,0.00020468877116148047,0.0422909157502115,0.3806182417519035,0.4343696151270912,0.0035039275446053235,0.00025586096395185053,0.0003630013104418118,0.041807898596972176
58.0,0.009975304411233144,0.041885037910189195,0.18336407971611843,2.0800328523105267,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06601106869780263,0.012104058862850051,0.0027648761148995663,0.0002005516816464853,0.041885037910189195,0.3769653411917028,0.4160065704621054,0.003319833741946089,0.00025068960205810667,0.00035911095880439314,0.04195436407175339
59.0,0.009867600869132308,0.04201534777342444,0.19328734548179732,2.003621567094944,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.06958344437344703,0.013449599252423882,0.002923572614623111,0.0001990035274588508,0.04201534777342444,0.3781381299608199,0.40072431341898884,0.0031633500667005293,0.0002487544093235635,0.00035523363128876306,0.04260021634592467
60.0,0.009763304204977348,0.04264575055786661,0.20447511895071488,1.9435752127112857,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.07361104282225735,0.015051626737167237,0.003139198170502424,0.00019985444915809642,0.04264575055786661,0.3838117550207995,0.3887150425422572,0.0030361145675126145,0.0002498180614476205,0.0003514789513791845,0.043715405008968124
61.0,0.009665138324490986,0.04374505682146156,0.21656257530848702,1.9004337515271599,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.07796252711105532,0.01688376564872788,0.0034104751784178526,0.0002029449720922291,0.04374505682146156,0.3937055113931541,0.380086750305432,0.0029388728136066134,0.0002536812151152864,0.0003479449796816755,0.04527191101772802
62.0,0.009575548046287363,0.04528340043513305,0.22910789414071264,1.8744191230721579,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08247884189065655,0.018896553776733115,0.0037349224247606267,0.00020813442075162555,0.04528340043513305,0.40755060391619746,0.3748838246144316,0.0028717744594971635,0.0002601680259395319,0.00034471972966634504,0.04723886398265577
63.0,0.009496721646287247,0.047227527704949895,0.24159819923690742,1.8654901791313152,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08697535172528667,0.021013088354825907,0.004107630833253738,0.0002152832086349896,0.047227527704949895,0.42504774934454903,0.37309803582626305,0.0028345665544148215,0.000269104010793737,0.00034188197926634086,0.04957689747694878
64.0,0.009430588222386033,0.04953543501015279,0.2534698137824977,1.873350958924819,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09124913296169918,0.023128900739616265,0.00452006549555704,0.00022423117919880754,0.04953543501015279,0.4458189150913751,0.3746701917849638,0.0028266882383411168,0.0002802889739985094,0.00033950117600589717,0.05223217105787312
65.0,0.009378787088956175,0.05215064793508554,0.2641422953726278,1.8974183431559268,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.095091226334146,0.025117614793699394,0.0049590690662675825,0.00023477271529645405,0.05215064793508554,0.46935583141576986,0.3794836686311854,0.002847277225462308,0.00029346589412056754,0.0003376363352024223,0.05513072800876684
66.0,0.00934260542690933,0.054996967786818805,0.27306396428666274,1.9367532347907022,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09830302714319858,0.026843014293101215,0.005406368417141267,0.00024663118546017167,0.054996967786818805,0.4949727100813692,0.3873506469581405,0.00289509140511037,0.00030828898182521454,0.00033633379536873585,0.05817432677506636
67.0,0.00932289091360364,0.05797502454958562,0.27976312429306693,1.9899725982514487,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1007147247455041,0.028176266057118485,0.005838938639625358,0.0002594375182028542,0.05797502454958562,0.5217752209462706,0.39799451965028976,0.002968367592729385,0.00032429689775356784,0.000335624072889731,0.061239304647885906
68.0,0.009319944333825653,0.06096199547443364,0.28389705314366004,2.0551580246976577,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.10220293913171762,0.02901511324211549,0.006230495112821586,0.0002727179540643134,0.06096199547443364,0.5486579592699028,0.41103160493953156,0.003064633341983561,0.0003408974425803917,0.0003355179960177235,0.06417986376518314
69.0,0.009333406556474423,0.06381540462300643,0.28529152586198764,2.1297894838629445,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.10270494931031554,0.029300851702318016,0.006554157897023152,0.00028589525563796944,0.06381540462300643,0.5743386416070578,0.42595789677258894,0.003180510581215469,0.0003573690695474618,0.0003360026360330792,0.0668371980777682
70.0,0.009362174623761727,0.0663824679157748,0.2839597401957211,2.2107419602242513,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.1022255064704596,0.029027928258727714,0.0067859814034491135,0.0002983124431601971,0.0663824679157748,0.5974422112419733,0.4421483920448503,0.0033115763647514787,0.0003728905539502463,0.00033703828645542216,0.06905378839315635
71.0,0.009404345470788741,0.0685141237416371,0.2801035677271048,2.294350853341349,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.10083728438175774,0.028244883115243008,0.006908778179902399,0.0003092786348614676,0.0685141237416371,0.6166271136747339,0.4588701706682698,0.0034522988889633594,0.0003865982935768345,0.0003385564369483947,0.07069214456025032
72.0,0.009457250716956767,0.07008246767912903,0.2740875491665324,2.3765909919252386,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09867151769995165,0.02704463445892187,0.006915143450057469,0.0003181379844981803,0.07008246767912903,0.6307422091121613,0.47531819838504774,0.003596162697967673,0.00039767248062272544,0.0003404610258104436,0.07165334003828515
73.0,0.009517572815130609,0.07099732588322,0.26639705998098534,2.453344559030997,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09590294159315473,0.025548261683944574,0.00680885239744862,0.0003243466650110896,0.07099732588322,0.6389759329489799,0.4906689118061994,0.0037359816769891216,0.00040543333126386206,0.0003426326213447019,0.0718920155410825
74.0,0.00958155219471548,0.07121928938685651,0.2575849871987002,2.520731348075426,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.09273059539153207,0.023886009226855638,0.006604207108205025,0.0003275478424947417,0.07121928938685651,0.6409736044817086,0.5041462696150852,0.003864403036870433,0.0004094348031184271,0.0003449358790097573,0.0714232807227908
75.0,0.009645268201986117,0.07076511029913074,0.2482164492278966,2.5754547623869746,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08935792172204277,0.022180106040229786,0.006323423186761447,0.00032762326472555813,0.07076511029913074,0.6368859926921766,0.5150909524773949,0.003974552308048768,0.0004095290809069476,0.0003472296552715002,0.0703197259893448
76.0,0.009704950985387878,0.06970434488960886,0.23882069062557554,2.615097413820492,0.36,0.11,0.48,0.16,0.2,0.6,0.036,9.0,1.0,0.08597544862520719,0.02053271601751567,0.005992862323010289,0.0003247090802986685,0.06970434488960886,0.6273391040064797,0.5230194827640985,0.004060702755702796,0.00040588635037333554,0.0003493782354739636,0.06869933074639431
