_1_task1,v_4_task1,x_3_task1,y_2_task1,z_1_task1
29.0,1.4492305681845081,0.16062236619369355,0.024349280157695795,0.010229066918266987
30.0,1.3645816665491728,0.1837642446299915,0.025763522021857162,0.01001655556625461
31.0,1.3072845604547831,0.20988432530673692,0.0277552677466984,0.009818466963038128
32.0,1.2766501694935868,0.23832109071624008,0.030374188835446413,0.009637588662282454
33.0,1.272523516546712,0.26801098328239226,0.03368417844286232,0.009476851457650294
34.0,1.2952585634483427,0.2974937043209587,0.03775153841820885,0.009339413431137391
35.0,1.3455955542291371,0.3249993280356592,0.042627546397204834,0.0092286794534185
36.0,1.424412040603425,0.34862393594722824,0.048321968152827736,0.009148232194119539
37.0,1.5323067662735859,0.36656541250544855,0.05476988591281464,0.009101632157048675
38.0,1.6690023223781218,0.3773808392298227,0.06179445053812072,0.009092053416626802
39.0,1.832598983221036,0.38021261621383706,0.06907661912901825,0.009121731117376724
40.0,2.018799826295021,0.3749388612522453,0.07614809925996961,0.00919124466760182
41.0,2.220334009069888,0.36221495437914486,0.08242559080178417,0.009298738529263566
42.0,2.4268778359890515,0.343389286614182,0.08729572733626625,0.009439282761248585
43.0,2.6257335930420393,0.3202994135731583,0.09023923318768459,0.009604645474839154
44.0,2.8033182269923183,0.29498680831302726,0.09095725982173457,0.00978372303312914
45.0,2.947194443581893,0.26939688674713275,0.0894503619950197,0.009963702765745446
46.0,3.0480776597684645,0.24514008251974467,0.08601530411581378,0.010131745258433624
47.0,3.1012117963712287,0.2233644102216708,0.08116163843840016,0.010276737923337914
48.0,3.106734448115987,0.20474675789868244,0.07548564971208367,0.010390618255496175
49.0,3.069052014020593,0.189570448722319,0.06955081255477674,0.010468958902762738
50.0,2.9955647664604745,0.17784146889768387,0.0638089614422855,0.010510804410600903
51.0,2.895196881274874,0.16940266840660093,0.058570972335499585,0.010517987590014743
52.0,2.7771019303055606,0.1640232452203288,0.05401568779332927,0.010494234852671881
53.0,2.6497405013055935,0.1614568270595221,0.050219070687201064,0.010444315466549664
54.0,2.520358298869936,0.1614716199223253,0.04718814528910601,0.010373373582657386
55.0,2.3947973929765123,0.16385949712930434,0.0448905072913506,0.010286479794518149
56.0,2.277534774696623,0.1684306538446853,0.0432760596386976,0.010188377040488665
57.0,2.171848075635456,0.17499925970457925,0.0422909157502115,0.010083369734494772
58.0,2.0800328523105267,0.18336407971611843,0.041885037910189195,0.009975304411233144
59.0,2.003621567094944,0.19328734548179732,0.04201534777342444,0.009867600869132308
60.0,1.9435752127112857,0.20447511895071488,0.04264575055786661,0.009763304204977348
61.0,1.9004337515271599,0.21656257530848702,0.04374505682146156,0.009665138324490986
62.0,1.8744191230721579,0.22910789414071264,0.04528340043513305,0.009575548046287363
63.0,1.8654901791313152,0.24159819923690742,0.047227527704949895,0.009496721646287247
64.0,1.873350958924819,0.2534698137824977,0.04953543501015279,0.009430588222386033
65.0,1.8974183431559268,0.2641422953726278,0.05215064793508554,0.009378787088956175
66.0,1.9367532347907022,0.27306396428666274,0.054996967786818805,0.00934260542690933
67.0,1.9899725982514487,0.27976312429306693,0.05797502454958562,0.00932289091360364
68.0,2.0551580246976577,0.28389705314366004,0.06096199547443364,0.009319944333825653
69.0,2.1297894838629445,0.28529152586198764,0.06381540462300643,0.009333406556474423
70.0,2.2107419602242513,0.2839597401957211,0.0663824679157748,0.009362174623761727
71.0,2.294350853341349,0.2801035677271048,0.0685141237416371,0.009404345470788741
72.0,2.3765909919252386,0.2740875491665324,0.07008246767912903,0.009457250716956767
73.0,2.453344559030997,0.26639705998098534,0.07099732588322,0.009517572815130609
74.0,2.520731348075426,0.2575849871987002,0.07121928938685651,0.00958155219471548
75.0,2.5754547623869746,0.2482164492278966,0.07076511029913074,0.009645268201986117
76.0,2.615097413820492,0.23882069062557554,0.06970434488960886,0.009704950985387878
77.0,2.638315534612282,0.2298559223750433,0.06814809682781188,0.009757277604507087
78.0,2.644899399173877,0.2216897260905245,0.06623293698469679,0.009799604722736718
79.0,2.6357021264192757,0.21459385061344005,0.06410352583872342,0.009830109774708959
80.0,2.6124579803178696,0.20874987545362933,0.06189781937134826,0.0098478294948407
81.0,2.577539362234865,0.204261394746979,0.059736360541903094,0.009852610310863267
82.0,2.533694658615457,0.2011684548410622,0.05771666106064558,0.009844994686444428
83.0,2.4838064923205283,0.1994612253333631,0.05591177672354893,0.009826074197587414
84.0,2.4306932895577043,0.19909107750813343,0.05437200632325546,0.009797335048248248
85.0,2.376964717470978,0.19997846079003379,0.05312822961670236,0.00976051500546216
86.0,2.3249303404437645,0.20201766724372275,0.05219578845127917,0.009717482831234607
87.0,2.276552616992483,0.20507919925316598,0.05157813625223762,0.009670143188040145
88.0,2.2334332025899974,0.2090107020299624,0.05126979575017846,0.009620365705834305
89.0,2.1968207981470425,0.21363753688340695,0.051258465665079,0.009569933927587046
90.0,2.1676303866699125,0.21876405210003635,0.05152629584187207,0.009520508751607608
91.0,2.146465965264806,0.22417645365652653,0.05205044764086196,0.009473601348896965
92.0,2.1336418180093553,0.22964793700957323,0.052803125136689125,0.009430551060031529
93.0,2.129198483675257,0.23494640351946222,0.0537513109061159,0.00939250442108617
94.0,2.132914898434852,0.2398446220679142,0.05485652659185548,0.00936039502761804
95.0,2.144314694322543,0.24413216924905554,0.05607469167952574,0.009334920766309401
96.0,2.162674414966597,0.2476278315005461,0.05735658524342433,0.00931652357697816
97.0,2.1870346529534137,0.2501912863897153,0.05864876598350973,0.009305371050647446
98.0,2.2162154552008793,0.2517329464358185,0.05989557184381702,0.009301339919728483
99.0,2.248848489386297,0.2522198782090867,0.06104175954605723,0.009304012649209971
100.0,2.283423582341032,0.25167731704572927,0.062035805212583735,0.0093126865018239
101.0,2.3183516714566426,0.25018494562890903,0.06283337830370464,0.009326401247831318
102.0,2.3520406852997042,0.2478708880400063,0.0634010155990912,0.009343975298866781
103.0,2.382983706388261,0.24489877351518047,0.06371873947065869,0.009364074766352013
104.0,2.409847460746956,0.24145511354195187,0.0637812771723604,0.00938528701788332
105.0,2.431546855145852,0.23773581672149016,0.06359858068176284,0.009406199949493179
106.0,2.447308091024312,0.2339334631882012,0.06319423930513185,0.009425485233619895
107.0,2.456703470175576,0.23022674240150706,0.06260304248131851,0.009441970984315193
108.0,2.4596601224160994,0.22677258433346636,0.06186760384471077,0.009454700252950962
109.0,2.4564415397477877,0.22370111460609643,0.06103459899753323,0.009462970516544012
110.0,2.447604833133309,0.22111323839131156,0.06015141554724462,0.009466350755027933
111.0,2.4339439095547823,0.21908028394213294,0.059263021249311605,0.00946468029131828
112.0,2.4164213183333274,0.21764511070873674,0.05840984040886195,0.009458049456651336
113.0,2.396100173907243,0.21682412775320012,0.05762625223273795,0.009446768781367227
114.0,2.374079331820808,0.21660974707899613,0.05693987453833741,0.009431330073421985
115.0,2.3514373423177934,0.21697294330791755,0.05637140814349333,0.00941236452831101
116.0,2.3291861013571467,0.217865831369103,0.055934870596477365,0.009390600313728289
117.0,2.3082357843463974,0.21922413630622523,0.05563800665056907,0.009366823202611715
118.0,2.2893702060136634,0.2209698685293763,0.055482942806487155,0.009341839855983412
119.0,2.273230399784159,0.22301392727672767,0.05546670781903926,0.009316446693094713
120.0,2.2603058262082834,0.2252591109594661,0.055581818236911926,0.009291402509555844
121.0,2.2509312685494773,0.2276034758135759,0.05581675869772299,0.009267405286070275
122.0,2.2452845673959434,0.2299439280836673,0.05615646350517203,0.009245071462161449
123.0,2.2433931116644854,0.2321804669576788,0.05658261690345899,0.0092249198846229
124.0,2.2451400076481502,0.23422036325820203,0.057074541865336476,0.009207358167624068
125.0,2.25027215124468,0.2359821690380118,0.05760967355862445,0.009192672194878976
126.0,2.2584165423749822,0.23739973358943062,0.05816402383682912,0.00918102040658484
127.0,2.269093572059032,0.23842489311229167,0.05871343785835729,0.009172430992452707
128.0,2.2817375034985536,0.239029600257953,0.059234407562310534,0.009166804005036342
129.0,2.295718968623353,0.2392071929007281,0.059705132461050754,0.009163916177594324
130.0,2.3103728815962743,0.23897162589567583,0.06010662062518323,0.00916343516594118
131.0,2.3250289714064376,0.23835645474870326,0.060423743764652385,0.009164934362750243
132.0,2.3390413149440183,0.23741085783495866,0.06064565790563142,0.009167920395765259
133.0,2.3518188661267048,0.23619732016296463,0.060766727804713705,0.009171852567240776
134.0,2.362851810155687,0.2347868888506822,0.06078644855294498,0.009176173364555652
135.0,2.3717338224952313,0.23325509470357317,0.060709369413210826,0.009180335221121981
136.0,2.378178531860096,0.2316778126669267,0.060544531655387084,0.00918382721952824
137.0,2.3820308389447846,0.23012756991956895,0.06030491531073005,0.009186198813674239
138.0,2.3832661254879395,0.2286702750872657,0.06000614640479539,0.009187079170772073
139.0,2.3819833868919065,0.22736289843245874,0.059665525186966446,0.009186189528883266
140.0,2.3783908044556274,0.22625171312160133,0.05930130437908003,0.009183349653095987
141.0,2.3727904505732944,0.22537133319612532,0.05893119905093504,0.009178480911495793
142.0,2.365554754807632,0.22474435923425873,0.05857188704368423,0.009171600659366681
143.0,2.3571041917193214,0.22438154231124446,0.05823823099810043,0.009162814090852563
144.0,2.3478839750817317,0.22428231446888583,0.05794287603797276,0.009152302247250072
145.0,2.3383430271496786,0.22443526205688244,0.05769584754951583,0.009140310540626593
146.0,2.328913263949974,0.22481949123223957,0.057504341772829204,0.009127131588039312
147.0,2.3199909923227273,0.22540607439936688,0.057372919337214445,0.009113087590544364
148.0,2.311924796500718,0.22615946773618154,0.05730343805759517,0.009098516123804655
149.0,2.3050070094520554,0.22703909869161482,0.05729494168486984,0.00908375678409196
150.0,2.299462543596106,0.22800108921601617,0.05734435747020682,0.009069135524358524
151.0,2.2954448539292702,0.22900065610734224,0.057446478562321844,0.009054950267694912
152.0,2.2930391663905967,0.22999270795272242,0.05759423209325447,0.009041469082340162
153.0,2.2922580190643904,0.23093492545145977,0.057779123101619145,0.009028912958558108
154.0,2.293048040596393,0.2317888133035325,0.057991549302263135,0.00901745431257278
155.0,2.2952914772711805,0.23252151662836823,0.05822116282537549,0.009007209433382436
156.0,2.29881679116903,0.23310703013547387,0.058457343541333286,0.008998238099841281
157.0,2.3034076642440615,0.23352707940899284,0.0586896272105433,0.008990543811467265
158.0,2.308812691149295,0.23377167686636938,0.0589081824961108,0.008984075487475925
159.0,2.314757609865067,0.23383923825208197,0.059104181477548014,0.008978732147185668
160.0,2.3209578428137396,0.2337362748429363,0.05927008521217771,0.008974369412474014
161.0,2.3271308736147964,0.2334766920607497,0.05940008290806047,0.008970807361633295
162.0,2.3330083368095513,0.23308070888300075,0.05949031499322829,0.00896784003422569
163.0,2.338350048722604,0.23257355140246477,0.05953873223811724,0.008965247180111728
164.0,2.3429505157654034,0.23198403369437862,0.05954538133116039,0.008962802931391154
165.0,2.346645273988963,0.23134309490654212,0.059512523991075233,0.008960284921202407
166.0,2.3493256362233064,0.23068076413020888,0.05944356630142358,0.008957496401259944
167.0,2.3509276472457055,0.2300280584043771,0.059343830533534654,0.008954251294920265
168.0,2.3514424424431875,0.22941234879968897,0.059219471271567264,0.008950402802049067
169.0,2.3509096277740094,0.22885800607203885,0.05907744897798753,0.008945837820866054
170.0,2.3494124763427697,0.22838526204873638,0.058925059947913506,0.008940481524746227
171.0,2.3470736773256986,0.22800948665112253,0.058769624949418876,0.00893429989245879
172.0,2.344045410458597,0.22774096051968015,0.058618093385619206,0.008927297477436877
173.0,2.3405004738098154,0.22758482578224012,0.05847677897475774,0.00891951438675521
174.0,2.336623404984436,0.22754118507403007,0.05835116610203806,0.008911022277425133
175.0,2.332601532601576,0.22760541933192605,0.05824571183014342,0.00890191908089016
176.0,2.3286179311449557,0.22776861843472115,0.05816371085136883,0.008892323814721943
177.0,2.3248426675499356,0.22801822759129645,0.05810722603947267,0.008882369400581817
178.0,2.3214262315918583,0.22833873811770025,0.05807718146066898,0.008872196042338631
179.0,2.3184941730739137,0.2287124674335235,0.05807342168783284,0.008861944759491883
180.0,2.316144976466565,0.22912036346263567,0.058094606964822194,0.00885175244870513
181.0,2.31444702675741,0.2295430392167657,0.05813835787020492,0.008841745255097223
182.0,2.313436612242118,0.2299613997263595,0.05820159907261823,0.008832034359208924
183.0,2.3131186581505885,0.23035730965688192,0.058280526476381274,0.008822713179372787
184.0,2.313469241088659,0.23071533936046734,0.058371068791362404,0.00881384974281089
185.0,2.3144372197889074,0.23102135156928236,0.05846862079026052,0.008805494657266447
186.0,2.315947778485888,0.23126489636904102,0.05856864882822212,0.008797670721946727
187.0,2.317907411533173,0.2314385303090199,0.058666685255276636,0.00879037849705867
188.0,2.3202075397695947,0.2315383667749246,0.05875858637684411,0.008783595076072032
189.0,2.3227302400329943,0.2315640486814191,0.05884068149171222,0.008777276550621872
190.0,2.325354641113239,0.23151847325800157,0.058909905245979076,0.0087713618710046
191.0,2.327961709856045,0.23140746589155234,0.0589639082591139,0.008765776233322815
192.0,2.3304396852208353,0.23123953755751367,0.059001189409328685,0.008760434280641355
193.0,2.332688030878243,0.23102508129938085,0.059020995342876394,0.008755245568111015
194.0,2.3346221333329016,0.23077599756621334,0.05902340110476277,0.008750118125398458
195.0,2.3361746686173004,0.23050499844840394,0.059009253782117965,0.008744962332938777
196.0,2.3372995689495846,0.23022502782948254,0.05898010117859818,0.008739695361661557
197.0,2.337971784813063,0.22994870519162555,0.05893805292008631,0.00873424389061325
198.0,2.338188052333175,0.2296877333341046,0.05888568526557053,0.00872854738033565
199.0,2.3379648841290126,0.22945242437162316,0.05882588398849321,0.008722559745651531
200.0,2.337337014848694,0.22925137469601337,0.058761695729617876,0.00871625049688226
