IFN,IFNR,IFNRJ,IFNRJ2,IFNRJ2_star,IFNRJ2_star_SHP2,IFNRJ2_star_SHP2_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SOCS1,IFNRJ2_star_SOCS1_STAT1c,IFNRJ2_star_STAT1c,IFNRJ2_star_STAT1c_star,JAK,PPN,PPX,R,RJ,SHP2,SOCS1,STAT1c,STAT1c_STAT1c_star,STAT1c_star,STAT1c_star_PPX,STAT1c_star_STAT1c_star,STAT1c_star_STAT1c_star_PPX,STAT1n,STAT1n_STAT1n_star,STAT1n_star,STAT1n_star_PPN,STAT1n_star_STAT1n_star,STAT1n_star_STAT1n_star_PPN,mRNAc,mRNAn,Time
10.0,0.17987629191909588,0.017939221489162015,2.6585830284196796e-07,2.0341379970803215e-11,2.996604134882262e-14,4.337577720771343e-71,5.893220507804571e-72,3.0315266127943922e-15,2.4518511215678718e-68,3.517462504105975e-69,2.364034337151208e-12,8.468568720035608e-30,9.093109326202372,60.0,50.0,8.913233034283273,0.8889509205463824,100.0,1.6892314832717362e-53,999.9999999999981,2.754841847155043e-20,1.2147166862496904e-14,6.886894527801698e-18,1.779378475875587e-32,5.0548746630464714e-36,8.093920096673955e-48,4.160958053551969e-45,5.439929578785512e-40,1.6655164113462165e-43,5.056045058461618e-37,1.630770876665387e-40,3.474271525250686e-49,6.801959126229225e-44,0.1
10.0,0.1958764033953034,0.021482099789416263,4.20615327826059e-07,3.511047800911951e-11,5.70595470798258e-14,6.379238354293009e-70,9.538673339551787e-71,6.355957871085061e-15,3.276960868467946e-67,5.17873903959155e-68,4.495054797353764e-12,3.37830054154216e-29,9.011639453387355,60.0,50.0,8.815763049992048,0.9668776055132358,99.99999999999996,1.198381211699152e-52,999.9999999999959,6.366644030584904e-20,2.54725068117317e-14,1.59160751749213e-17,8.616466899433726e-32,2.694959665543608e-35,5.741013797107414e-47,2.6847612047077097e-44,3.1917735288879424e-39,1.074708255839489e-42,2.6956464197823693e-36,9.567525422675578e-40,2.2421290146219173e-48,3.9910378751052746e-43,0.11
10.0,0.21155513956059174,0.025303279224269965,6.384890361782469e-07,5.7669776864371144e-11,1.0253344332380782e-13,6.986807314443524e-69,1.1427606082242573e-69,1.2471754436673625e-14,3.286007697417205e-66,5.6761038533874125e-67,8.065894396785748e-12,1.1896837328147457e-28,8.931664818636337,60.0,50.0,8.720109679075742,1.0430306250296186,99.99999999999991,7.209385686734649e-52,999.9999999999923,1.365688124603416e-19,4.999143639774508e-14,3.4140949444849486e-17,3.6211739909706477e-31,1.239295472084593e-34,3.453134732319211e-46,1.4775595966096619e-43,1.606512091602501e-38,5.915072985395374e-42,1.2396411599439368e-35,4.8152457242599345e-39,1.2342037503479946e-47,2.008867156569577e-42,0.12
10.0,0.2269213362958789,0.029393984987068,9.361437585324488e-07,9.086137988407665e-11,1.755014022175629e-13,7.137103588124609e-68,1.2609022686974927e-68,2.3147914421607703e-14,3.101174994493613e-65,5.804490857147669e-66,1.3786248205038345e-11,3.7826805159718565e-28,8.853145420316114,60.0,50.0,8.62622408402023,1.1174587221996093,99.99999999999983,3.730059730901828e-51,999.9999999999865,2.7516510201061117e-19,9.280205888405721e-14,6.878853483901642e-17,1.3574211761829184e-30,5.033981329778892e-34,1.786295814025665e-45,7.0488698381798145e-43,7.070122489038903e-38,2.822048867289114e-41,5.0355027787384e-35,2.1189896632967115e-38,5.889081509529221e-47,8.841121781475516e-42,0.13
10.0,0.24198351619613026,0.03374575066206591,1.332590283197828e-06,1.3817306299090434e-10,2.882144779920307e-13,5.7786071826004945e-67,1.1062550052793496e-67,4.0975474356905955e-14,2.321987964936636e-64,4.7075194674820645e-65,2.2607788397261773e-11,1.099290236291732e-27,8.776042670380436,60.0,50.0,8.5340591541843,1.1902089134547114,99.9999999999997,1.703672649516096e-50,999.9999999999776,5.256202621191972e-19,1.6430383197076508e-13,1.3139941912108715e-16,4.590996594457152e-30,1.837471780385e-33,8.157297678260682e-45,2.987959638081521e-42,2.7819821819900217e-37,1.1963259348648174e-40,1.8380704883285132e-34,8.337268169085381e-38,2.4968271656195864e-46,3.478948166595691e-41,0.14
10.0,0.2567499023022539,0.038350404373804096,1.8492457962567187e-06,2.0380550392768098e-10,4.567364489328861e-13,4.046547872653251e-66,8.332142684994734e-67,6.9634018992353e-14,1.5142727273845158e-63,3.300770588130029e-64,3.577526989959433e-11,2.9610842317395498e-27,8.7003193324069,60.0,50.0,8.443569430104644,1.2613265642474865,99.9999999999995,7.013065610454951e-50,999.9999999999643,9.589915883291357e-19,2.7926945164242145e-13,2.3973684260868665e-16,1.4250038967966614e-29,6.1225893114008605e-33,3.3572985391555576e-44,1.1465716078904124e-41,9.951100412905163e-37,4.5909869051683655e-40,6.124731030164071e-34,2.981999594898115e-37,9.583001454711339e-46,1.24445184196026e-40,0.15
10.0,0.2712284310731785,0.04320005572213751,2.5099809111283594e-06,2.927370680645663e-10,7.016780950046669e-13,2.5029488849621165e-65,5.526027529209399e-66,1.1420847719083693e-13,8.751744126429896e-63,2.0444570007446652e-63,5.488179981168093e-11,7.463777633531313e-27,8.625939463058616,60.0,50.0,8.354711031985433,1.3308554605605556,99.99999999999922,2.636847722735316e-49,999.999999999945,1.6811288418436756e-18,4.581196135396687e-13,4.202615082395038e-16,4.102620264019961e-29,1.884761404653184e-32,1.2620826577827115e-43,4.0331864320371485e-41,3.275288640078221e-36,1.6150415911694702e-39,1.8854663768045137e-33,9.81414911199667e-37,3.3716044077560984e-45,4.096095885993116e-40,0.16
10.0,0.2854267646869131,0.048287083411551905,3.3411550661772964e-06,4.107862435989448e-10,1.0489945700640446e-12,1.376011925056436e-64,3.2429720941190843e-65,1.8156309898039186e-13,4.516126473199331e-62,1.1255566043234788e-62,8.192852780540937e-11,1.774197893365503e-26,8.552868356574136,60.0,50.0,8.26744159188722,1.3988378767162888,99.9999999999988,9.140469041104426e-49,999.9999999999176,2.8453373773970323e-18,7.284286152550973e-13,7.112970588991027e-16,1.104960411410574e-28,5.408065150588804e-32,4.374124765021792e-43,1.3126732318699123e-40,1.0010901594505906e-35,5.256817080679075e-39,5.410220049341499e-33,2.99945659776563e-36,1.0975736950460883e-44,1.2520088256960387e-39,0.17
10.0,0.2993523027279399,0.053604123514939615,4.371641529207589e-06,5.646715058931846e-10,1.5308416548842405e-12,6.821425737359107e-64,1.7063177940941265e-64,2.8077521114583547e-13,2.1111802414266448e-61,5.58614515839335e-62,1.1938839200150766e-10,4.0032886450464505e-26,8.481072492027614,60.0,50.0,8.181720189299675,1.4653146398026424,99.99999999999822,2.9384767141494683e-48,999.9999999998796,4.668197034412125e-18,1.1266714904084803e-12,1.1669843919572184e-15,2.804468174004737e-28,1.4561632159545185e-31,1.4059350837592566e-42,3.977754386731145e-40,2.859977380370502e-35,1.593070192768813e-38,1.4567788852016212e-32,8.568373742134636e-36,3.3266219282315273e-44,3.576929796941397e-39,0.18
10.0,0.3130121935014633,0.05914405812918228,5.632843085101746e-06,7.620692950588441e-10,2.186508513422701e-12,3.112143472784477e-63,8.249516386300177e-64,4.2364562430363016e-13,9.101811959736169e-61,2.551823399114252e-61,1.702751452858185e-10,8.628585150488022e-26,8.410519482269514,60.0,50.0,8.097507288768051,1.530325192045223,99.99999999999743,8.870343515941849e-48,999.999999999828,7.449599332946774e-18,1.7002809807526097e-12,1.8622904041924077e-15,6.758985832234039e-28,3.7127808530609784e-31,4.243290172889612e-42,1.1348635680794802e-39,7.714415034761481e-35,4.5453952900531566e-38,3.714441660572125e-32,2.3110264912695816e-35,9.492891984206463e-44,9.648605608531535e-39,0.19
10.0,0.32641334408067957,0.06490000531666945,7.158698206338011e-06,1.0116653242265159e-09,3.063342704864012e-12,1.2963258586357888e-62,3.624566518308193e-63,6.252425835479197e-13,3.597339612754262e-60,1.06413031177387e-60,2.3821139481912663e-10,1.7832475802153386e-25,8.341178028585992,60.0,50.0,8.014764684505312,1.5939076461937955,99.99999999999635,2.516412211639547e-47,999.999999999759,1.1595627902116957e-17,2.509840862519903e-12,2.8987274238628646e-15,1.5523527073171309e-27,8.990249989319285e-31,1.203550774795131e-41,3.053752267329381e-39,1.9694691077150873e-34,1.2231860009609257e-37,8.994490289317091e-32,5.899531828928151e-35,2.554918505140382e-43,2.463339817932978e-38,0.2
10.0,0.3395624309258202,0.07086530848888938,8.985680360033705e-06,1.3232082959708226e-09,4.2178228990060895e-12,5.038155622108021e-62,1.4833163505343487e-62,9.045733104283899e-13,1.3291987551940504e-59,4.1406303785375874e-60,3.275070599045459e-10,3.551130891508133e-25,8.27301787277806,60.0,50.0,7.933455441852242,1.6560988440606523,99.99999999999493,6.778675535265287e-47,999.9999999996683,1.7648561457024537e-17,3.6317950964462252e-12,4.41185301807548e-15,3.418982440001051e-27,2.0822305238595627e-30,3.2415094634116734e-41,7.821155800275184e-39,4.797281942986645e-34,3.1330007813579436e-37,2.083263460980104e-31,1.4369111655362242e-34,6.544900296329406e-43,6.000453230647881e-38,0.21
10.0,0.35246590974432646,0.0770335265628265,1.1152790329070943e-05,1.707558887565111e-09,5.716654906415012e-12,1.827051175354832e-61,5.642226175218901e-62,1.2853166143774909e-12,4.597345354493254e-59,1.5030435170369714e-59,4.4323902629878064e-10,6.838688292194605e-25,8.206009752660343,60.0,50.0,7.853543842916017,1.716934410880571,99.99999999999305,1.7397596866787863e-46,999.9999999995506,2.6321698485248516e-17,5.161404953095233e-12,6.579975012777072e-15,7.249015718225242e-27,4.631598288239668e-30,8.317872828141771e-41,1.9137200219775768e-38,1.1193454802202444e-33,7.666526045708213e-37,4.634008603449543e-31,3.3524730984535976e-34,1.601764687887832e-42,1.4001241483724276e-37,0.22
10.0,0.36513002269512956,0.08339842679055036,1.3701539761290217e-05,2.176724263062548e-09,7.637719619438997e-12,6.260523781066012e-61,2.025625433829123e-61,1.7965257724812665e-12,1.504547143138708e-58,5.155695587057858e-59,5.913192799976191e-10,1.2769527659671454e-24,8.140125369549478,60.0,50.0,7.774995346854349,1.7764487950254915,99.99999999999062,4.278621360437099e-46,999.9999999994001,3.8536012963533605e-17,7.215588620915402e-12,9.633314106651975e-15,1.4840939128783055e-26,9.929835584434293e-30,2.045253063987915e-40,4.495832391621842e-38,2.512559591607904e-33,1.801196551626812e-36,9.935246331426933e-31,7.524607533528199e-34,3.763734803063883e-42,3.1429133478311527e-37,0.23
10.0,0.3775608091155115,0.08995397407002881,1.66759330290405e-05,2.7439097276452204e-09,1.0071403006805957e-11,2.0322954732680145e-60,6.878345528160563e-61,2.473599184617497e-12,4.672971830524897e-58,1.6754468659101454e-58,7.785906712655729e-10,2.318240520596879e-24,8.075337339857317,60.0,50.0,7.697776530741806,1.8346753271365024,99.99999999998751,1.011665102906645e-45,999.9999999992094,5.547073065259961e-17,9.936842584092863e-12,1.3866646112792517e-14,2.9428353315306776e-26,2.0581272060909778e-29,4.835039059945769e-40,1.0173596959583136e-37,5.4425268075357154e-33,4.0762084325474736e-36,2.0592993277530865e-30,1.6297998205634938e-33,8.518678809356135e-42,6.808168583144714e-37,0.24
10.0,0.38976411275616224,0.09669432376403035,2.0122440773489235e-05,3.423551042720784e-09,1.3121702105652313e-11,6.28012769830394e-60,2.220043788231308e-60,3.3591917062860417e-12,1.383845689814995e-57,5.1830547079710666e-58,1.0129054096945863e-09,4.1014333062425355e-24,8.01161916243522,60.0,50.0,7.621855049679058,1.891646260013325,99.99999999998356,2.3074170782816328e-45,999.9999999989706,7.86158295884475e-17,1.3496927196194396e-11,1.9652425015635358e-14,5.666875665684242e-26,4.135559386629707e-29,1.1025773747975032e-39,2.224442176749795e-37,1.1410095239838955e-32,8.913206202093102e-36,4.138016882302105e-30,3.416559723655216e-33,1.8629791047914085e-41,1.4273574259624532e-36,0.25
10.0,0.40174558961893303,0.10361381392400931,2.4089969658307345e-05,4.231348702578587e-09,1.6907449847719437e-11,1.8595052406794334e-59,6.860946247171569e-60,4.504257067154979e-12,3.930620680776836e-57,1.5364501995411912e-57,1.3032116304325815e-09,7.086388018186792e-24,7.948945183202637,60.0,49.99999999999999,7.547199593583704,1.9473928118220902,99.99999999997863,5.0946283043409195e-45,999.9999999986745,1.0983442922442321e-16,1.8101084182789816e-11,2.7456377702275462e-14,1.0623598602022247e-25,8.078088394197021e-29,2.43396587577894e-39,4.714668007443032e-37,2.3220232638503765e-32,1.8892750796103697e-35,8.083089910232213e-30,6.952357594541923e-33,3.949370646849727e-41,2.9048511799627708e-36,0.26
10.0,0.4135107154327958,0.11070695788192288,2.8629829045311723e-05,5.184299224234676e-09,2.156355634290122e-11,5.260356862369865e-59,2.021473227726724e-59,5.969156544312048e-12,1.068898536415925e-56,4.351488213708795e-57,1.6596405519535608e-09,1.1976838800853931e-23,7.887290561407039,60.0,49.99999999999998,7.473779845974242,2.0019452073100004,99.9999999999725,1.0902756590381938e-44,999.9999999983108,1.5143233767990752e-16,2.399252465857013e-11,3.785488779953791e-14,1.942147456667499e-25,1.5364283456022226e-28,5.207835997853422e-39,9.700419503705975e-37,4.594272428412574e-32,3.887459493229569e-35,1.5374179998411635e-29,1.3754601211776015e-32,8.127506041442675e-41,5.747618584858449e-36,0.27
10.0,0.42506479278166787,0.1179684372002008,3.379569265854052e-05,6.3007231442689005e-09,2.7242295271165875e-11,1.4286821038298437e-58,5.707154851907456e-59,7.824876193259592e-12,2.7953178603386945e-56,1.1830840873672352e-56,2.093596054319754e-09,1.9832958903489017e-23,7.826631237455776,60.0,49.999999999999964,7.401566444674106,2.0553327170999323,99.99999999996497,2.266148223780361e-44,999.9999999978676,2.062385332217532e-16,3.145735976963958e-11,5.155511243593952e-14,3.4688158506700937e-25,2.8506845459757363e-28,1.0822519402461253e-38,1.941320335737711e-36,8.854550921227969e-32,7.780434425655073e-35,2.8525920476817853e-29,2.6507178133387936e-32,1.6268742818022903e-40,1.1077751507260931e-35,0.28
10.0,0.43641295798713053,0.12539309487398198,3.964355666746468e-05,7.600290242694206e-09,3.411462922299747e-11,3.743524086286121e-58,1.5526711216197536e-58,1.01543469594535e-11,7.060774422930811e-56,3.1032061393056468e-56,2.6178462474772336e-09,3.22278717738432e-23,7.7669439018518425,60.0,49.99999999999994,7.330530943864712,2.1075836956360274,99.99999999995576,4.586965775361062e-44,999.9999999973315,2.7769679468860795e-16,4.0829951419615406e-11,6.941788555293533e-14,6.064132594443234e-25,5.170261135459106e-28,2.1902029510318883e-38,3.788145054885691e-36,1.6660375607824752e-31,1.5183246323476114e-34,5.173850478125397e-29,4.987091375336341e-32,3.175219200120324e-40,2.0844131046105761e-35,0.29
10.0,0.447560187299891,0.13297592922622337,4.623169692454514e-05,9.104040429351761e-09,4.237148581498555e-11,9.478575415040502e-58,4.077113712976265e-58,1.3053784529630994e-11,1.7254482769809533e-55,7.865419919861636e-56,3.246610886515849e-09,5.145418375507096e-23,7.70820596725055,60.0,49.999999999999915,7.260645779950659,2.1587256153172216,99.9999999999446,9.056334475405994e-44,999.9999999966881,3.699634273296569e-16,5.249834664347196e-11,9.24821445735171e-14,1.0390788065828137e-24,9.17997155480417e-28,4.323444961787609e-38,7.218816518579916e-36,3.065060889819692e-31,2.89358009706735e-34,9.186575463028988e-29,9.174177657934862e-32,6.0520658137592654e-40,3.8348825668235093e-35,0.3
10.0,0.458511303226752,0.14071208767719404,5.362062128161994e-05,1.0834403469084327e-08,5.222513021320073e-11,2.325346021615836e-57,1.0362285766040573e-57,1.6634192392384437e-11,4.089747449479412e-55,1.931584155751016e-55,3.995654713195468e-09,8.08110950559076e-23,7.650395539904332,60.0,49.999999999999886,7.191884236677582,2.2087851013780724,99.99999999993118,1.7471726476588141e-43,999.999999995921,4.88021395673596e-16,6.691037741815169e-11,1.219934578135416e-13,1.7474842301846764e-24,1.597981123537849e-27,8.339340012050111e-38,1.3456711670803034e-35,5.522170112427609e-31,5.394361074068367e-34,1.5991710046305497e-28,1.6527349999132816e-31,1.1284111629731957e-39,6.909342750961865e-35,0.31
10.0,0.46927098024206826,0.14859686112973725,6.187302174388745e-05,1.2815214777100463e-08,6.391048730053726e-11,5.531737948002715e-57,2.5505362109180994e-57,2.1022886644964386e-11,9.411313448079837e-55,4.5996286563679285e-55,4.8823765322320285e-09,1.2497523491991153e-22,7.593491393885153,60.0,49.99999999999985,7.124220413643085,2.2577879633765696,99.9999999999151,3.2975135152831675e-43,999.9999999950122,6.37801784869057e-16,8.45798530980725e-11,1.5943438336848754e-13,2.8876597238922516e-24,2.730230155674296e-27,1.5736234145639592e-37,2.4567386096311143e-35,9.754492711844805e-31,9.848987758056012e-34,2.732332144218101e-28,2.9191976326268955e-31,2.0605265657934786e-39,1.2205221072293916e-34,0.32
10.0,0.47984375061218904,0.1566256782513745,7.105372173338626e-05,1.5071729753354697e-08,7.768655945615744e-11,1.2804701982316371e-56,6.103432621598695e-57,2.6365201942427064e-11,2.1091744823730077e-54,1.0657720706985177e-54,5.925903954353947e-09,1.9051217813862053e-22,7.5374729447969795,60.0,49.9999999999998,7.057629194184792,2.3057592273048053,99.99999999989599,6.099183461217734e-43,999.9999999939417,8.26325277033035e-16,1.0609349279723045e-10,2.065598304094893e-13,4.694350216718683e-24,4.5846298425781885e-27,2.910073792686267e-37,4.399707218059052e-35,1.6918399500966346e-30,1.7639574851201178e-33,4.588275844511028e-28,5.062713286353624e-31,3.690916266192452e-39,2.1169679754097094e-34,0.33
10.0,0.49023400939630035,0.16479410057382793,8.122962638354003e-05,1.763063401009509e-08,9.383772247425643e-11,2.886303632352561e-56,1.4209866205466584e-56,3.2826133940989616e-11,4.607275310651713e-54,2.4047529979289977e-54,7.147179087491933e-09,2.864996904602033e-22,7.482320227204797,60.0,49.99999999999974,6.992086217808498,2.3527231631596512,99.99999999987338,1.1066650880174406e-42,999.999999992688,1.0618450319404838e-15,1.3211760484773705e-10,2.654327711467392e-13,7.51426893461141e-24,7.5733442292245e-27,5.279179722137249e-37,7.736670775842746e-35,2.883941447592195e-30,3.102060086965139e-33,7.579559729193209e-28,8.629301986565132e-31,6.491661341740157e-39,3.6087394681809686e-34,0.34
10.0,0.5004460199249561,0.1730978171299451,9.246966534302435e-05,2.0520053228761588e-08,1.1267519474335944e-10,6.347325322667948e-56,3.2249002054150015e-56,4.0592260233229575e-11,9.827060407737358e-54,5.293589975485448e-54,8.5690550409996e-09,4.253888543146915e-22,7.428013869908717,60.0,49.99999999999965,6.927567849983762,2.398703315145897,99.99999999984678,1.9722348182493634e-42,999.9999999912269,1.3540189537697417e-15,1.6340590280252084e-10,3.384672973363846e-13,1.1854820636818761e-23,1.2319465461493083e-26,9.40646806969265e-37,1.3373826043804351e-34,4.8368150877877696e-30,5.362701170603e-33,1.2329890584687983e-27,1.4471507915250464e-30,1.1224033915621332e-38,6.0526099962477265e-34,0.35000000000000003
10.0,0.510483918282632,0.18153264007594772,0.00010484474082738295,2.3769558643110938e-08,1.34538331400438e-10,1.3634553154399912e-55,7.142714874165129e-56,4.9873538642520145e-11,2.049165503337884e-53,1.1382129356304022e-53,1.0216379772706324e-08,6.240424841744325e-22,7.374535075712287,60.0,49.99999999999956,6.864051157429656,2.4437225263894073,99.99999999981563,3.4552958247076325e-42,999.9999999895327,1.7140799437235858e-15,2.00806829359251e-10,4.284711728950182e-13,1.8447585267104232e-23,1.9749992152141244e-26,1.6476721124415086e-36,2.2745920972224137e-34,7.988055764948429e-30,9.121438859276174e-33,1.9767210636823066e-27,2.3897935684862776e-30,1.9093632340568036e-38,9.996280569188854e-34,0.36
10.0,0.5203517184622902,0.19009449965905667,0.00011842766704837945,2.7410172662640483e-08,1.59796131643956e-10,2.8649394898459686e-55,1.5463037197067655e-55,6.090544086685562e-11,4.183053074773732e-53,2.39396139040019e-53,1.211609331876623e-08,9.051269125222075e-22,7.321865598157533,60.0,49.999999999999446,6.801513879695243,2.487802967355376,99.99999999977933,5.957301312736327e-42,999.9999999875774,2.155042131548344e-15,2.452722493290314e-10,5.386973787437642e-13,2.833794407598542e-23,3.1231189533068414e-26,2.840223603162632e-36,3.809994571524693e-34,1.300265260413771e-29,1.527974684271027e-32,3.1259219203595265e-27,3.889700524643863e-30,3.198904941154318e-38,1.6272095549652125e-33,0.37
