Time,M,T,BR,E_slow,E_fast,f_prime,T_a,T_b,delta_T,kinc,tdose1,tdose2,tdose3,M_c,t_day,t_night,tprime,day_length,km,c,k,pEtot,kR,AMT_dose,pEf1,pEs1,pEf2,pEs2,pEf3,pEs3,f2_drug,T_day,T_night,kb,M_b,M_day,M_night,t_prime,alpha,delta_high_dose,M_night_baseline,gNsTs1,gNsTs2,gNsTs3,gNfTf1,gNfTf2,gNfTf3,Ns,Nf,Ts,Tf,X1,X2,X3,Kf,Ks,COMpartment
0.11,3.499850515463685,38.785037472812036,0.0,0.0,0.0,2.0846914871092719e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,396.0,86400.0,1.1375,3.47,0.19672455503384464,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068394545786,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9954166666666667,-2.995416666666667,-4.995416666666666,10.869565217391305,1.6326530612244896,1.0
0.12,3.4998378306932323,38.78504061271649,0.0,0.0,0.0,2.0893437929764019e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,432.0,86400.0,1.1375,3.47,0.19672463604337964,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068394995041,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.995,-2.9949999999999997,-4.995,10.869565217391305,1.6326530612244896,1.0
0.13,3.499825289388247,38.785043710382276,0.0,0.0,0.0,2.0940064811689105e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,468.0,86400.0,1.1375,3.47,0.19672471596315683,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683954452984,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9945833333333334,-2.9945833333333334,-4.994583333333334,10.869565217391305,1.6326530612244896,1.0
0.14,3.499812889932555,38.78504676629784,0.0,0.0,0.0,2.0986795748565353e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,504.00000000000006,86400.0,1.1375,3.47,0.19672479480577837,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068395896561,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9941666666666666,-2.9941666666666666,-4.994166666666667,10.869565217391305,1.6326530612244896,1.0
0.15,3.499800630723352,38.78504978094759,0.0,0.0,0.0,2.1033630972606973e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,540.0,86400.0,1.1375,3.47,0.1967248725837419,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683963488303,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.99375,-2.99375,-4.9937499999999995,10.869565217391305,1.6326530612244896,1.0
0.16,3.499788510143529,38.78505275482029,0.0,0.0,0.0,2.1080570716546409e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,576.0,86400.0,1.1375,3.47,0.19672494930965767,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683968021095,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9933333333333333,-2.9933333333333336,-4.993333333333333,10.869565217391305,1.6326530612244896,1.0
0.17,3.4997765266212464,38.78505568839094,0.0,0.0,0.0,2.1127615213635697e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,612.0,86400.0,1.1375,3.47,0.1967250249957804,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683972563994,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9929166666666666,-2.9929166666666664,-4.992916666666667,10.869565217391305,1.6326530612244896,1.0
0.18,3.49976467860904,38.78505858212716,0.0,0.0,0.0,2.117476469764718e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,648.0,86400.0,1.1375,3.47,0.19672509965417476,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683977117032,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9925,-2.9924999999999997,-4.9925,10.869565217391305,1.6326530612244896,1.0
0.19,3.49975296457952,38.785061436490444,0.0,0.0,0.0,2.1222019402874948e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,684.0,86400.0,1.1375,3.47,0.1967251732967476,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068398168024,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9920833333333333,-2.9920833333333334,-4.992083333333333,10.869565217391305,1.6326530612244896,1.0
0.2,3.4997413830253707,38.785064251936234,0.0,0.0,0.0,2.1269379564136063e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,720.0,86400.0,1.1375,3.47,0.19672524593524895,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683986253617,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9916666666666667,-2.9916666666666667,-4.991666666666666,10.869565217391305,1.6326530612244896,1.0
0.21,3.4997299324593545,38.78506702891384,0.0,0.0,0.0,2.1316845416771422e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,756.0,86400.0,1.1375,3.47,0.1967253175812713,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683990837213,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.99125,-2.9912500000000004,-4.99125,10.869565217391305,1.6326530612244896,1.0
0.22,3.4997186114143073,38.78506976786651,0.0,0.0,0.0,2.136441719664739e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,792.0,86400.0,1.1375,3.47,0.19672538824625008,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330683995431036,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9908333333333333,-2.9908333333333332,-4.990833333333334,10.869565217391305,1.6326530612244896,1.0
0.23,3.499707418443141,38.78507246923137,0.0,0.0,0.0,2.1412095140156468e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,828.0,86400.0,1.1375,3.47,0.19672545794146357,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068400003511,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9904166666666666,-2.9904166666666665,-4.9904166666666665,10.869565217391305,1.6326530612244896,1.0
0.24,3.4996963521188427,38.78507513343947,0.0,0.0,0.0,2.145987948421872e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,864.0,86400.0,1.1375,3.47,0.19672552667803245,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684004649453,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9900000000000001,-2.99,-4.99,10.869565217391305,1.6326530612244896,1.0
0.25,3.4996854110173903,38.78507776092095,0.0,0.0,0.0,2.1507770466283134e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,900.0,86400.0,1.1375,3.47,0.19672559446705462,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684009274096,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9895833333333334,-2.9895833333333335,-4.989583333333333,10.869565217391305,1.6326530612244896,1.0
0.26,3.4996745936596896,38.78508035212268,0.0,0.0,0.0,2.1555768324328397e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,936.0,86400.0,1.1375,3.47,0.1967256613200592,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068401390906,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9891666666666666,-2.9891666666666663,-4.989166666666667,10.869565217391305,1.6326530612244896,1.0
0.27,3.4996638986365665,38.78508290747029,0.0,0.0,0.0,2.1603873296864269e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,972.0000000000001,86400.0,1.1375,3.47,0.19672572724802762,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684018554366,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.98875,-2.98875,-4.9887500000000005,10.869565217391305,1.6326530612244896,1.0
0.28,3.4996533245649273,38.7850854273815,0.0,0.0,0.0,2.1652085622933003e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1008.0000000000001,86400.0,1.1375,3.47,0.19672579226173692,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684023210046,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9883333333333333,-2.9883333333333333,-4.988333333333333,10.869565217391305,1.6326530612244896,1.0
0.29,3.499642870078737,38.78508791226886,0.0,0.0,0.0,2.1700405542110094e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1044.0,86400.0,1.1375,3.47,0.19672585637183063,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684027876114,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9879166666666667,-2.9879166666666666,-4.987916666666666,10.869565217391305,1.6326530612244896,1.0
0.3,3.4996325338290224,38.78509036253971,0.0,0.0,0.0,2.174883329450572e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1080.0,86400.0,1.1375,3.47,0.19672591958881872,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068403255259,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9874999999999999,-2.9875000000000003,-4.9875,10.869565217391305,1.6326530612244896,1.0
0.31,3.499622314483869,38.78509277859625,0.0,0.0,0.0,2.1797369120766011e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1116.0,86400.0,1.1375,3.47,0.19672598192307741,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068403723951,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9870833333333334,-2.987083333333333,-4.9870833333333335,10.869565217391305,1.6326530612244896,1.0
0.32,3.499612210728424,38.78509516083549,0.0,0.0,0.0,2.1846013262073943e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1152.0,86400.0,1.1375,3.47,0.19672604338484975,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068404193688,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9866666666666667,-2.986666666666667,-4.986666666666667,10.869565217391305,1.6326530612244896,1.0
0.33,3.499602221264894,38.78509750964925,0.0,0.0,0.0,2.1894765960151e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1188.0,86400.0,1.1375,3.47,0.19672610398424473,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068404664474,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9862500000000001,-2.98625,-4.98625,10.869565217391305,1.6326530612244896,1.0
0.34,3.499592344812546,38.78509982542417,0.0,0.0,0.0,2.1943627457257873e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1224.0,86400.0,1.1375,3.47,0.1967261637312377,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.53306840513631,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9858333333333333,-2.9858333333333333,-4.985833333333333,10.869565217391305,1.6326530612244896,1.0
0.35,3.499582580097457,38.78510210854485,0.0,0.0,0.0,2.1992597996195886e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1260.0,86400.0,1.1375,3.47,0.1967262226357512,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068405609199,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9854166666666666,-2.985416666666667,-4.985416666666667,10.869565217391305,1.6326530612244896,1.0
0.36,3.4995729258176738,38.78510435940438,0.0,0.0,0.0,2.2041677820308456e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1296.0,86400.0,1.1375,3.47,0.1967262807079271,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068406083144,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.985,-2.985,-4.985,10.869565217391305,1.6326530612244896,1.0
0.37,3.499563380718212,38.78510657838161,0.0,0.0,0.0,2.209086717348181e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1332.0,86400.0,1.1375,3.47,0.19672633795753963,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684065581464,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9845833333333333,-2.984583333333333,-4.984583333333333,10.869565217391305,1.6326530612244896,1.0
0.38,3.49955394356475,38.785108765849095,0.0,0.0,0.0,2.2140166300146458e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1368.0,86400.0,1.1375,3.47,0.19672639439420078,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684070342087,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9841666666666667,-2.984166666666667,-4.984166666666667,10.869565217391305,1.6326530612244896,1.0
0.39,3.4995446131382164,38.78511092217479,0.0,0.0,0.0,2.2189575445278607e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1404.0,86400.0,1.1375,3.47,0.19672645002740366,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068407511333,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.98375,-2.98375,-4.98375,10.869565217391305,1.6326530612244896,1.0
0.4,3.499535388234792,38.785113047721985,0.0,0.0,0.0,2.2239094854400952e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1440.0,86400.0,1.1375,3.47,0.19672650486652135,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684079895227,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9833333333333334,-2.983333333333333,-4.983333333333333,10.869565217391305,1.6326530612244896,1.0
0.41,3.499526267665908,38.78511514284938,0.0,0.0,0.0,2.2288724773584134e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1476.0,86400.0,1.1375,3.47,0.1967265589208081,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.5330684084687793,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9829166666666667,-2.9829166666666667,-4.982916666666667,10.869565217391305,1.6326530612244896,1.0
0.42,3.4995172502582474,38.78511720791101,0.0,0.0,0.0,2.2338465449448058e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1512.0,86400.0,1.1375,3.47,0.1967266121993981,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068408949106,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9824999999999999,-2.9825,-4.9825,10.869565217391305,1.6326530612244896,1.0
0.43,3.4995083348537435,38.785119243256304,0.0,0.0,0.0,2.2388317129162876e-07,21.0,38.0,1.57,0.0258,24.0,72.0,120.0,3.498729016764704,17.5,6.73,1548.0,86400.0,1.1375,3.47,0.19672666471130676,0.144,5.35,3.0,1.0,0.2,3.57,2.43,8.0,50.0,0.0,38.785,37.215,0.17647058823529413,3.0,3.498729016764704,2.533068409430504,45.12,0.2229166,1.0,2.5330681932352963,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.45,0.368,-0.9820833333333333,-2.982083333333333,-4.982083333333333,10.869565217391305,1.6326530612244896,1.0
