data_generator_IKS,data_generator_T
0.020700345,882.70001
0.021250406,887.25
0.021810405,891.79999
0.022380415,896.34998
0.022960512,900.90002
0.023550762,905.45001
0.024151238,910.0
0.024762006,914.54999
0.025383133,919.09998
0.026014687,923.65002
0.02665673,928.20001
0.027309325,932.75
0.027972532,937.29999
0.02864641,941.84998
0.029331015,946.40002
0.030026408,950.95001
0.030732637,955.5
0.031449761,960.04999
0.032177825,964.59998
0.032916877,969.15002
0.033666972,973.70001
0.034428149,978.25
0.035200458,982.79999
0.035983931,987.34998
0.036778618,991.90002
0.037584551,996.45001
0.038401771,1001.0
0.039230309,1005.55
0.040070195,1010.1
0.040921468,1014.65
0.041784149,1019.2
0.042658266,1023.75
0.043543845,1028.3
0.04444091,1032.85
0.045349482,1037.4
0.046269577,1041.95
0.047201209,1046.5
0.0481444,1051.05
0.049099158,1055.6
0.050065491,1060.15
0.051043414,1064.7
0.052032929,1069.25
0.053034041,1073.8
0.05404675,1078.35
0.05507106,1082.9
0.056106966,1087.45
0.057154465,1092.0
0.058213551,1096.55
0.059284214,1101.1
0.060366448,1105.65
0.06146023,1110.2
0.062565558,1114.75
0.063682407,1119.3
0.06481076,1123.85
0.065950595,1128.4
0.067101888,1132.95
0.068264619,1137.5
0.069438748,1142.05
0.070624262,1146.6
0.071821116,1151.15
0.073029287,1155.7
0.074248731,1160.25
0.075479411,1164.8
0.076721288,1169.35
0.077974319,1173.9
0.079238467,1178.45
0.080513678,1183.0
0.081799902,1187.55
0.0830971,1192.1
0.084405206,1196.65
0.085724175,1201.2
0.087053947,1205.75
0.088394471,1210.3
0.089745678,1214.85
0.091107503,1219.4
0.0924799,1223.95
0.093862787,1228.5
0.095256098,1233.05
0.096659772,1237.6
0.098073728,1242.15
0.099497899,1246.7
0.10093222,1251.25
0.1023766,1255.8
0.10383096,1260.35
0.10529522,1264.9
0.10676931,1269.45
0.10825314,1274.0
0.10974663,1278.55
0.11124968,1283.1
0.11276221,1287.65
0.11428414,1292.2
0.11581537,1296.75
0.11735581,1301.3
0.11890536,1305.85
0.12046393,1310.4
0.12203142,1314.95
0.12360773,1319.5
0.12519278,1324.05
0.12678644,1328.6
0.12838863,1333.15
0.12999922,1337.7
0.13161814,1342.25
0.13324527,1346.8
0.1348805,1351.35
0.13652371,1355.9
0.13817482,1360.45
0.13983369,1365.0
0.14150023,1369.55
0.14317432,1374.1
0.14485586,1378.65
0.14654471,1383.2
0.14824077,1387.75
0.14994392,1392.3
0.15165405,1396.85
0.15337105,1401.4
0.15509477,1405.95
0.15682513,1410.5
0.15856199,1415.05
0.16030523,1419.6
0.16205473,1424.15
0.16381037,1428.7
0.16557203,1433.25
0.16733959,1437.8
0.16911294,1442.35
0.17089193,1446.9
0.17267643,1451.45
0.17446634,1456.0
0.17626154,1460.55
0.17806189,1465.1
0.17986727,1469.65
0.18167755,1474.2
0.18349262,1478.75
0.18531232,1483.3
0.18713656,1487.85
0.1889652,1492.4
0.19079812,1496.95
0.19263519,1501.5
0.19447628,1506.05
0.19632128,1510.6
0.19817004,1515.15
0.20002244,1519.7
0.20187837,1524.25
0.20373769,1528.8
0.20560028,1533.35
0.20746602,1537.9
0.20933478,1542.45
0.21120642,1547.0
0.21308084,1551.55
0.21495789,1556.1
0.21683748,1560.65
0.21871947,1565.2
0.22060372,1569.75
0.22249013,1574.3
0.22437857,1578.85
0.22626893,1583.4
0.22816107,1587.95
0.23005487,1592.5
0.23195021,1597.05
0.23384699,1601.6
0.23574507,1606.15
0.23764433,1610.7
0.23954467,1615.25
0.24144596,1619.8
0.24334809,1624.35
0.24525094,1628.9
0.2471544,1633.45
0.24905834,1638.0
0.25096267,1642.55
0.25286725,1647.1
0.25477198,1651.65
0.25667676,1656.2
0.25858146,1660.75
0.26048601,1665.3
0.26239023,1669.85
0.26429406,1674.4
0.26619741,1678.95
0.26810014,1683.5
0.27000213,1688.05
0.27190331,1692.6
0.27380359,1697.15
0.2757028,1701.7
0.27760091,1706.25
0.2794978,1710.8
0.28139332,1715.35
0.28328744,1719.9
0.28518003,1724.45
0.28707099,1729.0
0.28896025,1733.55
0.29084769,1738.1
0.29273319,1742.65
0.29461673,1747.2
0.29649815,1751.75
0.29837739,1756.3
0.30025437,1760.85
0.302129,1765.4
0.30400115,1769.95
0.3058708,1774.5
0.3077378,1779.05
0.30960211,1783.6
0.31146362,1788.15
0.31332228,1792.7
0.31517798,1797.25
0.31703067,1801.8
0.31888023,1806.35
0.3207266,1810.9
0.3225697,1815.45
0.32440948,1820.0
0.32624584,1824.55
0.32807872,1829.1
0.32990804,1833.65
0.33173373,1838.2
0.3335557,1842.75
0.33537394,1847.3
0.3371883,1851.85
0.33899879,1856.4
0.34080532,1860.95
0.3426078,1865.5
0.34440619,1870.05
0.34620041,1874.6
0.34799042,1879.15
0.34977615,1883.7
0.35155755,1888.25
0.35333455,1892.8
0.3551071,1897.35
0.35687512,1901.9
0.35863861,1906.45
0.36039746,1911.0
0.36215165,1915.55
0.36390114,1920.1
0.36564583,1924.65
0.36738572,1929.2
0.36912072,1933.75
0.37085083,1938.3
0.37257597,1942.85
0.37429607,1947.4
0.37601116,1951.95
0.37772113,1956.5
0.37942597,1961.05
0.38112566,1965.6
0.3828201,1970.15
0.3845093,1974.7
0.38619319,1979.25
0.38787174,1983.8
0.38954493,1988.35
0.3912127,1992.9
0.39287505,1997.45
0.39453194,2002.0
0.39618328,2006.55
0.39782912,2011.1
0.39946938,2015.65
0.40110403,2020.2
0.40273306,2024.75
0.40435645,2029.3
0.40597415,2033.85
0.40758613,2038.4
0.40919238,2042.95
0.41079286,2047.5
0.41238758,2052.05
0.41397649,2056.6001
0.41555956,2061.1499
0.41713679,2065.7
0.41870815,2070.25
0.4202736,2074.8
0.42183316,2079.3501
0.42338678,2083.8999
0.42493448,2088.45
0.42647618,2093.0
0.42801192,2097.55
0.42954168,2102.1001
0.43106544,2106.6499
0.43258315,2111.2
0.43409485,2115.75
0.43560049,2120.3
0.43710008,2124.8501
0.4385936,2129.3999
0.44008106,2133.95
0.44156241,2138.5
0.44303766,2143.05
0.44450682,2147.6001
0.44596988,2152.1499
0.4474268,2156.7
0.44887757,2161.25
0.45032224,2165.8
0.45176077,2170.3501
0.45319316,2174.8999
0.45461941,2179.45
0.45603952,2184.0
0.45745346,2188.55
0.45886126,2193.1001
0.46026289,2197.6499
0.46165836,2202.2
0.46304768,2206.75
0.46443087,2211.3
0.46580788,2215.8501
0.46717873,2220.3999
0.46854344,2224.95
0.46990201,2229.5
0.47125441,2234.05
0.47260067,2238.6001
0.47394079,2243.1499
0.47527477,2247.7
0.47660261,2252.25
0.47792432,2256.8
0.47923991,2261.3501
0.4805494,2265.8999
0.48185277,2270.45
0.48315001,2275.0
0.48444119,2279.55
0.48572624,2284.1001
0.48700523,2288.6499
0.48827815,2293.2
0.48954499,2297.75
0.49080577,2302.3
0.49206051,2306.8501
0.49330923,2311.3999
0.4945519,2315.95
0.49578854,2320.5
0.49701917,2325.05
0.49824384,2329.6001
0.49946249,2334.1499
0.5006752,2338.7
0.5018819,2343.25
0.50308269,2347.8
0.50427753,2352.3501
0.50546646,2356.8999
0.50664943,2361.45
0.50782651,2366.0
0.50899774,2370.55
0.51016313,2375.1001
0.51132262,2379.6499
0.51247627,2384.2
0.51362407,2388.75
0.5147661,2393.3
0.51590228,2397.8501
0.51703274,2402.3999
0.51815736,2406.95
0.51927626,2411.5
0.52038944,2416.05
0.52149695,2420.6001
0.52259868,2425.1499
0.52369475,2429.7
0.52478516,2434.25
0.52586991,2438.8
0.52694899,2443.3501
0.52802253,2447.8999
0.5290904,2452.45
0.53015274,2457.0
0.53120947,2461.55
0.53226066,2466.1001
0.53330636,2470.6499
0.53434652,2475.2
0.5353812,2479.75
0.53641039,2484.3
0.53743416,2488.8501
0.53845245,2493.3999
0.53946537,2497.95
0.54047287,2502.5
0.54147494,2507.05
0.54247171,2511.6001
0.54346311,2516.1499
0.54444921,2520.7
0.54543,2525.25
0.54640555,2529.8
0.5473758,2534.3501
0.5483408,2538.8999
0.54930061,2543.45
0.55025518,2548.0
0.55120462,2552.55
0.55214882,2557.1001
0.55308795,2561.6499
0.55402195,2566.2
0.55495083,2570.75
0.55587465,2575.3
0.55679339,2579.8501
0.55770707,2584.3999
0.55861574,2588.95
0.55951947,2593.5
0.56041819,2598.05
0.5613119,2602.6001
0.56220073,2607.1499
0.56308466,2611.7
0.56396365,2616.25
0.56483781,2620.8
0.56570709,2625.3501
0.56657153,2629.8999
0.56743121,2634.45
0.56828606,2639.0
0.56913614,2643.55
0.56998146,2648.1001
0.57082212,2652.6499
0.57165802,2657.2
0.57248926,2661.75
0.5733158,2666.3
0.57413775,2670.8501
0.57495505,2675.3999
0.5757677,2679.95
0.57657582,2684.5
0.57737941,2689.05
0.57817841,2693.6001
0.57897294,2698.1499
0.57976294,2702.7
0.58054852,2707.25
0.58132958,2711.8
0.58210623,2716.3501
0.58287847,2720.8999
0.58364636,2725.45
0.58440983,2730.0
0.58516896,2734.55
0.58592379,2739.1001
0.58667427,2743.6499
0.58742052,2748.2
0.58816242,2752.75
0.58890015,2757.3
0.58963364,2761.8501
0.59036291,2766.3999
0.591088,2770.95
0.59180897,2775.5
0.59252578,2780.05
0.59323841,2784.6001
0.59394699,2789.1499
0.59465152,2793.7
0.59535193,2798.25
0.59604836,2802.8
0.59674072,2807.3501
0.5974291,2811.8999
0.59811354,2816.45
0.59879398,2821.0
0.5994705,2825.55
0.60014307,2830.1001
0.60081178,2834.6499
0.60147655,2839.2
0.60213751,2843.75
0.60279465,2848.3
0.60344797,2852.8501
0.60409749,2857.3999
0.60474318,2861.95
0.60538518,2866.5
0.60602337,2871.05
0.60665792,2875.6001
0.60728872,2880.1499
0.60791582,2884.7
0.60853928,2889.25
0.60915911,2893.8
0.6097753,2898.3501
0.61038792,2902.8999
0.61099696,2907.45
0.61160237,2912.0
0.61220431,2916.55
0.61280268,2921.1001
0.61339754,2925.6499
0.61398888,2930.2
0.61457682,2934.75
0.61516124,2939.3
0.61574227,2943.8501
0.61631989,2948.3999
0.61689407,2952.95
0.6174649,2957.5
0.61803234,2962.05
0.61859649,2966.6001
0.61915731,2971.1499
0.6197148,2975.7
0.620269,2980.25
0.62081993,2984.8
0.62136763,2989.3501
0.62191206,2993.8999
0.62245327,2998.45
0.62299132,3003.0
0.62352616,3007.55
0.62405789,3012.1001
0.6245864,3016.6499
0.62511182,3021.2
0.62563413,3025.75
0.62615335,3030.3
0.62666947,3034.8501
0.62718254,3039.3999
0.62769258,3043.95
0.62819958,3048.5
0.62870359,3053.05
0.62920457,3057.6001
0.62970263,3062.1499
0.6301977,3066.7
0.6306898,3071.25
0.63117898,3075.8
0.63166529,3080.3501
0.63214868,3084.8999
0.63262922,3089.45
0.63310689,3094.0
0.6335817,3098.55
0.63405371,3103.1001
0.63452286,3107.6499
0.63498926,3112.2
0.63545287,3116.75
0.63591367,3121.3
0.63637179,3125.8501
0.63682711,3130.3999
0.63727975,3134.95
0.6377297,3139.5
0.63817692,3144.05
0.63862151,3148.6001
0.63906342,3153.1499
0.6395027,3157.7
0.63993937,3162.25
0.64037341,3166.8
0.64080489,3171.3501
0.64123374,3175.8999
0.64166003,3180.45
0.64208376,3185.0
0.64250499,3189.55
0.64292365,3194.1001
0.64333987,3198.6499
0.64375353,3203.2
0.64416474,3207.75
0.64457351,3212.3
0.64497977,3216.8501
0.64538366,3221.3999
0.64578509,3225.95
0.64618409,3230.5
0.64658076,3235.05
0.64697498,3239.6001
0.64736688,3244.1499
0.6477564,3248.7
0.64814359,3253.25
0.64852846,3257.8
0.648911,3262.3501
0.64929128,3266.8999
0.64966923,3271.45
0.65004492,3276.0
0.6504184,3280.55
0.65078956,3285.1001
0.65115857,3289.6499
0.65152532,3294.2
0.6518898,3298.75
0.6522522,3303.3
0.65261233,3307.8501
0.65297031,3312.3999
0.65332615,3316.95
0.65367985,3321.5
0.65403146,3326.05
0.65438092,3330.6001
0.65472823,3335.1499
0.65507346,3339.7
0.65541667,3344.25
0.65575778,3348.8
0.65609682,3353.3501
0.65643382,3357.8999
0.6567688,3362.45
0.65710175,3367.0
0.65743268,3371.55
0.65776163,3376.1001
0.65808856,3380.6499
0.65841359,3385.2
0.65873659,3389.75
0.65905768,3394.3
0.6593768,3398.8501
0.65969402,3403.3999
0.66000932,3407.95
0.66032273,3412.5
0.66063422,3417.05
0.66094387,3421.6001
0.6612516,3426.1499
0.6615575,3430.7
0.66186154,3435.25
0.66216373,3439.8
0.66246408,3444.3501
0.66276264,3448.8999
0.66305941,3453.45
0.66335434,3458.0
0.66364753,3462.55
0.66393894,3467.1001
0.66422856,3471.6499
0.66451645,3476.2
0.66480261,3480.75
0.66508704,3485.3
0.66536975,3489.8501
0.66565073,3494.3999
0.66592997,3498.95
0.66620755,3503.5
0.66648346,3508.05
0.6667577,3512.6001
0.66703027,3517.1499
0.66730124,3521.7
0.66757053,3526.25
0.66783816,3530.8
0.66810417,3535.3501
0.66836864,3539.8999
0.66863143,3544.45
0.66889268,3549.0
0.66915232,3553.55
0.66941035,3558.1001
0.66966689,3562.6499
0.66992182,3567.2
0.67017525,3571.75
0.67042708,3576.3
0.67067742,3580.8501
0.67092627,3585.3999
0.67117357,3589.95
0.67141938,3594.5
0.6716637,3599.05
0.67190653,3603.6001
0.67214787,3608.1499
0.67238778,3612.7
0.6726262,3617.25
0.67286319,3621.8
0.67309874,3626.3501
0.67333287,3630.8999
0.67356557,3635.45
0.67379689,3640.0
0.67402679,3644.55
0.67425525,3649.1001
0.67448235,3653.6499
0.67470807,3658.2
0.67493242,3662.75
0.6751554,3667.3
0.67537701,3671.8501
0.67559731,3676.3999
0.67581624,3680.95
0.67603385,3685.5
0.67625016,3690.05
0.67646509,3694.6001
0.67667878,3699.1499
0.67689115,3703.7
0.67710221,3708.25
0.67731202,3712.8
0.67752051,3717.3501
0.67772776,3721.8999
0.67793375,3726.45
0.67813849,3731.0
0.67834198,3735.55
0.67854422,3740.1001
0.67874521,3744.6499
0.678945,3749.2
0.67914361,3753.75
0.67934096,3758.3
0.67953712,3762.8501
0.67973208,3767.3999
0.67992586,3771.95
0.6801185,3776.5
0.68030989,3781.05
0.68050015,3785.6001
0.68068928,3790.1499
0.68087721,3794.7
0.68106401,3799.25
0.68124968,3803.8
0.68143421,3808.3501
0.68161762,3812.8999
0.68179989,3817.45
0.68198109,3822.0
0.68216115,3826.55
0.68234015,3831.1001
0.68251801,3835.6499
0.68269479,3840.2
0.68287051,3844.75
0.68304515,3849.3
0.68321878,3853.8501
0.68339127,3858.3999
0.68356276,3862.95
0.68373317,3867.5
0.68390256,3872.05
0.68407089,3876.6001
0.6842382,3881.1499
0.68440449,3885.7
0.68456978,3890.25
0.68473405,3894.8
0.6848973,3899.3501
0.68505955,3903.8999
0.68522084,3908.45
0.68538111,3913.0
0.68554044,3917.55
0.68569875,3922.1001
0.6858561,3926.6499
0.68601251,3931.2
0.68616796,3935.75
0.68632245,3940.3
0.68647599,3944.8501
0.68662864,3949.3999
0.68678027,3953.95
0.68693107,3958.5
0.68708086,3963.05
0.68722975,3967.6001
0.68737775,3972.1499
0.68752486,3976.7
0.68767107,3981.25
0.68781632,3985.8
0.68796074,3990.3501
0.68810427,3994.8999
0.68824691,3999.45
0.68838865,4004.0
0.68852955,4008.55
0.68866956,4013.1001
0.68880874,4017.6499
0.68894702,4022.2
0.68908453,4026.75
0.68922114,4031.3
0.68935692,4035.8501
0.68949187,4040.3999
0.68962598,4044.95
0.68975931,4049.5
0.68989176,4054.05
0.69002342,4058.6001
0.69015425,4063.1499
0.69028431,4067.7
0.69041359,4072.25
0.69054204,4076.8
0.69066972,4081.3501
0.69079661,4085.8999
0.69092268,4090.45
0.69104803,4095.0
0.6911726,4099.5498
0.16823372,4104.1001
0.1667036,4108.6499
0.16500111,4113.2002
0.16316195,4117.75
0.16121574,4122.2998
0.15918715,4126.8501
0.15709667,4131.3999
0.15496129,4135.9502
0.15279511,4140.5
0.15060979,4145.0498
0.14841497,4149.6001
0.1462186,4154.1499
0.14402722,4158.7002
0.14184621,4163.25
0.13967994,4167.7998
0.13753197,4172.3501
0.13540517,4176.8999
0.13330185,4181.4502
0.13122383,4186.0
0.12917255,4190.5498
0.12714908,4195.1001
0.12515424,4199.6499
0.12318864,4204.2002
0.12125263,4208.75
0.11934648,4213.2998
0.11747025,4217.8501
0.11562394,4222.3999
0.11380743,4226.9502
0.11202055,4231.5
0.11026304,4236.0498
0.1085346,4240.6001
0.10683489,4245.1499
0.10516352,4249.7002
0.1035201,4254.25
0.10190419,4258.7998
0.10031534,4263.3501
0.098753102,4267.8999
0.097216986,4272.4502
0.095706537,4277.0
0.094221249,4281.5498
0.092760652,4286.1001
0.091324255,4290.6499
0.089911565,4295.2002
0.088522106,4299.75
0.087155387,4304.2998
0.085810944,4308.8501
0.084488288,4313.3999
0.083186962,4317.9502
0.081906497,4322.5
0.08064644,4327.0498
0.079406343,4331.6001
0.078185767,4336.1499
0.076984271,4340.7002
0.075801432,4345.25
0.074636824,4349.7998
0.073490053,4354.3501
0.072360702,4358.8999
0.071248382,4363.4502
0.070152707,4368.0
0.069073297,4372.5498
0.068009794,4377.1001
0.066961825,4381.6499
0.065929048,4386.2002
0.064911112,4390.75
0.06390769,4395.2998
0.062918447,4399.8501
0.061943077,4404.3999
0.060981262,4408.9502
0.060032707,4413.5
0.059097111,4418.0498
0.0581742,4422.6001
0.057263687,4427.1499
0.056365307,4431.7002
0.0554788,4436.25
0.054603908,4440.7998
0.05374039,4445.3501
0.052888002,4449.8999
0.052046515,4454.4502
0.051215705,4459.0
0.050395351,4463.5498
0.049585246,4468.1001
0.04878518,4472.6499
0.047994956,4477.2002
0.047214389,4481.75
0.046443284,4486.2998
0.045681469,4490.8501
0.044928763,4495.3999
0.044185005,4499.9502
0.043450031,4504.5
0.042723678,4509.0498
0.042005803,4513.6001
0.041296251,4518.1499
0.040594887,4522.7002
0.039901566,4527.25
0.039216164,4531.7998
0.038538545,4536.3501
0.037868593,4540.8999
0.037206184,4545.4502
0.036551204,4550.0
