Bax,Bax_Bcl2,Bcl2,Bone,CREB,CREB_P,CREB_Runx2,HSC,LOAD,MCSF,MSC,OPG,OPG_RANKL,Ob_m,Ob_m_PTH,Ob_p,Ob_p_PTH,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,PTH,RANKL,Runx2,Sink,Sost,Source,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Time
100.0,3.9253550474751094e-58,6.147352342760356e-56,2000.0,100.0,2.5208151192823384e-48,1.8218324043123194e-51,100.0,0.0,5.000049999750081,100.0,1.5421814806046977e-19,6.170263820167547e-29,7.708900417921757e-18,1.904258645959717e-21,3.854055273824967e-12,1.7136670171006702e-17,7.709511791231807e-17,3.1126826112752817e-07,1.0163699575603059e-20,5.445595742860034e-06,5.081689287577182e-15,0.004261591064540606,1798.9325440002137,1.0631926092562283,168.90491712326843,2.799475903353416e-05,10.000399998000006,1.0,0.13493294978173323,1.0,4.999975000062497,500.0,0.5991008120724377,199.40089918792754,0.0011569999999999998,3.9468702260880213e-25,0.1
100.0,1.7595888071788078e-57,2.525598289499421e-55,2000.0,100.0,8.679501567210735e-48,6.861531392628809e-51,100.0,0.0,5.000054999697618,100.0,2.4833304286047566e-19,1.2022528308886327e-28,1.2413098158717521e-17,3.372029816525935e-21,5.641613085815564e-12,2.758673953024791e-17,1.241418007993423e-16,4.141968871287589e-07,1.488047919500951e-20,5.990160947252834e-06,6.763621828336608e-15,0.005154390040884445,1798.826058399138,1.1687852314676739,168.79614749063398,3.0793676545636104e-05,10.000439997580008,1.0,0.14841887747020702,1.0,4.999972500075621,500.0,0.658912069198608,199.34108793080136,0.0012727,6.991255785163804e-25,0.11
100.0,6.979580284034658e-57,9.236180350805754e-55,2000.0,100.0,2.6843288792038965e-47,2.310461459164437e-50,100.0,0.0,5.000059999640165,100.0,3.8361257746276545e-19,2.2098469581833395e-28,1.917464194246632e-17,5.680338872955643e-21,7.988617012999543e-12,4.2602365141504117e-17,1.9176463329649436e-16,5.376079835785757e-07,2.1074895410463006e-20,6.5347271751789614e-06,8.780882827806427e-15,0.006131610262287779,1798.7196200213855,1.2742462091214064,168.6875116766115,3.359249611384901e-05,10.00047999712001,1.0,0.1619034672834193,1.0,4.999970000089997,500.0,0.7187053729679034,199.28129462703208,0.0013883999999999995,1.1780800341626115e-24,0.12
100.0,2.488845053186064e-56,3.0514687649784276e-54,2000.0,100.0,7.588187630036499e-47,7.066247000433848e-50,100.0,0.0,5.000064999577726,100.0,5.72318409982013e-19,3.8693983006349023e-28,2.860624682727716e-17,9.17815677944437e-21,1.1001039552508504e-11,6.354091059655921e-17,2.860918790609905e-16,6.833520154279882e-07,2.902741191088325e-20,7.079294426607721e-06,1.1163945573342013e-14,0.007193146443406526,1798.6132288544784,1.3795756599809113,168.57900956076236,3.639121863057262e-05,10.000519996620012,1.0,0.17538671962900512,1.0,4.999967500105622,500.0,0.778480726365276,199.22151927363473,0.0015041,1.90411412966382e-24,0.13
100.0,8.096494528718595e-56,9.239662869589431e-54,2000.0,100.0,1.985957926413902e-46,1.990538464365543e-49,100.0,0.0,5.000069999510303,100.0,8.288603955130507e-19,6.498700016445162e-28,4.1427936964713506e-17,1.4310029079453638e-20,1.479399926032664e-11,9.199664754489765e-17,4.1432519596788e-16,8.532773982437514e-07,3.904284196082952e-20,7.623862701508599e-06,1.3943281592276734e-14,0.008338893392960376,1798.506884885884,1.4847737017699654,168.47064102269002,3.918984498727241e-05,10.000559996080016,1.0,0.18886863491448935,1.0,4.999965000122496,500.0,0.8382381321675351,199.16176186783247,0.001619799999999999,2.969715944199437e-24,0.14
100.0,2.431029389041803e-55,2.593340543124743e-53,2000.0,100.0,4.864251412709024e-46,5.221471035226246e-49,100.0,0.0,5.000074999437898,100.0,1.1701215034949696e-18,1.053209762453395e-27,5.848326777835419e-17,2.1638544193985053e-20,1.949176772858379e-11,1.2983636576201798e-16,5.849019286352163e-16,1.0492304371109944e-06,5.145041062833429e-20,8.168431999850857e-06,1.7149360647771217e-14,0.009568746014044945,1798.400588103015,1.5898404521724512,168.36240594204023,4.198837607447712e-05,10.00059999550002,1.0,0.20234921354728655,1.0,4.999962500140621,500.0,0.8979775929432832,199.10202240705672,0.0017355,4.4919970010101286e-24,0.15
100.0,6.804014820494933e-55,6.811939562431866e-53,2000.0,100.0,1.1243780414252041e-45,1.2871989335263162e-48,100.0,0.0,5.000079999360515,100.0,1.6154615037719483e-18,1.6543303401862508e-27,8.073949822620025e-17,3.1855749843620093e-20,2.5227736949839498e-11,1.791995057036105e-16,8.074968666472317e-16,1.2730553353751007e-06,6.660367299908113e-20,8.713002321604046e-06,2.081265078784718e-14,0.010882599303665537,1798.2943384932305,1.694776028832629,168.25430419850076,4.4786812781783555e-05,10.000639994880023,1.0,0.21582845593470015,1.0,4.999960000159996,500.0,0.9576991110536159,199.0423008889464,0.0018511999999999988,6.615097168576915e-24,0.16
100.0,1.7897652118166112e-54,1.687772722369888e-52,2000.0,100.0,2.4703401064432127e-45,3.004315572548769e-48,100.0,0.0,5.000084999278155,100.0,2.1871242540005496e-18,2.5285279900686806e-27,1.0930792603369179e-16,4.5810786034901014e-20,3.214443630162195e-11,2.4254278633169984e-16,1.0932256834223484e-15,1.526594115665141e-06,8.488061370334818e-20,9.257573666737358e-06,2.4963618327418218e-14,0.012280348353250755,1798.1881360438347,1.7995805493548305,168.14633567180178,4.758515599785221e-05,10.000679994220029,1.0,0.2293063624839224,1.0,4.999957500180621,500.0,1.0174026886518608,198.98259731134812,0.0019669000000000006,9.515973657342512e-24,0.17
100.0,4.4555570370963e-54,3.9706181436846485e-52,2000.0,100.0,5.188245354793307e-45,6.680612873680492e-48,100.0,0.0,5.000089999190822,100.0,2.9101416827073815e-18,3.7717813000732e-27,1.4543907502674487e-16,6.452109008541729e-20,4.039348722306796e-11,3.226292667829136e-16,1.454596844392838e-15,1.8116866504450131e-06,1.0668352045057421e-19,9.802146035220433e-06,2.963272791378598e-14,0.013761888347944609,1798.0819807420773,1.9042541313038728,168.0385002417153,5.038340661041432e-05,10.000719993520034,1.0,0.24278293360203376,1.0,4.999955000202495,500.0,1.0770883276845151,198.92291167231545,0.0020825999999999983,1.3406772340318213e-23,0.18
100.0,1.0559185871765366e-53,8.919064844580844e-52,2000.0,100.0,1.0467921668443752e-44,1.42268463032873e-47,100.0,0.0,5.000094999098519,100.0,3.812856387988599e-18,5.50623076648221e-27,1.905487899429354e-16,8.920570404778317e-20,5.013563439449988e-11,4.225856266145769e-16,1.905772658743704e-15,2.1301705579482307e-06,1.3243913575649287e-19,1.0346719427022376e-05,3.48504424893533e-14,0.0153271145674022,1797.9758725751544,2.0087968922045856,167.93079778805583,5.318156550626493e-05,10.000759992780042,1.0,0.2562581696960028,1.0,4.9999525002256195,500.0,1.1367560298907073,198.86324397010927,0.002198300000000001,1.8541818355055778e-23,0.19
100.0,2.394162109268657e-53,1.921962613844922e-51,2000.0,100.0,2.0371667237764691e-44,2.9144582016784397e-47,100.0,0.0,5.00009999900125,100.0,4.926692116155227e-18,7.88327522808993e-27,2.4620674919092385e-16,1.2129586455141655e-19,6.154068340320327e-11,5.458764274897551e-16,2.462454440061627e-15,2.4838812619530833e-06,1.6259847048320347e-19,1.0891293842112935e-05,4.0647223379235967e-14,0.016975922384757293,1797.8698115302068,2.1132089495424142,167.82322819067952,5.597963357127284e-05,10.000799992000049,1.0,0.2697320711726852,1.0,4.999950000249994,500.0,1.1964057968034538,198.80359420319652,0.002313999999999998,2.5219868149596954e-23,0.2
100.0,5.215916563227353e-53,3.989243992162228e-51,2000.0,100.0,3.837781563813827e-44,5.76492418163059e-47,100.0,0.0,5.000104998899019,100.0,6.286826996043058e-18,1.1090975064709482e-26,3.1417008520008833e-16,1.624742253160636e-19,7.478755066943359e-11,6.963779433080492e-16,3.1422188308490015e-15,2.8746518548737334e-06,1.976370238068608e-19,1.1435869280461101e-05,4.7053530228737737e-14,0.018708207267786832,1797.7637975943217,2.2174904207627284,167.7157913294851,5.8777611690370315e-05,10.000839991180058,1.0,0.28320463843882415,1.0,4.999947500275618,500.0,1.2560376297487594,198.7439623702512,0.0024297000000000017,3.3792359495289263e-23,0.21
100.0,1.095891428170735e-52,8.003212540512749e-51,2000.0,100.0,7.019487876330154e-44,1.1046877123112669e-46,100.0,0.0,5.000109998791828,100.0,7.93179382822197e-18,1.535723945766057e-26,3.9636338849578255e-16,2.1468469954807432e-19,9.006417935231266e-11,8.783335748305824e-16,3.9643178745036646e-15,3.3043131948292013e-06,2.3805452008932173e-19,1.1980445742036764e-05,5.4099821119231793e-14,0.020523864777463846,1797.6578307545321,2.3216414232716716,167.60848708441296,6.157550074756687e-05,10.000879990320069,1.0,0.2966758719010492,1.0,4.999945000302492,500.0,1.3156515298472786,198.68434847015268,0.002545399999999997,4.466551265469384e-23,0.22
100.0,2.2277018504382737e-52,1.5566068208623281e-50,2000.0,100.0,1.249878609655545e-43,2.0564195078501156e-46,100.0,0.0,5.000114998679683,100.0,9.904341903570151e-18,2.0959711259436878e-26,4.949217510826263e-16,2.801775357169653e-19,1.0756761297138483e-10,1.0964484165127978e-15,4.950109586738037e-15,3.7746937275353687e-06,2.8437521437281616e-19,1.2525023226808765e-05,6.181655247401815e-14,0.022422790569584256,1797.5519109978159,2.4256620744351918,167.50131533544598,6.437330162593468e-05,10.00091998942008,1.0,0.3101457719658764,1.0,4.999942500330616,500.0,1.3752474980129672,198.624752501987,0.002661100000000002,5.830983737993232e-23,0.23
100.0,4.393565741157873e-52,2.9429023991705057e-50,2000.0,100.0,2.1713894968211915e-43,3.728099555894837e-46,100.0,0.0,5.000119998562587,100.0,1.2250827959443594e-17,2.822865507731658e-26,6.121603044518521e-16,3.615186075102975e-19,1.275038844229862e-10,1.3558215059972767e-15,6.1227533662359704e-15,4.2876196293032854e-06,3.371475347343955e-19,1.3069601734747163e-05,7.023417920906113e-14,0.024404880392808522,1797.4460383110977,2.5295524915801946,167.3942759626085,6.717101520762711e-05,10.00095998848009,1.0,0.3236143390397073,1.0,4.99994000035999,500.0,1.4348255349552412,198.56517446504472,0.002776799999999997,7.526211664917996e-23,0.24
100.0,8.427841010382785e-52,5.420776796002924e-50,2000.0,100.0,3.688142130567984e-43,6.596262942752359e-46,100.0,0.0,5.000124998440545,100.0,1.5022306575416118e-17,3.756003740670508e-26,7.506286860818102e-16,4.616399235506211e-19,1.5008811857876e-10,1.6620655397143273e-15,7.507754811665586e-15,4.844914578899843e-06,3.969444915853224e-19,1.361418126582063e-05,7.938315460048559e-14,0.0264700300908497,1797.340212681247,2.6333127919932426,167.2873688459677,6.99686423738589e-05,10.000999987500103,1.0,0.33708157352882956,1.0,4.999937500390613,500.0,1.4943856411770804,198.5056143588229,0.002892500000000003,9.613609718171344e-23,0.25
100.0,1.5757935960066234e-51,9.748107951603364e-50,2000.0,100.0,6.135205988393292e-43,1.1412420744222068e-45,100.0,0.0,5.000129998313561,100.0,1.827367130148852e-17,4.9417556026294257e-26,9.13068086016953e-16,5.83848950591388e-19,1.7554438903464777e-10,2.021211490446471e-15,9.13253622003401e-15,5.448399955437696e-06,4.643632069778281e-19,1.4158761819999426e-05,8.929393047700671e-14,0.028618135599903543,1797.2344340950806,2.7369430929220653,167.1805938656319,7.276618400493034e-05,10.001039986480118,1.0,0.35054747583941526,1.0,4.999935000422486,500.0,1.5539278169777868,198.4460721830222,0.003008199999999996,1.2162446682360136e-22,0.26
100.0,2.877420044456726e-51,1.714511558094293e-49,2000.0,100.0,1.0011527943696553e-42,1.9339959234181896e-45,100.0,0.0,5.0001349981816405,100.0,2.206501409530756e-17,6.434982856465423e-26,1.1024791605859717e-15,7.31883713441757e-19,2.0410585510739937e-10,2.439857935305373e-15,1.1027115886583074e-14,6.099894551236679e-06,5.400254462735737e-19,1.470334339725201e-05,9.999695704221658e-14,0.030849092951498222,1797.128702539359,2.84044351157387,167.07395090175237,7.556364098020135e-05,10.001079985420132,1.0,0.36401204637752177,1.0,4.999932500455609,500.0,1.6134520624504392,198.38654793754958,0.003123900000000004,1.5251057105733823e-22,0.27
100.0,5.1401433753128613e-51,2.954069558434076e-49,2000.0,100.0,1.6047765326805107e-42,3.215072967896408e-45,100.0,0.0,5.000139998044787,100.0,2.6460476731606713e-17,8.299065599347256e-26,1.3220645919096194e-15,9.099232017278179e-19,2.3601458093354366e-10,2.925043642234122e-15,1.3223533738826527e-14,6.801214833469038e-06,6.245770160702175e-19,1.5247925997548876e-05,1.1152268311546993e-13,0.03316279826921371,1797.0230180007902,2.943814165117267,166.96743983452134,7.836101417812225e-05,10.001119984320146,1.0,0.37747528554909,1.0,4.999930000489981,500.0,1.6729583774853478,198.32704162251468,0.0032395999999999957,1.8967058476258886e-22,0.28
100.0,8.996694871760568e-51,4.993324098216107e-49,2000.0,100.0,2.5300482678070906e-42,5.250061325157308e-45,100.0,0.0,5.000144997903007,100.0,3.152991787415804e-17,1.0608178604050755e-25,1.5753123799137226e-15,1.1226457110483118e-18,2.7152171212907447e-10,3.484430765808992e-15,1.5756684424345183e-14,7.554174589428798e-06,7.186884360324748e-19,1.5792509620858247e-05,1.2390155590239544e-13,0.03555914777228945,1796.9173804660275,3.0470551706801356,166.8610605441742,8.115830447620079e-05,10.001159983180163,1.0,0.3909371937599453,1.0,4.999927500525604,500.0,1.7324467617667685,198.26755323823326,0.0033553000000000046,2.340860029243404e-22,0.29
100.0,1.544996111565199e-50,8.29104783396205e-49,2000.0,100.0,3.927549585529035e-42,8.431536413865034e-45,100.0,0.0,5.000149997756305,100.0,3.734743817095643e-17,1.3447041609776433e-25,1.8659220833859277e-15,1.3752418614745118e-18,3.108872521944502e-10,4.126141367330704e-15,1.866357977277526e-14,8.360585260107179e-06,8.230541885225459e-19,1.6337094267150878e-05,1.371640212904765e-13,0.03803803777154151,1796.8117899216702,3.1501666453520225,166.75481291098706,8.395551275104036e-05,10.00119998200018,1.0,0.4043977714157962,1.0,4.999925000562476,500.0,1.7919172147771438,198.2080827852229,0.0034709999999999945,2.86846304607598e-22,0.3
100.0,2.606450824863141e-50,1.3539077884667003e-48,2000.0,100.0,6.009529942778584e-42,1.3331784240270038e-44,100.0,0.0,5.000154997604685,100.0,4.3993388724218147e-17,1.6913752327346775e-25,2.1979051802329265e-15,1.6734744872685919e-18,3.5438028356483455e-10,4.858978206056853e-15,2.1984352565000463e-14,9.22225551030751e-06,9.383935462728203e-19,1.6881679936394737e-05,1.5134052356201526e-13,0.040599364673813046,1796.7062463542625,3.2531487061815043,166.64869681527944,8.675263987829924e-05,10.0012399807802,1.0,0.41785701892223476,1.0,4.999922500600596,500.0,1.8513697357929888,198.14863026420707,0.0035867000000000065,3.491618681180505e-22,0.31
100.0,4.3245390581246365e-50,2.176642406290415e-48,2000.0,100.0,9.071495247989875e-42,2.0775011714266237e-44,100.0,0.0,5.000159997448155,100.0,5.155253968891213e-17,2.111940490398575e-25,2.5754934790864373e-15,2.0236960447755604e-18,4.0227869702293053e-10,5.692221856841294e-15,2.5761340718486826e-14,1.0140991640943442e-05,1.0654496596407917e-18,1.7426266628560843e-05,1.664615057495791e-13,0.043243024977012844,1796.6007497502965,3.356001470179107,166.54271213741123,8.954968673273678e-05,10.00127997952022,1.0,0.43131493668473486,1.0,4.9999200006399676,500.0,1.9108043238899945,198.08919567611005,0.0037023999999999937,4.223675210974771e-22,0.32
100.0,7.063870357407434e-50,3.448432704186009e-48,2000.0,100.0,1.352080094678186e-41,3.1933954776759276e-44,100.0,0.0,5.000164997286721,100.0,6.011645593447561e-17,2.6191370016231045e-25,3.0032578396419958e-15,2.432908011586495e-18,4.5486946091445145e-10,6.6358919487685356e-15,3.0040274649788096e-14,1.1118597078160027e-05,1.204990552253267e-18,1.79708543436169e-05,1.8255740928696741e-13,0.04596891527547454,1796.4953000962082,3.458725054314132,166.43685875778598,9.234665418816441e-05,10.001319978220241,1.0,0.44477152510865364,1.0,4.999917500680588,500.0,1.970220977938026,198.029779022062,0.0038181000000000074,5.079354389575988e-22,0.33
100.0,1.1370082220472817e-49,5.3885508927724336e-48,2000.0,100.0,1.9913033467753354e-41,4.8459536032576815e-44,100.0,0.0,5.000169997120387,100.0,6.978128837627538e-17,3.227282924776078e-25,3.4859977139013967e-15,2.9087849517302598e-18,5.124483004183099e-10,7.700502586091017e-15,3.4869172781677025e-14,1.2156872869109418e-05,1.3578080360186805e-18,1.8515443081534216e-05,1.9965867442814508e-13,0.04877693225406291,1796.3898973783814,3.561319575518125,166.33113655684738,9.514354311750044e-05,10.001359976880265,1.0,0.45822678459922905,1.0,4.999915000722457,500.0,2.029619696607136,197.97038030339291,0.0039337999999999925,6.074800586069449e-22,0.34
100.0,1.8049784492734403e-49,8.311616019182804e-48,2000.0,100.0,2.899927400439232e-41,7.265124334266236e-44,100.0,0.0,5.00017499694916,100.0,8.065053199467043e-17,3.9526527664897736e-25,4.0288789875198184e-15,3.4597309127626336e-18,5.753200173859878e-10,8.897365708917398e-15,4.029972009942518e-14,1.3257617086547107e-05,1.524718882097554e-18,1.9060032842280216e-05,2.1779573983351387e-13,0.05166697269448181,1796.2845415831443,3.6637851506811367,166.225545415083,9.794035439271223e-05,10.001399975500288,1.0,0.47168071556158164,1.0,4.999912500765576,500.0,2.0890004783616356,197.91099952163842,0.004049500000000009,7.22770446103744e-22,0.35000000000000003
100.0,2.82817882865788e-49,1.2664237588317946e-47,2000.0,100.0,4.178541990859069e-41,1.076817034512802e-43,100.0,0.0,5.0001799967730465,100.0,9.283243062993884e-17,4.813421474937146e-25,4.637304184466527e-15,4.094912753758923e-18,6.43798117760955e-10,1.0238303794274336e-14,4.6385970326539075e-14,1.4422625410332107e-05,1.7065635589890503e-18,1.960462362582649e-05,2.3699904305404546e-13,0.05463893346842272,1796.1792326967725,3.7661218966557612,166.12008521302022,0.00010073708888487977,10.001439974080313,1.0,0.4851333184007118,1.0,4.999910000809944,500.0,2.1483633214670466,197.851636678533,0.004165199999999992,8.557371107670055e-22,0.36
100.0,4.377021788680293e-49,1.9074131920105535e-47,2000.0,100.0,5.960802228895558e-41,1.5788715640213625e-43,100.0,0.0,5.000184996592052,100.0,1.0644312058248393e-16,5.830090357500573e-25,5.317069593445824e-15,4.824310809794127e-18,7.182051829863123e-10,1.1735995695379264e-14,5.318591730595018e-14,1.5653690446579153e-05,1.9042075807843823e-18,2.014921543214019e-05,2.5729902005215143e-13,0.057692711544832034,1796.073970705486,3.8683299302528287,166.01475583123067,0.00010353374746412907,10.00147997262034,1.0,0.49858459352150175,1.0,4.999907500855562,500.0,2.207708223983234,197.79229177601684,0.00428090000000001,1.0084832844078981e-21,0.37
100.0,6.695356731807475e-49,2.8415173689162645e-47,2000.0,100.0,8.42283059796738e-41,2.291442442945624e-43,100.0,0.0,5.000189996406186,100.0,1.2160365150429077e-16,7.025420550838323e-25,6.074216264745615e-15,5.658764219915912e-18,7.988724453903273e-10,1.3403646913314678e-14,6.076000514142632e-14,1.6952602394520696e-05,2.1185400690389818e-18,2.0693808261193187e-05,2.787261057507379e-13,0.060828203982105755,1795.9687555954536,3.9704093682460035,165.9095571503254,0.00010633033099970465,10.001519971120368,1.0,0.5120345413287131,1.0,4.999905000902429,500.0,2.267035183772288,197.7329648162278,0.004396599999999991,1.183294199074543e-21,0.38
100.0,1.0128739675012617e-48,4.189318071719691e-47,2000.0,100.0,1.179506159879902e-40,3.2935056185939298e-43,100.0,0.0,5.000194996215452,100.0,1.3844350743727325e-16,8.424913474210112e-25,6.9152060175094886e-15,6.610013079160451e-18,8.86140210635525e-10,1.5255377016810883e-14,6.917288835181099e-14,1.8321148281793853e-05,2.3504752751001416e-18,2.1238402112952377e-05,3.0131073348987335e-13,0.06404530793629885,1795.8635873527867,4.072360327366923,165.80448905096,0.000109126840359894,10.001559969580397,1.0,0.525483162226988,1.0,4.999902500950546,500.0,2.3263441984907396,197.67365580150934,0.004512300000000011,1.3826467109574407e-21,0.39
100.0,1.5162388010786742e-48,6.115781596426314e-47,2000.0,100.0,1.6376777313330421e-40,4.690391331611938e-43,100.0,0.0,5.00019999601986,100.0,1.5709725679252595e-16,1.0056731884393166e-24,7.846753875485196e-15,7.690758473214798e-18,9.803573822424139e-10,1.730584891838789e-14,7.849175645445877e-14,1.9761112714019368e-05,2.6009509711963633e-18,2.1782996987389902e-05,3.2508333563874565e-13,0.06734392065239518,1795.758465963546,4.174182924310334,165.69955141382925,0.00011192327641210873,10.001599968000427,1.0,0.538930456620847,1.0,4.999900000999911,500.0,2.3856352655983457,197.61436473440176,0.00462799999999999,1.609221597695873e-21,0.4
