A,C,I,L,R,X,Time
0.00022803962108460305,0.00021515882575097312,0.9997703753367869,0.1,0.999781967758538,4.2676125246409495e-06,2.35
0.0002299524379630705,0.00021601197275304034,0.9997684796647259,0.1,0.9997811210417676,4.284681994783431e-06,2.36
0.00023187283798428528,0.00021686461648794957,0.9997665767054645,0.1,0.9997802750820989,4.301741295320201e-06,2.37
0.00023380081619416587,0.00021771675725317362,0.999764666465074,0.1,0.9997794298803786,4.318790431915265e-06,2.38
0.00023573636764142694,0.0002185683953460103,0.999762748949622,0.1,0.9997785854374531,4.3358294102299235e-06,2.39
0.00023767948737757726,0.00021941953106358226,0.9997608241651725,0.1,0.999777741754168,4.352858235922763e-06,2.4
0.00023963017045691907,0.00022027016470283728,0.9997588921177859,0.1,0.9997768988313682,4.369876914649663e-06,2.41
0.000241588411936546,0.0002211202965605482,0.999756952813519,0.1,0.9997760566698982,4.38688545206379e-06,2.42
0.0002435542068763425,0.00022196992693331323,0.9997550062584251,0.1,0.9997752152706016,4.403883853815607e-06,2.43
0.0002455275503389816,0.00022281905611755583,0.9997530524585537,0.1,0.9997743746343216,4.420872125552868e-06,2.44
0.0002475084373899243,0.00022366768440952505,0.9997510914199512,0.1,0.9997735347619005,4.437850272920619e-06,2.45
0.0002494968630974178,0.00022451581210529537,0.9997491231486599,0.1,0.9997726956541801,4.454818301561203e-06,2.46
0.0002514928225324944,0.00022536343950076707,0.9997471476507188,0.1,0.9997718573120017,4.471776217114255e-06,2.47
0.0002534963107689698,0.00022621056689166606,0.9997451649321631,0.1,0.9997710197362057,4.488724025216707e-06,2.48
0.00025550732288344213,0.00022705719457354433,0.9997431749990248,0.1,0.9997701829276322,4.505661731502789e-06,2.49
0.00025752585395529025,0.00022790332284177963,0.999741177857332,0.1,0.9997693468871203,4.522589341604024e-06,2.5
0.00025955189906667284,0.00022874895199157598,0.9997391735131093,0.1,0.9997685116155087,4.539506861149239e-06,2.5100000000000002
0.00026158545330252637,0.00022959408231796344,0.9997371619723777,0.1,0.9997676771136355,4.556414295764556e-06,2.52
0.00026362651175056455,0.00023043871411579852,0.9997351432411549,0.1,0.9997668433823379,4.573311651073396e-06,2.5300000000000002
0.00026567506950127615,0.00023128284767976395,0.9997331173254547,0.1,0.9997660104224527,4.5901989326964835e-06,2.54
0.0002677311216479245,0.00023212648330436908,0.9997310842312875,0.1,0.999765178234816,4.607076146251842e-06,2.5500000000000003
0.0002697946632865453,0.0002329696212839498,0.9997290439646602,0.1,0.9997643468202634,4.623943297354797e-06,2.56
0.0002718656895159459,0.00023381226191266874,0.9997269965315759,0.1,0.9997635161796297,4.640800391617977e-06,2.57
0.00027394419543770387,0.00023465440548451534,0.9997249419380344,0.1,0.999762686313749,4.657647434651316e-06,2.58
0.00027603017615616504,0.00023549605229330586,0.9997228801900317,0.1,0.999761857223455,4.674484432062047e-06,2.59
0.000278123626778443,0.0002363372026326837,0.9997208112935606,0.1,0.9997610289095806,4.691311389454714e-06,2.6
0.0002802245424144171,0.00023717785679611925,0.99971873525461,0.1,0.9997602013729582,4.7081283124311636e-06,2.61
0.00028233291817673163,0.00023801801507691023,0.9997166520791654,0.1,0.9997593746144194,4.72493520659055e-06,2.62
0.0002844487491807938,0.00023885767776818156,0.9997145617732087,0.1,0.9997585486347954,4.741732077529333e-06,2.63
0.0002865720305447733,0.0002396968451628857,0.9997124643427183,0.1,0.9997577234349165,4.758518930841283e-06,2.64
0.0002887027573895998,0.00024053551755380252,0.9997103597936691,0.1,0.9997568990156127,4.7752957721174786e-06,2.65
0.0002908409248389629,0.00024137369523353962,0.9997082481320323,0.1,0.999756075377713,4.792062606946307e-06,2.66
0.0002929865280193095,0.0002422113784945322,0.9997061293637757,0.1,0.9997552525220461,4.808819440913467e-06,2.67
0.00029513956205984364,0.00024304856762904343,0.9997040034948634,0.1,0.9997544304494398,4.825566279601969e-06,2.68
0.00029730002209252406,0.00024388526292916428,0.9997018705312564,0.1,0.9997536091607215,4.842303128592133e-06,2.69
0.0002994679032520638,0.00024472146468681387,0.9996997304789115,0.1,0.9997527886567179,4.859029993461596e-06,2.7
0.000301643200675928,0.00024555717319373933,0.9996975833437824,0.1,0.9997519689382549,4.875746879785305e-06,2.71
0.0003038259095043335,0.00024639238874151615,0.9996954291318193,0.1,0.9997511500061581,4.892453793135523e-06,2.72
0.0003060160248802465,0.00024722711162154803,0.9996932678489686,0.1,0.9997503318612523,4.909150739081827e-06,2.73
0.00030821354194938207,0.0002480613421250673,0.9996910995011734,0.1,0.9997495145043616,4.9258377231911136e-06,2.74
0.000310418455860202,0.0002488950805431346,0.9996889240943732,0.1,0.9997486979363095,4.94251475102759e-06,2.75
0.0003126307617639143,0.0002497283271666394,0.9996867416345038,0.1,0.999747882157919,4.959181828152787e-06,2.7600000000000002
0.0003148504548144711,0.00025056108228629974,0.9996845521274977,0.1,0.9997470671700124,4.97583896012555e-06,2.77
0.00031707753016856804,0.0002513933461926627,0.999682355579284,0.1,0.9997462529734115,4.9924861525020455e-06,2.7800000000000002
0.000319311982985642,0.0002522251191761041,0.9996801519957879,0.1,0.9997454395689371,5.009123410835758e-06,2.79
0.0003215538084278708,0.000253056401526829,0.9996779413829313,0.1,0.99974462695741,5.025750740677496e-06,2.8000000000000003
0.0003238030016601709,0.0002538871935348715,0.9996757237466326,0.1,0.9997438151396496,5.0423681475753835e-06,2.81
0.0003260595578501968,0.000254717495490095,0.9996734990928067,0.1,0.9997430041164754,5.058975637074872e-06,2.82
0.00032832347216833947,0.00025554730768219224,0.9996712674273648,0.1,0.9997421938887059,5.075573214718737e-06,2.83
0.0003305947397877245,0.0002563766304006853,0.9996690287562149,0.1,0.999741384457159,5.092160886047073e-06,2.84
0.0003328733558842117,0.0002572054639349261,0.9996667830852611,0.1,0.999740575822652,5.108738656597304e-06,2.85
0.0003351593156363929,0.0002580338085740959,0.9996645304204044,0.1,0.9997397679860016,5.125306531904175e-06,2.86
0.0003374526142255912,0.00025886166460720584,0.999662270767542,0.1,0.9997389609480241,5.141864517499759e-06,2.87
0.00033975324683585914,0.00025968903232309696,0.9996600041325677,0.1,0.9997381547095348,5.1584126189134575e-06,2.88
0.000342061208653978,0.0002605159120104402,0.9996577305213719,0.1,0.9997373492713485,5.174950841672e-06,2.89
0.0003443764948694556,0.0002613423039577366,0.9996554499398412,0.1,0.9997365446342795,5.1914791912994395e-06,2.9
0.00034669910067452596,0.00026216820845331734,0.999653162393859,0.1,0.9997357407991414,5.207997673317165e-06,2.91
0.0003490290212641469,0.0002629936257853438,0.9996508678893052,0.1,0.9997349377667473,5.2245062932438925e-06,2.92
0.0003513662518359998,0.00026381855624180785,0.999648566432056,0.1,0.9997341355379094,5.241005056595669e-06,2.93
0.00035371078759048716,0.00026464300011053165,0.9996462580279842,0.1,0.9997333341134395,5.257493968885872e-06,2.94
0.0003560626237307323,0.00026546695767916813,0.9996439426829592,0.1,0.9997325334941487,5.273973035625216e-06,2.95
0.00035842175546257703,0.00026629042923520074,0.9996416204028467,0.1,0.9997317336808477,5.290442262321743e-06,2.96
0.0003607881779945814,0.00026711341506594367,0.999639291193509,0.1,0.9997309346743463,5.3069016544808354e-06,2.97
0.00036316188653802125,0.00026793591545854205,0.9996369550608052,0.1,0.9997301364754537,5.323351217605204e-06,2.98
0.000365542876306888,0.00026875793069997195,0.9996346120105905,0.1,0.9997293390849787,5.3397909571949025e-06,2.99
0.0003679311425178861,0.00026957946107704047,0.9996322620487167,0.1,0.9997285425037294,5.356220878747314e-06,3.0
0.0003703266803904328,0.000270400506876386,0.9996299051810325,0.1,0.9997277467325132,5.372640987757164e-06,3.0100000000000002
0.00037272948514665584,0.0002712210683844779,0.9996275414133825,0.1,0.9997269517721369,5.389051289716514e-06,3.02
0.0003751395520113932,0.0002720411458876173,0.9996251707516084,0.1,0.9997261576234067,5.405451790114765e-06,3.0300000000000002
0.0003775568762121907,0.00027286073967193637,0.9996227932015481,0.1,0.9997253642871281,5.4218424944386586e-06,3.04
0.00037998145297930163,0.00027367985002339914,0.9996204087690361,0.1,0.9997245717641062,5.438223408172276e-06,3.0500000000000003
0.0003824132775456843,0.0002744984772278012,0.9996180174599034,0.1,0.9997237800551455,5.454594536797039e-06,3.06
0.0003848523451470021,0.0002753166215707699,0.9996156192799776,0.1,0.9997229891610496,5.470955885791712e-06,3.0700000000000003
0.0003872986510216207,0.0002761342833377645,0.9996132142350828,0.1,0.9997221990826217,5.487307460632403e-06,3.08
0.0003897521904106078,0.00027695146281407607,0.9996108023310395,0.1,0.9997214098206643,5.503649266792563e-06,3.09
0.0003922129585577316,0.00027776816028482796,0.999608383573665,0.1,0.9997206213759793,5.519981309742989e-06,3.1
0.0003946809507094588,0.00027858437603497547,0.9996059579687729,0.1,0.999719833749368,5.536303594951822e-06,3.11
0.0003971561621149544,0.00027940011034930637,0.9996035255221737,0.1,0.9997190469416312,5.5526161278845495e-06,3.12
0.0003996385880260791,0.0002802153635124406,0.9996010862396739,0.1,0.9997182609535689,5.568918914004006e-06,3.13
0.00040212822369738925,0.00028103013580883064,0.9995986401270769,0.1,0.9997174757859806,5.5852119587703755e-06,3.14
0.0004046250643861343,0.0002818444275227615,0.9995961871901825,0.1,0.9997166914396652,5.601495267641186e-06,3.15
0.0004071291053522567,0.00028265823893835085,0.9995937274347872,0.1,0.999715907915421,5.617768846071319e-06,3.16
0.00040964034185838927,0.0002834715703395491,0.999591260866684,0.1,0.9997151252140455,5.6340326995130046e-06,3.17
0.000412158769169855,0.0002842844220101397,0.9995887874916624,0.1,0.9997143433363359,5.650286833415825e-06,3.18
0.0004146843825546649,0.0002850967942337387,0.9995863073155082,0.1,0.9997135622830885,5.666531253226713e-06,3.19
0.00041721717728351735,0.0002859086872937955,0.9995838203440044,0.1,0.9997127820550992,5.682765964389954e-06,3.2
0.0004197571486297961,0.00028672010147359257,0.9995813265829299,0.1,0.9997120026531632,5.698990972347188e-06,3.21
0.00042230429186956983,0.0002875310370562456,0.9995788260380605,0.1,0.9997112240780751,5.715206282537407e-06,3.22
0.0004248586022815898,0.0002883414943247035,0.9995763187151685,0.1,0.9997104463306289,5.731411900396961e-06,3.23
0.00042742007514728957,0.0002891514735617489,0.9995738046200228,0.1,0.999709669411618,5.747607831359555e-06,3.24
0.0004299887057507826,0.0002899609750499978,0.9995712837583887,0.1,0.9997088933218351,5.763794080856249e-06,3.25
0.0004325644893788619,0.0002907699990718999,0.9995687561360281,0.1,0.9997081180620725,5.779970654315462e-06,3.2600000000000002
0.0004351474213209978,0.0002915785459097385,0.9995662217586997,0.1,0.9997073436331217,5.796137557162969e-06,3.27
0.0004377374968693376,0.000292386615845631,0.9995636806321585,0.1,0.9997065700357738,5.812294794821907e-06,3.2800000000000002
0.00044033471131870323,0.0002931942091615285,0.9995611327621562,0.1,0.999705797270819,5.828442372712771e-06,3.29
0.00044293905996659093,0.00029400132613921633,0.999558578154441,0.1,0.999705025339047,5.844580296253418e-06,3.3000000000000003
0.00044555053811316895,0.0002948079670603138,0.9995560168147578,0.1,0.9997042542412472,5.860708570859065e-06,3.31
0.00044816914106127724,0.00029561413220627455,0.9995534487488479,0.1,0.999703483978208,5.876827201942293e-06,3.3200000000000003
0.0004507948641164251,0.0002964198218583865,0.9995508739624492,0.1,0.9997027145507172,5.8929361949130445e-06,3.33
0.00045342770258679073,0.000297225036297772,0.9995482924612965,0.1,0.9997019459595624,5.909035555178627e-06,3.34
0.0004560676517832195,0.00029802977580538803,0.9995457042511207,0.1,0.9997011782055302,5.925125288143715e-06,3.35
0.0004587147070192225,0.000298834040662026,0.9995431093376494,0.1,0.9997004112894067,5.941205399210343e-06,3.36
0.0004613688636109757,0.00029963783114831223,0.9995405077266072,0.1,0.9996996452119775,5.957275893777915e-06,3.37
0.0004640301168773178,0.00030044114754470777,0.9995378994237147,0.1,0.9996988799740275,5.9733367772432034e-06,3.38
0.00046669846213975017,0.00030124399013150866,0.9995352844346895,0.1,0.9996981155763411,5.989388055000347e-06,3.39
0.00046937389472243414,0.0003020463591888458,0.9995326627652457,0.1,0.999697352019702,6.005429732440853e-06,3.4
0.0004720564099521909,0.0003028482549966854,0.9995300344210937,0.1,0.9996965893048932,6.021461814953601e-06,3.41
0.00047474600315849924,0.00030364967783482876,0.9995273994079408,0.1,0.9996958274326974,6.037484307924837e-06,3.42
0.00047744266967349506,0.0003044506279829125,0.9995247577314909,0.1,0.9996950664038964,6.053497216738182e-06,3.43
0.00048014640483196903,0.00030525110572040875,0.9995221093974443,0.1,0.9996943062192715,6.069500546774626e-06,3.44
0.00048285720397136633,0.00030605111132662506,0.9995194544114981,0.1,0.9996935468796034,6.0854943034125345e-06,3.45
0.00048557506243178443,0.00030685064508070446,0.9995167927793459,0.1,0.9996927883856724,6.101478492027644e-06,3.46
0.0004882999755559728,0.00030764970726162596,0.9995141245066779,0.1,0.999692030738258,6.1174531179930694e-06,3.47
0.0004910319386893304,0.00030844829814820416,0.9995114495991809,0.1,0.999691273938139,6.133418186679297e-06,3.48
0.0004937709471799056,0.0003092464180190896,0.9995087680625383,0.1,0.9996905179860937,6.1493737034541926e-06,3.49
0.0004965169963783939,0.0003100440671527689,0.9995060799024301,0.1,0.9996897628828999,6.1653196736829955e-06,3.5
0.000499270081638137,0.00031084124582756464,0.9995033851245331,0.1,0.9996890086293349,6.181256102728328e-06,3.5100000000000002
0.0005020301983151215,0.00031163795432163563,0.9995006837345203,0.1,0.9996882552261749,6.1971829959501854e-06,3.52
0.0005047973417679776,0.000312434192912977,0.9994979757380617,0.1,0.999687502674196,6.213100358705945e-06,3.5300000000000002
0.0005075715073579775,0.00031322996187942013,0.9994952611408235,0.1,0.9996867509741737,6.229008196350364e-06,3.54
0.0005103526904490347,0.00031402526149863313,0.9994925399484691,0.1,0.9996860001268825,6.244906514235582e-06,3.5500000000000003
0.0005131408864077019,0.00031482009204812037,0.999489812166658,0.1,0.9996852501330966,6.260795317711117e-06,3.56
0.0005159360906031706,0.0003156144538052232,0.9994870778010466,0.1,0.9996845009935896,6.276674612123875e-06,3.5700000000000003
0.0005187382984072687,0.0003164083470471195,0.9994843368572879,0.1,0.9996837527091345,6.292544402818142e-06,3.58
0.00052154750519446,0.0003172017720508241,0.9994815893410313,0.1,0.9996830052805036,6.308404695135589e-06,3.59
0.000524363706341843,0.00031799472909318886,0.9994788352579229,0.1,0.9996822587084686,6.3242554944152734e-06,3.6
0.0005271868972291485,0.0003187872184509026,0.9994760746136057,0.1,0.9996815129938008,6.340096805993636e-06,3.61
0.0005300170732387401,0.0003195792404004913,0.999473307413719,0.1,0.9996807681372707,6.355928635204509e-06,3.62
0.0005328542297556109,0.0003203707952183182,0.9994705336638988,0.1,0.9996800241396483,6.371750987379106e-06,3.63
0.0005356983621673841,0.00032116188318058393,0.999467753369778,0.1,0.999679281001703,6.387563867846035e-06,3.64
0.0005385494658643098,0.0003219525045633265,0.9994649665369857,0.1,0.9996785387242036,6.40336728193129e-06,3.65
0.0005414075362392653,0.00032274265964242146,0.9994621731711479,0.1,0.9996777973079184,6.419161234958256e-06,3.66
0.0005442725686877525,0.00032353234869358206,0.9994593732778873,0.1,0.9996770567536148,6.434945732247709e-06,3.67
0.0005471445586078982,0.00032432157199235927,0.9994565668628229,0.1,0.9996763170620601,6.450720779117819e-06,3.68
0.0005500235014004507,0.0003251103298141417,0.9994537539315708,0.1,0.9996755782340204,6.466486380884143e-06,3.69
0.0005529093924687806,0.00032589862243415617,0.9994509344897433,0.1,0.9996748402702618,6.4822425428596376e-06,3.7
0.0005558022272188775,0.00032668645012746733,0.9994481085429496,0.1,0.9996741031715494,6.497989270354649e-06,3.71
0.0005587020010593505,0.00032747381316897806,0.9994452760967956,0.1,0.999673366938648,6.513726568676923e-06,3.72
0.0005616087094014257,0.00032826071183342936,0.9994424371568835,0.1,0.9996726315723214,6.529454443131598e-06,3.73
0.0005645223476589454,0.00032904714639540064,0.9994395917288126,0.1,0.9996718970733335,6.545172899021212e-06,3.74
0.0005674429112483665,0.0003298331171293095,0.9994367398181785,0.1,0.9996711634424469,6.560881941645696e-06,3.75
0.00057037039558876,0.00033061862430941224,0.9994338814305735,0.1,0.9996704306804239,6.576581576302385e-06,3.7600000000000002
0.0005733047961018087,0.00033140366820980365,0.9994310165715868,0.1,0.9996696987880264,6.592271808286008e-06,3.77
0.0005762461082118064,0.00033218824910441735,0.999428145246804,0.1,0.9996689677660152,6.6079526428886985e-06,3.7800000000000002
0.000579194327345656,0.0003329723672670255,0.9994252674618075,0.1,0.9996682376151511,6.623624085399989e-06,3.79
0.0005821494489328696,0.0003337560229712394,0.9994223832221762,0.1,0.999667508336194,6.639286141106813e-06,3.8000000000000003
0.0005851114684055656,0.0003345392164905091,0.9994194925334858,0.1,0.9996667799299032,6.654938815293508e-06,3.81
0.0005880803811984683,0.00033532194809812385,0.9994165954013087,0.1,0.9996660523970374,6.670582113241815e-06,3.8200000000000003
0.0005910561827489064,0.00033610421806721207,0.9994136918312138,0.1,0.999665325738355,6.686216040230878e-06,3.83
0.0005940388684968115,0.00033688602667074135,0.9994107818287666,0.1,0.9996645999546134,6.701840601537247e-06,3.84
0.0005970284338847176,0.00033766737418151877,0.9994078653995297,0.1,0.9996638750465697,6.717455802434879e-06,3.85
0.0006000248743577585,0.0003384482608721907,0.999404942549062,0.1,0.9996631510149804,6.733061648195133e-06,3.86
0.0006030281853636678,0.0003392286870152432,0.999402013282919,0.1,0.9996624278606012,6.7486581440867845e-06,3.87
0.0006060383623527764,0.0003400086528830019,0.9993990776066531,0.1,0.9996617055841874,6.764245295376007e-06,3.88
0.0006090554007780124,0.00034078815874763214,0.9993961355258134,0.1,0.9996609841864937,6.779823107326392e-06,3.89
0.0006120792960948987,0.0003415672048811391,0.9993931870459454,0.1,0.9996602636682742,6.795391585198936e-06,3.9
0.0006151100437615527,0.000342345791555368,0.9993902321725915,0.1,0.9996595440302823,6.810950734252048e-06,3.91
0.0006181476392386842,0.0003431239190420038,0.9993872709112908,0.1,0.9996588252732711,6.8265005597415475e-06,3.92
0.0006211920779895947,0.000343901587612572,0.9993843032675789,0.1,0.9996581073979928,6.842041066920669e-06,3.93
0.0006242433554801755,0.0003446787975384379,0.9993813292469883,0.1,0.9996573904051992,6.85757226104006e-06,3.94
0.000627301467178907,0.0003454555490908074,0.999378348855048,0.1,0.9996566742956414,6.87309414734778e-06,3.95
0.0006303664085568571,0.0003462318425407265,0.9993753620972837,0.1,0.9996559590700701,6.8886067310893064e-06,3.96
0.0006334381750876802,0.00034700767815908204,0.999372368979218,0.1,0.9996552447292353,6.904110017507531e-06,3.97
0.000636516762247615,0.00034778305621660114,0.9993693695063699,0.1,0.9996545312738863,6.919604011842761e-06,3.98
0.0006396021655154847,0.00034855797698385183,0.9993663636842552,0.1,0.999653818704772,6.935088719332726e-06,3.99
0.0006426943803726944,0.00034933244073124273,0.9993633515183865,0.1,0.9996531070226407,6.950564145212568e-06,4.0
0.0006457934023032303,0.00035010644772902344,0.999360333014273,0.1,0.99965239622824,6.966030294714852e-06,4.01
0.0006488992267936589,0.0003508799982472846,0.9993573081774205,0.1,0.9996516863223172,6.981487173069564e-06,4.0200000000000005
0.0006520118493331243,0.00035165309255595764,0.9993542770133318,0.1,0.9996509773056186,6.996934785504108e-06,4.03
0.0006551312654133486,0.00035242573092481537,0.999351239527506,0.1,0.9996502691788902,7.012373137243311e-06,4.04
0.0006582574705286297,0.0003531979136234718,0.9993481957254392,0.1,0.9996495619428775,7.027802233509424e-06,4.05
0.0006613904601758403,0.00035396964092138236,0.9993451456126241,0.1,0.9996488555983251,7.043222079522121e-06,4.0600000000000005
0.0006645302298544257,0.00035474091308784365,0.99934208919455,0.1,0.9996481501459772,7.058632680498498e-06,4.07
0.000667676775066404,0.00035551173039199404,0.9993390264767033,0.1,0.9996474455865776,7.074034041653078e-06,4.08
0.0006708300913163641,0.00035628209310281346,0.9993359574645665,0.1,0.9996467419208692,7.089426168197811e-06,4.09
0.0006739901741114639,0.0003570520014891235,0.9993328821636193,0.1,0.9996460391495946,7.104809065342074e-06,4.1
0.0006771570189614304,0.0003578214558195877,0.9993298005793378,0.1,0.9996453372734956,7.120182738292669e-06,4.11
0.0006803306213785562,0.0003585904563627113,0.9993267127171951,0.1,0.9996446362933135,7.1355471922538285e-06,4.12
0.0006835109768777007,0.0003593590033868416,0.9993236185826607,0.1,0.999643936209789,7.150902432427214e-06,4.13
0.0006866980809762873,0.0003601270971601681,0.9993205181812012,0.1,0.9996432370236623,7.166248464011917e-06,4.14
0.0006898919291943028,0.0003608947379507225,0.9993174115182795,0.1,0.9996425387356731,7.1815852922044615e-06,4.15
0.0006930925170542947,0.00036166192602637845,0.9993142985993555,0.1,0.9996418413465603,7.1969129221988e-06,4.16
0.0006962998400813724,0.00036242866165485236,0.9993111794298858,0.1,0.9996411448570623,7.212231359186322e-06,4.17
0.0006995138938032033,0.00036319494510370293,0.9993080540153236,0.1,0.9996404492679172,7.2275406083558485e-06,4.18
0.000702734673750014,0.0003639607766403315,0.999304922361119,0.1,0.999639754579862,7.242840674893637e-06,4.19
0.0007059621754545864,0.0003647261565319818,0.9993017844727186,0.1,0.9996390607936335,7.258131563983374e-06,4.2
0.0007091963944522587,0.0003654910850457407,0.9992986403555658,0.1,0.999638367909968,7.2734132808061894e-06,4.21
0.0007124373262809229,0.00036625556244853757,0.9992954900151009,0.1,0.9996376759296007,7.2886858305406466e-06,4.22
0.0007156849664810242,0.00036701958900714493,0.9992923334567607,0.1,0.999636984853267,7.3039492183627504e-06,4.23
0.0007189393105955585,0.0003677831649881781,0.9992891706859789,0.1,0.9996362946817011,7.319203449445938e-06,4.24
0.0007222003541700729,0.00036854629065809577,0.9992860017081858,0.1,0.9996356054156369,7.33444852896109e-06,4.25
0.0007254680927526629,0.0003693089662831996,0.9992828265288086,0.1,0.9996349170558076,7.349684462076527e-06,4.26
0.0007287425218939723,0.0003700711921296348,0.9992796451532712,0.1,0.999634229602946,7.364911253958013e-06,4.2700000000000005
0.0007320236371471901,0.0003708329684633897,0.999276457586994,0.1,0.9996335430577842,7.380128909768751e-06,4.28
0.0007353114340680517,0.0003715942955502963,0.9992732638353944,0.1,0.9996328574210537,7.395337434669386e-06,4.29
0.0007386059082148357,0.0003723551736560301,0.9992700639038865,0.1,0.9996321726934855,7.41053683381801e-06,4.3
0.0007419070551483639,0.00037311560304611037,0.9992668577978812,0.1,0.9996314888758101,7.425727112370159e-06,4.3100000000000005
0.0007452148704319983,0.0003738755839858999,0.9992636455227859,0.1,0.9996308059687573,7.440908275478813e-06,4.32
0.0007485293496316419,0.00037463511674060563,0.999260427084005,0.1,0.9996301239730564,7.456080328294399e-06,4.33
0.0007518504883157365,0.00037539420157527826,0.9992572024869395,0.1,0.999629442889436,7.47124327596479e-06,4.34
0.000755178282055261,0.00037615283875481266,0.9992539717369873,0.1,0.9996287627186244,7.486397123635311e-06,4.3500000000000005
0.0007585127264237302,0.00037691102854394765,0.9992507348395429,0.1,0.9996280834613491,7.50154187644873e-06,4.36
0.0007618538169971945,0.00037766877120726645,0.9992474917999976,0.1,0.9996274051183371,7.516677539545269e-06,4.37
0.0007652015493542375,0.0003784260670091965,0.9992442426237396,0.1,0.9996267276903148,7.531804118062601e-06,4.38
0.0007685559190759756,0.00037918291621400965,0.9992409873161536,0.1,0.9996260511780081,7.546921617135846e-06,4.39
0.0007719169217460563,0.0003799393190858224,0.9992377258826213,0.1,0.9996253755821423,7.562030041897582e-06,4.4
0.0007752845529506562,0.0003806952758885955,0.999234458328521,0.1,0.999624700903442,7.577129397477835e-06,4.41
0.0007786588082784811,0.00038145078688613473,0.9992311846592278,0.1,0.9996240271426315,7.592219689004087e-06,4.42
0.0007820396833207641,0.0003822058523420905,0.9992279048801136,0.1,0.9996233543004345,7.607300921601275e-06,4.43
0.0007854271736712643,0.0003829604725199582,0.9992246189965471,0.1,0.9996226823775738,7.6223731003917946e-06,4.44
0.000788821274926265,0.00038371464768307797,0.9992213270138938,0.1,0.999622011374772,7.637436230495493e-06,4.45
0.0007922219826845737,0.0003844683780946351,0.9992180289375157,0.1,0.9996213412927509,7.652490317029676e-06,4.46
0.0007956292925475198,0.0003852216640176601,0.9992147247727718,0.1,0.9996206721322319,7.667535365109108e-06,4.47
0.0007990432001189541,0.00038597450571502864,0.999211414525018,0.1,0.9996200038939358,7.682571379846017e-06,4.48
0.000802463701005246,0.00038672690344946167,0.9992080981996068,0.1,0.9996193365785827,7.697598366350081e-06,4.49
0.0008058907908152843,0.00038747885748352566,0.9992047758018873,0.1,0.9996186701868923,7.712616329728449e-06,4.5
0.0008093244651604745,0.00038823036807963257,0.9992014473372057,0.1,0.9996180047195837,7.727625275085725e-06,4.51
0.0008127647196547386,0.00038898143550004,0.9991981128109049,0.1,0.9996173401773755,7.742625207523983e-06,4.5200000000000005
0.0008162115499145118,0.000389732060006851,0.9991947722283243,0.1,0.9996166765609854,7.757616132142748e-06,4.53
0.0008196649515587439,0.0003904822418620147,0.9991914255948006,0.1,0.999616013871131,7.772598054039018e-06,4.54
0.0008231249202088966,0.0003912319813273259,0.9991880729156668,0.1,0.9996153521085289,7.787570978307258e-06,4.55
0.0008265914514889422,0.0003919812786644256,0.999184714196253,0.1,0.9996146912738956,7.802534910039395e-06,4.5600000000000005
0.000830064541025362,0.00039273013413480053,0.999181349441886,0.1,0.9996140313679467,7.81748985432482e-06,4.57
0.0008335441844471464,0.00039347854799978385,0.9991779786578893,0.1,0.9996133723913972,7.832435816250397e-06,4.58
0.0008370303773857925,0.0003942265205205548,0.9991746018495832,0.1,0.9996127143449619,7.847372800900457e-06,4.59
0.0008405231154753035,0.0003949740519581391,0.9991712190222849,0.1,0.9996120572293548,7.8623008133568e-06,4.6000000000000005
0.000844022394352186,0.0003957211425734086,0.9991678301813084,0.1,0.9996114010452891,7.877219858698693e-06,4.61
0.0008475282096554509,0.00039646779262708204,0.9991644353319644,0.1,0.999610745793478,7.89212994200288e-06,4.62
0.0008510405570266107,0.00039721400237972446,0.9991610344795605,0.1,0.9996100914746336,7.907031068343572e-06,4.63
0.0008545594321096784,0.00039795977209174777,0.999157627629401,0.1,0.9996094380894679,7.921923242792456e-06,4.64
0.0008580848305511671,0.0003987051020234106,0.999154214786787,0.1,0.9996087856386918,7.936806470418692e-06,4.65
0.0008616167480000867,0.00039944999243481837,0.9991507959570166,0.1,0.9996081341230162,7.951680756288912e-06,4.66
0.0008651551801079453,0.0004001944435859236,0.9991473711453844,0.1,0.9996074835431511,7.966546105467228e-06,4.67
0.0008687001225287462,0.00040093845573652587,0.9991439403571821,0.1,0.9996068338998061,7.981402523015221e-06,4.68
0.0008722515709189875,0.0004016820291462718,0.999140503597698,0.1,0.9996061851936902,7.996250013991961e-06,4.69
0.0008758095209376594,0.00040242516407465527,0.9991370608722173,0.1,0.9996055374255116,8.011088583453981e-06,4.7
0.0008793739682462447,0.0004031678607810175,0.9991336121860219,0.1,0.9996048905959783,8.025918236455305e-06,4.71
0.0008829449085087169,0.00040391011952454716,0.9991301575443907,0.1,0.9996042447057978,8.04073897804743e-06,4.72
0.0008865223373915388,0.00040465194056428044,0.9991266969525994,0.1,0.9996035997556766,8.055550813279336e-06,4.73
0.0008901062505636605,0.000405393324159101,0.9991232304159202,0.1,0.999602955746321,8.070353747197481e-06,4.74
0.0008936966436965199,0.00040613427056774036,0.9991197579396226,0.1,0.9996023126784365,8.085147784845813e-06,4.75
0.0008972935124640401,0.0004068747800487776,0.9991162795289726,0.1,0.9996016705527283,8.099932931265757e-06,4.76
0.0009008968525426289,0.00040761485286064007,0.9991127951892331,0.1,0.9996010293699009,8.114709191496223e-06,4.7700000000000005
