Bc,Bcp,Bn,Bnp,Cc,Ccp,In,Mb,Mc,Mp,Mr,PCc,PCcp,PCn,PCnp,Pc,Pcp,Rc,Rn,Time
0.004549562799880582,0.00021100288233027512,0.00016815420185598449,5.9844986282417455e-06,1.9300289120276074e-10,3.4073533847858297e-12,7.862341026992504e-31,0.2139670358960718,3.3354018589937136e-09,4.373744932989511e-09,2.4676996117759954e-09,1.1138384745750899e-22,2.0928195212341616e-24,7.2242382996433775e-25,1.2575703771171137e-26,8.474045981073816e-11,1.0581307093475505e-11,6.141487850955782e-11,7.782633528713634e-13,0.14
0.005154057147619006,0.00025049230015404246,0.00020385673385250183,7.617307095574426e-06,3.2524803407854703e-10,6.128494834613241e-12,3.299880943848465e-30,0.2273015480779745,5.236013806677988e-09,6.8478634945623014e-09,3.878480740810313e-09,3.355078761243668e-22,6.731509077168531e-24,2.328890788080876e-24,4.3610184156536315e-26,1.4138934691745547e-10,1.8692049961632455e-11,1.0216754910019349e-10,1.3881903184057028e-12,0.15
0.0057882953903868085,0.00029356351945671836,0.00024390009263500003,9.528589969169605e-06,5.290545428559884e-10,1.0592269430781341e-11,1.272788858525141e-29,0.24045832408101006,7.969619985152451e-09,1.039560383115643e-08,5.910345788406422e-09,9.405228394573598e-22,2.0120511444211885e-23,6.976568226116607e-24,1.3970626655614352e-25,2.277313466130673e-10,3.17363846570487e-11,1.6407341464806985e-10,2.3796058782179158e-12,0.16
0.006451181565960933,0.0003401818848117641,0.00028844928464814395,1.1739333437366883e-05,8.342454352257109e-10,1.7677681435004245e-11,4.436283511398466e-29,0.2534467160823644,1.1805845290264222e-08,1.5359455361960506e-08,8.765656025885934e-09,2.4632926209002824e-21,5.601542031368316e-23,1.946233873982761e-23,4.128035593517976e-25,3.5561605308102795e-10,5.204095281368245e-11,2.5545966713501414e-10,3.9391127892678766e-12,0.17
0.007141672967277486,0.0003903018681595832,0.0003376587125891514,1.4269837181160449e-05,1.279811871526772e-09,2.860268587229903e-11,1.4430281316900978e-28,0.2662752827557796,1.707402247158208e-08,2.2155933752829144e-08,1.2692081257069717e-08,6.0889138849645134e-21,1.4664294310217963e-22,5.105622176782616e-23,1.1443092786044602e-24,5.403096799508824e-10,8.274925956080407e-11,3.8700494188959453e-10,6.322274539893157e-12,0.18
0.0078587763477197,0.0004438690106491632,0.00039167274736725085,1.7139668211281615e-05,1.9158301982971226e-09,4.5018944306837176e-11,4.355758080672456e-28,0.2789518810410956,2.4170735060286333e-08,3.128444119516744e-08,1.7988464216223104e-08,1.4262490008414643e-20,3.619261175390232e-22,1.2627619199237675e-22,2.983965793667174e-24,8.01135059845176e-10,1.2801940764019865e-10,5.721634266232393e-10,9.871698552478217e-12,0.19
0.008601544523253641,0.0005008215992093555,0.0004506262597283941,2.0367627940529293e-05,2.8056005214079116e-09,6.912437974926536e-11,1.2423599335929213e-27,0.29148374448950254,3.356754179569717e-08,4.3336243844383064e-08,2.5010856029764395e-08,3.1904084168345716e-20,8.505012388634266e-22,2.9739841976849855e-22,7.40782773603573e-24,1.1621660325431943e-09,1.9324886750559983e-10,8.276208015150893e-10,1.503809011400659e-11,0.2
0.009369073334036537,0.0005610920879157459,0.0005146451130680631,2.397173167848916e-05,4.028007337884482e-09,1.037935010836901e-10,3.370483924757751e-27,0.30387754923311966,4.581888198903274e-08,5.9003564977002804e-08,3.4178722468918295e-08,6.847831144338523e-20,1.9137092607741735e-21,6.706838662046227e-22,1.7574388344844595e-23,1.652976538496332e-09,2.8532634558601754e-10,1.173782260089768e-09,2.2404274361426358e-11,0.21
0.010160498866813548,0.0006246083369052295,0.0005838466259399586,2.796919578751954e-05,5.6801109054814604e-09,1.527283867874374e-10,8.669955589265682e-27,0.31613947262993075,6.157006374595464e-08,7.908866597331e-08,4.598124959940654e-08,1.4141064419933024e-19,4.132831927479449e-21,1.4516011786964948e-21,3.987071399881118e-23,2.309440826335802e-09,4.1291207434559934e-10,1.6352890656504495e-09,3.271252901628139e-11,0.22
0.01097499492616774,0.0006912946898889071,0.0006583400069744394,3.2376431283023525e-05,7.879965004413621e-09,2.206315250164917e-10,2.133282589436171e-26,0.32827524438320854,8.156528577054304e-08,1.0451285814909351e-07,6.098371097491294e-08,2.8213570053972654e-19,8.607324853349004e-21,3.0298543830132363e-21,8.701927195930761e-23,3.174580208081166e-09,5.867451260687598e-10,2.241560399500116e-09,4.689526616372801e-11,0.23
0.01181177076318688,0.0007610728676434388,0.0007382267589464272,3.720904576645882e-05,1.0769658387043156e-08,3.13400417778886e-10,5.0469983718671976e-26,0.34029018999987487,1.0665570566892405e-07,1.3632546529855785e-07,7.983390524706928e-08,5.455065654889697e-19,1.734448145873169e-20,6.118855393283587e-21,1.8339434374375116e-22,4.299454985830537e-09,8.199782088376767e-10,3.027359366752749e-09,6.610907469069224e-11,0.24
0.012670068982393035,0.0008338627445310776,0.0008236010603209239,4.2481849245938237e-05,1.4518581874320939e-08,4.383464604858379e-10,1.148110926469463e-25,0.35218926969650854,1.3780745852635975e-07,1.757126162774523e-07,1.0326859271731526e-07,1.024270154811096e-18,3.3881117765690823e-20,1.1978826312511577e-20,3.738505848713397e-22,5.744096425807391e-09,1.128539409130823e-09,4.033379065237126e-09,9.177232891626801e-11,0.25
0.013549163614448365,0.0009095830204339544,0.0009145501258137987,4.8208863329196445e-05,1.9326912656996692e-08,6.044391865060368e-10,2.525449902930273e-25,0.36397711289652995,1.761095820341129e-07,2.2400582171985377e-07,1.3211989607110594e-07,1.8728085213011618e-18,6.435972239940008e-20,2.2804446604175417e-20,7.398669021148908e-22,7.578472632728615e-09,1.5315190228781494e-09,5.306844518911196e-09,1.2560635425323687e-10,0.26
0.014448358357866686,0.0009881517816641755,0.001011154544772507,5.440333431743701e-05,2.542931695832752e-08,8.22576884116676e-10,5.412517312321774e-25,0.3756580484024596,2.227818350622868e-07,2.826903208737999e-07,1.6732165521436814e-07,3.344347842112124e-18,1.193377406971783e-19,4.23785553581593e-20,1.427846133248878e-21,9.883486543390878e-09,2.0515810944545717e-09,6.902129035887636e-09,1.696802236010866e-10,0.27
0.015366985016184618,0.0010694869297898373,0.0011134885962778905,6.107775147526924e-05,3.309885405583143e-08,1.1058769886980143e-09,1.1174393502870297e-24,0.3872361289953619,2.7918252981301404e-07,3.534133464284817e-07,2.0991582481570303e-07,5.829619991695695e-18,2.1561394319027985e-19,7.673188745415673e-20,2.677605201593895e-21,1.2752014081556847e-08,2.7153997577843592e-09,8.881391910769631e-09,2.2645860043541116e-10,0.28
0.016304401948604982,0.0011535066317490208,0.0012216205544372878,6.82438610860635e-05,4.265114428001483e-08,1.470014682053943e-09,2.254160041434941e-24,0.39871515744430547,3.4681579963772437e-07,4.379915985112837e-07,2.6105848634261884e-07,9.956193494144286e-18,3.8137417502617236e-19,1.3601641838285126e-19,4.911253321277672e-21,1.6289942473447554e-08,3.5541198209385433e-09,1.1315204217068082e-08,2.988550818230499e-10,0.29
0.0172599926046741,0.0012401296913895185,0.001335612989487082,7.591268606541328e-05,5.4448441472035186e-08,1.933536847779043e-09,4.405873814914321e-24,0.4100987089118131,4.2733926378227525e-07,5.384192319396855e-07,3.220261455483779e-07,1.6650162668104224e-17,6.59310050567984e-19,2.3563944221594326e-19,8.786290999333029e-21,2.0617225642767244e-08,4.603810885836775e-09,1.4283192046446371e-08,3.9028304140228705e-10,0.3
0.01823316445365494,0.0013292757073351327,0.0014555230082824884,8.409454871122974e-05,6.890450404144725e-08,2.5182971886937354e-09,8.442756161750333e-24,0.42139014546162723,5.225706659731221e-07,6.568742571883892e-07,3.9422137856325845e-07,2.7353379463285955e-17,1.1186147192696437e-18,4.0066635148189163e-19,1.542392857733444e-20,2.5868999516719884e-08,5.906001499581864e-09,1.7874690000060897e-08,5.04721240002384e-10,0.31
0.019223347541851583,0.0014208654423747591,0.0015814025491014045,9.279908903916029e-05,8.64887932767554e-08,3.24979358312254e-09,1.5763655238661464e-23,0.4325926385246081,6.344952751169727e-07,7.957261594511933e-07,4.791789487331262e-07,4.413031832941713e-17,1.860820640978297e-18,6.6795652320832585e-19,2.6516127610410118e-20,3.21966368140288e-08,7.508144110770793e-09,2.2189378523478047e-08,6.467672659378129e-10,0.32
0.020229993665540236,0.0015148208484347507,0.001713298583867251,0.00010203528991325116,1.0773181899859884e-07,4.157684020860705e-09,2.8908233137590986e-23,0.44370917791650494,7.652717816902897e-07,9.57541219841974e-07,5.785709613475119e-07,7.008960425648797e-17,3.044796786583668e-18,1.0953749193389291e-18,4.482268102276177e-20,3.9768878731022294e-08,9.464190614288136e-09,2.733793035468522e-08,8.217122452944735e-10,0.33
0.02125257506004817,0.0016110653680972782,0.0018512533932684644,0.00011181149628484969,1.3322959104178743e-07,5.276164222184601e-09,5.1847034753056323e-23,0.4547425915740639,9.172393406706577e-07,1.1450895964399028e-06,6.942127486423743e-07,1.0957821903554976e-16,4.898100206334224e-18,1.7659797861967655e-18,7.439970759386253e-20,4.877290457498113e-08,1.1835081617377593e-08,3.344264830123751e-08,1.0355990279778954e-09,0.34
0.02229058368572011,0.0017095239360569883,0.001995304749223058,0.00012213543784068861,1.6364926237609802e-07,6.64454932917076e-09,9.145681934265162e-23,0.4656955525786346,1.092922680394449e-06,1.3613496037722772e-06,8.280674687861175e-07,1.689405793132554e-16,7.76479913911878e-18,2.805765786581059e-18,1.216212247490422e-19,5.941543896828704e-08,1.468934095862627e-08,4.0638082464660096e-08,1.2953033417064943e-09,0.35
0.023343530082987573,0.0018101231838447813,0.0021454861641495146,0.00013301425045993018,1.9973388565221896e-07,8.307702536233065e-09,1.5825392158418176e-22,0.4765705953393797,1.2950386792929992e-06,1.6095141099352955e-06,9.822516835567428e-07,2.5687512363210295e-16,1.2127806866070171e-17,4.391958638073808e-18,1.9566114821767537e-19,7.192383467746266e-08,1.8103591038993926e-08,4.907166582263517e-08,1.608597702118146e-09,0.36
0.02441094275347926,0.001912791398816267,0.0023018270543032023,0.00014445449894887651,2.42308269400932e-07,1.0316674739256855e-08,2.6968049298056553e-22,0.487370121301301,1.5265006998594062e-06,1.8929938357451248e-06,1.1590393954050525e-06,3.857203743252433e-16,1.8694645983159627e-17,6.785051066392295e-18,3.1045203487532707e-19,8.654714057923343e-08,2.2163149499799132e-08,5.890429721085698e-08,1.984237307012927e-09,0.37
0.025492367165393878,0.002017458667254662,0.0024643529649042836,0.00015646219812951977,2.922840479238347e-07,1.2729195274968433e-08,4.522028982904401e-22,0.49809641200723653,1.7904245003208673e-06,2.215422843479329e-06,1.3608671654524869e-06,5.721751836388811e-16,2.844713229031602e-17,1.0347351701316478e-17,4.858129896912236e-19,1.035571752582864e-07,2.6962567722015386e-08,7.031095811749786e-08,2.43203033591706e-09,0.38
0.026587365191651693,0.002124056829859163,0.002633085720742891,0.00016904283379842505,3.506656655569449e-07,1.561036311452713e-08,7.484057840139213e-22,0.5087516340449616,2.090131808414851e-06,2.580660927738859e-06,1.590337583201493e-06,8.394178161164876e-16,4.279375975626289e-17,1.5600128436175122e-17,7.510572675193301e-19,1.2324953385058667e-07,3.260621940370261e-08,8.348124904477303e-08,2.9629273270570706e-09,0.39
0.02769551415652684,0.0022325195926985613,0.002808043645846735,0.00018220138498097386,4.1855552860124356e-07,1.903314134466372e-08,1.2177493149366629e-21,0.5193378511820778,2.429156280994845e-06,2.9927991074019042e-06,1.8502244372170646e-06,1.2175745548226157e-15,6.359709679300627e-17,2.3233790022587235e-17,1.1455883490834115e-18,1.4594468724529227e-07,3.920885238897516e-08,9.862002080373993e-08,3.5890926732214526e-09,0.4
0.028816406352907,0.002342782474895172,0.002989241695747642,0.0001959423424949719,4.971601259037223e-07,2.3079117997862108e-08,1.9555951771080523e-21,0.529857028476672,2.8112459014704076e-06,3.45616062155143e-06,2.14347529854033e-06,1.7477744713539541e-15,9.347137581129981e-17,3.422146222997715e-17,1.7271130326670955e-18,1.7198889347009558e-07,4.6896155086632933e-08,1.159478431137592e-07,4.323997736269881e-09,0.41
0.029949648508240088,0.0024547827525232824,0.003176691602842752,0.00021026972981234797,5.877960606762728e-07,2.7839211561399643e-08,3.1027689842454476e-21,0.5403110367990483,3.2403663321819153e-06,3.975303042214161e-06,2.4732148279937386e-06,2.4846318219856003e-15,1.3596058143083223e-16,4.988630761827851e-17,2.576175167107194e-18,2.017551931459047e-07,5.580534391847159e-08,1.3570153215220288e-07,5.182511209029283e-09,0.42
0.03109486117846489,0.002568459444346756,0.00337040203296226,0.00022518712318304152,6.918958988609563e-07,3.341435430714581e-08,4.861012095205963e-21,0.5507016587009476,3.720704448206224e-06,4.5550207053747634e-06,2.842748188018679e-06,3.4992591284087726e-15,1.9577383282926317e-16,7.19908277482466e-17,3.802330202588316e-18,2.3564437854605915e-07,6.608572915293045e-08,1.5813466713370125e-07,6.180986231692636e-09,0.43
0.032251677766686415,0.002683753523022235,0.0035703787981104062,0.00024069766695857626,8.110130973502926e-07,3.9916072322580045e-08,7.536179722394444e-21,0.5610306018724899,4.256672496973733e-06,5.200348389770232e-06,3.255564763979585e-06,4.885114755628518e-15,2.7929615338147404e-16,1.0293256142401368e-16,5.5586514823562385e-18,2.740858142721535e-07,7.789916429781958e-08,1.8351804269954022e-07,7.33733122883839e-09,0.44
0.033419744462621456,0.0028006076493328476,0.003776624920297582,0.0002568040944948575,9.468290530230216e-07,4.746740673879308e-08,1.1550482142709487e-20,0.5712994949661796,4.852908904744054e-06,5.916560022233776e-06,3.7153396841298626e-06,6.761789778461309e-15,3.948451167354123e-16,1.4584118589075699e-16,8.048322112613403e-18,3.175383752836107e-07,9.142069247520989e-08,2.1214011938429914e-07,8.671121105608567e-09,0.45
0.03459871955423974,0.0029189662366923457,0.003989140795219229,0.00027350874501430513,1.1011585606872175e-06,5.620360524467909e-08,1.7518503863551026e-20,0.5815098960908335,5.5142809763467595e-06,6.70917039517854e-06,4.225936511114318e-06,9.283736863717438e-15,5.534295064745183e-16,2.048709481099863e-16,1.154717988149406e-17,3.664912401494363e-07,1.0683902640515045e-07,2.443074395742081e-07,1.0203678438833584e-08,0.46
0.03578827292471412,0.0030387754328123425,0.004207924324615207,0.0002908135805158826,1.2759557174299007e-06,6.627289785225812e-08,2.630927765294626e-20,0.5916632976248182,6.245886734826997e-06,7.58393568805554e-06,4.79140934699599e-06,1.2648279470102041e-14,7.694265055063962e-16,2.8546089191925105e-16,1.6423386840998672e-17,4.2146468148562935e-07,1.243570618686052e-07,2.803450237076025e-07,1.1958163716238276e-08,0.47
0.03698808569868612,0.0031599830343704313,0.004432971022579753,0.000308720202677029,1.4733201790609387e-06,7.783734286599772e-08,3.910707542436459e-20,0.6017611279338444,7.053056023101763e-06,8.546852982454459e-06,5.416004428153357e-06,1.7103472825202166e-14,1.061239361725393e-15,3.945886460448569e-16,2.3157189653746837e-17,4.830108483966214e-07,1.4419241023231422e-07,3.2059674834623023e-07,1.3959672547018022e-08,0.48
0.03819784971951887,0.0032825384656297134,0.004664274144633984,0.00032722987046353855,1.6955027266674377e-06,9.107359400532339e-08,5.761842765727463e-20,0.6118047568952203,7.941351753040448e-06,9.604160266015397e-06,6.1041617099343526e-06,2.296489326870368e-14,1.4528326189343748e-15,5.41376753324367e-16,3.2395193093596874e-17,5.517144571196474e-07,1.6657781351270127e-07,3.654257024479673e-07,1.623531779998931e-08,0.49
0.039417267198293346,0.0034063927158095903,0.004901824791864034,0.0003463435153446749,1.9449114597301834e-06,1.0617376828569462e-07,8.41349214658659e-20,0.6217954981624298,8.916570495266702e-06,1.0762335420242487e-05,6.860516052477342e-06,3.062496988427354e-14,1.974510296296759e-15,7.37389514649987e-16,4.497166410427918e-17,6.281934949103889e-07,1.917616589947136e-07,4.152145128086119e-07,1.881432699459584e-08,0.5
0.040646050292969325,0.003531498335184233,0.0051456120244674775,0.0003660617544667693,2.224117525227433e-06,1.233462871139777e-07,1.2180598514710608e-19,0.6317346126600635,9.98474291014391e-06,1.2028095316622829e-05,7.689898189473086e-06,4.057282731249402e-14,2.6648187072157056e-15,9.973781334774886e-16,6.197180618090345e-17,7.130997927511597e-07,2.2000842083502174e-07,4.703655992364677e-07,2.172813167512126e-08,0.51
0.04188392070668505,0.0036578094349173523,0.005395622970908082,0.0003863849029311669,2.5358608166251144e-06,1.4281673390894188e-07,1.7495082695168916e-19,0.6416233118103214,1.1152133841244263e-05,1.3408394563829823e-05,8.597335427266433e-06,5.3416468293811275e-14,3.572688260541989e-15,1.340119974747232e-15,8.480327725487609e-17,8.07119548592617e-07,2.5159908666054093e-07,5.313013971585052e-07,2.5010456831197028e-08,0.52
0.04313060937554451,0.0037852815989906884,0.005651842918338975,0.00040731298944906614,2.8830559904888488e-06,1.6482874711314638e-07,2.492544047861245e-19,0.6514627595558151,1.2425241926719196e-05,1.4910423457089077e-05,9.588052039684845e-06,6.990013468653856e-14,4.758987390700002e-15,1.789028406016111e-15,1.1524883306576169e-16,9.10973921847733e-07,2.868315861850033e-07,5.984646301863751e-07,2.8697413689193755e-08,0.53
0.044385856099873,0.003913871828921037,0.005914255411466854,0.0004288457715664712,3.268797905606475e-06,1.896448600810601e-07,3.5250014358597733e-19,0.6612540755780948,1.3810799202888625e-05,1.6541606224335677e-05,1.0667469546178899e-05,9.094156037537437e-14,6.3003350537065145e-15,2.3736753550349505e-15,1.556103641162377e-16,1.0254195034167414e-06,3.2602115245799225e-07,6.723185258046711e-07,3.282758139284039e-08,0.54
0.04564940923544153,0.0040435385150672165,0.006182842341592287,0.0004509827469418298,3.696367419173769e-06,2.175474217869995e-07,4.94898489283072e-19,0.6709983372061085,1.53157701000578e-05,1.8309598491610756e-05,1.1841206576105679e-05,1.176568903634629e-13,8.291467040369437e-15,3.1307180327641466e-15,2.0878768004199758e-16,1.151248745702926e-06,3.695007154138029e-07,7.533469756086272e-07,3.744209887686524e-08,0.55
0.046921025378388964,0.0041742413980927345,0.006457584034889482,0.0004737231658022152,4.169236899208465e-06,2.488394907193147e-07,6.898949074450039e-19,0.6806965816437716,1.694735032284444e-05,2.0222284738250865e-05,1.3115078592082504e-05,1.5140004290249572e-13,1.0849296402240284e-14,4.105519470161272e-15,2.7843126562348656e-16,1.2892903509961987e-06,4.176212266208255e-07,8.42054685218327e-07,4.2584749803442306e-08,0.56
0.048200469048230894,0.0043059415316519965,0.0067384593397040015,0.0004970660436446172,4.6910755133803045e-06,2.8384571440295476e-07,9.553869003150318e-19,0.6903498083437318,1.871296557095169e-05,2.2287775684269947e-05,1.4495097447105104e-05,1.9381408896103295e-13,1.4118395935636371e-14,5.354350826764758e-15,3.6915674406935704e-16,1.4404096134779505e-06,4.7075192240720944e-07,9.389673040852368e-07,4.830204249672386e-08,0.57
0.04948751243343216,0.004438601226325779,0.007025445701221827,0.0005210101725642135,5.265754828541072e-06,3.2291327097102753e-07,1.3143146094102138e-18,0.6999589804516759,2.062026960607939e-05,2.4514404784834513e-05,1.5987470492711734e-05,2.4686803057117387e-13,1.8274615007361252e-14,6.945822497875481e-15,4.866737978541972e-16,1.60550872319789e-06,5.292806666093369e-07,1.0446315199467158e-06,5.464329772032925e-08,0.58
0.05078193508998063,0.004572184036460983,0.007318519244390154,0.0005455541305218985,5.897353843654838e-06,3.6641274374347894e-07,1.7968566614563488e-18,0.7095250269855141,2.267714254469654e-05,2.6910725264526934e-05,1.759859975718771e-05,3.1292996714511905e-13,2.353329044902487e-14,8.964216115754072e-15,6.381262326481441e-16,1.785526967456335e-06,5.936142630955023e-07,1.1596150986745063e-06,6.166072643969304e-08,0.59
0.05208352369071665,0.0047066547175377265,0.007617654845847909,0.0005706962919367483,6.590164228413183e-06,4.14739049353416e-07,2.4417619995396735e-18,0.7190488443441992,2.4891688542522978e-05,2.948550638084001e-05,1.9335080686459962e-05,3.948247972250544e-13,3.0155362338156646e-14,1.1511938395062173e-14,8.323294862316824e-16,1.9814409336377264e-06,6.641787021656415e-07,1.284506924895651e-06,6.940951039730041e-08,0.6
0.05339207177975867,0.004841979180128633,0.007922826203968364,0.0005964348385607062,7.348695388359668e-06,4.683123533781043e-07,3.29845135686216e-18,0.7285312978150388,2.727223334457807e-05,3.2247729614477665e-05,2.120370074892629e-05,4.959068605431904e-13,3.8455414586675426e-14,1.471277872143609e-14,1.0801008774355532e-15,2.194264673298622e-06,7.414193718967057e-07,1.4199170279304617e-06,7.794787875133414e-08,0.61
0.05470737952170821,0.0049781244364907945,0.008234005908720718,0.0006227677715132577,8.177679171932823e-06,5.275789447417688e-07,4.430900954137853e-18,0.7379732232814143,2.9827321832840377e-05,3.5206585007824275e-05,2.321143797439711e-05,6.201649214739212e-13,4.8813966893825117e-14,1.871694896247476e-14,1.3947986720989634e-15,2.425049819457063e-06,8.25801208732909e-07,1.5664766003289152e-06,8.733717615803848e-08,0.62
0.056029253481807456,0.005115058576929197,0.008551165505382211,0.0006496929187678802,9.082074884880037e-06,5.930121808898425e-07,5.919288352008875e-18,0.7473754283716871,3.256571498270807e-05,3.8371466742015773e-05,2.5365459085804482e-05,7.722931132306564e-13,6.168505579083755e-14,2.3704126710973637e-14,1.7926171694293475e-15,2.6748856377463884e-06,9.17808935223527e-07,1.7248379398897762e-06,9.764194131828029e-08,0.63
0.05735750639816868,0.0052527507388952285,0.008874275558210019,0.000677207944327258,1.0067073762660754e-05,6.651133659450839e-07,7.865450603252467e-18,0.7567386938725432,3.549638688839054e-05,4.175196901604598e-05,2.767311758915029e-05,9.57820897608049e-13,7.761170553238624e-14,2.9889847650943976e-14,2.293293019333151e-15,2.9448990509217524e-06,1.0179471377591361e-06,1.8956743897739633e-06,1.0892997235665218e-07,0.64
