s10,s11,s13,s2,s9,species_1,species_12,species_2,species_3,species_4,Time
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0633380976719227,0.8514510272792166,1.0,1.0,1.0233281803369747,1.1281641350857612,1.2891357891258066,1.0,0.8595805482422729,1.0754781769458925,0.01
1.1288856693467775,0.7516278876227295,1.0,1.0,1.0539611898543424,1.2418795048583573,1.5921231560923192,1.0,0.7703390236047148,1.1005818758142971,0.02
1.1972661570427523,0.6781860361531308,1.0,1.0,1.0907464867347656,1.3436469242051734,1.9054656094131308,1.0,0.7094499917714274,1.0993333674579668,0.03
1.2690104996320346,0.6209212692171145,1.0,1.0,1.1327893899058026,1.4353275439415432,2.226876334550129,1.0,0.6663692383316284,1.0828358043049158,0.04
1.344577380052057,0.5744310208595692,1.0,1.0,1.1793796696225693,1.5183628722916522,2.5547317577639648,1.0,0.635432926183004,1.0570282859025883,0.05
1.4243678331198832,0.5355574685274229,1.0,1.0,1.2299423961605722,1.5939010847338853,2.8878200743861258,1.0,0.6132722696882483,1.0254102096381739,0.06
1.5087360160176129,0.5023192557920356,1.0,1.0,1.2840040559166699,1.6628763326957317,3.2252061006398622,1.0,0.5977300483804057,0.9901884716936096,0.07
1.5979973133897387,0.4734045748994923,1.0,1.0,1.3411685456556046,1.7260616354816969,3.5661507859256547,1.0,0.5873445971983097,0.9528260004939071,0.08
1.692434529779621,0.4479077854854923,1.0,1.0,1.4010998883756471,1.7841056150834602,3.910059884845969,1.0,0.5810805474017683,0.9143289105419654,0.09
1.7923026987659192,0.42518229296455584,1.0,1.0,1.4635094697433744,1.837558895116831,4.256449416084403,1.0,0.5781776589554194,0.8754081552095974,0.1
1.8978328737299477,0.40475325665124406,1.0,1.0,1.528146595167849,1.8868935759987864,4.604921473218299,1.0,0.5780606087831969,0.8365761765246141,0.11
2.009235149066616,0.38626383645416273,1.0,1.0,1.5947913053766605,1.932517883625553,4.955146766075725,1.0,0.5802830567432594,0.7982069618153912,0.12
2.126701118155428,0.369440292007261,1.0,1.0,1.6632488794906855,1.9747874717378355,5.306851582926158,1.0,0.5844910529264491,0.7605753964717309,0.13
2.2504058883118776,0.3540688564402128,1.0,1.0,1.7333456091093036,2.0140142304757997,5.659807892373708,1.0,0.5903985771951147,0.7238836224211562,0.14
2.3805097499799746,0.33998000406209655,1.0,1.0,1.8049254963676116,2.0504732166300665,6.013825700397078,1.0,0.5977707348459546,0.6882791992085077,0.15
2.5171595956953667,0.3270373123327508,1.0,1.0,1.877847639058951,2.0844082604933196,6.368746950424548,1.0,0.6064117325832934,0.6538681441547576,0.16
2.6604901282249784,0.31512955897086825,1.0,1.0,1.9519841463511962,2.1160364860820726,6.724440644815487,1.0,0.6161562413558137,0.6207243495871021,0.17
2.8106249116162334,0.30416489285891357,1.0,1.0,2.0272184481950437,2.1455520410955042,7.080798833098148,1.0,0.6268629449574994,0.5888966603483978,0.18
2.9676772789249712,0.29406665008969407,1.0,1.0,2.1034439398978897,2.173129128373907,7.437733350655067,1.0,0.6384098348478626,0.558414083218186,0.19
3.1317511531560562,0.28477005112872494,1.0,1.0,2.1805628208156875,2.198924605108571,7.795173007195786,1.0,0.6506904478659791,0.5292899902440492,0.2
3.3029417619307595,0.27621982440855336,1.0,1.0,2.2584851554084975,2.2230801025595075,8.153061279113514,1.0,0.6636111033493434,0.5015252477076692,0.21
3.4813362831322516,0.2683683180641587,1.0,1.0,2.3371280594482675,2.2457238392801635,8.511354315593493,1.0,0.6770886751620792,0.4751107694938079,0.22
3.667014437170666,0.26117402542421064,1.0,1.0,2.416414990335407,2.266972187683602,8.870019198009825,1.0,0.6910488152256563,0.45002958384576025,0.23
3.8600490145760813,0.2546004414997912,1.0,1.0,2.4962751409639274,2.286930993373521,9.229032458257592,1.0,0.7054245490835187,0.4262584894393996,0.24
4.060506356686321,0.2486151686554412,1.0,1.0,2.5766428960274026,2.3056967092965985,9.588378789125713,1.0,0.720155150359004,0.40376940512282017,0.25
4.268446802412703,0.24318916443283237,1.0,1.0,2.657457343136541,2.3233574049610435,9.948049888918995,1.0,0.7351851790796062,0.38253053094487927,0.26
4.483925078790021,0.23829618086775994,1.0,1.0,2.738661845155287,2.339993601542544,10.308043495083735,1.0,0.7504637422981889,0.36250725548745294,0.27
4.706990659704217,0.2339122859369245,1.0,1.0,2.820203652899655,2.3556790136624084,10.668362525186543,1.0,0.7659438543572232,0.34366293910834367,0.28
4.937688131699484,0.2300154301014385,1.0,1.0,2.902033507663854,2.37048127559384,11.02901423057242,1.0,0.781581842045717,0.3259596482884095,0.29
5.176057460520029,0.22658516943350174,1.0,1.0,2.984105352724184,2.384462450072554,11.390009610079442,1.0,0.7973369519267735,0.30935863163471927,0.3
5.422134279269554,0.22360237903854305,1.0,1.0,3.066376016409503,2.3976795669889226,11.75136278816644,1.0,0.8131709396484289,0.2938208177113498,0.31
5.675950144137911,0.2210490212134284,1.0,1.0,3.1488049305404164,2.4101850915575405,12.11309048297368,1.0,0.829047728590152,0.27930721768560957,0.32
5.937532748289801,0.21890796587216652,1.0,1.0,3.2313538942082,2.4220273074748104,12.475211576040733,1.0,0.8449331394115305,0.26577923737098763,0.33
6.206906144334014,0.21716282044585625,1.0,1.0,3.313986822365253,2.4332507097732536,12.837746688259546,1.0,0.8607946249820331,0.25319896192774466,0.34
6.484090916211937,0.21579780454485994,1.0,1.0,3.3966695565328995,2.4438963068021615,13.200717855656723,1.0,0.8766010720751835,0.24152936599903416,0.35000000000000003
6.76910434456475,0.21479764076596983,1.0,1.0,3.479369680228645,2.4540019071877723,13.564148237090313,1.0,0.8923226216750008,0.23073448506056424,0.36
7.0619605744772995,0.21414745228119766,1.0,1.0,3.5620563337237066,2.4636024108703416,13.92806182810396,1.0,0.9079304947581287,0.22077956822319125,0.37
7.362670737473023,0.21383269818067668,1.0,1.0,3.6447000845678206,2.4727300202369658,14.29248326464824,1.0,0.9233968754346915,0.21163116585719058,0.38
7.671243080936383,0.21383911130330516,1.0,1.0,3.7272727928020184,2.4814144626281496,14.657437624896692,1.0,0.938694793541708,0.20325720616668572,0.39
7.987683074622104,0.21415265872546158,1.0,1.0,3.8097475060894577,2.4896831744801076,15.022950277615953,1.0,0.9537980396151953,0.19562703275883683,0.4
8.311993537899575,0.21475949743803288,1.0,1.0,3.8920983411114136,2.497561515851401,15.38904670859339,1.0,0.9686810674501994,0.18871144150883276,0.41000000000000003
8.64417469956025,0.21564597674835642,1.0,1.0,3.974300438884629,2.505072873976585,15.755752458300957,1.0,0.9833189715747693,0.18248265186605192,0.42
8.984224313584495,0.2167986226868925,1.0,1.0,4.056329867566305,2.512238861746767,16.123092978313316,1.0,0.9976874236633194,0.1769142979065701,0.43
