Time,s2,s9,s10,s11,s13,species_1,species_2,species_3,species_4,species_12,T,T2,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,default,re12,re13,re14,re15,re16,re18,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7
0.1,1.0,1.4635094697433744,1.7923026987659192,0.42518229296455584,1.0,1.837558895116831,1.0,0.5781776589554194,0.8754081552095974,4.256449416084403,291.0,296.1308847415394,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.2563971063030302,8.169672869262929,1.813435749112652,2.8312647180374118,0.49987560486877036,13.353911669118718,30.699122390649272,1.90745632942053,2.823861421425198,23.21025050846759,5.8023238353113795,0.4670933346266183,0.5919401177378001
0.11,1.0,1.528146595167849,1.8978328737299477,0.40475325665124406,1.0,1.8868935759987864,1.0,0.5780606087831969,0.8365761765246141,4.604921473218299,291.0,296.14396976184133,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.27173739346038983,8.428038014160608,1.860506069615227,2.849713497672145,0.4816762319925956,13.964733173409018,30.736055434925223,1.7308191793363394,2.9028001318349492,23.559200094424586,5.596184007409007,0.4675606030607095,0.5925762299094884
0.12,1.0,1.5947913053766605,2.009235149066616,0.38626383645416273,1.0,1.932517883625553,1.0,0.5802830567432594,0.7982069618153912,4.955146766075725,291.0,296.15705379539065,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.2879465124794607,8.66553119223837,1.9073591946004718,2.867428248742352,0.46484777733903654,14.595737276417122,30.77302685275516,1.5847478210744168,2.976190928591488,23.877600675127503,5.388689317856898,0.46992279177260965,0.5947324307090329
0.13,1.0,1.6632488794906855,2.126701118155428,0.369440292007261,1.0,1.9747874717378355,1.0,0.5844910529264491,0.7605753964717309,5.306851582926158,291.0,296.1701367525108,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.3050542391346652,8.884264229335468,1.9538115556811309,2.884424307271216,0.44923150961118646,15.245225772148146,30.810036423081655,1.4624229766064105,3.044563870973623,24.16942489234253,5.181451425999178,0.4738997534112959,0.5981728360485655
0.14,1.0,1.7333456091093036,2.2504058883118776,0.3540688564402128,1.0,2.0140142304757997,1.0,0.5903985771951147,0.7238836224211562,5.659807892373708,291.0,296.1832185435328,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.3230880838493591,9.086013063069252,1.9997159404138614,2.900718562010422,0.4347027972098725,15.911682780987972,30.847083923758102,1.358881862029802,3.1083838008046616,24.437985107583255,4.975767406353867,0.47926511734750205,0.6026981213637044
0.15,1.0,1.8049254963676116,2.3805097499799746,0.33998000406209655,1.0,2.0504732166300665,1.0,0.5977707348459546,0.6882791992085077,6.013825700397078,291.0,296.19629907879533,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.3420735210638722,9.272290746269869,2.0449555414002294,2.9163297923844658,0.4211626695750411,16.593745809637046,30.88416913154684,1.2704469876640703,3.1680606920276575,24.686067490157466,4.772692943370204,0.48583295991767106,0.6081385136454031
0.16,1.0,1.877847639058951,2.5171595956953667,0.3270373123327508,1.0,2.0844082604933196,1.0,0.6064117325832934,0.6538681441547576,6.368746950424548,291.0,296.209378268646,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.36203418387876796,9.44440352285219,2.0894389814595042,2.931278699253064,0.40853161491598267,17.29018286865414,30.921291822119894,1.1943495081214761,3.22395802148971,24.91603446771217,4.573094008168241,0.4934482670411933,0.6143484351271168
0.17,1.0,1.9519841463511962,2.6604901282249784,0.31512955897086825,1.0,2.1160364860820726,1.0,0.6161562413558137,0.6207243495871021,6.724440644815487,291.0,296.22245602344145,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.38299202942370014,9.603492211312842,2.1330961462552085,2.9455877383327604,0.3967450828911443,17.999874270153192,30.95845177005711,1.1284759723645312,3.276399512349575,25.12990363662708,4.377683393641297,0.5019800863377271,0.6212024227516638
0.18,1.0,2.0272184481950437,2.8106249116162334,0.30416489285891357,1.0,2.1455520410955042,1.0,0.6268629449574994,0.5888966603483978,7.080798833098148,291.0,296.23553225354823,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.4049674825066195,9.750564378508694,2.1758746767912123,2.959280839260292,0.38575005045456107,18.72179789190351,30.99564874884588,1.0711931050488313,3.325674696999348,25.32940954250668,4.1870479951381085,0.5113164119886779,0.6285918719502652
0.19,1.0,2.1034439398978897,2.9676772789249712,0.29406665008969407,1.0,2.173129128373907,1.0,0.6384098348478626,0.558414083218186,7.437733350655067,291.0,296.2486068693433,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.4279795593896202,9.886517168186794,2.217737027871918,2.972383067307615,0.37550255469313865,19.45501740402556,31.032882530880432,1.021225838893896,3.3720434328121747,25.516052150765308,4.00166843157066,0.5213604581945395,0.63642252030665
0.2,1.0,2.1805628208156875,3.1317511531560562,0.28477005112872494,1.0,2.198924605108571,1.0,0.6506904478659791,0.5292899902440492,7.795173007195786,291.0,296.2616797812147,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.4520459797243351,10.012156676762855,2.258657962502645,2.9849202706855205,0.36596563297300466,20.19867218376194,31.070152887461262,0.9775686628528379,3.41573977626506,25.69113589312413,3.8219353664488076,0.5320276762528056,0.6446122917117666
0.21,1.0,2.2584851554084975,3.3029417619307595,0.27621982440855336,1.0,2.2230801025595075,1.0,0.6636111033493434,0.5015252477076692,8.153061279113514,291.0,296.2747508995622,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.4771832637551125,10.128211160710222,2.2986224523683556,2.9969187374745694,0.357107867475254,20.951969198774137,31.10745958879452,0.9394224527503031,3.4569751370160904,25.85580072024367,3.648161460448412,0.5432435678977643,0.6530896154805094
0.22,1.0,2.3371280594482675,3.4813362831322516,0.2683683180641587,1.0,2.2457238392801635,1.0,0.6770886751620792,0.4751107694938079,8.511354315593493,291.0,296.2878201347978,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.5034068200820839,10.235341955934581,2.3376238922168096,3.008404880736069,0.3489021839359787,21.714175977054797,31.14480240399117,0.9061474609495743,3.49594097571888,26.011047403268847,3.4805915365359184,0.5549419209974505,0.6617919841880981
0.23,1.0,2.416414990335407,3.667014437170666,0.26117402542421064,1.0,2.266972187683602,1.0,0.6910488152256563,0.45002958384576025,8.870019198009825,291.0,296.30088739734646,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.5307310261869186,10.334152043136466,2.375662584336293,3.0194049610673583,0.3413248965416885,22.484614479526538,31.182181101066767,0.8772282564929369,3.5328111352984273,26.15775833967068,3.319411163433643,0.5670634027906326,0.670664735027135
0.24,1.0,2.4962751409639274,3.8600490145760813,0.2546004414997912,1.0,2.286930993373521,1.0,0.7054245490835187,0.4262584894393996,9.229032458257592,291.0,296.31395259764656,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.5591693000385102,10.42519261875745,2.4127444619344036,3.0299448496021855,0.3343549642582796,23.262655879987513,31.21959544694062,0.8522474573327362,3.567743801955951,26.296714561150214,3.1647538334364005,0.5795544484402094,0.6796600280577142
0.25,1.0,2.5766428960274026,4.060506356686321,0.2486151686554412,1.0,2.3056967092965985,1.0,0.720155150359004,0.40376940512282017,9.588378789125713,291.0,296.3270156461507,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.5887341652972106,10.50896821481459,2.448880005139203,3.0400498326242102,0.32797340970896627,24.047715878628605,31.257045207435514,0.8308658540548481,3.600883189968428,26.428609819776,3.0167071572873785,0.592366370819445,0.6887359790723708
0.26,1.0,2.657457343136541,4.268446802412703,0.24318916443283237,1.0,2.3233574049610435,1.0,0.7351851790796062,0.38253053094487927,9.948049888918995,291.0,296.3400764533262,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.6194373119602473,10.585941300261418,2.4840833235723574,3.0497444561200355,0.32216281072663344,24.83925048370767,31.29453014727726,0.8128068687871299,3.632361042338364,26.554062481633466,2.875318662388733,0.6054545986983729,0.6978558899627347
0.27,1.0,2.738661845155287,4.483925078790021,0.23829618086775994,1.0,2.339993601542544,1.0,0.7504637422981889,0.36250725548745294,10.308043495083735,291.0,296.3531349296558,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.6512896491803629,10.656535589710769,2.5183713874395477,3.0590524060366424,0.3169069406645607,25.63675232653495,31.33205003009413,0.797844895637136,3.6622978688927583,26.673625279408302,2.7406005911703084,0.6187780926173296,0.706987614384899
0.28,1.0,2.820203652899655,4.706990659704217,0.2339122859369245,1.0,2.3556790136624084,1.0,0.7659438543572232,0.34366293910834367,10.668362525186543,291.0,296.3661909856382,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.6843013537538268,10.721139155139797,2.5517633799781883,3.0679964211490165,0.31219045196680995,26.439747320082603,31.36960461841646,0.7857960247982039,3.6908040463869427,26.78779360342888,2.6125344276088356,0.6322988387129488,0.7161029917829363
0.29,1.0,2.902033507663854,4.937688131699484,0.2300154301014385,1.0,2.37048127559384,1.0,0.781581842045717,0.3259596482884095,11.02901423057242,291.0,296.37924453178846,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.7184819199102701,10.78010761653682,2.584280137285267,3.0765982350114567,0.30799857135813685,27.247791190543516,31.40719367367598,0.7765104025528861,3.71798090149763,26.897012923406834,2.4910755765146937,0.6459813759199543,0.7251773235162753
0.3,1.0,2.984105352724184,5.176057460520029,0.22658516943350174,1.0,2.384462450072554,1.0,0.7973369519267735,0.30935863163471927,11.390009610079442,291.0,296.3922954786392,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.7538401949235417,10.833766091748524,2.6159437074928324,3.0848785397308034,0.3043169433676732,28.060467001095326,31.44481695620635,0.7698668006498853,3.7439214596552666,27.00168443570834,2.376156633944897,0.6597924869936024,0.7341889747343084
0.31,1.0,3.066376016409503,5.422134279269554,0.22360237903854305,1.0,2.3976795669889226,1.0,0.8131709396484289,0.2938208177113498,11.75136278816644,291.0,296.4053437367407,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.7903844180749877,10.8824116813043,2.646776964117343,3.092856971020069,0.3011314401419724,28.877382384425623,31.48247422524197,0.7657677982919472,3.7687112458497727,27.10217035512029,2.2676911073016255,0.6737008723209857,0.7431189829808494
0.32,1.0,3.1488049305404164,5.675950144137911,0.2210490212134284,1.0,2.4101850915575405,1.0,0.829047728590152,0.27930721768560957,12.11309048297368,291.0,296.4183892166616,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.8281222551034914,10.926315704733357,2.6768032889073248,3.100552109083588,0.29842801554365034,29.698167082849697,31.520165238917805,0.7641359132711898,3.7924289797925574,27.198798414808724,2.1655767126063457,0.6876768788450281,0.7519507206901553
0.33,1.0,3.2313538942082,5.937532748289801,0.21890796587216652,1.0,2.4220273074748104,1.0,0.8449331394115305,0.26577923737098763,12.475211576040733,291.0,296.4314318289896,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.867060826739851,10.96572567312671,2.706046317545821,3.1079814920078412,0.2961926054606563,30.522470893587304,31.557889754269436,0.7649105216134402,3.815147141795372,27.291865580790994,2.069698210660737,0.7016922858757328,0.7606696100646209
0.34,1.0,3.313986822365253,6.206906144334014,0.21716282044585625,1.0,2.4332507097732536,1.0,0.8607946249820331,0.25319896192774466,12.837746688259546,291.0,296.4444714843322,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.9072067386570506,11.000867418685006,2.7345297201294736,3.1151616397729773,0.29441102789660367,31.349961450998098,31.595647527232718,0.7680451006429934,3.836932557719847,27.381641529247077,1.979930184548426,0.715720093796547,0.7692628559731116
0.35000000000000003,1.0,3.3966695565328995,6.484090916211937,0.21579780454485994,1.0,2.4438963068021615,1.0,0.8766010720751835,0.24152936599903416,13.200717855656723,291.0,296.457508093317,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.948566104189941,11.031946962927453,2.762277035556849,3.12210808526905,0.2930689263757222,32.180322576579506,31.633438312643406,0.7735050109508764,3.8578468443674967,27.468371420885234,1.8961393752450064,0.7297343667970366,0.7777192261646547
0.36,1.0,3.479369680228645,6.76910434456475,0.21479764076596983,1.0,2.4540019071877723,1.0,0.8923226216750008,0.23073448506056424,13.564148237090313,291.0,296.47054156659254,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,0.9911445662298507,11.059152399293477,2.789311534524207,3.128835411118893,0.292151725346113,33.01325265820228,31.671261864237085,0.7812655127467173,3.877946834114303,27.552278403049115,1.8181867955645903,0.7437100899592503,0.786028853051443
0.37,1.0,3.5620563337237066,7.0619605744772995,0.21414745228119766,1.0,2.4636024108703416,1.0,0.9079304947581287,0.22077956822319125,13.92806182810396,291.0,296.4835718148289,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.0349473195925616,11.082655857471249,2.815656105676195,3.1353572905723484,0.2916445878415534,33.84846300777159,31.709117934649353,0.7913098870764825,3.8972850088323447,27.633565966499496,1.7459297452153417,0.7576230298618432,0.7941830501093681
0.38,1.0,3.6447000845678206,7.362670737473023,0.21383269818067668,1.0,2.4727300202369658,1.0,0.9233968754346915,0.21163116585719058,14.29248326464824,291.0,296.4965987487182,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.0799791268029395,11.102615190978474,2.8413331773581767,3.1416865303861745,0.2915324129878965,34.68567673427283,31.74700627541507,0.8036278957337778,3.9159098101596306,27.712419760127833,1.6792233562511787,0.7714496420822058,0.8021741658573264
0.39,1.0,3.7272727928020184,7.671243080936383,0.21383911130330516,1.0,2.4814144626281496,1.0,0.938694793541708,0.20325720616668572,14.657437624896692,291.0,296.50962227897526,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.126244335061781,11.119175736610591,2.866364652771314,3.1478351153159405,0.29179983265591747,35.5246275555539,31.784926636968517,0.8182142533779618,3.9338659698855145,27.789009348304962,1.617922049135692,0.7851669775586183,0.809995446600684
0.4,1.0,3.8097475060894577,7.987683074622104,0.21415265872546158,1.0,2.4896831744801076,1.0,0.9537980396151953,0.19562703275883683,15.022950277615953,291.0,296.52264231633825,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.1737468899435421,11.1324719038242,2.8907718659328023,3.1538142528739415,0.29243123152928985,36.36505888454459,31.822878768643694,0.8350672736710065,3.9511947816574566,27.86348967813663,1.5618806761237303,0.7987526153801151,0.8176409221266607
0.41000000000000003,1.0,3.8920983411114136,8.311993537899575,0.21475949743803288,1.0,2.497561515851401,1.0,0.9686810674501994,0.18871144150883276,15.38904670859339,291.0,296.5356587715694,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.222490352223827,11.142628861481402,2.9145755440208814,3.1596344180920015,0.2934107584079969,37.20672277555242,31.860862418674184,0.8541874350211874,3.967934422782658,27.936002615824904,1.5109556291202104,0.8121845846738225,0.8251052931857058
0.42,1.0,3.974300438884629,8.64417469956025,0.21564597674835642,1.0,2.505072873976585,1.0,0.9833189715747693,0.18248265186605192,15.755752458300957,291.0,296.5486715554552,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.272477904876366,11.149763746026496,2.937795797008132,3.1653053968587934,0.2947223899095149,38.049379568428414,31.898877334192346,0.875576342885463,3.984120101673497,28.006677859734886,1.4650054102237777,0.8254413488065194,0.8323838582062402
0.43,1.0,4.056329867566305,8.984224313584495,0.2167986226868925,1.0,2.512238861746767,1.0,0.9976874236633194,0.1769142979065701,16.123092978313316,291.0,296.5616805788077,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.3237123683589136,11.153987056941508,2.960452099440915,3.170836328640394,0.2963499699176949,38.89279702570462,31.93692326123094,0.8992354984053803,3.9997843574409746,28.075634268136962,1.4238913057719877,0.8385017549534378,0.8394724269884124
0.44,1.0,4.138163596175541,9.332137727516006,0.2182041189113856,1.0,2.5190793964984706,1.0,1.0117626330116025,0.17198142460260873,16.49109358119977,291.0,296.57468575246435,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.3761962089982733,11.15540406650872,2.9825632948730965,3.1762357472620955,0.29827724184143095,39.736750142634776,31.97499994472155,0.9251650321350918,4.014957170705138,28.142980541637233,1.3874780558283275,0.851345003542561,0.8463672498659549
0.45,1.0,4.219779423501807,9.687907966826758,0.2198493661969953,1.0,2.52561289003138,1.0,1.0255213639985838,0.16766037542713164,16.859779335513554,291.0,296.5876869872892,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.4299315497866565,11.154115331056726,3.004147592589704,3.1815116201371922,0.30048797065960164,40.581020524281826,32.01310712849572,0.9533631427628485,4.029666252641982,28.20881641483398,1.3556336362063102,0.8639506654802032,0.8530649746144147
0.46,1.0,4.301155949394648,10.051525848632561,0.22172146306968155,1.0,2.5318563360271003,1.0,1.038940895131832,0.16392874977282043,17.229175046610408,291.0,296.60068419417325,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.4849201855778174,11.150217985697227,3.025222577416562,3.1866713858083444,0.30296596812808724,41.42539616491565,32.05124455528482,0.9838248536656513,4.043937172063608,28.273233302376024,1.3282295246052291,0.8762986502199176,0.8595625820367477
0.47000000000000003,1.0,4.382272586407248,10.422979918731405,0.22380777689764447,1.0,2.5378253592820594,1.0,1.0519990811349946,0.16076540501610564,17.599305141051712,291.0,296.6136772840351,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.5411635722464578,11.143805967533478,3.0458052299514278,3.1917219884447525,0.30569522116434705,42.269671614408736,32.0894119667201,1.0165416765185584,4.057793422305514,28.336314727335846,1.3051412697286378,0.8883692606092591,0.8658573668735635
0.48,1.0,4.463109476892529,10.802256718502823,0.2260959266316864,1.0,2.543534408955405,1.0,1.0646742905618836,0.15815025506208308,17.970193716674785,291.0,296.6266661678215,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.598662864613044,11.134971106040098,3.0659119267329022,3.196669912486186,0.3086599119162329,43.11364723253829,32.12760910333307,1.0515004499606424,4.071256719104192,28.39813743287694,1.2862474297610147,0.9001431428826486,0.8719468702617325
0.49,1.0,4.5436475263069065,11.189340696071804,0.22857386893797765,1.0,2.548996771852748,1.0,1.0769454928891429,0.1560642909317563,18.341864423398352,291.0,296.6396507565082,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.6574189018835483,11.123802962939136,3.0855584673029397,3.2015212130772652,0.3118445555775438,43.957129560589294,32.16583570455581,1.0886833193927772,4.0843470120627785,28.458771583792384,1.2714301927710612,0.9116013628166855,0.8778288750838606
0.5,1.0,4.623868364773138,11.584214349759254,0.23122991820622274,1.0,2.554224690914323,1.0,1.0887922528596103,0.15448944866082742,18.714340471550887,291.0,296.6526309611003,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.7174322274551252,11.110389277932446,3.104760085653522,3.2062815460230203,0.3152340557741722,44.79993100096158,32.204091508720765,1.1280671490597236,4.097082664982148,28.518281467132987,1.2605747673782854,0.9227254038178192,0.8835013654944233
0.51,1.0,4.703754344846409,11.986858259930353,0.23405280459754138,1.0,2.5592294272492198,1.0,1.100194778020698,0.15340854687089167,19.08764458169447,291.0,296.66560669263276,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.7787030922726992,11.094815865412915,3.1235314698089525,3.2109561952206556,0.31881380016729355,45.641869844951096,32.242376253061394,1.1696234574415265,4.109480546733153,28.576725898172604,1.2535692787536536,0.933497210120966,0.8889625094685063
0.52,1.0,4.7832885202179005,12.397251176297619,0.23703171083211855,1.0,2.5640213403353993,1.0,1.1111339402956097,0.15280519214584068,19.46179897236169,291.0,296.6785778621715,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.8412314664450473,11.077166621506079,3.1418867774826844,3.215550098580811,0.3225697264936711,46.48277011529525,32.28068967371263,1.213318265684604,4.1215561519458,28.63415870122989,1.250304378280569,0.9438992082266345,0.8942106326938837
0.53,1.0,4.862454635536488,12.815370065892006,0.24015632480146318,1.0,2.5686099487870573,1.0,1.121591319103705,0.15266370904731916,19.836825324353132,291.0,296.6915443808136,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.905017045081464,11.057523226732846,3.159839654028019,3.220067872032488,0.32648840255580597,47.322461515273034,32.31903150571119,1.2591122714832002,4.133323691232424,28.69062908272875,1.2506730158282586,0.9539143468064425,0.8992442024220165
0.54,1.0,4.94123710592916,13.241190180854526,0.24341687817856017,1.0,2.5730039935303015,1.0,1.131549229694863,0.15296906395729948,20.212744763464983,291.0,296.7045061596879,1.0,0.5,8.31447,10.0,24.0,50000.0,84000.0,1.0,60000.0,67000.0,1.0,1.9700592571137627,11.03596488797158,3.1774032482739436,3.224513831984732,0.3305570853745508,48.1607792767094,32.35740148299559,1.306961026125865,4.144796185897389,28.74618200541048,1.2545701364411055,0.9635261242897654,0.90406180712767
