data_generator_T,data_generator_V
17225.0,-2.745477
17250.0,-2.8302898
17275.0,-2.9074252
17300.0,-2.9767425
17325.0,-3.0381131
17350.0,-3.0914197
17375.0,-3.1365588
17400.0,-3.1734409
17425.0,-3.2019913
17450.0,-3.2221518
17475.0,-3.2338796
17500.0,-3.237149
17525.0,-3.2319512
17550.0,-3.2182946
17575.0,-3.1962049
17600.0,-3.1657238
17625.0,-3.1269097
17650.0,-3.0798371
17675.0,-3.0245953
17700.0,-2.9612873
17725.0,-2.8900301
17750.0,-2.8109529
17775.0,-2.724195
17800.0,-2.6299071
17825.0,-2.5282478
17850.0,-2.4193838
17875.0,-2.3034883
17900.0,-2.1807396
17925.0,-2.0513217
17950.0,-1.9154214
17975.0,-1.7732289
18000.0,-1.6249367
18025.0,-1.4707394
18050.0,-1.3108331
18075.0,-1.145416
18100.0,-0.97468758
18125.0,-0.79884958
18150.0,-0.61810631
18175.0,-0.43266544
18200.0,-0.24273881
18225.0,-0.048543844
18250.0,0.14969525
18275.0,0.35174572
18300.0,0.55736452
18325.0,0.76629609
18350.0,0.97827023
18375.0,1.1929996
18400.0,1.4101772
18425.0,1.6294734
18450.0,1.8505334
18475.0,2.0729742
18500.0,2.2963815
18525.0,2.520308
18550.0,2.7442696
18575.0,2.9677446
18600.0,3.190171
18625.0,3.4109459
18650.0,3.629425
18675.0,3.8449233
18700.0,4.0567164
18725.0,4.2640443
18750.0,4.4661136
18775.0,4.6621032
18800.0,4.8511715
18825.0,5.032464
18850.0,5.2051206
18875.0,5.3682866
18900.0,5.5211225
18925.0,5.6628146
18950.0,5.7925858
18975.0,5.9097061
19000.0,6.0135036
19025.0,6.1033721
19050.0,6.1787844
19075.0,6.2393041
19100.0,6.2840242
19125.0,6.3180337
19150.0,6.3700552
19175.0,5.1310077
19200.0,17.341721
19225.0,-0.43922314
19250.0,9.4365597
19275.0,-1.3750514
19300.0,6.486433
19325.0,-2.5623028
19350.0,4.1550589
19375.0,-3.2920682
19400.0,1.4714983
19425.0,26.98464
19450.0,-2.0143871
19475.0,4.3521962
19500.0,29.205345
19525.0,-1.3898636
19550.0,4.1942563
19575.0,96.682213
19600.0,-4.5761185
19625.0,-1.0420091
19650.0,1.6483266
19675.0,3.6132081
19700.0,3.5575795
19725.0,3.1843441
19750.0,2.9542303
19775.0,2.7342031
19800.0,2.5121779
19825.0,2.2900336
19850.0,2.0683486
19875.0,1.847555
19900.0,1.6280581
19925.0,1.4102349
19950.0,1.1944364
19975.0,0.98099005
20000.0,0.77020186
20025.0,0.56235939
20050.0,0.35773376
20075.0,0.15658195
20100.0,-0.040851008
20125.0,-0.23433025
20150.0,-0.42362928
20175.0,-0.60852855
20200.0,-0.78881383
20225.0,-0.96427548
20250.0,-1.1347072
20275.0,-1.2999054
20300.0,-1.4596688
20325.0,-1.6137977
20350.0,-1.7620944
20375.0,-1.9043627
20400.0,-2.0404088
20425.0,-2.1700408
20450.0,-2.2930698
20475.0,-2.4093111
20500.0,-2.5185833
20525.0,-2.6207113
20550.0,-2.7155256
20575.0,-2.8028648
20600.0,-2.8825753
20625.0,-2.9545135
20650.0,-3.0185466
20675.0,-3.0745535
20700.0,-3.1224256
20725.0,-3.1620691
20750.0,-3.1934042
20775.0,-3.216367
20800.0,-3.2309091
20825.0,-3.2369998
20850.0,-3.2346244
20875.0,-3.2237854
20900.0,-3.2045028
20925.0,-3.1768131
20950.0,-3.1407692
20975.0,-3.0964406
21000.0,-3.0439107
21025.0,-2.9832792
21050.0,-2.9146581
21075.0,-2.8381724
21100.0,-2.7539587
21125.0,-2.6621635
21150.0,-2.5629432
21175.0,-2.4564617
21200.0,-2.3428903
21225.0,-2.2224059
21250.0,-2.0951905
21275.0,-1.9614301
21300.0,-1.8213136
21325.0,-1.6750332
21350.0,-1.5227824
21375.0,-1.3647573
21400.0,-1.2011551
21425.0,-1.0321748
21450.0,-0.85801739
21475.0,-0.67888635
21500.0,-0.49498805
21525.0,-0.3065328
21550.0,-0.11373609
21575.0,0.083180375
21600.0,0.28398684
21625.0,0.48844391
21650.0,0.69630045
21675.0,0.90729147
21700.0,1.1211356
21725.0,1.3375325
21750.0,1.5561607
21775.0,1.7766738
21800.0,1.9986987
21825.0,2.2218318
21850.0,2.4456372
21875.0,2.6696432
21900.0,2.8933408
21925.0,3.1161819
21950.0,3.3375766
21975.0,3.5568953
22000.0,3.7734656
22025.0,3.9865768
22050.0,4.1954799
22075.0,4.3993917
22100.0,4.5975003
22125.0,4.78897
22150.0,4.97295
22175.0,5.1485806
22200.0,5.3150048
22225.0,5.4713759
22250.0,5.6168709
22275.0,5.7506995
22300.0,5.8721147
22325.0,5.9804239
22350.0,6.0749979
22375.0,6.1552811
22400.0,6.2208209
22425.0,6.2709742
22450.0,6.3048887
22475.0,6.3760567
22500.0,5.9364591
22525.0,7.34972
22550.0,-1.765152
22575.0,5.8916092
22600.0,-2.4849715
22625.0,4.3975682
22650.0,-3.3172033
22675.0,2.5624425
22700.0,50.584496
22725.0,0.10539331
22750.0,8.7800102
22775.0,-2.9507561
22800.0,3.1374266
22825.0,81.798271
22850.0,-2.2510777
22875.0,3.3838885
22900.0,18.45903
22925.0,-4.7773318
22950.0,-1.1375186
22975.0,2.153198
23000.0,3.9381509
23025.0,3.6966677
23050.0,3.2567854
23075.0,3.0265248
23100.0,2.8081069
23125.0,2.5862522
23150.0,2.3640523
23175.0,2.1421654
23200.0,1.9210283
23225.0,1.7010558
23250.0,1.4826344
23275.0,1.2661237
23300.0,1.0518582
23325.0,0.84015113
23350.0,0.63129592
23375.0,0.42556876
23400.0,0.22323123
23425.0,0.024532091
23450.0,-0.1702906
23475.0,-0.36100775
23500.0,-0.54739761
23525.0,-0.72924441
23550.0,-0.90633702
23575.0,-1.0784681
23600.0,-1.2454333
23625.0,-1.4070306
23650.0,-1.5630597
23675.0,-1.7133223
23700.0,-1.8576218
23725.0,-1.9957633
23750.0,-2.1275544
23775.0,-2.2528055
23800.0,-2.3713295
23825.0,-2.4829445
23850.0,-2.5874729
23875.0,-2.6847436
23900.0,-2.7745919
23925.0,-2.8568618
23950.0,-2.9314063
23975.0,-2.9980884
24000.0,-3.0567832
24025.0,-3.1073782
24050.0,-3.1497741
24075.0,-3.1838865
24100.0,-3.2096462
24125.0,-3.2269998
24150.0,-3.2359099
24175.0,-3.236357
24200.0,-3.228338
24225.0,-3.2118666
24250.0,-3.1869743
24275.0,-3.1537082
24300.0,-3.1121323
24325.0,-3.0623262
24350.0,-3.0043833
24375.0,-2.9384122
24400.0,-2.8645334
24425.0,-2.7828798
24450.0,-2.6935949
24475.0,-2.5968318
24500.0,-2.4927518
24525.0,-2.3815246
24550.0,-2.2633245
24575.0,-2.1383321
24600.0,-2.0067325
24625.0,-1.8687136
24650.0,-1.7244663
24675.0,-1.5741841
24700.0,-1.4180619
24725.0,-1.2562966
24750.0,-1.0890868
24775.0,-0.91663259
24800.0,-0.7391367
24825.0,-0.5568043
24850.0,-0.36984438
24875.0,-0.17847051
24900.0,0.017097799
24925.0,0.21663369
24950.0,0.41990116
24975.0,0.62665325
25000.0,0.83662987
