AHP6m,AHP6p,ARR5m,ARR5p,Auxin,CKX3m,CKX3p,Cytokinin,IAA2m,IAA2p,PHBm,PHBp,PIN1m,PIN3m,PIN7m,miRNA,Time
3.475192454132369e-05,8.68745508400523e-07,0.039483924773531055,0.009817433595282235,0.0057097549178424314,0.0,0.0,0.1264241117654765,0.00014076973167003538,3.079117805625852e-05,0.19032516392808094,0.009357680320888968,0.0,0.0,9.096972438873889e-06,0.0,0.1
4.5796313901175425e-05,1.2593064125100417e-06,0.04778710571996898,0.01303869308273615,0.006249951882208312,0.0,0.0,0.13342578325989965,0.00018191571877824495,4.3198172994628695e-05,0.2083317294069436,0.011248219641707352,0.0,0.0,2.3973704289238883e-05,0.0,0.11
5.886689639694425e-05,1.7658539184720561e-06,0.05647788972812251,0.016763239072407354,0.0067847737969705555,0.0,0.0,0.1397611576157481,0.00022936757853134863,5.864363525415486e-05,0.226159126565685,0.013298221753567421,0.0,0.0,5.680135488487356e-05,0.0,0.12
7.410260742128961e-05,2.408092931135431e-06,0.06544376620258092,0.020974546740273017,0.007314274144766306,0.0,0.0,0.14549364137098267,0.0002832865563292659,7.744664046355103e-05,0.2438091381588767,0.015504326119534612,0.0,0.0,0.00012306140562049834,0.0,0.13
9.163563022646518e-05,3.206880938217752e-06,0.07458220231531106,0.025647429355223274,0.007838505876071626,0.0,0.0,0.15068060718200613,0.0003437933022678264,9.99092433608593e-05,0.26128352920238734,0.017863223290727464,0.0,0.0,0.00024696259112724767,0.0,0.14
0.00011159154609074779,4.184150119538744e-06,0.08380153099697524,0.030749861335962803,0.008357521414496503,0.0,0.0,0.15537396794139616,0.0004109723081748529,0.00012631445365293231,0.2785840471498833,0.02037165422237208,0.0,0.0,0.00046366954862540335,0.0,0.15
0.0001340894705032626,5.362831652703765e-06,0.09302117924275097,0.03624467833230818,0.00887137266202729,0.0,0.0,0.15962069637319698,0.0004848759137705245,0.00015692480410631681,0.2957124220675762,0.023026409598394987,0.0,0.0,0.0008207561540006139,0.0,0.16
0.0001592421738504079,6.766782051706407e-06,0.10217144359770002,0.04209111408342458,0.009380111004216946,0.0,0.0,0.16346329516130315,0.0005655279219283902,0.00019198141725822724,0.31267036680723137,0.02582432916446798,0.0,0.0,0.0013781244481559584,0.0,0.17
0.00018715618509436153,8.420711355251274e-06,0.11119296860067349,0.04824615420202282,0.009883787315323715,0.0,0.0,0.16694022233417188,0.0006529268603915452,0.00023170348769607625,0.329459577177457,0.028762301069394404,0.0,0.0,0.0022056894896851768,0.0,0.18
0.00021793187694774715,1.03501129734289e-05,0.12003604195302149,0.054665701785146965,0.010382451963398459,0.0,0.0,0.17008627614650162,0.0007470489234959219,0.0002762881083309546,0.34608173211328197,0.0318372612147728,0.0,0.0,0.0033785195327970053,0.0,0.19
0.0002516635311152125,1.2581194985260114e-05,0.1286597884469468,0.061305559595050366,0.010876154815321075,0.0,0.0,0.1729329433313193,0.0008478506245514838,0.0003259103787545615,0.3625384938440357,0.03504619261284629,0.0,0.0,0.00496984059461847,0.0,0.2
0.0002884393822463262,1.514081262856056e-05,0.1370313202950486,0.06812223994460816,0.011364945241789399,0.0,0.0,0.17550871436173168,0.0009552711876224036,0.0003807237431302924,0.3788315080596463,0.038386124752069595,0.0,0.0,0.007043138891439722,0.0,0.21
0.0003283416393032873,1.8056401869770962e-05,0.14512488579230123,0.07507361548885134,0.011848872122252429,0.0,0.0,0.17783936836479783,0.001069234699808238,0.00044086051121057615,0.3949624040750806,0.04185413297141018,0.0,0.0,0.009645141120067138,0.0,0.22
0.00037144648328288365,2.1355913652298852e-05,0.15292104158838973,0.0821194287777365,0.012327983849800208,0.0,0.0,0.17994823124429588,0.0011896520519337804,0.0005064325247568489,0.41093279499333984,0.04544733784176847,0.0,0.0,0.012801304727684539,0.0,0.23
0.00041782404030058006,2.506774860118564e-05,0.16040586680803565,0.08922167670037451,0.012802328336009005,0.0,0.0,0.18185640941028092,0.001316422686690063,0.0005775319364216674,0.42674427786696645,0.04916290455467163,0.0,0.0,0.016514694083381812,0.0,0.24
0.00046753832947433083,2.9220692247035256e-05,0.16757023331172427,0.09634488474110901,0.013271953015718827,0.0,0.0,0.1835830003701064,0.0014494361646547227,0.0006542320689397864,0.4423984338572938,0.052998042321098636,0.0,0.0,0.020768060521896902,0.0,0.25
0.0005206471848587851,3.3843849934382824e-05,0.1744091309479377,0.10345629003360102,0.013736904851786573,0.0,0.0,0.18514528433881325,0.0015885735802200068,0.000736588337789197,0.4578968283928855,0.05695000377494754,0.0,0.0,0.02552811824585199,0.0,0.26
0.0005772021512857643,3.8966581503668744e-05,0.18092105448345652,0.11052594520964326,0.01419723033978933,0.0,0.0,0.18655889742948464,0.0017337088324423352,0.0008246392135749663,0.47324101132631075,0.06101608438433197,0.0,0.0,0.030750741285129862,0.0,0.27
0.0006372483546307355,4.461843573381504e-05,0.18710745460006897,0.11752675620845637,0.014652975512660184,0.0,0.0,0.18783798751121775,0.0018847097598468246,0.0009184072032049391,0.4884325170886723,0.06519362187289089,0.0,0.0,0.03638593140794658,0.0,0.28
0.0007008243473147574,5.0829083887468096e-05,0.1929722431042224,0.12443446849302392,0.015104185945290715,0.0,0.0,0.18899535604201315,0.0020414391646378944,0.00101789984239732,0.5034728648430232,0.06947999564673747,0.0,0.0,0.04238196067963109,0.0,0.29
0.0007679619271254936,5.7628251872302553e-05,0.1985213560281728,0.13122760861689328,0.01555090675910841,0.0,0.0,0.19004258652059475,0.0022037557312401647,0.0011231106903068259,0.5183635586369463,0.07387262622612704,0.0,0.0,0.04868834583767056,0.0,0.3
0.0008386859359616063,6.504565180600233e-05,0.2037623684485154,0.13788739381513856,0.01599318262656965,0.0,0.0,0.19099016000953767,0.002371514844229437,0.001234020304167979,0.5331060875523207,0.0783689746890512,0.0,0.0,0.055257791084318206,0.0,0.31
0.0009130140384817355,7.311091256028622e-05,0.2087041586619294,0.1443976166259719,0.016431057775583496,0.0,0.0,0.19184755916917254,0.0025445693164833647,0.0013505971896748067,0.5477019258527845,0.08296654212486348,0.0,0.0,0.06204724623396365,0.0,0.32
0.0009909564684751047,8.185350505838975e-05,0.21335660698914663,0.15074450357583344,0.01686457599411596,0.0,0.0,0.1926233670671985,0.0027227700719290857,0.001472798773477029,0.5621525331371965,0.0876628690672222,0.0,0.0,0.06901827085880133,0.0,0.33
0.0010725157876962407,9.130267331848947e-05,0.2177303543635573,0.1569165754541846,0.01729378063427404,0.0,0.0,0.19332534649144775,0.0029059666855044386,0.0016005722445289938,0.5764593544757992,0.09245553499247317,0.0,0.0,0.07613710762432793,0.0,0.34
0.001157686596834775,0.00010148735430418476,0.22183657087722292,0.16290448131276847,0.017718714616936547,0.0,0.0,0.19396052424562552,0.0030940079499275092,0.0017338554875038022,0.5906238205645481,0.09734215775224343,0.0,0.0,0.0833743456238931,0.0,0.35000000000000003
0.0012464552729088627,0.00011243610503211467,0.22568678105456505,0.16870084628389606,0.01813942043576858,0.0,0.0,0.19453525583961737,0.0032867423012329197,0.001872577860348151,0.6046473478589501,0.10232039308312207,0.0,0.0,0.09070459044469993,0.0,0.36
0.001338799665738346,0.00012417701770582295,0.22929269263755753,0.1743000984344871,0.01855594016178126,0.0,0.0,0.19505529486025736,0.003484018269058335,0.0020166610533222,0.6185313387260397,0.10738793405095302,0.0,0.0,0.09810597083817561,0.0,0.37
0.0014346888320050017,0.00013673764258280926,0.23266607484409563,0.1796983172147834,0.018968315447281628,0.0,0.0,0.19552584577771662,0.003685684809533157,0.0021660197950645454,0.632277181576052,0.11254251057115565,0.0,0.0,0.10555973811639727,0.0,0.38
0.0015340827540082248,0.00015014490292674095,0.23581864328045016,0.1848930733955058,0.019376587530127942,0.0,0.0,0.19595161776113237,0.00389159163917386,0.0023205625892496313,0.6458862510042628,0.11778188889299653,0.0,0.0,0.11304983500742474,0.0,0.39
0.0016369320766900692,0.00016442500951871475,0.23876196762641586,0.18988327710553546,0.019780797237863957,0.0,0.0,0.19633687213162934,0.004101589521214445,0.0024801923961795583,0.6593599079287965,0.12310387109997252,0.0,0.0,0.12056251551099322,0.0,0.4
0.0017431778629698681,0.00017960337251944687,0.2415073977273105,0.1946690313797516,0.02018098499184274,0.0,0.0,0.19668546501174297,0.004315530514404259,0.0026448072762581525,0.6726994997280894,0.12850629461299276,0.0,0.0,0.12808601205551448,0.0,0.41000000000000003
0.0018527513869725134,0.0001957045164196832,0.24406600540412665,0.19925149989434257,0.020577190811117967,0.0,0.0,0.1970008847077968,0.004533268185059958,0.0028143009693803655,0.685906360370597,0.13398703172272564,0.0,0.0,0.13561025437868995,0.0,0.42
0.0019655739423705275,0.000212751986606685,0.24644853486594998,0.2036327711033281,0.020969454316622716,0.0,0.0,0.19728628826483233,0.004754657806601945,0.0029885634846162756,0.6989818105540888,0.1395439890887684,0.0,0.0,0.14312660837698893,0.0,0.43
0.00208155670926937,0.00023076826142767444,0.24866536851587484,0.2078157410548498,0.021357814735023194,0.0,0.0,0.19754453198175323,0.004979556518556975,0.0031674816096799153,0.7119271578341048,0.14517510727922253,0.0,0.0,0.1506276715094515,0.0,0.44
0.002200600657872949,0.0002497746592455545,0.25072649883947107,0.21180399708069766,0.021742310902751527,0.0,0.0,0.1977782009955575,0.005207823474520691,0.0033509394178252608,0.7247436967583826,0.15087836029002158,0.0,0.0,0.15810708478846774,0.0,0.45
0.0023225965234221295,0.0002697912535601553,0.25264151248050326,0.21560172147743553,0.022122981269648692,0.0,0.0,0.19798963312944526,0.005439319953186251,0.003538818691413196,0.7374327089882883,0.15665175511223026,0.0,0.0,0.16555939441635525,0.0,0.46
0.0024474248216728523,0.0002908367766413625,0.25441957463663034,0.21921358571744132,0.022499863903123543,0.0,0.0,0.19818094502245515,0.005673909476629643,0.0037309993900903854,0.7499954634374502,0.16249333123877904,0.0,0.0,0.1729799034536077,0.0,0.47000000000000003
0.002574955961076576,0.00031292853495581253,0.25606942637257163,0.2226446695043252,0.022872996491805676,0.0,0.0,0.19835405153484711,0.005911457886883831,0.0039273600165509945,0.7624332163935212,0.16840116023329466,0.0,0.0,0.18036457539842127,0.0,0.48
0.002705050403447743,0.00033608232710002114,0.2575993821549383,0.2259003836958207,0.023242416349161407,0.0,0.0,0.19851068447718212,0.006151833417583948,0.004127777968622323,0.7747472116387122,0.17437334530384235,0.0,0.0,0.18770994293121282,0.0,0.49
0.002837558919388504,0.0003603123547063578,0.2590173310926109,0.22898639128471385,0.023608160417506983,0.0,0.0,0.19865241179823123,0.006394906761336331,0.004332129906185507,0.7869386805835648,0.1804080208310314,0.0,0.0,0.19501301859040146,0.0,0.5
0.00297232293062086,0.0003856311481197293,0.2603307451186389,0.23190854935492078,0.023970265271494973,0.0,0.0,0.19878065156562222,0.006640551107523998,0.0045402920308937195,0.7990088423831644,0.186503351960014,0.0,0.0,0.20227124007200706,0.0,0.51
0.0031091749277224936,0.0004120494873633208,0.2615466857712463,0.2346728455578703,0.024328767121984705,0.0,0.0,0.19889668772179803,0.00688864218659888,0.004752140394614927,0.8109589040661553,0.1926575341478273,0.0,0.0,0.20948240250385425,0.0,0.52
0.00324793897814436,0.00043957633679237584,0.2626718159771885,0.23728535136442397,0.0246837018194954,0.0,0.0,0.19900168175946875,0.007139058290870285,0.0049675511379881025,0.8227900606498453,0.19886879276148597,0.0,0.0,0.21664461819886088,0.0,0.53
0.003388431325504036,0.0004682187825366341,0.2637124120715472,0.23975217680265754,0.02503510485779429,0.0,0.0,0.1990966843865172,0.007391680292554837,0.005186400726543503,0.8345034952598083,0.2051353826611756,0.0,0.0,0.22375627597887804,0.0,0.54
0.0035304610436193563,0.000497981975926438,0.2646743765438787,0.24207942948903372,0.025383011377434334,0.0,0.0,0.1991826463198667,0.007646391656716394,0.005408566169846991,0.8461003792478097,0.21145558779018878,0.0,0.0,0.2308160029959072,0.0,0.55
0.0036738308254318443,0.0005288690838337739,0.26556325338163744,0.24427317960223643,0.025727456169381553,0.0,0.0,0.19926042792483212,0.007903078443460608,0.005633925220237906,0.857581872312717,0.21782772075608778,0.0,0.0,0.23782263569756257,0.0,0.56
0.0038183377723582826,0.0005608812510202952,0.2663842420521114,0.2463394311881877,0.026068473678328624,0.0,0.0,0.19933080748791696,0.008161629306190571,0.005862356541679848,0.8689491226109527,0.2242501224490645,0.0,0.0,0.24477519420313093,0.0,0.5700000000000001
0.003963774413391751,0.0005940175652111322,0.26714221510754893,0.24828409312756544,0.026406098006619316,0.0,0.0,0.19939449004750792,0.008421935482601502,0.006093739890495142,0.880203266887309,0.23072116159132597,0.0,0.0,0.25167285714090687,0.0,0.58
0.0041099295235246715,0.000628275041311211,0.2678417313739016,0.25011296165796604,0.026740362917130098,0.0,0.0,0.19945211319108097,0.008683890783087797,0.006327956232801655,0.8913454305710018,0.23723923440742173,0.0,0.0,0.25851494598560687,0.0,0.59
0.0042565890397865454,0.0006636486099180946,0.2684870501588633,0.25183170316495535,0.027071301836378153,0.0,0.0,0.19950425301504313,0.008947391575429666,0.006564887864261963,0.9023767278792704,0.24380276426927844,0.0,0.0,0.26530090937813156,0.0,0.6
0.00440353721391613,0.0007001311124543035,0.26908214861017127,0.2534458361465561,0.027398947858295816,0.0,0.0,0.1995514308450203,0.009212336762997276,0.0068044185435951945,0.9132982619431926,0.250410201266138,0.0,0.0,0.27203030633908215,0.0,0.61
0.004550557722465082,0.0007377133094266299,0.2696307377150928,0.2549607180724874,0.0277233337477233,0.0,0.0,0.19959411881428218,0.009478627760306441,0.007046433600948374,0.9241111249241087,0.25706002180797227,0.0,0.0,0.27870279253882185,0.0,0.62
0.004697434707138631,0.0007763839014226044,0.2701362766447333,0.2563815367878795,0.02804449194357998,0.0,0.0,0.19963274432565883,0.009746168466795565,0.007290820021604429,0.9348163981193314,0.2637507282668077,0.0,0.0,0.2853181097503931,0.0,0.63
0.004843953810317591,0.0008161295603375403,0.2706019866509067,0.25771330412365606,0.02836245456199836,0.0,0.0,0.19966769407605575,0.010014865238234508,0.0075374665188354855,0.9454151520666108,0.27048084862333327,0.0,0.0,0.29187607678558114,0.0,0.64
0.004989903217918317,0.0008569349699284051,0.2710308648767477,0.258960850845193,0.028677253399511438,0.0,0.0,0.19969931787864167,0.010284626855732764,0.007786263600672197,0.95590844665038,0.2772489361083642,0.0,0.0,0.2983765811788226,0.0,0.65
0.005135074686360754,0.0008987828758462205,0.271425697873599,0.26012882305170126,0.028988919936254687,0.0,0.0,0.19972793222154536,0.010555364492746114,0.008037103629324771,0.9662973312084884,0.28405356884361094,0.0,0.0,0.304819571609045,0.0,0.66
0.005279264528114842,0.0009416541452110911,0.2717890745786295,0.26122168019709646,0.02929748533913404,0.0,0.0,0.19975382348255696,0.010826991680520877,0.008289880871624787,0.9765828446378001,0.2908933494873272,0.0,0.0,0.3112050511800027,0.0,0.67
0.005422274540755671,0.000985527835286663,0.27212339867051594,0.2622436946242795,0.029602980464946377,0.0,0.0,0.19977725080218323,0.011099424272277171,0.008544491540583178,0.9867660154982114,0.2977669048863584,0.0,0.0,0.31753307154140953,0.0,0.68
0.005563912871616109,0.0010303812704820373,0.27243090032613493,0.2631989523493491,0.02990543586346104,0.0,0.0,0.19979844866570784,0.011372580406325277,0.00880083382917062,0.9968478621153669,0.3046728857335967,0.0,0.0,0.3238037277255837,0.0,0.6900000000000001
0.0057039948116667984,0.0010761901268334687,0.27271364741268284,0.2640913548545173,0.030204881780471374,0.0,0.0,0.1998176292416662,0.01164638046827826,0.009058807937372196,1.0068293926823781,0.3116099662297781,0.0,0.0,0.3300171535674279,0.0,0.7000000000000001
0.005842343511945308,0.00112292852313057,0.2729735561273834,0.2649246217248208,0.030501348160818804,0.0,0.0,0.19983498450464723,0.011920747052526567,0.009318316093176007,1.0167116053606258,0.31857684374931905,0.0,0.0,0.3361735176153973,0.0,0.71
0.00597879061641233,0.0011705691178377615,0.2732124010850568,0.26570229400945006,0.03079486465138816,0.0,0.0,0.19985068815907858,0.012195604923137673,0.009579262567931101,1.0264954883796042,0.3255722385103235,0.0,0.0,0.34227301947440114,0.0,0.72
0.006113176806762303,0.0012190832109161183,0.2734318248573499,0.2664277381989734,0.031085460604072995,0.0,0.0,0.19986489737931326,0.01247088097432862,0.009841553686488327,1.0361820201357654,0.3325948932488851,0.0,0.0,0.3483158865348284,0.0,0.73
0.006245352256686614,0.001268440849610086,0.27363334697546404,0.26710415071048316,0.03137316507871085,0.0,0.0,0.19987775438280783,0.012746504190640119,0.01010509783257205,1.0457721692903608,0.33964357289766917,0.0,0.0,0.3543023710445207,0.0,0.74
0.006375176994855485,0.0013186109372491641,0.27381837241338286,0.26773456277912017,0.03165800684598914,0.0,0.0,0.1998893878530845,0.013022405606924548,0.010369805449830445,1.0552668948663038,0.3467170642686876,0.0,0.0,0.3602327474825809,0.0,0.75
0.00650252117737975,0.0013695613441252765,0.273988199570364,0.26832184566641354,0.03194001439032212,0.0,0.0,0.19989991422743322,0.013298518268247983,0.010635589038976526,1.0646671463440696,0.3538141757401828,0.0,0.0,0.36610731019839005,0.0,0.76
0.006627265271836475,0.0014212590195333105,0.2741440277718856,0.268868716108267,0.03221921591269933,0.0,0.0,0.19990943886231824,0.013574777189796288,0.010902363151390098,1.0739738637566432,0.3609337369475665,0.0,0.0,0.3719263712846914,0.0,0.77
0.0067493001562330185,0.0014736701041000507,0.27428696430958244,0.2693777419355688,0.032495639333505785,0.0,0.0,0.19991805708796215,0.013851119316916374,0.011170044379520625,1.083187977783525,0.3680745984783688,0.0,0.0,0.37769025862141237,0.0,0.78
0.006868527136918007,0.0015267600415720677,0.2744180310365019,0.26985134780834913,0.03276931229531402,0.0,0.0,0.19992585516253453,0.014127483485153082,0.011438551344399358,1.0923104098437995,0.3752356315711556,0.0,0.0,0.38339931421780155,0.0,0.79
0.006984857891189411,0.001580493689289701,0.27453817054408625,0.27029182101168764,0.03304026216564839,0.0,0.0,0.199932911135489,0.014403810380649348,0.011707804680554117,1.1013420721882785,0.3824157278183638,0.0,0.0,0.389053892622895,0.0,0.8
0.0070982143403431315,0.0016348354266382664,0.27464825193891146,0.27070131726837526,0.03330851603972184,0.0,0.0,0.19993929562872784,0.014680042500828185,0.01197772701860207,1.1102838679907268,0.3896137988730075,0.0,0.0,0.39465435947662514,0.0,0.81
0.007208528459572856,0.0016897492608363544,0.2747490762390492,0.27108186652958,0.03357410074314543,0.0,0.0,0.19994507254343502,0.014956124115364441,0.012248242965771613,1.1191366914381797,0.3968287761592049,0.0,0.0,0.40020109021439443,0.0,0.8200000000000001
0.007315742031560415,0.0017451989294933786,0.2748413814107034,0.2714353787104248,0.03383704283461093,0.0,0.0,0.19995029969965264,0.015232001227506849,0.012519279084581638,1.127901427820363,0.40405961058647943,0.0,0.0,0.40569446890151445,0.0,0.8300000000000001
0.007419806350775715,0.0018011479994430597,0.27492584706534395,0.2717636493424757,0.0340973686085467,0.0,0.0,0.19995502941499407,0.015507621535808942,0.012790763869888625,1.1365789536182225,0.41130527226778857,0.0,0.0,0.4111348871724098,0.0,0.84
0.007520681885506982,0.001857559961434432,0.2750030988366952,0.2720683651196844,0.034355104097747204,0.0,0.0,0.19995930902828232,0.015782934396306538,0.01306262772449704,1.1451701365915725,0.4185647502412355,0.0,0.0,0.4165227432605516,0.0,0.85
0.0076183379045216175,0.0019143983203355958,0.27507371245615037,0.272351109318365,0.03461027507597623,0.0,0.0,0.19996318137335506,0.016057890785165785,0.013334802933513653,1.1536758358658736,0.425837052195417,0.0,0.0,0.4218584411122081,0.0,0.86
0.007712752075038464,0.001971626680576532,0.27513821754452766,0.2726133670753683,0.03486290706054435,0.0,0.0,0.19996668520777963,0.016332443261822188,0.01360722363761151,1.1620969020181444,0.43312120419836364,0.0,0.0,0.42714238957818557,0.0,0.87
0.007803910038383775,0.0020292088266249944,0.27519710113743556,0.27285653051179337,0.03511302531486066,0.0,0.0,0.19996985560077005,0.01660654593263075,0.013879825805355139,1.1704341771620212,0.4404162504300273,0.0,0.0,0.4323750016767658,0.0,0.88
0.007891804989502095,0.0020871087949011643,0.2752508108107781,0.2730819034652401,0.0353606548508434,0.0,0.0,0.19997272426811177,0.016880154416686406,0.014152547206029936,1.178688495028113,0.44772125293036513,0.0,0.0,0.4375566939516347,0.0,0.89
0.007976437205737106,0.002145290948008826,0.2752997579000986,0.27329070652317544,0.0356058204315384,0.0,0.0,0.19997531990987502,0.017153225808614607,0.014425327379285292,1.1868606810512794,0.45503529132644116,0.0,0.0,0.4426878858208264,0.0,0.9
0.008057813557707098,0.0022037200448215303,0.2753443205424369,0.2734840819838949,0.035848546573777305,0.0,0.0,0.19997766852043053,0.01742571864150979,0.014698107603283215,1.194951552459243,0.46235746255634125,0.0,0.0,0.4477689989688707,0.0,0.91
0.008135947070209286,0.002262361296160006,0.2753848461147297,0.2736630980410006,0.03608885755051162,0.0,0.0,0.1999797936281319,0.017697592854659303,0.014970830865740773,1.2029619183503866,0.46968688062782493,0.0,0.0,0.4528004568686648,0.0,0.92
0.008210856488063651,0.0023211804154675345,0.27542165349116376,0.2738287527821632,0.03632677739311677,0.0,0.0,0.19998171651228344,0.01796880976179429,0.015243441834799082,1.2108925797705583,0.4770226763808253,0.0,0.0,0.45778268434531505,0.0,0.93
0.008282565832898296,0.002380143667760885,0.27545503526877935,0.27398197820397135,0.036562329893765726,0.0,0.0,0.19998345641452,0.018239332018343244,0.015515886828692427,1.2187443297921898,0.4843639972433551,0.0,0.0,0.4627161071503732,0.0,0.9400000000000001
0.008351103953971864,0.0024392179163775446,0.2754852599426347,0.27412364422270313,0.03679553860786744,0.0,0.0,0.19998503074222435,0.01850912358801834,0.015788113784212417,1.2265179535955801,0.4917100069813734,0.0,0.0,0.4676011515491103,0.0,0.9500000000000001
0.008416504092116025,0.0024983706644515513,0.27551257390066647,0.274254562482363,0.037026426856472595,0.0,0.0,0.19998645525020334,0.018778149710253073,0.016060072225076,1.2342142285490854,0.49905988545286584,0.0,0.0,0.4724382439461746,0.0,0.96
0.008478803465617258,0.002557570090198166,0.27553720320307706,0.2743754898889121,0.03725501772860942,0.0,0.0,0.19998774419771487,0.019046376868997676,0.016331713230722713,1.2418339242869796,0.5064128283699932,0.0,0.0,0.4772278105562241,0.0,0.97
0.008538042875744676,0.00261678507724189,0.2755593552009978,0.27448713192866736,0.037481334083571995,0.0,0.0,0.1999889104878093,0.019313772762421196,0.016602989405431333,1.2493778027857323,0.5137680470668793,0.0,0.0,0.4819702771080667,0.0,0.98
0.008594266330971536,0.0026759852404565783,0.2755792200250874,0.2745901458062562,0.03770539855318621,0.0,0.0,0.19998996579284203,0.019580306273139784,0.0168738548475175,1.2568466184395395,0.521124768270494,0.0,0.0,0.4866660685761521,0.0,0.99
0.008647520684435313,0.0027351409489634088,0.2755969720025655,0.2746851434795082,0.037927233544077864,0.0,0.0,0.19999092067268695,0.019845947438614488,0.017144265118405097,1.2642411181359279,0.5284822338719197,0.0,0.0,0.49131560892689913,0.0,1.0
0.008697855288161114,0.0027942233457985467,0.2756127709798915,0.27477269455740116,0.0381468612399263,0.0,0.0,0.199991784683141,0.02011066742203356,0.017414177211758426,1.2715620413308757,0.5358397006997602,0.0,0.0,0.4959193208840445,0.0,1.01
0.008745321668406397,0.002853204363605647,0.275626763525732,0.2748533290195134,0.03836430360368595,0.0,0.0,0.19999256647196853,0.02037443848396033,0.01768354952289919,1.278810120122864,0.5431964402975918,0.0,0.0,0.5004776257180859,0.0,1.02
0.008789973222327626,0.002912056736634214,0.27563908402546494,0.2749275397647755,0.03857958237977737,0.0,0.0,0.19999327386416932,0.020637233954684597,0.01795234181855048,1.2859860793259115,0.5505517387052651,0.0,0.0,0.5049909430575481,0.0,1.03
0.008831864933885351,0.0029707540097516994,0.2756498556931147,0.2749957850204861,0.03879271909625785,0.0,0.0,0.1999939139395176,0.020899028207098106,0.01822051520684958,1.2930906365419275,0.5579048962429588,0.0,0.0,0.5094596907167536,0.0,1.04
0.00887105310787321,0.0030292705448675067,0.27565919151296975,0.27505849062687193,0.03900373506697526,0.0,0.0,0.1999944931037403,0.0211597966300452,0.018488032107614107,1.3001245022325079,0.5652552272975799,0.0,0.0,0.5138842845375023,0.0,1.05
0.008907595122346687,0.003087581524812151,0.27566719510936083,0.2751160521940722,0.039212651393701795,0.0,0.0,0.1999950171531519,0.02141951560221491,0.018754856222911932,1.307088379790059,0.5726020601118541,0.0,0.0,0.5182651382449044,0.0,1.06
0.008941549199675089,0.003145662954718314,0.27567396154388796,0.27516883712864776,0.03941948896824461,0.0,0.0,0.19999549133271277,0.02167816246662032,0.019020952507989436,1.3139829656081528,0.5799447365764181,0.0,0.0,0.522602663317497,0.0,1.07
0.008972974195595713,0.003203491661126023,0.2756795780463722,0.27521718653612676,0.03962426847453406,0.0,0.0,0.19999592038826944,0.021935715505642942,0.019286287142579146,1.3208089491511343,0.5872826120248338,0.0,0.0,0.5268972688703982,0.0,1.08
