C1,C2,C3,IC2,IC3,IF,IM1,IM2,O,Time
0.0001531813439127155,0.02137673864434103,0.9777226677529464,1.598585171108807e-05,0.000731113871264315,1.1767677644091221e-07,2.351573689696253e-11,3.7439851841565006e-18,1.9469042410953598e-07,0.11
0.00017024143274798107,0.022374751398820936,0.9766397079013894,1.8253010476462813e-05,0.0007966733316581332,1.4286763702001289e-07,3.1574109326316923e-11,5.532131983739096e-18,2.2987101733810386e-07,0.12
0.00018675318155305127,0.02327626731928335,0.9756538049577915,2.057053413465016e-05,0.0008621677251351945,1.6999432988541684e-07,4.125333931031548e-11,7.898096516170332e-18,2.6608031389565193e-07,0.13
0.0002026341143500133,0.02409072156034099,0.9747556066760329,2.2927726360333032e-05,0.0009276079542155924,1.9885807236655146e-07,5.266703794047223e-11,1.0951370052411121e-17,3.0288589333982333e-07,0.14
0.00021782651431606888,0.024826612234866794,0.9739366730400618,2.531549577481493e-05,0.0009930033120369526,2.2926180432186358e-07,6.59164717983641e-11,1.4808454843391002e-17,3.3990156516554304e-07,0.15
0.00023229297374994357,0.025491594726732156,0.9731893864073847,2.77261432574241e-05,0.0010583616917047023,2.6101401096953675e-07,8.109082942959165e-11,1.959206223375819e-17,3.767885265360332e-07,0.16
0.0002460126690450512,0.026092565780583662,0.9725068711467032,3.0153177448807324e-05,0.001123689768402224,2.9393144625889656e-07,9.826769844704529e-11,2.543033619676192e-17,4.1325450470933853e-07,0.17
0.0002589781001645169,0.026635740495852094,0.9718829199067879,3.25911491673682e-05,0.001188993163180723,3.278412247258413e-07,1.175136336195855e-10,3.2456115489007934e-17,4.490521307850334e-07,0.18
0.0002711923403313658,0.027126721458567545,0.9713119272362198,3.503550667844975e-05,0.001254276586520645,3.625822276549496e-07,1.3888482164436615e-10,4.080623925994112e-17,4.839764375628146e-07,0.19
0.00028266675651562087,0.027570560537176214,0.9707888300689832,3.7482470332197815e-05,0.0013195439631314336,3.980058882288548e-07,1.6242782967265744e-10,5.062089485521991e-17,5.178615420246951e-07,0.2
0.0002934191627810139,0.02797181365313564,0.9703090548042865,3.9928925427510754e-05,0.0013847985390721814,4.339764412175103e-07,1.8818041027841858e-10,6.204301443462506e-17,5.505767849229476e-07,0.21
0.00030347227040923396,0.02833459013853206,0.9698684695029458,4.2372328424332265e-05,0.0014500429757997963,4.7037087841653846e-07,2.161723029283128e-10,7.52177256655336e-17,5.820229229940921e-07,0.22
0.0003128524045601946,0.02866259687373962,0.9694633410364943,4.481062562906948e-05,0.0015152794319269625,5.070786813317697e-07,2.46426009714721e-10,9.029186131622696e-17,6.121285305175255e-07,0.23
0.0003215883979954584,0.02895917893530529,0.9690902955487258,4.724218018105624e-05,0.0015805096368055156,5.440014068008843e-07,2.7895755456698326e-10,1.074135071263485e-16,6.408464844582748e-07,0.24
0.0003297107956077479,0.02922735397533608,0.9687462848749351,4.966571380125411e-05,0.0016457349495653238,5.810520295538872e-07,3.1377720561124143e-10,1.2673162016219534e-16,6.681506373507051e-07,0.25
0.0003372508227125126,0.029469851033969475,0.9684285487645365,5.208023776594935e-05,0.0017109564287307848,6.181545056320091e-07,3.5089020621727185e-10,1.4839560208991816e-16,6.940324736155901e-07,0.26
0.0003442402004675995,0.029689132066514606,0.9681345935408655,5.44850243948896e-05,0.0017761748618673897,6.552426971300849e-07,3.9029739167546404e-10,1.7255507142731718e-16,7.184984249614219e-07,0.27
0.00035071062074560494,0.029887419141383577,0.9678621654309005,5.6879563953656305e-05,0.001841390809449043,6.922596913872387e-07,4.3199577831609775e-10,1.9935958801972545e-16,7.415673951111374e-07,0.28
0.0003566932791058605,0.030066720341004546,0.9676092251337378,5.926352445568238e-05,0.001906604645854119,7.291570839694895e-07,4.759791417176336e-10,2.2895839176397623e-16,7.632683064863159e-07,0.29
0.0003622187245508409,0.030228848253124073,0.9673739294813486,6.163672786451083e-05,0.0019718165840591517,7.658941229281122e-07,5.222384989117696e-10,2.6150023883714094e-16,7.836382283082916e-07,0.3
0.0003673165534609277,0.030375440360334238,0.9671546113567954,6.399912047416559e-05,0.002037026705921293,8.02437095688898e-07,5.707625472643096e-10,2.971332275338083e-16,8.02720694504081e-07,0.31
0.00037201525971871616,0.030507976269729162,0.9669497626160342,6.635075067675161e-05,0.0021022349851891726,8.387585859297273e-07,6.215380898576549e-10,3.3600465635616247e-16,8.205640578274206e-07,0.32
0.0003763420638012366,0.030627794961760973,0.9667580170114489,6.869174627342729e-05,0.002167441310908088,8.748367912803328e-07,6.745504395842009e-10,3.7826088784122296e-16,8.372199879507646e-07,0.33
0.00038032294395374833,0.03073610579806169,0.9665781391537228,7.102230408995814e-05,0.002232645498446842,9.106548835794524e-07,7.297836967488522e-10,4.2404729885183075e-16,8.527425767220579e-07,0.34
0.0003839825678325728,0.03083400182396372,0.9664090112787094,7.33426744773301e-05,0.0022978473056067417,9.462004142287368e-07,7.872210556077487e-10,4.735082008101785e-16,8.671872957348037e-07,0.35000000000000003
0.0003873442557086175,0.03092247178557583,0.9662496212680359,7.565314811426379e-05,0.0023630464463885517,9.81464753663986e-07,8.468450773804603e-10,5.267867786520005e-16,8.806101028282904e-07,0.36
0.0003904300092808637,0.031002409491037573,0.9660990532596112,7.795404756853337e-05,0.0024282425999208306,1.016442597995918e-06,9.086378951814962e-10,5.840250680270999e-16,8.930668721348853e-07,0.37
0.0003932605090667449,0.03107462308538486,0.9659564783758888,8.024571819808518e-05,0.002493435419972532,1.0511315536870953e-06,9.725813968154123e-10,6.453639338314444e-16,9.046128812567899e-07,0.38
0.000395855146139306,0.03113984346001064,0.9658211462831661,8.25285208573341e-05,0.0025586245426766577,1.085531702984648e-06,1.0386574003387813e-09,7.109430567471302e-16,9.153023154025256e-07,0.39
0.0003982320471175885,0.031198732500822716,0.9656923769188669,8.480282465839232e-05,0.002623809594164406,1.1196452028628095e-06,1.1068478158337086e-09,7.809009241620187e-16,9.251878437420912e-07,0.4
0.00040040814712257887,0.03125188826360513,0.9655695552433567,8.706900445448138e-05,0.0026889901933474934,1.1534760043426064e-06,1.1771347242230085e-09,8.553748578990927e-16,9.343204982127173e-07,0.41000000000000003
0.00040239923972008743,0.03129985048496776,0.9654521256792099,8.932743732589388e-05,0.0027541659556834823,1.1870295891741255e-06,1.2495004598801505e-09,9.345010349124348e-16,9.427495275531829e-07,0.42
0.0004042199821582499,0.03134311138768724,0.9653395813013456,9.15784919277601e-05,0.0028193365043705006,1.2203124281898618e-06,1.3239278509487782e-09,1.0184144488425055e-15,9.50521679802267e-07,0.43
0.0004058840418627419,0.03138210997086763,0.9652314693993667,9.382254015566194e-05,0.002884501458317924,1.2533323059540777e-06,1.4003999679124686e-09,1.1072490564505375e-15,9.576822506946375e-07,0.44
0.00040740401580236283,0.03141725391253443,0.9651273696574686,9.605993174078004e-05,0.002949660458717603,1.2860971808520357e-06,1.4789006972155752e-09,1.2011376164149006e-15,9.642731831169967e-07,0.45
0.00040879165260482146,0.03144890101375551,0.9650269124859394,9.829102223899854e-05,0.0030148131399531297,1.3186162234508494e-06,1.5594141087562024e-09,1.3002119666961964e-15,9.703354003036013e-07,0.46
0.00041005775830049317,0.03147738588433665,0.9649297524320075,0.00010051614201073917,0.003079959162070376,1.3508983981993242e-06,1.6419251683008216e-09,1.404602821534657e-15,9.759064812354992e-07,0.47000000000000003
0.0004112123561627747,0.03150300423368017,0.9648355837273145,0.00010273561911684182,0.003145098186919271,1.3829533785539439e-06,1.7264192015779697e-09,1.514439996631185e-15,9.810225390224774e-07,0.48
0.00041226470325642827,0.0315260262334818,0.9647441269095539,0.00010494976625679501,0.0032102298919221032,1.4147908402158738e-06,1.8128822050325978e-09,1.6298523571029592e-15,9.857173365914775e-07,0.49
0.00041322332909645993,0.03154669623454411,0.9646551290667695,0.00010715888307606807,0.0032753539676727635,1.4464205429975992e-06,1.9013007751387764e-09,1.7509678703247505e-15,9.90022526776507e-07,0.5
0.00041409610381909137,0.031565233867856986,0.9645683626678759,0.0001093632579812536,0.0033404701161201763,1.477852314311293e-06,1.9916620647312405e-09,1.877913666136488e-15,9.939678990650943e-07,0.51
0.0004148902764126927,0.03158183959137917,0.9644836199778647,0.00011156316414510529,0.0034055780548207393,1.5090957829755387e-06,2.0839538751776375e-09,2.010816048116704e-15,9.975811693147708e-07,0.52
0.00041561249717771815,0.0315966936008429,0.9644007141243108,0.00011375886210220674,0.0034706775142008582,1.540160513056354e-06,2.178164572171512e-09,2.149800541192748e-15,1.000888216200031e-06,0.53
0.00041626890112647576,0.0316099606897563,0.964319474153975,0.00011595059804463279,0.003535768239487747,1.5710557575794004e-06,2.274283139438583e-09,2.294991934952316e-15,1.0039130975362913e-06,0.54
0.000416865097789824,0.03162178854448373,0.9642397467477776,0.00011813860582461648,0.0036008499885413696,1.6017906241318419e-06,2.372299102430697e-09,2.446514309453783e-15,1.0066781881612021e-06,0.55
0.00041740625874905034,0.03163231338650751,0.9641613904910336,0.00012032310468882092,0.003665922534372988,1.6323738009132039e-06,2.472202590581381e-09,2.6044910822224334e-15,1.0092041731208672e-06,0.56
0.00041789710938035224,0.031641655890802235,0.9640842799630399,0.00012250430368814096,0.0037309856604606814,1.6628138311336595e-06,2.5739842116245614e-09,2.769045041623419e-15,1.011510341869276e-06,0.5700000000000001
0.00041834200565775035,0.03164992834625125,0.9640082985000176,0.00012468239754650639,0.003796039165201756,1.6931187732565821e-06,2.677635149820828e-09,2.940298383114186e-15,1.0136144451719285e-06,0.58
0.00041874491598666556,0.031657229648334444,0.9639333432202825,0.00012685757157856136,0.003861082856683111,1.723296515289518e-06,2.783147029824269e-09,3.118372736609049e-15,1.0155330006456442e-06,0.59
0.00041910950843600025,0.03166365167939693,0.9638593185568045,0.00012902999879773293,0.00392611655584564,1.7533544807742176e-06,2.890511986365444e-09,3.303389215951545e-15,1.0172812543332996e-06,0.6
0.0004194391070501031,0.03166927581671568,0.9637861397927385,0.00013119984224101307,0.0039911400939427214,1.7832998549473124e-06,2.999722586688776e-09,3.4954684169539176e-15,1.0188732620924224e-06,0.61
0.0004197367893411558,0.031674177099509315,0.9637137287967787,0.00013336725480664655,0.004056153312847001,1.813139415368922e-06,3.1107718355552355e-09,3.694730487905343e-15,1.0203220572885552e-06,0.62
0.00042000534397408873,0.03167842265500968,0.963642015639454,0.0001355323795434211,0.0041211560646610985,1.8428796419162867e-06,3.2236531511808763e-09,3.901295114483054e-15,1.021639589806457e-06,0.63
0.0004202473365290871,0.03168207388214079,0.9635709363435284,0.00013769535037682083,0.004186148211032496,1.8725266582475894e-06,3.3383603408876644e-09,4.115281577891717e-15,1.0228369006922262e-06,0.64
0.0004204651055348328,0.031685186169076264,0.9635004331703999,0.00013985629248091825,0.0042511296227452505,1.902086268882637e-06,3.4548875844254405e-09,4.336808760931979e-15,1.0239241330376744e-06,0.65
0.000420660787769815,0.031687809833194,0.9634304536547761,0.00014201532267237678,0.004316100179323056,1.9315639549800173e-06,3.573229413748684e-09,4.5659951778840066e-15,1.0249106067358665e-06,0.66
0.00042083632861478367,0.03168999008791689,0.9633609506274258,0.00014417255005973558,0.004381059768352642,1.9609648986598894e-06,3.6933806923203627e-09,4.8029589902612846e-15,1.0258048772334122e-06,0.67
0.00042099349712238074,0.031691767527272194,0.963291881715501,0.00014632807645070683,0.004446008285061665,1.990293993446884e-06,3.8153365961422616e-09,5.047818028101061e-15,1.02661478826308e-06,0.68
0.00042113394471295003,0.03169318078581326,0.9632232066238062,0.00014848199652201294,0.004510945632191677,2.019555785264991e-06,3.939092591992625e-09,5.300689848645716e-15,1.027347602016377e-06,0.6900000000000001
0.00042125916909872374,0.03169426440156216,0.9631548893079576,0.00015063439850721157,0.004575871719231579,2.048754560722545e-06,4.0646444241429225e-09,5.561691711645224e-15,1.0280099633929475e-06,0.7000000000000001
0.00042137045061717103,0.03169504561605141,0.9630869012380944,0.00015278536469392318,0.004640786461822484,2.0778944620438412e-06,4.191988110844234e-09,5.8309405291786474e-15,1.0286077960908213e-06,0.71
0.00042146909879985485,0.03169555558351535,0.9630192099426697,0.00015493497156560834,0.004705689781851412,2.1069791844200663e-06,4.321119883830024e-09,6.108553093652271e-15,1.029146819283401e-06,0.72
0.0004215563074157079,0.031695822339520646,0.9629517861850003,0.0001570832904486854,0.004770581606616236,2.136012203037722e-06,4.45203619853292e-09,6.394645954920631e-15,1.0296322844110757e-06,0.73
0.00042163296656418483,0.03169586298803923,0.9628846119644876,0.00015923038684570904,0.004835461869333816,2.1649969829309352e-06,4.584733787607896e-09,6.689335249247107e-15,1.030068537741456e-06,0.74
0.00042170009661695164,0.03169570161547988,0.9628176621677254,0.00016137632260883458,0.004900330507278968,2.193936547831342e-06,4.71920950757233e-09,6.992737111275549e-15,1.0304600575068679e-06,0.75
0.0004217586089273662,0.03169535913506039,0.9627509149638964,0.00016352115528183957,0.004965187462231362,2.22283375637523e-06,4.8554604031018e-09,7.304967456536033e-15,1.030810910390552e-06,0.76
0.0004218092463303932,0.031694851256459614,0.9626843538947808,0.00016566493735161047,0.005030032681207375,2.251691335275804e-06,4.993483740128505e-09,7.626141921892843e-15,1.0311245754232152e-06,0.77
0.00042185268130936685,0.03169419198071066,0.9626179642814374,0.0001678077175738376,0.005094866115149315,2.280511837052511e-06,5.133276943086091e-09,7.956375970342562e-15,1.0314042292412913e-06,0.78
0.00042188961695986986,0.03169339716081155,0.9625517295623619,0.00016994954237898354,0.005159687717532146,2.3092975992014824e-06,5.274837529071225e-09,8.295784999249536e-15,1.0316530423393937e-06,0.79
0.00042192065021622656,0.03169247965305061,0.9624856362792914,0.00017209045420143464,0.005224497445998242,2.338050818282546e-06,5.418163186334624e-09,8.64448420012541e-15,1.031873783794355e-06,0.8
0.0004219462624264194,0.03169144939208797,0.962419674011612,0.0001742304907852272,0.005289295263089244,2.3667735153857203e-06,5.563251799612438e-09,9.002588540965227e-15,1.0320687547119619e-06,0.81
0.00042196697132483623,0.031690317477665125,0.9623538311371487,0.00017636968929806953,0.005354081132010208,2.3954676141586626e-06,5.710101279668835e-09,9.370212959911892e-15,1.0322403600344267e-06,0.8200000000000001
0.0004219832278674682,0.031689093374052055,0.9622880977362358,0.00017850808371869614,0.005418855019310521,2.424134902166328e-06,5.858709670898121e-09,9.747472238565707e-15,1.0323907255235578e-06,0.8300000000000001
0.0004219954066816181,0.03168778509845756,0.962222465412943,0.0001806457036776578,0.005483616896120751,2.4527769567826715e-06,6.009075198530914e-09,1.0134480972070458e-14,1.0325216089749342e-06,0.84
0.0004220038869817038,0.0316864006050158,0.9621569258297957,0.00018278257842150225,0.00554836673398519,2.481395323684199e-06,6.161196104906484e-09,1.053135370883304e-14,1.032634801412707e-06,0.85
0.00042200901049320433,0.03168494714682786,0.9620914713880142,0.00018491873468258168,0.00561310450710277,2.509991419117142e-06,6.315070736781059e-09,1.0938204877447825e-14,1.0327319103063602e-06,0.86
0.0004220110713752251,0.03168343085044455,0.9620260956631309,0.0001870541965492606,0.005677830192457862,2.538566531727702e-06,6.470697553580678e-09,1.135514877418909e-14,1.0328143331964268e-06,0.87
0.0004220103410589574,0.03168185741177416,0.9619607926841552,0.000189188986342118,0.0057425437689048505,2.5671218544615006e-06,6.628075088378679e-09,1.1782299601827034e-14,1.0328833550346603e-06,0.88
0.00042200708892098485,0.031680232679883284,0.961895556329024,0.00019132312534148044,0.005807245216408113,2.5956585109622375e-06,6.787201915462366e-09,1.2219771501961675e-14,1.0329402287188296e-06,0.89
0.00042200154955881607,0.03167856164286198,0.9618303813715693,0.00019345663287884097,0.00587193451698432,2.6241775313574917e-06,6.948076692096402e-09,1.2667678508887646e-14,1.0329860577948712e-06,0.9
0.00042199390712256354,0.03167684785305611,0.9617652640719934,0.00019558952612690772,0.005936611654910313,2.652679858673154e-06,7.11069816883895e-09,1.3126134532518005e-14,1.03302175254419e-06,0.91
0.00042198437370916743,0.03167509596560873,0.9617001995596942,0.00019772182203216403,0.006001276614733364,2.681166383642662e-06,7.2750651017082685e-09,1.3595253462751266e-14,1.0330482917316802e-06,0.92
0.00042197313491889574,0.03167330992030936,0.96163518370602,0.00019985353612257838,0.0060659293824923575,2.7096379312715007e-06,7.44117630732213e-09,1.4075149100083237e-14,1.0330665469500754e-06,0.93
0.0004219603205112382,0.031671492213001896,0.9615702138823125,0.0002019846815121373,0.0061305699467514106,2.7380952312070448e-06,7.609030703856493e-09,1.4565935113832503e-14,1.0330771661744023e-06,0.9400000000000001
0.0004219460888515742,0.031669646171122286,0.9615052865996256,0.00020411527165773916,0.006195198295737653,2.766538998597921e-06,7.778627194462691e-09,1.5067725163463022e-14,1.0330808960443566e-06,0.9500000000000001
0.0004219305748467031,0.031667774526234906,0.9614403989884338,0.00020624531876085512,0.006259814418996879,2.7949698918136587e-06,7.949964734910218e-09,1.5580632826184166e-14,1.033078386533082e-06,0.96
0.0004219138913046993,0.031665879600692885,0.9613755486106224,0.0002083748335268393,0.006324418307653584,2.823388492915667e-06,8.123042342642447e-09,1.61047715937336e-14,1.0330701799355752e-06,0.97
0.0004218961415612905,0.03166396349966676,0.9613107332547725,0.00021050382591498363,0.006389009953620074,2.8517953446019567e-06,8.297859066033352e-09,1.6640254897220276e-14,1.0330567758008198e-06,0.98
0.0004218774274408411,0.0316620282339849,0.9612459508053202,0.00021263230561911276,0.0064535893490895325,2.880190974095314e-06,8.474413964639395e-09,1.7187196123040425e-14,1.0330386718261933e-06,0.99
0.00042185783731880217,0.03166007558061853,0.9611811993940723,0.0002147602812887429,0.006518156487359064,2.9085758526903243e-06,8.652706141102742e-09,1.7745708588121266e-14,1.0330162975534924e-06,1.0
0.0004218374469046826,0.03165810713791417,0.9611164773441933,0.0002168877604383098,0.006582711362929075,2.93695038701052e-06,8.83273474527242e-09,1.8315905538211936e-14,1.0329900120701139e-06,1.01
0.00042181633247742725,0.031656124427411315,0.9610517830550716,0.00021901475065374542,0.006647253970219808,2.965314991514848e-06,9.01449892321957e-09,1.8897900184474558e-14,1.032960188472922e-06,1.02
0.00042179456269720276,0.03165412886418259,0.9609871150402219,0.0002211412587833069,0.006711784304433194,2.993670038596644e-06,9.1979978514104e-09,1.9491805679607015e-14,1.0329271575141628e-06,1.03
0.0004217721806314587,0.03165212118712912,0.9609224725150253,0.0002232672901241783,0.0067763023624093244,3.022015820809303e-06,9.383230774067639e-09,2.0097735083323236e-14,1.0328911405908425e-06,1.04
0.00042174924899800485,0.031650102741452274,0.9608578540688429,0.00022539285076133935,0.006840808140158151,3.05035266673966e-06,9.570196898178898e-09,2.0715801454473175e-14,1.0328524345550922e-06,1.05
0.00042172582092941583,0.03164807464151794,0.9607932585314978,0.00022751794607323372,0.006905301634436586,3.0786808670000034e-06,9.758895460868591e-09,2.134611779175171e-14,1.0328112928532823e-06,1.06
0.0004217019487308787,0.031646038014985944,0.9607286847203537,0.0002296425811928489,0.006969782842261941,3.1070006970833438e-06,9.949325708842878e-09,2.1988797051646132e-14,1.0327679615754774e-06,1.07
0.00042167768524951774,0.031643994036667504,0.9606641314050831,0.0002317667610885307,0.007034251760826686,3.1353124213818458e-06,1.0141486894933622e-08,2.2643952151363185e-14,1.032722685379726e-06,1.08
0.00042165303312189934,0.031641942474304435,0.9605995988128241,0.00023389048822709547,0.007098708389955214,3.1636161882930805e-06,1.033537838158325e-08,2.3311695874148613e-14,1.0326755089573882e-06,1.09
0.00042162802101119,0.031639883859903795,0.9605350863803311,0.00023601376612743407,0.00716315272836725,3.1919121906800157e-06,1.0530999483778687e-08,2.3992141012417668e-14,1.0326265766424865e-06,1.1
0.00042160270486773713,0.0316378195204908,0.9604705927219572,0.00023813659943628168,0.007227584773597914,3.220200669662221e-06,1.0728349465818436e-08,2.4685400370478495e-14,1.0325761379094277e-06,1.11
0.00042157712443298775,0.031635750331058636,0.9604061169203563,0.00024025899192792362,0.007292004524100588,3.2484818248848996e-06,1.0927427629909087e-08,2.5391586683440637e-14,1.0325243773031604e-06,1.12
0.00042155132221198684,0.0316336772509967,0.9603416579710141,0.00024238094740154325,0.007356411978303155,3.27675585532038e-06,1.1128233276591988e-08,2.611081265310716e-14,1.0324714894156732e-06,1.1300000000000001
0.00042152531245753523,0.03163160050967896,0.9602772156277944,0.0002445024681139691,0.007420807136257978,3.3050228857760287e-06,1.133076577292781e-08,2.6843190887808434e-14,1.0324175502789455e-06,1.1400000000000001
0.0004214990524266451,0.031629518851528544,0.960212791186729,0.00024662355332813907,0.007485190001170049,3.3332828988461333e-06,1.1535024615651597e-08,2.7588833846664175e-14,1.0323623982014175e-06,1.1500000000000001
0.000421472613254233,0.03162743400596137,0.9601483828445403,0.00024874420802711476,0.007549560570221866,3.3615361451067232e-06,1.174100905249259e-08,2.834785417286205e-14,1.032306344200662e-06,1.16
0.0004214460203457017,0.03162534650715585,0.9600839900390953,0.0002508644347982754,0.007613918843118357,3.389782761543813e-06,1.1948718434984983e-08,2.9120364382890646e-14,1.0322495089781438e-06,1.17
0.0004214193003415895,0.031623256920740646,0.9600196121755712,0.0002529842362372377,0.007678264819555635,3.4180228848869576e-06,1.2158152114049488e-08,2.9906476958342495e-14,1.0321920183939977e-06,1.18
0.0004213924817027153,0.03162116585652274,0.9599552486131394,0.00025510361498989,0.007742598499176563,3.446256653826804e-06,1.236930943823194e-08,3.07063043473323e-14,1.0321340061916176e-06,1.19
0.00042136550903124005,0.031619071964657575,0.9598909007548307,0.0002572225687180381,0.007806919886882615,3.4744839573563113e-06,1.2582189968832611e-08,3.151995878403403e-14,1.0320752322906166e-06,1.2
0.00042133843139680684,0.0316169763371165,0.9598265674569593,0.00025934110118944556,0.007871228981132282,3.502704989512523e-06,1.2796793006114176e-08,3.2347552685936287e-14,1.0320159221698883e-06,1.21
0.0004213112625295475,0.031614879238528966,0.9597622484386672,0.0002614592140582028,0.007935525782613837,3.5309198384182044e-06,1.3013117940523312e-08,3.318919835925461e-14,1.0319561439415642e-06,1.22
0.00042128401372645266,0.03161278087446977,0.9596979434805953,0.00026357690880876995,0.007999810292194017,3.5591285836211877e-06,1.3231164169665143e-08,3.404500806849645e-14,1.0318959551135448e-06,1.23
0.000421256695830874,0.03161068143678231,0.9596336523775709,0.0002656941868800647,0.008064082510787019,3.587331302415532e-06,1.3450931093036031e-08,3.4915094040819227e-14,1.031835411527972e-06,1.24
0.0004212293074999329,0.031608580921445875,0.9595693751325335,0.0002678110485971884,0.008128342440486972,3.6155280093243118e-06,1.3672418156197791e-08,3.57995684329987e-14,1.0317745044658934e-06,1.25
0.00042120185141197007,0.03160647938170948,0.9595051116871104,0.00026992749464951253,0.008192590083001078,3.6437187397974475e-06,1.3895624789674847e-08,3.6698543377152185e-14,1.0317132473718169e-06,1.26
0.00042117433734070053,0.03160437697662749,0.9594408618699931,0.0002720435263718416,0.008256825439351561,3.6719035661208563e-06,1.4120550397337168e-08,3.761213098944282e-14,1.0316516922490185e-06,1.27
0.0004211467694180413,0.03160227377327683,0.9593766256075204,0.0002741591445845847,0.00832104851110521,3.7000825317139994e-06,1.4347194404359717e-08,3.854044333421634e-14,1.031589861384639e-06,1.28
0.00042111915111430593,0.03160016982498603,0.9593124028404443,0.0002762743500486283,0.008385259299891189,3.7282556768772213e-06,1.4575556238423499e-08,3.9483592438077934e-14,1.031527773951898e-06,1.29
0.00042109148648362455,0.03159806521311584,0.9592481934809011,0.0002783891434341722,0.00844945780743525,3.756423035392167e-06,1.4805635330700873e-08,4.0441690290038906e-14,1.0314654498298883e-06,1.3
0.00042106378200607,0.03159596010957949,0.9591839973480433,0.0002805035252672519,0.008513644035618207,3.7845846290055233e-06,1.5037431117599906e-08,4.141484884155352e-14,1.0314029151536461e-06,1.31
0.0004210360391976228,0.03159385451848282,0.9591198144338088,0.00028261749622149595,0.008577817986159024,3.8127404946616256e-06,1.5270943030764763e-08,4.2403180008254896e-14,1.0313401810936619e-06,1.32
0.00042100826157988677,0.031591748516862916,0.9590556446551944,0.0002847310568729028,0.008641979660881769,3.840890660797317e-06,1.550617050534272e-08,4.340679566904823e-14,1.0312772642744523e-06,1.33
0.00042098045286258185,0.03158964219001137,0.9589914879207545,0.0002868442077832148,0.008706129061625299,3.869035154807356e-06,1.5743112977073234e-08,4.44258076668211e-14,1.0312141817127668e-06,1.34
0.00042095261707796684,0.031587535634640194,0.9589273441272999,0.0002889569495102995,0.008770266190232287,3.897174003585829e-06,1.5981769881859947e-08,4.5460327808794645e-14,1.0311509514158185e-06,1.35
0.00042092474171066157,0.031585428461931964,0.9588632136737776,0.0002910692815571878,0.008834391049656073,3.9253071825899935e-06,1.6222140700195037e-08,4.651046782834169e-14,1.0310875277314004e-06,1.36
0.00042089683665166627,0.03158332094241426,0.9587990962773045,0.0002931812048053838,0.008898503641397862,3.953434733899191e-06,1.646422485433851e-08,4.757633947330432e-14,1.0310239509002406e-06,1.37
0.0004208689059253682,0.031581213173645886,0.9587349918338546,0.0002952927197521952,0.008962603967363147,3.981556680759265e-06,1.6708021782819227e-08,4.8658054441972955e-14,1.030960238652537e-06,1.3800000000000001
0.0004208409534081025,0.03157910524761577,0.9586709002451199,0.0002974038268696493,0.009026692029483667,4.0096730450286715e-06,1.69535309252779e-08,4.975572439609124e-14,1.0308964082330059e-06,1.3900000000000001
0.00042081298387095396,0.03157699728062502,0.9586068213875834,0.0002995145266715712,0.009090767829646726,4.037783850469808e-06,1.7200751719643162e-08,5.0869460963265636e-14,1.0308324804846403e-06,1.4000000000000001
0.0004207850031417633,0.031574889417264045,0.9585427551083777,0.00030162481972568675,0.009154831369682426,4.065889123373917e-06,1.744968360163082e-08,5.1999375737379014e-14,1.0307684805527773e-06,1.41
