F6P,FBP,G3P,G6P_F6P,GLC,Time
0.8578338461538461,0.00063612,0.0,3.71728,10.0,0.0
0.8578740623072163,0.0006350388005560042,0.0,3.717454269997938,10.0,0.01
0.8579142923413157,0.0006341161386763187,0.0,3.7176286001457015,10.0,0.02
0.8579545336319706,0.0006333311190065645,0.0,3.7178029790718727,10.0,0.03
0.8579947839034398,0.0006326655693780301,0.0,3.7179773969149057,10.0,0.04
0.8580350411829375,0.0006321036984285452,0.0,3.7181518451260627,10.0,0.05
0.8580753037600236,0.0006316317867059619,0.0,3.7183263162934357,10.0,0.06
0.858115570152154,0.0006312379218977197,0.0,3.7185008039926677,10.0,0.07
0.858155839077067,0.0006309117836638431,0.0,3.7186753026672905,10.0,0.08
0.8581961094158087,0.0006306443605011935,0.0,3.718849807468504,10.0,0.09
0.858236380199623,0.0006304278422663614,0.0,3.7190243141983665,10.0,0.1
0.8582766505969146,0.0006302555131479567,0.0,3.719198819253297,10.0,0.11
0.8583169198704396,0.000630121425916437,0.0,3.719373319438572,10.0,0.12
0.8583571873993036,0.0006300205599615565,0.0,3.719547812063649,10.0,0.13
0.8583974526356294,0.000629948488104696,0.0,3.719722294754394,10.0,0.14
0.8584377151054801,0.0006299013796632678,0.0,3.7198967654570803,10.0,0.15
0.8584779744023993,0.0006298759466144376,0.0,3.720071222410397,10.0,0.16
0.8585182301648134,0.0006298692667596821,0.0,3.720245664047525,10.0,0.17
0.8585584820886485,0.0006298788805277042,0.0,3.7204200890508106,10.0,0.18
0.858598729903569,0.0006299026027350746,0.0,3.7205944962487996,10.0,0.19
0.8586389733775108,0.0006299385577050984,0.0,3.7207688846358806,10.0,0.2
0.8586792123110562,0.000629985133792617,0.0,3.7209432533479108,10.0,0.21
0.8587194465275468,0.0006300409042252306,0.0,3.72111760161937,10.0,0.22
0.8587596758777543,0.0006301046639481724,0.0,3.7212919288036024,10.0,0.23
0.8587999002287227,0.0006301753400302637,0.0,3.721466234324465,10.0,0.24
0.8588401194669034,0.0006302520166658885,0.0,3.7216405176899148,10.0,0.25
0.8588803334939017,0.0006303339007885959,0.0,3.7218147784735742,10.0,0.26
0.8589205422226048,0.0006304202907898732,0.0,3.7219890162979548,10.0,0.27
0.858960745580584,0.0006305106039335452,0.0,3.7221632308491976,10.0,0.28
0.8590009435018988,0.000630604310060813,0.0,3.7223374218415617,10.0,0.29
0.8590411359315689,0.0006307009677671995,0.0,3.7225115890367992,10.0,0.3
0.8590813228204891,0.0006308001832145107,0.0,3.72268573222212,10.0,0.31
0.8591215041250029,0.0006309016066900307,0.0,3.722859851208346,10.0,0.32
0.8591616798078762,0.000631004940412567,0.0,3.72303394583413,10.0,0.33
0.8592018498381103,0.0006311099370509667,0.0,3.723208015965145,10.0,0.34
0.8592420141907468,0.0006312163981822053,0.0,3.7233820614932363,10.0,0.35
