x,Curve1
9.65,69.267
11.46,71.025
32.3,72.067
113,72.587
200.03,72.327
290.7,72.067
381.37,71.806
468.41,71.806
559.07,71.546
649.74,71.546
740.4,71.546
831.07,71.285
921.74,71.025
1012.4,71.025
1103.07,71.025
1193.73,71.025
1284.4,71.025
1375.06,71.025
1465.73,71.025
1552.77,70.765
1643.43,70.765
1734.1,70.765
1824.77,70.765
1915.43,70.504
1978.9,70.634
