x,Curve1
9.62,77.991
11.42,80.79
13.23,83.395
34.98,84.501
91.19,84.827
178.23,84.566
268.9,84.046
359.57,83.525
446.61,83.264
537.27,82.744
624.31,82.483
714.98,82.223
802.02,81.962
892.69,81.702
983.35,81.441
1074.02,81.441
1164.68,81.181
1251.72,80.921
1342.39,80.921
1433.06,80.66
1523.72,80.66
1614.39,80.66
1705.05,80.4
1795.72,80.4
1886.38,80.4
1977.05,80.4
