x,Curve1
8.62,76.134
8.63,73.591
9.77,72.032
10.9,75.313
32.99,77.724
109.35,78.056
200.02,77.796
290.68,77.275
381.35,77.014
472.02,77.014
559.06,76.494
649.72,76.494
740.39,76.233
831.05,75.973
921.72,75.973
1008.76,75.712
1099.42,75.712
1190.09,75.452
1280.76,75.452
1371.42,75.452
1462.09,75.452
1552.75,75.192
1643.42,75.192
1734.08,75.192
1824.75,75.192
1915.42,75.192
