C1,C2,C2a,C2b,C3,C3a,C3b,C4,C4BP,C4BP_C4b,C4BP_GlcNac_LF_CRP,C4BP_PC_CRP,C4BP_PC_CRP_LF,C4a,C4b,C4b_C2a,C4b_C2a_C4BP,CRP,GlcNac,GlcNac_HF,GlcNac_HF_MASP,GlcNac_LF,GlcNac_LF_C1_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,GlcNac_LF_CRP_MASP,GlcNac_LF_MASP,HF,LF,MASP,PC,PC_CRP,PC_CRP_C1,PC_CRP_LF,PC_CRP_LF_C1,PC_CRP_LF_C1_MASP,PC_CRP_LF_MASP,X,dC3b,dC4b_C2a,dC4b_C2a_C4BP,iC4b_C2a,Time
2469.9999987489155,309.9999999302883,6.97115738127641e-08,0.0,4650.0,0.0,5.724175865923732e-20,769.9999999270135,259.99092912806054,6.375120549940479e-08,0.0,0.00017204731224715488,0.0,0.0,9.23552418315668e-09,9.027880852349536e-19,3.315774697104542e-18,1.9998195713039224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999903217,6.799999999988483,0.03259917130392331,7.129413377753447e-06,1.251002618558928e-06,8.773160321603249e-10,7.899774059123617e-11,1.2743629735984763e-12,1.0245076825771226e-11,0.0005,4.508040793090015e-22,4.618946942648535e-21,1.607735085180695e-20,0.0,0.1
2469.999998618593,309.99999991504137,8.4958521833261e-08,0.0,4650.0,0.0,8.644982653134395e-20,769.9999999110489,259.99002139825086,7.863876176018596e-08,0.0,0.00018990323433509864,0.0,0.0,1.031253834500602e-08,1.2367150481936154e-18,5.0067567227007004e-18,1.9998015840708663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998931354,6.799999999985979,0.03258118407086688,7.13031832088556e-06,1.3813078282815085e-06,9.590698862751176e-10,9.555629046215339e-11,1.6987001120355008e-12,1.2323974817890425e-11,0.0005,7.51609560905732e-22,6.453515171348265e-21,2.4858658375642617e-20,0.0,0.11
2469.9999984882547,309.9999998982847,1.0171513811091622e-07,0.0,4650.0,0.0,1.2535027875758617e-19,769.9999998935033,259.9891136800796,9.509752992848644e-08,0.0,0.00020774905357040993,0.0,0.0,1.1399412987865437e-08,1.646348140612811e-18,7.258402549759302e-18,1.9997836069259243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998830525,6.799999999983233,0.032563206925925195,7.131222882614841e-06,1.5116281445457697e-06,1.039149812257271e-09,1.1355822871992008e-10,2.2038262080937043e-12,1.456536027017839e-11,0.0005,1.187182565885308e-21,8.732341985469297e-21,3.6746077180538074e-20,0.0,0.12
2469.999998357899,309.99999988001827,1.1998162295977174e-07,0.0,4650.0,0.0,1.7608991054350462e-19,769.9999998743762,259.9882059735405,1.1312778259353872e-07,0.0,0.00022558477598381272,0.0,0.0,1.249614637692414e-08,2.1401177303888074e-18,1.0194679248549454e-17,1.999765639863051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998729685,6.799999999980243,0.03254523986305197,7.132127087228529e-06,1.6419635586540056e-06,1.117591694603391e-09,1.329685139394383e-10,2.7963749109896778e-12,1.696175110886352e-11,0.0005,1.8025425766739386e-21,1.1513130682275875e-20,5.2480396527000375e-20,0.0,0.13
2469.999998227527,309.9999998602417,1.3975819113132825e-07,0.0,4650.0,0.0,2.4117019814119058e-19,769.9999998536676,259.98729827862667,1.32729804473526e-07,0.0,0.0002434104081629334,0.0,0.0,1.3602742793847209e-08,2.7270327699344223e-18,1.395999818374805e-17,1.9997476828757574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999862883,6.799999999977013,0.03252728287575817,7.133030844620679e-06,1.7723140621056595e-06,1.1944334201227967e-09,1.5375016268007227e-10,3.4832704060885774e-12,1.9505314658557824e-11,0.0005,2.6526203513362767e-21,1.4859459861171105e-20,7.293044258281027e-20,0.0,0.14
2469.999998097139,309.99999983895486,1.6104505183667273e-07,0.0,4650.0,0.0,3.231190684521507e-19,769.9999998313771,259.9863905953314,1.5390387902576797e-07,0.0,0.0002612259563858238,0.0,0.0,1.4719199651033798e-08,3.4161047902487926e-18,1.8700226258189307e-17,1.9997297359577177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998527965,6.799999999973542,0.03250933595771863,7.133934211250344e-06,1.9026796455762765e-06,1.2697115918785632e-09,1.7586745041461577e-10,4.2711646712640214e-12,2.2188514598802396e-11,0.0005,3.797452914878004e-21,1.883103919552571e-20,9.898244815221396e-20,0.0,0.15
2469.9999979667336,309.9999998161575,1.8384238958450315e-07,0.0,4650.0,0.0,4.247774161440338e-19,769.9999998075043,259.98548292364876,1.7665024339396293e-07,0.0,0.00027903142634647386,0.0,0.0,1.5845523218423316e-08,4.214868576622846e-18,2.45791466641021e-17,1.9997117991033324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998427086,6.79999999996983,0.032491399103333235,7.134837100511097e-06,2.0330603017879896e-06,1.3434566495628706e-09,1.9929070936572142e-10,5.165337534020317e-12,2.5005294734799906e-11,0.0005,5.313924847382512e-21,2.348124570722751e-20,1.316536871085045e-19,0.0,0.16
2469.9999978363126,309.99999979184946,2.0815040827880946e-07,0.0,4650.0,0.0,5.4897776066229475e-19,769.9999997820494,259.9845752635723,2.009691700939522e-07,0.0,0.0002968268242034394,0.0,0.0,1.6981712346747062e-08,5.132745379321906e-18,3.1760066654872183e-17,1.9996938723064241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998326192,6.7999999999658804,0.03247347230642487,7.135739539883379e-06,2.1634560218306934e-06,1.41570322556228e-09,2.2398616134453775e-10,6.171945197881463e-12,2.7948639107871083e-11,0.0005,7.277726773212303e-21,2.8872002145064755e-20,1.7194902139086867e-19,0.0,0.17
2469.9999977058746,309.9999997660306,2.3396928925723338e-07,0.0,4650.0,0.0,6.990800542158344e-19,769.9999997550116,259.98366761509624,2.2686089338025476e-07,0.0,0.00031461215548747617,0.0,0.0,1.8127768450583763e-08,6.178811617022598e-18,4.0436457903975954e-17,1.99967595556147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999998225288,6.799999999961692,0.03245555556147083,7.136641529123813e-06,2.2938667979101842e-06,1.4864796523368565e-09,2.49926228561808e-10,7.295685009865926e-12,3.101309077395395e-11,0.0005,9.794190056982667e-21,3.506207067766187e-20,2.2108774139535743e-19,0.0,0.18
2469.99999757542,309.9999997387007,2.612992252728264e-07,0.0,4650.0,0.0,8.788871682707888e-19,769.9999997263909,259.9827599782143,2.543256632623848e-07,0.0,0.0003323874260773425,0.0,0.0,1.9283691573673058e-08,7.362662846967407e-18,5.0827019506983744e-17,1.999658048862596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999812437,6.799999999957267,0.03243764886259674,7.137543072173771e-06,2.42429262170432e-06,1.5558157544646056e-09,2.7708188737562897e-10,8.541479437113064e-12,3.4192921054692846e-11,0.0005,1.2997179980026929e-20,4.211882622184865e-20,2.80461289870763e-19,0.0,0.19
2469.9999974449497,309.99999970985954,2.9014040013342436e-07,0.0,4650.0,0.0,1.0929215758121885e-18,769.999999696187,259.9818523529207,2.8336371340049236e-07,0.0,0.00035015264159692376,0.0,0.0,2.044948119005618e-08,8.694413317880398e-18,6.319155095645405e-17,1.9996401522041716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999802344,6.799999999952604,0.03241975220417229,7.1384441835004965e-06,2.5547334851531873e-06,1.62373759286997e-09,3.0542783520223824e-10,9.913287153465495e-12,3.748340772809349e-11,0.0005,1.7062730741684603e-20,5.0113860861404294e-20,3.51746770447247e-19,0.0,0.2
2469.9999973144627,309.9999996795069,3.20493010760814e-07,0.0,4650.0,0.0,1.3436313899250868e-18,769.9999996643998,259.9809447392091,3.13975305249554e-07,0.0,0.00036790780802672143,0.0,0.0,2.162513918001286e-08,1.0182532385421234e-17,7.767142617171401e-17,1.9996222655802387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9999999979225,6.7999999999477065,0.032401865580239476,7.139344848946746e-06,2.68518937995719e-06,1.6902792255395482e-09,3.3493084090234617e-10,1.141723227316931e-11,4.087759472258535e-11,0.0005,2.2043387152003406e-20,5.910210400827861e-20,4.358005773558937e-19,0.0,0.21
2469.9999971839597,309.9999996476427,3.523572484034431e-07,0.0,4650.0,0.0,1.6343621303590493e-18,769.9999996310289,259.9800371370735,3.4616068823998755e-07,0.0,0.00038565293119295814,0.0,0.0,2.2810666382839322e-08,1.1836201016575291e-17,9.445925217714049e-17,1.999604388984981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997821543,6.799999999942573,0.032383988984982036,7.140245066738759e-06,2.8156602979204244e-06,1.7554712507821482e-09,3.655611033772123e-10,1.305850210068669e-11,4.436949237146202e-11,0.0005,2.8045117827067834e-20,6.914569365608969e-20,5.338341589745474e-19,0.0,0.22
2469.99999705344,309.99999961426664,3.857333000152222e-07,0.0,4650.0,0.0,1.9706561268242357e-18,769.9999995960741,259.9791295465077,3.7992009553254963e-07,0.0,0.00040338801684824586,0.0,0.0,2.4006062739186333e-08,1.3666505331142726e-17,1.1387283203800952e-16,1.9995865224126486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997720575,6.799999999937206,0.03236612241264925,7.141144843153811e-06,2.9461462308652597e-06,1.819338237547534e-09,3.972948197716149e-10,1.4840554120887746e-11,4.795487174815241e-11,0.0005,3.531382566501706e-20,8.032505544744435e-20,6.479355450628866e-19,0.0,0.23
2469.9999969229043,309.9999995793786,4.2062135144958433e-07,0.0,4650.0,0.0,2.3586186427038035e-18,769.9999995595351,259.9782219675058,4.15253756118888e-07,0.0,0.00042111307072633335,0.0,0.0,2.5211327959426293e-08,1.5685019645304294e-17,1.3626205036894028e-16,1.999568665857507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997619593,6.799999999931605,0.03234826585750722,7.142044186532256e-06,3.076647170618749e-06,1.8819032097591373e-09,4.301097242832934e-10,1.676640255148973e-11,5.162995511664326e-11,0.0005,4.413127179514751e-20,9.272530124433122e-20,7.804173898068314e-19,0.0,0.24
2469.9999967923522,309.99999954297834,4.570215957323647e-07,0.0,4650.0,0.0,2.8006860003479034e-18,769.999999521412,259.97731440006163,4.5216192616297225e-07,0.0,0.0004388280986839089,0.0,0.0,2.6426463254779325e-08,1.790013643727495e-17,1.617676991002212e-16,1.999550819313712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9999999975186,6.799999999925771,0.032330419313712576,7.142943091768241e-06,3.2071631089774248e-06,1.943199261106643e-09,4.639735333104661e-10,1.8841950620272172e-11,5.5388024089774066e-11,0.0005,5.454550999902665e-20,1.0640100030060479e-19,9.321283493868867e-19,0.0,0.25
2469.9999966617843,309.9999995050657,4.949342226562586e-07,0.0,4650.0,0.0,3.300948389109517e-18,769.999999481704,259.9764068441691,4.906448495801678e-07,0.0,0.0004565331065222428,0.0,0.0,2.765146915992086e-08,2.0321682478372915e-17,1.9062482392311333e-16,1.9995329827754706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997417593,6.799999999919706,0.03231258277547128,7.143841559817126e-06,3.3376940377515767e-06,2.0032549460805544e-09,4.988584790252272e-10,2.107179926141819e-11,5.92236858524923e-11,0.0005,6.670994349481709e-20,1.2142048971520584e-19,1.1045770137278137e-18,0.0,0.26
2469.9999965312004,309.99999946564054,5.343594181788145e-07,0.0,4650.0,0.0,3.866525709269214e-18,769.9999994404111,259.97549929982216,5.307027511462144e-07,0.0,0.00047422810000922376,0.0,0.0,2.8886346446508597e-08,2.2961644422988678e-17,2.232406204896717e-16,1.9995151562370235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999731657,6.799999999913409,0.032294756237024394,7.144739589884615e-06,3.4682399487921966e-06,2.0620915976860507e-09,5.347439815597596e-10,2.3458489394796112e-11,6.31336409112246e-11,0.0005,8.099293557248515e-20,1.378736057707583e-19,1.3005038758890258e-18,0.0,0.27
2469.9999964006,309.9999994247026,5.752973681729373e-07,0.0,4650.0,0.0,4.504604727786506e-18,769.9999993975332,259.97459176701483,5.723358552144342e-07,0.0,0.0004919130849120039,0.0,0.0,3.01310958914305e-08,2.5832056594815615e-17,2.600260838560639e-16,1.999497339692613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997215543,6.799999999906882,0.03227693969261375,7.145637181137796e-06,3.5988008339511724e-06,2.1197303895478453e-09,5.716096196868e-10,2.600451647510643e-11,6.711463597266511e-11,0.0005,9.776759375880719e-20,1.5585065924367354e-19,1.5226766174219616e-18,0.0,0.28
2469.999996269984,309.9999993822517,6.17748263714541e-07,0.0,4650.0,0.0,5.218261910021577e-18,769.99999935307,259.97368424574097,6.155444121042018e-07,0.0,0.0005095880670430227,0.0,0.0,3.138571795006909e-08,2.894202308061745e-17,3.011586593187322e-16,1.9994795331364328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999997114497,6.799999999900125,0.032259133136433575,7.146534335117454e-06,3.729376685025177e-06,2.1762022924242336e-09,6.094252205280017e-10,2.8715170705570237e-11,7.116057780833613e-11,0.0005,1.1711539685820183e-19,1.7541279372867815e-19,1.772191640490157e-18,0.0,0.29
2469.9999961393514,309.9999993382877,6.6171229341436e-07,0.0,4650.0,0.0,6.012521177564569e-18,769.9999993070213,259.9727767359945,6.603286598322064e-07,0.0,0.0005272530521932624,0.0,0.0,3.265021323013584e-08,3.2302036310087534e-17,3.4692644778504946e-16,1.9994617365626999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999701344,6.79999999989314,0.03224133656270066,7.147431052239723e-06,3.859967493837044e-06,2.231533635202748e-09,6.481652315262277e-10,3.1594418140733416e-11,7.526671874781928e-11,0.0005,1.3925599703255666e-19,1.966349721980579e-19,2.050937197533173e-18,0.0,0.3
2469.999996008703,309.9999992928103,7.071896401747916e-07,0.0,4650.0,0.0,6.8974120440320104e-18,769.9999992593869,259.9718692377694,7.06688808781749e-07,0.0,0.0005449080461033828,0.0,0.0,3.392458288578119e-08,3.592587679158296e-17,3.979008361082982e-16,1.9994439499656829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999996912372,6.799999999885926,0.032223549965683704,7.148327331270857e-06,3.990573252260901e-06,2.285740135131342e-09,6.878146597074049e-10,3.464327478064924e-11,7.943131290452794e-11,0.0005,1.6481078161765458e-19,2.1962476902193683e-19,2.3628810355045e-18,0.0,0.31
2469.9999958780386,309.9999992458194,7.541804937252319e-07,0.0,4650.0,0.0,7.876977485861947e-18,769.9999992101663,259.9709617510597,7.546251023848289e-07,0.0,0.0005625530545742279,0.0,0.0,3.520882741763102e-08,3.9823392590492513e-17,4.543144096896272e-16,1.9994261733395886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999681129,6.7999999998784855,0.032205773339589315,7.149223172950312e-06,4.121193952109529e-06,2.3388502006590348e-09,7.283458831544157e-10,3.786628480161971e-11,8.364902434889638e-11,0.0005,1.9392067479092525e-19,2.444507563216394e-19,2.709503888601802e-18,0.0,0.32
2469.9999957473583,309.99999919731493,8.026850400528482e-07,0.0,4650.0,0.0,8.958542008285562e-18,769.9999991593595,259.97005427585924,8.041377659577554e-07,0.0,0.0005801880833736516,0.0,0.0,3.6502947684541626e-08,4.4006587346361306e-17,5.165854684237539e-16,1.9994084066786575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999996710198,6.799999999870819,0.032188006678658156,7.150118576935935e-06,4.251829585229336e-06,2.3908852835350902e-09,7.697382025230744e-10,4.1266058405162715e-11,8.791648503847842e-11,0.0005,2.2698996728732074e-19,2.7120288535614795e-19,3.0936497505705963e-18,0.0,0.33
2469.999995616662,309.9999991472965,8.527034671706754e-07,0.0,4650.0,0.0,1.0147653650371579e-17,769.9999991069662,259.9691468121621,8.552270346238247e-07,0.0,0.000597813138287367,0.0,0.0,3.78069443514401e-08,4.848629777173463e-17,5.850317750672202e-16,1.9993906499771117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99999999660909,6.799999999862925,0.032170249977112424,7.1510135434711014e-06,4.382480143448527e-06,2.441870601540551e-09,8.119671709120825e-10,4.4846252756263356e-11,9.222926160880888e-11,0.0005,2.642803755091402e-19,2.999595337195387e-19,3.5174246102172135e-18,0.0,0.34
2469.99999548595,309.999999095764,9.042359538351904e-07,0.0,4650.0,0.0,1.1458560082688803e-17,769.9999990529863,259.9682393599622,9.078931065890865e-07,1.4423712979566719e-44,0.0006154282249907261,0.0,0.0,3.9120818400174236e-08,5.3278433850534694e-17,6.604588858761773e-16,1.9993729032292828,5.265247411181247e-42,-1.0733180532029466e-39,-2.442465049030258e-37,2.515041440907305e-39,0.0,1.288390538226732e-45,-4.23314897486741e-47,-6.557733601023289e-48,5.722358150999392e-37,5.190338112197714e-62,19.99999999650797,6.799999999854807,0.03215250322928373,7.151908073690624e-06,4.51314561868902e-06,2.491816650041845e-09,8.550229782319057e-10,4.860668864552817e-11,9.6586842234949e-11,0.0005,3.069196094398202e-19,3.3085321193363927e-19,3.9867042761649566e-18,0.0,0.35
2469.9999953552215,309.99999904271726,9.572826855853028e-07,0.0,4650.0,0.0,1.2899101878943345e-17,769.9999989974193,259.9673319192537,9.621362066660467e-07,4.6316015339474e-44,0.0006330333492415599,0.0,0.0,4.044457061235595e-08,5.839520282717376e-17,7.433133460222174e-16,1.9993551664294213,1.6907247128937474e-41,-3.446533877005608e-39,-7.8430046990864e-37,8.076054904967684e-39,0.0,4.137153589805825e-45,-1.3593073651145821e-46,-2.1057552274331613e-47,1.8375076395039096e-36,1.666670572009873e-61,19.999999996406835,6.799999999846465,0.03213476642942211,7.152802167875761e-06,4.643826002803475e-06,2.5407445721358696e-09,8.988852294519488e-10,5.254994461263915e-11,1.009858948689732e-10,0.0005,3.553887978048465e-19,3.6397669616147585e-19,4.50458000217083e-18,0.0,0.36
2469.9999952244775,309.99999898815605,1.0118438535423594e-06,0.0,4650.0,0.0,1.4471842762958314e-17,769.9999989402653,259.96642449003036,1.0179565815209843e-06,8.927342800967197e-44,0.0006506285168657511,0.0,0.0,4.1778201608053606e-08,6.384576580535955e-17,8.337460453568149e-16,1.9993374395717094,3.2588466394269813e-41,-6.643142586783019e-39,-1.5117274451428643e-36,1.5566475243528087e-38,0.0,7.97430177137256e-45,-2.6200446500662074e-46,-4.0588117592669354e-47,3.541768538811827e-36,3.21248264203231e-61,19.999999996305693,6.799999999837899,0.032117039571710346,7.1536958255847596e-06,4.77452128758749e-06,2.5886842605202835e-09,9.435248316279298e-10,5.66808635908143e-11,1.0542077164148709e-10,0.0005,4.0963565507273675e-19,3.993900511188244e-19,5.071848868762899e-18,0.0,0.37
2469.9999950937176,309.9999989320803,1.0679196434817906e-06,0.0,4650.0,0.0,1.6184362752542077e-17,769.999998881524,259.96551707228616,1.075354456391344e-06,1.450249816368661e-43,0.0006682137336258396,0.0,0.0,4.3121712198162665e-08,6.96422173844852e-17,9.321891984962175e-16,1.9993197226503931,5.294007237955031e-41,-1.0791807295166407e-38,-2.4558062780790505e-36,2.5287790966185514e-38,0.0,1.2954279831562472e-44,-4.256271275059085e-46,-6.593553243988923e-47,5.753614807393385e-36,5.218688769507235e-61,19.999999996204533,6.799999999829111,0.032099322650394016,7.154589046841839e-06,4.905231464890636e-06,2.635657071252106e-09,9.88921179034504e-10,6.100205992462364e-11,1.0988810243939014e-10,0.0005,4.701050917934496e-19,4.371845876341672e-19,5.691479682140512e-18,0.0,0.38
2469.999994962942,309.9999988744897,1.1255102408212011e-06,0.0,4650.0,0.0,1.8044560002203598e-17,769.9999988211949,259.96460966601506,1.1343300548414595e-06,2.1540768385580746e-43,0.0006857890052809954,0.0,0.0,4.447510322357111e-08,7.579685634071315e-17,1.0390929905709234e-15,1.9993020156597212,7.863264829084351e-41,-1.6029226053555084e-38,-3.6476442636906666e-36,3.7560318369805095e-38,0.0,1.924117750639674e-44,-6.32190072961483e-46,-9.793499138127462e-47,8.54592653948685e-36,7.751393228365722e-61,19.999999996103362,6.799999999820099,0.032081615659722146,7.1554818315945004e-06,5.035956526565784e-06,2.6816837138036622e-09,1.035054309258966e-09,6.551597012700245e-11,1.1438469823345922e-10,0.0005,5.372688073514793e-19,4.774536701415183e-19,6.366574578935751e-18,0.0,0.39
