data_generator_T,data_generator_V
0.0,-70.0
0.029999999,-69.379135
0.059999999,-68.690392
0.090000004,-67.906525
0.12,-66.982796
0.15000001,-65.839783
0.18000001,-64.321259
0.20999999,-62.083626
0.23999999,-58.397797
0.27000001,-52.838589
0.30000001,-47.627838
0.33000001,-45.847706
0.36000001,-46.43581
0.38999999,-47.778423
0.41999999,-49.482487
0.44999999,-51.473488
0.47999999,-53.722252
0.50999999,-56.258522
0.54000002,-59.284557
0.56999999,-63.117958
0.60000002,-67.37056
0.63,-70.964569
0.66000003,-73.550163
0.69,-75.310204
0.72000003,-76.489029
0.75,-77.276047
0.77999997,-77.801239
0.81,-78.151543
0.83999997,-78.384293
0.87,-78.537422
0.89999998,-78.636215
0.93000001,-78.69754
0.95999998,-78.732773
0.99000001,-78.749611
1.02,-78.753296
1.05,-78.747414
1.08,-78.734512
1.11,-78.716385
1.14,-78.694305
1.17,-78.669174
1.2,-78.641609
1.23,-78.612022
1.26,-78.580681
1.29,-78.547806
1.3200001,-78.51368
1.35,-78.478394
1.38,-78.442093
1.41,-78.404808
1.4400001,-78.366562
1.47,-78.327385
1.5,-78.287292
1.53,-78.2463
1.5599999,-78.204414
1.59,-78.161659
1.62,-78.118042
1.65,-78.07357
1.6799999,-78.028244
1.71,-77.982063
1.74,-77.935028
1.77,-77.887138
1.8,-77.838379
1.83,-77.788734
1.86,-77.73822
1.89,-77.686821
1.92,-77.634544
1.95,-77.581413
1.98,-77.527367
2.01,-77.472443
2.04,-77.416634
2.0699999,-77.359947
2.0999999,-77.302361
2.1300001,-77.243889
2.1600001,-77.184525
2.1900001,-77.12426
2.22,-77.063095
2.25,-77.001022
2.28,-76.938026
2.3099999,-76.8741
2.3399999,-76.809265
2.3699999,-76.7435
2.4000001,-76.676811
2.4300001,-76.609184
2.46,-76.540642
2.49,-76.471176
2.52,-76.400795
2.55,-76.329498
2.5799999,-76.257278
2.6099999,-76.184151
2.6400001,-76.110107
2.6700001,-76.035149
2.7,-75.959267
2.73,-75.882462
2.76,-75.804718
2.79,-75.726044
2.8199999,-75.646431
2.8499999,-75.56588
2.8800001,-75.484375
2.9100001,-75.401924
2.9400001,-75.318535
2.97,-75.234192
3.0,-75.148918
3.03,-75.062698
3.0599999,-74.975533
3.0899999,-74.887436
3.1199999,-74.798416
3.1500001,-74.708435
3.1800001,-74.617508
3.21,-74.52562
3.24,-74.43277
3.27,-74.338936
3.3,-74.244102
3.3299999,-74.148254
3.3599999,-74.051369
3.3900001,-73.953476
3.4200001,-73.854538
3.45,-73.754539
3.48,-73.653458
3.51,-73.551277
3.54,-73.447983
3.5699999,-73.343559
3.5999999,-73.237968
3.6300001,-73.131187
3.6600001,-73.023186
3.6900001,-72.913933
3.72,-72.803391
3.75,-72.691521
3.78,-72.578278
3.8099999,-72.463608
3.8399999,-72.347458
3.8699999,-72.229759
3.9000001,-72.110458
3.9300001,-71.989471
3.96,-71.86673
3.99,-71.742104
4.02,-71.615501
4.0500002,-71.486824
4.0799999,-71.355934
4.1100001,-71.222702
4.1399999,-71.086929
4.1700001,-70.948448
4.1999998,-70.807045
4.23,-70.662468
4.2600002,-70.514427
4.29,-70.36261
4.3200002,-70.206673
4.3499999,-70.046104
4.3800001,-69.88044
4.4099998,-69.709129
4.4400001,-69.531494
4.4699998,-69.346596
4.5,-69.153412
4.5300002,-68.950645
4.5599999,-68.736778
4.5900002,-68.509827
4.6199999,-68.267342
4.6500001,-68.006065
4.6799998,-67.721794
4.71,-67.408943
4.7399998,-67.059654
4.77,-66.662682
4.8000002,-66.2015
4.8299999,-65.651009
4.8600001,-64.970039
4.8899999,-64.087517
4.9200001,-62.871914
4.9499998,-61.069752
4.98,-58.260029
5.0100002,-54.31295
5.04,-50.381313
5.0700002,-48.157902
5.0999999,-47.988098
5.1300001,-48.992531
5.1599998,-50.585255
5.1900001,-52.549007
5.2199998,-54.813408
5.25,-57.443253
5.2800002,-60.710567
5.3099999,-64.779297
5.3400002,-68.8479
5.3699999,-72.03511
5.4000001,-74.269867
5.4299998,-75.782639
5.46,-76.796288
5.4899998,-77.474648
5.52,-77.928589
5.5500002,-78.231743
5.5799999,-78.433128
5.6100001,-78.565292
5.6399999,-78.649895
5.6700001,-78.701508
5.6999998,-78.729996
5.73,-78.742096
5.7600002,-78.742401
5.79,-78.734085
5.8200002,-78.719383
5.8499999,-78.69989
5.8800001,-78.67672
5.9099998,-78.65065
5.9400001,-78.622223
5.9699998,-78.591873
6.0,-78.559891
6.0300002,-78.526497
6.0599999,-78.491859
6.0900002,-78.456085
6.1199999,-78.419243
6.1500001,-78.381386
6.1799998,-78.342567
6.21,-78.302811
6.2399998,-78.262123
6.27,-78.220566
6.3000002,-78.178169
6.3299999,-78.134918
6.3600001,-78.090843
6.3899999,-78.045914
6.4200001,-78.000122
6.4499998,-77.953468
6.48,-77.905914
6.5100002,-77.857483
6.54,-77.808189
6.5700002,-77.758018
6.5999999,-77.707016
6.6300001,-77.655151
6.6599998,-77.602425
6.6900001,-77.54882
6.7199998,-77.494301
6.75,-77.438873
6.7800002,-77.382523
6.8099999,-77.325256
6.8400002,-77.26709
6.8699999,-77.208054
6.9000001,-77.14814
6.9299998,-77.087357
6.96,-77.025673
6.9899998,-76.963066
7.02,-76.899529
7.0500002,-76.835014
7.0799999,-76.769562
7.1100001,-76.703186
