Time,s28,s36,s46,s32,s42,s30,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,s10,Cortisone,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,DEX_degr,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,DEXout,CBG,CBG_CortOUT,Alb,Alb_CortOUT,CortAdded,GeneProteinBinding_diff_limited,cypGene_PXRprotein,cypMrna_synt,PXRGene_GRprotein,TATGene_GRprotein,GRGene_GRprotein,grMrna_synt,tatMrna_synt,pxrMrna_synt,GRprotein,PXRprotein,default,blood,re1,re2,re3,re4,re5,re6,re7,re8,re9,re10,re11,re12,re13,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re25,re26,re27,re42,re44,re43,cortisolTransport,L2_PXR_binding,L2_PXR_deg,CYPmRNA_synt_PXR_L2,CYPmRNA_PXR_L2_binding,re28,re29,re30,re31,re32,re33,re34,re35,re36,re37,re38,re39,re40,re41,Cortisol_CBG,Cort_Alb,cort_distribution
0.0,1.00000029723653,1.00000029723653,0.780000231844494,0.00700000208065571,99.9000296939294,0.0,0.500000148618265,0.000800000237789224,47.2400140414537,1.14000033884965,0.829760246634984,104.000030912599,0.0750000222927398,0.100000029723653,0.330000098088055,0.000240000071336767,0.0500000148618265,32.3600096185741,0.0100000029723653,0.0200000059447306,0.81000024076159,0.0,24.0000071336767,0.46202810387596,100.000029723653,0.00100000029723653,2.40000071336767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.000163480092,0.0,60000.01783419181,0.0,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,80.00002377892243,99.91129369727747,1.0,5.0,0.00266353118339683,0.003000000891709592,0.18750011146371548,0.1560000463688985,4.305602559563591e-05,4.200001248393426e-05,0.0700000416131204,0.2997000890817882,1.6000009511570375e-06,2.4000007133676723e-06,0.015984009502058805,0.0472400140414537,0.0006925504117023795,0.006400001902313792,-16184.787850273291,0.0323600096185741,833.1622787109964,1.500000445854795e-05,0.000651638606774805,0.4976162958906875,1.2000007133677774e-05,1504.4488973263058,5.500003269602316e-06,951.0005712292486,3.9600023541136685e-07,1566.696933142124,0.00010000005944731485,0.36576010871723286,0.00554433724651152,0.05000002972365742,-1140.00033884965,598800.3561488636,1.5000004458547948e-06,1.2000007133677771e-06,0.04976162958906874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.00000029723653,1.00000029723653,0.20138087513248332,0.007000398788803028,98.5536028803966,0.0,0.07150800644672617,0.0007999876931990659,68.81483424619327,1.112745752822241,0.4579174777017886,104.0003467134263,0.07509300456091557,0.09996815169979685,0.758492240259594,0.008780999703361981,0.6286193715738367,9.238883476811065,0.010968034709384266,0.5585744163024076,0.2714258304039129,0.0,24.0000071336767,0.46247255386198843,98.66538809496868,0.9723398596804436,0.3633257693083027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040339010360731446,0.0,545.8825211819919,4.117642298099834,59999.8564830013,0.1613511903949459,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99940375114018,99.90901754379809,1.0,5.0,0.001469915540335206,0.0030037201824366228,0.1877325672032492,0.15600052007013945,1.111622761146102e-05,4.2002392732818165e-05,0.07000400869577274,0.2956608086411898,2.288256886448572e-07,2.399963079597198e-06,0.015983758861072946,0.06881483424619328,0.00023206915397475507,0.0063979617087869985,-948.9252137695557,0.009238883476811064,-0.9146438010939164,1.64520520640764e-05,0.0006361188406174955,0.2925662876646528,0.0004390501156697932,-14.091807926332194,6.914815142647253e-05,-5.870286062354197,9.101909588534346e-07,-17.11202770881627,0.0027928729116556443,0.3661961820936714,0.005549670646343862,0.04998409070699169,-1072.4067424615096,25.852772839018144,0.0014585097895206654,0.018166293865099683,26.351759191518482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.291100875998,20.09291580019635,0.0
0.02,1.00000029723653,1.00000029723653,0.353550923541633,0.00700074033341724,98.36245759733467,0.0,0.14440559416812104,0.0007999757681062482,74.6861058262132,0.42713679348066147,0.2584971241750281,104.00066661381562,0.07531502682031657,0.09993084337077614,0.6855946525381993,0.010191765656002945,0.47644932316468674,3.763538898757775,0.00420191438990506,0.38709239529506206,0.44290785141125844,0.0,24.0000071336767,0.46291678110610507,98.47115552320437,0.9685628438706652,0.5613353568824213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046871405412654936,0.0,544.6018692004484,5.398294279643397,59999.8303508933,0.18748329840900757,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99878109596891,99.90674947813368,1.0,5.0,0.0008297760152415105,0.0030126010728126628,0.18828762301673452,0.15600099992072344,1.9516016780369524e-05,4.2004442000503445e-05,0.07000742414293006,0.29508737279200403,4.6209803869036406e-07,2.3999273043187445e-06,0.015983520597647627,0.0746861058262132,0.00037868632551600183,0.006395573975729673,-344.05231364470205,0.003763538898757775,-0.29514972285232943,6.30287158485759e-06,0.0002441945341290346,0.0549792014932046,0.0005095884342684003,-15.453705426497052,5.240944112611134e-05,-8.527114901294809,8.227138275863697e-07,-16.113662947428637,0.0019354625517653122,0.37716592544313665,0.005555001373273261,0.049965436536936636,-380.26538806800653,14.185260305181146,0.0014528442658059977,0.028066776186589752,14.4609072265188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.17922241658084,8.069079637352843,0.0
0.03,1.00000029723653,1.00000029723653,0.49455888593684005,0.007000999394376672,98.25518515992931,0.0,0.23606005557165846,0.0007999655182482971,76.9694220292974,0.2086021173344752,0.14924006127930742,104.00099302157733,0.07560699394625824,0.09988703236195626,0.593940191134662,0.01045011110284763,0.33544136076947983,1.8487166580593053,0.002049817507477964,0.2506342881816645,0.579365958524656,0.0,24.0000071336767,0.4633607516385867,98.36425291297778,0.9664667366484043,0.670334074331299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04962642292251599,0.0,544.114012882704,5.886150597387868,59999.81932990653,0.19850428516745924,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99815452744251,99.90448589951933,1.0,5.0,0.00047906073910088624,0.0030242797578503293,0.18901754104854693,0.156001489532366,2.729965861816696e-05,4.2005996366260034e-05,0.0700100147532944,0.29476555547978794,7.553924023594568e-07,2.399896554744891e-06,0.015983315805424895,0.07696942202929741,0.0004953580417770425,0.0063927700711652,-145.87093051624913,0.0018487166580593054,-0.11612467964869211,3.074726261216946e-06,0.00011926098494685,0.007904782322796884,0.0005225057104501197,-12.230317104534684,3.689856065223966e-05,-9.451922045815902,7.127284412104601e-07,-10.925276536277664,0.0012531718133966532,0.38066248026147564,0.00556032901966304,0.04994353102601558,-158.9756944119592,7.83099592232611,0.0014497001049726065,0.03351671367895367,7.98379922577791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.42632994169344,3.6395485809771344,0.0
0.04,1.00000029723653,1.00000029723653,0.5944844256796186,0.007001191905299448,98.19462418244764,0.0,0.3272334711057034,0.0007999571277065646,77.99163544668556,0.1262590294339403,0.08895998938661881,104.00132725099057,0.07593735635348772,0.09983869953969825,0.5027667756006172,0.010458325545742424,0.2355158210267013,1.1009691765959142,0.0012398864031212097,0.16663750168921154,0.663362745017109,0.0,24.0000071336767,0.4638044376349873,98.30515128157894,0.9652965105974346,0.730605931781092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05092985502381138,0.0,543.8985701550334,6.101593325058532,59999.81411580763,0.203718384052805,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.997524721598,99.90222483677505,1.0,5.0,0.00028556165081037536,0.003037494254139509,0.1898434473121101,0.15600199087648586,3.281555005149228e-05,4.200715143179669e-05,0.07001193986309437,0.2945838725473429,1.0471474187886234e-06,2.399871383119694e-06,0.01598314816235125,0.07799163544668557,0.0005671753155748008,0.006389676770540688,-69.75261422969572,0.0011009691765959141,-0.05436517834402821,1.8598296046818147e-06,7.218510462321851e-05,-0.003840308670005877,0.0005229164327169411,-7.832622486965185,2.590674801336674e-05,-8.549568621764887,6.033203100495227e-07,-6.170734396809948,0.0008331877560998216,0.38197996966788417,0.005565653251619848,0.04991936460770343,-75.32917441012893,4.336759137571789,0.001447944765896152,0.036530307447193204,4.421760108480185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05160886722774,1.8220744917925913,0.0
0.05,1.00000029723653,1.00000029723653,0.6551397648076968,0.007001340928469998,98.160015488036,0.0,0.4041739620762507,0.000799950432991654,78.50121075816367,0.0908756784538542,0.055604588912582256,104.00167002484605,0.07628886704138461,0.0997877730996138,0.4258262846300699,0.010398819252055618,0.17486048189862308,0.7742140984673332,0.0008920867775568268,0.12078102280921638,0.7092192238971042,0.0,24.0000071336767,0.46424782159970707,98.27239491602703,0.9646379693816414,0.7640208385488155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051607141655191105,0.0,543.7919926696201,6.208170810472124,59999.81140649332,0.20642769838675545,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99689264596891,99.89996520199607,1.0,5.0,0.0001784907834633544,0.0030515546816553846,0.19072222429305685,0.1560025050372691,3.616372576656203e-05,4.200804557081999e-05,0.07001343009524282,0.29448004646410797,1.2933570630768536e-06,2.3998512989749623e-06,0.015983014401907577,0.07850121075816367,0.0006063826166710353,0.006386417478375283,-36.49741185457265,0.0007742140984673333,-0.030586263129634972,1.3381301663352403e-06,5.195605899923344e-05,-0.007422572139631763,0.0005199411171482285,-4.538989836883118,1.923465872609006e-05,-6.774546297434117,5.109916934414365e-07,-3.2890555200530187,0.0006039052935487425,0.3825461032835656,0.005570973859196485,0.04989390138009261,-39.2685367986631,2.406791231362149,0.001446956954072462,0.038201053282185926,2.454277025667241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.034524860549936,0.9872214958886616,0.0
0.06,1.00000029723653,1.00000029723653,0.6896898290957062,0.007001464459886114,98.1398159494779,0.0,0.462575785556597,0.0007999450927546141,78.77583848988138,0.07393421286412505,0.037122165608736005,104.00202174122163,0.07665202073935859,0.09973546958767578,0.36742446114972355,0.010317183484122888,0.14031041761061372,0.6163540425366443,0.0007256229707106784,0.09633168190962002,0.7336685647967006,0.0,24.0000071336767,0.4646908939341276,98.25420608691138,0.9642627394255057,0.7825848976205944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05198442672393927,0.0,543.7346237074363,6.265539772655787,59999.809897269646,0.20793692208237097,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99625909308797,99.89770639297883,1.0,5.0,0.00011916218702338703,0.003066080829574344,0.19163010880784814,0.15600303261183243,3.807088988213882e-05,4.200878675931669e-05,0.07001466540977117,0.2944194478484337,1.4802429537632587e-06,2.3998352782638424e-06,0.015982907703939807,0.07877583848988139,0.0006272868093536782,0.00638307005361125,-20.358648834336975,0.0006163540425366443,-0.020379855121802848,1.0884344560660176e-06,4.227041073738778e-05,-0.0087009817188294,0.0005158593275383355,-2.556496666549993,1.543415052475949e-05,-4.938840344541067,4.409094844340345e-07,-1.7675294252157414,0.0004816585527145744,0.38281716673300126,0.0055762907272095315,0.04986774961635034,-21.949786140185772,1.3384425898548216,0.0014463941091382585,0.03912925651167069,1.3651463685766299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.241117931061808,0.5669458008196671,0.0
0.07,1.00000029723653,1.00000029723653,0.7091839604062379,0.007001573576052698,98.12761401156442,0.0,0.5040297044766561,0.0007999407459169325,78.93207773065971,0.06511509862672825,0.02687369768162079,104.00238261891464,0.07702156082469286,0.09968244224812017,0.32597054222966443,0.010227312072753065,0.12081628630008216,0.5337487807448186,0.0006389847485537515,0.08301126333437955,0.7469889833719412,0.0,24.0000071336767,0.4651336496006114,98.24408595634463,0.9640445306537962,0.7929232369590801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05220563068748477,0.0,543.701790190048,6.298373290044237,59999.80901240922,0.2088217824936059,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99562460326867,99.8954480759986,1.0,5.0,8.626459519898405e-05,0.0030808624329877144,0.19255395929578586,0.15600357392837197,3.914696625032928e-05,4.200944145631619e-05,0.07001575657176133,0.2943828420346933,1.6128955337366286e-06,2.3998222377507973e-06,0.01598282085409711,0.07893207773065972,0.0006386757706207232,0.006379676303879691,-11.869066872221879,0.0005337487807448186,-0.015493270138676962,9.584771228306272e-07,3.7228434048581375e-05,-0.009196999095405065,0.0005113657556341909,-1.4516928085797645,1.3289795443220548e-05,-3.4167181203646813,3.911647669440207e-07,-0.9811114540387571,0.00041505644004179713,0.38295827256079956,0.005581603795207337,0.049841235938691705,-12.909467939243484,0.7463463108288124,0.0014460667959806943,0.039646173632241585,0.7615232391455274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.484517276072893,0.3399652104417328,0.0
0.08,1.00000029723653,1.00000029723653,0.720359559157046,0.007001674507663254,98.11985027689015,0.0,0.5322333817391404,0.0007999370891968246,79.02424226742366,0.06023001759010628,0.021188853038064264,104.00275277748965,0.07739457556652375,0.09962902983484896,0.2977668649671804,0.010134249435562891,0.10964068754927413,0.48784325185696314,0.0005909976536682957,0.07549645184652598,0.7545037948597947,0.0,24.0000071336767,0.4655760859564276,98.2384391819342,0.9639133977834701,0.7987011442398271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052340429883311425,0.0,543.6821331310646,6.318030349027543,59999.80847318734,0.20936100436620225,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.99498952364361,99.89319006600269,1.0,5.0,6.801623846909098e-05,0.0030957830226609503,0.19348649642754712,0.15600412916623446,3.976385948473704e-05,4.2010047045979525e-05,0.0700167658881669,0.29435955083067045,1.7031473278027004e-06,2.399811267590474e-06,0.01598274779280764,0.07902424226742366,0.0006451009363526313,0.006376257909430334,-7.128061005473057,0.00048784325185696314,-0.012973714036149886,8.864964805024436e-07,3.443561984138456e-05,-0.009382895689797792,0.0005067126223916015,-0.8427845191295233,1.2060479215234082e-05,-2.287224076363783,3.573203441692441e-07,-0.5641604645885216,0.0003774823714341468,0.3830364338573855,0.0055869130314771314,0.04981452972411804,-7.889587706794856,0.4179679236840457,0.001445870096675205,0.039935069082149194,0.4267520153834805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625999199518674,0.210872982715955,0.0
0.09,1.00000029723653,1.00000029723653,0.7269191038232086,0.00700177069514089,98.11454910480185,0.0,0.5509184546851529,0.0007999338957556276,79.07987939767546,0.057400604613326155,0.0180348611807656,104.0031322815233,0.07776945070246667,0.09957541150799012,0.27908179202116784,0.010040104977377569,0.10308114288311161,0.4611981853198043,0.0005632026858482473,0.07111355579616206,0.7588866909101587,0.0,24.0000071336767,0.4660182016083812,98.23527387609164,0.9638305673105316,0.8019492805553111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05242519274407217,0.0,543.6699461185228,6.33021736156927,59999.808134121224,0.2097000704759358,0.0,60.0,1.0,0.05,200.0,300.0,60.0,1.2e-06,0.005,0.00011,79.9943540736957,99.89093226033093,1.0,5.0,5.7891921597846355e-05,0.003110778028098667,0.19442368454597087,0.15600469842228495,4.012594645793466e-05,4.201062417084534e-05,0.07001772776322916,0.29434364731440554,1.7629395790023766e-06,2.399801687266883e-06,0.01598268398783356,0.07907987939767545,0.0006488483135895496,0.006372826336511368,-4.364937781353433,0.0004611981853198043,-0.0115451101781332,8.44804028772371e-07,3.281807769116477e-05,-0.00943066804202312,0.0005020053980831767,-0.5010022831685923,1.1338929087485214e-05,-1.4999520276710712,3.3489824996936554e-07,-0.3342368561816329,0.0003555678846685431,0.383081704465014,0.005592218419300575,0.04978772055271996,-4.975411869253982,0.2357660480774939,0.0014457458509657974,0.040097475946196635,0.24100374843812855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807076208352328,0.13466988515574485,0.0
