H2O2_c,H2O2_p,H_c,H_p,MLTH_c,MLTH_p,MLT_c,MLT_p,NADP2_c,NADPH_c,NADP_c,NADPplus_c,O2_c,O2_p,O2minus_c,O2minus_p,coIII_p,coII_p,coI_p,per3_p,Time
9.119860226760845e-08,1.851523870950326e-10,-3.868317497648898e-15,-2.7126817826474624e-12,299.999999999142,299.99999994164347,8.581799069139685e-10,5.835669524377767e-08,1.811210546245314e-20,2.4999744499056606,1.9124553616188531e-10,2.55499030964439e-05,1.1669833307366049,0.8030298887561594,1.694142906870172e-08,2.6270085689429062e-06,0.000506236670313053,6.704729396293078e-08,8.996792381789431e-10,299.9994936953827,0.1
1.2019330314465397e-07,2.440671350230844e-10,-7.81370746769876e-15,-4.38228209097962e-12,299.99999999872654,299.9999999164308,1.2736226995501066e-09,8.356942218578678e-08,5.634846128642995e-20,2.7499657324619733,3.159788140828272e-10,3.426722205032308e-05,1.2804530772266842,0.912651606197332,2.2826041957257724e-08,3.1486293976499246e-06,0.0006793581177780484,9.72415364005047e-08,1.1870090459331038e-09,299.9993205434537,0.11
1.5455969427484478e-07,3.139053045336518e-10,-1.47472011860974e-14,-6.7281418560017825e-12,299.9999999981924,299.9999998842074,1.8077918604495576e-09,1.1579280026130446e-07,1.5313266360392797e-19,2.9999553993222845,4.898201428592829e-10,4.460018789848315e-05,1.3937737214457697,1.0232218317028459,2.9883021798319984e-08,3.6979828370571094e-06,0.0008846255232325324,1.3643270346678508e-07,1.527798534924449e-09,299.9991152365162,0.12
1.9469372246340996e-07,3.954727423101325e-10,-2.632377922736293e-14,-9.906564510032216e-12,299.9999999975281,299.99999984393315,2.472069425039694e-09,1.5606711283422854e-07,3.718024897600008e-19,3.2499433715619186,7.201881564974948e-10,5.66277178952987e-05,1.5069733488160655,1.1344587431907482,3.8217438840316636e-08,4.271991161884251e-06,0.0011236074510464129,1.8616712876367642e-07,1.9260066064421597e-09,299.9988762044558,0.13
2.4097945047941e-07,4.895511202094691e-10,-4.4857561909037775e-14,-1.4086370488424089e-11,299.99999999672474,299.9999997945361,3.2755122422652205e-09,2.0546414261837366e-07,8.211089341163508e-19,3.499929578612326,1.0130799672441525e-09,7.042037459569173e-05,1.620072115370764,1.246159872106036,4.794275913786014e-08,4.868119164341784e-06,0.0013977046070361284,2.480889782548531e-07,2.3854735931341126e-09,299.99860204491847,0.14
2.937894027003108e-07,5.968986405539489e-10,-7.351161792480577e-14,-1.944800259211771e-11,299.9999999957753,299.99999973491856,4.224967195610183e-09,2.6508170722218107e-07,1.6734186801487082e-18,3.749913956796034,1.3729944693028008e-09,8.604183097270425e-05,1.7330844847001274,1.3581797350976632,5.918207780965326e-08,5.484270462907657e-06,0.0017081792295503828,3.2393559570042667e-07,2.9099247086264136e-09,299.9982914939249,0.15
3.534848885714578e-07,7.182506960612723e-10,-1.1652937757497707e-13,-2.6182775292044642e-11,299.99999999467497,299.99999966396143,5.3253410348833984e-09,3.360387957697131e-07,3.184454812915516e-18,3.9998964481505377,1.8030445367535272e-09,0.00010355004641890812,1.8460208267566622,1.4704138441931085,7.206875924115897e-08,6.118701928934901e-06,0.0020561786902456485,4.15533020196915e-07,3.5029732737432237e-09,299.99794340227373,0.16
4.204163146015106e-07,8.543205062897889e-10,-1.7951797027584308e-13,-3.44922451712545e-11,299.9999999934204,299.999999580529,6.579952498317025e-09,4.194712063369979e-07,5.713771996756043e-18,4.249876999475009,2.305183995991243e-09,0.0001229982198076014,1.958888576187269,1.5827871201620702,8.674668266997966e-08,6.769954540549287e-06,0.002442754626110387,5.247916199059525e-07,4.16812382761667e-09,299.99755671641407,0.17
4.949234847312721e-07,1.0057997303011453e-09,-2.69788811068723e-13,-4.458768693483369e-11,299.9999999920094,299.99999948347255,7.990899759647464e-09,5.165276970860866e-07,9.74496939836363e-18,4.499855561568185,2.8804776586651206e-09,0.00014443555133707237,2.0716930576004295,1.695245635819169,1.0337025534553705e-07,7.436798493948758e-06,0.002868878236272342,6.53701894380719e-07,4.908775122884588e-09,299.99713046315304,0.18
5.773358933560083e-07,1.1733590642802104e-09,-3.9676628431992515e-13,-5.6689659517795254e-11,299.999999990441,299.99999937163363,9.55939859589214e-09,6.283665722695585e-07,1.5905360956903636e-17,4.749832088611626,3.5293629706747946e-09,0.00016790785900949504,2.1844380796779608,1.8077506706421684,1.2210432644350426e-07,8.118189809460954e-06,0.003335452660988655,8.043304132613134e-07,5.728223047654077e-09,299.9966637372803,0.19
6.679730120231506e-07,1.3576488262222654e-09,-5.724744758095155e-13,-7.1027631964486e-11,299.99999998871436,299.9999992438476,1.1286065280415988e-08,7.56152654178461e-07,2.4984999418658842e-17,4.99980653766712,4.2518733682686535e-09,0.00019345808100516292,2.297126363512687,1.9202744231579076,1.4312408336500194e-07,8.813236010410432e-06,0.003843323069018365,9.788158857148486e-07,6.6296634852852335e-09,299.99615569148534,0.2
7.671445734640151e-07,1.5592995351269717e-09,-8.121206479601795e-13,-8.783967137260803e-11,299.9999999868293,299.99999909894575,1.3171132555143891e-08,9.010545792839771e-07,3.795533514309666e-17,5.249778868262056,5.047809331558866e-09,0.00022112669013200166,2.4097598522556507,2.0327969103774968,1.6661497750613428e-07,9.521168960837274e-06,0.004393284978105456,1.1793653228909638e-06,7.616195147404501e-09,299.99560552804036,0.21
8.751508410055402e-07,1.7789224603694185e-09,-1.1347662160725905e-12,-1.0737219285381727e-10,299.9999999847858,299.99999893575784,1.5214600455734165e-08,1.0642424804836322e-06,5.598684829856547e-17,5.499749042059066,5.916857036556772e-09,0.00025095202407374927,2.5223399252022376,2.1453038232280845,1.9277268296789694e-07,1.0241323356324072e-05,0.0049860908845255954,1.4082504355332608e-06,8.690822262783519e-09,299.99501249217417,0.22
9.92282880763583e-07,2.017110176787724e-09,-1.5641263122655466e-12,-1.2987972545784146e-10,299.99999998258403,299.9999987531145,1.7416332523757346e-08,1.2468858589189535e-06,8.046701026373676e-17,5.749717022570151,6.858662208972082e-09,0.00028297057118442475,2.634867561753841,2.257784883437509,2.218031035078125e-07,1.09731196103996e-05,0.005622455997834351,1.667804053030354e-06,9.856457291878426e-09,299.99437586634156,0.23
1.118822828105456e-06,2.274437107933179e-09,-2.1295104034404963e-12,-1.556247227808811e-10,299.9999999802243,299.99999854984856,1.9776111919007653e-08,1.450151711424808e-06,1.130180641837291e-16,5.999682774919415,7.872871867528588e-09,0.000317217207708512,2.747343455101018,2.3702327034927375,2.539223965497225e-07,1.1716049862421623e-05,0.0063030630003067575,1.9604166578409454e-06,1.1115923588555479e-08,299.99369496546706,0.24
1.2550441393615899e-06,2.55146003938914e-09,-2.8668855175942063e-12,-1.8487740904510402e-10,299.99999997770675,299.9999983247974,2.2293666417208004e-08,1.6752029340405575e-06,1.555141179941155e-16,6.249646265651234,8.959150431353908e-09,0.00035372538961103803,2.8597680908163228,2.4826419979335483,2.893570066450337e-07,1.2469666951567993e-05,0.007028565895084907,2.288533149038802e-06,1.247195791113971e-08,299.9929691330998,0.25
1.401211850889828e-06,2.848718646965532e-09,-3.820162685500256e-12,-2.1791563736779895e-10,299.9999999750317,299.9999980768035,2.496867729090729e-08,1.9231968294888192e-06,2.1009902393666242e-16,6.49960746255694,1.0117182868103427e-08,0.00039252732587095527,2.9721418080805484,2.5950089684469764,3.2834369744060193e-07,1.323357525962828e-05,0.007799593481587701,2.6546495498522287e-06,1.3927213009674835e-08,299.9921977379416,0.26
1.5575828113315303e-06,3.1667359703466203e-09,-5.0425564546085805e-12,-2.550247799011103e-10,299.9999999721996,299.99999780471643,2.7800778518063582e-08,2.1952838970341383e-06,2.79202637534987e-16,6.7495663345391925,1.1346670135511566e-08,0.0004336541141312519,3.0844648399370143,2.707330899150512,3.711295687869145e-07,1.4007423310134741e-05,0.00861675207633058,3.0613100865668075e-06,1.5484259944636707e-08,299.9913801711293,0.27
1.7244059349143692e-06,3.5060189294929257e-09,-6.5983356222492075e-12,-2.9649762434867946e-10,299.9999999692108,299.99999750739363,3.0789551048899926e-08,2.492606651823881e-06,3.65558788636542e-16,6.999522851482779,1.2647320628235638e-08,0.00047713586989295607,3.196737344420284,2.819605843135623,4.179720550488702e-07,1.4790897537195994e-05,0.009480628103745569,3.511104035274305e-06,1.7145590616645794e-08,299.9905158436466,0.28
1.901922429000359e-06,3.867058788668439e-09,-8.564681066909074e-12,-3.426342933556149e-10,299.9999999660658,299.99999718370157,3.393451828853884e-08,2.816298670995079e-06,4.72221554565168e-16,7.249476984151253,1.401884282225845e-08,0.0005230018298942352,3.308959426123166,2.9318324050159563,4.6913890150063344e-07,1.5583717213264696e-05,0.010391790169804753,4.006662918148865e-06,1.8913620038889795e-08,299.98960418425366,0.29
2.0903660044205953e-06,4.2503315854087654e-09,-1.103366887775839e-11,-3.937421884651944e-10,299.9999999627652,299.9999968325164,3.723514228874198e-08,3.1674837978644057e-06,6.025803874330651e-16,7.499428704101646,1.5460938514714253e-08,0.0005712804374036959,3.421131150802418,3.0440095933563707,5.249081248229576e-07,1.6385630173833255e-05,0.011350790773325679,4.550657933600147e-06,2.0790688437846945e-08,299.9886446377781,0.3
2.289963126967965e-06,4.656298643167692e-09,-1.4115001838012237e-11,-4.501359095072676e-10,299.9999999593095,299.9999964527249,4.0690821035217614e-08,3.547275288889063e-06,7.603782319791183e-16,7.749377983592535,1.697329687900183e-08,0.0006219994341552868,3.5332525581745076,3.1561366910428927,5.855679429955707e-07,1.7196409140539698e-05,0.012358168150107514,5.145796910658701e-06,2.277906376561272e-08,299.98763666327403,0.31
2.5009332028849504e-06,5.0854069496467215e-09,-1.7938467943145462e-11,-5.121372303140846e-10,299.9999999556994,299.9999960432249,4.430088862669665e-08,3.956775283523674e-06,9.497249186300216e-16,7.999324795525231,1.8555591878604138e-08,0.0006751859191646718,3.645323668243684,3.2682131909062573,6.514167011438669e-07,1.8015848712541753e-05,0.01341444745393345,5.794822091649435e-06,2.4880943551993043e-08,299.98657973284315,0.32
2.7234888053556206e-06,5.538089618641081e-09,-2.265722276998981e-11,-5.800750504481399e-10,299.9999999519357,299.999995602926,4.806461659755836e-08,4.397074195306983e-06,1.175113455742748e-15,8.249269113375828,2.0207479414747046e-08,0.0007308664166793653,3.757344487967119,3.3802387277956063,7.227627717979185e-07,1.8843762748216203e-05,0.014520142120375687,6.500507436857702e-06,2.709845716838214e-08,299.9854733302738,0.33
2.9578358634887275e-06,6.014766275386842e-09,-2.8451072852534265e-11,-6.542853694926855e-10,299.9999999480191,299.9999951307499,5.198121642183504e-08,4.869250290757983e-06,1.441433568688665e-15,8.499210911145497,2.192859690607456e-08,0.0007890669258929871,3.869315014771985,3.492213042456003,7.999244522763199e-07,1.9679982115601544e-05,0.01567575486547283,7.265656403681679e-06,2.9433667714480173e-08,299.9843169500445,0.34
3.204173874416817e-06,6.515843489034413e-09,-3.55306049731944e-11,-7.351112665384037e-10,299.99999994395046,299.9999946256309,5.604984309527311e-08,5.374369267777256e-06,1.7539868231815093e-15,8.749150163308482,2.371856314754431e-08,0.0008498129729394326,3.9812352397600153,3.604135948480788,8.83229838823035e-07,2.0524352787184233e-05,0.016881778730098353,8.093099472546868e-06,3.188857413817714e-08,299.9831100962819,0.35000000000000003
3.462696078248322e-06,7.041715129471506e-09,-4.414120020408218e-11,-8.229028825242741e-10,299.99999993973074,299.9999940865162,6.026959869878142e-08,5.913483968662028e-06,2.118498983214676e-15,8.999086844773736,2.5576978758167105e-08,0.0009131296492671052,4.093105149526095,3.7160073133783373,9.730167101332884e-07,2.1376734160352144e-05,0.018138697851457906,8.985692129545288e-06,3.446511298297747e-08,299.98185228199134,0.36
3.7335896604454164e-06,7.592762779948407e-09,-5.4568191056019316e-11,-9.180174120724035e-10,299.9999999353608,299.9999935123661,6.46395369150149e-08,6.487634091609098e-06,2.5411342145541196e-15,9.249020930843336,2.7503427099591595e-08,0.0009790416532155784,4.2049247277977235,3.8278270413630673,1.06963238366232e-06,2.2236997628063955e-05,0.01944698829889717,9.946312550835047e-06,3.7165160410461135e-08,299.98054302822345,0.37
4.017035917123804e-06,8.169356074234255e-09,-6.714181215158602e-11,-1.0208190971965297e-09,299.9999999308417,299.9999929021542,6.915866675738431e-08,7.097846007745242e-06,3.028506532581269e-15,9.498952397182004,2.949747543790861e-08,0.0010475733204974385,4.316693956320971,3.9395950638941355,1.1734335877356407e-06,2.3105025306693217e-05,0.020807118687302808,1.0977859735057948e-05,3.9990533851547174e-08,299.9791818634625,0.38
4.313210446271227e-06,8.771853086498862e-09,-8.224352752504862e-11,-1.1316792288498182e-09,299.9999999261744,299.99999225486766,7.382595716882393e-08,7.745132584145703e-06,3.5876929262744805e-15,9.748881219783877,3.155867624453441e-08,0.0011187486574227383,4.428412815680884,4.051311330813431,1.2847863066457197e-06,2.398070894713975e-05,0.02221955084567407,1.2083251360389028e-05,4.294299391750898e-08,299.97776832296006,0.39
4.6222833040783296e-06,9.400600650187909e-09,-1.0031206851899556e-10,-1.2509761483491561e-09,299.99999992136003,299.9999915695072,7.864034054843018e-08,8.430493082718907e-06,4.226243912474729e-15,9.998807374947964,3.368656841216456e-08,0.0011925913654444757,4.540081285738904,4.162975805482858,1.4040656454992173e-06,2.4863948956746125e-05,0.023684740311589896,1.3265422056036146e-05,4.602424596176191e-08,299.97630194824217,0.4
4.944419185782341e-06,1.0055934726762003e-08,-1.2185112043968715e-10,-1.379095256919321e-09,299.99999991639964,299.9999908450872,8.360071703904159e-08,9.1549130723314e-06,4.95219560893583e-15,10.248730839251309,3.588067856985e-08,0.0012691248679869475,4.651699346029068,4.274588460286831,1.5316556679091034e-06,2.5754653558440373e-05,0.025203136871693326,1.4527321420307755e-05,4.923594188723374e-08,299.974782286571,0.41000000000000003
5.279777573562549e-06,1.0738180707377364e-08,-1.474366142342166e-10,-1.5164290235881162e-09,299.9999999112944,299.9999900806359,8.870595769476278e-08,9.919364393126719e-06,5.774079401386504e-15,10.498651589529066,3.814052252332861e-08,0.0013483723303821843,4.763266975964238,4.386149274170841,1.6679492557850566e-06,2.665273802928163e-05,0.026775184963810875,1.587191242325316e-05,5.257968162404519e-08,299.9732088905441,0.42
5.6285129076808645e-06,1.1447653761853739e-08,-1.7772597547487405e-10,-1.663377000967429e-09,299.99999990604545,299.99998927519516,9.395490835402494e-08,1.0724805139407645e-05,6.700932987604106e-15,10.74856960285263,4.0465606348860935e-08,0.0014303566817335208,4.874784155019879,4.497658230365101,1.813347942342551e-06,2.7558124043271568e-05,0.028401324117992455,1.7302169575928848e-05,5.605701483985093e-08,299.97158131765536,0.43
5.990774725904372e-06,1.2184659123084561e-08,-2.134668021618995e-10,-1.8203458390651235e-09,299.99999990065396,299.99998842782065,9.934639239714261e-08,1.1572179675454072e-05,7.74230916036121e-15,10.998484856513352,4.285542759890964e-08,0.001515100631186886,4.986250862824721,4.609115315150704,1.968261769677641e-06,2.847073907227144e-05,0.030081989285163355,1.8821077462290432e-05,5.966944233298786e-08,299.96989912996787,0.44
6.3667078262096e-06,1.2949492418812622e-08,-2.555079415438631e-10,-1.9877493046728637e-09,299.99999989512116,299.99998753758166,1.0487921402579189e-07,1.2462418674529257e-05,8.908285891439074e-15,11.248397328004536,4.530947652267352e-08,0.0016026266859507374,5.097667079238493,4.72052051671956,2.1331091180592074e-06,2.9390515866634974e-05,0.03181761120117109,2.0431629044143243e-05,6.341841765854076e-08,299.9681618937513,0.45
6.756452404047936e-06,1.3742439951632928e-08,-3.048102069927494e-10,-2.166008301218584e-09,299.9999998894482,299.9999866035612,1.1055216088589502e-07,1.3396439178415541e-05,1.0209474610896387e-14,11.498306995007468,4.782723703482596e-08,0.0016929571652547085,5.209032784386298,4.831873824549015,2.3083165559856186e-06,3.031739197392992e-05,0.03360861666916026,2.2136824256276645e-05,6.730534849997176e-08,299.9663691792012,0.46
7.160144192636777e-06,1.4563778985122415e-08,-3.6245837418199986e-10,-2.3555508904656794e-09,299.99999988363635,299.9999856248557,1.16364006631687e-07,1.4375144673750173e-05,1.1657028489252529e-14,11.74821383537792,5.0408187735128685e-08,0.0017861142138481778,5.3203479586819284,4.943175228896245,2.4943186831804656e-06,3.1251309337835765e-05,0.03545542883277369,2.3939668587762365e-05,7.133159807130923e-08,299.964520560167,0.47000000000000003
7.577914604133178e-06,1.5413778031779945e-08,-4.296745210355469e-10,-2.556812316606481e-09,299.99999987768683,299.99998460057515,1.2231351338186908e-07,1.5399425187067374e-05,1.326265057491615e-14,11.998117827133376,5.305180286279257e-08,0.0018821198147737147,5.431612582838344,5.054424720435279,2.691557968283447e-06,3.219221390052522e-05,0.037358467434919794,2.584317167504086e-05,7.549848652777983e-08,299.96261561389485,0.48
8.009890867913794e-06,1.629269713504922e-08,-5.078328772355494e-10,-2.770235033096491e-09,299.9999998716009,299.99998352984295,1.2839943391783044e-07,1.6470157400896682e-05,1.5038601516424353e-14,12.248018948441477,5.5757553167484005e-08,0.0019809958009212856,5.542826637865534,5.165622290044578,2.900484584271772e-06,3.314005527438667e-05,0.03931814905209483,2.7850345952144115e-05,7.980729234774672e-08,299.9606539207946,0.49
8.456196151356056e-06,1.720078811574105e-08,-5.984740756898025e-10,-2.9962687268214422e-09,299.99999986537983,299.99998241179554,1.3462051360144954e-07,1.7588204766352486e-05,1.699770611812871e-14,12.497917177610447,5.852490666462183e-08,0.0020827638645927083,5.6539901050671055,5.276767928647432,3.1215562614466273e-06,3.409478645031261e-05,0.0413348872885408,2.9964205489376915e-05,8.425925354048796e-08,299.95863506424666,0.5
8.916949695529927e-06,1.8138294848750218e-08,-7.033226319891114e-10,-3.235370349319381e-09,299.99999985902485,299.9999812455826,1.409754923802389e-07,1.8754417644149814e-05,1.9153360503796668e-14,12.74781249307898,6.135332941732508e-08,0.0021874455676308465,5.765102966030158,5.387861627107934,3.3552381184934074e-06,3.5056363488832205e-05,0.04340909298207476,3.218776470948496e-05,8.885556900089385e-08,299.9565586303976,0.51
9.392266935446756e-06,1.910545350838829e-08,-8.243043285180808e-10,-3.488004142337156e-09,299.99999985253726,299.9999800303668,1.474631063913475e-07,1.9969633444569924e-05,2.151953823592378e-14,12.997704873407844,6.424228623689524e-08,0.0022950623498065818,5.87616520261472,5.498903376166479,3.6020025084458584e-06,3.6024745303649044e-05,0.045541174374690865,3.452403727542235e-05,9.359739971213022e-08,299.9544242079906,0.52
9.882259623365166e-06,2.0102492819917224e-08,-9.63565643492366e-10,-3.754641671305455e-09,299.9999998459183,299.9999787653235,1.5408208965956488e-07,2.1234676781538357e-05,2.4110796383512775e-14,13.247594297271739,6.719124128469894e-08,0.002405635536953074,5.987176796941141,5.60989316640069,3.862328857434033e-06,3.699989344091238e-05,0.0477315372782104,3.697603496976409e-05,9.848586997911654e-08,299.95223138820097,0.53
1.0387035949546217e-05,2.112963430576541e-08,-1.1234946995748973e-09,-4.035761856580284e-09,299.9999998391692,299.99997744964065,1.6083117557258969e-07,2.2550359635715735e-05,2.694228126776599e-14,13.497480743451778,7.019965865869468e-08,0.0025191863484902892,6.098137731376971,5.720830988203753,4.13670350302595e-06,3.7981771808882594e-05,0.04998058522776283,3.9546766621332066e-05,1.0352206863069233e-07,299.94997976448354,0.54
1.0906700651662018e-05,2.218709250897365e-08,-1.3067423350383654e-09,-4.331851003965035e-09,299.9999998322913,299.9999760825188,1.6770909808149883e-07,2.391748151283571e-05,3.002973341522216e-14,13.747364190829138,7.326700302189784e-08,0.0026357359037793605,6.209047988524927,5.831716831775567,4.425619544030146e-06,3.8970346623454475e-05,0.05228871961142163,4.2239237156719535e-05,1.0870705012148995e-07,299.9476689324443,0.55
1.144135513371091e-05,2.3275075235523323e-08,-1.5162466750225136e-09,-4.6434028378310805e-09,299.9999998252858,299.9999746631707,1.7471459306432704e-07,2.533682962339131e-05,3.338949278196166e-14,13.997244618378422,7.63927400403993e-08,0.002755305228752008,6.3199075512095195,5.942550687121585,4.7295766746533295e-06,3.996558610826073e-05,0.05465633980582007,4.505644658804141e-05,1.1404183571172504e-07,299.94529848970564,0.56
1.1991097576981037e-05,2.4393783780822337e-08,-1.7552586211787748e-09,-4.9709185385908814e-09,299.999999818154,299.99997319082127,1.8184639945178185e-07,2.6809179061388123e-05,3.703850339934785e-14,14.247122005161883,7.957633674603258e-08,0.0028779152616886234,6.430716402464812,6.053332544057625,5.049081025757447e-06,4.0967460410428054e-05,0.057083843294368025,4.8001389096665556e-05,1.1952741458037014e-07,299.94286803578893,0.5700000000000001
1.2556023043017492e-05,2.554341313985718e-08,-2.0273676283278012e-09,-5.314906771023571e-09,299.99999981089707,299.9999716647074,1.8910326025091232e-07,2.833529297744667e-05,4.0994317463304014e-14,14.496996330324343,8.281726218397029e-08,0.0030035868582910545,6.541474525523346,6.164062392217156,5.384645014215368e-06,4.197594145290323e-05,0.059571625771263625,5.107705220472483e-05,1.251647448547994e-07,299.9403771720116,0.58
1.3136223581395684e-05,2.67241522267938e-08,-2.3365306552573137e-09,-5.675883723611493e-09,299.9999998035164,299.9999700840775,1.964839234458651e-07,2.9915922766177272e-05,4.5275099463377435e-14,14.746867573088156,8.61149875470845e-08,0.0031323407967460705,6.652181903804855,6.274740221061093,5.736787183267817e-06,4.29910027759601e-05,0.06212008124544036,5.4286415927544754e-05,1.3095475468225206e-07,299.9378255013837,0.59
1.3731788337914204e-05,2.793618409641096e-08,-2.687103998366906e-09,-6.054373145217501e-09,299.99999979601324,299.999968448192,2.039871429815883e-07,3.1551808262695377e-05,4.9899630050245016e-14,14.99673571274837,8.946898701254899e-08,0.0032641977825217557,6.762838520905366,6.3853660198887585,6.106032037749087e-06,4.4012619519901394e-05,0.06472960213907449,5.7632451950312305e-05,1.3689834333023119e-07,299.93521262851044,0.6
1.4342803650733337e-05,2.9179686139095962e-08,-3.0838743388299025e-09,-6.450906376543576e-09,299.9999997883887,299.99996675632235,2.11611679507865e-07,3.324367792427615e-05,5.4887309343012864e-14,15.246600728668767,9.287873729721578e-08,0.003399178452365439,6.873444360587997,6.495939777848433,6.492909895619114e-06,4.5040768143571234e-05,0.06740057937008692,6.111812292243356e-05,1.42996382110479e-07,299.93253815951033,0.61
1.4969353150691572e-05,3.0454830286592085e-08,-3.5320933311810916e-09,-6.866022398854549e-09,299.99999978064415,299.9999650077513,2.1935630115016732e-07,3.499224902466473e-05,6.025816022630047e-14,15.496462600277843,9.63437183057771e-08,0.003537303378296706,6.983999406773673,6.606461483948446,6.897956729443559e-06,4.6075426480754014e-05,0.0701334024343341,6.474638174091943e-05,1.4924971541852688e-07,299.9298017019339,0.62
1.561151786378019e-05,3.1761783220759825e-08,-4.037515704551522e-09,-7.300267846872134e-09,299.99999977278065,299.99996320177246,2.2721978413458525e-07,3.679822785809084e-05,6.603283125275423e-14,15.746321307064944,9.986341435950281e-08,0.00367859307148338,7.0945036435321045,6.716931127068349,7.3217140010258015e-06,4.7116573623733265e-05,0.07292845948569633,6.852017084264837e-05,1.5565916174303925e-07,299.927002864684,0.63
1.6269376299751727e-05,3.310070655400983e-08,-4.606435609677894e-09,-7.754197071489708e-09,299.99999976479955,299.9999613376904,2.3520091348335842e-07,3.8662309922721855e-05,7.223259938499793e-14,15.996176828577154,1.0343731277502334e-07,0.003823067985361077,7.204957055074452,6.827348695968345,7.764728517070731e-06,4.81641897453202e-05,0.0757861374007247,7.244242162244575e-05,1.6222551454498174e-07,299.92414125795193,0.64
