data_generator_IKA,data_generator_T
0.019990282,62.389999
0.019746285,62.560001
0.019505266,62.73
0.019267188,62.900002
0.019032016,63.07
0.018799715,63.240002
0.018570248,63.41
0.018343583,63.580002
0.018119683,63.75
0.017898517,63.919998
0.017680049,64.089996
0.017464247,64.260002
0.01725108,64.43
0.017040515,64.599998
0.016832519,64.769997
0.016627062,64.940002
0.016424114,65.110001
0.016223641,65.279999
0.016025616,65.449997
0.015830006,65.620003
0.015636787,65.790001
0.015445923,65.959999
0.01525739,66.129997
0.015071158,66.300003
0.0148872,66.470001
0.014705487,66.639999
0.01452599,66.809998
0.014348686,66.980003
0.014173545,67.150002
0.014000542,67.32
0.01382965,67.489998
0.013660844,67.660004
0.013494099,67.830002
0.01332939,68.0
0.01316669,68.169998
0.013005977,68.339996
0.012847224,68.510002
0.012690409,68.68
0.012535509,68.849998
0.012382499,69.019997
0.012231357,69.190002
0.01208206,69.360001
0.011934585,69.529999
0.01178891,69.699997
0.011645013,69.870003
0.011502872,70.040001
0.011362467,70.209999
0.011223775,70.379997
0.011086776,70.550003
0.010951449,70.720001
0.010817775,70.889999
0.010685731,71.059998
0.0105553,71.230003
0.01042646,71.400002
0.010299193,71.57
0.010173479,71.739998
0.0100493,71.910004
0.0099266367,72.080002
0.0098054707,72.25
0.0096857836,72.419998
0.0095675569,72.589996
0.0094507737,72.760002
0.0093354164,72.93
0.0092214663,73.099998
0.0091089075,73.269997
0.0089977225,73.440002
0.0088878945,73.610001
0.0087794075,73.779999
0.0086722448,73.949997
0.0085663898,74.120003
0.0084618265,74.290001
0.00835854,74.459999
0.0082565136,74.629997
0.0081557333,74.800003
0.0080561833,74.970001
0.0079578478,75.139999
0.0078607127,75.309998
0.0077647632,75.480003
0.0076699848,75.650002
0.0075763636,75.82
0.0074838852,75.989998
0.0073925355,76.160004
0.0073023005,76.330002
0.0072131674,76.5
0.007125122,76.669998
0.0070381509,76.839996
0.006952242,77.010002
0.0068673813,77.18
0.0067835567,77.349998
0.0067007551,77.519997
0.0066189645,77.690002
0.0065381723,77.860001
0.0064583658,78.029999
0.0063795336,78.199997
0.0063016638,78.370003
0.006224744,78.540001
0.0061487635,78.709999
0.0060737105,78.879997
0.0059995735,79.050003
0.0059263413,79.220001
0.0058540031,79.389999
0.0057825479,79.559998
0.0057119648,79.730003
0.0056422437,79.900002
0.0055733728,80.07
0.0055053434,80.239998
0.0054381439,80.410004
0.0053717648,80.580002
0.0053061959,80.75
0.0052414271,80.919998
0.005177449,81.089996
0.0051142522,81.260002
0.0050518261,81.43
0.0049901628,81.599998
0.0049292515,81.769997
0.0048690839,81.940002
0.0048096511,82.110001
0.0047509433,82.279999
0.0046929521,82.449997
0.0046356688,82.620003
0.0045790849,82.790001
0.0045231916,82.959999
0.0044679805,83.129997
0.0044134436,83.300003
0.0043595717,83.470001
0.0043063578,83.639999
0.0042537935,83.809998
0.0042018709,83.980003
0.004150582,84.150002
0.004099919,84.32
0.0040498744,84.489998
0.0040004407,84.660004
0.0039516105,84.830002
0.0039033762,85.0
0.0038557306,85.169998
0.0038086667,85.339996
0.0037621774,85.510002
0.0037162553,85.68
0.0036708938,85.849998
0.0036260861,86.019997
0.0035818254,86.190002
0.0035381047,86.360001
0.0034949179,86.529999
0.003452258,86.699997
0.0034101191,86.870003
0.0033684943,87.040001
0.0033273776,87.209999
0.0032867631,87.379997
0.003246644,87.550003
0.0032070146,87.720001
0.0031678691,87.889999
0.0031292015,88.059998
0.0030910056,88.230003
0.0030532761,88.400002
0.0030160071,88.57
0.0029791931,88.739998
0.0029428285,88.910004
0.0029069076,89.080002
0.0028714251,89.25
0.002836376,89.419998
0.0028017545,89.589996
0.0027675556,89.760002
0.0027337743,89.93
0.0027004052,90.099998
0.0026674434,90.269997
0.0026348839,90.440002
0.0026027218,90.610001
0.0025709525,90.779999
0.0025395709,90.949997
0.0025085723,91.120003
0.002477952,91.290001
0.0024477057,91.459999
0.0024178284,91.629997
0.0023883157,91.800003
0.0023591635,91.970001
0.002330367,92.139999
0.0023019221,92.309998
0.0022738241,92.480003
0.0022460693,92.650002
0.0022186532,92.82
0.002191572,92.989998
0.0021648211,93.160004
0.0021383967,93.330002
0.002112295,93.5
0.0020865118,93.669998
0.0020610434,93.839996
0.0020358858,94.010002
0.0020110353,94.18
0.0019864882,94.349998
0.0019622406,94.519997
0.001938289,94.690002
0.0019146298,94.860001
0.0018912595,95.029999
0.0018681743,95.199997
0.001845371,95.370003
0.0018228459,95.540001
0.0018005959,95.709999
0.0017786174,95.879997
0.0017569071,96.050003
0.0017354619,96.220001
0.0017142785,96.389999
0.0016933536,96.559998
0.0016726841,96.730003
0.0016522669,96.900002
0.001632099,97.07
0.0016121772,97.239998
0.0015924986,97.410004
0.0015730602,97.580002
0.0015538591,97.75
0.0015348924,97.919998
0.0015161571,98.089996
0.0014976505,98.260002
0.0014793698,98.43
0.0014613123,98.599998
0.0014434753,98.769997
0.0014258558,98.940002
0.0014084515,99.110001
0.0013912596,99.279999
0.0013742775,99.449997
0.0013575028,99.620003
0.0013409328,99.790001
0.001324565,99.959999
0.0013083972,100.13
0.0012924265,100.3
0.0012766509,100.47
0.0012610678,100.64
0.0012456749,100.81
0.0012304699,100.98
0.0012154505,101.15
0.0012006144,101.32
0.0011859594,101.49
0.0011714833,101.66
0.001157184,101.83
0.0011430591,102.0
0.0011291066,102.17
0.0011153246,102.34
0.0011017106,102.51
0.0010882629,102.68
0.0010749793,102.85
0.0010618578,103.02
0.0010488966,103.19
0.0010360935,103.36
0.0010234467,103.53
0.0010109543,103.7
0.00099861436,103.87
0.00098642497,104.04
0.00097438449,104.21
0.00096249091,104.38
0.00095074251,104.55
0.00093913754,104.72
0.00092767423,104.89
0.00091635081,105.06
0.00090516562,105.23
0.00089411694,105.4
0.00088320317,105.57
0.00087242259,105.74
0.00086177356,105.91
0.00085125456,106.08
0.00084086397,106.25
0.00083060021,106.42
0.00082046166,106.59
0.00081044692,106.76
0.00080055447,106.93
0.00079078268,107.1
0.00078113022,107.27
0.00077159557,107.44
0.00076217728,107.61
0.00075287395,107.78
0.00074368418,107.95
0.00073460664,108.12
0.00072563987,108.29
0.00071678252,108.46
0.00070803333,108.63
0.00069939089,108.8
0.00069085398,108.97
0.00068242126,109.14
0.00067409145,109.31
0.00066586334,109.48
0.00065773563,109.65
0.00064970716,109.82
0.00064177671,109.99
0.00063394301,110.16
0.00062620494,110.33
0.00061856135,110.5
0.00061101106,110.67
0.00060355291,110.84
0.0005961858,111.01
0.00058890862,111.18
0.00058172026,111.35
0.00057461968,111.52
0.00056760572,111.69
0.00056067738,111.86
0.00055383367,112.03
0.00054707343,112.2
0.00054039573,112.37
0.00053379952,112.54
0.00052728382,112.71
0.00052084768,112.88
0.00051449012,113.05
0.0005082101,113.22
0.00050200679,113.39
0.00049587915,113.56
0.00048982637,113.73
0.00048384743,113.9
0.00047794147,114.07
0.00047210761,114.24
0.00046634497,114.41
0.00046065263,114.58
0.0004550298,114.75
0.0004494756,114.92
0.00044398921,115.09
0.00043856978,115.26
0.00043321648,115.43
0.00042792855,115.6
0.00042270514,115.77
0.00041754553,115.94
0.00041244886,116.11
0.00040741439,116.28
0.00040244142,116.45
0.00039752913,116.62
0.0003926768,116.79
0.00038788369,116.96
0.00038314908,117.13
0.00037847229,117.3
0.00037385256,117.47
0.00036928922,117.64
0.00036478159,117.81
0.000360329,117.98
0.00035593074,118.15
0.00035158615,118.32
0.00034729461,118.49
0.00034305546,118.66
0.00033886803,118.83
0.00033473174,119.0
0.00033064594,119.17
0.00032661,119.34
0.00032262332,119.51
0.00031868528,119.68
0.00031479535,119.85
0.00031095289,120.02
0.00030715732,120.19
0.0003034081,120.36
0.00029970461,120.53
0.00029604635,120.7
0.00029243276,120.87
0.00028886323,121.04
0.0002853373,121.21
0.00028185442,121.38
0.00027841402,121.55
0.00027501566,121.72
0.00027165873,121.89
0.00026834282,122.06
0.00026506736,122.23
0.00026183188,122.4
0.0002586359,122.57
0.00025547892,122.74
0.00025236051,122.91
0.00024928013,123.08
0.00024623735,123.25
0.00024323173,123.42
0.00024026279,123.59
0.00023733008,123.76
0.00023443317,123.93
0.00023157163,124.1
0.00022874502,124.27
0.0002259529,124.44
0.00022319487,124.61
0.00022047049,124.78
0.00021777938,124.95
0.00021512112,125.12
0.0002124953,125.29
0.00020990154,125.46
0.00020733943,125.63
0.0002048086,125.8
0.00020230866,125.97
0.00019983923,126.14
0.00019739995,126.31
0.00019499044,126.48
0.00019261034,126.65
0.00019025929,126.82
0.00018793694,126.99
0.00018564294,127.16
0.00018337693,127.33
0.0001811386,127.5
0.00017892758,127.67
0.00017674355,127.84
0.00017458618,128.00999
0.00017245514,128.17999
0.0001703501,128.35001
0.00016827078,128.52
0.00016621682,128.69
0.00016418794,128.86
0.00016218383,129.03
0.00016020417,129.2
0.00015824869,129.37
0.00015631707,129.53999
0.00015440902,129.71001
0.00015252427,129.88
0.00015066253,130.05
0.0001488235,130.22
0.00014700693,130.39
0.00014521253,130.56
0.00014344003,130.73
0.00014168916,130.89999
0.00013995968,131.07001
0.0001382513,131.24001
0.00013656377,131.41
0.00013489684,131.58
0.00013325026,131.75
0.00013162378,131.92
0.00013001714,132.09
0.00012843013,132.25999
0.00012686248,132.42999
0.00012531396,132.60001
0.00012378435,132.77
0.00012227341,132.94
0.00012078091,133.11
0.00011930663,133.28
0.00011785035,133.45
0.00011641184,133.62
0.00011499089,133.78999
0.00011358729,133.96001
0.00011220081,134.13
0.00011083126,134.3
0.00010947843,134.47
0.00010814211,134.64
0.0001068221,134.81
0.00010551821,134.98
0.00010423023,135.14999
0.00010295797,135.32001
0.00010170124,135.49001
0.00010045985,135.66
9.9233614e-05,135.83
9.8022349e-05,136.0
9.6825868e-05,136.17
9.5643984e-05,136.34
9.4476534e-05,136.50999
9.3323331e-05,136.67999
9.2184207e-05,136.85001
9.1058981e-05,137.02
8.9947498e-05,137.19
8.8849578e-05,137.36
8.776506e-05,137.53
8.6693777e-05,137.7
8.5635576e-05,137.87
8.4590283e-05,138.03999
8.3557759e-05,138.21001
8.253783e-05,138.38
8.1530357e-05,138.55
8.0535174e-05,138.72
7.9552148e-05,138.89
7.8581113e-05,139.06
7.7621931e-05,139.23
7.6674463e-05,139.39999
7.5738557e-05,139.57001
7.4814074e-05,139.74001
7.3900876e-05,139.91
7.2998824e-05,140.08
7.2107789e-05,140.25
7.1227623e-05,140.42
7.0358197e-05,140.59
6.9499394e-05,140.75999
6.8651068e-05,140.92999
6.7813096e-05,141.10001
6.6985354e-05,141.27
6.6167711e-05,141.44
6.5360058e-05,141.61
6.4562257e-05,141.78
6.377419e-05,141.95
6.299575e-05,142.12
6.2226813e-05,142.28999
6.1467254e-05,142.46001
6.0716971e-05,142.63
5.9975846e-05,142.8
5.9243768e-05,142.97
5.8520625e-05,143.14
5.7806308e-05,143.31
5.7100711e-05,143.48
5.6403725e-05,143.64999
5.5715249e-05,143.82001
5.5035176e-05,143.99001
5.4363405e-05,144.16
5.369983e-05,144.33
5.3044358e-05,144.5
5.2396888e-05,144.67
5.1757321e-05,144.84
5.1125557e-05,145.00999
5.0501505e-05,145.17999
4.9885075e-05,145.35001
4.9276165e-05,145.52
4.867469e-05,145.69
4.8080554e-05,145.86
4.7493671e-05,146.03
4.6913952e-05,146.2
4.6341309e-05,146.37
4.5775658e-05,146.53999
4.5216908e-05,146.71001
4.4664983e-05,146.88
4.4119792e-05,147.05
4.3581254e-05,147.22
4.3049291e-05,147.39
4.2523821e-05,147.56
4.2004765e-05,147.73
4.1492047e-05,147.89999
4.0985586e-05,148.07001
4.0485305e-05,148.24001
3.9991133e-05,148.41
3.9502989e-05,148.58
3.9020808e-05,148.75
3.8544513e-05,148.92
3.8074028e-05,149.09
3.7609287e-05,149.25999
3.7150221e-05,149.42999
3.6696754e-05,149.60001
3.6248828e-05,149.77
3.5806366e-05,149.94
3.5369303e-05,150.11
3.4937577e-05,150.28
3.4511122e-05,150.45
3.408987e-05,150.62
3.3673761e-05,150.78999
3.3262731e-05,150.96001
3.2856718e-05,151.13
3.2455664e-05,151.3
3.2059503e-05,151.47
3.1668176e-05,151.64
3.1281626e-05,151.81
3.0899795e-05,151.98
3.0522628e-05,152.14999
3.015006e-05,152.32001
2.9782041e-05,152.49001
2.9418516e-05,152.66
2.9059425e-05,152.83
2.8704721e-05,153.0
2.8354343e-05,153.17
2.8008244e-05,153.34
2.7666369e-05,153.50999
2.7328666e-05,153.67999
2.6995087e-05,153.85001
2.6665579e-05,154.02
2.6340093e-05,154.19
2.6018579e-05,154.36
2.5700991e-05,154.53
2.5387277e-05,154.7
2.5077394e-05,154.87
2.4771294e-05,155.03999
2.4468931e-05,155.21001
2.4170256e-05,155.38
2.3875229e-05,155.55
2.3583802e-05,155.72
2.3295934e-05,155.89
2.3011577e-05,156.06
2.2730692e-05,156.23
2.2453236e-05,156.39999
2.2179167e-05,156.57001
2.1908443e-05,156.74001
2.1641024e-05,156.91
2.1376869e-05,157.08
2.1115937e-05,157.25
2.0858191e-05,157.42
2.0603591e-05,157.59
2.0352099e-05,157.75999
2.0103676e-05,157.92999
1.9858286e-05,158.10001
1.9615893e-05,158.27
1.9376455e-05,158.44
1.9139941e-05,158.61
1.8906316e-05,158.78
1.8675541e-05,158.95
1.8447583e-05,159.12
1.8222407e-05,159.28999
1.7999981e-05,159.46001
1.7780269e-05,159.63
1.7563238e-05,159.8
1.7348857e-05,159.97
0.0,160.14
0.0,160.31
0.0,160.48
0.0,160.64999
0.0,160.82001
0.0,160.99001
0.0,161.16
0.0,161.33
0.0,161.5
0.0,161.67
0.0,161.84
0.0,162.00999
0.0,162.17999
0.0,162.35001
0.0,162.52
0.0,162.69
0.0,162.86
0.0,163.03
0.0,163.2
0.0,163.37
0.0,163.53999
0.0,163.71001
0.0,163.88
0.0,164.05
0.0,164.22
0.0,164.39
0.0,164.56
0.0,164.73
0.0,164.89999
0.0,165.07001
0.0,165.24001
0.0,165.41
0.0,165.58
0.0,165.75
0.0,165.92
0.0,166.09
0.0,166.25999
0.0,166.42999
0.0,166.60001
0.0,166.77
0.0,166.94
0.0,167.11
0.0,167.28
0.0,167.45
0.0,167.62
0.0,167.78999
0.0,167.96001
0.0,168.13
0.0,168.3
0.0,168.47
0.0,168.64
0.0,168.81
0.0,168.98
0.0,169.14999
0.0,169.32001
0.0,169.49001
0.0,169.66
0.0,169.83
0.0,170.0
