E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.927457244498562e-05,6.513345502149325e-07,3.112837831709084e-14,0.0,4.698539068418861e-09,1.7547503876436926e-24,6.208224729880923e-05,7.465591271299302e-06,0.011417028777189461,4.018670310736879e-10,0.987814800903349,0.0005428509762801244,4.3994253471328223e-13,0.00015511493894480757,2.25
7.927382381312703e-05,6.541745193035421e-07,3.1406911397881646e-14,0.0,4.719570465626565e-09,1.7783261336628018e-24,6.207829451792174e-05,7.465115940115771e-06,0.011466809945477758,4.0542471867495413e-10,0.9877612375631416,0.000545260258224565,4.4387605692373353e-13,0.00015648939246923246,2.2600000000000002
7.927307540434856e-05,6.570139092987004e-07,3.168666263191545e-14,0.0,4.740600056713147e-09,1.8021114973461553e-24,6.207434219076637e-05,7.464640660463293e-06,0.011516581896952769,4.089978289915496e-10,0.9877076776329996,0.0005476693776821214,4.4782699765532273e-13,0.00015786981528861,2.27
7.927232721882788e-05,6.598527202667309e-07,3.196763172191954e-14,0.0,4.76162784204695e-09,1.8261073955753226e-24,6.207039031766557e-05,7.464165431757886e-06,0.011566344633200245,4.1258635868438887e-10,0.9876541211125338,0.0005500783346714315,4.517953557333355e-13,0.00015925620618786006,2.2800000000000002
7.927157925675393e-05,6.626909522706377e-07,3.22498183706903e-14,0.0,4.782653821995278e-09,1.8503147450882203e-24,6.206643889896299e-05,7.4636902533864074e-06,0.01161609815580552,4.161903044149997e-10,0.9876005680013553,0.0005524871292111452,4.557811299831902e-13,0.0001606485639521995,2.29
7.927083151832688e-05,6.655286053701059e-07,3.253322228109335e-14,0.0,4.803677996924413e-09,1.8747344624791178e-24,6.206248793502352e-05,7.463215124706557e-06,0.011665842466353535,4.1980966284552453e-10,0.9875470182990753,0.0005548957613199255,4.597843192304391e-13,0.0001620468873671428,2.3000000000000003
7.927008400375823e-05,6.683656796215009e-07,3.2817843156063435e-14,0.0,4.8247003671996e-09,1.8993674641986317e-24,6.205853742623324e-05,7.4627400450468714e-06,0.011715577566428813,4.2344443063871886e-10,0.9874934720053049,0.0005573042310164476,4.638049223007673e-13,0.0001634511752185015,2.31
7.926933671327066e-05,6.712021750778695e-07,3.310368069860447e-14,0.0,4.845720933185058e-09,1.9242146665537304e-24,6.205458737299943e-05,7.46226501370673e-06,0.011765303457615478,4.2709460445795274e-10,0.9874399291196555,0.0005597125383193997,4.678429380199937e-13,0.00016486142629238456,2.32
7.926858964709814e-05,6.740380917889391e-07,3.3390734611789574e-14,0.0,4.8667396952439766e-09,1.949276985707734e-24,6.205063777575059e-05,7.461790029956351e-06,0.011815020141497243,4.307601809672099e-10,0.9873863896417384,0.0005621206832474822,4.718983652140705e-13,0.00016627763937519837,2.33
7.926784280548591e-05,6.768734298011177e-07,3.367900459876097e-14,0.0,4.8877566537385105e-09,1.9745553376803073e-24,6.204668863493644e-05,7.461315093036792e-06,0.011864727619657414,4.344411568310876e-10,0.9873328535711653,0.0005645286658194083,4.759712027090827e-13,0.00016769981325364628,2.34
7.926709618869045e-05,6.797081891574944e-07,3.3968490362730096e-14,0.0,4.908771809029789e-09,2.000050638347472e-24,6.204273995102789e-05,7.460840202159952e-06,0.011914425893678898,4.381375287147977e-10,0.9872793209075478,0.0005669364860539039,4.800614493312493e-13,0.00016912794671472932,2.35
7.926634979697949e-05,6.825423698978387e-07,3.4259191606977536e-14,0.0,4.929785161477908e-09,2.0257638034415926e-24,6.203879172451706e-05,7.460365356508569e-06,0.01196411496514418,4.4184929328416513e-10,0.9872257916504976,0.0005693441439697073,4.841691039069223e-13,0.00017056203854574556,2.36
7.926560363063206e-05,6.853759720586015e-07,3.455110803485305e-14,0.0,4.950796711441936e-09,2.051695748551391e-24,6.20348439559173e-05,7.45989055523622e-06,0.012013794835635356,4.455764472056294e-10,0.9871722657996266,0.0005717516395855696,4.882941652625872e-13,0.00017200208753429054,2.37
7.926485768993838e-05,6.882089956729137e-07,3.4844239349775555e-14,0.0,4.971806459279908e-09,2.077847389121932e-24,6.203089664576316e-05,7.459415797467324e-06,0.0120634655067341,4.493189871462433e-10,0.9871187433545467,0.0005741589729202542,4.924366322248626e-13,0.00017344809246825694,2.38
7.92641119752e-05,6.910414407705878e-07,3.5138585255233155e-14,0.0,4.992814405348832e-09,2.1042196404546363e-24,6.20269497946104e-05,7.458941082297139e-06,0.012113126980021692,4.530769097736741e-10,0.9870652243148702,0.0005765661439925375,4.965965036205008e-13,0.00017490005213583498,2.39
7.926336648672969e-05,6.938733073781166e-07,3.5434145454783075e-14,0.0,5.013820550004683e-09,2.1308134177072706e-24,6.202300340303599e-05,7.458466408791763e-06,0.012162779257078997,4.5685021175620244e-10,0.9870117086802092,0.0005789731528212081,5.00773778276387e-13,0.00017635796532551191,2.4
7.926262122485147e-05,6.967045955186738e-07,3.573091965205177e-14,0.0,5.0348248936024095e-09,2.157629635893955e-24,6.201905747163809e-05,7.457991775988135e-06,0.01221242233948648,4.6063888976272323e-10,0.9869581964501758,0.0005813799994250677,5.049684550195404e-13,0.00017782183082607256,2.41
7.926187615502331e-05,6.995353142775479e-07,3.602890752291753e-14,0.0,5.055827431736634e-09,2.1846692118340676e-24,6.201511193654774e-05,7.45751727324766e-06,0.012262056229017772,4.644429404505775e-10,0.9869046876242911,0.0005837866837724446,5.091805326752824e-13,0.00017929164734015082,2.42
7.92611313040319e-05,7.023654567988658e-07,3.632810879223312e-14,0.0,5.076828168368212e-09,2.2119330587769806e-24,6.201116684729348e-05,7.4570428310528345e-06,0.012311680927105776,4.682623604991122e-10,0.9868511822022368,0.000586193205920438,5.134100100722865e-13,0.00018076741372266146,2.43
7.926038667432855e-05,7.051950225516896e-07,3.6628523165502164e-14,0.0,5.0978271041346746e-09,2.239422091188875e-24,6.200722220840804e-05,7.456568442929632e-06,0.012361296435318107,4.720971465797934e-10,0.9867976801836311,0.0005885995658909173,5.17656886038081e-13,0.00018224912876846995,2.44
7.925964226585981e-05,7.080240116557404e-07,3.6930150346290776e-14,0.0,5.1188242393291935e-09,2.2671372235328832e-24,6.200327801979318e-05,7.4560941088929445e-06,0.01241090275523595,4.759472953638246e-10,0.9867441815680857,0.000591005763702123,5.219211594001962e-13,0.0001837367912665031,2.45
7.925889807857206e-05,7.10852424230388e-07,3.723299003822509e-14,0.0,5.1398195742423456e-09,2.2950793701291188e-24,6.199933428135076e-05,7.455619828958093e-06,0.012460499888440134,4.79812803523018e-10,0.9866906863552124,0.0005934117993722912,5.262028289862946e-13,0.0001852304000059564,2.46
7.925815411241152e-05,7.136802603946519e-07,3.7537041944991334e-14,0.0,5.1608131091621244e-09,2.323249445154689e-24,6.199539099298275e-05,7.4551456031408204e-06,0.01251008783651116,4.836936677297968e-10,0.9866371945446226,0.0005958176729196542,5.305018936241719e-13,0.0001867299537762946,2.47
7.925741036732423e-05,7.165075202672e-07,3.784230577033575e-14,0.0,5.181804844373932e-09,2.3516483626436848e-24,6.199144815459118e-05,7.454671431457298e-06,0.012559666601029171,4.875898846571931e-10,0.9865837061359285,0.0005982233843624406,5.34818352141756e-13,0.0001882354513672512,2.48
7.925666684325611e-05,7.193342039663504e-07,3.81487812180647e-14,0.0,5.202794780160585e-09,2.3802770364871903e-24,6.198750576607822e-05,7.4541973139241185e-06,0.012609236183573982,4.915014509788497e-10,0.9865302211287419,0.0006006289337188746,5.391522033671084e-13,0.000189746891568829,2.49
7.925592354015288e-05,7.221603116100691e-07,3.845646799204453e-14,0.0,5.2237829168023085e-09,2.4091363804332727e-24,6.198356382734609e-05,7.453723250558303e-06,0.012658796585725048,4.954283633690187e-10,0.9864767395226748,0.000603034321007177,5.435034461284224e-13,0.00019126427317129943,2.5
7.92551804579601e-05,7.249858433159726e-07,3.876536579620172e-14,0.0,5.244769254576739e-09,2.4382273080869916e-24,6.197962233829712e-05,7.453249241377297e-06,0.012708347809061497,4.993706185025627e-10,0.9864232613173394,0.0006054395462455643,5.478720792540248e-13,0.00019278759496520333,2.5100000000000002
7.925443759662319e-05,7.278107992013253e-07,3.907547433452273e-14,0.0,5.2657537937589255e-09,2.46755073291039e-24,6.197568129883374e-05,7.45277528639897e-06,0.0127578898551621,5.033282130549534e-10,0.9863697865123476,0.0006078446094522493,5.522581015723744e-13,0.00019431685574135014,2.52
7.925369495608738e-05,7.306351793830419e-07,3.938679331105416e-14,0.0,5.28673653462133e-09,2.4971075682225063e-24,6.197174070885849e-05,7.452301385641618e-06,0.012807422725605295,5.073011437022734e-10,0.9863163151073119,0.0006102495106454406,5.566615119120636e-13,0.00019585205429081863,2.5300000000000002
7.925295253629777e-05,7.334589839776855e-07,3.969932242990259e-14,0.0,5.307717477433823e-09,2.526898727199358e-24,6.196780056827394e-05,7.451827539123962e-06,0.012856946421969169,5.112894071212141e-10,0.9862628471018446,0.0006126542498433432,5.610823091018168e-13,0.00019739318940495634,2.54
7.925221033719927e-05,7.362822131014686e-07,4.001306139523472e-14,0.0,5.328696622463689e-09,2.5569251228739596e-24,6.196386087698283e-05,7.451353746865148e-06,0.012906460945831474,5.152929999890779e-10,0.986209382495558,0.000615058827064158,5.655204919704918e-13,0.00019894025987537997,2.5500000000000003
7.925146835873666e-05,7.39104866870253e-07,4.0328009911277264e-14,0.0,5.34967396997562e-09,2.5871876681363067e-24,6.195992163488796e-05,7.450880008884747e-06,0.012955966298769607,5.193119189837762e-10,0.9861559212880646,0.0006174632423260817,5.699760593470784e-13,0.00020049326449397505,2.56
7.92507266008545e-05,7.419269453995495e-07,4.064416768231702e-14,0.0,5.370649520231726e-09,2.617687275733387e-24,6.195598284189222e-05,7.450406325202755e-06,0.013005462482360635,5.233461607838306e-10,0.986102463478977,0.0006198674956473077,5.744490100606997e-13,0.00020205220205289626,2.57
7.924998506349727e-05,7.447484488045183e-07,4.096153441270086e-14,0.0,5.391623273491523e-09,2.648424858269177e-24,6.19520444978986e-05,7.4499326958395945e-06,0.013054949498181275,5.273957220683731e-10,0.9860490090679078,0.000622271587046025,5.789393429406116e-13,0.00020361707134456728,2.58
7.924924374660921e-05,7.475693771999683e-07,4.128010980683565e-14,0.0,5.412595230011938e-09,2.6794013282046373e-24,6.194810660281018e-05,7.4494591208161115e-06,0.013104427347807899,5.314605995171446e-10,0.9859955580544697,0.0006246755165404187,5.834470568162021e-13,0.0002051878711616806,2.59
7.924850265013444e-05,7.503897307003581e-07,4.1599893569188394e-14,0.0,5.4335653900473145e-09,2.7106175978577215e-24,6.194416915653013e-05,7.4489856001535785e-06,0.01315389603281654,5.355407898104971e-10,0.9859421104382755,0.0006270792841486703,5.879721505169929e-13,0.00020676460029719798,2.6
7.924776177401692e-05,7.532095094197952e-07,4.1920885404286075e-14,0.0,5.454533753849403e-09,2.742074579403367e-24,6.194023215896173e-05,7.448512133873693e-06,0.013203355554782883,5.396362896293911e-10,0.9858886662189382,0.0006294828898889569,5.925146228726376e-13,0.00020834725754434992,2.61
7.924702111820042e-05,7.560287134720362e-07,4.2243085016715816e-14,0.0,5.475500321667369e-09,2.7737731848735036e-24,6.193629561000835e-05,7.448038721998576e-06,0.013252805915282276,5.437470956553984e-10,0.9858352253960705,0.000631886333779452,5.97074472712923e-13,0.00020993584169663615,2.62
7.924628068262858e-05,7.58847342970487e-07,4.2566492111124724e-14,0.0,5.496465093747784e-09,2.8057143261570444e-24,6.193235950957344e-05,7.447565364550777e-06,0.013302247115889718,5.478732045706996e-10,0.9857817879692856,0.000634289615838325,6.016516988677683e-13,0.00021153035154782514,2.63
7.924554046724484e-05,7.616653980282027e-07,4.2891106392220024e-14,0.0,5.517428070334637e-09,2.8378989149998963e-24,6.192842385756055e-05,7.447092061553268e-06,0.013351679158179868,5.52014613058086e-10,0.9857283539381966,0.0006366927360837417,6.062463001672259e-13,0.0002131307858919547,2.64
7.924480047396876e-05,7.644828820502615e-07,4.3216928053756455e-14,0.0,5.538389278325026e-09,2.8703272435696477e-24,6.192448865280812e-05,7.446618808812234e-06,0.01340110204222102,5.561713204436899e-10,0.9856749233027668,0.0006390956945200125,6.108582760176766e-13,0.00021473714469492632,2.65
7.924406070125e-05,7.672997926686291e-07,4.354395642151464e-14,0.0,5.559348697852132e-09,2.9030007098507133e-24,6.192055389602424e-05,7.4461456095309324e-06,0.0134505157707696,5.603433213358583e-10,0.9856214960623347,0.0006414984911762438,6.154876247969022e-13,0.00021634942583124894,2.66
7.924332114878464e-05,7.701161295858537e-07,4.387219113688838e-14,0.0,5.5803063258311335e-09,2.9359203071915085e-24,6.191661958724571e-05,7.445672464258661e-06,0.013499920345598573,5.645306120692413e-10,0.9855680722164675,0.0006439011260724408,6.201343452590541e-13,0.00021796762794064881,2.67
7.924258181652178e-05,7.729318929257e-07,4.4201631904424756e-14,0.0,5.601262162588792e-09,2.9690869485855017e-24,6.191268572637291e-05,7.445199373005052e-06,0.013549315768285558,5.687331893213112e-10,0.9855146517647773,0.0006463035992268086,6.247984362330289e-13,0.0002195917498148274,2.68
7.924184270441058e-05,7.757470828119321e-07,4.453227842867081e-14,0.0,5.622216208451867e-09,3.0025015470261563e-24,6.190875231330623e-05,7.4447263357797374e-06,0.013598702040408178,5.729510497695402e-10,0.9854612347068767,0.0006487059106575518,6.294798965477223e-13,0.00022122179024548584,2.69
7.924110381240015e-05,7.785616993683146e-07,4.4864130414173627e-14,0.0,5.64316846374712e-09,3.0361650155069404e-24,6.19048193479461e-05,7.4442533525923515e-06,0.013648079163544054,5.771841900914006e-10,0.9854078210423782,0.0006511080603828756,6.341787250320309e-13,0.0002228577480243255,2.7
7.924036514043963e-05,7.813757427186118e-07,4.519718756548023e-14,0.0,5.66411892880131e-09,3.070078267021317e-24,6.190088683019286e-05,7.443780423452525e-06,0.013697447139270808,5.814326069643642e-10,0.9853544107708943,0.0006535100484209846,6.388949205148502e-13,0.0002244996219430476,2.71
7.923962668847816e-05,7.841892129865881e-07,4.553144958713772e-14,0.0,5.685067603941199e-09,3.1042422145627543e-24,6.189695475994694e-05,7.443307548369892e-06,0.013746805969166066,5.856962970659036e-10,0.9853010038920372,0.0006559118747900838,6.43628481825077e-13,0.0002261474107933535,2.72
7.923888845646488e-05,7.870021102960078e-07,4.5866916183693113e-14,0.0,5.706014489493545e-09,3.138657771124716e-24,6.189302313710872e-05,7.442834727354084e-06,0.013796155654807442,5.899752570734906e-10,0.9852476004054196,0.0006583135395083779,6.483794077916067e-13,0.00022780111336694438,2.73
7.923815044434892e-05,7.898144347706357e-07,4.62035870596935e-14,0.0,5.7269595857851106e-09,3.1733258497006694e-24,6.18890919615786e-05,7.442361960414734e-06,0.013845496197772564,5.942694836645976e-10,0.9851942003106537,0.0006607150425940719,6.531476972433361e-13,0.00022946072845552164,2.74
7.92374126520794e-05,7.926261865342355e-07,4.6541461919685924e-14,0.0,5.747902893142655e-09,3.208247363284078e-24,6.188516123325698e-05,7.441889247561474e-06,0.01389482759963905,5.985789735166965e-10,0.9851408036073522,0.0006631163840653705,6.579333490091607e-13,0.00023112625485078645,2.75
7.923667507960547e-05,7.954373657105723e-07,4.6880540468217455e-14,0.0,5.768844411892939e-09,3.2434232248684106e-24,6.188123095204423e-05,7.441416588803938e-06,0.013944149861984527,6.029037233072598e-10,0.9850874102951274,0.0006655175639404788,6.627363619179772e-13,0.00023279769134444022,2.7600000000000002
7.923593772687626e-05,7.982479724234098e-07,4.722082240983513e-14,0.0,5.789784142362722e-09,3.27885434744713e-24,6.187730111784076e-05,7.440943984151756e-06,0.013993462986386608,6.072437297137593e-10,0.9850340203735917,0.0006679185822376013,6.675567347986812e-13,0.0002344750367281841,2.77
7.923520059384089e-05,8.010580067965131e-07,4.7562307449086046e-14,0.0,5.810722084878766e-09,3.314541644013704e-24,6.187337173054697e-05,7.440471433614563e-06,0.014042766974422922,6.115989894136675e-10,0.9849806338423576,0.0006703194389749432,6.723944664801692e-13,0.0002361582897937195,2.7800000000000002
7.923446368044852e-05,8.03867468953646e-07,4.790499529051722e-14,0.0,5.8316582397678296e-09,3.350486027561596e-24,6.186944279006324e-05,7.439998937201991e-06,0.014092061827671089,6.159694990844562e-10,0.9849272507010375,0.0006727201341707091,6.77249555791337e-13,0.00023784744933274757,2.79
7.923372698664827e-05,8.066763590185734e-07,4.8248885638675744e-14,0.0,5.852592607356675e-09,3.386688411084275e-24,6.186551429628997e-05,7.439526494923672e-06,0.014141347547708731,6.203552554035979e-10,0.9848738709492438,0.0006751206678431041,6.821220015610811e-13,0.0002395425141369697,2.8000000000000003
7.923299051238926e-05,8.094846771150592e-07,4.859397819810865e-14,0.0,5.87352518797206e-09,3.4231497075752025e-24,6.186158624912755e-05,7.439054106789239e-06,0.014190624136113467,6.247562550485646e-10,0.9848204945865892,0.0006775210400103329,6.870118026182972e-13,0.0002412434829980871,2.81
7.923225425762064e-05,8.122924233668679e-07,4.8940272673363e-14,0.0,5.8944559819407475e-09,3.459870830027847e-24,6.185765864847639e-05,7.438581772808324e-06,0.01423989159446292,6.291724946968283e-10,0.9847671216126859,0.0006799212506906002,6.919189577918816e-13,0.00024295035470780108,2.82
7.923151822229154e-05,8.150995978977644e-07,4.928776876898589e-14,0.0,5.915384989589497e-09,3.496852691435675e-24,6.185373149423687e-05,7.43810949299056e-06,0.014289149924334716,6.336039710258616e-10,0.9847137520271463,0.0006823212999021113,6.968434659107306e-13,0.00024466312805781305,2.83
7.92307824063511e-05,8.179062008315124e-07,4.9636466189524333e-14,0.0,5.9363122112450676e-09,3.5340962047921486e-24,6.184980478630937e-05,7.4376372673455805e-06,0.014338399127306469,6.380506807131363e-10,0.9846603858295829,0.0006847211876630706,7.0178532580374e-13,0.00024638180183982403,2.84
7.923004680974845e-05,8.207122322918768e-07,4.998636463952543e-14,0.0,5.957237647234221e-09,3.571602283090738e-24,6.18458785245943e-05,7.4371650958830164e-06,0.014387639204955808,6.425126204361247e-10,0.9846070230196083,0.0006871209139916834,7.067445362998062e-13,0.0002481063748455356,2.85
7.922931143243271e-05,8.235176924026216e-07,5.033746382353619e-14,0.0,5.978161297883717e-09,3.609371839324905e-24,6.184195270899205e-05,7.4366929786125006e-06,0.014436870158860351,6.469897868722989e-10,0.9845536635968348,0.0006895204789061541,7.11721096227825e-13,0.0002498368458666487,2.86
7.922857627435303e-05,8.263225812875115e-07,5.068976344610372e-14,0.0,5.999083163520317e-09,3.647405786488118e-24,6.183802733940303e-05,7.436220915543667e-06,0.014486091990597721,6.514821766991312e-10,0.9845003075608749,0.0006919198824246878,7.16715004416693e-13,0.00025157321369486497,2.87
7.922784133545854e-05,8.291268990703106e-07,5.104326321177504e-14,0.0,6.02000324447078e-09,3.68570503757384e-24,6.183410241572761e-05,7.435748906686147e-06,0.014535304701745539,6.559897865940935e-10,0.9844469549113409,0.0006943191245654894,7.217262596953057e-13,0.00025331547712188545,2.88
7.922710661569837e-05,8.319306458747837e-07,5.1397962825097245e-14,0.0,6.0409215410618676e-09,3.72427050557554e-24,6.183017793786619e-05,7.435276952049573e-06,0.014584508293881429,6.605126132346582e-10,0.9843936056478454,0.0006967182053467637,7.267548608925598e-13,0.0002550636349394116,2.89
7.922637211502167e-05,8.347338218246947e-07,5.1753861990617363e-14,0.0,6.061838053620338e-09,3.763103103486681e-24,6.182625390571918e-05,7.4348050516435775e-06,0.014633702768583006,6.650506532982973e-10,0.9843402597700008,0.0006991171247867154,7.318008068373509e-13,0.0002568176859391445,2.9
7.922563783337755e-05,8.375364270438084e-07,5.211096041288247e-14,0.0,6.082752782472955e-09,3.8022037443007305e-24,6.182233031918694e-05,7.4343332054777945e-06,0.014682888127427901,6.696039034624832e-10,0.9842869172774196,0.0007015158829035496,7.368640963585755e-13,0.00025857762891278563,2.91
7.922490377071515e-05,8.403384616558889e-07,5.2469257796439616e-14,0.0,6.1036657279464746e-09,3.841573341011152e-24,6.18184071781699e-05,7.433861413561855e-06,0.014732064371993729,6.741723604046877e-10,0.984233578169714,0.0007039144797154709,7.419447282851295e-13,0.0002603434626520361,2.92
7.922416992698362e-05,8.431399257847009e-07,5.2828753845835883e-14,0.0,6.1245768903676615e-09,3.881212806611414e-24,6.181448448256843e-05,7.4333896759053924e-06,0.014781231503858116,6.787560208023833e-10,0.9841802424464967,0.0007063129152406845,7.470427014459092e-13,0.00026211518594859733,2.93
7.922343630213207e-05,8.459408195540084e-07,5.3189448265618286e-14,0.0,6.1454862700632725e-09,3.921123054094978e-24,6.181056223228294e-05,7.432917992518039e-06,0.01483038952459868,6.833548813330418e-10,0.9841269101073801,0.0007087111894973949,7.521580146698105e-13,0.0002638927975941705,2.94
7.922270289610967e-05,8.487411430875762e-07,5.3551340760333936e-14,0.0,6.16639386736007e-09,3.9613049964553155e-24,6.180664042721381e-05,7.432446363409428e-06,0.014879538435793045,6.879689386741359e-10,0.9840735811519765,0.0007111093025038073,7.572906667857299e-13,0.000265676296380457,2.95
7.92219697088655e-05,8.515408965091684e-07,5.391443103452984e-14,0.0,6.187299682584813e-09,4.0017595466858866e-24,6.180271906726143e-05,7.43197478858919e-06,0.014928678239018832,6.925981895031371e-10,0.9840202555798985,0.0007135072542781262,7.624406566225629e-13,0.000267465681099158,2.96
7.922123674034874e-05,8.543400799425495e-07,5.42787187927531e-14,0.0,6.208203716064264e-09,4.042487617780161e-24,6.179879815232621e-05,7.43150326806696e-06,0.014977808935853664,6.972426304975181e-10,0.9839669333907584,0.0007159050448385567,7.676079830092062e-13,0.00026926095054197495,2.97
7.92205039905085e-05,8.571386935114838e-07,5.4644203739550745e-14,0.0,6.2291059681251805e-09,4.083490122731602e-24,6.179487768230853e-05,7.4310318018523686e-06,0.015026930527875161,7.019022583347508e-10,0.9839136145841687,0.0007183026742033035,7.727926447745555e-13,0.0002710621035006089,2.98
7.921977145929392e-05,8.599367373397359e-07,5.5010885579469865e-14,0.0,6.250006439094325e-09,4.124767974533677e-24,6.17909576571088e-05,7.43056038995505e-06,0.015076043016660948,7.065770696923075e-10,0.9838602991597419,0.0007207001423905717,7.779946407475073e-13,0.00027286913876676134,2.99
7.921903914665414e-05,8.627342115510699e-07,5.537876401705748e-14,0.0,6.270905129298457e-09,4.166322086179849e-24,6.178703807662739e-05,7.430089032384636e-06,0.01512514640378864,7.112670612476601e-10,0.9838069871170905,0.0007230974494185657,7.832139697569573e-13,0.00027468205513213345,3.0
7.921830705253829e-05,8.655311162692505e-07,5.574783875686069e-14,0.0,6.291802039064337e-09,4.208153370663588e-24,6.178311894076472e-05,7.4296177291507586e-06,0.015174240690835866,7.159722296782811e-10,0.9837536784558267,0.000725494595305491,7.88450630631802e-13,0.00027650085138842655,3.0100000000000002
7.921757517689549e-05,8.683274516180418e-07,5.611810950342651e-14,0.0,6.312697168718725e-09,4.250262740978355e-24,6.177920024942116e-05,7.429146480263052e-06,0.015223325879380243,7.206925716616424e-10,0.9837003731755631,0.0007278915800695519,7.937046222009372e-13,0.00027832552632734185,3.02
7.92168435196749e-05,8.711232177212085e-07,5.6489575961302045e-14,0.0,6.333590518588383e-09,4.292651110117619e-24,6.177528200249713e-05,7.428675285731147e-06,0.015272401970999397,7.254280838752163e-10,0.9836470712759122,0.0007302884037289535,7.989759432932595e-13,0.0002801560787405808,3.0300000000000002
7.921611208082564e-05,8.739184147025146e-07,5.686223783503431e-14,0.0,6.354482089000069e-09,4.335319391074844e-24,6.1771364199893e-05,7.428204145564677e-06,0.015321468967270943,7.301787629964749e-10,0.9835937727564863,0.0007326850663019007,8.042645927376643e-13,0.00028199250741984443,3.04
7.921538086029684e-05,8.767130426857249e-07,5.723609482917041e-14,0.0,6.375371880280545e-09,4.3782684968434976e-24,6.176744684150917e-05,7.427733059773274e-06,0.015370526869772512,7.349446057028905e-10,0.983540477616898,0.0007350815678065982,8.095705693630483e-13,0.00028383481115683425,3.0500000000000003
7.921464985922523e-05,8.795071021421207e-07,5.761114699700877e-14,0.0,6.39625989778882e-09,4.421498792749076e-24,6.176352992855781e-05,7.427262025526465e-06,0.015419575678739219,7.397256110099983e-10,0.9834871858570703,0.0007374779082483675,8.148938725080354e-13,0.0002856829897889965,3.06
7.921391908071655e-05,8.823005941191543e-07,5.798739497006363e-14,0.0,6.417146155227175e-09,4.465009736105781e-24,6.175961346442591e-05,7.426791035284994e-06,0.015468615392180389,7.445217818097478e-10,0.983433897477442,0.00073987408761117,8.202345023563587e-13,0.00028753704488758056,3.0700000000000003
7.921318852076528e-05,8.850935175833806e-07,5.8364837291564e-14,0.0,6.438030636165323e-09,4.5088040636033926e-24,6.175569744464579e-05,7.426320098515852e-06,0.015517646016144061,7.493331069940229e-10,0.9833806124765905,0.000742270105956111,8.255924560395546e-13,0.0002893969717620291,3.08
7.921245817932968e-05,8.878858726612226e-07,5.874347366872481e-14,0.0,6.458913340968521e-09,4.552882684045872e-24,6.175178186912788e-05,7.425849215206944e-06,0.01556666755219759,7.541595832581813e-10,0.9833273308541306,0.0007446659633012973,8.309677323904189e-13,0.00029126276921204316,3.09
7.921172805636794e-05,8.906776594791034e-07,5.912330380876098e-14,0.0,6.479794270002025e-09,4.59724650623718e-24,6.174786673778262e-05,7.425378385346178e-06,0.015615680001908333,7.590012072975811e-10,0.9832740526096772,0.000747061659664835,8.36360330241747e-13,0.00029313443603732367,3.1
7.921099815183829e-05,8.934688781634453e-07,5.950432741888738e-14,0.0,6.500673423631089e-09,4.641896438981274e-24,6.174395205052042e-05,7.4249076089214595e-06,0.015664683366843634,7.638579758075792e-10,0.9832207777428449,0.0007494571950648304,8.41770248426334e-13,0.0002950119710375715,3.11
7.921026846569895e-05,8.962595288406715e-07,5.988654420631899e-14,0.0,6.521550802220971e-09,4.686833391082115e-24,6.17400378072517e-05,7.424436885920695e-06,0.01571367764857085,7.68729885483534e-10,0.9831675062532487,0.0007518525695193899,8.471974857769757e-13,0.00029689537301248774,3.12
7.920953899790813e-05,8.990496116372044e-07,6.026995387827063e-14,0.0,6.542426406136924e-09,4.73205827134366e-24,6.173612400788692e-05,7.423966216331792e-06,0.01576266284865733,7.736169330208027e-10,0.9831142381405034,0.0007542477830466196,8.526420411264671e-13,0.00029878464076177314,3.13
7.920880974842405e-05,9.018391266794673e-07,6.065455614195729e-14,0.0,6.563300235744206e-09,4.777571988569871e-24,6.173221065233647e-05,7.423495600142656e-06,0.015811638968670428,7.785191151147434e-10,0.9830609734042237,0.000756642835664626,8.581039133076039e-13,0.0003006797730851288,3.14
7.920808071720494e-05,9.046280740938827e-07,6.104035070459381e-14,0.0,6.58417229140807e-09,4.823375451564706e-24,6.172829774051081e-05,7.423025037341194e-06,0.015860606010177494,7.834364284607134e-10,0.9830077120440246,0.0007590377273915152,8.635831011531811e-13,0.0003025807687822555,3.15
7.9207351904209e-05,9.074164540068734e-07,6.142733727339515e-14,0.0,6.605042573493775e-09,4.869469569132127e-24,6.172438527232036e-05,7.422554527915313e-06,0.015909563974745883,7.883688697540707e-10,0.9829544540595209,0.0007614324582453938,8.690796034959947e-13,0.0003044876266528544,3.16
7.920662330939447e-05,9.102042665448622e-07,6.18155155555762e-14,0.0,6.625911082366573e-09,4.915855250076088e-24,6.172047324767554e-05,7.422084071852919e-06,0.015958512863942943,7.933164356901727e-10,0.9829011994503273,0.0007638270282443678,8.745934191688394e-13,0.0003064003454966262,3.17
7.920589493271955e-05,9.129915118342721e-07,6.220488525835188e-14,0.0,6.6467778183917225e-09,4.9625334032005544e-24,6.171656166648679e-05,7.421613669141918e-06,0.01600745267933603,7.982791229643774e-10,0.9828479482160586,0.0007662214374065437,8.801245470045112e-13,0.00030831892411327204,3.18
