M,MEK,MKP3,MpT,MpY,Mpp,Time
800.0,180.0,100.0,0.0,0.0,0.0,0.0
799.8982865402054,180.0,100.0,0.013408705037688465,0.08830400947974655,7.45277002163552e-07,0.01
799.7965941983559,180.0,100.0,0.026813696581548408,0.17658912424051726,2.980821912133621e-06,0.02
799.6949229694244,180.0,100.0,0.04021497581919041,0.2648553485506722,6.7062056711109785e-06,0.03
799.5932728483859,180.0,100.0,0.05361254393770447,0.35310268667697575,1.1920999358027422e-05,0.04
799.4916438302166,180.0,100.0,0.06700640212389297,0.44133114288532516,1.862477412298377e-05,0.05
799.3900359098943,180.0,100.0,0.08039655156413696,0.5295407214403274,2.68171012265243e-05,0.06
799.2884490823986,180.0,100.0,0.09378299344428466,0.6177314266049427,3.649755207294627e-05,0.07
799.1868833427113,180.0,100.0,0.1071657289497077,0.7059032626406647,4.766569819350215e-05,0.08
799.0853386858156,180.0,100.0,0.12054475926535609,0.7940562338076957,6.0321111229972506e-05,0.09
798.9838151066963,180.0,100.0,0.13392008557576462,0.8821903443649675,7.446336293275584e-05,0.1
798.8823126003397,180.0,100.0,0.14729170906503736,0.970305598570091,9.009202516553817e-05,0.11
798.7808311617339,180.0,100.0,0.16065963091683708,1.0584020006793233,0.00010720666990848917,0.12
798.6793707858687,180.0,100.0,0.17402385231438441,1.146479554947565,0.00012580686925849074,0.13
798.5779314677357,180.0,100.0,0.18738437444046105,1.2345382656283694,0.0001458921954282357,0.14
798.4765132023279,180.0,100.0,0.20074119847741156,1.3225781369739493,0.00016746222074565535,0.15
798.3751159846399,180.0,100.0,0.2140943256071438,1.4105991732351781,0.00019051651765386894,0.16
798.2737398096684,180.0,100.0,0.22744375701112843,1.4986013786615882,0.00021505465871129856,0.17
798.1723846724115,180.0,100.0,0.24078949387039883,1.58658475750137,0.00024107621659170592,0.18
798.0710505678688,180.0,100.0,0.2541315373655516,1.6745493140013752,0.00026858076408413535,0.19
797.9697374910419,180.0,100.0,0.2674698886767465,1.7624950524071146,0.00029756787409283196,0.2
797.8684454369337,180.0,100.0,0.2808045489837069,1.8504219769627608,0.00032803711963717743,0.21
797.7671744005492,180.0,100.0,0.29413551946572025,1.9383300919111495,0.0003599880738516423,0.22
