s1,s15,s18,s19,s2,s21,s22,s23,s24,s25,s26,s27,s28,s29,s32,s35,s37,s38,s39,s4,s40,s41,s42,s48,s53,s60,s63,s64,s65,s67,s7,s75,s76,s77,s81,s82,Time
5.0,5.0,0.0,0.0,5.0,0.5,0.0,0.5,0.0,0.64,5.0,0.5,5.0,0.5,0.0,0.0,0.0,0.6,0.5,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.33,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
4.9658709336953235,4.999998363015144,3.5765669768664093e-07,2.069238161664223e-06,5.0,0.5,0.006183462322236519,0.5,8.384493727409896e-09,0.6395492151180255,4.999999999980192,0.49999999998692535,4.999999999993268,0.49999999998692535,6.705602692340002e-12,1.3073275437271266e-11,4.184745428916726e-12,0.6,0.4999999999958027,4.9658709336953235,1.2547074185610105e-14,0.03315588754088545,5.0,4.999710321851068,0.0002896035523239179,7.459660890407372e-08,2.060836396020294e-06,0.00045078488197437334,0.33,0.0006831429581608398,4.993133037062905,2.7551687938344085e-14,4.999010130979234,4.999010130979234,0.0,0.0009898690207666553,0.01
4.931972564385632,4.9999951140389065,2.7492105451564244e-06,8.221139541602851e-06,5.0,0.5,0.012238784094239934,0.5,6.640943363022992e-08,0.6390994231001117,4.9999999996864455,0.499999999793299,4.999999999893149,0.499999999793299,1.060215343814225e-10,2.0666120603840842e-10,6.617261573983784e-11,0.6,0.49999999993343075,4.931972564385632,3.965982919380006e-13,0.0642613624638094,5.0,4.998866892543644,0.0011325214884526102,5.859679031079936e-07,8.154456837732094e-06,0.0009005768998882228,0.33,0.0026302164836591326,4.985128250211556,8.70060540529103e-13,4.998040250631495,4.998040250631495,0.0,0.0019597493685059877,0.02
4.898298899320384,4.999992490496209,8.921455781191492e-06,1.837324684528745e-05,5.0,0.5,0.01817281614783572,0.5,2.2190967786098167e-07,0.6386506217381868,4.999999998429385,0.49999999896602804,4.999999999463359,0.49999999896602804,5.303990979128466e-10,1.0336944583506087e-09,3.310901805655299e-10,0.6,0.49999999966593484,4.898298899320384,2.9749526515188117e-12,0.09349409284220342,5.0,4.9975057436317325,0.002492314080996021,1.9422872723994896e-06,1.8149969130224742e-05,0.0013493782618133874,0.33,0.005703830013363609,4.976114432383019,6.520303532560003e-12,4.997089955246763,4.997089955246763,0.0,0.0029100447532378945,0.03
4.8648445302802035,4.999992424256966,2.0346387599007633e-05,3.2444760008807525e-05,5.0,0.5,0.023991756807292024,0.5,5.20804669636494e-07,0.6382028088291829,4.9999999950883485,0.49999999677096435,4.999999998317385,0.49999999677096435,1.6565672294874992e-09,3.227968297627042e-09,1.0342325197694006e-09,0.6,0.4999999989533839,4.8648445302802035,1.2383592412806575e-11,0.12101015050377045,5.0,4.995660037651221,0.0043354397194038516,4.522629376071973e-06,3.191967968728744e-05,0.001797191170817291,0.33,0.009785010479647232,4.966202886325463,2.7115584149566478e-11,4.996158849271675,4.996158849271675,0.0,0.0038411507283261028,0.04
4.831604561574525,4.999996580027382,3.825746808483724e-05,5.035650413942083e-05,5.0,0.5,0.029701239919759946,0.5,1.0071566831203004e-06,0.6377559821750254,4.999999988134663,0.49999999221013763,4.999999995924528,0.49999999221013763,3.996759516072073e-09,7.786910547069009e-09,2.4956804823936037e-09,0.6,0.49999999746698764,4.831604561574525,3.733186061140872e-11,0.14694754394533222,5.0,4.993360390943112,0.006630929993451118,8.67906343648945e-06,4.933902458146682e-05,0.0022440178249746945,0.33,0.014770027955169938,4.955490474656987,8.166439533737097e-11,4.995246545144603,4.995246545144603,0.0,0.004753454855397828,0.05
4.798574549975198,5.000006388135083,6.368049328613502e-05,7.203089789107693e-05,5.0,0.5,0.03530640780277748,0.5,1.72322745765651e-06,0.6373101395826208,4.9999999756540525,0.4999999840382912,4.9999999916157645,0.4999999840382912,8.19029336748815e-09,1.595510792495275e-08,5.115151077457841e-09,0.6,0.4999999947930836,4.798574549975198,9.176536464076447e-11,0.1714290266862538,5.0,4.9906351458464595,0.00935011561385183,1.4738539688186568e-05,7.028650180808095e-05,0.0026898604173794223,0.33,0.020567888691722148,4.944062023012216,2.0054367825020205e-10,4.99435266313408,4.99435266313408,0.0,0.005647336865920227,0.06
4.765750454120866,5.000023072745941,9.746006849479381e-05,9.739192229716068e-05,5.0,0.5,0.04081197220745485,0.5,2.709533265099874e-06,0.6368652788638441,4.999999955368171,0.49999997077874714,4.999999984589425,0.49999997077874714,1.4995488986151597e-08,2.9208559964554727e-08,9.367071660301318e-09,0.6,0.49999999043699184,4.765750454120866,1.959365878317605e-10,0.19456435654208626,5.0,4.987510602470364,0.012466392929892014,2.3004599743417142e-05,9.464360477088994e-05,0.003134721136156059,0.33,0.02709833173891712,4.931992235985135,4.2777861357700986e-10,4.9934768311804945,4.9934768311804945,0.0,0.006523168819506585,0.07
4.733128591499949,5.000047676323576,0.00014028247795554405,0.0001263650900785377,5.0,0.5,0.04622226570085136,0.5,4.004898451678152e-06,0.6364213978355285,4.9999999246553335,0.4999999507386244,4.99999997391671,0.4999999507386244,2.5281916612060006e-08,4.923963171849088e-08,1.5795869195497427e-08,0.6,0.49999998382674293,4.733128591499949,3.7738789611357945e-10,0.21645213519395298,5.0,4.984011217903877,0.015955023160423226,3.375893569851504e-05,0.00012229475699420444,0.00357860216447162,0.33,0.03429020873202041,4.919347243089175,8.231162016002271e-10,4.992618684740982,4.992618684740982,0.0,0.007381315259018217,0.08
4.700705601632626,5.000081080934673,0.00019269553313660837,0.00015887741543932875,5.0,0.5,0.05154128523107035,0.5,5.646507494337819e-06,0.635978494319453,4.999999880570457,0.49999992202343324,4.999999958547023,0.49999992202343324,4.002296110125611e-08,7.794267814977615e-08,2.5011466394218465e-08,0.6,0.49999997431668236,4.700705601632626,6.7185130773326e-10,0.23718131814739382,5.0,4.980159778613324,0.01979295856969932,4.726281697540454e-05,0.00015312724806052562,0.004021505680547187,0.33,0.04208016330016887,4.906185855935626,1.4639031350528495e-09,4.9917778666374755,4.9917778666374755,0.0,0.00822213336252622,0.09
4.668478414314799,5.000124026905588,0.000255125888385726,0.00019485738435964827,5.0,0.5,0.05677272930882062,0.5,7.66995561130644e-06,0.6355365661423308,4.999999819864215,0.499999882551067,4.999999937313146,0.499999882551067,6.028869303600191e-08,1.1740031360113456e-07,3.7684976674901084e-08,0.6,0.4999999611909541,4.668478414314799,1.1240692942395128e-09,0.25683246582747943,5.0,4.975977550770112,0.023958690828325593,6.375840156166719e-05,0.00018703117076942735,0.004463433857669525,0.33,0.05041154473944977,4.892560600063345,2.4467782419279034e-09,4.990954026907803,4.990954026907803,0.0,0.009045973092196959,0.1
4.636444222041063,5.000177129230508,0.0003278942108762936,0.00023423492539196937,5.0,0.5,0.0619200299425563,0.5,1.0109297965174775e-05,0.6350956111357975,4.999999739001472,0.49999983006521526,4.999999908936257,0.49999983006521526,8.72390359783965e-08,1.6987030084339484e-07,5.454459023616092e-08,0.6,0.4999999436668691,4.636444222041063,1.7885406953782817e-09,0.27547878935084674,5.0,4.971484412211323,0.028432117843651607,8.346994502488561e-05,0.00022389935951118125,0.0049043888642026495,0.33,0.05923350660853747,4.878518569238032,3.889189346163362e-09,4.990146822659838,4.990146822659838,0.0,0.009853177340162436,0.11
4.604600455940826,5.000240892038694,0.00041122850170777794,0.00027694138096621415,5.0,0.5,0.06698638017793315,0.5,1.299709749103491e-05,0.6346556271364007,4.999999634178997,0.49999976214821396,4.9999998720307826,0.49999976214821396,1.221172209123228e-07,2.3777303761654218e-07,7.637164457300119e-08,0.6,0.4999999208981602,4.604600455940826,2.7301953201545477e-09,0.2931870295985899,5.0,4.966698968830803,0.03319442625124326,0.00010660491795319559,0.0002636273298493416,0.005344372863599396,0.33,0.0685002547896795,4.864102136530682,5.930743186831116e-09,4.989355917928575,4.989355917928575,0.0,0.010644082071425984,0.12
4.57294476458545,5.00031572142672,0.000505275862787045,0.0003229094791977919,5.0,0.5,0.07197475804024349,0.5,1.636447140749996e-05,0.6342166119855872,4.999999501342477,0.4999996762333639,4.999999825109112,0.4999996762333639,1.6624351363062487e-07,3.2367960762390276e-07,1.0399686938998877e-07,0.6,0.49999989197812855,4.57294476458545,4.025002112135493e-09,0.3100182043366514,5.0,4.961638658109749,0.03822798684712068,0.0001333550431299757,0.0003061132192827128,0.005783388014412929,0.33,0.07817041332486041,4.849349552772112,8.734400107032285e-09,4.988580983536093,4.988580983536093,0.0,0.011419016463907698,0.13
4.541474995258427,5.000401936854656,0.000610112901297193,0.0003720733062030654,5.0,0.5,0.07688794745317745,0.5,2.024113643593769e-05,0.6337785635296919,4.999999336202893,0.49999956961673064,4.9999997665861615,0.49999956961673064,2.2100920778065765e-07,4.303003777837061e-07,1.3829680043595685e-07,0.6,0.49999985594268576,4.541474995258427,5.760513899045091e-09,0.3260282473490032,5.0,4.956319841538681,0.04351626120175602,0.00016389725956236827,0.0003512577291834259,0.006221436470308243,0.33,0.08820648602995358,4.8342954536155744,1.248752086552706e-08,4.987821696954336,4.987821696954336,0.0,0.01217830304566552,0.14
4.510189177425591,5.000499781229389,0.0007257548908512022,0.0004243682789329336,5.0,0.5,0.08172855644093927,0.5,2.465545272717827e-05,0.6333414796199266,4.999999134252211,0.49999943946843173,4.999999694783779,0.49999943946843173,2.878708819186579e-07,5.604741356173915e-07,1.8019036050158574e-07,0.6,0.49999981177328934,4.510189177425591,8.036350223798857e-09,0.34126855249731575,5.0,4.950757887020514,0.04904371836201299,0.00019839461747174592,0.00039896406792678033,0.006658520380073625,0.33,0.09857440220675671,4.818971286461455,1.7402769346080632e-08,4.987077742170728,4.987077742170728,0.0,0.0129222578292729,0.15
4.479085507930918,5.000609429917927,0.0008521639218364956,0.00047973111850509273,5.0,0.5,0.08649903318265043,0.5,2.9634466576860363e-05,0.6329053581123679,4.999998890778486,0.4999992828434475,4.999999607935038,0.4999992828434475,3.6834490171386986e-07,7.171577247120253e-07,2.3063559473496698e-07,0.6,0.4999997583997812,4.479085507930918,1.0964624087320953e-08,0.35578644554360483,5.0,4.944967243279171,0.05479575960623176,0.0002369971145964947,0.00044913789515692185,0.007094641887632096,0.33,0.10924312588281218,4.803405677012703,2.371888510107322e-08,4.9863488095564925,4.9863488095564925,0.0,0.013651190443509372,0.16
4.448162337729589,5.0007309987908615,0.0009892561374349824,0.000538099824037547,5.0,0.5,0.09120168020110174,0.5,3.520395194697124e-05,0.6324701968679471,4.999998600880341,0.4999990966919668,4.999999504188373,0.4999990966919668,4.6400216193597885e-07,9.034161647505238e-07,2.906265562275355e-07,0.6,0.4999996947031288,4.448162337729589,1.4670314912158211e-08,0.36962559424214764,5.0,4.93896150710283,0.06075865041970536,0.00027984247746399844,0.0005016872671862009,0.007529803132052817,0.33,0.12018431899365825,4.787624744667807,3.17013314078419e-08,4.985634595737616,4.985634595737616,0.0,0.01436540426238546,0.17
