data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
13015.0,0.01789891,0.029831517,0.0034301765,0.44118816,0.0040260451,0.2951259,0.21504998,0.47322875,0.43377292,0.05520891,0.12032861,0.0022594081,0.19956373,0.25550759,0.16002223,0.035384186,-59.855236,-52.686829,-30.945366,-52.043747
13030.0,0.018574737,0.030957896,0.0037960999,0.42328465,0.004589323,0.29759997,0.21668981,0.471026,0.43447402,0.052979421,0.11566366,0.0025071262,0.19161692,0.25362006,0.16444978,0.035145514,-59.549438,-52.279911,-31.237215,-51.517693
13045.0,0.019267507,0.032112513,0.0041925097,0.40632495,0.0052235359,0.30000573,0.21826722,0.46888745,0.43510801,0.050868973,0.1112748,0.0027766826,0.18410398,0.25174886,0.16859055,0.034912203,-59.24696,-51.88102,-31.516716,-50.997375
13060.0,0.019977381,0.033295635,0.0046206312,0.39024001,0.0059361272,0.30234522,0.21978463,0.4668096,0.43567649,0.048869044,0.10714564,0.0030691852,0.17699419,0.24989414,0.17246005,0.034684654,-58.947731,-51.490372,-31.785213,-50.482979
13075.0,0.020704783,0.034507971,0.0050816457,0.37496185,0.0067353584,0.30462036,0.22124436,0.46478948,0.43618107,0.046971262,0.1032603,0.0033857552,0.17025732,0.24805593,0.17607269,0.034463324,-58.651581,-51.108101,-32.043953,-49.974503
13090.0,0.02145038,0.035750635,0.0055766487,0.36042523,0.0076304139,0.30683303,0.22264867,0.46282429,0.43662322,0.04516761,0.099603944,0.0037275099,0.16386436,0.24623431,0.17944179,0.034248702,-58.358257,-50.734299,-32.294075,-49.471813
13105.0,0.022215042,0.037025072,0.006106589,0.34656903,0.0086314911,0.30898491,0.22399963,0.4609116,0.4370043,0.043450601,0.096163087,0.0040955278,0.15778804,0.24442936,0.18257968,0.034041349,-58.067455,-50.369045,-32.536621,-48.974678
13120.0,0.022999793,0.038332988,0.0066721686,0.33333713,0.0097498549,0.31107759,0.22529934,0.45904928,0.43732557,0.041813388,0.092925981,0.0044907937,0.15200335,0.24264118,0.18549776,0.033841871,-57.778858,-50.012463,-32.772522,-48.482822
13135.0,0.023805723,0.039676204,0.0072737061,0.32067961,0.010997822,0.31311256,0.22654979,0.4572354,0.43758816,0.040249918,0.089882836,0.0049141147,0.14648794,0.24086985,0.18820654,0.033650953,-57.492149,-49.664757,-33.002602,-47.995998
13150.0,0.02463387,0.04105645,0.0079109389,0.30855387,0.012388611,0.31509122,0.22775286,0.45546818,0.43779308,0.038755067,0.087026134,0.0053659938,0.14122254,0.23911545,0.19071579,0.033469342,-57.207073,-49.326267,-33.227554,-47.514046
13165.0,0.025485041,0.042475067,0.0085827606,0.29692602,0.013935975,0.31701481,0.22891049,0.45374605,0.43794134,0.037324794,0.084350824,0.0058464548,0.13619155,0.23737808,0.19303466,0.033297859,-56.923477,-48.99752,-33.447918,-47.036991
13180.0,0.026359553,0.043932587,0.009286887,0.28577226,0.015653485,0.31888461,0.23002458,0.45206758,0.43803385,0.035956334,0.081854559,0.0063548065,0.13138358,0.23565778,0.19517182,0.033137415,-56.641376,-48.679287,-33.664028,-46.565136
13195.0,0.027256908,0.045428179,0.010019472,0.27508062,0.017553346,0.32070178,0.23109706,0.45043138,0.43807152,0.034648377,0.079537772,0.0068893502,0.12679212,0.23395465,0.19713557,0.032988973,-56.361042,-48.37262,-33.875984,-46.099205
13210.0,0.028175367,0.046958946,0.01077471,0.26485226,0.019644594,0.3224676,0.23212993,0.44883609,0.4380554,0.033401202,0.077403493,0.0074470555,0.12241593,0.23226871,0.19893406,0.032853566,-56.083073,-48.07888,-34.083595,-45.640453
13225.0,0.029111508,0.048519179,0.011544555,0.25510222,0.021930685,0.32418337,0.23312533,0.44728044,0.43798658,0.032216739,0.075456806,0.0080232676,0.11825936,0.23059991,0.20057549,0.032732256,-55.808483,-47.799717,-34.286331,-45.190777
13240.0,0.030059837,0.05009973,0.01231871,0.24585819,0.024406698,0.32585055,0.23408549,0.44576296,0.43786639,0.031098373,0.073703721,0.0086115608,0.1143318,0.22894821,0.20206825,0.032626092,-55.538731,-47.536964,-34.483303,-44.752754
13255.0,0.031012639,0.051687732,0.013085001,0.23715663,0.027056638,0.32747078,0.23501281,0.4442822,0.43769652,0.030050427,0.072149277,0.0092038326,0.11064598,0.22731346,0.20342115,0.032536052,-55.275707,-47.292469,-34.673328,-44.329575
13270.0,0.031960253,0.053267088,0.013830388,0.22903606,0.029851893,0.32904592,0.23590982,0.44283649,0.43747893,0.029077288,0.070795305,0.0097908275,0.10721534,0.22569545,0.20464337,0.032462977,-55.021587,-47.067841,-34.855049,-43.924801
13285.0,0.032892,0.054820001,0.014543363,0.22153232,0.032755349,0.33057815,0.23677911,0.44142401,0.43721607,0.02818287,0.069640331,0.010363786,0.10405255,0.22409388,0.20574459,0.032407507,-54.778561,-46.86388,-35.027035,-43.541542
13300.0,0.033797219,0.056328699,0.015213579,0.21466,0.035718959,0.33206984,0.23762332,0.44004282,0.43691066,0.027368285,0.068673886,0.010914095,0.10116108,0.22250843,0.20673472,0.032370009,-54.548592,-46.680946,-35.188244,-43.182804
13315.0,0.034666926,0.057778213,0.015835037,0.20841646,0.038695764,0.33352351,0.23844494,0.43869096,0.43656573,0.026632493,0.067881174,0.01143581,0.098537914,0.22093868,0.20762366,0.032350566,-54.333031,-46.518272,-35.33799,-42.850243
13330.0,0.035494763,0.059157938,0.016405499,0.20277639,0.041643038,0.33494172,0.23924637,0.43736637,0.43618441,0.025971694,0.067242533,0.011925451,0.096171021,0.21938422,0.20842104,0.032348998,-54.132515,-46.37439,-35.476124,-42.544346
13345.0,0.036277398,0.060462333,0.016926156,0.19769697,0.044526946,0.33632708,0.24002969,0.43606713,0.43576986,0.025380027,0.066736266,0.012382041,0.094041482,0.21784465,0.20913588,0.032364883,-53.946938,-46.247295,-35.603004,-42.26445
13360.0,0.037014272,0.061690453,0.017400611,0.19312467,0.047323897,0.33768195,0.2407968,0.43479145,0.43532515,0.024850443,0.066340834,0.012806562,0.092126288,0.21631955,0.20977646,0.032397635,-53.775604,-46.134785,-35.719334,-42.009037
13375.0,0.037706897,0.062844828,0.017833764,0.18900216,0.050019711,0.3390086,0.24154928,0.43353763,0.43485305,0.024375565,0.0660365,0.013201244,0.090401098,0.21480854,0.21035017,0.032446563,-53.617443,-46.034668,-35.826027,-41.776096
13390.0,0.038358081,0.063930139,0.018230943,0.18527353,0.052607577,0.34030902,0.24228846,0.43230417,0.43435618,0.023948304,0.065806121,0.013568944,0.08884237,0.21331131,0.21086356,0.032510921,-53.471195,-45.944942,-35.924076,-41.563412
13405.0,0.038971294,0.064952157,0.018597322,0.18188737,0.055085864,0.34158498,0.24301544,0.43108976,0.43383691,0.02356221,0.065635353,0.013912686,0.087428518,0.21182755,0.21132235,0.032589938,-53.335575,-45.863861,-36.01445,-41.368805
13420.0,0.039550178,0.065916963,0.018937634,0.17879821,0.05745627,0.34283814,0.24373117,0.42989323,0.43329725,0.023211621,0.065512396,0.014235393,0.086140484,0.21035698,0.21173152,0.032682855,-53.209354,-45.78994,-36.098045,-41.190231
13435.0,0.04009828,0.066830464,0.019256037,0.17596658,0.059722424,0.34406981,0.24443641,0.42871356,0.43273908,0.022891659,0.065427706,0.014539744,0.084961772,0.20889938,0.21209544,0.032788936,-53.091423,-45.721947,-36.175667,-41.025871
13450.0,0.040618904,0.067698173,0.019556088,0.17335863,0.061888911,0.34528124,0.24513182,0.42754981,0.43216407,0.022598164,0.065373503,0.014828098,0.083878212,0.2074545,0.21241789,0.032907467,-52.980778,-45.658875,-36.248035,-40.874111
13465.0,0.041115042,0.068525068,0.019840678,0.17094514,0.063960314,0.34647352,0.24581791,0.42640117,0.43157369,0.022327548,0.065343283,0.015102423,0.082877517,0.20602217,0.21270218,0.033037785,-52.876556,-45.599922,-36.315773,-40.733582
13480.0,0.041589301,0.069315501,0.020111637,0.16869928,0.065939307,0.34764761,0.24649514,0.42526692,0.43096927,0.022076499,0.065330595,0.015363947,0.081948161,0.20460221,0.21295127,0.033179246,-52.778015,-45.544559,-36.379498,-40.603226
13495.0,0.042044543,0.070074238,0.020375403,0.16661423,0.067845576,0.3488043,0.24716389,0.42414644,0.43035197,0.021844463,0.065339521,0.015617521,0.081089027,0.20319445,0.21316774,0.033331256,-52.684395,-45.491364,-36.439262,-40.481056
13510.0,0.042482268,0.070803776,0.020628205,0.16465399,0.069664918,0.34994441,0.24782449,0.42303917,0.42972288,0.021626722,0.065356053,0.015860168,0.080282755,0.20179875,0.21335386,0.033493251,-52.595261,-45.44101,-36.495998,-40.367393
13525.0,0.042904735,0.071507886,0.020875141,0.16281492,0.071414135,0.35106856,0.24847718,0.42194459,0.42908293,0.021423075,0.065384269,0.016095791,0.079529248,0.20041497,0.21351169,0.0336647,-52.510033,-45.392399,-36.549725,-40.26067
13540.0,0.043313324,0.072188869,0.021114957,0.1610759,0.073088758,0.35217735,0.2491222,0.4208622,0.42843297,0.021230819,0.065417118,0.016323412,0.078818642,0.19904299,0.21364304,0.033845101,-52.428337,-45.34573,-36.600979,-40.160732
13555.0,0.043709766,0.072849609,0.021351183,0.15943332,0.07470122,0.35327131,0.24975976,0.41979161,0.42777386,0.021049684,0.065457366,0.016545771,0.078150354,0.19768268,0.21374957,0.034033984,-52.349751,-45.300262,-36.649803,-40.066483
13570.0,0.044095367,0.073492274,0.021584757,0.15787731,0.076255292,0.35435095,0.25039002,0.4187324,0.42710626,0.020878494,0.065503463,0.016763618,0.077520214,0.19633394,0.21383277,0.03423091,-52.273937,-45.255787,-36.69643,-39.977394
13585.0,0.044470824,0.074118041,0.021812143,0.15638642,0.077739447,0.35541669,0.25101313,0.41768432,0.42643085,0.020714393,0.065546162,0.016974259,0.076917529,0.19499667,0.21389395,0.034435466,-52.200703,-45.21294,-36.741459,-39.89386
13600.0,0.044838071,0.074730113,0.022042332,0.15497792,0.079185776,0.35646892,0.25162923,0.41664693,0.42574823,0.020560026,0.065599769,0.017184688,0.07635276,0.19367075,0.21393433,0.034647249,-52.12962,-45.170006,-36.784321,-39.813847
13615.0,0.045197353,0.075328916,0.022269489,0.1536262,0.080575027,0.35750797,0.25223839,0.41562003,0.42505893,0.020411901,0.065651581,0.017390445,0.075812638,0.19235609,0.21395504,0.034865897,-52.060593,-45.128067,-36.825756,-39.738239
13630.0,0.045549475,0.075915791,0.022493688,0.15232445,0.081908509,0.35853425,0.25284076,0.41460329,0.42436349,0.020269185,0.065700158,0.017591638,0.075294115,0.19105262,0.2139571,0.035091057,-51.993427,-45.087078,-36.86594,-39.666779
13645.0,0.045895725,0.076492876,0.022720417,0.15108205,0.083206415,0.359548,0.25343636,0.41359651,0.42366236,0.020133354,0.065754078,0.017792571,0.074803054,0.18976021,0.21394143,0.035322394,-51.927849,-45.046036,-36.904556,-39.598232
13660.0,0.046236228,0.077060379,0.022944523,0.14987876,0.084451988,0.36054948,0.25402531,0.41259941,0.42295599,0.020001626,0.065802865,0.017989313,0.074328803,0.18847883,0.21390887,0.035559606,-51.863796,-45.005856,-36.942207,-39.53336
13675.0,0.046572089,0.077620149,0.02317095,0.1487235,0.085663572,0.36153901,0.25460768,0.41161183,0.42224479,0.01987539,0.065854415,0.01818575,0.073876858,0.18720835,0.21386021,0.03580239,-51.801041,-44.965649,-36.978592,-39.471085
13690.0,0.046903621,0.078172706,0.023397435,0.14760551,0.086834453,0.36251673,0.25518352,0.4106335,0.42152911,0.019753205,0.06590382,0.018380184,0.073441707,0.18594873,0.2137962,0.036050469,-51.739498,-44.925816,-37.014027,-39.411655
13705.0,0.047231399,0.078718998,0.023624551,0.14652246,0.087967791,0.36348292,0.25575286,0.4096643,0.4208093,0.019634826,0.065951407,0.01857312,0.073022477,0.18469988,0.21371749,0.036303576,-51.679043,-44.886242,-37.048561,-39.354816
13720.0,0.047555946,0.07925991,0.023852875,0.14547244,0.089066729,0.36443776,0.25631577,0.40870404,0.4200857,0.019520056,0.065997578,0.018765062,0.072618462,0.18346171,0.21362472,0.036561467,-51.619564,-44.846832,-37.082249,-39.300335
13735.0,0.047877681,0.079796135,0.024082281,0.1444519,0.090131924,0.36538142,0.25687227,0.40775257,0.41935858,0.019408466,0.066041589,0.018955965,0.072228044,0.18223417,0.21351844,0.036823899,-51.560963,-44.80761,-37.115181,-39.2481
13750.0,0.048196889,0.080328152,0.024311531,0.14345483,0.091160245,0.36631405,0.25742242,0.40680969,0.41862828,0.019299258,0.066080876,0.01914493,0.071848132,0.18101718,0.21339922,0.037090648,-51.503174,-44.768772,-37.147549,-39.1982
13765.0,0.04851447,0.080857448,0.024545787,0.1424921,0.092170514,0.36723584,0.25796628,0.40587533,0.41789499,0.01919407,0.066124022,0.019335998,0.071485184,0.17981066,0.21326755,0.037361499,-51.44603,-44.72945,-37.178974,-39.149666
13780.0,0.048830081,0.081383467,0.024778079,0.14154333,0.093139827,0.36814693,0.25850382,0.40494928,0.41715902,0.019090014,0.066158645,0.019523839,0.071127921,0.17861456,0.21312389,0.037636254,-51.389572,-44.690823,-37.210121,-39.103546
13795.0,0.049144648,0.081907749,0.025014345,0.14062169,0.094089568,0.36904743,0.25903511,0.40403146,0.41642055,0.018989054,0.066194728,0.019713085,0.07078407,0.1774288,0.21296868,0.037914719,-51.333633,-44.651894,-37.240543,-39.058773
13810.0,0.049458459,0.082430765,0.025254242,0.13972425,0.095019482,0.36993748,0.2595602,0.40312174,0.41567984,0.018890824,0.066231392,0.01990352,0.070452183,0.17625332,0.21280234,0.038196709,-51.278156,-44.612732,-37.270329,-39.015327
13825.0,0.049771708,0.082952842,0.025496751,0.13884661,0.095927015,0.37081718,0.26007906,0.40222001,0.41493705,0.018794732,0.066266693,0.020094402,0.070129998,0.17508806,0.21262522,0.038482055,-51.223091,-44.573505,-37.29961,-38.973289
13840.0,0.050084386,0.08347398,0.0257388,0.13797957,0.096802674,0.37168664,0.26059175,0.40132615,0.41419241,0.018699486,0.066295289,0.020283414,0.069812447,0.17393295,0.21243772,0.038770594,-51.168446,-44.534721,-37.328693,-38.933067
13855.0,0.05039731,0.083995514,0.025985874,0.13713519,0.097665913,0.37254596,0.2610983,0.4004401,0.41344607,0.018606886,0.066326275,0.020474819,0.069506593,0.17278793,0.21224016,0.039062165,-51.114063,-44.495491,-37.357162,-38.89373
13870.0,0.050709989,0.084516652,0.02623027,0.13629337,0.098491624,0.3733952,0.26159871,0.3995617,0.41269821,0.018514045,0.066346698,0.020662744,0.069201097,0.17165294,0.21203285,0.03935663,-51.060028,-44.457043,-37.385693,-38.856392
13885.0,0.051023632,0.085039392,0.026481749,0.13547646,0.099313453,0.3742345,0.26209301,0.39869091,0.41194898,0.018424258,0.066372678,0.020854723,0.06890893,0.17052794,0.21181609,0.039653841,-51.00613,-44.417843,-37.413525,-38.819504
13900.0,0.051337969,0.08556328,0.026734931,0.13467026,0.10011408,0.37506387,0.2625812,0.39782766,0.41119856,0.018335493,0.066395193,0.021046663,0.068622097,0.16941284,0.21159017,0.039953668,-50.952415,-44.378742,-37.441124,-38.783833
13915.0,0.051653482,0.086089142,0.026992442,0.1338799,0.100903,0.37588343,0.26306334,0.39697182,0.41044703,0.018248534,0.066418476,0.021240616,0.068343692,0.16830757,0.21135534,0.040255982,-50.8988,-44.33934,-37.468323,-38.748924
13930.0,0.051970121,0.086616866,0.02725113,0.13309696,0.10167047,0.37669322,0.26353943,0.39612335,0.40969455,0.018162178,0.066437326,0.021434203,0.068068974,0.16721211,0.21111186,0.04056067,-50.845287,-44.300125,-37.495396,-38.715199
13945.0,0.052288249,0.087147087,0.027512487,0.13232401,0.10242216,0.37749329,0.26400951,0.39528215,0.40894127,0.018076833,0.066454127,0.0216286,0.067799553,0.1661264,0.21085994,0.040867612,-50.791821,-44.260868,-37.522259,-38.682388
13960.0,0.052607704,0.087679505,0.027772276,0.13155055,0.10314482,0.37828371,0.26447356,0.39444816,0.40818727,0.017990991,0.066462092,0.021820607,0.067529432,0.16505036,0.21059984,0.04117671,-50.738426,-44.222206,-37.549274,-38.651043
13975.0,0.052929886,0.088216476,0.028042965,0.13080406,0.10387994,0.3790645,0.26493162,0.39362133,0.40743268,0.017908707,0.066481076,0.022019776,0.067274719,0.16398396,0.21033172,0.041487854,-50.684872,-44.182297,-37.575474,-38.619354
13990.0,0.053253733,0.088756226,0.028310895,0.13005282,0.10458348,0.37983575,0.26538369,0.39280155,0.40667757,0.017825356,0.066489309,0.022215711,0.067017041,0.16292711,0.21005583,0.04180095,-50.631336,-44.143158,-37.601967,-38.589214
14005.0,0.053580087,0.089300148,0.028582599,0.12931086,0.10527734,0.38059747,0.2658298,0.39198884,0.40592209,0.017743018,0.066497132,0.022413425,0.066764668,0.16187979,0.20977232,0.042115912,-50.577682,-44.103832,-37.628262,-38.559662
14020.0,0.053909473,0.089849122,0.02886134,0.12858455,0.10597254,0.38134968,0.26626998,0.39118308,0.4051663,0.017662656,0.06650959,0.022615431,0.066521451,0.16084193,0.20948136,0.042432647,-50.523827,-44.063866,-37.654129,-38.530228
14035.0,0.054241344,0.090402238,0.029138776,0.1278549,0.10664274,0.38209242,0.2667042,0.39038423,0.40441027,0.017581504,0.066513643,0.022815403,0.066276334,0.15981348,0.20918313,0.042751078,-50.469868,-44.024456,-37.680241,-38.50201
14050.0,0.054576285,0.090960473,0.029418703,0.12712969,0.10730074,0.38282573,0.26713255,0.38959223,0.4036541,0.017500723,0.066515237,0.023016259,0.066033974,0.15879439,0.20887779,0.043071132,-50.415707,-43.985058,-37.706318,-38.474457
14065.0,0.054915048,0.091525078,0.029706821,0.12642045,0.10796512,0.3835496,0.267555,0.38880706,0.40289786,0.017422033,0.06652306,0.023222348,0.065801248,0.15778461,0.20856546,0.043392729,-50.361233,-43.944885,-37.731945,-38.446789
14080.0,0.055257134,0.092095226,0.029995108,0.1257094,0.10861079,0.38426405,0.26797155,0.38802868,0.40214163,0.017342836,0.066524774,0.023427604,0.065567762,0.15678409,0.20824631,0.043715809,-50.30653,-43.905067,-37.757759,-38.42004
14095.0,0.055602986,0.09267164,0.030285738,0.12500067,0.1092452,0.38496912,0.26838225,0.38725698,0.40138549,0.017263763,0.066523746,0.023633704,0.065336026,0.15579277,0.20792045,0.044040304,-50.251534,-43.865299,-37.783615,-38.393898
14110.0,0.055953033,0.093255058,0.030580699,0.12429788,0.109875,0.38566479,0.26878709,0.38649201,0.40062946,0.01718536,0.066522926,0.023842169,0.065108255,0.15481062,0.207588,0.044366159,-50.196182,-43.825314,-37.80938,-38.368073
14125.0,0.056307238,0.093845397,0.030876754,0.12359378,0.11049049,0.38635108,0.26918611,0.38573366,0.39987361,0.017106581,0.066517472,0.024050577,0.06488023,0.15383758,0.20724909,0.044693317,-50.140491,-43.785553,-37.83532,-38.342964
14140.0,0.056666005,0.094443344,0.031175446,0.12289113,0.11109696,0.38702795,0.26957932,0.3849819,0.39911801,0.017027846,0.066509694,0.024260115,0.064653642,0.15287359,0.20690383,0.045021724,-50.084396,-43.745811,-37.861328,-38.31834
14155.0,0.057030078,0.095050134,0.031482045,0.1222,0.11171095,0.38769546,0.26996672,0.38423675,0.3983627,0.016950665,0.066507287,0.024474774,0.064434618,0.15191862,0.2065523,0.045351334,-50.027802,-43.705399,-37.887039,-38.29353
14170.0,0.057399474,0.09566579,0.031793546,0.12151367,0.11232346,0.38835356,0.27034831,0.3834981,0.39760774,0.01687406,0.06650573,0.024692301,0.064219214,0.15097262,0.20619461,0.045682099,-49.970707,-43.66473,-37.912693,-38.268898
14185.0,0.057773732,0.096289553,0.03210146,0.12081482,0.11290899,0.3890022,0.27072415,0.38276601,0.39685315,0.016795486,0.066492699,0.024906326,0.063997105,0.15003555,0.20583084,0.046013985,-49.913193,-43.624905,-37.938946,-38.245461
14200.0,0.058154516,0.096924193,0.032420989,0.12013299,0.11351407,0.38964143,0.2710942,0.38204035,0.39609897,0.016719336,0.066490129,0.025128298,0.063786142,0.14910735,0.20546107,0.046346948,-49.855019,-43.583965,-37.964687,-38.221355
14215.0,0.058540802,0.097568005,0.032736894,0.11943779,0.11409292,0.39027119,0.27145854,0.38132116,0.39534527,0.016641118,0.066476084,0.025346782,0.063568078,0.14818798,0.2050854,0.046680961,-49.796349,-43.543873,-37.991058,-38.198395
14230.0,0.058934081,0.09822347,0.033062164,0.11875398,0.11468494,0.39089146,0.27181712,0.38060841,0.39459208,0.016564522,0.066469058,0.025571546,0.063357942,0.14727741,0.20470387,0.047015987,-49.736973,-43.502979,-38.017132,-38.175018
14245.0,0.059334166,0.098890282,0.033390582,0.11806893,0.11527169,0.39150223,0.27216998,0.37990206,0.39383939,0.016487692,0.066460118,0.025797933,0.063148193,0.14637558,0.20431656,0.047352005,-49.676929,-43.462082,-38.043381,-38.151955
14260.0,0.059741393,0.099568985,0.033721458,0.11738088,0.11585146,0.3921034,0.27251711,0.3792021,0.39308724,0.016410382,0.066448279,0.026025448,0.062937833,0.14548245,0.20392352,0.047688983,-49.616184,-43.421272,-38.069878,-38.129265
14275.0,0.060156297,0.10026049,0.034056317,0.11669219,0.11642905,0.39269501,0.27285856,0.37850851,0.39233568,0.01633296,0.066435605,0.026255243,0.062728383,0.14459799,0.20352481,0.048026912,-49.554668,-43.38036,-38.096535,-38.106758
14290.0,0.060579397,0.10096566,0.034396067,0.11600398,0.11700734,0.39327693,0.27319434,0.37782124,0.39158472,0.016255608,0.066423275,0.026488008,0.062520608,0.14372216,0.20312048,0.048365764,-49.492325,-43.339245,-38.123314,-38.08432
14305.0,0.061011054,0.10168509,0.034739427,0.11531331,0.11758287,0.39384916,0.2735244,0.37714034,0.39083436,0.016177906,0.066409454,0.0267228,0.062312815,0.14285491,0.20271057,0.048705533,-49.429119,-43.298092,-38.150322,-38.062084
14320.0,0.061451841,0.10241973,0.035087205,0.11462107,0.11815821,0.39441162,0.2738488,0.37646574,0.39008462,0.016100006,0.066395156,0.026960233,0.062105644,0.1419962,0.20229509,0.049046203,-49.364986,-43.256805,-38.177536,-38.039951
14335.0,0.061902318,0.10317053,0.035439562,0.11392693,0.11873405,0.39496425,0.27416754,0.37579748,0.38933554,0.016021878,0.066380486,0.02720044,0.061898988,0.14114602,0.20187412,0.049387772,-49.299858,-43.215374,-38.204967,-38.017895
14350.0,0.062363055,0.10393842,0.035796329,0.11322995,0.11931016,0.39550695,0.27448064,0.37513551,0.38858712,0.015943397,0.066365138,0.027443305,0.061692379,0.1403043,0.20144764,0.049730234,-49.233685,-43.173828,-38.232658,-37.995914
14365.0,0.062834673,0.10472446,0.036157347,0.11252917,0.11988629,0.39603966,0.27478808,0.37447983,0.38783935,0.015864441,0.066348761,0.027688721,0.061485332,0.13947101,0.20101568,0.050073594,-49.166389,-43.132191,-38.260654,-37.97403
14380.0,0.063318133,0.10553022,0.036525682,0.11182922,0.12047133,0.39656231,0.27508986,0.37383047,0.38709223,0.015785722,0.066335291,0.027938977,0.061280854,0.13864614,0.20057826,0.050417848,-49.09787,-43.090122,-38.288765,-37.951897
14395.0,0.063813888,0.10635648,0.03689776,0.11112306,0.12105538,0.39707476,0.27538604,0.37318739,0.38634577,0.015706213,0.066319838,0.028191425,0.061074704,0.13782963,0.20013538,0.050763015,-49.028084,-43.048035,-38.317284,-37.929893
14410.0,0.064322934,0.10720489,0.037275597,0.11041337,0.12164435,0.3975769,0.27567655,0.37255061,0.38559997,0.015626336,0.066304915,0.028447574,0.060868692,0.13702147,0.19968703,0.051109102,-48.956921,-43.005714,-38.346104,-37.907799
14425.0,0.064846039,0.10807673,0.03765732,0.10969608,0.12223326,0.39806867,0.27596143,0.37192014,0.38485482,0.01554551,0.06628792,0.028706055,0.060660433,0.1362216,0.19923323,0.051456131,-48.884308,-42.963371,-38.375397,-37.885799
14440.0,0.065384507,0.10897418,0.038046576,0.10897643,0.12283247,0.39854988,0.27624071,0.37129602,0.3841103,0.015464541,0.066273376,0.028969569,0.060453366,0.13543004,0.19877392,0.051804118,-48.810101,-42.92062,-38.404957,-37.863506
14455.0,0.065939307,0.10989884,0.038441326,0.1082499,0.12343656,0.3990204,0.27651432,0.37067819,0.38336641,0.015382785,0.066258438,0.029236624,0.060244855,0.13464671,0.19830912,0.052153096,-48.7342,-42.877689,-38.434975,-37.841125
14470.0,0.066511735,0.1108529,0.038842283,0.10751655,0.12404773,0.3994801,0.2767823,0.3700667,0.38262314,0.015300284,0.06624379,0.029507756,0.060035132,0.13387163,0.19783877,0.052503098,-48.656467,-42.834515,-38.465454,-37.818581
14485.0,0.067103244,0.11183874,0.039249789,0.10677569,0.12466724,0.39992878,0.27704462,0.3694616,0.38188043,0.01521697,0.066229612,0.029783234,0.059823997,0.13310476,0.19736283,0.052854158,-48.576763,-42.791073,-38.496429,-37.795822
14500.0,0.067715444,0.11285907,0.039664313,0.10602672,0.12529665,0.40036628,0.27730131,0.3688629,0.38113829,0.01513279,0.066216208,0.030063421,0.059611317,0.13234606,0.19688123,0.053206332,-48.494911,-42.747326,-38.527939,-37.772804
14515.0,0.068350159,0.11391693,0.040086199,0.10526861,0.12593724,0.40079233,0.27755234,0.36827058,0.38039669,0.015047635,0.066203699,0.030348582,0.059396736,0.13159554,0.19639395,0.053559668,-48.410728,-42.703247,-38.560032,-37.749474
14530.0,0.06900949,0.11501581,0.0405159,0.10450038,0.12659059,0.40120676,0.2777977,0.36768475,0.37965554,0.014961407,0.066192277,0.030639069,0.059179943,0.13085316,0.19590089,0.05391423,-48.324001,-42.658806,-38.592766,-37.725784
14545.0,0.069695815,0.11615968,0.04095383,0.10372074,0.12725826,0.4016093,0.27803734,0.36710542,0.37891483,0.014873966,0.066182077,0.030935209,0.058960479,0.13011894,0.19540195,0.054270092,-48.234486,-42.613976,-38.626202,-37.701683
14560.0,0.070411906,0.11735318,0.041400585,0.10292838,0.12794237,0.40199962,0.27827126,0.36653262,0.37817454,0.014785183,0.066173375,0.031237468,0.058737945,0.12939283,0.19489703,0.054627337,-48.141895,-42.568714,-38.660408,-37.677101
14575.0,0.071161047,0.11860174,0.041857243,0.10212243,0.12864633,0.40237746,0.27849945,0.36596644,0.37743455,0.014694998,0.066166952,0.031546663,0.058512263,0.12867486,0.19438601,0.05498606,-48.045906,-42.522926,-38.695446,-37.651924
14590.0,0.071946993,0.11991166,0.0423242,0.10130052,0.12937194,0.40274245,0.27872187,0.36540696,0.3766948,0.014603144,0.06616272,0.031863119,0.058282491,0.12796502,0.19386873,0.05534637,-47.946136,-42.476601,-38.73143,-37.626095
14605.0,0.072774284,0.12129048,0.042802408,0.10046063,0.13012256,0.40309414,0.27893847,0.36485422,0.37595522,0.014509418,0.066161141,0.032187574,0.05804801,0.12726329,0.19334503,0.055708401,-47.842129,-42.429661,-38.768467,-37.599503
14620.0,0.073648378,0.12274729,0.043293133,0.099600591,0.13090257,0.4034321,0.2791492,0.3643083,0.37521571,0.014413613,0.066162929,0.032521009,0.057808205,0.1265697,0.19281469,0.056072295,-47.733337,-42.382011,-38.806683,-37.572006
14635.0,0.074575864,0.1242931,0.043797296,0.098716848,0.13171573,0.40375578,0.27935404,0.36376935,0.37447613,0.014315342,0.066168271,0.032864165,0.05756177,0.12588428,0.19227749,0.056438234,-47.61911,-42.333591,-38.846256,-37.543491
