Time,P,O,C,aP,n,bP,mP,zD,cPP,kP,aO,bO,zO,mO,cOC,cOP,cOO,kO,aC,bC,zC,mC,cCO,cCP,cCC,kC,default_compartment,a1,a2,a3,a4,a5,a6
0.18,12.030031241307432,0.13969569614075197,0.13993885959208918,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031763488362057,1.2030031241307433,0.012294074002245494,0.013969569614075198,0.013657219372538418,0.013993885959208918
0.19,12.030032973366904,0.1396789495104068,0.13993549458370166,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031764845266704,1.2030032973366904,0.01229406422756581,0.01396789495104068,0.013657214314606939,0.013993549458370167
0.2,12.03003470505126,0.13966221952065666,0.13993213288809556,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031766201877214,1.2030034705051262,0.012294054460644192,0.013966221952065667,0.013657209258697693,0.013993213288809557
0.21,12.030036436360582,0.13964550615495117,0.13992877450198077,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031767558193653,1.2030036436360583,0.012294044701472018,0.013964550615495118,0.013657204204809285,0.013992877450198078
0.22,12.030038167294954,0.13962880939675743,0.13992541942207076,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031768914216088,1.2030038167294954,0.012294034950040666,0.013962880939675744,0.013657199152940318,0.013992541942207077
0.23,12.030039897854452,0.1396121292295599,0.13992206764508247,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031770269944582,1.2030039897854454,0.012294025206341538,0.01396121292295599,0.013657194103089408,0.013992206764508248
0.24,12.03004162803916,0.13959546563686046,0.13991871916773618,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031771625379195,1.203004162803916,0.012294015470366045,0.013959546563686046,0.01365718905525516,0.013991871916773618
0.25,12.030043357849161,0.13957881860217314,0.13991537398675472,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031772980519995,1.2030043357849163,0.012294005742105598,0.013957881860217314,0.013657184009436186,0.013991537398675473
0.26,12.030045087284531,0.1395621881090057,0.13991203209885955,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.203177433536704,1.203004508728453,0.012293996021551627,0.01395621881090057,0.013657178965631098,0.013991203209885957
0.27,12.030046816345353,0.13954557414089908,0.13990869350077884,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031775689920396,1.2030046816345354,0.01229398630869557,0.013954557414089908,0.01365717392383851,0.013990869350077885
0.28,12.030048545031708,0.13952897668141342,0.13990535818924452,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.203177704418013,1.2030048545031709,0.012293976603528874,0.013952897668141343,0.013657168884057035,0.013990535818924453
0.29,12.030050273343676,0.13951239571412535,0.13990202616099184,0.2,2.0,0.5,10.0,0.0,0.1,0.1,0.1,0.9,0.0,1.0,0.1,0.5,0.1,0.1,0.1,1.0,0.0,1.0,0.1,0.5,0.1,0.1,1.0,1.2031778398146302,1.2030050273343678,0.012293966906043013,0.013951239571412536,0.013657163846285294,0.013990202616099186
