C,O,P,Time
0.14,0.14,12.03,0.0
0.13999657479503624,0.13998295098916283,12.030001738825396,0.01
0.1399931529626554,0.139965918919746,12.030003477274215,0.02
0.13998973449950713,0.13994890377489552,12.030005215346543,0.03
0.1399863194022442,0.13993190553777426,12.030006953042456,0.04
0.13998290766752347,0.1399149241915649,12.030008690362036,0.05
0.1399794992920073,0.13989795971947758,12.03001042730537,0.06
0.1399760942723576,0.13988101210472098,12.030012163872534,0.07
0.13997269260523948,0.1398640813305189,12.030013900063613,0.08
0.13996929428732144,0.1398471673801126,12.030015635878684,0.09
0.13996589931527542,0.13983027023676112,12.03001737131783,0.1
0.13996250768577703,0.139813389883741,12.030019106381133,0.11
0.13995911939550526,0.13979652630434652,12.030020841068673,0.12
0.13995573444114265,0.13977967948188946,12.030022575380531,0.13
0.13995235281937526,0.1397628493996993,12.030024309316788,0.14
0.13994897452689242,0.1397460360411219,12.030026042877525,0.15
0.13994559956038585,0.13972923938951562,12.030027776062825,0.16
0.13994222791655161,0.13971245942825983,12.030029508872767,0.17
0.13993885959208918,0.13969569614075197,12.030031241307432,0.18
0.13993549458370166,0.1396789495104068,12.030032973366904,0.19
0.13993213288809556,0.13966221952065666,12.03003470505126,0.2
0.13992877450198077,0.13964550615495117,12.030036436360582,0.21
0.13992541942207076,0.13962880939675743,12.030038167294954,0.22
0.13992206764508247,0.1396121292295599,12.030039897854452,0.23
0.13991871916773618,0.13959546563686046,12.03004162803916,0.24
0.13991537398675472,0.13957881860217314,12.030043357849161,0.25
0.13991203209885955,0.1395621881090057,12.030045087284531,0.26
0.13990869350077884,0.13954557414089908,12.030046816345353,0.27
0.13990535818924452,0.13952897668141342,12.030048545031708,0.28
0.13990202616099184,0.13951239571412535,12.030050273343676,0.29
0.13989869741275926,0.13949583122262796,12.030052001281339,0.3
0.1398953719412886,0.1394792831905308,12.030053728844779,0.31
0.1398920497433249,0.13946275160145996,12.030055456034074,0.32
0.13988873081561654,0.1394462364390579,12.030057182849307,0.33
0.13988541515491504,0.13942973768698363,12.030058909290556,0.34
0.13988210275797522,0.1394132553289116,12.030060635357902,0.35
0.13987879362155414,0.1393967893485289,12.03006236105143,0.36
0.13987548774241293,0.13938033972954153,12.030064086371217,0.37
0.13987218511731578,0.13936390645567245,12.030065811317346,0.38
0.13986888574303036,0.13934748951066084,12.030067535889893,0.39
0.13986558961632747,0.13933108887826223,12.030069260088945,0.4
0.13986229673398118,0.13931470454224845,12.030070983914577,0.41
0.1398590070927688,0.13929833648640763,12.030072707366873,0.42
0.13985572068947086,0.13928198469454417,12.030074430445913,0.43
0.13985243752087118,0.13926564915047887,12.030076153151777,0.44
0.13984915758375865,0.13924932983805782,12.030077875484546,0.45
0.13984588087491767,0.13923302674110516,12.030079597444299,0.46
0.13984260739114454,0.13921673984350422,12.03008131903112,0.47
0.13983933712923555,0.1392004691291385,12.030083040245087,0.48
0.13983607008599017,0.13918421458190777,12.03008476108628,0.49
0.13983280625821123,0.13916797618572813,12.030086481554779,0.5
0.1398295456427047,0.13915175392453175,12.030088201650667,0.51
0.13982628823627977,0.13913554778226714,12.030089921374024,0.52
0.13982303403574892,0.13911935774289905,12.03009164072493,0.53
0.13981978303792778,0.13910318379040829,12.030093359703462,0.54
0.13981653523963167,0.1390870259087739,12.030095078309705,0.55
0.13981329063766568,0.13907088408192403,12.030096796543738,0.56
0.13981004922885223,0.13905475829387348,12.030098514405642,0.57
0.139806811010019,0.13903864852866352,12.030100231895496,0.58
0.13980357597799684,0.13902255477035136,12.03010194901338,0.59
0.1398003441296198,0.13900647700301036,12.030103665759377,0.6
0.1397971154617251,0.13899041521072975,12.030105382133561,0.61
0.1397938899711532,0.13897436937761487,12.030107098136021,0.62
0.13979066765474765,0.13895833948778696,12.03010881376683,0.63
0.1397874485093552,0.1389423255253832,12.030110529026073,0.64
0.13978423253182584,0.13892632747455674,12.030112243913829,0.65
0.13978101971901266,0.13891034531947669,12.030113958430176,0.66
0.1397778100677719,0.13889437904432797,12.030115672575196,0.67
0.139774603574963,0.13887842863331146,12.03011738634897,0.68
0.13977140023744855,0.1388624940706439,12.030119099751575,0.69
0.13976820005209428,0.13884657534055783,12.030120812783094,0.7
0.1397650030157691,0.1388306724273017,12.030122525443607,0.71
0.13976180912534505,0.13881478531513974,12.030124237733192,0.72
0.13975861837769732,0.138798913988352,12.030125949651932,0.73
0.13975543076970423,0.13878305843123434,12.030127661199904,0.74
0.13975224629824723,0.13876721862809832,12.03012937237719,0.75
0.13974906496021094,0.13875139456327132,12.03013108318387,0.76
0.13974588675248303,0.13873558622109644,12.030132793620023,0.77
0.13974271167195448,0.13871979358593248,12.030134503685728,0.78
0.13973953971551914,0.13870401664215398,12.03013621338107,0.79
0.1397363708800742,0.13868825537415114,12.030137922706123,0.8
0.13973320516251986,0.13867250976632983,12.030139631660969,0.81
0.1397300425597594,0.13865677980311164,12.030141340245688,0.82
0.13972688306869938,0.1386410654689337,12.030143048460364,0.83
0.13972372668624924,0.13862536674824888,12.030144756305068,0.84
0.13972057340932176,0.13860968362552548,12.030146463779888,0.85
0.13971742323483258,0.13859401608524755,12.0301481708849,0.86
0.1397142761597006,0.13857836411191468,12.030149877620186,0.87
0.13971113218084788,0.13856272769004196,12.030151583985822,0.88
0.1397079912951993,0.13854710680416005,12.030153289981891,0.89
0.1397048534996831,0.13853150143881512,12.030154995608475,0.9
0.13970171879123044,0.1385159115785689,12.030156700865648,0.91
0.1396985871667757,0.1385003372079986,12.030158405753491,0.92
0.13969545862325616,0.13848477831169675,12.030160110272089,0.93
0.13969233315761237,0.13846923487427154,12.030161814421515,0.94
0.13968921076678778,0.1384537068803465,12.030163518201855,0.95
0.13968609144772906,0.13843819431456061,12.030165221613181,0.96
0.13968297519738576,0.13842269716156824,12.030166924655578,0.97
0.13967986201271074,0.1384072154060392,12.030168627329127,0.98
0.13967675189065967,0.13839174903265855,12.030170329633904,0.99
0.13967364482819142,0.13837629802612683,12.03017203156999,1.0
0.13967054082226787,0.13836086237115985,12.030173733137467,1.01
0.13966743986985397,0.1383454420524888,12.030175434336408,1.02
0.1396643419679177,0.13833003705486016,12.0301771351669,1.03
0.13966124711343006,0.13831464736303564,12.030178835629018,1.04
0.13965815530336514,0.1382992729617923,12.030180535722842,1.05
0.13965506653470003,0.13828391383592245,12.030182235448452,1.06
0.13965198080441485,0.13826856997023357,12.030183934805928,1.07
0.13964889810949271,0.13825324134954842,12.030185633795348,1.08
0.1396458184469199,0.138237927958705,12.030187332416796,1.09
0.13964274181368552,0.13822262978255642,12.030189030670345,1.1
0.13963966820678184,0.138207346805971,12.030190728556079,1.11
0.1396365976232041,0.13819207901383226,12.030192426074075,1.12
0.13963353005995055,0.1381768263910388,12.030194123224415,1.13
0.13963046551402242,0.13816158892250438,12.030195820007176,1.14
0.13962740398242401,0.13814636659315785,12.030197516422437,1.15
0.13962434546216254,0.13813115938794315,12.030199212470277,1.16
0.13962128995024836,0.1381159672918193,12.030200908150782,1.17
0.13961823744369464,0.13810079028976036,12.030202603464023,1.18
0.13961518793951766,0.1380856283667555,12.030204298410082,1.19
0.1396121414347367,0.13807048150780885,12.030205992989037,1.2
0.13960909792637397,0.13805534969793953,12.030207687200969,1.21
0.1396060574114546,0.13804023292218173,12.030209381045958,1.22
0.1396030198870069,0.13802513116558454,12.030211074524084,1.23
0.13959998535006196,0.13801004441321207,12.030212767635422,1.24
0.139596953797654,0.13799497265014332,12.030214460380055,1.25
0.13959392522682,0.13797991586147224,12.030216152758062,1.26
0.1395908996346001,0.13796487403230767,12.030217844769519,1.27
0.13958787701803735,0.1379498471477734,12.030219536414506,1.28
0.13958485737417772,0.137934835193008,12.030221227693104,1.29
0.13958184070007015,0.137919838153165,12.030222918605393,1.3
0.13957882699276655,0.1379048560134127,12.03022460915145,1.31
0.1395758162493218,0.13788988875893426,12.030226299331353,1.32
0.13957280846679365,0.13787493637492762,12.030227989145184,1.33
0.13956980364224286,0.13785999884660557,12.030229678593019,1.34
0.13956680177273315,0.1378450761591956,12.03023136767494,1.35
0.13956380285533104,0.13783016829794004,12.030233056391024,1.36
0.13956080688710615,0.13781527524809586,12.03023474474135,1.37
0.13955781386513091,0.1378003969949349,12.030236432725998,1.38
0.13955482378648076,0.13778553352374356,12.030238120345047,1.39
0.13955183664823406,0.13777068481982305,12.030239807598575,1.4
0.13954885244747198,0.13775585086848915,12.03024149448666,1.41
0.13954587118127867,0.1377410316550724,12.030243181009382,1.42
0.1395428928467413,0.13772622716491795,12.030244867166822,1.43
0.13953991744094976,0.1377114373833855,12.030246552959055,1.44
0.13953694496099697,0.1376966622958495,12.030248238386163,1.45
0.13953397540397874,0.1376819018876989,12.030249923448222,1.46
0.13953100876699376,0.13766715614433728,12.030251608145315,1.47
0.13952804504714358,0.13765242505118266,12.030253292477516,1.48
0.13952508424153273,0.13763770859366775,12.030254976444908,1.49
0.13952212634726854,0.13762300675723974,12.030256660047565,1.5
0.1395191713614613,0.1376083195273603,12.03025834328557,1.51
0.13951621928122412,0.13759364688950562,12.030260026159002,1.52
0.13951327010367304,0.1375789888291664,12.030261708667936,1.53
0.13951032382592693,0.1375643453318477,12.03026339081245,1.54
0.1395073804451025,0.13754971638304345,12.030265072592629,1.55
0.13950443995830025,0.13753510196816648,12.030266754008547,1.56
0.13950150236264364,0.13752050207274444,12.030268435060284,1.57
0.13949856765526178,0.13750591668233414,12.030270115747918,1.58
0.13949563583328675,0.1374913457825067,12.030271796071528,1.59
0.13949270689385337,0.13747678935884744,12.03027347603119,1.6
0.13948978083409933,0.13746224739695592,12.030275155626988,1.61
0.13948685765116514,0.13744771988244603,12.030276834858997,1.62
0.13948393734219414,0.1374332068009457,12.030278513727296,1.63
0.13948101990433254,0.13741870813809726,12.030280192231963,1.64
0.13947810533472926,0.13740422387955706,12.030281870373079,1.65
0.13947519363053615,0.13738975401099568,12.030283548150718,1.66
0.13947228478890786,0.13737529851809782,12.030285225564963,1.67
0.13946937880700172,0.13736085738656234,12.030286902615892,1.68
0.13946647568197806,0.1373464306021022,12.030288579303578,1.69
0.13946357541099982,0.13733201815044435,12.030290255628106,1.7
0.13946067799123296,0.13731762001733,12.030291931589552,1.71
0.139457783419846,0.1373032361885143,12.030293607187994,1.72
0.13945489169401037,0.13728886664976642,12.030295282423513,1.73
0.13945200281090037,0.1372745113868696,12.030296957296182,1.74
0.13944911676769292,0.1372601703856211,12.030298631806083,1.75
0.13944623356156785,0.13724584363183218,12.030300305953293,1.76
0.13944335318970769,0.137231531111328,12.03030197973789,1.77
0.13944047564929776,0.1372172328099477,12.030303653159956,1.78
0.13943760093752622,0.13720294871354438,12.030305326219565,1.79
0.1394347290515839,0.13718867880798505,12.030306998916798,1.8
0.13943185998866447,0.13717442307915065,12.030308671251731,1.81
0.13942899374596432,0.13716018151293596,12.030310343224444,1.82
0.1394261303206826,0.13714595409524966,12.030312014835015,1.83
0.13942326971002122,0.13713174081201424,12.03031368608352,1.84
0.1394204119111849,0.13711754164916606,12.03031535697004,1.85
0.139417556921381,0.13710335659265532,12.03031702749465,1.86
0.13941470473781967,0.1370891856284459,12.030318697657433,1.87
0.13941185535771383,0.13707502874251565,12.030320367458465,1.88
0.13940900877827914,0.13706088592085602,12.03032203689782,1.89
0.13940616499673394,0.13704675714947231,12.030323705975581,1.9
0.13940332401029937,0.13703264241438348,12.030325374691824,1.91
0.1394004858161992,0.13701854170162225,12.030327043046631,1.92
0.13939765041166002,0.13700445499723501,12.030328711040072,1.93
0.13939481779391114,0.1369903822872819,12.03033037867223,1.94
0.13939198796018448,0.13697632355783654,12.030332045943187,1.95
0.1393891609077148,0.1369622787949864,12.030333712853011,1.96
0.13938633663373945,0.1369482479848325,12.030335379401789,1.97
0.1393835151354986,0.13693423111348937,12.030337045589595,1.98
0.1393806964102351,0.13692022816708535,12.030338711416508,1.99
0.1393778804551944,0.13690623913176214,12.030340376882606,2.0
0.13937506726762477,0.13689226399367513,12.030342041987964,2.01
0.1393722568447771,0.13687830273899315,12.030343706732664,2.02
0.13936944918390504,0.1368643553538987,12.030345371116782,2.03
0.1393666442822648,0.13685042182458765,12.030347035140396,2.04
0.13936384213711542,0.13683650213726942,12.030348698803582,2.05
0.1393610427457185,0.13682259627816687,12.030350362106422,2.06
0.1393582461053384,0.13680870423351632,12.03035202504899,2.07
0.1393554522132421,0.1367948259895676,12.030353687631365,2.08
0.1393526610666993,0.1367809615325839,12.030355349853627,2.09
0.13934987266298232,0.13676711084884174,12.03035701171585,2.1
0.1393470869993661,0.13675327392463119,12.030358673218114,2.11
0.13934430407312834,0.1367394507462555,12.030360334360497,2.12
0.13934152388154936,0.13672564130003148,12.030361995143075,2.13
0.1393387464219121,0.1367118455722891,12.030363655565925,2.14
