Time,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeOutside_0,FeBM,FeBM_0,Total_Fe___in_body,FePlasma,PDuo,PLiver,PSpleen,PRBC,PRest,PPlasma,POutside,Injected,kNTBI_Fe1Tf,kInDuo,kInLiver,kInRBC,kInRest,FePlasma_conc_,Km,Ki,TfSaturation,kFe1Tf_Fe2Tf,VDuoNTBI,VLiverNTBI,VSpleenNTBI,VRestNTBI,kDuoLoss,vRBCSpleen,kRestLoss,Total_Fe,Total_Fe_concentration,FePlasma_0,kInBM,PBM,kBMSpleen,Total_Fe__g,Total_Tf,Total_Tf_conc,Total_Tf_mg_ml,vDiet,FePlasma_conc,quantity_to_number_factor,Avogadro,Duodenum,RBC,Spleen,Liver,Plasma,RestOfBody,BoneMarrow,Duo_NTBI,Fe2Tf_BM_,RBC_Spleen,Spleen_NTBI,Liver_NTBI,NTBI_Fe1Tf,DuoLoss,Fe2Tf_Liver_,Fe2Tf_Rest_,RestLoss,Fe2Tf_Duo_,Rest_NTBI,Fe1Tf__Fe2Tf_,Fe1Tf_Liver,Fe1Tf_BM,Fe1Tf_Rest,Fe1Tf_Duo,Diet,HepcidinSynthesis,HepcidinDecay,Duo_NTBI_0,Fe2Tf_BM,RBC_Spleen_0,Spleen_NTBI_0,Liver_NTBI_0,NTBI_Fe1Tf_0,DuoLoss_0,Fe2Tf_Liver,Fe2Tf_Rest,RestLoss_0,Fe2Tf_Duo,Rest_NTBI_0,Fe1Tf_Fe2Tf,Fe1Tf_Liver_0,Fe1Tf_BM_0,Fe1Tf_Rest_0,Fe1Tf_Duo_0,Fe1Tf_Fe2Tf_0,Fe1Tf__Fe2Tf,Fe2Tf_Duo_0,Fe2Tf_Liver_0,Fe2Tf_BM_0,Fe2Tf_Rest_0,BM_RBC,BM_RBC_0,BM_Spleen,BM_Spleen_0
0.0,0.0,0.0117590568706314,0.0,0.0379799887571665,0.0,0.00394239990123767,0.0,0.00200010981212238,0.0,0.0,1.5821833083706e-05,0.0,2.30017456622937e-08,1.35248196757048e-05,9.35334724058915e-06,3.3311210465159e-08,0.0,0.0,0.0,0.000286841656341217,0.0,0.0030378361484431904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,0.0,0.0159421218669513,1e-09,47.03228241860309,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.37232434371626e+19,0.001708858821367601,2.8525191716983396e+16,15.7690636138556,0.0,0.061902954378781,0.002199922512532448,3.029739534548996e+16,3.869999999999995e-05,0.0030959999999999963,0.00377422331938439,3.6436297802463904e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451622901985027e-07,2.2610899999999996e-11,2.2610900000000006e-11,1.362111230180189e-07,2.772558643817493e-07,7.059566111427756e-07,7.46253314694632e-07,1.4092604813513565e-07,7.429316093194139e-07,1.2216440429479646e-08,5.235832460670497e-08,1.0836939020887035e-07,1.329458497690235e-07,1.213148590788347e-09,1.5873785125976858e-07,4.391967277881643e-07,3.6209398921725336e-08,1.9174158593113035e-07,7.494492061105024e-08,8.389760674190648e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.059566111427736e-07,0.0,4.029670355185728e-08,0.0
17.0,-1.8665005944178222e-31,0.011759056870631392,6.631490884112315e-30,0.03797998875716649,6.713278844387621e-31,0.0039423999012376705,-5.1702513265794354e-31,0.002000109812122381,-9.548927513767933e-32,3.300526661662519e-36,1.5821833083706295e-05,-7.328078550605629e-32,2.3001745662293693e-08,1.352481967570525e-05,9.353347240588388e-06,3.331121046515899e-08,-3.292606784477672e-47,5.175268543045065e-32,5.303050741723687e-32,0.00028684165634121697,0.0,0.003037836148443193,-6.0315322353279265e-31,3.2198967046735037e-09,-1.3212385665231177e-10,-1.4068337117790403e-25,-1.1772554014189618e-23,8.854985477722249e-25,1.0266601016186557e-22,1.9974325908387718e-23,-4.2995072128965755e-24,2.0467510611841844e-23,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,-1.68766760117074e-31,0.0159421218669513,1e-09,47.032282418603295,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324343716259e+19,0.0017088588213676004,2.8525191716983508e+16,15.7690636138556,-2.532852314798721e-24,0.061902954378781,0.002199922512532447,3.0297395345489948e+16,3.869999999999994e-05,0.003095999999999995,0.00377422331938439,3.6436297802464046e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,-2.1620623565008773e-36,-6.7497723591793226e-49,1.2326346016858078e-34,1.2707504858958738e-34,-3.6429154184645367e-35,7.36108220058616e-35,-1.939100522614389e-37,-1.2746593223242902e-49,-2.638244338831382e-49,2.398642104546924e-35,-2.953400767172212e-51,2.8639878136737776e-35,-3.409376669439883e-61,-2.836902263364537e-34,-1.5022401788138018e-33,-5.87171898016785e-34,-6.57313618962558e-36,1.451622901985027e-07,2.2610899999999996e-11,2.26109e-11,1.362111230180189e-07,2.772558643817585e-07,7.059566111427753e-07,7.462533146946326e-07,1.4092604813513573e-07,7.429316093194275e-07,1.2216440429479637e-08,5.235832460670672e-08,1.0836939020887396e-07,1.3294584976902348e-07,1.2131485907883875e-09,1.5873785125976864e-07,4.391967277881283e-07,3.6209398921722385e-08,1.9174158593111476e-07,7.494492061104413e-08,8.389760674189963e-10,4.351629645208495e-35,-3.440980044485015e-33,-8.565192168644545e-36,-3.696654435325799e-34,-1.957509390313133e-33,-7.651203318256514e-34,7.059566111427741e-07,-1.4016556024697419e-34,4.0296703551857306e-08,-8.000789199082958e-36
34.0,-1.1147638833849003e-31,0.011759056870631382,1.385247400765691e-29,0.03797998875716648,1.5178131921495257e-30,0.00394239990123767,-6.262382871006515e-31,0.002000109812122382,-9.668731364737013e-33,8.895253755198892e-36,1.5821833083706298e-05,-9.27488102964314e-33,2.300174566229369e-08,1.352481967570526e-05,9.353347240588376e-06,3.3311210465159e-08,-7.242378519014746e-47,1.3332112840855397e-31,1.076063548923534e-31,0.00028684165634121697,0.0,0.0030378361484431947,2.4599971118878055e-30,8.094935455258671e-09,-1.48235816786704e-11,-8.402287234785259e-26,-1.42593146734387e-23,2.0020341901357892e-24,2.1445829634544606e-22,5.1456260620238054e-23,-4.823814408939278e-25,4.153145647527767e-23,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,-1.8934717140625097e-32,0.0159421218669513,1e-09,47.03228241860331,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.3723243437162586e+19,0.0017088588213676002,2.852519171698351e+16,15.7690636138556,1.0330392238887598e-23,0.061902954378781,0.002199922512532447,3.0297395345489948e+16,3.869999999999994e-05,0.003095999999999995,0.00377422331938439,3.643629780246405e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,-1.2912875762597795e-36,-1.484671858565543e-48,2.574841627498796e-34,2.873054875466173e-34,-4.4124220808837966e-35,1.983886233905146e-34,-1.158124050604731e-37,-2.803725406441995e-49,-5.8030507066745775e-49,6.179189917713995e-35,-6.496265018661462e-51,7.37797630966356e-35,-1.1629694674737837e-61,-3.590563447666221e-35,-1.9013304565760077e-34,-7.431619981209612e-35,-8.319378092007573e-37,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621112301801882e-07,2.772558643817587e-07,7.059566111427752e-07,7.462533146946324e-07,1.4092604813513578e-07,7.42931609319428e-07,1.2216440429479627e-08,5.2358324606706766e-08,1.0836939020887406e-07,1.3294584976902348e-07,1.2131485907883883e-09,1.5873785125976864e-07,4.39196727788128e-07,3.6209398921722345e-08,1.917415859311145e-07,7.494492061104404e-08,8.389760674189952e-10,1.17280827912711e-34,-4.355122603774095e-34,-8.67265376625478e-37,-3.743033825724921e-35,-1.9820689194256446e-34,-7.747197723989816e-35,7.059566111427745e-07,5.716737637147786e-34,4.029670355185733e-08,3.2631705435123393e-35
51.0,3.142956749526194e-08,0.011759086711244713,4.10309192892617e-06,0.03797994923161611,4.2677638421627983e-07,0.003942500039965954,3.4884145769123414e-07,0.0020001357044995816,3.022431055983076e-09,3.7213423528154285e-12,1.582000442354613e-05,1.0447843395606702e-09,2.300174566229369e-08,1.3523959377373338e-05,9.351968827944831e-06,3.331400182069512e-08,1.688686370987679e-13,4.756943752656586e-08,2.0856950365325446e-08,0.00028684142865596947,0.0,0.0030378295470211538,3.416177281141516e-07,2825626817400544.0,3187312980213.199,0.023689344236592993,7.943046950051588,0.5629289013712484,63.52237905950022,18.359770909110125,0.10371991474823297,8.049891915501496,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,4.07127447517076e-09,0.0159421218669513,1e-09,47.03743870094277,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324389026673e+19,0.0017088588540060973,2.852513395081412e+16,15.7690636138556,1.4345728741399415,0.061902954378781,0.0021999225545500573,3.0297395355768e+16,3.8700000013128474e-05,0.0030960000010502777,0.00377422331938439,3.643622401556818e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,3.640638243923944e-13,3.4617703650342367e-15,7.62666069195565e-11,8.07819754832724e-11,2.457856115149967e-11,8.298657673553689e-11,3.265206072683623e-14,6.537372866413761e-16,1.353082086607772e-15,2.2047562322959014e-11,1.5147170464144714e-17,2.6324796640919283e-11,5.480597441426244e-15,4.044649681576533e-12,2.1417851927280012e-11,8.37147144973428e-12,9.371501281400342e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621116740161665e-07,2.7723822845289887e-07,7.059558764578922e-07,7.462524951004101e-07,1.4092492919191287e-07,7.429079902764998e-07,1.2216471430781784e-08,5.235499415348066e-08,1.0836249695573918e-07,1.3294574424108485e-07,1.2130714237921507e-09,1.5873726220416548e-07,4.391688005318281e-07,3.6204062704429754e-08,1.9171332877145364e-07,7.493387589908345e-08,8.388524266314553e-10,4.905737432117791e-11,4.9063111058308636e-11,2.711058678961447e-13,1.1700668114253537e-11,6.195917986737684e-11,2.4217624954631383e-11,7.059550770516303e-07,7.938785433485332e-11,4.0296615984413274e-08,4.531537464563284e-12
68.0,2.6543110566070517e-08,0.011759074126795147,4.079180582975381e-06,0.037979941684547866,4.223739528951023e-07,0.003942498307136896,2.5955372131898304e-07,0.0020001400245399942,2.728979087472756e-09,3.360313998469746e-12,1.5820171649262073e-05,9.4341254311579e-10,2.300174566229369e-08,1.3524055090776948e-05,9.352100743791335e-06,3.3313767385206e-08,1.376681603666442e-13,3.739751519940172e-08,3.767336160769558e-08,0.0002868415294785334,0.0,0.003037832173538771,3.078789658922147e-07,2626176321130026.0,2877882476239.501,0.02000628495458565,5.909983888216892,0.5571219825288579,63.15219345127614,14.433843394669788,0.09365058497362516,14.54030832521574,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,3.676027280907749e-09,0.0159421218669513,1e-09,47.03696713055368,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324451879706e+19,0.0017088588992810866,2.8525157168052424e+16,15.7690636138556,1.2928919568238622,0.061902954378781,0.002199922612835427,3.029739535576849e+16,3.87000000131291e-05,0.003096000001050328,0.00377422331938439,3.643625367181791e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,3.0746183319320385e-13,2.8221673719513125e-15,7.58221525290297e-11,7.994868998557265e-11,1.828764064911717e-11,7.493637423189289e-11,2.757553880476139e-14,5.329515957564181e-16,1.1030841776700254e-15,1.7333062780533167e-11,1.2348551681264122e-17,2.069569548477761e-11,4.468719869375388e-15,3.6522113680543036e-12,1.9339752128452832e-11,7.559216644973866e-12,8.462217054685644e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621110753691324e-07,2.7724019055687415e-07,7.059557361760518e-07,7.462523973494474e-07,1.409259009303544e-07,7.429106151951475e-07,1.2216458356843955e-08,5.2355364686587614e-08,1.0836326387192976e-07,1.329457909704951e-07,1.2130800090881839e-09,1.587374165054302e-07,4.3917190476634894e-07,3.620457338722461e-08,1.9171603301764138e-07,7.49349328920924e-08,8.388642592123787e-10,4.429866734244951e-11,4.4302375999925515e-11,2.447838280761344e-13,1.0564634230464307e-11,5.594347828061134e-11,2.1866302597248545e-11,7.059556874227581e-07,7.154737147847658e-11,4.029665082500263e-08,4.083994926707603e-12
85.0,2.446911745940876e-08,0.011759072417294524,3.949918022926369e-06,0.03797994325555628,4.0817633471585214e-07,0.003942495100194032,2.165029861812465e-07,0.0020001379304024794,2.5252754257475905e-09,3.109602469310514e-12,1.5820292268107774e-05,8.730241204404074e-10,2.300174566229369e-08,1.352411617421508e-05,9.35219315337887e-06,3.331358854509595e-08,1.1788230977882857e-13,3.170321802486789e-08,5.141597656525134e-08,0.00028684161143360966,0.0,0.003037833131482759,2.846419201103626e-07,2463182485297022.0,2663074438308.12,0.018443058331901838,4.929727663235894,0.5383949631826246,61.151003743644196,12.236087922903925,0.08666041126938236,19.844370669277033,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,3.401644913276866e-09,0.0159421218669513,1e-09,47.03662700283406,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324473533405e+19,0.0017088589148789182,2.8525165540124604e+16,15.7690636138556,1.1953114368145081,0.061902954378781,0.0021999226329155065,3.029739535576936e+16,3.8700000013130216e-05,0.0030960000010504174,0.00377422331938439,3.643626436577987e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,2.834377952619537e-13,2.416561734405754e-15,7.341947254343804e-11,7.726137367718328e-11,1.5254409579057346e-11,6.934593347744764e-11,2.5420875083220573e-14,4.563550855968377e-16,9.44547456709739e-16,1.4693860419334942e-11,1.0573801456588282e-17,1.7544491112109943e-11,3.826773333531394e-15,3.3797182796908474e-12,1.789680475915165e-11,6.995220183209734e-12,7.830847337203589e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621110633894298e-07,2.7724144275408236e-07,7.059557653773184e-07,7.462524434901433e-07,1.4092610796335693e-07,7.429122911828381e-07,1.2216456580850119e-08,5.235560115750246e-08,1.0836375331098338e-07,1.3294582895517067e-07,1.2130854881473261e-09,1.5873751675406554e-07,4.391738866397166e-07,3.620493113034408e-08,1.9171792739410505e-07,7.493567333602368e-08,8.388725481628846e-10,4.09939685874098e-11,4.099673625383915e-11,2.265120273360308e-13,9.776040910928988e-12,5.176759748045605e-11,2.0234100310357806e-11,7.059559100374281e-07,6.614736130955006e-11,4.0296663532068784e-08,3.775756990381742e-12
102.0,2.2877093192509393e-08,0.011759071375615097,3.779781410632468e-06,0.03797994671183215,3.902374014301606e-07,0.003942491131436234,1.927777446954838e-07,0.0020001350250007256,2.365016374688056e-09,2.9123055999595203e-12,1.5820389226329838e-05,8.176364165866138e-10,2.300174566229369e-08,1.3524161793481866e-05,9.35226623713507e-06,3.3313440526595304e-08,1.0339462710151599e-13,2.824270435849279e-08,6.3377199351224e-08,0.00028684165106368953,0.0,0.0030378334872868265,2.6646163018338015e-07,2321316793129980.5,2494072101152.2627,0.017243105106415225,4.389508882274586,0.5147330540898083,58.517018796380086,10.900477466988615,0.08116082333720348,24.460891729057156,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,3.1857718861288317e-09,0.0159421218669513,1e-09,47.036353601679274,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.3723244680715256e+19,0.0017088589109445567,2.8525168605266064e+16,15.7690636138556,1.1189660114256545,0.061902954378781,0.0021999226278505532,3.0297395355771284e+16,3.870000001313267e-05,0.0030960000010506134,0.00377422331938439,3.643626828100008e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,2.6499662211906776e-13,2.119567387723089e-15,7.02570422695836e-11,7.38658965440491e-11,1.3582792052245006e-11,6.494649722276146e-11,2.3766926995986106e-14,4.0026925150765684e-16,8.284630005080588e-16,1.308997576784526e-11,9.274286029011641e-18,1.5629453756313784e-11,3.3565938548902817e-15,3.16529713049014e-12,1.6761368866007026e-11,6.551418946991602e-12,7.334030991489683e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621110722298075e-07,2.7724237793913826e-07,7.05955829621171e-07,7.462525144264465e-07,1.4092611241982837e-07,7.429135433696326e-07,1.2216455498653237e-08,5.2355777762324995e-08,1.0836411884133733e-07,1.3294584732298627e-07,1.2130895801020093e-09,1.5873757214530007e-07,4.3917536726610866e-07,3.620521405781537e-08,1.917194255952259e-07,7.493625892919856e-08,8.388791036259494e-10,3.8393298957887156e-11,3.839558930847673e-11,2.1213711908470722e-13,9.155633717507362e-12,4.848232175834594e-11,1.8950003660258187e-11,7.059559927220173e-07,6.192248042747123e-11,4.029666825178714e-08,3.5345965992757666e-12
119.0,2.1532010912481724e-08,0.011759070503767887,3.5971870589600677e-06,0.03797995000074916,3.712260554474835e-07,0.003942486851433098,1.773831355233308e-07,0.002000132576049151,2.2277913484161367e-09,2.743337369082181e-12,1.582047296398719e-05,7.702034541701876e-10,2.300174566229369e-08,1.352420001243675e-05,9.352328950174843e-06,3.331331125164871e-08,9.174396350125484e-14,2.5899476904091742e-08,7.420149359432409e-08,0.00028684166428904123,0.0,0.0030378336529324045,2.509479454231497e-07,2192935604810549.0,2349356820692.113,0.016229278964425827,4.038976854798831,0.4896566053840768,55.69016825976696,9.99609176289626,0.07645157242733852,28.638606936329314,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,3.000921627882409e-09,0.0159421218669513,1e-09,47.03611748361906,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.3723244517808505e+19,0.0017088588992098782,2.8525170011823292e+16,15.7690636138556,1.0538185980936738,0.061902954378781,0.002199922612743756,3.02973953557812e+16,3.870000001314534e-05,0.0030960000010516273,0.00377422331938439,3.6436270077648405e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,2.494158924767201e-13,1.8807313156300942e-15,6.686305259400381e-11,7.026742547971656e-11,1.249812649938428e-11,6.117870867778653e-11,2.2369526020084172e-14,3.5516630438579757e-16,7.351105314798026e-16,1.2003932795213428e-11,8.22924539502852e-18,1.4332718622252534e-11,2.9784225068722146e-15,2.981670989602057e-12,1.5789003443747306e-11,6.171356119085505e-12,6.908567045262204e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.362111080249264e-07,2.7724316141940836e-07,7.059558907542252e-07,7.462525783754641e-07,1.40926080020238e-07,7.429145926878492e-07,1.2216454592894415e-08,5.2355925718489585e-08,1.083644250757223e-07,1.3294585345269435e-07,1.2130930082638903e-09,1.5873760225419603e-07,4.3917660796348554e-07,3.6205456837369716e-08,1.917207111989136e-07,7.493676142564888e-08,8.388847288570172e-10,3.6166011572727036e-11,3.6168032823300035e-11,1.9982831562304502e-13,8.624397616621282e-12,4.566923853904256e-11,1.7850470152599115e-11,7.059560312160588e-07,5.831728653797124e-11,4.029667044906521e-08,3.3288085563293613e-12
136.0,2.033094102590125e-08,0.011759069729797114,3.414571696379617e-06,0.037979952748222925,3.523082110652639e-07,0.003942482518748751,1.657702846443183e-07,0.0020001306751450143,2.104349045214689e-09,2.591326684769609e-12,1.582054847269698e-05,7.275314538207032e-10,2.300174566229369e-08,1.3524234179113678e-05,9.35238539898792e-06,3.331319432213024e-08,8.185833638504678e-14,2.4126997534901416e-08,8.421370915442016e-08,0.00028684166567795853,0.0,0.0030378337659569894,2.3701877232016644e-07,2074186049186173.0,2219175030704.2925,0.015323998992001778,3.77455467182083,0.4647034876665832,52.86299244093043,9.311990439619427,0.07221526295816118,32.50289446071582,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,2.8346355423929314e-09,0.0159421218669513,1e-09,47.03590457118884,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324433329427e+19,0.0017088588859187452,2.8525170969232108e+16,15.7690636138556,0.9953251059583291,0.061902954378781,0.0021999225956332363,3.029739535578951e+16,3.870000001315595e-05,0.003096000001052476,0.00377422331938439,3.6436271300582614e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,2.3550332493419533e-13,1.678078107914251e-15,6.346867237619559e-11,6.668664429505567e-11,1.1679912758615377e-11,5.7789019601437644e-11,2.1121738983889285e-14,3.1689630257416205e-16,6.55900648604975e-16,1.1182421097990635e-11,7.342524914264556e-18,1.335183354807791e-11,2.6575140247549074e-15,2.8164758521076047e-12,1.491423670929337e-11,5.829441123710505e-12,6.525807952487838e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621110877121878e-07,2.772438618288609e-07,7.05955941823152e-07,7.462526308209427e-07,1.4092605222732806e-07,7.429155308680221e-07,1.2216453788819058e-08,5.235605798716334e-08,1.0836469884069907e-07,1.3294585409643206e-07,1.2130960729447482e-09,1.5873762034606034e-07,4.391777172303683e-07,3.620567536636675e-08,1.9172186838731524e-07,7.493721372916182e-08,8.388897921997957e-10,3.416222794519698e-11,3.416407573802983e-11,1.8875579415782252e-13,8.146518255846447e-12,4.3138698147670736e-11,1.6861372519900196e-11,7.05956057481614e-07,5.508031411441162e-11,4.029667194832915e-08,3.1440389598713454e-12
153.0,1.9226193113357627e-08,0.01175906902230172,3.237239537925886e-06,0.03797995502397218,3.3397860629902227e-07,0.003942478270266279,1.5603024624782783e-07,0.002000129175334589,1.990378428965382e-09,2.45097413024408e-12,1.5820618198903046e-05,6.881320553098826e-10,2.300174566229369e-08,1.3524265711317293e-05,9.352437519224288e-06,3.3313086328294713e-08,7.323145768952419e-14,2.2660316778101906e-08,9.35829130804636e-08,0.000286841663109812,0.0,0.003037833867472014,2.2417080078516015e-07,1963062912044957.8,2098981567343.2515,0.014491319585934585,3.5527760369341848,0.4405262729582817,50.11760901207673,8.74591431823159,0.0683039885240238,36.119006961243656,3073000000000000.0,1084322005.0,0.0689984226081531,2.97790545667672,1.08447580176706,6.16356235352873,2.681107921320888e-09,0.0159421218669513,1e-09,47.0357079649288,1084322005.0,0.200241893786814,0.0261147638001175,1.342204923,0.0109451335200198,0.0270113302698216,0.0235286,0.023533240736163,2.372324416145233e+19,0.0017088588735404374,2.8525171835121896e+16,15.7690636138556,0.9413719591073457,0.061902954378781,0.0021999225796978544,3.029739535579296e+16,3.8700000013160356e-05,0.0030960000010528286,0.00377422331938439,3.643627240661613e-05,6.02214179e+23,6.02214179e+23,3.84615e-05,0.00079,6.73077e-05,0.001161905,0.0013,0.019694766,0.000214286,2.2270649914679277e-13,1.5012289692939262e-15,6.017249421171397e-11,6.321719763904694e-11,1.0993651904667133e-11,5.46592666751657e-11,1.997402048812386e-14,2.834992646902317e-16,5.867766524219382e-16,1.0502641452175757e-11,6.568711585634735e-18,1.254017640286372e-11,2.3774540947787175e-15,2.6639498631479055e-12,1.410655760138916e-11,5.513748279473644e-12,6.172403427123473e-14,1.451622901985027e-07,2.2610899999999996e-11,2.2610899999999996e-11,1.3621110948702886e-07,2.7724450823218296e-07,7.059559841238552e-07,7.462526739689581e-07,1.4092603483475898e-07,7.429163967592536e-07,1.2216453053804726e-08,5.2356180057060904e-08,1.0836495149661311e-07,1.3294585290614322e-07,1.2130989013187523e-09,1.5873763329574904e-07,4.3917874101657546e-07,3.6205877138243914e-08,1.9172293684083495e-07,7.493763134938658e-08,8.388944672781197e-10,3.231209868028738e-11,3.231381862567192e-11,1.7853286358947685e-13,7.705306419807943e-12,4.0802325280601405e-11,1.594816802026069e-11,7.059560810724856e-07,5.2094599940999065e-11,4.0296673294919507e-08,2.9736114335367954e-12
