mw168e0d8a_b9f7_4d4c_b437_a81206c5d381,mw40a96ef6_32da_46d1_9712_4f53f60bad43,mw447078ee_8bc8_4358_abcd_ade10dba93b0,mwd805cc43_4a96_472f_a894_c119a6aa895f,mwe1a0a651_d2d5_4f75_8d45_9336c60eb9a6,Time
0.0,7.503099093355049e-06,0.00015142807241372291,0.031730703893920104,7.503099093355049e-08,0.54
0.0,7.503151233527643e-06,0.0001514280724109751,0.031730702686085285,7.503151233527643e-08,0.55
0.0,7.5032031835619545e-06,0.00015142807240822384,0.03173070147832677,7.503203183561955e-08,0.56
0.0,7.503254943457983e-06,0.00015142807240547257,0.03173070027064454,7.503254943457982e-08,0.5700000000000001
0.0,7.503306513215728e-06,0.00015142807240272477,0.03173069906303861,7.503306513215729e-08,0.58
0.0,7.503357892835191e-06,0.00015142807239997697,0.03173069785550898,7.503357892835191e-08,0.59
0.0,7.50340908231637e-06,0.0001514280723972257,0.03173069664805565,7.50340908231637e-08,0.6
0.0,7.503460081659266e-06,0.0001514280723944779,0.03173069544067861,7.503460081659266e-08,0.61
0.0,7.503510890863879e-06,0.0001514280723917301,0.03173069423337787,7.50351089086388e-08,0.62
0.0,7.5035615099302095e-06,0.0001514280723889823,0.031730693026153424,7.50356150993021e-08,0.63
0.0,7.503611938858257e-06,0.00015142807238623102,0.03173069181900528,7.503611938858258e-08,0.64
0.0,7.503662177648022e-06,0.00015142807238348668,0.031730690611933426,7.503662177648023e-08,0.65
0.0,7.503712226299503e-06,0.0001514280723807354,0.031730689404937874,7.503712226299503e-08,0.66
0.0,7.503762084812701e-06,0.00015142807237799108,0.031730688198018615,7.503762084812701e-08,0.67
0.0,7.503811753187617e-06,0.00015142807237524328,0.031730686991175656,7.503811753187617e-08,0.68
0.0,7.503861231424249e-06,0.00015142807237249548,0.03173068578440899,7.50386123142425e-08,0.6900000000000001
0.0,7.503910519522599e-06,0.00015142807236974767,0.031730684577718625,7.503910519522599e-08,0.7000000000000001
0.0,7.503959617482665e-06,0.00015142807236699987,0.03173068337110455,7.503959617482665e-08,0.71
0.0,7.504008525304449e-06,0.00015142807236425554,0.03173068216456678,7.50400852530445e-08,0.72
0.0,7.504057242987949e-06,0.00015142807236150774,0.0317306809581053,7.504057242987949e-08,0.73
0.0,7.504105770533167e-06,0.0001514280723587634,0.03173067975172012,7.504105770533167e-08,0.74
0.0,7.504154107940101e-06,0.0001514280723560156,0.03173067854541124,7.504154107940101e-08,0.75
0.0,7.5042022552087524e-06,0.0001514280723532678,0.031730677339178656,7.504202255208753e-08,0.76
0.0,7.504250212339121e-06,0.00015142807235052347,0.03173067613302236,7.50425021233912e-08,0.77
0.0,7.504297979331207e-06,0.00015142807234777567,0.03173067492694237,7.504297979331206e-08,0.78
0.0,7.5043459253671735e-06,0.00015142807234503133,0.03173067372079075,7.504345925367173e-08,0.79
0.0,7.504393714157184e-06,0.00015142807234228353,0.03173067251470225,7.504393714157185e-08,0.8
0.0,7.504441332697106e-06,0.0001514280723395392,0.03173067130868207,7.504441332697106e-08,0.81
0.0,7.504488780986937e-06,0.00015142807233679487,0.031730670102730216,7.504488780986937e-08,0.8200000000000001
0.0,7.5045360590266785e-06,0.00015142807233405053,0.0317306688968467,7.504536059026678e-08,0.8300000000000001
0.0,7.504583166816331e-06,0.0001514280723313062,0.0317306676910315,7.504583166816331e-08,0.84
0.0,7.504630104355894e-06,0.0001514280723285584,0.031730666485284637,7.504630104355894e-08,0.85
0.0,7.504676871645366e-06,0.00015142807232581407,0.03173066527960609,7.504676871645366e-08,0.86
0.0,7.504723468684749e-06,0.00015142807232306973,0.031730664073995885,7.504723468684749e-08,0.87
0.0,7.504769895474043e-06,0.0001514280723203254,0.031730662868454,7.504769895474043e-08,0.88
0.0,7.5048161520132474e-06,0.00015142807231758107,0.03173066166298045,7.504816152013248e-08,0.89
0.0,7.5048622383023615e-06,0.00015142807231483674,0.03173066045757522,7.504862238302362e-08,0.9
0.0,7.504908154341386e-06,0.0001514280723120924,0.03173065925223833,7.504908154341386e-08,0.91
0.0,7.504953900130321e-06,0.00015142807230934807,0.03173065804696975,7.504953900130321e-08,0.92
0.0,7.504999475669167e-06,0.00015142807230660374,0.031730656841769504,7.504999475669167e-08,0.93
0.0,7.505044880957923e-06,0.00015142807230386288,0.03173065563663759,7.505044880957923e-08,0.9400000000000001
0.0,7.505090115996589e-06,0.00015142807230111507,0.031730654431574,7.505090115996589e-08,0.9500000000000001
0.0,7.505135180785165e-06,0.0001514280722983742,0.031730653226578746,7.505135180785166e-08,0.96
0.0,7.5051800753236525e-06,0.00015142807229562988,0.03173065202165181,7.505180075323652e-08,0.97
0.0,7.5052247996120495e-06,0.00015142807229288902,0.03173065081679321,7.50522479961205e-08,0.98
0.0,7.505269353650357e-06,0.00015142807229014468,0.03173064961200293,7.505269353650358e-08,0.99
0.0,7.505313737438575e-06,0.00015142807228740382,0.03173064840728098,7.505313737438575e-08,1.0
0.0,7.505357950976704e-06,0.0001514280722846595,0.03173064720262736,7.505357950976703e-08,1.01
0.0,7.505401994264742e-06,0.00015142807228191862,0.03173064599804207,7.505401994264742e-08,1.02
0.0,7.505445867302691e-06,0.0001514280722791743,0.0317306447935251,7.505445867302691e-08,1.03
0.0,7.505489570090551e-06,0.00015142807227643343,0.031730643589076464,7.50548957009055e-08,1.04
0.0,7.505533102628321e-06,0.0001514280722736891,0.03173064238469616,7.505533102628321e-08,1.05
0.0,7.505576464916001e-06,0.00015142807227094823,0.03173064118038418,7.505576464916001e-08,1.06
0.0,7.505619656953591e-06,0.00015142807226821084,0.03173063997614052,7.505619656953592e-08,1.07
0.0,7.505662678741092e-06,0.0001514280722654665,0.0317306387719652,7.505662678741092e-08,1.08
0.0,7.505705530278504e-06,0.00015142807226272564,0.0317306375678582,7.505705530278504e-08,1.09
0.0,7.505748211565825e-06,0.00015142807225998478,0.03173063636381953,7.505748211565826e-08,1.1
0.0,7.505790722603057e-06,0.00015142807225724392,0.03173063515984918,7.505790722603057e-08,1.11
0.0,7.5058330633902e-06,0.00015142807225450305,0.03173063395594717,7.5058330633902e-08,1.12
0.0,7.505875233927252e-06,0.0001514280722517622,0.031730632752113484,7.505875233927252e-08,1.1300000000000001
0.0,7.5059172342142155e-06,0.00015142807224902133,0.03173063154834812,7.505917234214215e-08,1.1400000000000001
0.0,7.505959064251089e-06,0.00015142807224628047,0.03173063034465109,7.505959064251089e-08,1.1500000000000001
0.0,7.506000899825592e-06,0.0001514280722435396,0.03173062914095192,7.506000899825592e-08,1.16
0.0,7.506042784669907e-06,0.0001514280722408022,0.03173062793723309,7.506042784669907e-08,1.17
0.0,7.506084519316817e-06,0.00015142807223805788,0.03173062673357454,7.506084519316817e-08,1.18
0.0,7.5061261037663195e-06,0.00015142807223532048,0.031730625529976283,7.50612610376632e-08,1.19
0.0,7.506167538018415e-06,0.00015142807223257962,0.03173062432643831,7.506167538018415e-08,1.2
0.0,7.506208822073104e-06,0.00015142807222983876,0.031730623122960634,7.506208822073104e-08,1.21
0.0,7.506249955930387e-06,0.0001514280722270979,0.03173062191954325,7.506249955930387e-08,1.22
0.0,7.506290939590262e-06,0.0001514280722243605,0.031730620716186146,7.506290939590262e-08,1.23
0.0,7.506331773052732e-06,0.00015142807222161964,0.03173061951288934,7.506331773052731e-08,1.24
0.0,7.506372456317793e-06,0.00015142807221888224,0.03173061830965282,7.506372456317793e-08,1.25
0.0,7.5064129893854485e-06,0.00015142807221614485,0.03173061710647659,7.506412989385449e-08,1.26
0.0,7.506453372255697e-06,0.00015142807221340399,0.03173061590336065,7.506453372255697e-08,1.27
0.0,7.50649360492854e-06,0.0001514280722106666,0.03173061470030499,7.50649360492854e-08,1.28
0.0,7.5065336874039745e-06,0.00015142807220792573,0.031730613497309636,7.506533687403975e-08,1.29
0.0,7.5065736196820025e-06,0.00015142807220518834,0.03173061229437456,7.506573619682003e-08,1.3
0.0,7.5066134017626245e-06,0.00015142807220244747,0.03173061109149978,7.506613401762624e-08,1.31
0.0,7.50665303364584e-06,0.00015142807219971008,0.031730609888685285,7.50665303364584e-08,1.32
0.0,7.506692515331648e-06,0.00015142807219697269,0.03173060868593108,7.506692515331648e-08,1.33
0.0,7.506731846820049e-06,0.0001514280721942353,0.031730607483237167,7.506731846820049e-08,1.34
0.0,7.506771028111044e-06,0.0001514280721914979,0.03173060628060355,7.506771028111044e-08,1.35
0.0,7.506810059204632e-06,0.00015142807218875703,0.03173060507803021,7.506810059204632e-08,1.36
0.0,7.506848940100813e-06,0.00015142807218601964,0.03173060387551717,7.506848940100813e-08,1.37
0.0,7.506887670799588e-06,0.00015142807218328225,0.03173060267306441,7.506887670799587e-08,1.3800000000000001
0.0,7.506926251300956e-06,0.00015142807218054485,0.03173060147067195,7.506926251300956e-08,1.3900000000000001
0.0,7.506964681604917e-06,0.00015142807217780746,0.03173060026833977,7.506964681604917e-08,1.4000000000000001
0.0,7.507002961711471e-06,0.00015142807217507007,0.031730599066067885,7.50700296171147e-08,1.41
0.0,7.507041091620618e-06,0.00015142807217233614,0.03173059786385629,7.507041091620619e-08,1.42
0.0,7.507079071332359e-06,0.00015142807216959875,0.03173059666170498,7.50707907133236e-08,1.43
0.0,7.507116900846693e-06,0.00015142807216686135,0.03173059545961396,7.507116900846693e-08,1.44
0.0,7.50715458016362e-06,0.00015142807216412396,0.03173059425758323,7.50715458016362e-08,1.45
0.0,7.507192109283141e-06,0.00015142807216139004,0.031730593055612794,7.507192109283141e-08,1.46
0.0,7.507229488205255e-06,0.00015142807215865264,0.031730591853702646,7.507229488205255e-08,1.47
0.0,7.507266716929962e-06,0.00015142807215591525,0.03173059065185279,7.507266716929962e-08,1.48
0.0,7.507303795457263e-06,0.00015142807215318133,0.03173058945006322,7.507303795457262e-08,1.49
0.0,7.507340723787156e-06,0.00015142807215044393,0.03173058824833394,7.507340723787156e-08,1.5
0.0,7.507377501919643e-06,0.00015142807214770654,0.03173058704666495,7.507377501919643e-08,1.51
0.0,7.5074141298547225e-06,0.00015142807214497261,0.03173058584505625,7.507414129854723e-08,1.52
0.0,7.507450607592396e-06,0.00015142807214223522,0.031730584643507836,7.507450607592395e-08,1.53
0.0,7.507487196582079e-06,0.0001514280721395013,0.03173058344191489,7.507487196582079e-08,1.54
0.0,7.507523664420585e-06,0.0001514280721367639,0.03173058224037059,7.507523664420585e-08,1.55
0.0,7.507560000462866e-06,0.00015142807213402998,0.031730581038879206,7.507560000462866e-08,1.56
0.0,7.507596205007189e-06,0.00015142807213129605,0.03173057983744061,7.507596205007189e-08,1.57
0.0,7.507632278351824e-06,0.00015142807212856213,0.03173057863605469,7.507632278351824e-08,1.58
0.0,7.5076682207950375e-06,0.00015142807212582474,0.03173057743472132,7.507668220795038e-08,1.59
0.0,7.507704032635098e-06,0.0001514280721230908,0.03173057623344038,7.507704032635099e-08,1.6
0.0,7.507739714170274e-06,0.0001514280721203569,0.03173057503221176,7.507739714170274e-08,1.61
0.0,7.507775265698833e-06,0.00015142807211762296,0.03173057383103533,7.507775265698834e-08,1.62
0.0,7.507810687519045e-06,0.00015142807211488557,0.03173057262991098,7.507810687519045e-08,1.6300000000000001
0.0,7.507845979929175e-06,0.00015142807211215165,0.03173057142883858,7.507845979929175e-08,1.6400000000000001
0.0,7.507881143227494e-06,0.00015142807210941772,0.03173057022781802,7.507881143227494e-08,1.6500000000000001
0.0,7.5079161777122694e-06,0.0001514280721066838,0.031730569026849176,7.50791617771227e-08,1.6600000000000001
0.0,7.507951083681769e-06,0.00015142807210394987,0.03173056782593193,7.50795108368177e-08,1.67
0.0,7.5079858614342605e-06,0.00015142807210121595,0.03173056662506615,7.50798586143426e-08,1.68
0.0,7.5080205112680126e-06,0.00015142807209848202,0.03173056542425174,7.508020511268013e-08,1.69
0.0,7.5080550334812934e-06,0.0001514280720957481,0.031730564223488564,7.508055033481294e-08,1.7
0.0,7.508089428372371e-06,0.00015142807209301418,0.0317305630227765,7.508089428372371e-08,1.71
0.0,7.5081236962395135e-06,0.00015142807209028025,0.03173056182211544,7.508123696239513e-08,1.72
0.0,7.50815783738099e-06,0.0001514280720875498,0.03173056062150526,7.50815783738099e-08,1.73
0.0,7.508191852095067e-06,0.00015142807208481587,0.03173055942094584,7.508191852095066e-08,1.74
0.0,7.508225740680014e-06,0.00015142807208208195,0.03173055822043706,7.508225740680015e-08,1.75
0.0,7.508259503434098e-06,0.00015142807207934803,0.0317305570199788,7.508259503434099e-08,1.76
0.0,7.508293140655589e-06,0.00015142807207661757,0.03173055581957094,7.50829314065559e-08,1.77
0.0,7.508326652642753e-06,0.00015142807207388365,0.031730554619213355,7.508326652642753e-08,1.78
0.0,7.508360039693859e-06,0.00015142807207114972,0.031730553418905946,7.50836003969386e-08,1.79
0.0,7.5083933021071755e-06,0.0001514280720684158,0.03173055221864857,7.508393302107175e-08,1.8
0.0,7.5084264401809705e-06,0.0001514280720656888,0.03173055101844111,7.508426440180971e-08,1.81
0.0,7.508459454213512e-06,0.0001514280720629549,0.031730549818283466,7.508459454213512e-08,1.82
0.0,7.5084923445030685e-06,0.00015142807206022096,0.031730548618175494,7.508492344503069e-08,1.83
0.0,7.508525111347907e-06,0.0001514280720574905,0.03173054741811709,7.508525111347907e-08,1.84
0.0,7.508557755046298e-06,0.00015142807205476005,0.03173054621810813,7.508557755046297e-08,1.85
0.0,7.508590275896507e-06,0.00015142807205202613,0.031730545018148495,7.508590275896507e-08,1.86
0.0,7.508622674196804e-06,0.00015142807204929568,0.03173054381823807,7.508622674196804e-08,1.87
0.0,7.508654950245456e-06,0.00015142807204656175,0.031730542618376725,7.508654950245455e-08,1.8800000000000001
0.0,7.508687104340732e-06,0.0001514280720438313,0.031730541418564344,7.508687104340733e-08,1.8900000000000001
0.0,7.5087191367809e-06,0.00015142807204110084,0.03173054021880081,7.5087191367809e-08,1.9000000000000001
0.0,7.508751047864227e-06,0.00015142807203836692,0.031730539019086006,7.508751047864226e-08,1.9100000000000001
0.0,7.5087828378889826e-06,0.00015142807203563646,0.0317305378194198,7.508782837888983e-08,1.92
0.0,7.508814507153434e-06,0.000151428072032906,0.03173053661980209,7.508814507153434e-08,1.93
0.0,7.508846055955851e-06,0.00015142807203017555,0.03173053542023275,7.50884605595585e-08,1.94
0.0,7.5088774845945e-06,0.0001514280720274451,0.03173053422071165,7.508877484594499e-08,1.95
0.0,7.50890879336765e-06,0.00015142807202471464,0.03173053302123868,7.508908793367649e-08,1.96
0.0,7.508939982573568e-06,0.0001514280720219842,0.03173053182181372,7.508939982573568e-08,1.97
0.0,7.508971052510524e-06,0.00015142807201925373,0.03173053062243665,7.508971052510524e-08,1.98
0.0,7.509002003476784e-06,0.00015142807201652328,0.031730529423107355,7.509002003476784e-08,1.99
0.0,7.509032835770618e-06,0.00015142807201378936,0.0317305282238257,7.509032835770619e-08,2.0
0.0,7.509063549690294e-06,0.00015142807201106237,0.03173052702459159,7.509063549690294e-08,2.0100000000000002
0.0,7.509094145534079e-06,0.00015142807200833192,0.03173052582540488,7.509094145534079e-08,2.02
0.0,7.509124623600242e-06,0.00015142807200560146,0.031730524626265466,7.509124623600242e-08,2.0300000000000002
0.0,7.5091550646505625e-06,0.000151428072002871,0.031730523427140916,7.509155064650563e-08,2.04
0.0,7.509185409998868e-06,0.00015142807200014055,0.031730522228054794,7.509185409998867e-08,2.05
0.0,7.509215644315491e-06,0.0001514280719974101,0.031730521029013255,7.509215644315491e-08,2.06
0.0,7.5092457680113105e-06,0.0001514280719946831,0.03173051983001614,7.50924576801131e-08,2.07
0.0,7.509275781497208e-06,0.00015142807199195266,0.03173051863106327,7.509275781497208e-08,2.08
0.0,7.5093056851840615e-06,0.0001514280719892222,0.03173051743215449,7.509305685184061e-08,2.09
0.0,7.509335479482753e-06,0.00015142807198649175,0.03173051623328964,7.509335479482752e-08,2.1
0.0,7.50936516480416e-06,0.00015142807198376476,0.03173051503446855,7.50936516480416e-08,2.11
0.0,7.509394741559164e-06,0.0001514280719810343,0.031730513835691046,7.509394741559164e-08,2.12
0.0,7.509424210158643e-06,0.00015142807197830732,0.031730512636956976,7.509424210158644e-08,2.13
0.0,7.509453571013479e-06,0.00015142807197557687,0.031730511438266176,7.509453571013479e-08,2.14
0.0,7.509482824534551e-06,0.0001514280719728464,0.031730510239618474,7.509482824534551e-08,2.15
0.0,7.509511971132738e-06,0.00015142807197011943,0.0317305090410137,7.509511971132738e-08,2.16
0.0,7.50954101121892e-06,0.00015142807196739244,0.03173050784245171,7.50954101121892e-08,2.17
0.0,7.509569945203979e-06,0.000151428071964662,0.031730506643932316,7.509569945203978e-08,2.18
0.0,7.509598773498791e-06,0.00015142807196193153,0.031730505445455366,7.509598773498791e-08,2.19
0.0,7.5096274965142395e-06,0.00015142807195920455,0.031730504247020695,7.509627496514239e-08,2.2
0.0,7.509656114661202e-06,0.00015142807195647756,0.031730503048628136,7.509656114661202e-08,2.21
0.0,7.509684628350559e-06,0.0001514280719537471,0.031730501850277516,7.509684628350559e-08,2.22
0.0,7.50971303799319e-06,0.00015142807195102012,0.03173050065196868,7.50971303799319e-08,2.23
0.0,7.509741343999976e-06,0.00015142807194829314,0.03173049945370147,7.509741343999975e-08,2.24
0.0,7.509769546781796e-06,0.00015142807194556615,0.031730498255475706,7.509769546781796e-08,2.25
0.0,7.509797646749529e-06,0.0001514280719428357,0.03173049705729123,7.509797646749529e-08,2.2600000000000002
0.0,7.509825644314056e-06,0.0001514280719401087,0.031730495859147875,7.509825644314056e-08,2.27
0.0,7.5098535398862565e-06,0.00015142807193738173,0.03173049466104547,7.509853539886257e-08,2.2800000000000002
0.0,7.50988133387701e-06,0.00015142807193465474,0.03173049346298387,7.50988133387701e-08,2.29
0.0,7.509909026697197e-06,0.00015142807193192775,0.0317304922649629,7.509909026697197e-08,2.3000000000000003
0.0,7.509936618757697e-06,0.00015142807192920077,0.03173049106698239,7.509936618757696e-08,2.31
0.0,7.509964110469389e-06,0.00015142807192647378,0.03173048986904217,7.509964110469389e-08,2.32
0.0,7.509991502243154e-06,0.00015142807192374333,0.0317304886711421,7.509991502243154e-08,2.33
0.0,7.510018794489872e-06,0.00015142807192101634,0.03173048747328199,7.510018794489872e-08,2.34
0.0,7.5100459876204204e-06,0.00015142807191828936,0.03173048627546168,7.510045987620421e-08,2.35
0.0,7.510073082045682e-06,0.00015142807191556237,0.03173048507768102,7.510073082045682e-08,2.36
0.0,7.510100078176535e-06,0.00015142807191283886,0.031730483879939826,7.510100078176536e-08,2.37
0.0,7.51012697642386e-06,0.0001514280719101084,0.031730482682237944,7.51012697642386e-08,2.38
0.0,7.510153777198536e-06,0.0001514280719073849,0.03173048148457521,7.510153777198536e-08,2.39
0.0,7.510180480911444e-06,0.0001514280719046579,0.03173048028695146,7.510180480911444e-08,2.4
0.0,7.5102070879734624e-06,0.00015142807190193092,0.03173047908936652,7.510207087973462e-08,2.41
0.0,7.510233598795471e-06,0.00015142807189920393,0.03173047789182023,7.510233598795471e-08,2.42
0.0,7.510260013788352e-06,0.00015142807189647695,0.03173047669431243,7.510260013788352e-08,2.43
0.0,7.510286333362983e-06,0.00015142807189374996,0.03173047549684294,7.510286333362983e-08,2.44
0.0,7.510312557930243e-06,0.00015142807189102644,0.031730474299411615,7.510312557930244e-08,2.45
0.0,7.5103386879010145e-06,0.00015142807188829946,0.031730473102018285,7.510338687901014e-08,2.46
0.0,7.510364723686176e-06,0.00015142807188557594,0.03173047190466278,7.510364723686175e-08,2.47
0.0,7.510390665696606e-06,0.00015142807188284896,0.03173047070734493,7.510390665696606e-08,2.48
0.0,7.510416514343187e-06,0.00015142807188012197,0.031730469510064585,7.510416514343187e-08,2.49
0.0,7.510442270036796e-06,0.00015142807187739846,0.031730468312821565,7.510442270036797e-08,2.5
0.0,7.510467933188316e-06,0.00015142807187467147,0.031730467115615724,7.510467933188316e-08,2.5100000000000002
0.0,7.510493504208624e-06,0.00015142807187194796,0.031730465918446873,7.510493504208623e-08,2.52
0.0,7.510518983508601e-06,0.00015142807186922097,0.03173046472131487,7.510518983508602e-08,2.5300000000000002
0.0,7.510544357281763e-06,0.00015142807186649399,0.03173046352422521,7.510544357281763e-08,2.54
0.0,7.5105696332136225e-06,0.000151428071863767,0.031730462327174844,7.510569633213622e-08,2.5500000000000003
0.0,7.5105948174374805e-06,0.00015142807186104348,0.03173046113016131,7.51059481743748e-08,2.56
0.0,7.510619910340675e-06,0.0001514280718583165,0.03173045993318444,7.510619910340675e-08,2.57
0.0,7.510644912310543e-06,0.00015142807185559298,0.0317304587362441,7.510644912310542e-08,2.58
0.0,7.5106698237344185e-06,0.00015142807185286947,0.031730457539340125,7.510669823734418e-08,2.59
0.0,7.510694644999639e-06,0.00015142807185014595,0.03173045634247235,7.510694644999639e-08,2.6
0.0,7.510719376493542e-06,0.00015142807184741897,0.03173045514564064,7.510719376493543e-08,2.61
0.0,7.510744018603464e-06,0.00015142807184469545,0.03173045394884483,7.510744018603463e-08,2.62
0.0,7.5107685717167396e-06,0.00015142807184196846,0.031730452752084755,7.51076857171674e-08,2.63
0.0,7.510793036220706e-06,0.00015142807183924495,0.03173045155536028,7.510793036220706e-08,2.64
0.0,7.5108174125027e-06,0.00015142807183652143,0.031730450358671225,7.5108174125027e-08,2.65
0.0,7.510841700950058e-06,0.00015142807183379792,0.03173044916201745,7.510841700950058e-08,2.66
0.0,7.510865901950115e-06,0.00015142807183107093,0.031730447965398804,7.510865901950116e-08,2.67
0.0,7.51089001589021e-06,0.00015142807182834742,0.03173044676881512,7.510890015890209e-08,2.68
0.0,7.5109140431576775e-06,0.0001514280718256239,0.031730445572266244,7.510914043157678e-08,2.69
0.0,7.510937984139854e-06,0.00015142807182290038,0.03173044437575202,7.510937984139854e-08,2.7
0.0,7.5109618392240765e-06,0.00015142807182017687,0.03173044317927231,7.510961839224077e-08,2.71
0.0,7.510985608797681e-06,0.00015142807181745335,0.031730441982826936,7.510985608797681e-08,2.72
0.0,7.511009293248004e-06,0.00015142807181472984,0.03173044078641575,7.511009293248003e-08,2.73
0.0,7.511032892962382e-06,0.00015142807181200285,0.03173043959003861,7.511032892962382e-08,2.74
