C,M,MI,X,XI,Time
0.01,0.01,0.99,0.01,0.99,0.0
0.010241906293300228,0.0027044058731466015,0.9972955941268539,0.0069282800886976805,0.9930717199113025,0.01
0.010486115416069777,0.00045401551708094945,0.9995459844829194,0.004316707113432878,0.9956832928865673,0.02
0.010732218078704177,0.00023242125373486286,0.9997675787462654,0.002354662729986357,0.9976453372700137,0.03
0.010979659919125064,0.00022251244098604674,0.9997774875590143,0.0011125545114517889,0.9988874454885484,0.04
0.011227881141248409,0.00022670538359065816,0.9997732946164097,0.00046734899872481923,0.9995326510012755,0.05
0.011476470391150004,0.00023181291904312122,0.9997681870809574,0.00018352635935284527,0.9998164736406473,0.06
0.011725201940666096,0.00023698771132127556,0.9997630122886793,7.057906013675409e-05,0.9999294209398636,0.07
0.011973974527210881,0.00024217295270777443,0.9997578270472928,2.7714942194912784e-05,0.9999722850578057,0.08
0.01222274732657192,0.0002473639534771139,0.9997526360465235,1.1777478531603912e-05,0.9999882225214692,0.09
0.0124715046386411,0.0002525599861819008,0.9997474400138188,5.91575857726872e-06,0.9999940842414237,0.1
0.012720240539207183,0.0002577608537215596,0.9997422391462791,3.786466360964131e-06,0.9999962135336399,0.11
0.012968952809975912,0.0002629664874548472,0.9997370335125455,3.034638545497912e-06,0.9999969653614554,0.12
0.013217640623449687,0.00026817686784670565,0.9997318231321538,2.7904864756539844e-06,0.9999972095135252,0.13
0.013466303672030343,0.00027339199090296303,0.9997266080090976,2.7333718258211317e-06,0.999997266628175,0.14
0.013714941842139231,0.0002786118593619268,0.9997213881406386,2.745171792863882e-06,0.999997254828208,0.15
0.013963555092554505,0.0002838364784436663,0.9997161635215568,2.7823819976693653e-06,0.9999972176180032,0.16
0.014212143409028434,0.000289065853384884,0.9997109341466155,2.828980246617343e-06,0.9999971710197543,0.17
0.014460706787372168,0.0002942999917593011,0.9997057000082412,2.8790666510239574e-06,0.9999971209333499,0.18
0.01470924522715049,0.00029953889949328955,0.9997004611005073,2.9304684397169165e-06,0.9999970695315612,0.19
0.01495775872933338,0.0003047825707473023,0.9996952174292533,2.982385369673692e-06,0.9999970176146312,0.2
0.015206247295421763,0.0003100310433600687,0.9996899689566405,3.034522874278907e-06,0.9999969654771267,0.21
0.015454710927121983,0.00031528429496673375,0.999684715705034,3.086772329550029e-06,0.9999969132276716,0.22
0.015703149626250853,0.0003205423422233544,0.9996794576577772,3.139093804266957e-06,0.9999968609061969,0.23
0.015951563394624634,0.00032580518819105234,0.9996741948118096,3.191472978517395e-06,0.9999968085270224,0.24
0.016199952234065295,0.0003310728444239288,0.9996689271555768,3.2439040734861586e-06,0.9999967560959275,0.25
0.016448316146439143,0.0003363453175106326,0.9996636546824901,3.2963852830304377e-06,0.9999967036147179,0.26
0.01669665513418595,0.00034162260967164247,0.9996583773903289,3.3489160170958805e-06,0.999996651083984,0.27
0.016944969201653788,0.00034690473600275124,0.9996530952639978,3.4014960311298566e-06,0.9999965985039698,0.28
0.017193258347116522,0.0003521916907001932,0.9996478083093003,3.4541253577465364e-06,0.9999965458746433,0.29
0.017441522572806248,0.00035748348209204713,0.9996425165179085,3.5068040185891516e-06,0.9999964931959824,0.3
0.017689761884060937,0.00036278013009470697,0.9996372198699058,3.5595320654169525e-06,0.9999964404679356,0.31
0.017937976277663612,0.0003680816227053698,0.9996319183772951,3.6123094670367374e-06,0.999996387690534,0.32
0.018186165757574913,0.0003733879748100195,0.9996266120251904,3.6651363425955677e-06,0.9999963348636585,0.33
0.018434330328181075,0.00037869920289421773,0.9996213007971063,3.7180128240434818e-06,0.9999962819871769,0.34
0.01868246998627842,0.00038401529491701065,0.9996159847050834,3.7709388150049743e-06,0.999996229061186,0.35
0.01893058474214933,0.0003893362807076655,0.9996106637192929,3.823914640032536e-06,0.9999961760853611,0.36
0.01917867459750723,0.0003946621652369176,0.9996053378347636,3.876940353209445e-06,0.9999961230596478,0.37
0.01942673954693169,0.00039999293277997403,0.9996000070672206,3.93001578344465e-06,0.9999960699842175,0.38
0.019674779590422693,0.00040532858333683467,0.9995946714166637,3.983140930738148e-06,0.9999960168590702,0.39
0.019922794728703452,0.0004106691195294729,0.9995893308804711,4.036315821501342e-06,0.9999959636841796,0.4
0.020170784983624793,0.0004160146205780084,0.9995839853794226,4.089541253726521e-06,0.9999959104587474,0.41
0.020418750340870002,0.00042136503457724877,0.9995786349654233,4.142816704567426e-06,0.9999958571832965,0.42
0.020666690800439085,0.00042672036152719393,0.9995732796384734,4.196142174024054e-06,0.999995803857827,0.43
0.020914606362332035,0.0004320806014278438,0.9995679193985727,4.249517662096407e-06,0.999995750482339,0.44
0.021162497014795993,0.0004374457128855126,0.9995625542871149,4.3029427351971575e-06,0.999995697057266,0.45
0.021410362823009538,0.0004428159254596339,0.9995571840745409,4.356419797897415e-06,0.9999956435802033,0.46
0.021658203736416328,0.0004481910610904152,0.9995518089389102,4.409946985070464e-06,0.9999955900530161,0.47
0.02190601975696658,0.00045357112664651435,0.999546428873354,4.463524368663579e-06,0.9999955364756324,0.48
0.022153810886610493,0.0004589561289965886,0.999541043871004,4.517152020624033e-06,0.9999954828479806,0.49
0.022401577141519868,0.00046434613434736166,0.9995356538656531,4.570830611985085e-06,0.9999954291693892,0.5
0.0226493185164787,0.00046974111966719957,0.9995302588803333,4.6245599128161976e-06,0.9999953754400883,0.51
0.022897035012872307,0.00047514108946780794,0.9995248589105327,4.678339971268505e-06,0.9999953216600299,0.52
0.023144726633329303,0.000480546053448414,0.9995194539465521,4.732170887867137e-06,0.9999952678291132,0.53
0.0233923933804783,0.00048595602130824484,0.9995140439786923,4.78605276313722e-06,0.999995213947238,0.54
0.02364003525694792,0.0004913710027465277,0.999508628997254,4.839985697603883e-06,0.9999951600143036,0.55
0.023887652265366776,0.0004967910074624895,0.999503208992538,4.893969791792255e-06,0.9999951060302094,0.56
0.02413524440750056,0.0005022160376068209,0.9994977839623937,4.948005080979284e-06,0.9999950519949202,0.57
0.024382811683255578,0.0005076460790648142,0.9994923539209358,5.002091459846791e-06,0.9999949979085413,0.58
0.02463035409729688,0.0005130811593498366,0.9994869188406508,5.05622918290208e-06,0.9999949437708183,0.59
0.02487787165207915,0.0005185212866396147,0.999481478713361,5.110418337518711e-06,0.9999948895816636,0.6
0.02512536435005708,0.0005239664691118764,0.9994760335308887,5.164659011070244e-06,0.9999948353409901,0.61
0.025372832193685343,0.0005294167149443483,0.9994705832850562,5.2189512909302375e-06,0.9999947810487103,0.62
0.02562027518541863,0.0005348720323147578,0.9994651279676858,5.273295264472251e-06,0.9999947267047367,0.63
0.02586769332771162,0.0005403324294008322,0.9994596675705998,5.327691019069844e-06,0.9999946723089821,0.64
0.02611508662026776,0.0005457978989983777,0.9994542021010022,5.3821384594393335e-06,0.9999946178615416,0.65
0.026362455064855416,0.0005512684454478987,0.9994487315545527,5.436637627388025e-06,0.9999945633623737,0.66
0.02660979866535755,0.0005567440849125312,0.9994432559150881,5.4911887051146155e-06,0.999994508811296,0.67
0.026857117424011426,0.0005622248243544813,0.9994377751756461,5.545791765558594e-06,0.9999944542082355,0.68
0.027104411343054326,0.0005677106707359552,0.9994322893292646,5.600446881659446e-06,0.9999943995531195,0.69
0.027351680424723523,0.0005732016310191588,0.9994267983689814,5.655154126356665e-06,0.9999943448458748,0.7
0.027598924671256287,0.000578697712166298,0.9994213022878343,5.709913572589734e-06,0.9999942900864285,0.71
0.02784614408488989,0.0005841989211395791,0.999415801078861,5.764725293298145e-06,0.9999942352747078,0.72
0.028093338665884898,0.000589705265575513,0.9994102947344252,5.8195893363754275e-06,0.9999941804106648,0.73
0.02834050841750936,0.0005952167520846805,0.9994047832479159,5.874505787821615e-06,0.9999941254942133,0.74
0.028587653342056908,0.0006007333876100659,0.9993992666123905,5.929474721290167e-06,0.9999940705252799,0.75
0.028834773441671943,0.0006062551791455537,0.9993937448208551,5.984496208543914e-06,0.9999940155037926,0.76
0.029081868718498872,0.0006117821336850288,0.9993882178663156,6.039570321345691e-06,0.9999939604296798,0.77
0.029328939174682107,0.0006173142582223758,0.9993826857417784,6.094697131458331e-06,0.9999939053028698,0.78
0.029575984812366053,0.0006228515597514795,0.9993771484402493,6.149876710644671e-06,0.9999938501232906,0.79
0.02982300563372494,0.0006283940484227328,0.9993716059515779,6.205109176783981e-06,0.9999937948908244,0.8
0.030070001640974557,0.000633941738785577,0.999366058261215,6.26039471202544e-06,0.9999937396052891,0.81
0.03031697283618069,0.0006394946295121008,0.9993605053704886,6.315733266550812e-06,0.9999936842667346,0.82
0.03056391922148903,0.000645052727731472,0.9993549472722693,6.371124914099412e-06,0.9999936288750871,0.83
0.03081084079904526,0.0006506160405728587,0.9993493839594279,6.4265697284105585e-06,0.9999935734302727,0.84
0.031057737570995066,0.000656184575165429,0.9993438154248353,6.482067783223564e-06,0.9999935179322179,0.85
0.03130460953948413,0.0006617583386383508,0.9993382416613624,6.537619152277747e-06,0.999993462380849,0.86
0.03155145670665815,0.0006673373381207923,0.9993326626618799,6.5932239093124205e-06,0.9999934067760918,0.87
0.031798279074662796,0.0006729215807419213,0.9993270784192588,6.6488821280669024e-06,0.9999933511178731,0.88
0.032045076645643766,0.0006785110736309058,0.9993214889263697,6.704593882280508e-06,0.9999932954061189,0.89
0.03229184942174673,0.000684105823916914,0.9993158941760838,6.760359245692554e-06,0.9999932396407555,0.9
0.0325385974051174,0.0006897058387291138,0.9993102941612716,6.816178292042354e-06,0.9999931838217091,0.91
0.032785320597901436,0.0006953111251966733,0.9993046888748041,6.872051095069225e-06,0.999993127948906,0.92
0.03303201900224455,0.0007009216904487604,0.999299078309552,6.927977728512483e-06,0.9999930720222727,0.93
0.0332786926202924,0.0007065375416145432,0.9992934624583861,6.983958266111442e-06,0.9999930160417351,0.94
0.03352534145419069,0.0007121586858231896,0.9992878413141775,7.039992781605421e-06,0.9999929600072196,0.95
0.033771965506085105,0.0007177851302038677,0.9992822148697968,7.096081348733735e-06,0.9999929039186525,0.96
0.03401856478029319,0.000723416899125431,0.9992765831008753,7.152224278073303e-06,0.9999928477757231,0.97
0.034265139277630675,0.0007290539891600932,0.9992709460108407,7.20842149833274e-06,0.9999927915785028,0.98
0.03451168899988932,0.0007346964046277976,0.9992653035953729,7.264673044658423e-06,0.9999927353269565,0.99
0.03475821394924156,0.0007403441528699142,0.9992596558471307,7.320978993704885e-06,0.9999926790210074,1.0
0.0350047141278598,0.000745997241227813,0.999254002758773,7.3773394221266566e-06,0.9999926226605791,1.01
0.03525118953791647,0.0007516556770428641,0.9992483443229578,7.43375440657827e-06,0.9999925662455945,1.02
0.035497640181583974,0.0007573194676564373,0.9992426805323443,7.490224023714259e-06,0.9999925097759774,1.03
0.03574406606103475,0.0007629886204099027,0.9992370113795908,7.546748350189153e-06,0.999992453251651,1.04
0.03599046717844121,0.0007686631426446304,0.9992313368573561,7.603327462657485e-06,0.9999923966725386,1.05
0.03623684353597578,0.0007743430417019903,0.9992256569582988,7.659961437773788e-06,0.9999923400385634,1.06
0.036483195135810866,0.0007800283249233522,0.9992199716750774,7.716650352192591e-06,0.999992283349649,1.07
0.03672952198011889,0.0007857189996500864,0.9992142810003506,7.77339428256843e-06,0.9999922266057185,1.08
0.03697582407107228,0.0007914150732235627,0.9992085849267772,7.830193305555834e-06,0.9999921698066956,1.09
0.03722210141084344,0.0007971165529851511,0.9992028834470156,7.887047497809335e-06,0.9999921129525033,1.1
0.037468354001604816,0.0008028234462762218,0.9991971765537245,7.943956935983465e-06,0.9999920560430652,1.11
0.037714581845528804,0.0008085357604381445,0.9991914642395626,8.000921696732757e-06,0.9999919990783044,1.12
0.037960784945962944,0.0008142535123691252,0.9991857464876315,8.057941958799002e-06,0.9999919420580424,1.13
0.038206963305858495,0.0008199767157445281,0.9991800232842561,8.115017866497213e-06,0.9999918849821346,1.14
0.03845311692596324,0.0008257053663196345,0.999174294633681,8.17214937271794e-06,0.9999918278506285,1.15
0.03869924580847927,0.0008314394716771231,0.9991685605283235,8.229336556693403e-06,0.9999917706634445,1.16
0.03894534995560867,0.0008371790393996735,0.999162820960601,8.286579497655836e-06,0.9999917134205035,1.17
0.03919142936955355,0.0008429240770699644,0.9991570759229307,8.343878274837458e-06,0.9999916561217264,1.18
0.039437484052515966,0.0008486745922706753,0.99915132540773,8.401232967470495e-06,0.9999915987670336,1.19
0.03968351400669804,0.0008544305925844852,0.9991455694074162,8.458643654787173e-06,0.9999915413563464,1.2
0.03992951923430186,0.0008601920855940734,0.9991398079144066,8.516110416019717e-06,0.9999914838895851,1.21
0.0401754997375295,0.0008659590788821188,0.9991340409211186,8.573633330400352e-06,0.9999914263666708,1.22
0.04042145551858306,0.0008717315800313011,0.9991282684199694,8.631212477161305e-06,0.999991368787524,1.23
0.040667386579664636,0.000877509596624299,0.9991224904033763,8.688847935534801e-06,0.9999913111520656,1.24
0.0409132929229763,0.0008832931362437917,0.9991167068637569,8.746539784753063e-06,0.9999912534602164,1.25
0.04115917455072018,0.0008890822064724585,0.9991109177935282,8.804288104048318e-06,0.9999911957118971,1.26
0.04140503146509833,0.0008948768148929786,0.9991051231851076,8.86209297265279e-06,0.9999911379070284,1.27
0.04165086366831287,0.000900676969088031,0.9990993230309126,8.919954469798706e-06,0.9999910800455314,1.28
0.041896671166765785,0.0009064827204457991,0.9990935172795548,8.977873137833494e-06,0.9999910221268633,1.29
0.04214245395556575,0.0009122940025638659,0.9990877059974367,9.035848273813179e-06,0.9999909641517273,1.3
0.04238821204036901,0.0009181108590521552,0.9990818891409484,9.09388033785282e-06,0.9999909061196632,1.31
