AMP,CDK5,CK1,CK1P,CK1P_PP2B,Ca,D,D137,D137_CDK5,D137_PKA,D137_PP2C,D34,D34_137,D34_137_CDK5,D34_137_PP2B,D34_137_PP2C,D34_75,D34_75_137,D34_75_137_PP2A,D34_75_137_PP2ACa,D34_75_137_PP2AP,D34_75_137_PP2APCa,D34_75_137_PP2B,D34_75_137_PP2C,D34_75_CK1,D34_75_PP2A,D34_75_PP2ACa,D34_75_PP2AP,D34_75_PP2APCa,D34_75_PP2B,D34_CDK5,D34_CK1,D34_PP2B,D75,D75CK1,D75_137,D75_137_PKA,D75_137_PP2A,D75_137_PP2ACa,D75_137_PP2AP,D75_137_PP2APCa,D75_137_PP2C,D75_PKA,D75_PP2A,D75_PP2ACa,D75_PP2AP,D75_PP2APCa,D_CDK5,D_CK1,D_PKA,Empty,PDE,PDEP,PDE_PKA,PKA,PP2A,PP2ACa,PP2ACa_PKA,PP2AP,PP2APCa,PP2A_PKA,PP2B,PP2Binactive,PP2BinactiveCa2,PP2C,R2C2,cAMP,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2,cAMP4_R2C,cAMP4_R2C2,cAMP_PDE,cAMP_PDEP,cAMP_R2C2,Time
0.0,7.402572905502093e-08,6.68677984259773e-08,9.143755108967029e-09,3.926165063601475e-17,2.187762835484458e-09,4.714438495525505e-06,1.9876195441250556e-08,2.499236335754448e-10,0.0,5.611155542122733e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868431207824982e-08,2.6090956538927606e-10,5.136894679165675e-11,0.0,5.675154249232902e-13,1.2052394272508245e-17,0.0,0.0,9.84552698391428e-13,0.0,4.242342797711463e-10,8.723271408400902e-15,0.0,0.0,1.257243473114037e-07,8.972753686040472e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.995707474911316e-07,4.441978348508741e-12,0.0,0.0,0.0,0.0,1.4311966388847252e-14,3.3194405852778125e-07,5.5927120990764574e-11,1.3243789989308964e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.0,7.343720418271211e-08,6.588694015710676e-08,9.807302056354687e-09,7.62328006768183e-17,2.3650138886310343e-09,4.707212968144883e-06,2.2382833024121287e-08,2.9620996047388596e-10,0.0,6.780550220512348e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22894862167746e-08,3.073167887041471e-10,6.733979053994097e-11,0.0,7.86958515767131e-13,2.0473405109922988e-17,0.0,0.0,1.3944662583831258e-12,0.0,4.985701575885268e-10,1.2671201244939176e-14,0.0,0.0,1.2626658585681404e-07,8.999844092160159e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9949533212221226e-07,5.298070008801308e-12,0.0,0.0,0.0,0.0,2.4080539997026187e-14,3.319274789283964e-07,7.249691483087654e-11,1.323205505116907e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
0.0,7.306360387606026e-08,6.513397302096737e-08,1.0462249890553058e-08,1.3878430825660731e-16,2.534175920625349e-09,4.700420094618002e-06,2.4879911207026095e-08,3.450620706335021e-10,0.0,8.015757532415002e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.589471958603699e-08,3.5584108219588007e-10,8.597475541542952e-11,0.0,1.0546001729079765e-12,3.301380408580674e-17,0.0,0.0,1.9063767692807294e-12,0.0,5.74572280311415e-10,1.7716375442747317e-14,0.0,0.0,1.265913340533063e-07,9.004793586749937e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9941814242273612e-07,6.2129473903303e-12,0.0,0.0,0.0,0.0,3.849470927984934e-14,3.3190836165625757e-07,9.159971024885484e-11,1.3219651786998955e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
0.0,7.283064417801404e-08,6.453856085910147e-08,1.1110504286119344e-08,2.393546346785912e-16,2.6953207468368473e-09,4.693927806788527e-06,2.7363001919172383e-08,3.961908496338085e-10,0.0,9.305973964933572e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949526693828785e-08,4.062199254189142e-10,1.0738377932958463e-10,0.0,1.3739506651267324e-12,5.0972802976898847e-17,0.0,0.0,2.5307920088314188e-12,0.0,6.517239515112696e-10,2.3995622929975204e-14,0.0,0.0,1.267731649723522e-07,8.994471469000561e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9933969542045439e-07,7.1826307734828576e-12,0.0,0.0,0.0,0.0,5.894142304209633e-14,3.3188667361032243e-07,1.1326720889986842e-10,1.3206687181149814e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
0.0,7.268975628182713e-08,6.405221622173528e-08,1.1753382680070937e-08,3.942061411602062e-16,2.8485681046504256e-09,4.687647402282387e-06,2.9829318264099325e-08,4.4931294557068386e-10,0.0,1.0641568082414598e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3088126460816525e-08,4.582028927028755e-10,1.3166085068189857e-10,0.0,1.7481379762240687e-12,7.585889870731039e-17,0.0,0.0,3.2776013858141503e-12,0.0,7.296334563077357e-10,3.164008637824998e-14,0.0,0.0,1.2686093077260225e-07,8.973619781128472e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.992603834612849e-07,8.203228485864329e-12,0.0,0.0,0.0,0.0,8.699006013932328e-14,3.3186240669673124e-07,1.3750591900242648e-10,1.3193256559037305e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0.0,7.260908744768607e-08,6.364142178361955e-08,1.239179888316425e-08,6.23919984122291e-16,2.9940791693517347e-09,4.6815190489293345e-06,3.2277168645463305e-08,5.041571361105841e-10,0.0,1.201404315525834e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66714185355488e-08,5.115525604936683e-10,1.58884822164296e-10,0.0,2.179918625346935e-12,1.0938728793158243e-16,0.0,0.0,4.1560165496782715e-12,0.0,8.080066717006729e-10,4.077409101199219e-14,0.0,0.0,1.2688675541620338e-07,8.945522614880249e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.99180501571655e-07,9.270954540675733e-12,0.0,0.0,0.0,0.0,1.2437424742049917e-13,3.318355749540935e-07,1.6430004773906005e-10,1.3179443966792487e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
0.0,7.256785393259586e-08,6.328309630914538e-08,1.3026384999282473e-08,9.538723029202692e-16,3.132050672554168e-09,4.675502499574896e-06,3.4705598389091934e-08,5.604692279648621e-10,0.0,1.3415974246422942e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024399723934625e-08,5.660461781224921e-10,1.891202390904513e-10,0.0,2.671687256383833e-12,1.5347560778107374e-16,0.0,0.0,5.174522452215242e-12,0.0,8.866254504006508e-10,5.151424510108672e-14,0.0,0.0,1.2687167683943929e-07,8.91244715595773e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9910026905030799e-07,1.0382144314266504e-11,0.0,0.0,0.0,0.0,1.7297117209376783e-13,3.3180621193522557e-07,1.9361413972996852e-10,1.3165322805290584e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
0.0,7.255242880682423e-08,6.296128000077072e-08,1.3657580696937462e-08,1.4145797260176882e-15,3.262708694271574e-09,4.669570507574773e-06,3.711413132794985e-08,6.180151563502958e-10,0.0,1.4840912040270785e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380518277791177e-08,6.214770661581598e-10,2.2241850602046806e-10,0.0,3.2254939782775587e-12,2.1023359419399267e-16,0.0,0.0,6.340852701610592e-12,0.0,9.653290026492592e-10,6.396886847260699e-14,0.0,0.0,1.2682955603682545e-07,8.875966082155388e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9901984805800505e-07,1.1533266265368854e-11,0.0,0.0,0.0,0.0,2.347756072071422e-13,3.317743678564206e-07,2.2539595339243346e-10,1.3150956794327167e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0.0,7.255385946353094e-08,6.266491328996786e-08,1.4285693110286417e-08,2.04193074527222e-15,3.386302879208345e-09,4.663704544786998e-06,3.9502599834702034e-08,6.765823066306111e-10,0.0,1.628327961354751e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735459304871367e-08,6.776553580513367e-10,2.588191362860839e-10,0.0,3.84306511981691e-12,2.8194971473621436e-16,0.0,0.0,7.661983267999736e-12,0.0,1.0439995696605413e-09,7.823766508779176e-14,0.0,0.0,1.2676955822983845e-07,8.83717361997636e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9893935791539394e-07,1.272093021091752e-11,0.0,0.0,0.0,0.0,3.118725297255713e-13,3.317401068918416e-07,2.5957919369787656e-10,1.3136401005537763e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
0.0,7.256631415902586e-08,6.238638184819858e-08,1.4910936115760846e-08,2.8774071009451564e-15,3.5031014736801424e-09,4.657892065009063e-06,4.1871035062409116e-08,7.35980061325595e-10,0.0,1.7738284769815893e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.089203885106332e-08,7.344085398712238e-10,2.983508193199052e-10,0.0,4.525820774880623e-12,3.710785704002792e-16,0.0,0.0,9.14412677585409e-12,0.0,1.1225520515020953e-09,9.441142824060331e-14,0.0,0.0,1.2669770577964854e-07,8.796827061876221e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.988588854497256e-07,1.3941895490631452e-11,0.0,0.0,0.0,0.0,4.0641081348969646e-13,3.3170350486568344e-07,2.960858460960158e-10,1.3121702739624296e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
0.0,7.258597109372719e-08,6.212041899053434e-08,1.5533459989611543e-08,3.968138250781368e-15,3.613386371955323e-09,4.652124496024252e-06,4.4219587107080316e-08,7.960392160295652e-10,0.0,1.9201823346582396e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.441744990467751e-08,7.915812947482474e-10,3.41032650232735e-10,0.0,5.274898545737986e-12,4.802238872812311e-16,0.0,0.0,1.0792747128502445e-11,0.0,1.2009253232185014e-09,1.1257199768352054e-13,0.0,0.0,1.266179896902432e-07,8.75545357569676e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9877849365052704e-07,1.5193075487182668e-11,0.0,0.0,0.0,0.0,5.20575511077875e-13,3.316646468855257e-07,3.3482857082499345e-10,1.3106902491821363e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0.0,7.26103254015654e-08,6.186337924866607e-08,1.6153371054579658e-08,5.366843916775661e-15,3.7174487343385273e-09,4.646395949548385e-06,4.654847462458932e-08,8.566107230595734e-10,0.0,2.0670390532888263e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.793082950011658e-08,8.490348588877642e-10,3.8687529704670223e-10,0.0,6.09117832239113e-12,6.121204346872505e-16,0.0,0.0,1.2612585220704465e-11,0.0,1.2790758802096898e-09,1.3279235993237896e-13,0.0,0.0,1.26533063875375e-07,8.713420947102258e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9869822799734183e-07,1.6471539645763408e-11,0.0,0.0,0.0,0.0,6.565619578740882e-13,3.3162362521309546e-07,3.757128581027494e-10,1.3092034836149082e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
0.0,7.263774127088895e-08,6.161274620804179e-08,1.6770744999773915e-08,7.131740493251084e-15,3.815585165596377e-09,4.64070236704227e-06,4.8857952199304183e-08,9.175642874847557e-10,0.0,2.214100587930736e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143222566033475e-08,9.066462415794282e-10,4.3588201265855963e-10,0.0,6.975304852983205e-12,7.69616514100201e-16,0.0,0.0,1.4607685108999728e-11,0.0,1.3569732116105396e-09,1.5513676321054982e-13,0.0,0.0,1.2644469444162624e-07,8.670985541886435e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9861812106193177e-07,1.777451522501294e-11,0.0,0.0,0.0,0.0,8.165518638699081e-13,3.3158053740510843e-07,4.186389112872494e-10,1.307712917269606e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
0.0,7.266714156071885e-08,6.136677199212434e-08,1.738563664461801e-08,9.326316246447708e-15,3.908094197244359e-09,4.635040909864879e-06,5.1148288325756135e-08,9.787866044154265e-10,0.0,2.361114049906268e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.492171173569192e-08,9.643071057046512e-10,4.880496446116219e-10,0.0,7.927712269315787e-12,9.556547882928336e-16,0.0,0.0,1.6781430737745364e-11,0.0,1.434596143296097e-09,1.7966097928622584e-13,0.0,0.0,1.2635407183486568e-07,8.628327493123671e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9853819614105396e-07,1.9099386746600256e-11,0.0,0.0,0.0,0.0,1.0026909530143025e-12,3.315354845653117e-07,4.635034174191201e-10,1.3062210451935632e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
0.0,7.269782934774913e-08,6.11242558582552e-08,1.799808594042103e-08,1.2019023931908439e-14,3.995273528595309e-09,4.629409595418076e-06,5.341975369048487e-08,1.0401795687540222e-09,0.0,2.507865537491152e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.839937578086838e-08,1.0219225135915691e-09,5.433695116870762e-10,0.0,8.948647408041247e-12,1.1732541521062086e-15,0.0,0.0,1.913658953707792e-11,0.0,1.5119304039753379e-09,2.0641267147346473e-13,0.0,0.0,1.262619910834968e-07,8.585572366870824e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9845846967005576e-07,2.0443692635234875e-11,0.0,0.0,0.0,0.0,1.2170716081880726e-12,3.314885699235965e-07,5.102009857715393e-10,1.304729978729721e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
0.0,7.272933933357977e-08,6.08843567235649e-08,1.8608123052986265e-08,1.528298196927449e-14,4.077417277722887e-09,4.623806991336209e-06,5.567261151036609e-08,1.1016586489406253e-09,0.0,2.654174651520275e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18653117819842e-08,1.0794098038645645e-09,6.018281941936047e-10,0.0,1.0038190783715055e-11,1.4254914204512816e-15,0.0,0.0,2.1675348947737766e-11,0.0,1.5889665219393921e-09,2.354316825710653e-13,0.0,0.0,1.261690020174795e-07,8.542809513660226e-08,0.0,0.0,2e-06,0.0,0.0,0.0,1.9837895330599237e-07,2.1805124110516483e-11,0.0,0.0,0.0,0.0,1.4617146505310963e-12,3.3143989745764423e-07,5.586255447234386e-10,1.3032414999953232e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
