T,N,V
0.0,0.0,-60.0
40.0,0.00020243278,-63.019611
80.0,0.00020242474,-63.01976
120.0,0.00020242466,-63.01976
160.0,0.00020242474,-63.01976
200.0,0.00020242472,-63.01976
240.0,0.00020242466,-63.01976
280.0,0.00020242472,-63.01976
320.0,0.00020242472,-63.01976
360.0,0.00020242472,-63.01976
400.0,0.00020242472,-63.01976
440.0,0.00020242472,-63.01976
480.0,0.00020242472,-63.01976
520.0,0.00020242472,-63.01976
560.0,0.00020242472,-63.01976
600.0,0.00020242472,-63.01976
640.0,0.00020242472,-63.01976
680.0,0.00020242472,-63.01976
720.0,0.00020242472,-63.01976
760.0,0.00020242472,-63.01976
800.0,0.00020242472,-63.01976
840.0,0.00020242472,-63.01976
880.0,0.00020242472,-63.01976
920.0,0.00020242472,-63.01976
960.0,0.00020242472,-63.01976
1000.0,0.00020242472,-63.01976
1040.0,0.00020242472,-63.01976
1080.0,0.00020242472,-63.01976
1120.0,0.00020242472,-63.01976
1160.0,0.00020242472,-63.01976
1200.0,0.00020242472,-63.01976
1240.0,0.00020242472,-63.01976
1280.0,0.00020242472,-63.01976
1320.0,0.00020242472,-63.01976
1360.0,0.00020242472,-63.01976
1400.0,0.00020242472,-63.01976
1440.0,0.00020242472,-63.01976
1480.0,0.00020242472,-63.01976
1520.0,0.00020242472,-63.01976
1560.0,0.00020242472,-63.01976
1600.0,0.00020242472,-63.01976
1640.0,0.00020242472,-63.01976
1680.0,0.00020242472,-63.01976
1720.0,0.00020242472,-63.01976
1760.0,0.00020242472,-63.01976
1800.0,0.00020242472,-63.01976
1840.0,0.00020242472,-63.01976
1880.0,0.00020242472,-63.01976
1920.0,0.00020242472,-63.01976
1960.0,0.00020242472,-63.01976
2000.0,0.00020242472,-63.01976
2040.0,0.00020242472,-63.01976
2080.0,0.00020242472,-63.01976
2120.0,0.00020242472,-63.01976
2160.0,0.00020242472,-63.01976
2200.0,0.00020242472,-63.01976
2240.0,0.00020242472,-63.01976
2280.0,0.00020242472,-63.01976
2320.0,0.00020242472,-63.01976
2360.0,0.00020242472,-63.01976
2400.0,0.00020242472,-63.01976
2440.0,0.00020242472,-63.01976
2480.0,0.00020242472,-63.01976
2520.0,0.00020242472,-63.01976
2560.0,0.00020242472,-63.01976
2600.0,0.00020242472,-63.01976
2640.0,0.00020242472,-63.01976
2680.0,0.00020242472,-63.01976
2720.0,0.00020242472,-63.01976
2760.0,0.00020242472,-63.01976
2800.0,0.00020242472,-63.01976
2840.0,0.00020242472,-63.01976
2880.0,0.00020242472,-63.01976
2920.0,0.00020242472,-63.01976
2960.0,0.00020242472,-63.01976
3000.0,0.00020242472,-63.01976
3040.0,0.00020242472,-63.01976
3080.0,0.00020242472,-63.01976
3120.0,0.00020242472,-63.01976
3160.0,0.00020242472,-63.01976
3200.0,0.00020242472,-63.01976
3240.0,0.00020242472,-63.01976
3280.0,0.00020242472,-63.01976
3320.0,0.00020242472,-63.01976
3360.0,0.00020242472,-63.01976
3400.0,0.00020242472,-63.01976
3440.0,0.00020242472,-63.01976
3480.0,0.00020242472,-63.01976
3520.0,0.00020242472,-63.01976
3560.0,0.00020242472,-63.01976
3600.0,0.00020242472,-63.01976
3640.0,0.00020242472,-63.01976
3680.0,0.00020242472,-63.01976
3720.0,0.00020242472,-63.01976
3760.0,0.00020242472,-63.01976
3800.0,0.00020242472,-63.01976
3840.0,0.00020242472,-63.01976
3880.0,0.00020242472,-63.01976
3920.0,0.00020242472,-63.01976
3960.0,0.00020242472,-63.01976
4000.0,0.00020242472,-63.01976
4040.0,0.00020242472,-63.01976
4080.0,0.00020242472,-63.01976
4120.0,0.00020242472,-63.01976
4160.0,0.00020242472,-63.01976
4200.0,0.00020242472,-63.01976
4240.0,0.00020242472,-63.01976
4280.0,0.00020242472,-63.01976
4320.0,0.00020242472,-63.01976
4360.0,0.00020242472,-63.01976
4400.0,0.00020242472,-63.01976
4440.0,0.00020242472,-63.01976
4480.0,0.00020242472,-63.01976
4520.0,0.00020242472,-63.01976
4560.0,0.00020242472,-63.01976
4600.0,0.00020242472,-63.01976
4640.0,0.00020242472,-63.01976
4680.0,0.00020242472,-63.01976
4720.0,0.00020242472,-63.01976
4760.0,0.00020242472,-63.01976
4800.0,0.00020242472,-63.01976
4840.0,0.00020242472,-63.01976
4880.0,0.00020242472,-63.01976
4920.0,0.00020242472,-63.01976
4960.0,0.00020242472,-63.01976
5000.0,0.00020242472,-63.01976
5040.0,0.00020242472,-63.01976
5080.0,0.00020242472,-63.01976
5120.0,0.00020242472,-63.01976
5160.0,0.00020242472,-63.01976
5200.0,0.00020242472,-63.01976
5240.0,0.00020242472,-63.01976
5280.0,0.00020242472,-63.01976
5320.0,0.00020242472,-63.01976
5360.0,0.00020242472,-63.01976
5400.0,0.00020242472,-63.01976
5440.0,0.00020242472,-63.01976
5480.0,0.00020242472,-63.01976
5520.0,0.00020242472,-63.01976
5560.0,0.00020242472,-63.01976
5600.0,0.00020242472,-63.01976
5640.0,0.00020242472,-63.01976
5680.0,0.00020242472,-63.01976
5720.0,0.00020242472,-63.01976
5760.0,0.00020242472,-63.01976
5800.0,0.00020242472,-63.01976
5840.0,0.00020242472,-63.01976
5880.0,0.00020242472,-63.01976
5920.0,0.00020242472,-63.01976
5960.0,0.00020242472,-63.01976
6000.0,0.00020242472,-63.01976
6040.0,0.00020242472,-63.01976
6080.0,0.00020242472,-63.01976
6120.0,0.00020242472,-63.01976
6160.0,0.00020242472,-63.01976
6200.0,0.00020242472,-63.01976
6240.0,0.00020242472,-63.01976
6280.0,0.00020242472,-63.01976
6320.0,0.00020242472,-63.01976
6360.0,0.00020242472,-63.01976
6400.0,0.00020242472,-63.01976
6440.0,0.00020242472,-63.01976
6480.0,0.00020242472,-63.01976
6520.0,0.00020242472,-63.01976
6560.0,0.00020242472,-63.01976
6600.0,0.00020242472,-63.01976
6640.0,0.00020242472,-63.01976
6680.0,0.00020242472,-63.01976
6720.0,0.00020242472,-63.01976
6760.0,0.00020242472,-63.01976
6800.0,0.00020242472,-63.01976
6840.0,0.00020242472,-63.01976
6880.0,0.00020242472,-63.01976
6920.0,0.00020242472,-63.01976
6960.0,0.00020242472,-63.01976
7000.0,0.00020242472,-63.01976
7040.0,0.00020242472,-63.01976
7080.0,0.00020242472,-63.01976
7120.0,0.00020242472,-63.01976
7160.0,0.00020242472,-63.01976
7200.0,0.00020242472,-63.01976
7240.0,0.00020242472,-63.01976
7280.0,0.00020242472,-63.01976
7320.0,0.00020242472,-63.01976
7360.0,0.00020242472,-63.01976
7400.0,0.00020242472,-63.01976
7440.0,0.00020242472,-63.01976
7480.0,0.00020242472,-63.01976
7520.0,0.00020242472,-63.01976
7560.0,0.00020242472,-63.01976
7600.0,0.00020242472,-63.01976
7640.0,0.00020242472,-63.01976
7680.0,0.00020242472,-63.01976
7720.0,0.00020242472,-63.01976
7760.0,0.00020242472,-63.01976
7800.0,0.00020242472,-63.01976
7840.0,0.00020242472,-63.01976
7880.0,0.00020242472,-63.01976
7920.0,0.00020242472,-63.01976
7960.0,0.00020242472,-63.01976
8000.0,0.00020242472,-63.01976
8040.0,0.00020242472,-63.01976
8080.0,0.00020242472,-63.01976
8120.0,0.00020242472,-63.01976
8160.0,0.00020242472,-63.01976
8200.0,0.00020242472,-63.01976
8240.0,0.00020242472,-63.01976
8280.0,0.00020242472,-63.01976
8320.0,0.00020242472,-63.01976
8360.0,0.00020242472,-63.01976
8400.0,0.00020242472,-63.01976
8440.0,0.00020242472,-63.01976
8480.0,0.00020242472,-63.01976
8520.0,0.00020242472,-63.01976
8560.0,0.00020242472,-63.01976
8600.0,0.00020242472,-63.01976
8640.0,0.00020242472,-63.01976
8680.0,0.00020242472,-63.01976
8720.0,0.00020242472,-63.01976
8760.0,0.00020242472,-63.01976
8800.0,0.00020242472,-63.01976
8840.0,0.00020242472,-63.01976
8880.0,0.00020242472,-63.01976
8920.0,0.00020242472,-63.01976
8960.0,0.00020242472,-63.01976
9000.0,0.00020242472,-63.01976
9040.0,0.00020242472,-63.01976
9080.0,0.00020242472,-63.01976
9120.0,0.00020242472,-63.01976
9160.0,0.00020242472,-63.01976
9200.0,0.00020242472,-63.01976
9240.0,0.00020242472,-63.01976
9280.0,0.00020242472,-63.01976
9320.0,0.00020242472,-63.01976
9360.0,0.00020242472,-63.01976
9400.0,0.00020242472,-63.01976
9440.0,0.00020242472,-63.01976
9480.0,0.00020242472,-63.01976
9520.0,0.00020242472,-63.01976
9560.0,0.00020242472,-63.01976
9600.0,0.00020242472,-63.01976
9640.0,0.00020242472,-63.01976
9680.0,0.00020242472,-63.01976
9720.0,0.00020242472,-63.01976
9760.0,0.00020242472,-63.01976
9800.0,0.00020242472,-63.01976
9840.0,0.00020242472,-63.01976
9880.0,0.00020242472,-63.01976
9920.0,0.00020242472,-63.01976
9960.0,0.00020242472,-63.01976
10000.0,0.00020242472,-63.01976
10040.0,0.00020242472,-63.01976
10080.0,0.00020242472,-63.01976
10120.0,0.00020242472,-63.01976
10160.0,0.00020242472,-63.01976
10200.0,0.00020242472,-63.01976
10240.0,0.00020242472,-63.01976
10280.0,0.00020242472,-63.01976
10320.0,0.00020242472,-63.01976
10360.0,0.00020242472,-63.01976
10400.0,0.00020242472,-63.01976
10440.0,0.00020242472,-63.01976
10480.0,0.00020242472,-63.01976
10520.0,0.00020242472,-63.01976
10560.0,0.00020242472,-63.01976
10600.0,0.00020242472,-63.01976
10640.0,0.00020242472,-63.01976
10680.0,0.00020242472,-63.01976
10720.0,0.00020242472,-63.01976
10760.0,0.00020242472,-63.01976
10800.0,0.00020242472,-63.01976
10840.0,0.00020242472,-63.01976
10880.0,0.00020242472,-63.01976
10920.0,0.00020242472,-63.01976
10960.0,0.00020242472,-63.01976
11000.0,0.00020242472,-63.01976
11040.0,0.00020242472,-63.01976
11080.0,0.00020242472,-63.01976
11120.0,0.00020242472,-63.01976
11160.0,0.00020242472,-63.01976
11200.0,0.00020242472,-63.01976
11240.0,0.00020242472,-63.01976
11280.0,0.00020242472,-63.01976
11320.0,0.00020242472,-63.01976
11360.0,0.00020242472,-63.01976
11400.0,0.00020242472,-63.01976
11440.0,0.00020242472,-63.01976
11480.0,0.00020242472,-63.01976
11520.0,0.00020242472,-63.01976
11560.0,0.00020242472,-63.01976
11600.0,0.00020242472,-63.01976
11640.0,0.00020242472,-63.01976
11680.0,0.00020242472,-63.01976
11720.0,0.00020242472,-63.01976
11760.0,0.00020242472,-63.01976
11800.0,0.00020242472,-63.01976
11840.0,0.00020242472,-63.01976
11880.0,0.00020242472,-63.01976
11920.0,0.00020242472,-63.01976
11960.0,0.00020242472,-63.01976
12000.0,0.00020242472,-63.01976
12040.0,0.00020242472,-63.01976
12080.0,0.00020242472,-63.01976
12120.0,0.00020242472,-63.01976
12160.0,0.00020242472,-63.01976
12200.0,0.00020242472,-63.01976
12240.0,0.00020242472,-63.01976
12280.0,0.00020242472,-63.01976
12320.0,0.00020242472,-63.01976
12360.0,0.00020242472,-63.01976
12400.0,0.00020242472,-63.01976
12440.0,0.00020242472,-63.01976
12480.0,0.00020242472,-63.01976
12520.0,0.00020242472,-63.01976
12560.0,0.00020242472,-63.01976
12600.0,0.00020242472,-63.01976
12640.0,0.00020242472,-63.01976
12680.0,0.00020242472,-63.01976
12720.0,0.00020242472,-63.01976
12760.0,0.00020242472,-63.01976
12800.0,0.00020242472,-63.01976
12840.0,0.00020242472,-63.01976
12880.0,0.00020242472,-63.01976
12920.0,0.00020242472,-63.01976
12960.0,0.00020242472,-63.01976
13000.0,0.00020242472,-63.01976
13040.0,0.00020242472,-63.01976
13080.0,0.00020242472,-63.01976
13120.0,0.00020242472,-63.01976
