data_generator_XX,data_generator_YY
1.780496,0.063403316
1.79845,0.064688452
1.8164032,0.06598641
1.8343554,0.06729719
1.8523066,0.068620801
1.8702569,0.069957219
1.8882064,0.07130646
1.9061548,0.072668515
1.9241021,0.074043378
1.9420485,0.075431049
1.959994,0.076831527
1.9779384,0.078244805
1.9958818,0.079670884
2.0138242,0.081109762
2.0317657,0.082561426
2.049706,0.08402589
2.0676453,0.085503131
2.0855834,0.086993165
2.1035206,0.088495977
2.1214566,0.090011567
2.1393917,0.091539934
2.1573255,0.093081072
2.1752584,0.09463498
2.1931901,0.096201651
2.2111206,0.097781092
2.2290502,0.099373281
2.2469783,0.10097823
2.2649055,0.10259594
2.2828314,0.1042264
2.3007565,0.1058696
2.31868,0.10752554
2.3366024,0.10919423
2.3545239,0.11087565
2.3724439,0.1125698
2.3903627,0.11427668
2.4082804,0.11599629
2.4261968,0.11772863
2.4441121,0.11947368
2.4620261,0.12123145
2.4799387,0.12300193
2.4978502,0.12478512
2.5157604,0.12658101
2.5336695,0.12838961
2.5515771,0.13021091
2.5694833,0.1320449
2.5873883,0.13389157
2.6052921,0.13575093
2.6231945,0.13762298
2.6410954,0.13950771
2.6589952,0.14140511
2.6768935,0.14331518
2.6947906,0.14523792
2.7126863,0.14717333
2.7305806,0.1491214
2.7484734,0.15108211
2.7663648,0.15305549
2.784255,0.15504152
2.8021436,0.15704018
2.8200309,0.15905149
2.8379169,0.16107544
2.8558013,0.16311201
2.8736842,0.16516122
2.8915658,0.16722305
2.9094458,0.1692975
2.9273243,0.17138456
2.9452014,0.17348424
2.9630771,0.17559652
2.9809513,0.17772141
2.9988239,0.17985889
3.016695,0.18200898
3.0345647,0.18417165
3.0524328,0.1863469
3.0702991,0.18853475
3.0881643,0.19073518
3.1060276,0.19294816
3.1238897,0.19517373
3.1417499,0.19741185
3.1596086,0.19966254
3.1774657,0.20192577
3.1953213,0.20420156
3.2131753,0.20648991
3.2310276,0.20879079
3.2488782,0.21110421
3.2667274,0.21343017
3.284575,0.21576864
3.3024206,0.21811965
3.3202648,0.22048317
3.3381073,0.2228592
3.3559482,0.22524776
3.3737872,0.22764881
3.3916247,0.23006237
3.4094605,0.23248842
3.4272945,0.23492695
3.4451268,0.23737799
3.4629576,0.23984149
3.4807863,0.24231748
3.4986136,0.24480593
3.516439,0.24730687
3.5342627,0.24982025
3.5520844,0.2523461
3.5699046,0.25488439
3.587723,0.25743514
3.6055396,0.25999832
3.6233544,0.26257393
3.6411674,0.26516199
3.6589785,0.26776248
3.6767879,0.27037537
3.6945953,0.27300069
3.7124012,0.27563843
3.7302048,0.27828857
3.7480068,0.28095111
3.7658069,0.28362605
3.7836053,0.28631338
3.8014016,0.28901309
3.8191962,0.29172519
3.8369887,0.29444966
3.8547795,0.29718649
3.8725684,0.2999357
3.8903551,0.30269727
3.9081402,0.30547118
3.9259233,0.30825746
3.9437044,0.31105608
3.9614835,0.31386703
3.9792607,0.31669033
3.997036,0.31952593
4.0148091,0.32237387
4.0325804,0.32523412
4.0503497,0.32810667
4.0681171,0.33099154
4.0858827,0.33388871
4.1036458,0.33679816
4.121407,0.33971992
4.1391664,0.34265396
4.1569238,0.34560028
4.1746788,0.34855884
4.1924319,0.35152969
4.2101831,0.35451281
4.227932,0.35750818
4.2456789,0.3605158
4.2634239,0.36353564
4.2811666,0.36656776
4.2989073,0.36961207
4.3166461,0.37266862
4.3343825,0.3757374
4.3521166,0.37881839
4.3698487,0.38191161
4.387579,0.38501701
4.4053068,0.3881346
4.4230328,0.39126438
4.4407563,0.39440635
4.458478,0.39756051
4.4761972,0.40072685
4.4939146,0.40390533
4.5116296,0.407096
4.5293422,0.41029879
4.5470529,0.41351378
4.5647612,0.41674086
4.5824671,0.41998011
4.6001711,0.42323148
4.6178727,0.42649499
4.6355724,0.42977059
4.6532693,0.43305832
4.6709642,0.43635815
4.6886573,0.43967012
4.7063475,0.44299412
4.7240357,0.44633025
4.7417216,0.44967845
4.7594051,0.45303872
4.7770863,0.45641106
4.7947655,0.45979548
4.8124418,0.46319196
4.8301163,0.46660045
4.8477883,0.47002101
4.865458,0.47345361
4.8831253,0.47689825
4.9007902,0.48035491
4.9184527,0.48382357
4.9361134,0.48730427
4.9537711,0.49079695
4.9714265,0.49430165
4.9890795,0.49781832
5.0067306,0.50134701
5.0243788,0.50488764
5.0420246,0.50844026
5.0596681,0.51200485
5.0773091,0.51558137
5.0949478,0.51916987
5.1125841,0.52277035
5.130218,0.52638274
5.1478491,0.53000706
5.1654782,0.53364331
5.1831045,0.53729147
5.2007284,0.54095155
5.2183499,0.54462355
5.2359691,0.54830742
5.2535853,0.5520032
5.2711997,0.55571091
5.2888112,0.55943042
5.3064198,0.56316185
5.3240266,0.56690514
5.3416305,0.57066029
5.3592319,0.57442731
5.3768306,0.57820618
5.3944273,0.58199686
5.4120207,0.5857994
5.4296122,0.58961374
5.4472008,0.59343994
5.464787,0.59727788
5.4823704,0.60112768
5.4999514,0.60498923
5.5175295,0.60886264
5.5351052,0.61274779
5.5526781,0.61664474
5.5702486,0.62055343
5.5878167,0.62447387
5.605382,0.62840611
5.6229444,0.63235009
5.6405044,0.63630581
5.658062,0.64027327
5.6756163,0.64425242
5.6931686,0.64824331
5.7107177,0.65224594
5.7282643,0.65626025
5.7458086,0.66028631
5.7633495,0.66432399
5.7808881,0.66837341
5.7984242,0.67243445
5.8159575,0.67650717
5.833488,0.68059158
5.8510156,0.68468767
5.8685408,0.68879539
5.8860631,0.69291472
5.9035826,0.69704574
5.9210992,0.70118833
5.9386134,0.70534259
5.9561248,0.70950842
5.9736333,0.71368587
5.9911389,0.71787494
6.0086417,0.72207558
6.0261421,0.72628778
6.0436397,0.73051161
6.0611343,0.73474693
6.0786262,0.73899388
6.0961151,0.74325234
6.1136012,0.74752241
6.1310844,0.75180393
6.1485653,0.75609708
6.1660428,0.76040167
6.1835175,0.76471782
6.2009897,0.76904547
6.2184587,0.77338463
6.2359252,0.77773523
6.2533884,0.7820974
6.2708492,0.78647101
6.2883067,0.79085606
6.3057618,0.79525262
6.3232136,0.79966062
6.3406625,0.80408007
6.358109,0.80851096
6.3755522,0.81295323
6.3929925,0.81740701
6.4104295,0.82187217
6.4278641,0.82634872
6.4452958,0.83083671
6.4627242,0.83533609
6.4801497,0.83984685
6.4975724,0.84436899
6.5149922,0.84890252
6.5324092,0.85344738
6.5498228,0.85800362
6.5672336,0.86257118
6.5846415,0.86715007
6.6020465,0.87174034
6.6194482,0.87634194
6.636847,0.8809548
6.654243,0.88557905
6.6716361,0.89021456
6.6890259,0.89486134
6.7064128,0.89951944
6.7237964,0.90418881
6.7411771,0.90886945
6.7585549,0.91356134
6.7759299,0.91826445
6.7933016,0.92297888
6.8106699,0.92770451
6.8280354,0.93244135
6.8453979,0.93718946
6.8627572,0.94194877
6.8801136,0.94671929
6.8974671,0.95150101
6.9148173,0.95629394
6.9321642,0.96109802
6.9495082,0.9659133
6.9668489,0.97073972
6.9841866,0.97557729
7.0015216,0.98042607
7.0188532,0.98528594
7.0361814,0.99015695
7.0535064,0.99503911
7.0708289,0.99993235
7.0881476,1.0048368
7.1054635,1.0097523
7.122776,1.0146788
7.1400857,1.0196165
7.157392,1.0245652
7.1746955,1.029525
7.1919951,1.0344959
7.2092919,1.0394778
7.2265859,1.0444708
7.243876,1.0494748
7.2611632,1.0544899
7.2784476,1.059516
7.2957282,1.064553
7.3130059,1.0696012
7.3302803,1.0746602
7.3475518,1.0797303
7.3648195,1.0848113
7.3820844,1.0899034
7.3993459,1.0950063
7.416604,1.1001203
7.4338593,1.1052452
7.4511108,1.110381
7.4683595,1.1155279
7.4856048,1.1206856
7.5028467,1.1258541
7.5200853,1.1310337
7.5373206,1.136224
7.554553,1.1414254
7.5717816,1.1466376
7.5890074,1.1518606
7.6062293,1.1570945
7.6234484,1.1623393
7.6406641,1.1675949
7.6578765,1.1728615
7.6750855,1.1781387
7.6922913,1.1834269
7.7094936,1.1887258
7.7266927,1.1940355
7.7438884,1.1993561
7.7610807,1.2046875
7.7782693,1.2100295
7.795455,1.2153825
7.8126373,1.220746
7.8298163,1.2261205
7.846992,1.2315056
7.8641644,1.2369015
7.8813329,1.2423081
7.8984985,1.2477255
7.9156604,1.2531536
7.9328194,1.2585924
7.9499745,1.2640419
7.9671264,1.269502
7.9842749,1.2749729
8.00142,1.2804544
8.0185614,1.2859466
8.0356998,1.2914494
8.0528345,1.2969629
8.0699663,1.302487
8.0870934,1.3080217
8.1042185,1.313567
8.1213398,1.319123
8.1384573,1.3246896
8.155571,1.3302668
8.1726818,1.3358546
8.1897888,1.341453
8.206893,1.3470619
8.2239933,1.3526813
8.2410898,1.3583113
8.2581835,1.3639519
8.2752733,1.369603
8.2923603,1.3752646
8.3094425,1.3809369
8.3265219,1.3866194
8.3435984,1.3923126
8.360671,1.3980163
8.3777399,1.4037304
8.394805,1.4094551
8.4118671,1.4151901
8.4289255,1.4209356
8.4459801,1.4266917
8.4630318,1.432458
8.4800797,1.4382349
8.4971237,1.4440222
8.514164,1.4498199
8.5312014,1.455628
8.5482349,1.4614465
8.5652657,1.4672754
8.5822916,1.4731146
8.5993147,1.4789643
8.616334,1.4848243
8.6333504,1.4906946
8.650362,1.4965754
8.6673708,1.5024664
8.6843758,1.5083678
8.7013779,1.5142795
8.7183752,1.5202014
8.7353697,1.5261338
8.7523603,1.5320764
8.7693481,1.5380292
8.7863312,1.5439924
8.8033113,1.5499659
8.8202877,1.5559494
8.8372602,1.5619434
8.8542299,1.5679476
8.8711948,1.573962
8.8881569,1.5799866
8.9051151,1.5860214
8.9220695,1.5920665
8.9390202,1.5981218
8.9559679,1.6041871
8.9729118,1.6102628
8.989851,1.6163485
9.0067873,1.6224445
9.0237207,1.6285506
9.0406494,1.6346668
9.0575752,1.6407932
9.0744963,1.6469297
9.0914145,1.6530763
9.1083288,1.6592331
9.1252394,1.6653999
9.1421461,1.6715769
9.15905,1.6777638
9.1759491,1.6839609
9.1928453,1.690168
9.2097378,1.6963853
9.2266254,1.7026125
9.2435102,1.7088498
9.2603922,1.7150971
9.2772694,1.7213545
9.2941427,1.7276218
9.3110123,1.7338991
9.327879,1.7401865
9.3447418,1.7464838
9.3615999,1.7527912
9.3784552,1.7591084
9.3953066,1.7654357
9.4121542,1.7717729
9.428998,1.77812
9.445838,1.7844771
9.4626741,1.7908441
9.4795065,1.7972209
9.496336,1.8036078
9.5131607,1.8100045
9.5299816,1.8164111
9.5467997,1.8228276
9.5636129,1.8292539
9.5804234,1.8356901
9.597229,1.8421363
9.6140318,1.8485922
9.6308308,1.8550578
9.647625,1.8615334
9.6644163,1.8680189
9.6812038,1.8745141
9.6979866,1.881019
9.7147665,1.8875339
9.7315426,1.8940585
9.7483149,1.9005928
9.7650833,1.9071369
9.781847,1.9136908
9.7986078,1.9202543
9.8153648,1.9268278
9.832118,1.9334108
9.8488674,1.9400036
9.865612,1.9466062
9.8823538,1.9532183
9.8990917,1.9598403
9.9158258,1.9664719
9.9325552,1.9731132
9.9492817,1.9797641
9.9660044,1.9864247
9.9827223,1.9930949
9.9994373,1.9997748
10.016148,2.0064642
10.032855,2.0131636
10.049558,2.0198722
10.066257,2.0265906
10.082952,2.0333185
10.099644,2.0400562
10.116331,2.0468032
10.133016,2.05356
10.149695,2.0603261
10.166371,2.067102
10.183043,2.0738873
10.199712,2.0806823
10.216375,2.0874867
10.233036,2.0943005
10.249693,2.101124
10.266345,2.1079569
10.282994,2.1147993
10.299639,2.1216512
10.31628,2.1285126
10.332917,2.1353834
10.34955,2.1422637
10.366179,2.1491535
10.382805,2.1560526
10.399426,2.1629612
10.416043,2.1698792
10.432657,2.1768067
10.449266,2.1837435
10.465873,2.1906898
10.482474,2.1976454
10.499072,2.2046103
10.515666,2.2115848
10.532256,2.2185683
10.548842,2.2255614
10.565424,2.2325637
10.582003,2.2395756
10.598577,2.2465966
10.615147,2.2536268
10.631713,2.2606666
10.648275,2.2677155
10.664834,2.2747738
10.681389,2.2818413
10.697939,2.288918
10.714486,2.2960041
10.731029,2.3030994
10.747567,2.3102038
10.764101,2.3173177
10.780632,2.3244405
10.797159,2.3315728
10.813682,2.3387141
10.8302,2.3458648
10.846715,2.3530245
10.863226,2.3601935
10.879733,2.3673716
10.896235,2.3745589
10.912734,2.3817554
10.929229,2.3889611
10.94572,2.3961756
10.962207,2.4033995
10.97869,2.4106326
10.995169,2.4178746
11.011643,2.4251258
11.028114,2.4323862
11.044581,2.4396553
11.061044,2.4469337
11.077502,2.4542212
11.093958,2.4615178
11.110408,2.4688234
11.126855,2.4761381
11.143298,2.4834616
11.159737,2.4907944
11.176171,2.498136
11.192602,2.5054867
11.209028,2.5128465
11.225451,2.520215
11.24187,2.5275927
11.258285,2.5349793
11.274694,2.5423748
11.291101,2.5497794
11.307504,2.5571928
11.323902,2.5646152
11.340297,2.5720465
11.356687,2.5794868
11.373074,2.586936
11.389456,2.594394
11.405833,2.6018608
11.422208,2.6093366
11.438578,2.6168213
11.454944,2.6243148
11.471306,2.6318171
11.487664,2.6393285
11.504018,2.6468484
11.520368,2.6543775
11.536714,2.6619151
11.553055,2.6694615
11.569392,2.677017
11.585726,2.684581
11.602056,2.6921539
11.618381,2.6997354
11.634703,2.7073259
11.651019,2.7149251
11.667333,2.722533
11.683641,2.7301497
11.699946,2.7377751
11.716248,2.7454093
11.732545,2.753052
11.748837,2.7607036
11.765126,2.7683637
11.78141,2.7760327
11.797691,2.7837102
11.813968,2.7913966
11.83024,2.7990916
11.846508,2.8067951
11.862772,2.8145072
11.879032,2.8222282
11.895288,2.8299575
11.91154,2.8376956
11.927788,2.8454423
11.944032,2.8531976
11.960271,2.8609614
11.976506,2.8687341
11.992738,2.8765152
12.008965,2.8843048
12.025187,2.892103
12.041407,2.8999095
12.057622,2.9077249
12.073833,2.9155486
12.090039,2.9233809
12.106241,2.9312217
12.12244,2.9390709
12.138635,2.9469287
12.154824,2.9547951
12.17101,2.9626698
12.187192,2.9705532
12.20337,2.9784448
12.219543,2.9863451
12.235713,2.9942536
12.251879,3.0021706
12.26804,3.0100961
12.284197,3.0180299
12.30035,3.0259724
12.316499,3.0339229
12.332644,3.041882
12.348784,3.0498495
12.364921,3.0578253
12.381053,3.0658097
12.397182,3.0738022
12.413305,3.0818031
12.429425,3.0898123
12.445541,3.0978298
12.461653,3.1058559
12.47776,3.1138902
12.493864,3.1219325
12.509963,3.1299834
12.526058,3.1380424
12.542149,3.1461101
12.558235,3.1541855
12.574318,3.1622696
12.590397,3.1703618
12.606471,3.1784623
12.622541,3.1865709
12.638607,3.1946878
12.654669,3.2028129
12.670727,3.2109463
12.68678,3.2190878
12.702829,3.2272375
12.718875,3.2353954
12.734916,3.2435615
12.750953,3.2517359
12.766985,3.2599182
12.783013,3.2681088
12.799038,3.2763076
12.815059,3.2845144
12.831075,3.2927294
12.847086,3.3009524
12.863094,3.3091838
12.879098,3.3174231
12.895097,3.3256705
12.911092,3.333926
12.927083,3.3421896
12.94307,3.3504612
12.959053,3.358741
12.975031,3.3670287
12.991006,3.3753245
13.006976,3.3836284
13.022942,3.3919404
13.038903,3.4002602
13.054861,3.4085879
13.070815,3.416924
13.086764,3.4252677
13.102709,3.4336197
13.11865,3.4419796
13.134586,3.4503474
13.150519,3.4587231
13.166448,3.4671068
13.182372,3.4754984
13.198292,3.4838982
13.214208,3.4923058
13.23012,3.5007212
13.246027,3.5091445
13.26193,3.5175757
13.277829,3.5260148
13.293724,3.534462
13.309615,3.5429168
13.325501,3.5513797
13.341384,3.5598502
13.357262,3.5683289
13.373136,3.5768151
13.389006,3.5853093
13.404871,3.5938113
13.420732,3.6023211
13.436589,3.6108387
13.452442,3.6193643
13.468291,3.6278973
13.484136,3.6364384
13.499976,3.6449871
13.515813,3.6535437
13.531645,3.6621079
13.547472,3.67068
13.563296,3.6792598
13.579115,3.6878474
13.594931,3.6964426
13.610742,3.7050457
13.626549,3.7136564
13.642351,3.7222748
13.65815,3.730901
13.673944,3.7395346
13.689734,3.7481761
13.70552,3.7568252
13.721301,3.7654822
13.737079,3.7741466
13.752851,3.7828186
13.76862,3.7914984
13.784386,3.8001857
13.800146,3.8088808
13.815903,3.8175833
13.831655,3.8262935
13.847403,3.8350112
13.863147,3.8437366
13.878886,3.8524697
13.894622,3.8612103
13.910353,3.8699584
13.92608,3.8787141
13.941803,3.8874772
13.957521,3.8962481
13.973236,3.9050262
13.988946,3.9138122
14.004652,3.9226055
14.020353,3.9314063
14.036051,3.9402146
14.051744,3.9490304
14.067433,3.9578538
14.083118,3.9666846
14.0988,3.9755228
14.114476,3.9843686
14.130148,3.9932218
14.145816,4.0020823
14.16148,4.0109506
14.17714,4.0198259
14.192795,4.0287089
14.208447,4.0375991
14.224093,4.0464969
14.239737,4.0554018
14.255375,4.0643144
14.271009,4.0732341
14.28664,4.0821614
14.302266,4.0910959
14.317887,4.1000381
14.333506,4.1089873
14.349118,4.1179442
14.364728,4.1269083
14.380333,4.1358795
14.395933,4.1448579
14.41153,4.1538439
14.427122,4.162837
14.442711,4.1718378
14.458295,4.1808457
14.473874,4.1898608
14.48945,4.1988831
14.505021,4.2079129
14.520588,4.2169495
14.536151,4.2259936
14.55171,4.235045
14.567265,4.2441039
14.582814,4.2531695
14.598361,4.2622428
14.613902,4.2713227
14.62944,4.2804103
14.644974,4.289505
14.660502,4.2986069
14.676027,4.3077159
14.691548,4.3168321
14.707066,4.3259554
14.722577,4.3350859
14.738086,4.3442235
14.75359,4.3533683
14.76909,4.3625202
14.784585,4.3716793
14.800076,4.3808451
14.815563,4.3900185
14.831046,4.399199
14.846525,4.4083862
14.862,4.4175806
14.87747,4.4267821
14.892936,4.4359908
14.908398,4.4452066
14.923856,4.4544296
14.939309,4.4636593
14.954759,4.4728961
14.970203,4.4821401
14.985644,4.4913907
15.001081,4.500649
15.016514,4.5099134
15.031942,4.5191855
15.047366,4.5284643
15.062786,4.5377502
15.078201,4.5470433
15.093613,4.5563431
15.10902,4.56565
15.124423,4.5749636
15.139822,4.5842843
15.155217,4.5936117
15.170608,4.6029463
15.185993,4.612288
15.201376,4.6216364
15.216753,4.6309919
15.232127,4.6403537
15.247497,4.6497231
15.262862,4.6590991
15.278223,4.6684818
15.29358,4.6778717
15.308932,4.6872683
15.324281,4.6966715
15.339625,4.7060819
15.354965,4.7154989
15.370301,4.7249231
15.385633,4.734354
15.40096,4.7437916
15.416284,4.7532358
15.431602,4.7626872
15.446918,4.7721453
15.462228,4.78161
15.477534,4.7910814
15.492837,4.80056
15.508135,4.8100452
15.523429,4.8195367
15.538718,4.8290358
15.554004,4.838541
15.569285,4.848053
15.584562,4.8575721
15.599835,4.8670974
15.615105,4.8766298
15.630369,4.886169
15.64563,4.8957143
15.660886,4.9052668
15.676138,4.9148259
15.691385,4.9243917
15.706629,4.9339638
15.721869,4.943543
15.737103,4.9531288
15.752335,4.9627213
15.767562,4.9723201
15.782784,4.981926
15.798003,4.991538
15.813217,5.0011568
15.828427,5.0107827
15.843634,5.0204148
15.858835,5.0300531
15.874033,5.0396986
15.889227,5.0493503
15.904416,5.0590091
15.919601,5.0686741
15.934782,5.0783458
15.949959,5.0880237
15.965132,5.0977082
15.9803,5.1073995
15.995464,5.1170974
16.010624,5.1268015
16.02578,5.1365123
16.040932,5.1462297
16.05608,5.1559534
16.071222,5.1656837
16.086361,5.1754208
16.101496,5.185164
16.116627,5.1949134
16.131754,5.20467
16.146877,5.2144327
16.161995,5.2242017
16.177109,5.2339773
16.192219,5.2437592
16.207325,5.2535477
16.222427,5.2633424
16.237524,5.2731438
16.252617,5.2829514
16.267706,5.2927656
16.282791,5.3025861
16.297873,5.3124132
16.31295,5.3222461
16.328022,5.3320861
16.34309,5.3419318
16.358154,5.3517842
16.373215,5.3616428
16.388271,5.3715081
16.403322,5.3813796
16.418369,5.3912573
16.433413,5.4011412
16.448452,5.4110317
16.463488,5.4209285
16.478519,5.4308314
16.493546,5.4407406
16.508568,5.4506564
16.523586,5.4605784
16.538601,5.4705067
16.553612,5.4804411
16.568617,5.4903817
16.58362,5.5003285
16.598618,5.5102816
16.613611,5.5202413
16.628601,5.5302067
16.643585,5.5401788
16.658567,5.5501571
16.673544,5.5601411
16.688517,5.5701318
16.703485,5.5801287
16.718451,5.5901318
16.73341,5.6001406
16.748367,5.6101561
16.763319,5.6201773
16.778267,5.6302052
16.793211,5.6402388
16.808151,5.650279
